panel,kind,stage,condition,seed,proposed,baseline,proposed_nmae,baseline_nmae,gain_pct
ettm1,shape,fixed1024,STEP8_D31,81551,MAG_ONLY,B0,0.5302614339838454,0.5341098169992387,0.7205228012872711
ettm1,shape,fixed1024,STEP8_D31,81551,MAG_ONLY,PLAIN,0.5302614339838454,0.5224954641809101,-1.4863229128906585
ettm1,shape,fixed1024,STEP8_D31,81551,MAG_ONLY,C3,0.5302614339838454,0.5292186017257052,-0.19705132335479103
ettm1,shape,fixed1024,STEP8_D31,81551,MAG_ONLY,DELTA_XY_BUDGET,0.5302614339838454,0.5370710576748716,1.2679185731040765
ettm1,shape,fixed1024,STEP8_D31,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.5302614339838454,0.5383981710785514,1.5112861691944368
ettm1,shape,fixed1024,STEP8_D31,81552,C3,B0,0.5407800661969017,0.5380446180972785,-0.5084054384367986
ettm1,shape,fixed1024,STEP8_D31,81552,C3,PLAIN,0.5407800661969017,0.5263556147765941,-2.740438406158141
ettm1,shape,fixed1024,STEP8_D31,81552,C3,MAG_ONLY,0.5407800661969017,0.5414198918061192,0.11817548983712456
ettm1,shape,fixed1024,STEP8_D31,81552,C3,DELTA_XY_BUDGET,0.5407800661969017,0.5414792515136582,0.12912504307450723
ettm1,shape,fixed1024,STEP8_D31,81552,C3,DELTA_XY_DEFAULT,0.5407800661969017,0.5380220243805014,-0.5126261921295949
ettm1,shape,fixed1024,STEP8_D31,81552,MAG_ONLY,B0,0.5414198918061192,0.5380446180972785,-0.6273222694386904
ettm1,shape,fixed1024,STEP8_D31,81552,MAG_ONLY,PLAIN,0.5414198918061192,0.5263556147765941,-2.861996073874673
ettm1,shape,fixed1024,STEP8_D31,81552,MAG_ONLY,C3,0.5414198918061192,0.5407800661969017,-0.11831530953372305
ettm1,shape,fixed1024,STEP8_D31,81552,MAG_ONLY,DELTA_XY_BUDGET,0.5414198918061192,0.5414792515136582,0.010962508235190516
ettm1,shape,fixed1024,STEP8_D31,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.5414198918061192,0.5380220243805014,-0.631548016929262
ettm1,shape,fixed1024,STEP8_D33,81551,C3,B0,0.5434466247152411,0.5421562932719504,-0.2379999013759404
ettm1,shape,fixed1024,STEP8_D33,81551,C3,PLAIN,0.5434466247152411,0.529330183800501,-2.6668497937121893
ettm1,shape,fixed1024,STEP8_D33,81551,C3,MAG_ONLY,0.5434466247152411,0.5439485053347765,0.09226620068134572
ettm1,shape,fixed1024,STEP8_D33,81551,C3,DELTA_XY_BUDGET,0.5434466247152411,0.5495416995641841,1.1091196270959447
ettm1,shape,fixed1024,STEP8_D33,81551,C3,DELTA_XY_DEFAULT,0.5434466247152411,0.560537427647927,3.0490029906478755
ettm1,shape,fixed1024,STEP8_D33,81551,MAG_ONLY,B0,0.5439485053347765,0.5421562932719504,-0.3305711074586881
ettm1,shape,fixed1024,STEP8_D33,81551,MAG_ONLY,PLAIN,0.5439485053347765,0.529330183800501,-2.7616640769128953
ettm1,shape,fixed1024,STEP8_D33,81551,MAG_ONLY,C3,0.5439485053347765,0.5434466247152411,-0.09235140981846968
ettm1,shape,fixed1024,STEP8_D33,81551,MAG_ONLY,DELTA_XY_BUDGET,0.5439485053347765,0.5495416995641841,1.0177925048896808
ettm1,shape,fixed1024,STEP8_D33,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.5439485053347765,0.560537427647927,2.9594673780766745
ettm1,shape,fixed1024,STEP8_D33,81552,C3,B0,0.5569112328750504,0.5501442339268098,-1.230040874906435
ettm1,shape,fixed1024,STEP8_D33,81552,C3,PLAIN,0.5569112328750504,0.535263272127164,-4.044357585353531
ettm1,shape,fixed1024,STEP8_D33,81552,C3,MAG_ONLY,0.5569112328750504,0.5581587706277147,0.2235094776458113
ettm1,shape,fixed1024,STEP8_D33,81552,C3,DELTA_XY_BUDGET,0.5569112328750504,0.5547391709477799,-0.3915465215047709
ettm1,shape,fixed1024,STEP8_D33,81552,C3,DELTA_XY_DEFAULT,0.5569112328750504,0.5626267687938861,1.0158663319714045
ettm1,shape,fixed1024,STEP8_D33,81552,MAG_ONLY,B0,0.5581587706277147,0.5501442339268098,-1.4568064530457558
ettm1,shape,fixed1024,STEP8_D33,81552,MAG_ONLY,PLAIN,0.5581587706277147,0.535263272127164,-4.2774275189035205
ettm1,shape,fixed1024,STEP8_D33,81552,MAG_ONLY,C3,0.5581587706277147,0.5569112328750504,-0.22401016158783982
ettm1,shape,fixed1024,STEP8_D33,81552,MAG_ONLY,DELTA_XY_BUDGET,0.5581587706277147,0.5547391709477799,-0.6164337870881331
ettm1,shape,fixed1024,STEP8_D33,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.5581587706277147,0.5626267687938861,0.7941318141953202
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,C3,B0,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,C3,PLAIN,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,C3,MAG_ONLY,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,C3,DELTA_XY_BUDGET,0.5321689177080868,0.5367112968577378,0.8463356698927393
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,C3,DELTA_XY_DEFAULT,0.5321689177080868,0.5401274660189483,1.4734574358013286
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,MAG_ONLY,B0,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,MAG_ONLY,PLAIN,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,MAG_ONLY,C3,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,MAG_ONLY,DELTA_XY_BUDGET,0.5321689177080868,0.5367112968577378,0.8463356698927393
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.5321689177080868,0.5401274660189483,1.4734574358013286
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,C3,B0,0.5527612954339932,0.5459552259605742,-1.2466350993241448
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,C3,PLAIN,0.5527612954339932,0.5359450971559677,-3.137671818860155
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,C3,MAG_ONLY,0.5527612954339932,0.5459552259605742,-1.2466350993241448
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,C3,DELTA_XY_BUDGET,0.5527612954339932,0.5485075223147491,-0.7755177360727616
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,C3,DELTA_XY_DEFAULT,0.5527612954339932,0.5492229726694344,-0.6442415814038371
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,MAG_ONLY,B0,0.5459552259605742,0.5459552259605742,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,MAG_ONLY,PLAIN,0.5459552259605742,0.5359450971559677,-1.8677526593164018
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,MAG_ONLY,C3,0.5459552259605742,0.5527612954339932,1.231285462574816
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,MAG_ONLY,DELTA_XY_BUDGET,0.5459552259605742,0.5485075223147491,0.46531656364601215
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.5459552259605742,0.5492229726694344,0.5949763341066561
ettm1,shape,selected,PULSE8_D32,81551,C3,B0,6.572331163861875,6.572331163861875,0.0
ettm1,shape,selected,PULSE8_D32,81551,C3,PLAIN,6.572331163861875,6.572331163861875,0.0
ettm1,shape,selected,PULSE8_D32,81551,C3,MAG_ONLY,6.572331163861875,6.572331163861875,0.0
ettm1,shape,selected,PULSE8_D32,81551,C3,DELTA_XY_BUDGET,6.572331163861875,6.520070928742523,-0.8015286289137169
ettm1,shape,selected,PULSE8_D32,81551,C3,DELTA_XY_DEFAULT,6.572331163861875,6.56658992388067,-0.08743107225754887
ettm1,shape,selected,PULSE8_D32,81551,MAG_ONLY,B0,6.572331163861875,6.572331163861875,0.0
ettm1,shape,selected,PULSE8_D32,81551,MAG_ONLY,PLAIN,6.572331163861875,6.572331163861875,0.0
ettm1,shape,selected,PULSE8_D32,81551,MAG_ONLY,C3,6.572331163861875,6.572331163861875,0.0
ettm1,shape,selected,PULSE8_D32,81551,MAG_ONLY,DELTA_XY_BUDGET,6.572331163861875,6.520070928742523,-0.8015286289137169
ettm1,shape,selected,PULSE8_D32,81551,MAG_ONLY,DELTA_XY_DEFAULT,6.572331163861875,6.56658992388067,-0.08743107225754887
ettm1,shape,selected,PULSE8_D32,81552,C3,B0,6.425086954972568,6.467736412184301,0.6594186048056616
ettm1,shape,selected,PULSE8_D32,81552,C3,PLAIN,6.425086954972568,6.46978860054593,0.6909289983538236
ettm1,shape,selected,PULSE8_D32,81552,C3,MAG_ONLY,6.425086954972568,6.467736412184301,0.6594186048056616
ettm1,shape,selected,PULSE8_D32,81552,C3,DELTA_XY_BUDGET,6.425086954972568,6.458235613959383,0.5132773247721878
ettm1,shape,selected,PULSE8_D32,81552,C3,DELTA_XY_DEFAULT,6.425086954972568,6.472623269204977,0.7344211497457898
ettm1,shape,selected,PULSE8_D32,81552,MAG_ONLY,B0,6.467736412184301,6.467736412184301,0.0
ettm1,shape,selected,PULSE8_D32,81552,MAG_ONLY,PLAIN,6.467736412184301,6.46978860054593,0.031719558216403154
ettm1,shape,selected,PULSE8_D32,81552,MAG_ONLY,C3,6.467736412184301,6.425086954972568,-0.663795797794231
ettm1,shape,selected,PULSE8_D32,81552,MAG_ONLY,DELTA_XY_BUDGET,6.467736412184301,6.458235613959383,-0.14711135970917333
ettm1,shape,selected,PULSE8_D32,81552,MAG_ONLY,DELTA_XY_DEFAULT,6.467736412184301,6.472623269204977,0.0755004086816835
ettm1,shape,selected,RAMP8_D32,81551,C3,B0,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,selected,RAMP8_D32,81551,C3,PLAIN,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,selected,RAMP8_D32,81551,C3,MAG_ONLY,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,selected,RAMP8_D32,81551,C3,DELTA_XY_BUDGET,0.9893353330054808,0.989946387941348,0.0617260634828809
ettm1,shape,selected,RAMP8_D32,81551,C3,DELTA_XY_DEFAULT,0.9893353330054808,0.9970730098652428,0.7760391448975001
ettm1,shape,selected,RAMP8_D32,81551,MAG_ONLY,B0,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,selected,RAMP8_D32,81551,MAG_ONLY,PLAIN,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,selected,RAMP8_D32,81551,MAG_ONLY,C3,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,selected,RAMP8_D32,81551,MAG_ONLY,DELTA_XY_BUDGET,0.9893353330054808,0.989946387941348,0.0617260634828809
ettm1,shape,selected,RAMP8_D32,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.9893353330054808,0.9970730098652428,0.7760391448975001
ettm1,shape,selected,RAMP8_D32,81552,C3,B0,1.0108770143056052,1.0020228647536351,-0.8836274962794377
ettm1,shape,selected,RAMP8_D32,81552,C3,PLAIN,1.0108770143056052,1.047463263387593,3.4928431727204057
ettm1,shape,selected,RAMP8_D32,81552,C3,MAG_ONLY,1.0108770143056052,1.0020228647536351,-0.8836274962794377
ettm1,shape,selected,RAMP8_D32,81552,C3,DELTA_XY_BUDGET,1.0108770143056052,1.0033700345305143,-0.7481765965438036
ettm1,shape,selected,RAMP8_D32,81552,C3,DELTA_XY_DEFAULT,1.0108770143056052,1.0044538380374546,-0.6394695330848021
ettm1,shape,selected,RAMP8_D32,81552,MAG_ONLY,B0,1.0020228647536351,1.0020228647536351,0.0
ettm1,shape,selected,RAMP8_D32,81552,MAG_ONLY,PLAIN,1.0020228647536351,1.047463263387593,4.338137691531019
ettm1,shape,selected,RAMP8_D32,81552,MAG_ONLY,C3,1.0020228647536351,1.0108770143056052,0.8758879098712313
ettm1,shape,selected,RAMP8_D32,81552,MAG_ONLY,DELTA_XY_BUDGET,1.0020228647536351,1.0033700345305143,0.1342645016810362
ettm1,shape,selected,RAMP8_D32,81552,MAG_ONLY,DELTA_XY_DEFAULT,1.0020228647536351,1.0044538380374546,0.2420194131140141
ettm1,shape,selected,STEP12_D17,81551,C3,B0,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,selected,STEP12_D17,81551,C3,PLAIN,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,selected,STEP12_D17,81551,C3,MAG_ONLY,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,selected,STEP12_D17,81551,C3,DELTA_XY_BUDGET,0.7638054275610129,0.7820213055142342,2.3293326952573357
ettm1,shape,selected,STEP12_D17,81551,C3,DELTA_XY_DEFAULT,0.7638054275610129,0.7651842174540766,0.18019058177274339
ettm1,shape,selected,STEP12_D17,81551,MAG_ONLY,B0,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,selected,STEP12_D17,81551,MAG_ONLY,PLAIN,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,selected,STEP12_D17,81551,MAG_ONLY,C3,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,selected,STEP12_D17,81551,MAG_ONLY,DELTA_XY_BUDGET,0.7638054275610129,0.7820213055142342,2.3293326952573357
ettm1,shape,selected,STEP12_D17,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.7638054275610129,0.7651842174540766,0.18019058177274339
ettm1,shape,selected,STEP12_D17,81552,C3,B0,0.867295594099176,0.8415371166060617,-3.06088430145528
ettm1,shape,selected,STEP12_D17,81552,C3,PLAIN,0.867295594099176,0.8346577281135416,-3.910329334564633
ettm1,shape,selected,STEP12_D17,81552,C3,MAG_ONLY,0.867295594099176,0.8415371166060617,-3.06088430145528
ettm1,shape,selected,STEP12_D17,81552,C3,DELTA_XY_BUDGET,0.867295594099176,0.8603729246597935,-0.8046126558573174
ettm1,shape,selected,STEP12_D17,81552,C3,DELTA_XY_DEFAULT,0.867295594099176,0.8563228591088411,-1.2813782644730543
ettm1,shape,selected,STEP12_D17,81552,MAG_ONLY,B0,0.8415371166060617,0.8415371166060617,0.0
ettm1,shape,selected,STEP12_D17,81552,MAG_ONLY,PLAIN,0.8415371166060617,0.8346577281135416,-0.8242167131272682
ettm1,shape,selected,STEP12_D17,81552,MAG_ONLY,C3,0.8415371166060617,0.867295594099176,2.969976749376735
ettm1,shape,selected,STEP12_D17,81552,MAG_ONLY,DELTA_XY_BUDGET,0.8415371166060617,0.8603729246597935,2.189260902320922
ettm1,shape,selected,STEP12_D17,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.8415371166060617,0.8563228591088411,1.7266551214300985
ettm1,shape,selected,STEP12_D63,81551,C3,B0,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,selected,STEP12_D63,81551,C3,PLAIN,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,selected,STEP12_D63,81551,C3,MAG_ONLY,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,selected,STEP12_D63,81551,C3,DELTA_XY_BUDGET,0.7292794219781763,0.7201061751757728,-1.273874203365133
ettm1,shape,selected,STEP12_D63,81551,C3,DELTA_XY_DEFAULT,0.7292794219781763,0.7215026874913849,-1.0778524628689334
ettm1,shape,selected,STEP12_D63,81551,MAG_ONLY,B0,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,selected,STEP12_D63,81551,MAG_ONLY,PLAIN,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,selected,STEP12_D63,81551,MAG_ONLY,C3,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,selected,STEP12_D63,81551,MAG_ONLY,DELTA_XY_BUDGET,0.7292794219781763,0.7201061751757728,-1.273874203365133
ettm1,shape,selected,STEP12_D63,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.7292794219781763,0.7215026874913849,-1.0778524628689334
ettm1,shape,selected,STEP12_D63,81552,C3,B0,0.6625754309211696,0.694654461330971,4.6179837884201325
ettm1,shape,selected,STEP12_D63,81552,C3,PLAIN,0.6625754309211696,0.6560441226074397,-0.9955593059459478
ettm1,shape,selected,STEP12_D63,81552,C3,MAG_ONLY,0.6625754309211696,0.694654461330971,4.6179837884201325
ettm1,shape,selected,STEP12_D63,81552,C3,DELTA_XY_BUDGET,0.6625754309211696,0.6889661892756682,3.8304867155011024
ettm1,shape,selected,STEP12_D63,81552,C3,DELTA_XY_DEFAULT,0.6625754309211696,0.7032857418064944,5.788587549173729
ettm1,shape,selected,STEP12_D63,81552,MAG_ONLY,B0,0.694654461330971,0.694654461330971,0.0
ettm1,shape,selected,STEP12_D63,81552,MAG_ONLY,PLAIN,0.694654461330971,0.6560441226074397,-5.885326518904699
ettm1,shape,selected,STEP12_D63,81552,MAG_ONLY,C3,0.694654461330971,0.6625754309211696,-4.84156654665
ettm1,shape,selected,STEP12_D63,81552,MAG_ONLY,DELTA_XY_BUDGET,0.694654461330971,0.6889661892756682,-0.8256242677573189
ettm1,shape,selected,STEP12_D63,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.694654461330971,0.7032857418064944,1.2272793208280675
ettm1,shape,selected,STEP6_D17,81551,C3,B0,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,selected,STEP6_D17,81551,C3,PLAIN,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,selected,STEP6_D17,81551,C3,MAG_ONLY,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,selected,STEP6_D17,81551,C3,DELTA_XY_BUDGET,0.6197384702648081,0.6244845771778973,0.7600038634320239
ettm1,shape,selected,STEP6_D17,81551,C3,DELTA_XY_DEFAULT,0.6197384702648081,0.624318683534873,0.7336338621378169
ettm1,shape,selected,STEP6_D17,81551,MAG_ONLY,B0,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,selected,STEP6_D17,81551,MAG_ONLY,PLAIN,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,selected,STEP6_D17,81551,MAG_ONLY,C3,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,selected,STEP6_D17,81551,MAG_ONLY,DELTA_XY_BUDGET,0.6197384702648081,0.6244845771778973,0.7600038634320239
ettm1,shape,selected,STEP6_D17,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.6197384702648081,0.624318683534873,0.7336338621378169
ettm1,shape,selected,STEP6_D17,81552,C3,B0,0.6341777593653729,0.6272455627657982,-1.1051806518977303
ettm1,shape,selected,STEP6_D17,81552,C3,PLAIN,0.6341777593653729,0.634598336642497,0.06627456342688243
ettm1,shape,selected,STEP6_D17,81552,C3,MAG_ONLY,0.6341777593653729,0.6272455627657982,-1.1051806518977303
ettm1,shape,selected,STEP6_D17,81552,C3,DELTA_XY_BUDGET,0.6341777593653729,0.6311065781497507,-0.48663432167450615
ettm1,shape,selected,STEP6_D17,81552,C3,DELTA_XY_DEFAULT,0.6341777593653729,0.6303307532750297,-0.6103154685623613
ettm1,shape,selected,STEP6_D17,81552,MAG_ONLY,B0,0.6272455627657982,0.6272455627657982,0.0
ettm1,shape,selected,STEP6_D17,81552,MAG_ONLY,PLAIN,0.6272455627657982,0.634598336642497,1.1586500392674282
ettm1,shape,selected,STEP6_D17,81552,MAG_ONLY,C3,0.6272455627657982,0.6341777593653729,1.0930999230423621
ettm1,shape,selected,STEP6_D17,81552,MAG_ONLY,DELTA_XY_BUDGET,0.6272455627657982,0.6311065781497507,0.6117850007635761
ettm1,shape,selected,STEP6_D17,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.6272455627657982,0.6303307532750297,0.48945581239716596
ettm1,shape,selected,STEP6_D63,81551,C3,B0,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,selected,STEP6_D63,81551,C3,PLAIN,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,selected,STEP6_D63,81551,C3,MAG_ONLY,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,selected,STEP6_D63,81551,C3,DELTA_XY_BUDGET,0.5819535743338907,0.5780497099953833,-0.6753509725899942
ettm1,shape,selected,STEP6_D63,81551,C3,DELTA_XY_DEFAULT,0.5819535743338907,0.5805505505047956,-0.24167125978524773
ettm1,shape,selected,STEP6_D63,81551,MAG_ONLY,B0,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,selected,STEP6_D63,81551,MAG_ONLY,PLAIN,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,selected,STEP6_D63,81551,MAG_ONLY,C3,0.5819535743338907,0.5819535743338907,0.0
ettm1,shape,selected,STEP6_D63,81551,MAG_ONLY,DELTA_XY_BUDGET,0.5819535743338907,0.5780497099953833,-0.6753509725899942
ettm1,shape,selected,STEP6_D63,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.5819535743338907,0.5805505505047956,-0.24167125978524773
ettm1,shape,selected,STEP6_D63,81552,C3,B0,0.556250706692629,0.5714217824916471,2.654969807567653
ettm1,shape,selected,STEP6_D63,81552,C3,PLAIN,0.556250706692629,0.554387957570584,-0.3360010073465203
ettm1,shape,selected,STEP6_D63,81552,C3,MAG_ONLY,0.556250706692629,0.5714217824916471,2.654969807567653
ettm1,shape,selected,STEP6_D63,81552,C3,DELTA_XY_BUDGET,0.556250706692629,0.5682079519042122,2.104378365616222
ettm1,shape,selected,STEP6_D63,81552,C3,DELTA_XY_DEFAULT,0.556250706692629,0.5754461981659864,3.335757805775008
ettm1,shape,selected,STEP6_D63,81552,MAG_ONLY,B0,0.5714217824916471,0.5714217824916471,0.0
ettm1,shape,selected,STEP6_D63,81552,MAG_ONLY,PLAIN,0.5714217824916471,0.554387957570584,-3.0725459830888147
ettm1,shape,selected,STEP6_D63,81552,MAG_ONLY,C3,0.5714217824916471,0.556250706692629,-2.727380948281888
ettm1,shape,selected,STEP6_D63,81552,MAG_ONLY,DELTA_XY_BUDGET,0.5714217824916471,0.5682079519042122,-0.5656081680420755
ettm1,shape,selected,STEP6_D63,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.5714217824916471,0.5754461981659864,0.6993556803686629
ettm1,shape,selected,STEP8_D31,81551,C3,B0,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,selected,STEP8_D31,81551,C3,PLAIN,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,selected,STEP8_D31,81551,C3,MAG_ONLY,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,selected,STEP8_D31,81551,C3,DELTA_XY_BUDGET,0.5341098169992387,0.5359453196322257,0.34247945933114643
ettm1,shape,selected,STEP8_D31,81551,C3,DELTA_XY_DEFAULT,0.5341098169992387,0.5412129941116107,1.3124550204179353
ettm1,shape,selected,STEP8_D31,81551,MAG_ONLY,B0,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,selected,STEP8_D31,81551,MAG_ONLY,PLAIN,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,selected,STEP8_D31,81551,MAG_ONLY,C3,0.5341098169992387,0.5341098169992387,0.0
ettm1,shape,selected,STEP8_D31,81551,MAG_ONLY,DELTA_XY_BUDGET,0.5341098169992387,0.5359453196322257,0.34247945933114643
ettm1,shape,selected,STEP8_D31,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.5341098169992387,0.5412129941116107,1.3124550204179353
ettm1,shape,selected,STEP8_D31,81552,C3,B0,0.5407800661969017,0.5380446180972785,-0.5084054384367986
ettm1,shape,selected,STEP8_D31,81552,C3,PLAIN,0.5407800661969017,0.5263556147765941,-2.740438406158141
ettm1,shape,selected,STEP8_D31,81552,C3,MAG_ONLY,0.5407800661969017,0.5380446180972785,-0.5084054384367986
ettm1,shape,selected,STEP8_D31,81552,C3,DELTA_XY_BUDGET,0.5407800661969017,0.5402896965969354,-0.09076049442640066
ettm1,shape,selected,STEP8_D31,81552,C3,DELTA_XY_DEFAULT,0.5407800661969017,0.5409650775155583,0.034200233313830264
ettm1,shape,selected,STEP8_D31,81552,MAG_ONLY,B0,0.5380446180972785,0.5380446180972785,0.0
ettm1,shape,selected,STEP8_D31,81552,MAG_ONLY,PLAIN,0.5380446180972785,0.5263556147765941,-2.2207425916118906
ettm1,shape,selected,STEP8_D31,81552,MAG_ONLY,C3,0.5380446180972785,0.5407800661969017,0.5058337521315237
ettm1,shape,selected,STEP8_D31,81552,MAG_ONLY,DELTA_XY_BUDGET,0.5380446180972785,0.5402896965969354,0.41553235491953444
ettm1,shape,selected,STEP8_D31,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.5380446180972785,0.5409650775155583,0.539860989121943
ettm1,shape,selected,STEP8_D33,81551,C3,B0,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,selected,STEP8_D33,81551,C3,PLAIN,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,selected,STEP8_D33,81551,C3,MAG_ONLY,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,selected,STEP8_D33,81551,C3,DELTA_XY_BUDGET,0.5421562932719504,0.5476420279680163,1.001700822053475
ettm1,shape,selected,STEP8_D33,81551,C3,DELTA_XY_DEFAULT,0.5421562932719504,0.5511884835770952,1.6386754393937664
ettm1,shape,selected,STEP8_D33,81551,MAG_ONLY,B0,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,selected,STEP8_D33,81551,MAG_ONLY,PLAIN,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,selected,STEP8_D33,81551,MAG_ONLY,C3,0.5421562932719504,0.5421562932719504,0.0
ettm1,shape,selected,STEP8_D33,81551,MAG_ONLY,DELTA_XY_BUDGET,0.5421562932719504,0.5476420279680163,1.001700822053475
ettm1,shape,selected,STEP8_D33,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.5421562932719504,0.5511884835770952,1.6386754393937664
ettm1,shape,selected,STEP8_D33,81552,C3,B0,0.5569112328750504,0.5501442339268098,-1.230040874906435
ettm1,shape,selected,STEP8_D33,81552,C3,PLAIN,0.5569112328750504,0.535263272127164,-4.044357585353531
ettm1,shape,selected,STEP8_D33,81552,C3,MAG_ONLY,0.5569112328750504,0.5501442339268098,-1.230040874906435
ettm1,shape,selected,STEP8_D33,81552,C3,DELTA_XY_BUDGET,0.5569112328750504,0.5516027609724607,-0.9623722501372001
ettm1,shape,selected,STEP8_D33,81552,C3,DELTA_XY_DEFAULT,0.5569112328750504,0.5537548042144793,-0.5700047451594692
ettm1,shape,selected,STEP8_D33,81552,MAG_ONLY,B0,0.5501442339268098,0.5501442339268098,0.0
ettm1,shape,selected,STEP8_D33,81552,MAG_ONLY,PLAIN,0.5501442339268098,0.535263272127164,-2.7801200968839312
ettm1,shape,selected,STEP8_D33,81552,MAG_ONLY,C3,0.5501442339268098,0.5569112328750504,1.215094713264453
ettm1,shape,selected,STEP8_D33,81552,MAG_ONLY,DELTA_XY_BUDGET,0.5501442339268098,0.5516027609724607,0.26441619746058187
ettm1,shape,selected,STEP8_D33,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.5501442339268098,0.5537548042144793,0.6520160656287688
ettm1,standard,fixed1024,BURST16,81551,C3,B0,0.4623236183009058,0.4610350944545126,-0.2794849810550337
ettm1,standard,fixed1024,BURST16,81551,C3,PLAIN,0.4623236183009058,0.4651804302293023,0.6141298607485024
ettm1,standard,fixed1024,BURST16,81551,C3,MAG_ONLY,0.4623236183009058,0.4625457443071712,0.04802249485575949
ettm1,standard,fixed1024,BURST16,81551,C3,DELTA_XY_BUDGET,0.4623236183009058,0.4624987301506942,0.037862125530885304
