source,layer,arm,rank,holdout_direction_inner,holdout_direction_cosine,direction_defined,update_squared_norm,holdout_gradient_squared_norm,calibration_projection_energy,min_eigenvalue,eighth_eigenvalue,positive_eigenvalues
ettm1,decoder.block.1.layer.0.SelfAttention.q,FULL_GRADIENT,512,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.1.layer.0.SelfAttention.v,RANDOM_ORTHO,8,-6.393579064528479e-11,-0.010469936426139258,True,4.385384890339443e-10,8.503393466297052e-08,4.385384890339443e-10,,,
ettm1,decoder.block.1.layer.0.SelfAttention.v,MEAN_SVD,8,-2.0968807051354037e-09,-0.03985179310566004,True,3.25581288757192e-08,8.503393466297052e-08,3.255812887571918e-08,-5.53258677496203e-25,1.1657720589415208e-10,456.0
ettm1,decoder.block.1.layer.0.SelfAttention.v,SECOND_MOMENT,8,-1.8673966798977304e-09,-0.03587135959413566,True,3.187023122591432e-08,8.503393466297052e-08,3.1870231225914365e-08,-8.128725500620291e-25,2.137102239734533e-09,495.0
ettm1,decoder.block.1.layer.0.SelfAttention.v,CROSS_BLOCK,8,-1.6893686069972295e-09,-0.03265913702610891,True,3.146640689366127e-08,8.503393466297052e-08,3.146640689366126e-08,-6.261955365333356e-10,1.6020075131302105e-11,142.0
ettm1,decoder.block.1.layer.0.SelfAttention.v,FULL_GRADIENT,512,-2.2797029050839765e-09,-0.04296406035671513,True,3.31095740930101e-08,8.503393466297052e-08,3.31095740930101e-08,,,
ettm1,decoder.block.1.layer.1.EncDecAttention.q,RANDOM_ORTHO,8,-3.115530581416579e-06,-0.04992660549797506,True,5.71604732775126e-06,0.0006812462775327202,5.71604732775126e-06,,,
ettm1,decoder.block.1.layer.1.EncDecAttention.q,MEAN_SVD,8,-3.31175049996159e-05,-0.07410309159619276,True,0.00029318275697250883,0.0006812462775327202,0.0002931827569725087,-3.249175471588318e-21,3.578000258851597e-07,435.0
ettm1,decoder.block.1.layer.1.EncDecAttention.q,SECOND_MOMENT,8,-3.130960618609731e-05,-0.07026316151178026,True,0.0002914712300253638,0.0006812462775327202,0.0002914712300253634,-2.8986896948974807e-21,7.661661448573614e-06,491.0
ettm1,decoder.block.1.layer.1.EncDecAttention.q,CROSS_BLOCK,8,-3.184022112675871e-05,-0.07151313771151727,True,0.00029098884522412664,0.0006812462775327202,0.0002909888452241263,-1.7125934440647132e-06,6.819458632599133e-08,122.0
ettm1,decoder.block.1.layer.1.EncDecAttention.q,FULL_GRADIENT,512,-3.294892143691382e-05,-0.0735105388583349,True,0.000294902905071591,0.0006812462775327202,0.000294902905071591,,,
ettm1,decoder.block.1.layer.1.EncDecAttention.v,RANDOM_ORTHO,8,3.1246389887711296e-06,0.01074890630587298,True,2.570977651384361e-05,0.003286796674644609,2.57097765138436e-05,,,
ettm1,decoder.block.1.layer.1.EncDecAttention.v,MEAN_SVD,8,6.258185706300152e-05,0.03057335628905108,True,0.001274787566195356,0.003286796674644609,0.0012747875661953535,-2.81809410617232e-21,1.588151222036489e-05,510.0
ettm1,decoder.block.1.layer.1.EncDecAttention.v,SECOND_MOMENT,8,6.571389236656394e-05,0.03270855997892465,True,0.0012280574851228248,0.003286796674644609,0.0012280574851228248,9.672727792100907e-19,0.0001706899728339065,512.0
ettm1,decoder.block.1.layer.1.EncDecAttention.v,CROSS_BLOCK,8,3.9097830615000976e-05,0.019248590241499542,True,0.0012552627106686485,0.003286796674644609,0.001255262710668648,-1.6463492365573495e-05,6.283038915842512e-06,128.0
ettm1,decoder.block.1.layer.1.EncDecAttention.v,FULL_GRADIENT,512,7.50930261918735e-05,0.034878528207113554,True,0.0014102953470898152,0.003286796674644609,0.0014102953470898152,,,
ettm1,decoder.block.2.layer.0.SelfAttention.q,RANDOM_ORTHO,8,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.2.layer.0.SelfAttention.q,MEAN_SVD,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.2.layer.0.SelfAttention.q,SECOND_MOMENT,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.2.layer.0.SelfAttention.q,CROSS_BLOCK,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.2.layer.0.SelfAttention.q,FULL_GRADIENT,512,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.2.layer.0.SelfAttention.v,RANDOM_ORTHO,8,-3.606814542240439e-10,-0.008529448341756896,True,3.2172314430818312e-09,5.558062588437739e-07,3.2172314430818312e-09,,,
ettm1,decoder.block.2.layer.0.SelfAttention.v,MEAN_SVD,8,-2.677407928959711e-08,-0.06603032618649865,True,2.9581403271225917e-07,5.558062588437739e-07,2.9581403271225874e-07,-1.3265417546289762e-23,1.0737370659071542e-09,458.0
ettm1,decoder.block.2.layer.0.SelfAttention.v,SECOND_MOMENT,8,-2.8020540655061998e-08,-0.06996886852705587,True,2.885492079609745e-07,5.558062588437739e-07,2.885492079609747e-07,-4.299812963132924e-23,2.4293908090569755e-08,495.0
ettm1,decoder.block.2.layer.0.SelfAttention.v,CROSS_BLOCK,8,-3.887779382791337e-08,-0.09863587366832026,True,2.7951814165208597e-07,5.558062588437739e-07,2.7951814165208555e-07,-1.9550650506761004e-08,2.167387593058339e-10,135.0
ettm1,decoder.block.2.layer.0.SelfAttention.v,FULL_GRADIENT,512,-2.7961808464232448e-08,-0.06846879894481599,True,3.0006936597089906e-07,5.558062588437739e-07,3.0006936597089906e-07,,,
ettm1,decoder.block.2.layer.1.EncDecAttention.q,RANDOM_ORTHO,8,6.886204224133942e-07,0.02636127618837148,True,2.4134093580990837e-06,0.0002827456564013736,2.413409358099084e-06,,,
ettm1,decoder.block.2.layer.1.EncDecAttention.q,MEAN_SVD,8,8.596953863271513e-06,0.0512726527832084,True,9.943096958960523e-05,0.0002827456564013736,9.943096958960525e-05,-6.809262388991616e-21,6.985197924601754e-07,456.0
ettm1,decoder.block.2.layer.1.EncDecAttention.q,SECOND_MOMENT,8,8.516002116507772e-06,0.051318488629437754,True,9.73930270700106e-05,0.0002827456564013736,9.739302707001066e-05,-7.790391617989037e-21,9.415786044640981e-06,486.0
ettm1,decoder.block.2.layer.1.EncDecAttention.q,CROSS_BLOCK,8,6.1467472859212934e-06,0.037490592055929244,True,9.507146288338372e-05,0.0002827456564013736,9.507146288338383e-05,-1.4370737496366665e-06,2.5198048666786385e-07,131.0
ettm1,decoder.block.2.layer.1.EncDecAttention.q,FULL_GRADIENT,512,7.87052624202607e-06,0.0460691030236242,True,0.0001032267104066114,0.0002827456564013736,0.0001032267104066114,,,
ettm1,decoder.block.2.layer.1.EncDecAttention.v,RANDOM_ORTHO,8,5.459654903660148e-07,0.005490127931100808,True,9.109978187982463e-06,0.0010855457185851556,9.109978187982463e-06,,,
ettm1,decoder.block.2.layer.1.EncDecAttention.v,MEAN_SVD,8,2.44654423332264e-05,0.03563481472726959,True,0.0004342191923582686,0.0010855457185851556,0.0004342191923582685,-2.7447873586497893e-22,9.423194189214504e-06,511.0
ettm1,decoder.block.2.layer.1.EncDecAttention.v,SECOND_MOMENT,8,2.6093854847580908e-05,0.03889777664209447,True,0.00041455180380267257,0.0010855457185851556,0.0004145518038026724,4.434519519921732e-19,7.789156601079637e-05,512.0
ettm1,decoder.block.2.layer.1.EncDecAttention.v,CROSS_BLOCK,8,9.569263800671712e-06,0.014187059445068739,True,0.00041910627043647474,0.0010855457185851556,0.000419106270436475,-9.79345382261929e-06,3.933257412128519e-06,130.0
ettm1,decoder.block.2.layer.1.EncDecAttention.v,FULL_GRADIENT,512,3.0038361039211544e-05,0.04085131045646075,True,0.0004980722681348678,0.0010855457185851556,0.0004980722681348678,,,
ettm1,decoder.block.3.layer.0.SelfAttention.q,RANDOM_ORTHO,8,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.3.layer.0.SelfAttention.q,MEAN_SVD,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.3.layer.0.SelfAttention.q,SECOND_MOMENT,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.3.layer.0.SelfAttention.q,CROSS_BLOCK,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.3.layer.0.SelfAttention.q,FULL_GRADIENT,512,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.3.layer.0.SelfAttention.v,RANDOM_ORTHO,8,2.986919823053158e-11,0.02956331536348836,True,1.1345610111633115e-10,8.99731659919857e-09,1.1345610111633115e-10,,,
ettm1,decoder.block.3.layer.0.SelfAttention.v,MEAN_SVD,8,-2.8796982947307727e-10,-0.023654568466794014,True,1.6472173822291425e-08,8.99731659919857e-09,1.6472173822291435e-08,-5.474747528068959e-25,3.375002790730783e-11,455.0
ettm1,decoder.block.3.layer.0.SelfAttention.v,SECOND_MOMENT,8,-2.560723006029952e-10,-0.021127597021075837,True,1.6327210588651078e-08,8.99731659919857e-09,1.63272105886511e-08,-8.740072721103417e-25,6.398721507877451e-10,496.0
ettm1,decoder.block.3.layer.0.SelfAttention.v,CROSS_BLOCK,8,-4.0636636147039877e-10,-0.03365917631666584,True,1.620001922467191e-08,8.99731659919857e-09,1.620001922467191e-08,-1.5599973668373458e-10,8.940580398109623e-12,144.0
ettm1,decoder.block.3.layer.0.SelfAttention.v,FULL_GRADIENT,512,-2.7202268179874607e-10,-0.02221278254052837,True,1.666829979665811e-08,8.99731659919857e-09,1.666829979665811e-08,,,
ettm1,decoder.block.3.layer.1.EncDecAttention.q,RANDOM_ORTHO,8,5.79807585392238e-09,0.00012829840921537849,True,4.590227098047363e-06,0.0004449293651612219,4.590227098047363e-06,,,
ettm1,decoder.block.3.layer.1.EncDecAttention.q,MEAN_SVD,8,1.792138151814173e-05,0.04962333789166876,True,0.0002931432873069601,0.0004449293651612219,0.0002931432873069602,-6.644883410832046e-21,2.5787974465891843e-06,454.0
ettm1,decoder.block.3.layer.1.EncDecAttention.q,SECOND_MOMENT,8,1.5391866828994308e-05,0.04311227803500169,True,0.0002864768822673579,0.0004449293651612219,0.000286476882267358,-4.1224775056992936e-20,3.425297027852481e-05,483.0
ettm1,decoder.block.3.layer.1.EncDecAttention.q,CROSS_BLOCK,8,1.1533398989168333e-05,0.0331305295390126,True,0.0002723747269607976,0.0004449293651612219,0.00027237472696079774,-6.954840064796508e-06,5.387123930324557e-07,142.0
ettm1,decoder.block.3.layer.1.EncDecAttention.q,FULL_GRADIENT,512,1.7185984791087814e-05,0.04657919289146161,True,0.0003059664857761241,0.0004449293651612219,0.0003059664857761241,,,
ettm1,decoder.block.3.layer.1.EncDecAttention.v,RANDOM_ORTHO,8,5.141794157220294e-07,0.004051034626102083,True,1.2586548306545832e-05,0.0012799435473865878,1.2586548306545828e-05,,,
ettm1,decoder.block.3.layer.1.EncDecAttention.v,MEAN_SVD,8,2.2786121117285602e-05,0.026087071824594302,True,0.0005960728210443984,0.0012799435473865878,0.0005960728210443983,-3.648060003900124e-21,1.7100345461151936e-05,510.0
ettm1,decoder.block.3.layer.1.EncDecAttention.v,SECOND_MOMENT,8,2.6827976112475203e-05,0.031740713157504714,True,0.0005581509213376808,0.0012799435473865878,0.0005581509213376814,5.999068739258519e-19,0.00012924042870672575,512.0
ettm1,decoder.block.3.layer.1.EncDecAttention.v,CROSS_BLOCK,8,1.415192519373042e-05,0.016577935100432664,True,0.0005693500498215388,0.0012799435473865878,0.0005693500498215395,-1.4831792298831429e-05,7.118034768293473e-06,124.0
ettm1,decoder.block.3.layer.1.EncDecAttention.v,FULL_GRADIENT,512,4.0264686609980365e-05,0.04198199010518786,True,0.0007186737583083526,0.0012799435473865878,0.0007186737583083526,,,
ettm1,decoder.block.4.layer.0.SelfAttention.q,RANDOM_ORTHO,8,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.4.layer.0.SelfAttention.q,MEAN_SVD,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.4.layer.0.SelfAttention.q,SECOND_MOMENT,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.4.layer.0.SelfAttention.q,CROSS_BLOCK,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.4.layer.0.SelfAttention.q,FULL_GRADIENT,512,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.4.layer.0.SelfAttention.v,RANDOM_ORTHO,8,8.704962524077961e-10,0.02057472360319054,True,3.876001140389226e-09,4.618297396430335e-07,3.8760011403892265e-09,,,
ettm1,decoder.block.4.layer.0.SelfAttention.v,MEAN_SVD,8,1.8047683238220565e-07,0.369515718638631,True,5.165295703507938e-07,4.618297396430335e-07,5.165295703507936e-07,-2.9276238570719876e-23,8.39626854533862e-10,451.0
ettm1,decoder.block.4.layer.0.SelfAttention.v,SECOND_MOMENT,8,1.747720862509529e-07,0.3616114791514602,True,5.057988388012304e-07,4.618297396430335e-07,5.057988388012302e-07,-3.083593638462621e-23,2.997190376541808e-08,497.0
ettm1,decoder.block.4.layer.0.SelfAttention.v,CROSS_BLOCK,8,1.7042095002730468e-07,0.3534387109489713,True,5.034262288371413e-07,4.618297396430335e-07,5.034262288371417e-07,-1.8353616468459066e-08,8.275822597832005e-11,122.0
ettm1,decoder.block.4.layer.0.SelfAttention.v,FULL_GRADIENT,512,1.8013138616422072e-07,0.3679911552698651,True,5.188264699659528e-07,4.618297396430335e-07,5.188264699659528e-07,,,
ettm1,decoder.block.4.layer.1.EncDecAttention.q,RANDOM_ORTHO,8,9.929111679923137e-07,0.014748553882508616,True,6.533584178540333e-06,0.0006936979671348518,6.533584178540333e-06,,,
ettm1,decoder.block.4.layer.1.EncDecAttention.q,MEAN_SVD,8,3.6250134410815553e-05,0.07399202102299617,True,0.0003460023440158239,0.0006936979671348518,0.0003460023440158235,-3.41616737164131e-21,4.0237117979539146e-06,457.0
ettm1,decoder.block.4.layer.1.EncDecAttention.q,SECOND_MOMENT,8,3.518750040691029e-05,0.07305266724589085,True,0.0003344523549159608,0.0006936979671348518,0.0003344523549159611,-5.428848068818894e-21,5.999433522279798e-05,481.0
ettm1,decoder.block.4.layer.1.EncDecAttention.q,CROSS_BLOCK,8,3.568549320513378e-05,0.07728495095881381,True,0.0003073428497059774,0.0006936979671348518,0.0003073428497059774,-1.6864397237167056e-05,9.57970752511577e-07,153.0
ettm1,decoder.block.4.layer.1.EncDecAttention.q,FULL_GRADIENT,512,3.704791970293971e-05,0.07308401566121796,True,0.0003704353531025254,0.0006936979671348518,0.0003704353531025254,,,
ettm1,decoder.block.4.layer.1.EncDecAttention.v,RANDOM_ORTHO,8,1.7682381404180594e-06,0.02165713694980995,True,4.604869817312735e-06,0.0014476449688758763,4.604869817312735e-06,,,
ettm1,decoder.block.4.layer.1.EncDecAttention.v,MEAN_SVD,8,0.00011104265580447119,0.18828266503428878,True,0.00024026855771809048,0.0014476449688758763,0.00024026855771809038,-7.505665400281606e-23,1.0907273601505849e-05,509.0
ettm1,decoder.block.4.layer.1.EncDecAttention.v,SECOND_MOMENT,8,0.00010769931372808087,0.19795608944740306,True,0.00020446834170339363,0.0014476449688758763,0.00020446834170339376,3.6533157047606374e-19,9.229172076682497e-05,512.0
ettm1,decoder.block.4.layer.1.EncDecAttention.v,CROSS_BLOCK,8,7.901330175653443e-05,0.14134905869524247,True,0.00021585022896996749,0.0014476449688758763,0.00021585022896996749,-1.3991065559410418e-05,4.703215564875934e-06,115.0
ettm1,decoder.block.4.layer.1.EncDecAttention.v,FULL_GRADIENT,512,0.00011895660574159923,0.1768266683183545,True,0.0003126219974408718,0.0014476449688758763,0.0003126219974408718,,,
ettm1,decoder.block.5.layer.0.SelfAttention.q,RANDOM_ORTHO,8,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.5.layer.0.SelfAttention.q,MEAN_SVD,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.5.layer.0.SelfAttention.q,SECOND_MOMENT,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.5.layer.0.SelfAttention.q,CROSS_BLOCK,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.5.layer.0.SelfAttention.q,FULL_GRADIENT,512,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.5.layer.0.SelfAttention.v,RANDOM_ORTHO,8,8.944724035304565e-09,0.0389821663395715,True,1.7968657080508947e-08,2.9301262363285454e-06,1.7968657080508947e-08,,,
ettm1,decoder.block.5.layer.0.SelfAttention.v,MEAN_SVD,8,1.7331668516613846e-07,0.06677994593893595,True,2.2988058356901417e-06,2.9301262363285454e-06,2.298805835690142e-06,-5.687120715472388e-23,4.960609453298559e-10,455.0
ettm1,decoder.block.5.layer.0.SelfAttention.v,SECOND_MOMENT,8,1.4733716081743003e-07,0.05727876021638008,True,2.258140936882024e-06,2.9301262363285454e-06,2.2581409368820233e-06,-2.8695199072845396e-22,1.1376051268465342e-07,496.0
ettm1,decoder.block.5.layer.0.SelfAttention.v,CROSS_BLOCK,8,7.315942057947752e-08,0.028446491491924002,True,2.257338893731524e-06,2.9301262363285454e-06,2.2573388937315213e-06,-1.0200183858851919e-07,5.6822091265867425e-11,123.0
ettm1,decoder.block.5.layer.0.SelfAttention.v,FULL_GRADIENT,512,1.730340862807486e-07,0.06664957539714472,True,2.3002880474582696e-06,2.9301262363285454e-06,2.3002880474582696e-06,,,
ettm1,decoder.block.5.layer.1.EncDecAttention.q,RANDOM_ORTHO,8,1.5338499639698182e-07,0.0046779823938903195,True,2.109647659497306e-06,0.000509610851172413,2.109647659497306e-06,,,
ettm1,decoder.block.5.layer.1.EncDecAttention.q,MEAN_SVD,8,1.5864336912054227e-05,0.06206392387618723,True,0.00012821142372463628,0.000509610851172413,0.00012821142372463625,-5.942802993302962e-21,2.1479660265882345e-06,459.0
ettm1,decoder.block.5.layer.1.EncDecAttention.q,SECOND_MOMENT,8,1.6352751248256873e-05,0.0652130277945561,True,0.00012338838069842834,0.000509610851172413,0.0001233883806984283,-4.452425799680242e-21,2.9310803585535363e-05,478.0
ettm1,decoder.block.5.layer.1.EncDecAttention.q,CROSS_BLOCK,8,1.345830482494429e-05,0.05673142209253441,True,0.00011043194314919112,0.000509610851172413,0.00011043194314919112,-8.175949454594077e-06,4.569027583892162e-07,153.0
ettm1,decoder.block.5.layer.1.EncDecAttention.q,FULL_GRADIENT,512,1.6464482035093272e-05,0.061681950344648025,True,0.0001398109811547396,0.000509610851172413,0.0001398109811547396,,,
ettm1,decoder.block.5.layer.1.EncDecAttention.v,RANDOM_ORTHO,8,2.5283885694632276e-06,0.03335418708559543,True,4.406080370674744e-06,0.001304170886083525,4.406080370674744e-06,,,
ettm1,decoder.block.5.layer.1.EncDecAttention.v,MEAN_SVD,8,0.00016843351682513556,0.33118552063953843,True,0.00019832608999140623,0.001304170886083525,0.00019832608999140644,-5.014990412798029e-22,7.348558358919374e-06,505.0
ettm1,decoder.block.5.layer.1.EncDecAttention.v,SECOND_MOMENT,8,0.00017750799312388343,0.37919304734292825,True,0.0001680275888609474,0.001304170886083525,0.00016802758886094737,3.0358299523248347e-19,6.312014106449577e-05,512.0
ettm1,decoder.block.5.layer.1.EncDecAttention.v,CROSS_BLOCK,8,0.00013357811548120362,0.27711533612993344,True,0.00017816196786338745,0.001304170886083525,0.0001781619678633874,-1.3578284172210543e-05,3.72142053054748e-06,100.0
ettm1,decoder.block.5.layer.1.EncDecAttention.v,FULL_GRADIENT,512,0.00018661243264257477,0.3278015196537848,True,0.0002484990441085393,0.001304170886083525,0.0002484990441085393,,,
