panel,baseline,q,w,absolute_nmae_benefit
ettm2,C2,0.1,0.67,-3.1891547225827664e-05
ettm2,C2,0.1,0.68,-3.533775541515994e-05
ettm2,C2,0.1,0.6900000000000001,-3.878396360449223e-05
ettm2,C2,0.1,0.7000000000000001,-4.223017179382451e-05
ettm2,C2,0.1,0.71,-4.567637998315675e-05
ettm2,C2,0.1,0.72,-4.912258817248903e-05
ettm2,C2,0.1,0.73,-5.256879636182131e-05
ettm2,C2,0.1,0.74,-5.60150045511536e-05
ettm2,C2,0.1,0.75,-5.946121274048588e-05
ettm2,C2,0.1,0.76,-6.290742092981815e-05
ettm2,C2,0.1,0.77,-6.635362911915044e-05
ettm2,C2,0.1,0.78,-6.979983730848272e-05
ettm2,C2,0.1,0.79,-7.3246045497815e-05
ettm2,C2,0.1,0.8,-7.669225368714727e-05
ettm2,C2,0.1,0.81,-8.013846187647958e-05
ettm2,C2,0.1,0.8200000000000001,-8.358467006581186e-05
ettm2,C2,0.1,0.8300000000000001,-8.703087825514413e-05
ettm2,C2,0.1,0.84,-9.047708644447638e-05
ettm2,C2,0.1,0.85,-9.392329463380866e-05
ettm2,C2,0.1,0.86,-9.736950282314094e-05
ettm2,C2,0.1,0.87,-0.00010081571101247321
ettm2,C2,0.1,0.88,-0.00010426191920180549
ettm2,C2,0.1,0.89,-0.00010770812739113778
ettm2,C2,0.1,0.9,-0.00011115433558047006
ettm2,C2,0.1,0.91,-0.00011460054376980233
ettm2,C2,0.1,0.92,-0.00011804675195913464
ettm2,C2,0.1,0.93,-0.00012149296014846691
ettm2,C2,0.1,0.9400000000000001,-0.0001249391683377992
ettm2,C2,0.1,0.9500000000000001,-0.00012838537652713148
ettm2,C2,0.1,0.96,-0.0001318315847164637
ettm2,C2,0.1,0.97,-0.000135277792905796
ettm2,C2,0.1,0.98,-0.00013872400109512828
ettm2,C2,0.1,0.99,-0.00014217020928446056
ettm2,C2,0.1,1.0,-0.00014561641747379284
ettm2,C2,0.5,0.0,0.00017076592176201721
ettm2,C2,0.5,0.01,0.0001676020983696591
ettm2,C2,0.5,0.02,0.000164438274977301
ettm2,C2,0.5,0.03,0.0001612744515849429
ettm2,C2,0.5,0.04,0.00015811062819258483
ettm2,C2,0.5,0.05,0.00015494680480022672
ettm2,C2,0.5,0.06,0.00015178298140786862
ettm2,C2,0.5,0.07,0.0001486191580155105
ettm2,C2,0.5,0.08,0.0001454553346231524
ettm2,C2,0.5,0.09,0.0001422915112307943
ettm2,C2,0.5,0.1,0.0001391276878384362
ettm2,C2,0.5,0.11,0.0001359638644460781
ettm2,C2,0.5,0.12,0.00013280004105372
ettm2,C2,0.5,0.13,0.00012963621766136192
ettm2,C2,0.5,0.14,0.00012647239426900382
ettm2,C2,0.5,0.15,0.0001233085708766457
ettm2,C2,0.5,0.16,0.00012014474748428761
ettm2,C2,0.5,0.17,0.00011698092409192949
ettm2,C2,0.5,0.18,0.00011381710069957141
ettm2,C2,0.5,0.19,0.00011065327730721331
ettm2,C2,0.5,0.2,0.00010748945391485521
ettm2,C2,0.5,0.21,0.00010432563052249709
ettm2,C2,0.5,0.22,0.00010116180713013901
ettm2,C2,0.5,0.23,9.799798373778091e-05
ettm2,C2,0.5,0.24,9.48341603454228e-05
ettm2,C2,0.5,0.25,9.16703369530647e-05
ettm2,C2,0.5,0.26,8.85065135607066e-05
ettm2,C2,0.5,0.27,8.53426901683485e-05
ettm2,C2,0.5,0.28,8.217886677599038e-05
ettm2,C2,0.5,0.29,7.901504338363229e-05
ettm2,C2,0.5,0.3,7.585121999127418e-05
ettm2,C2,0.5,0.31,7.268739659891609e-05
ettm2,C2,0.5,0.32,6.952357320655799e-05
ettm2,C2,0.5,0.33,6.635974981419987e-05
ettm2,C2,0.5,0.34,6.31959264218418e-05
ettm2,C2,0.5,0.35000000000000003,6.003210302948368e-05
ettm2,C2,0.5,0.36,5.686827963712561e-05
ettm2,C2,0.5,0.37,5.37044562447675e-05
ettm2,C2,0.5,0.38,5.0540632852409393e-05
ettm2,C2,0.5,0.39,4.737680946005128e-05
ettm2,C2,0.5,0.4,4.421298606769319e-05
ettm2,C2,0.5,0.41000000000000003,4.104916267533508e-05
ettm2,C2,0.5,0.42,3.7885339282977006e-05
ettm2,C2,0.5,0.43,3.47215158906189e-05
ettm2,C2,0.5,0.44,3.15576924982608e-05
ettm2,C2,0.5,0.45,2.8393869105902708e-05
ettm2,C2,0.5,0.46,2.523004571354459e-05
ettm2,C2,0.5,0.47000000000000003,2.2066222321186487e-05
ettm2,C2,0.5,0.48,1.8902398928828397e-05
ettm2,C2,0.5,0.49,1.5738575536470293e-05
ettm2,C2,0.5,0.5,1.2574752144112189e-05
ettm2,C2,0.5,0.51,9.410928751754085e-06
ettm2,C2,0.5,0.52,6.2471053593959815e-06
ettm2,C2,0.5,0.53,3.0832819670378777e-06
ettm2,C2,0.5,0.54,-8.054142532022603e-08
ettm2,C2,0.5,0.55,-3.24436481767833e-06
ettm2,C2,0.5,0.56,-6.4081882100364335e-06
ettm2,C2,0.5,0.5700000000000001,-9.572011602394537e-06
ettm2,C2,0.5,0.58,-1.27358349947526e-05
ettm2,C2,0.5,0.59,-1.5899658387110704e-05
ettm2,C2,0.5,0.6,-1.9063481779468808e-05
ettm2,C2,0.5,0.61,-2.222730517182691e-05
ettm2,C2,0.5,0.62,-2.5391128564185015e-05
ettm2,C2,0.5,0.63,-2.855495195654312e-05
ettm2,C2,0.5,0.64,-3.171877534890122e-05
ettm2,C2,0.5,0.65,-3.4882598741259333e-05
ettm2,C2,0.5,0.66,-3.804642213361743e-05
ettm2,C2,0.5,0.67,-4.121024552597553e-05
ettm2,C2,0.5,0.68,-4.437406891833363e-05
ettm2,C2,0.5,0.6900000000000001,-4.753789231069174e-05
ettm2,C2,0.5,0.7000000000000001,-5.0701715703049846e-05
ettm2,C2,0.5,0.71,-5.386553909540791e-05
ettm2,C2,0.5,0.72,-5.702936248776601e-05
ettm2,C2,0.5,0.73,-6.019318588012411e-05
ettm2,C2,0.5,0.74,-6.335700927248222e-05
ettm2,C2,0.5,0.75,-6.652083266484032e-05
ettm2,C2,0.5,0.76,-6.968465605719843e-05
ettm2,C2,0.5,0.77,-7.284847944955653e-05
ettm2,C2,0.5,0.78,-7.601230284191463e-05
ettm2,C2,0.5,0.79,-7.917612623427274e-05
ettm2,C2,0.5,0.8,-8.233994962663084e-05
ettm2,C2,0.5,0.81,-8.550377301898895e-05
ettm2,C2,0.5,0.8200000000000001,-8.866759641134705e-05
ettm2,C2,0.5,0.8300000000000001,-9.183141980370515e-05
ettm2,C2,0.5,0.84,-9.499524319606323e-05
ettm2,C2,0.5,0.85,-9.815906658842133e-05
ettm2,C2,0.5,0.86,-0.00010132288998077944
ettm2,C2,0.5,0.87,-0.00010448671337313753
ettm2,C2,0.5,0.88,-0.00010765053676549563
ettm2,C2,0.5,0.89,-0.00011081436015785372
ettm2,C2,0.5,0.9,-0.00011397818355021183
ettm2,C2,0.5,0.91,-0.00011714200694256993
ettm2,C2,0.5,0.92,-0.00012030583033492806
ettm2,C2,0.5,0.93,-0.00012346965372728616
ettm2,C2,0.5,0.9400000000000001,-0.00012663347711964427
ettm2,C2,0.5,0.9500000000000001,-0.00012979730051200234
ettm2,C2,0.5,0.96,-0.00013296112390436042
ettm2,C2,0.5,0.97,-0.00013612494729671853
ettm2,C2,0.5,0.98,-0.00013928877068907663
ettm2,C2,0.5,0.99,-0.00014245259408143473
ettm2,C2,0.5,1.0,-0.00014561641747379284
ettm2,C2,1.0,0.0,0.000135467822140245
ettm2,C2,1.0,0.01,0.00013265697974410462
ettm2,C2,1.0,0.02,0.00012984613734796425
ettm2,C2,1.0,0.03,0.00012703529495182388
ettm2,C2,1.0,0.04,0.0001242244525556835
ettm2,C2,1.0,0.05,0.00012141361015954309
ettm2,C2,1.0,0.06,0.00011860276776340271
ettm2,C2,1.0,0.07,0.00011579192536726234
ettm2,C2,1.0,0.08,0.00011298108297112199
ettm2,C2,1.0,0.09,0.00011017024057498159
ettm2,C2,1.0,0.1,0.00010735939817884122
ettm2,C2,1.0,0.11,0.00010454855578270083
ettm2,C2,1.0,0.12,0.00010173771338656046
ettm2,C2,1.0,0.13,9.892687099042008e-05
ettm2,C2,1.0,0.14,9.611602859427971e-05
ettm2,C2,1.0,0.15,9.330518619813932e-05
ettm2,C2,1.0,0.16,9.049434380199893e-05
ettm2,C2,1.0,0.17,8.768350140585856e-05
ettm2,C2,1.0,0.18,8.48726590097182e-05
ettm2,C2,1.0,0.19,8.206181661357781e-05
ettm2,C2,1.0,0.2,7.925097421743744e-05
ettm2,C2,1.0,0.21,7.644013182129706e-05
ettm2,C2,1.0,0.22,7.362928942515669e-05
ettm2,C2,1.0,0.23,7.081844702901629e-05
ettm2,C2,1.0,0.24,6.800760463287591e-05
ettm2,C2,1.0,0.25,6.519676223673554e-05
ettm2,C2,1.0,0.26,6.238591984059517e-05
ettm2,C2,1.0,0.27,5.9575077444454784e-05
ettm2,C2,1.0,0.28,5.676423504831439e-05
ettm2,C2,1.0,0.29,5.395339265217402e-05
ettm2,C2,1.0,0.3,5.114255025603365e-05
ettm2,C2,1.0,0.31,4.833170785989327e-05
ettm2,C2,1.0,0.32,4.552086546375288e-05
ettm2,C2,1.0,0.33,4.27100230676125e-05
ettm2,C2,1.0,0.34,3.9899180671472126e-05
ettm2,C2,1.0,0.35000000000000003,3.7088338275331745e-05
ettm2,C2,1.0,0.36,3.427749587919138e-05
ettm2,C2,1.0,0.37,3.1466653483051e-05
ettm2,C2,1.0,0.38,2.8655811086910623e-05
ettm2,C2,1.0,0.39,2.5844968690770242e-05
ettm2,C2,1.0,0.4,2.3034126294629855e-05
ettm2,C2,1.0,0.41000000000000003,2.0223283898489474e-05
ettm2,C2,1.0,0.42,1.7412441502349113e-05
ettm2,C2,1.0,0.43,1.460159910620874e-05
ettm2,C2,1.0,0.44,1.1790756710068352e-05
ettm2,C2,1.0,0.45,8.979914313927978e-06
ettm2,C2,1.0,0.46,6.16907191778759e-06
ettm2,C2,1.0,0.47000000000000003,3.3582295216472163e-06
ettm2,C2,1.0,0.48,5.473871255068423e-07
ettm2,C2,1.0,0.49,-2.2634552706335452e-06
ettm2,C2,1.0,0.5,-5.074297666773919e-06
ettm2,C2,1.0,0.51,-7.885140062914293e-06
ettm2,C2,1.0,0.52,-1.069598245905468e-05
ettm2,C2,1.0,0.53,-1.3506824855195068e-05
ettm2,C2,1.0,0.54,-1.6317667251335442e-05
ettm2,C2,1.0,0.55,-1.9128509647475816e-05
ettm2,C2,1.0,0.56,-2.193935204361621e-05
ettm2,C2,1.0,0.5700000000000001,-2.4750194439756585e-05
ettm2,C2,1.0,0.58,-2.756103683589694e-05
ettm2,C2,1.0,0.59,-3.0371879232037312e-05
ettm2,C2,1.0,0.6,-3.318272162817769e-05
ettm2,C2,1.0,0.61,-3.599356402431808e-05
ettm2,C2,1.0,0.62,-3.880440642045846e-05
ettm2,C2,1.0,0.63,-4.1615248816598836e-05
ettm2,C2,1.0,0.64,-4.4426091212739216e-05
ettm2,C2,1.0,0.65,-4.7236933608879604e-05
ettm2,C2,1.0,0.66,-5.0047776005019985e-05
ettm2,C2,1.0,0.67,-5.285861840116036e-05
ettm2,C2,1.0,0.68,-5.566946079730074e-05
ettm2,C2,1.0,0.6900000000000001,-5.848030319344113e-05
ettm2,C2,1.0,0.7000000000000001,-6.129114558958151e-05
ettm2,C2,1.0,0.71,-6.410198798572185e-05
ettm2,C2,1.0,0.72,-6.691283038186223e-05
ettm2,C2,1.0,0.73,-6.97236727780026e-05
ettm2,C2,1.0,0.74,-7.2534515174143e-05
ettm2,C2,1.0,0.75,-7.534535757028338e-05
ettm2,C2,1.0,0.76,-7.815619996642375e-05
ettm2,C2,1.0,0.77,-8.096704236256415e-05
ettm2,C2,1.0,0.78,-8.377788475870453e-05
ettm2,C2,1.0,0.79,-8.65887271548449e-05
ettm2,C2,1.0,0.8,-8.939956955098527e-05
ettm2,C2,1.0,0.81,-9.221041194712568e-05
ettm2,C2,1.0,0.8200000000000001,-9.502125434326605e-05
ettm2,C2,1.0,0.8300000000000001,-9.783209673940642e-05
ettm2,C2,1.0,0.84,-0.00010064293913554678
ettm2,C2,1.0,0.85,-0.00010345378153168717
ettm2,C2,1.0,0.86,-0.00010626462392782755
ettm2,C2,1.0,0.87,-0.00010907546632396792
ettm2,C2,1.0,0.88,-0.0001118863087201083
ettm2,C2,1.0,0.89,-0.00011469715111624867
ettm2,C2,1.0,0.9,-0.00011750799351238906
ettm2,C2,1.0,0.91,-0.00012031883590852943
ettm2,C2,1.0,0.92,-0.00012312967830466984
ettm2,C2,1.0,0.93,-0.00012594052070081022
ettm2,C2,1.0,0.9400000000000001,-0.0001287513630969506
ettm2,C2,1.0,0.9500000000000001,-0.00013156220549309097
ettm2,C2,1.0,0.96,-0.00013437304788923129
ettm2,C2,1.0,0.97,-0.00013718389028537171
ettm2,C2,1.0,0.98,-0.0001399947326815121
ettm2,C2,1.0,0.99,-0.00014280557507765246
ettm2,C2,1.0,1.0,-0.00014561641747379284
neso_2025,C0,0.0,0.0,-0.0008528970868543484
neso_2025,C0,0.0,0.01,-0.0006649512272597527
neso_2025,C0,0.0,0.02,-0.00047700536766515696
neso_2025,C0,0.0,0.03,-0.00028905950807056136
neso_2025,C0,0.0,0.04,-0.00010111364847596553
neso_2025,C0,0.0,0.05,8.683221111863018e-05
neso_2025,C0,0.0,0.06,0.0002747780707132257
neso_2025,C0,0.0,0.07,0.0004627239303078217
neso_2025,C0,0.0,0.08,0.0006506697899024172
neso_2025,C0,0.0,0.09,0.0008386156494970128
neso_2025,C0,0.0,0.1,0.0010265615090916088
neso_2025,C0,0.0,0.11,0.0012145073686862043
neso_2025,C0,0.0,0.12,0.0014024532282807998
neso_2025,C0,0.0,0.13,0.001590399087875396
neso_2025,C0,0.0,0.14,0.0017783449474699918
neso_2025,C0,0.0,0.15,0.0019662908070645873
neso_2025,C0,0.0,0.16,0.002154236666659183
neso_2025,C0,0.0,0.17,0.0023421825262537788
neso_2025,C0,0.0,0.18,0.002530128385848374
neso_2025,C0,0.0,0.19,0.0027180742454429698
neso_2025,C0,0.0,0.2,0.002906020105037566
neso_2025,C0,0.0,0.21,0.003093965964632161
neso_2025,C0,0.0,0.22,0.003281911824226757
neso_2025,C0,0.0,0.23,0.0034698576838213526
neso_2025,C0,0.0,0.24,0.003657803543415948
neso_2025,C0,0.0,0.25,0.003845749403010544
neso_2025,C0,0.0,0.26,0.00403369526260514
neso_2025,C0,0.0,0.27,0.0042216411221997355
neso_2025,C0,0.0,0.28,0.004409586981794332
neso_2025,C0,0.0,0.29,0.004597532841388927
neso_2025,C0,0.0,0.3,0.004785478700983523
neso_2025,C0,0.0,0.31,0.004973424560578118
neso_2025,C0,0.0,0.32,0.0051613704201727145
neso_2025,C0,0.0,0.33,0.00534931627976731
neso_2025,C0,0.0,0.34,0.005537262139361906
neso_2025,C0,0.0,0.35000000000000003,0.005725207998956501
neso_2025,C0,0.0,0.36,0.0059131538585510965
neso_2025,C0,0.0,0.37,0.006101099718145692
neso_2025,C0,0.0,0.38,0.006289045577740289
neso_2025,C0,0.0,0.39,0.006476991437334884
neso_2025,C0,0.0,0.4,0.00666493729692948
neso_2025,C0,0.0,0.41000000000000003,0.0068528831565240755
neso_2025,C0,0.0,0.42,0.007040829016118671
neso_2025,C0,0.0,0.43,0.007228774875713266
neso_2025,C0,0.0,0.44,0.007416720735307862
neso_2025,C0,0.0,0.45,0.007604666594902458
neso_2025,C0,0.0,0.46,0.007792612454497054
neso_2025,C0,0.0,0.47000000000000003,0.007980558314091649
neso_2025,C0,0.0,0.48,0.008168504173686244
neso_2025,C0,0.0,0.49,0.00835645003328084
neso_2025,C0,0.0,0.5,0.008544395892875437
neso_2025,C0,0.0,0.51,0.008732341752470034
neso_2025,C0,0.0,0.52,0.008920287612064629
neso_2025,C0,0.0,0.53,0.009108233471659224
neso_2025,C0,0.0,0.54,0.00929617933125382
neso_2025,C0,0.0,0.55,0.009484125190848416
neso_2025,C0,0.0,0.56,0.009672071050443012
neso_2025,C0,0.0,0.5700000000000001,0.009860016910037607
neso_2025,C0,0.0,0.58,0.0100479627696322
neso_2025,C0,0.0,0.59,0.010235908629226798
neso_2025,C0,0.0,0.6,0.010423854488821395
neso_2025,C0,0.0,0.61,0.010611800348415988
neso_2025,C0,0.0,0.62,0.010799746208010585
neso_2025,C0,0.0,0.63,0.01098769206760518
neso_2025,C0,0.0,0.64,0.011175637927199777
neso_2025,C0,0.0,0.65,0.011363583786794371
neso_2025,C0,0.0,0.66,0.011551529646388968
neso_2025,C0,0.0,0.67,0.011739475505983565
neso_2025,C0,0.0,0.68,0.01192742136557816
neso_2025,C0,0.0,0.6900000000000001,0.012115367225172757
neso_2025,C0,0.0,0.7000000000000001,0.012303313084767351
neso_2025,C0,0.0,0.71,0.012491258944361946
neso_2025,C0,0.0,0.72,0.012679204803956541
neso_2025,C0,0.0,0.73,0.012867150663551137
neso_2025,C0,0.0,0.74,0.013055096523145732
neso_2025,C0,0.0,0.75,0.013243042382740329
neso_2025,C0,0.0,0.76,0.013430988242334926
neso_2025,C0,0.0,0.77,0.013618934101929521
neso_2025,C0,0.0,0.78,0.013806879961524117
neso_2025,C0,0.0,0.79,0.013994825821118712
neso_2025,C0,0.0,0.8,0.014182771680713309
neso_2025,C0,0.0,0.81,0.014370717540307904
neso_2025,C0,0.0,0.8200000000000001,0.0145586633999025
neso_2025,C0,0.0,0.8300000000000001,0.014746609259497096
neso_2025,C0,0.0,0.84,0.01493455511909169
neso_2025,C0,0.0,0.85,0.015122500978686287
neso_2025,C0,0.0,0.86,0.01531044683828088
neso_2025,C0,0.0,0.87,0.015498392697875478
neso_2025,C0,0.0,0.88,0.015686338557470075
neso_2025,C0,0.0,0.89,0.01587428441706467
neso_2025,C0,0.0,0.9,0.016062230276659265
neso_2025,C0,0.0,0.91,0.01625017613625386
neso_2025,C0,0.0,0.92,0.016438121995848456
neso_2025,C0,0.0,0.93,0.01662606785544305
neso_2025,C0,0.0,0.9400000000000001,0.016814013715037646
neso_2025,C0,0.0,0.9500000000000001,0.017001959574632245
neso_2025,C0,0.0,0.96,0.017189905434226837
neso_2025,C0,0.0,0.97,0.017377851293821432
neso_2025,C0,0.0,0.98,0.017565797153416027
neso_2025,C0,0.0,0.99,0.017753743013010626
neso_2025,C0,0.0,1.0,0.01794168887260522
neso_2025,C0,0.1,0.0,-0.00085975832731936
neso_2025,C0,0.1,0.01,-0.0006717438553201141
neso_2025,C0,0.1,0.02,-0.00048372938332086823
neso_2025,C0,0.1,0.03,-0.00029571491132162253
neso_2025,C0,0.1,0.04,-0.00010770043932237662
neso_2025,C0,0.1,0.05,8.031403267686919e-05
neso_2025,C0,0.1,0.06,0.0002683285046761149
neso_2025,C0,0.1,0.07,0.000456342976675361
neso_2025,C0,0.1,0.08,0.0006443574486746066
neso_2025,C0,0.1,0.09,0.0008323719206738524
neso_2025,C0,0.1,0.1,0.0010203863926730983
neso_2025,C0,0.1,0.11,0.001208400864672344
neso_2025,C0,0.1,0.12,0.0013964153366715895
neso_2025,C0,0.1,0.13,0.001584429808670836
neso_2025,C0,0.1,0.14,0.001772444280670082
neso_2025,C0,0.1,0.15,0.0019604587526693275
neso_2025,C0,0.1,0.16,0.0021484732246685734
neso_2025,C0,0.1,0.17,0.0023364876966678193
neso_2025,C0,0.1,0.18,0.0025245021686670648
neso_2025,C0,0.1,0.19,0.0027125166406663107
neso_2025,C0,0.1,0.2,0.0029005311126655566
neso_2025,C0,0.1,0.21,0.003088545584664802
neso_2025,C0,0.1,0.22,0.003276560056664048
neso_2025,C0,0.1,0.23,0.0034645745286632935
neso_2025,C0,0.1,0.24,0.003652589000662539
neso_2025,C0,0.1,0.25,0.0038406034726617853
neso_2025,C0,0.1,0.26,0.004028617944661032
neso_2025,C0,0.1,0.27,0.004216632416660277
neso_2025,C0,0.1,0.28,0.0044046468886595235
neso_2025,C0,0.1,0.29,0.004592661360658768
neso_2025,C0,0.1,0.3,0.0047806758326580144
neso_2025,C0,0.1,0.31,0.00496869030465726
neso_2025,C0,0.1,0.32,0.005156704776656506
neso_2025,C0,0.1,0.33,0.005344719248655752
neso_2025,C0,0.1,0.34,0.005532733720654998
neso_2025,C0,0.1,0.35000000000000003,0.0057207481926542444
neso_2025,C0,0.1,0.36,0.005908762664653489
neso_2025,C0,0.1,0.37,0.0060967771366527345
neso_2025,C0,0.1,0.38,0.006284791608651981
neso_2025,C0,0.1,0.39,0.006472806080651226
neso_2025,C0,0.1,0.4,0.006660820552650474
neso_2025,C0,0.1,0.41000000000000003,0.006848835024649719
neso_2025,C0,0.1,0.42,0.0070368494966489645
neso_2025,C0,0.1,0.43,0.00722486396864821
neso_2025,C0,0.1,0.44,0.007412878440647456
neso_2025,C0,0.1,0.45,0.007600892912646703
neso_2025,C0,0.1,0.46,0.007788907384645947
neso_2025,C0,0.1,0.47000000000000003,0.007976921856645194
neso_2025,C0,0.1,0.48,0.008164936328644437
neso_2025,C0,0.1,0.49,0.008352950800643685
neso_2025,C0,0.1,0.5,0.00854096527264293
neso_2025,C0,0.1,0.51,0.008728979744642177
neso_2025,C0,0.1,0.52,0.008916994216641423
neso_2025,C0,0.1,0.53,0.009105008688640668
neso_2025,C0,0.1,0.54,0.009293023160639914
neso_2025,C0,0.1,0.55,0.009481037632639161
neso_2025,C0,0.1,0.56,0.009669052104638406
neso_2025,C0,0.1,0.5700000000000001,0.009857066576637652
neso_2025,C0,0.1,0.58,0.010045081048636896
neso_2025,C0,0.1,0.59,0.010233095520636143
neso_2025,C0,0.1,0.6,0.010421109992635388
neso_2025,C0,0.1,0.61,0.010609124464634634
neso_2025,C0,0.1,0.62,0.010797138936633881
neso_2025,C0,0.1,0.63,0.010985153408633127
neso_2025,C0,0.1,0.64,0.011173167880632374
neso_2025,C0,0.1,0.65,0.011361182352631618
neso_2025,C0,0.1,0.66,0.011549196824630865
neso_2025,C0,0.1,0.67,0.01173721129663011
neso_2025,C0,0.1,0.68,0.011925225768629357
neso_2025,C0,0.1,0.6900000000000001,0.012113240240628603
neso_2025,C0,0.1,0.7000000000000001,0.012301254712627848
neso_2025,C0,0.1,0.71,0.012489269184627092
neso_2025,C0,0.1,0.72,0.01267728365662634
neso_2025,C0,0.1,0.73,0.012865298128625583
neso_2025,C0,0.1,0.74,0.01305331260062483
neso_2025,C0,0.1,0.75,0.013241327072624076
neso_2025,C0,0.1,0.76,0.013429341544623323
neso_2025,C0,0.1,0.77,0.013617356016622569
neso_2025,C0,0.1,0.78,0.013805370488621814
neso_2025,C0,0.1,0.79,0.01399338496062106
neso_2025,C0,0.1,0.8,0.014181399432620307
neso_2025,C0,0.1,0.81,0.014369413904619552
neso_2025,C0,0.1,0.8200000000000001,0.014557428376618798
neso_2025,C0,0.1,0.8300000000000001,0.014745442848618043
neso_2025,C0,0.1,0.84,0.014933457320617289
neso_2025,C0,0.1,0.85,0.015121471792616534
neso_2025,C0,0.1,0.86,0.01530948626461578
neso_2025,C0,0.1,0.87,0.015497500736615025
neso_2025,C0,0.1,0.88,0.015685515208614272
neso_2025,C0,0.1,0.89,0.015873529680613518
neso_2025,C0,0.1,0.9,0.016061544152612763
neso_2025,C0,0.1,0.91,0.016249558624612012
neso_2025,C0,0.1,0.92,0.016437573096611254
neso_2025,C0,0.1,0.93,0.0166255875686105
neso_2025,C0,0.1,0.9400000000000001,0.016813602040609745
neso_2025,C0,0.1,0.9500000000000001,0.017001616512608994
neso_2025,C0,0.1,0.96,0.017189630984608236
neso_2025,C0,0.1,0.97,0.01737764545660748
neso_2025,C0,0.1,0.98,0.017565659928606727
neso_2025,C0,0.1,0.99,0.017753674400605976
neso_2025,C0,0.1,1.0,0.01794168887260522
neso_2025,C0,0.5,0.0,-0.0008872032891794057
neso_2025,C0,0.5,0.01,-0.0006989143675615594
neso_2025,C0,0.5,0.02,-0.0005106254459437132
neso_2025,C0,0.5,0.03,-0.0003223365243258669
neso_2025,C0,0.5,0.04,-0.00013404760270802052
neso_2025,C0,0.5,0.05,5.424131890982575e-05
neso_2025,C0,0.5,0.06,0.0002425302405276718
neso_2025,C0,0.5,0.07,0.0004308191621455184
neso_2025,C0,0.5,0.08,0.0006191080837633646
neso_2025,C0,0.5,0.09,0.0008073970053812107
neso_2025,C0,0.5,0.1,0.000995685926999057
neso_2025,C0,0.5,0.11,0.0011839748486169033
neso_2025,C0,0.5,0.12,0.0013722637702347491
neso_2025,C0,0.5,0.13,0.0015605526918525963
neso_2025,C0,0.5,0.14,0.0017488416134704425
neso_2025,C0,0.5,0.15,0.0019371305350882884
neso_2025,C0,0.5,0.16,0.0021254194567061346
neso_2025,C0,0.5,0.17,0.0023137083783239813
neso_2025,C0,0.5,0.18,0.002501997299941827
neso_2025,C0,0.5,0.19,0.0026902862215596735
neso_2025,C0,0.5,0.2,0.0028785751431775197
neso_2025,C0,0.5,0.21,0.003066864064795366
neso_2025,C0,0.5,0.22,0.0032551529864132123
neso_2025,C0,0.5,0.23,0.0034434419080310585
neso_2025,C0,0.5,0.24,0.0036317308296489044
neso_2025,C0,0.5,0.25,0.003820019751266751
neso_2025,C0,0.5,0.26,0.004008308672884598
neso_2025,C0,0.5,0.27,0.004196597594502444
neso_2025,C0,0.5,0.28,0.004384886516120291
neso_2025,C0,0.5,0.29,0.004573175437738136
neso_2025,C0,0.5,0.3,0.0047614643593559824
neso_2025,C0,0.5,0.31,0.004949753280973829
neso_2025,C0,0.5,0.32,0.005138042202591675
neso_2025,C0,0.5,0.33,0.005326331124209521
neso_2025,C0,0.5,0.34,0.005514620045827368
neso_2025,C0,0.5,0.35000000000000003,0.005702908967445214
neso_2025,C0,0.5,0.36,0.00589119788906306
neso_2025,C0,0.5,0.37,0.006079486810680906
neso_2025,C0,0.5,0.38,0.006267775732298753
neso_2025,C0,0.5,0.39,0.006456064653916599
neso_2025,C0,0.5,0.4,0.006644353575534446
neso_2025,C0,0.5,0.41000000000000003,0.0068326424971522914
neso_2025,C0,0.5,0.42,0.007020931418770138
neso_2025,C0,0.5,0.43,0.007209220340387984
neso_2025,C0,0.5,0.44,0.00739750926200583
neso_2025,C0,0.5,0.45,0.007585798183623677
neso_2025,C0,0.5,0.46,0.007774087105241522
neso_2025,C0,0.5,0.47000000000000003,0.007962376026859369
neso_2025,C0,0.5,0.48,0.008150664948477214
neso_2025,C0,0.5,0.49,0.008338953870095062
neso_2025,C0,0.5,0.5,0.008527242791712908
neso_2025,C0,0.5,0.51,0.008715531713330754
neso_2025,C0,0.5,0.52,0.008903820634948602
neso_2025,C0,0.5,0.53,0.009092109556566447
neso_2025,C0,0.5,0.54,0.009280398478184293
neso_2025,C0,0.5,0.55,0.009468687399802141
neso_2025,C0,0.5,0.56,0.009656976321419987
neso_2025,C0,0.5,0.5700000000000001,0.009845265243037832
neso_2025,C0,0.5,0.58,0.010033554164655678
neso_2025,C0,0.5,0.59,0.010221843086273524
neso_2025,C0,0.5,0.6,0.01041013200789137
neso_2025,C0,0.5,0.61,0.010598420929509217
neso_2025,C0,0.5,0.62,0.010786709851127063
neso_2025,C0,0.5,0.63,0.01097499877274491
neso_2025,C0,0.5,0.64,0.011163287694362756
neso_2025,C0,0.5,0.65,0.011351576615980602
neso_2025,C0,0.5,0.66,0.011539865537598448
neso_2025,C0,0.5,0.67,0.011728154459216295
neso_2025,C0,0.5,0.68,0.011916443380834143
neso_2025,C0,0.5,0.6900000000000001,0.012104732302451989
neso_2025,C0,0.5,0.7000000000000001,0.012293021224069833
neso_2025,C0,0.5,0.71,0.01248131014568768
neso_2025,C0,0.5,0.72,0.012669599067305526
