panel,kind,condition,new,baseline,seed,gain_pct
ettm1,shape,PAIRED_SHIFT8_D32,C0,SEASONAL,81552,91.76038251195058
ettm1,shape,PAIRED_SHIFT8_D32,C0,SEASONAL,81553,91.87227607995813
ettm1,shape,PAIRED_SHIFT8_D32,C3,C0,81551,0.0
ettm1,shape,PAIRED_SHIFT8_D32,C3,C0,81552,-1.2466350993241226
ettm1,shape,PAIRED_SHIFT8_D32,C3,C0,81553,-0.472727813669449
ettm1,shape,PAIRED_SHIFT8_D32,C3,C2,81551,0.0
ettm1,shape,PAIRED_SHIFT8_D32,C3,C2,81552,-3.1376718188601327
ettm1,shape,PAIRED_SHIFT8_D32,C3,C2,81553,-3.5812183707848444
ettm1,shape,PAIRED_SHIFT8_D32,C3,M_RECENCY,81551,0.0
ettm1,shape,PAIRED_SHIFT8_D32,C3,M_RECENCY,81552,-0.0366206374249555
ettm1,shape,PAIRED_SHIFT8_D32,C3,M_RECENCY,81553,0.1081443394250536
ettm1,shape,PAIRED_SHIFT8_D32,C3,F0,81551,48.77965338533987
ettm1,shape,PAIRED_SHIFT8_D32,C3,F0,81552,46.79767230819719
ettm1,shape,PAIRED_SHIFT8_D32,C3,F0,81553,47.92130161286534
ettm1,shape,PAIRED_SHIFT8_D32,C3,PERSISTENCE,81551,47.44382846081372
ettm1,shape,PAIRED_SHIFT8_D32,C3,PERSISTENCE,81552,45.410157383548544
ettm1,shape,PAIRED_SHIFT8_D32,C3,PERSISTENCE,81553,46.56309090285615
ettm1,shape,PAIRED_SHIFT8_D32,C3,SEASONAL,81551,91.96844702195315
ettm1,shape,PAIRED_SHIFT8_D32,C3,SEASONAL,81552,91.6576645482945
ettm1,shape,PAIRED_SHIFT8_D32,C3,SEASONAL,81553,91.83385406836982
ettm1,shape,PULSE8_D32,C0,F0,81551,-9.836262072194923
ettm1,shape,PULSE8_D32,C0,F0,81552,-8.088283117664652
ettm1,shape,PULSE8_D32,C0,F0,81553,-8.924770771531154
ettm1,shape,PULSE8_D32,C0,PERSISTENCE,81551,0.8922240130021519
ettm1,shape,PULSE8_D32,C0,PERSISTENCE,81552,2.4694654757688395
ettm1,shape,PULSE8_D32,C0,PERSISTENCE,81553,1.7146834989313464
ettm1,shape,PULSE8_D32,C0,SEASONAL,81551,-1214.4593257498789
ettm1,shape,PULSE8_D32,C0,SEASONAL,81552,-1193.54048533553
ettm1,shape,PULSE8_D32,C0,SEASONAL,81553,-1203.55110456779
ettm1,shape,PULSE8_D32,C3,C0,81551,0.0
ettm1,shape,PULSE8_D32,C3,C0,81552,0.6594186048056727
ettm1,shape,PULSE8_D32,C3,C0,81553,0.8863038669873924
ettm1,shape,PULSE8_D32,C3,C2,81551,0.0
ettm1,shape,PULSE8_D32,C3,C2,81552,0.6909289983538347
ettm1,shape,PULSE8_D32,C3,C2,81553,1.138642070886953
ettm1,shape,PULSE8_D32,C3,M_RECENCY,81551,0.0
ettm1,shape,PULSE8_D32,C3,M_RECENCY,81552,0.0195349159058277
ettm1,shape,PULSE8_D32,C3,M_RECENCY,81553,-0.024328153037878
ettm1,shape,PULSE8_D32,C3,F0,81551,-9.836262072194923
ettm1,shape,PULSE8_D32,C3,F0,81552,-7.375528869171743
ettm1,shape,PULSE8_D32,C3,F0,81553,-7.959366316075922
ettm1,shape,PULSE8_D32,C3,PERSISTENCE,81551,0.8922240130021519
ettm1,shape,PULSE8_D32,C3,PERSISTENCE,81552,3.112599965788043
ettm1,shape,PULSE8_D32,C3,PERSISTENCE,81553,2.5857900597611283
ettm1,shape,PULSE8_D32,C3,SEASONAL,81551,-1214.4593257498789
ettm1,shape,PULSE8_D32,C3,SEASONAL,81552,-1185.0106387145338
ettm1,shape,PULSE8_D32,C3,SEASONAL,81553,-1191.9976807198489
ettm1,shape,RAMP8_D32,C0,F0,81551,26.1532341157524
ettm1,shape,RAMP8_D32,C0,F0,81552,25.206201137754316
ettm1,shape,RAMP8_D32,C0,F0,81553,26.383213169498475
ettm1,shape,RAMP8_D32,C0,PERSISTENCE,81551,2.294786972629115
ettm1,shape,RAMP8_D32,C0,PERSISTENCE,81552,1.0417861438008602
ettm1,shape,RAMP8_D32,C0,PERSISTENCE,81553,2.599067765010954
ettm1,shape,RAMP8_D32,C0,SEASONAL,81551,85.06884022030438
ettm1,shape,RAMP8_D32,C0,SEASONAL,81552,84.87735856851079
ettm1,shape,RAMP8_D32,C0,SEASONAL,81553,85.11533994112963
ettm1,shape,RAMP8_D32,C3,C0,81551,0.0
ettm1,shape,RAMP8_D32,C3,C0,81552,-0.8836274962794377
ettm1,shape,RAMP8_D32,C3,C0,81553,0.3975487556773127
ettm1,shape,RAMP8_D32,C3,C2,81551,0.0
ettm1,shape,RAMP8_D32,C3,C2,81552,3.4928431727204057
ettm1,shape,RAMP8_D32,C3,C2,81553,0.5808821825603827
ettm1,shape,RAMP8_D32,C3,M_RECENCY,81551,0.0
ettm1,shape,RAMP8_D32,C3,M_RECENCY,81552,-0.1718766959247775
ettm1,shape,RAMP8_D32,C3,M_RECENCY,81553,-0.3343937948356412
ettm1,shape,RAMP8_D32,C3,F0,81551,26.1532341157524
ettm1,shape,RAMP8_D32,C3,F0,81552,24.545302565495565
ettm1,shape,RAMP8_D32,C3,F0,81553,26.67587578951276
ettm1,shape,RAMP8_D32,C3,PERSISTENCE,81551,2.294786972629115
ettm1,shape,RAMP8_D32,C3,PERSISTENCE,81552,0.167364156340477
ettm1,shape,RAMP8_D32,C3,PERSISTENCE,81553,2.9862839591292545
ettm1,shape,RAMP8_D32,C3,SEASONAL,81551,85.06884022030438
ettm1,shape,RAMP8_D32,C3,SEASONAL,81552,84.7437307506584
ettm1,shape,RAMP8_D32,C3,SEASONAL,81553,85.17451372198047
ettm1,shape,STEP12_D17,C0,F0,81551,36.90583734940988
ettm1,shape,STEP12_D17,C0,F0,81552,30.484809618074937
ettm1,shape,STEP12_D17,C0,F0,81553,30.40669856769781
ettm1,shape,STEP12_D17,C0,PERSISTENCE,81551,24.567768901567543
ettm1,shape,STEP12_D17,C0,PERSISTENCE,81552,16.89110869447673
ettm1,shape,STEP12_D17,C0,PERSISTENCE,81553,16.797723022080724
ettm1,shape,STEP12_D17,C0,SEASONAL,81551,92.31484848327824
ettm1,shape,STEP12_D17,C0,SEASONAL,81552,91.5327385552702
ettm1,shape,STEP12_D17,C0,SEASONAL,81553,91.52322427958988
ettm1,shape,STEP12_D17,C3,C0,81551,0.0
ettm1,shape,STEP12_D17,C3,C0,81552,-3.06088430145528
ettm1,shape,STEP12_D17,C3,C0,81553,-1.6206607282040375
ettm1,shape,STEP12_D17,C3,C2,81551,0.0
ettm1,shape,STEP12_D17,C3,C2,81552,-3.910329334564633
ettm1,shape,STEP12_D17,C3,C2,81553,-6.569912559868274
ettm1,shape,STEP12_D17,C3,M_RECENCY,81551,0.0
ettm1,shape,STEP12_D17,C3,M_RECENCY,81552,-0.5446115577040889
ettm1,shape,STEP12_D17,C3,M_RECENCY,81553,0.4681799821815602
ettm1,shape,STEP12_D17,C3,F0,81551,36.90583734940988
ettm1,shape,STEP12_D17,C3,F0,81552,28.35703006854784
ettm1,shape,STEP12_D17,C3,F0,81553,29.278827261923823
ettm1,shape,STEP12_D17,C3,PERSISTENCE,81551,24.567768901567543
ettm1,shape,STEP12_D17,C3,PERSISTENCE,81552,14.347241687392442
ettm1,shape,STEP12_D17,C3,PERSISTENCE,81553,15.449296394128032
ettm1,shape,STEP12_D17,C3,SEASONAL,81551,92.31484848327824
ettm1,shape,STEP12_D17,C3,SEASONAL,81552,91.2735654789453
ettm1,shape,STEP12_D17,C3,SEASONAL,81553,91.38584450447124
ettm1,shape,STEP12_D63,C0,F0,81551,0.4929780371947911
ettm1,shape,STEP12_D63,C0,F0,81552,5.217404115524271
ettm1,shape,STEP12_D63,C0,F0,81553,2.269626366385813
ettm1,shape,STEP12_D63,C0,PERSISTENCE,81551,27.977503289481746
ettm1,shape,STEP12_D63,C0,PERSISTENCE,81552,31.397010325002903
ettm1,shape,STEP12_D63,C0,PERSISTENCE,81553,29.263429105779792
ettm1,shape,STEP12_D63,C0,SEASONAL,81551,86.33315689543022
ettm1,shape,STEP12_D63,C0,SEASONAL,81552,86.98203562477056
ettm1,shape,STEP12_D63,C0,SEASONAL,81553,86.57717157387297
ettm1,shape,STEP12_D63,C3,C0,81551,0.0
ettm1,shape,STEP12_D63,C3,C0,81552,4.61798378842011
ettm1,shape,STEP12_D63,C3,C0,81553,10.342944672147746
ettm1,shape,STEP12_D63,C3,C2,81551,0.0
ettm1,shape,STEP12_D63,C3,C2,81552,-0.99555930594597
ettm1,shape,STEP12_D63,C3,C2,81553,-0.6549617735996716
ettm1,shape,STEP12_D63,C3,M_RECENCY,81551,0.0
ettm1,shape,STEP12_D63,C3,M_RECENCY,81552,-0.0090826509104635
ettm1,shape,STEP12_D63,C3,M_RECENCY,81553,-0.6448100190468375
ettm1,shape,STEP12_D63,C3,F0,81551,0.4929780371947911
ettm1,shape,STEP12_D63,C3,F0,81552,9.594449027713114
ettm1,shape,STEP12_D63,C3,F0,81553,12.377824839193796
ettm1,shape,STEP12_D63,C3,PERSISTENCE,81551,27.977503289481746
ettm1,shape,STEP12_D63,C3,PERSISTENCE,81552,34.565085266565795
ettm1,shape,STEP12_D63,C3,PERSISTENCE,81553,36.57967349634356
ettm1,shape,STEP12_D63,C3,SEASONAL,81551,86.33315689543022
ettm1,shape,STEP12_D63,C3,SEASONAL,81552,87.58320310920095
ettm1,shape,STEP12_D63,C3,SEASONAL,81553,87.96548729142461
ettm1,shape,STEP6_D17,C0,F0,81551,41.17320962029375
ettm1,shape,STEP6_D17,C0,F0,81552,40.46062168505049
ettm1,shape,STEP6_D17,C0,F0,81553,40.72042760041011
ettm1,shape,STEP6_D17,C0,PERSISTENCE,81551,38.79559610737133
ettm1,shape,STEP6_D17,C0,PERSISTENCE,81552,38.054207370774726
ettm1,shape,STEP6_D17,C0,PERSISTENCE,81553,38.324513910953584
ettm1,shape,STEP6_D17,C0,SEASONAL,81551,87.53400916444211
ettm1,shape,STEP6_D17,C0,SEASONAL,81552,87.38300458620601
ettm1,shape,STEP6_D17,C0,SEASONAL,81553,87.4380600828427
ettm1,shape,STEP6_D17,C3,C0,81551,0.0
ettm1,shape,STEP6_D17,C3,C0,81552,-1.105180651897708
ettm1,shape,STEP6_D17,C3,C0,81553,0.1519143827877989
ettm1,shape,STEP6_D17,C3,C2,81551,0.0
ettm1,shape,STEP6_D17,C3,C2,81552,0.0662745634269046
ettm1,shape,STEP6_D17,C3,C2,81553,-1.015701225392296
ettm1,shape,STEP6_D17,C3,M_RECENCY,81551,0.0
ettm1,shape,STEP6_D17,C3,M_RECENCY,81552,-0.1568535449261388
ettm1,shape,STEP6_D17,C3,M_RECENCY,81553,-0.0029284201743973
ettm1,shape,STEP6_D17,C3,F0,81551,41.17320962029375
ettm1,shape,STEP6_D17,C3,F0,81552,39.802603995653485
ettm1,shape,STEP6_D17,C3,F0,81553,40.81048179694019
ettm1,shape,STEP6_D17,C3,PERSISTENCE,81551,38.79559610737133
ettm1,shape,STEP6_D17,C3,PERSISTENCE,81552,37.36959445597186
ettm1,shape,STEP6_D17,C3,PERSISTENCE,81553,38.418207844977125
ettm1,shape,STEP6_D17,C3,SEASONAL,81551,87.53400916444211
ettm1,shape,STEP6_D17,C3,SEASONAL,81552,87.24356399404193
ettm1,shape,STEP6_D17,C3,SEASONAL,81553,87.45714347633402
ettm1,shape,STEP6_D63,C0,F0,81551,10.522293468477228
ettm1,shape,STEP6_D63,C0,F0,81552,12.141598892952011
ettm1,shape,STEP6_D63,C0,F0,81553,12.17364937177432
ettm1,shape,STEP6_D63,C0,PERSISTENCE,81551,42.52717344612951
ettm1,shape,STEP6_D63,C0,PERSISTENCE,81552,43.567276768020015
ettm1,shape,STEP6_D63,C0,PERSISTENCE,81553,43.58786325466263
ettm1,shape,STEP6_D63,C0,SEASONAL,81551,79.03069644256384
ettm1,shape,STEP6_D63,C0,SEASONAL,81552,79.41018434311762
ettm1,shape,STEP6_D63,C0,SEASONAL,81553,79.41769544555463
ettm1,shape,STEP6_D63,C3,C0,81551,0.0
ettm1,shape,STEP6_D63,C3,C0,81552,2.654969807567631
ettm1,shape,STEP6_D63,C3,C0,81553,4.688873537695337
ettm1,shape,STEP6_D63,C3,C2,81551,0.0
ettm1,shape,STEP6_D63,C3,C2,81552,-0.3360010073465203
ettm1,shape,STEP6_D63,C3,C2,81553,0.61552173942101
ettm1,shape,STEP6_D63,C3,M_RECENCY,81551,0.0
ettm1,shape,STEP6_D63,C3,M_RECENCY,81552,-0.0542755419944862
ettm1,shape,STEP6_D63,C3,M_RECENCY,81553,-0.2011185989902353
ettm1,shape,STEP6_D63,C3,F0,81551,10.522293468477228
ettm1,shape,STEP6_D63,C3,F0,81552,14.4742129157558
ettm1,shape,STEP6_D63,C3,F0,81553,16.291715885504722
ettm1,shape,STEP6_D63,C3,PERSISTENCE,81551,42.52717344612951
ettm1,shape,STEP6_D63,C3,PERSISTENCE,81552,45.065548531417285
ettm1,shape,STEP6_D63,C3,PERSISTENCE,81553,46.23295700656326
ettm1,shape,STEP6_D63,C3,SEASONAL,81551,79.03069644256384
ettm1,shape,STEP6_D63,C3,SEASONAL,81552,79.95683773224168
ettm1,shape,STEP6_D63,C3,SEASONAL,81553,80.38277367725588
ettm1,shape,STEP8_D31,C0,F0,81551,47.69801268193451
ettm1,shape,STEP8_D31,C0,F0,81552,47.3127025629687
ettm1,shape,STEP8_D31,C0,F0,81553,47.44446829153928
ettm1,shape,STEP8_D31,C0,PERSISTENCE,81551,47.25214827677483
ettm1,shape,STEP8_D31,C0,PERSISTENCE,81552,46.86355346298568
ettm1,shape,STEP8_D31,C0,PERSISTENCE,81553,46.99644246910653
ettm1,shape,STEP8_D31,C0,SEASONAL,81551,91.93915475221844
ettm1,shape,STEP8_D31,C0,SEASONAL,81552,91.87977029283832
ettm1,shape,STEP8_D31,C0,SEASONAL,81553,91.9000781855482
ettm1,shape,STEP8_D31,C3,C0,81551,0.0
ettm1,shape,STEP8_D31,C3,C0,81552,-0.5084054384368208
ettm1,shape,STEP8_D31,C3,C0,81553,0.0565889466375924
ettm1,shape,STEP8_D31,C3,C2,81551,0.0
ettm1,shape,STEP8_D31,C3,C2,81552,-2.7404384061581637
ettm1,shape,STEP8_D31,C3,C2,81553,-2.752898065816578
ettm1,shape,STEP8_D31,C3,M_RECENCY,81551,0.0
ettm1,shape,STEP8_D31,C3,M_RECENCY,81552,-0.0165966894272839
ettm1,shape,STEP8_D31,C3,M_RECENCY,81553,0.058253630330618
ettm1,shape,STEP8_D31,C3,F0,81551,47.69801268193451
ettm1,shape,STEP8_D31,C3,F0,81552,47.04483747743345
ettm1,shape,STEP8_D31,C3,F0,81553,47.47420891333288
ettm1,shape,STEP8_D31,C3,PERSISTENCE,81551,47.25214827677483
ettm1,shape,STEP8_D31,C3,PERSISTENCE,81552,46.59340487899941
ettm1,shape,STEP8_D31,C3,PERSISTENCE,81553,47.02643662399372
ettm1,shape,STEP8_D31,C3,SEASONAL,81551,91.93915475221844
ettm1,shape,STEP8_D31,C3,SEASONAL,81552,91.83848660339356
ettm1,shape,STEP8_D31,C3,SEASONAL,81553,91.90466184598148
ettm1,shape,STEP8_D33,C0,F0,81551,43.01995296396329
ettm1,shape,STEP8_D33,C0,F0,81552,42.18042893762012
ettm1,shape,STEP8_D33,C0,F0,81553,42.32565104216432
ettm1,shape,STEP8_D33,C0,PERSISTENCE,81551,46.45749084150802
ettm1,shape,STEP8_D33,C0,PERSISTENCE,81552,45.668614292479816
ettm1,shape,STEP8_D33,C0,PERSISTENCE,81553,45.80507532168282
ettm1,shape,STEP8_D33,C0,SEASONAL,81551,91.69653650401412
ettm1,shape,STEP8_D33,C0,SEASONAL,81552,91.57419618544024
ettm1,shape,STEP8_D33,C0,SEASONAL,81553,91.59535879422378
ettm1,shape,STEP8_D33,C3,C0,81551,0.0
ettm1,shape,STEP8_D33,C3,C0,81552,-1.2300408749064573
ettm1,shape,STEP8_D33,C3,C0,81553,-0.8067260231092055
ettm1,shape,STEP8_D33,C3,C2,81551,0.0
ettm1,shape,STEP8_D33,C3,C2,81552,-4.044357585353575
ettm1,shape,STEP8_D33,C3,C2,81553,-4.539589287312973
ettm1,shape,STEP8_D33,C3,M_RECENCY,81551,0.0
ettm1,shape,STEP8_D33,C3,M_RECENCY,81552,0.0908822036440715
ettm1,shape,STEP8_D33,C3,M_RECENCY,81553,0.3609379736794649
ettm1,shape,STEP8_D33,C3,F0,81551,43.01995296396329
ettm1,shape,STEP8_D33,C3,F0,81552,41.46922457985727
ettm1,shape,STEP8_D33,C3,F0,81553,41.86037706046265
ettm1,shape,STEP8_D33,C3,PERSISTENCE,81551,46.45749084150802
ettm1,shape,STEP8_D33,C3,PERSISTENCE,81552,45.00031604037423
ettm1,shape,STEP8_D33,C3,PERSISTENCE,81553,45.3678707610984
ettm1,shape,STEP8_D33,C3,SEASONAL,81551,91.69653650401412
ettm1,shape,STEP8_D33,C3,SEASONAL,81552,91.4705553544817
ettm1,shape,STEP8_D33,C3,SEASONAL,81553,91.52755636646783
ettm1,standard,FAULT,C0,F0,81551,-0.3435861401460904
ettm1,standard,FAULT,C0,F0,81552,-2.357259908036502
ettm1,standard,FAULT,C0,F0,81553,-0.4452468050889058
ettm1,standard,FAULT,C0,PERSISTENCE,81551,60.61529652155028
ettm1,standard,FAULT,C0,PERSISTENCE,81552,59.82493265972926
ettm1,standard,FAULT,C0,PERSISTENCE,81553,60.5753948666642
ettm1,standard,FAULT,C0,SEASONAL,81551,23.27173785693931
ettm1,standard,FAULT,C0,SEASONAL,81552,21.731971393764404
ettm1,standard,FAULT,C0,SEASONAL,81553,23.194002483415023
ettm1,standard,FAULT,C3,C0,81551,0.0
ettm1,standard,FAULT,C3,C0,81552,-0.0078581264179256
ettm1,standard,FAULT,C3,C0,81553,-0.1074214797897488
ettm1,standard,FAULT,C3,C2,81551,0.0
ettm1,standard,FAULT,C3,C2,81552,0.2042071535707457
ettm1,standard,FAULT,C3,C2,81553,0.4724076569414426
ettm1,standard,FAULT,C3,M_RECENCY,81551,0.0
ettm1,standard,FAULT,C3,M_RECENCY,81552,0.0521077511972278
ettm1,standard,FAULT,C3,M_RECENCY,81553,0.0093353546883223
ettm1,standard,FAULT,C3,F0,81551,-0.3435861401460904
ettm1,standard,FAULT,C3,F0,81552,-2.3653032709179733
ettm1,standard,FAULT,C3,F0,81553,-0.5531465755854059
ettm1,standard,FAULT,C3,PERSISTENCE,81551,60.61529652155028
ettm1,standard,FAULT,C3,PERSISTENCE,81552,59.82177565214917
ettm1,standard,FAULT,C3,PERSISTENCE,81553,60.53304437242871
ettm1,standard,FAULT,C3,SEASONAL,81551,23.27173785693931
ettm1,standard,FAULT,C3,SEASONAL,81552,21.725820993131705
ettm1,standard,FAULT,C3,SEASONAL,81553,23.11149634431543
ettm1,standard,REFERENCE,C0,F0,81551,0.3515232162232928
ettm1,standard,REFERENCE,C0,F0,81552,-1.0203808723739272
ettm1,standard,REFERENCE,C0,F0,81553,0.2512509234115501
ettm1,standard,REFERENCE,C0,PERSISTENCE,81551,61.02274758610011
ettm1,standard,REFERENCE,C0,PERSISTENCE,81552,60.48613073379294
ettm1,standard,REFERENCE,C0,PERSISTENCE,81553,60.983526329607415
ettm1,standard,REFERENCE,C0,SEASONAL,81551,14.654989351553692
ettm1,standard,REFERENCE,C0,SEASONAL,81552,13.48000732644924
ettm1,standard,REFERENCE,C0,SEASONAL,81553,14.569110066952785
ettm1,standard,REFERENCE,C3,C0,81551,0.0
ettm1,standard,REFERENCE,C3,C0,81552,0.0540097718381371
ettm1,standard,REFERENCE,C3,C0,81553,-0.0315864328138459
ettm1,standard,REFERENCE,C3,C2,81551,0.0
ettm1,standard,REFERENCE,C3,C2,81552,0.1803381020489936
ettm1,standard,REFERENCE,C3,C2,81553,0.4380686509285469
ettm1,standard,REFERENCE,C3,M_RECENCY,81551,0.0
ettm1,standard,REFERENCE,C3,M_RECENCY,81552,-0.046396947489713
ettm1,standard,REFERENCE,C3,M_RECENCY,81553,0.0144497969915335
ettm1,standard,REFERENCE,C3,F0,81551,0.3515232162232928
ettm1,standard,REFERENCE,C3,F0,81552,-0.9658199951547264
ettm1,standard,REFERENCE,C3,F0,81553,0.2197438518018346
ettm1,standard,REFERENCE,C3,PERSISTENCE,81551,61.02274758610011
ettm1,standard,REFERENCE,C3,PERSISTENCE,81552,60.50747208442804
ettm1,standard,REFERENCE,C3,PERSISTENCE,81553,60.9712024173652
ettm1,standard,REFERENCE,C3,SEASONAL,81551,14.654989351553692
ettm1,standard,REFERENCE,C3,SEASONAL,81552,13.526736577086606
ettm1,standard,REFERENCE,C3,SEASONAL,81553,14.542125496301816
ettm1,standard,SHIFT4,C0,F0,81551,40.69669776806929
ettm1,standard,SHIFT4,C0,F0,81552,39.51096968947899
ettm1,standard,SHIFT4,C0,F0,81553,40.84392287025042
ettm1,standard,SHIFT4,C0,PERSISTENCE,81551,47.39977287703768
ettm1,standard,SHIFT4,C0,PERSISTENCE,81552,46.34806810019404
ettm1,standard,SHIFT4,C0,PERSISTENCE,81553,47.530357069173256
ettm1,standard,SHIFT4,C0,SEASONAL,81551,83.6527428379334
ettm1,standard,SHIFT4,C0,SEASONAL,81552,83.32589085675382
ettm1,standard,SHIFT4,C0,SEASONAL,81553,83.69332618684464
ettm1,standard,SHIFT4,C3,C0,81551,0.0
ettm1,standard,SHIFT4,C3,C0,81552,0.6058828414135187
ettm1,standard,SHIFT4,C3,C0,81553,0.860959113375459
ettm1,standard,SHIFT4,C3,C2,81551,0.0
ettm1,standard,SHIFT4,C3,C2,81552,-0.5477714297312364
ettm1,standard,SHIFT4,C3,C2,81553,-0.2798572295416912
ettm1,standard,SHIFT4,C3,M_RECENCY,81551,0.0
ettm1,standard,SHIFT4,C3,M_RECENCY,81552,-0.3131225145811545
ettm1,standard,SHIFT4,C3,M_RECENCY,81553,-0.2101428982227204
ettm1,standard,SHIFT4,C3,F0,81551,40.69669776806929
ettm1,standard,SHIFT4,C3,F0,81552,39.87746234506786
ettm1,standard,SHIFT4,C3,F0,81553,41.35323250741442
ettm1,standard,SHIFT4,C3,PERSISTENCE,81551,47.39977287703768
ettm1,standard,SHIFT4,C3,PERSISTENCE,81552,46.67313594966183
ettm1,standard,SHIFT4,C3,PERSISTENCE,81553,47.98209924174177
ettm1,standard,SHIFT4,C3,SEASONAL,81551,83.6527428379334
ettm1,standard,SHIFT4,C3,SEASONAL,81552,83.4269164230113
ettm1,standard,SHIFT4,C3,SEASONAL,81553,83.8337199811274
ettm1,standard,SHIFT8,C0,F0,81551,47.63925116396267
ettm1,standard,SHIFT8,C0,F0,81552,46.37968352795006
ettm1,standard,SHIFT8,C0,F0,81553,47.24057599388396
ettm1,standard,SHIFT8,C0,PERSISTENCE,81551,48.079983258947664
ettm1,standard,SHIFT8,C0,PERSISTENCE,81552,46.83101768450475
ettm1,standard,SHIFT8,C0,PERSISTENCE,81553,47.68466382664644
ettm1,standard,SHIFT8,C0,SEASONAL,81551,91.86294792792302
ettm1,standard,SHIFT8,C0,SEASONAL,81552,91.66720650576283
ettm1,standard,SHIFT8,C0,SEASONAL,81553,91.8009923468649
ettm1,standard,SHIFT8,C3,C0,81551,0.0
ettm1,standard,SHIFT8,C3,C0,81552,-0.8083488645298953
ettm1,standard,SHIFT8,C3,C0,81553,-0.7092140896151289
ettm1,standard,SHIFT8,C3,C2,81551,0.0
ettm1,standard,SHIFT8,C3,C2,81552,-2.717966791948889
ettm1,standard,SHIFT8,C3,C2,81553,-2.832264262653328
ettm1,standard,SHIFT8,C3,M_RECENCY,81551,0.0
ettm1,standard,SHIFT8,C3,M_RECENCY,81552,-0.0375710132628492
ettm1,standard,SHIFT8,C3,M_RECENCY,81553,0.1094010278240076
ettm1,standard,SHIFT8,C3,F0,81551,47.63925116396267
ettm1,standard,SHIFT8,C3,F0,81552,45.9462443085909
ettm1,standard,SHIFT8,C3,F0,81553,46.86639872523279
ettm1,standard,SHIFT8,C3,PERSISTENCE,81551,48.079983258947664
ettm1,standard,SHIFT8,C3,PERSISTENCE,81552,46.40122681967534
ettm1,standard,SHIFT8,C3,PERSISTENCE,81553,47.31363609147551
ettm1,standard,SHIFT8,C3,SEASONAL,81551,91.86294792792302
ettm1,standard,SHIFT8,C3,SEASONAL,81552,91.59984846416856
ettm1,standard,SHIFT8,C3,SEASONAL,81553,91.74284382938023
ettm1,standard,SHIFT_POINT,C0,F0,81551,41.22324041771602
ettm1,standard,SHIFT_POINT,C0,F0,81552,39.68384004082755
ettm1,standard,SHIFT_POINT,C0,F0,81553,41.28935396428566
ettm1,standard,SHIFT_POINT,C0,PERSISTENCE,81551,44.56199145155938
ettm1,standard,SHIFT_POINT,C0,PERSISTENCE,81552,43.11003506845964
ettm1,standard,SHIFT_POINT,C0,PERSISTENCE,81553,44.62434948874861
ettm1,standard,SHIFT_POINT,C0,SEASONAL,81551,82.50233330766062
ettm1,standard,SHIFT_POINT,C0,SEASONAL,81552,82.04405838926967
ettm1,standard,SHIFT_POINT,C0,SEASONAL,81553,82.5220151140403
ettm1,standard,SHIFT_POINT,C3,C0,81551,0.0
ettm1,standard,SHIFT_POINT,C3,C0,81552,0.4377546835747981
ettm1,standard,SHIFT_POINT,C3,C0,81553,0.5267696239640962
ettm1,standard,SHIFT_POINT,C3,C2,81551,0.0
ettm1,standard,SHIFT_POINT,C3,C2,81552,-0.7095619663959996
ettm1,standard,SHIFT_POINT,C3,C2,81553,-1.233537344373148
ettm1,standard,SHIFT_POINT,C3,M_RECENCY,81551,0.0
ettm1,standard,SHIFT_POINT,C3,M_RECENCY,81552,-0.1547379218819422
ettm1,standard,SHIFT_POINT,C3,M_RECENCY,81553,-0.1158054446029899
ettm1,standard,SHIFT_POINT,C3,F0,81551,41.22324041771602
ettm1,standard,SHIFT_POINT,C3,F0,81552,39.94787685600129
ettm1,standard,SHIFT_POINT,C3,F0,81553,41.59862381363487
ettm1,standard,SHIFT_POINT,C3,PERSISTENCE,81551,44.56199145155938
ettm1,standard,SHIFT_POINT,C3,PERSISTENCE,81552,43.35907355443152
ettm1,standard,SHIFT_POINT,C3,PERSISTENCE,81553,44.9160515947144
ettm1,standard,SHIFT_POINT,C3,SEASONAL,81551,82.50233330766062
ettm1,standard,SHIFT_POINT,C3,SEASONAL,81552,82.12266136465058
ettm1,standard,SHIFT_POINT,C3,SEASONAL,81553,82.61408382930058
ettm2,shape,PAIRED_SHIFT8_D32,C0,F0,85551,36.16607960060848
ettm2,shape,PAIRED_SHIFT8_D32,C0,F0,85552,37.331227276858925
ettm2,shape,PAIRED_SHIFT8_D32,C0,F0,85553,36.5920695632615
ettm2,shape,PAIRED_SHIFT8_D32,C0,PERSISTENCE,85551,20.01045832897219
ettm2,shape,PAIRED_SHIFT8_D32,C0,PERSISTENCE,85552,21.470491302338257
ettm2,shape,PAIRED_SHIFT8_D32,C0,PERSISTENCE,85553,20.54426138627897
ettm2,shape,PAIRED_SHIFT8_D32,C0,SEASONAL,85551,89.42043511090127
ettm2,shape,PAIRED_SHIFT8_D32,C0,SEASONAL,85552,89.61354177533843
ettm2,shape,PAIRED_SHIFT8_D32,C0,SEASONAL,85553,89.49103689164409
ettm2,shape,PAIRED_SHIFT8_D32,C3,C0,85551,2.1918253584601533
ettm2,shape,PAIRED_SHIFT8_D32,C3,C0,85552,0.0
ettm2,shape,PAIRED_SHIFT8_D32,C3,C0,85553,0.0
ettm2,shape,PAIRED_SHIFT8_D32,C3,C2,85551,0.1468250255211689
ettm2,shape,PAIRED_SHIFT8_D32,C3,C2,85552,0.0
