panel,kind,stage,condition,block_count,origin_count,seed_count,proposed,baseline,proposed_nmae,baseline_nmae,gain_pct,ci_low,ci_high,absolute_gain,absolute_ci_low,absolute_ci_high,seed_gains,main_table
electricity,shape,selected,STEP12_D63,32,64,2,B0_MAG,B0_PLAIN,0.2199118032479285,0.2163601545728583,-1.641544711447418,-2.3447597510088145,-1.0730079002441328,-0.0035516486750701965,-0.004783952362456834,-0.002427767410840645,"{""81551"": 1.525528888034322, ""81552"": -5.041001544366486}",False
electricity,shape,selected,STEP12_D63,32,64,2,B0_MAG,B0,0.2199118032479285,0.21891981114741088,-0.453130347280295,-1.2440395140083853,0.2698935581331318,-0.0009919921005176317,-0.0026409964651706434,0.0006298753161482004,"{""81551"": 2.2856834924493197, ""81552"": -3.3686041589103155}",False
electricity,shape,selected,STEP12_D63,32,64,2,F0_PLAIN,F0,0.2268985762605747,0.2817304384803514,19.46252684500075,16.016363825764074,22.824047691170506,0.054831862219776706,0.04518365330682244,0.06530680124843917,"{""81551"": 19.722828435993243, ""81552"": 19.202225254008255}",False
electricity,shape,selected,STEP12_D63,32,64,2,B0_PLAIN,B0,0.2163601545728583,0.21891981114741088,1.1692210774058465,0.49028218459788747,1.8703614017763435,0.002559656574552565,0.0010787582582210094,0.004178686412334101,"{""81551"": 0.7719306291584016, ""81552"": 1.5921376994390002}",False
electricity,shape,selected,STEP12_D63,32,64,2,F0_MAG,B0_MAG,0.23674277028858737,0.2199118032479285,-7.653507811803828,-10.948951186261299,-4.843598512996239,-0.016830967040658888,-0.023155159222994243,-0.010970468813051762,"{""81551"": -7.87502661498336, ""81552"": -7.430599237574453}",False
electricity,shape,selected,STEP6_D17,32,64,2,F0_MAG,F0_PLAIN,0.2866328109350328,0.2779782923451666,-3.113379291905227,-4.987568244919772,-1.3078342583015976,-0.008654518589866211,-0.013635662553591811,-0.0035974675957179438,"{""81551"": -1.7889670407187586, ""81552"": -4.436007992607416}",False
electricity,shape,selected,STEP6_D17,32,64,2,F0_MAG,F0,0.2866328109350328,0.389304054995092,26.373021997254465,21.147977854943075,31.336545837221962,0.10267124406005929,0.08371530318592066,0.12239283671970097,"{""81551"": 27.36767599636295, ""81552"": 25.37836799814599}",False
electricity,shape,selected,STEP6_D17,32,64,2,B0_MAG,B0_PLAIN,0.23615851097582505,0.23872227856879966,1.0739540558782568,0.6026782609081919,1.6093109845264764,0.002563767592974609,0.0014639021038871686,0.0036783520481092724,"{""81551"": 1.3046024800755007, ""81552"": 0.8360205301106816}",False
electricity,shape,selected,STEP6_D17,32,64,2,B0_MAG,B0,0.23615851097582505,0.24266665095247575,2.6819259882254087,2.0971559273293545,3.347050137548953,0.006508139976650687,0.005318806117160984,0.007767494248958448,"{""81551"": 0.04233361921394119, ""81552"": 5.25080923953074}",False
electricity,shape,selected,STEP6_D17,32,64,2,F0_PLAIN,F0,0.2779782923451666,0.389304054995092,28.596096347192923,23.47309133868471,33.35049071596785,0.1113257626499255,0.09292714876078598,0.13092896705523416,"{""81551"": 28.644207603971616, ""81552"": 28.54798509041425}",False
electricity,shape,selected,STEP6_D17,32,64,2,B0_PLAIN,B0,0.23872227856879966,0.24266665095247575,1.625428285342989,1.1787765660444622,2.124172590542783,0.003944372383676078,0.0029056825474726763,0.0050726452713539365,"{""81551"": -1.278954128136256, ""81552"": 4.452008413761355}",False
electricity,shape,selected,STEP6_D17,32,64,2,F0_MAG,B0_MAG,0.2866328109350328,0.23615851097582505,-21.373059878572253,-29.295502831522057,-14.391571729839066,-0.050474299959207714,-0.06579466499337908,-0.03477285477983365,"{""81551"": -18.175904659626376, ""81552"": -24.655613457654525}",False
electricity,shape,selected,STEP6_D63,32,64,2,F0_MAG,F0_PLAIN,0.21183516828948085,0.20531484634770664,-3.175767392257578,-4.558697970630709,-1.9506800727524387,-0.0065203219417741855,-0.008866665540158403,-0.0042455101679062576,"{""81551"": -2.5011644095618513, ""81552"": -3.850217958321367}",False
electricity,shape,selected,STEP6_D63,32,64,2,F0_MAG,F0,0.21183516828948085,0.2333500424590056,9.220000109194082,6.322673172613628,11.970930768484331,0.021514874169524745,0.015366170529827144,0.027080819874072744,"{""81551"": 9.823744082593445, ""81552"": 8.616256135794698}",False
electricity,shape,selected,STEP6_D63,32,64,2,B0_MAG,B0_PLAIN,0.19604744185729028,0.19392302067876946,-1.0954971571115912,-1.4991912820972702,-0.7218286882174727,-0.0021244211785208297,-0.0028395780760853465,-0.0014212225850615886,"{""81551"": -0.09428052629065764, ""81552"": -2.1261040695633726}",False
electricity,shape,selected,STEP6_D63,32,64,2,B0_MAG,B0,0.19604744185729028,0.19649476820014639,0.2276530550678446,-0.11336269545863586,0.5964258107244064,0.0004473263428560908,-0.000219683651176287,0.0012104241064935302,"{""81551"": 2.6301860769387675, ""81552"": -2.319415112172929}",False
electricity,shape,selected,STEP6_D63,32,64,2,F0_PLAIN,F0,0.20531484634770664,0.2333500424590056,12.014223702669401,8.890087479550859,14.90980049305873,0.028035196111298934,0.022074753922413086,0.03357679243830046,"{""81551"": 12.024164372327428, ""81552"": 12.004283033011331}",False
electricity,shape,selected,STEP6_D63,32,64,2,B0_PLAIN,B0,0.19392302067876946,0.19649476820014639,1.3088122116093115,0.9145028309665554,1.7753984913025929,0.00257174752137692,0.0017728764120248353,0.0035000116884229453,"{""81551"": 2.7219003812248954, ""81552"": -0.18928661224348886}",False
electricity,shape,selected,STEP6_D63,32,64,2,F0_MAG,B0_MAG,0.21183516828948085,0.19604744185729028,-8.053013231196871,-12.310821240059347,-4.472068348847666,-0.01578772643219055,-0.022652040457972138,-0.009264963706603796,"{""81551"": -6.862270117389824, ""81552"": -9.25432455908284}",False
electricity,shape,selected,STEP8_D31,32,64,2,F0_MAG,F0_PLAIN,0.2542417109214458,0.24400137197250885,-4.196836626841072,-5.594635330451123,-2.9068266218921637,-0.010240338948936951,-0.0132971636359561,-0.007427066751476303,"{""81551"": -4.065655607475338, ""81552"": -4.326507169311156}",False
electricity,shape,selected,STEP8_D31,32,64,2,F0_MAG,F0,0.2542417109214458,0.33279554278559675,23.604231957745647,19.32500355200423,27.784108799898522,0.07855383186415099,0.06641177554297882,0.0903454560888275,"{""81551"": 24.14222960020086, ""81552"": 23.06623431529048}",False
electricity,shape,selected,STEP8_D31,32,64,2,B0_MAG,B0_PLAIN,0.207317338246995,0.2083863381140187,0.5129894198912299,0.05239328366336199,0.9958220845160054,0.0010689998670236453,0.00011214469305299752,0.0020165095081445625,"{""81551"": -0.5230745166560524, ""81552"": 1.5331724273868197}",False
electricity,shape,selected,STEP8_D31,32,64,2,B0_MAG,B0,0.207317338246995,0.21265019659537276,2.5078078618121613,1.7618598982991465,3.3264104759438267,0.005332858348377736,0.0038696337645042394,0.00680295034170347,"{""81551"": 1.0175740232351793, ""81552"": 3.9612909605941216}",False
electricity,shape,selected,STEP8_D31,32,64,2,F0_PLAIN,F0,0.24400137197250885,0.33279554278559675,26.681298093674734,22.18641495566616,31.108291047032946,0.08879417081308794,0.07597266144021923,0.10148746008424436,"{""81551"": 27.1058545136864, ""81552"": 26.256741673663086}",False
electricity,shape,selected,STEP8_D31,32,64,2,B0_PLAIN,B0,0.2083863381140187,0.21265019659537276,2.005104415429848,1.4350165072955603,2.625416405313159,0.004263858481354091,0.0030966689167380617,0.005468669427406046,"{""81551"": 1.532631733857237, ""81552"": 2.4659254218551085}",False
electricity,shape,selected,STEP8_D31,32,64,2,F0_MAG,B0_MAG,0.2542417109214458,0.207317338246995,-22.63408023237583,-29.466605826026008,-16.756053099337176,-0.0469243726744508,-0.056846728586407734,-0.03660453079773291,"{""81551"": -21.453422468037765, ""81552"": -23.82091804145281}",False
electricity,shape,selected,STEP8_D33,32,64,2,F0_MAG,F0_PLAIN,0.2514038956746294,0.24539293477383123,-2.44952484322265,-4.021676611845674,-1.0321293842612653,-0.0060109609007982035,-0.009563484620894989,-0.0025794219149680294,"{""81551"": -4.406137576735492, ""81552"": -0.5768760539958562}",False
electricity,shape,selected,STEP8_D33,32,64,2,F0_MAG,F0,0.2514038956746294,0.31771137399473126,20.870350811300032,16.90274321290842,24.607277051467435,0.06630747832010182,0.05502186744036211,0.0768536552450544,"{""81551"": 21.127315361522115, ""81552"": 20.613386261077927}",False
electricity,shape,selected,STEP8_D33,32,64,2,B0_MAG,B0_PLAIN,0.2072755344591667,0.2111954638605345,1.85606704316168,1.3576385383834697,2.4240669296395287,0.003919929401367782,0.0030202703034934533,0.004787435736469359,"{""81551"": 0.03983514806038535, ""81552"": 3.607263020347895}",False
electricity,shape,selected,STEP8_D33,32,64,2,B0_MAG,B0,0.2072755344591667,0.21695923642746096,4.463373916570712,3.5497257759850687,5.496044209471662,0.009683701968294253,0.008208858600670426,0.011146275563336446,"{""81551"": 3.533877595248358, ""81552"": 5.375016857164749}",False
electricity,shape,selected,STEP8_D33,32,64,2,F0_PLAIN,F0,0.24539293477383123,0.31771137399473126,22.762307282741258,18.493549884367276,26.83160380435047,0.07231843922090002,0.06042208294785016,0.08389650790663525,"{""81551"": 24.455892661953182, ""81552"": 21.06872190352934}",False
electricity,shape,selected,STEP8_D33,32,64,2,B0_PLAIN,B0,0.2111954638605345,0.21695923642746096,2.6566154369987105,2.044317426547494,3.3507851684793,0.005763772566926471,0.004585163774935696,0.006942256301132053,"{""81551"": 3.4954348588393414, ""81552"": 1.8339077115218871}",False
electricity,shape,selected,STEP8_D33,32,64,2,F0_MAG,B0_MAG,0.2514038956746294,0.2072755344591667,-21.289710496033475,-28.291858290891696,-15.470719089793269,-0.04412836121546271,-0.05457182987934207,-0.033665127572806694,"{""81551"": -20.903337902715858, ""81552"": -21.676035144021434}",False
electricity,standard,fixed1024,BURST16,32,128,2,F0_MAG,F0_PLAIN,0.18480690566826713,0.18336250164086804,-0.7877314142605174,-1.7672092978026444,0.21866137235476682,-0.0014444040273991095,-0.0034040222040919235,0.00039672229142252165,"{""81551"": -0.636587354022522, ""81552"": -0.9385836827356497}",False
electricity,standard,fixed1024,BURST16,32,128,2,F0_MAG,F0,0.18480690566826713,0.17780347859946785,-3.9388582967916363,-6.928453097263089,-0.9138044567261696,-0.007003427068799287,-0.011921823724366495,-0.0017102886916490877,"{""81551"": -3.682712596042692, ""81552"": -4.195003997540603}",False
electricity,standard,fixed1024,BURST16,32,128,2,B0_MAG,B0_PLAIN,0.17731450187623568,0.177179785001189,-0.07603399848676862,-0.3214859266789871,0.2367207583293804,-0.0001347168750466956,-0.0005855274553195456,0.00041285064515864697,"{""81551"": -0.10762076728887404, ""81552"": -0.04409258107966885}",False
electricity,standard,fixed1024,BURST16,32,128,2,B0_MAG,B0,0.17731450187623568,0.17596086163135755,-0.7692848468280555,-1.193972951356264,-0.3948872361584652,-0.0013536402448781622,-0.0020769481142846723,-0.0007054182254450759,"{""81551"": -1.1761703137159962, ""81552"": -0.36088731702499377}",False
electricity,standard,fixed1024,BURST16,32,128,2,F0_PLAIN,F0,0.18336250164086804,0.17780347859946785,-3.126498471901562,-6.496518575940669,0.48147340833880725,-0.0055590230414001756,-0.011067760661179371,0.0008874645402310064,"{""81551"": -3.0268566553279586, ""81552"": -3.2261402884751655}",False
electricity,standard,fixed1024,BURST16,32,128,2,B0_PLAIN,B0,0.177179785001189,0.17596086163135755,-0.6927241424772745,-1.1983115219776013,-0.26645509239921467,-0.0012189233698314665,-0.0020416614257437234,-0.0004816748974105887,"{""81551"": -1.0674008014945224, ""81552"": -0.31665511453220496}",False
electricity,standard,fixed1024,BURST16,32,128,2,F0_MAG,B0_MAG,0.18480690566826713,0.17731450187623568,-4.225488447223058,-8.152012935752689,-0.9049571620688335,-0.007492403792031438,-0.014495413546589835,-0.0016660946374531538,"{""81551"": -3.358826624629052, ""81552"": -5.1024374501487335}",False
electricity,standard,fixed1024,BURST4,32,128,2,F0_MAG,F0_PLAIN,0.17255365371020068,0.1718193535465099,-0.4273675511716979,-1.0154258103730256,0.07164538003001399,-0.0007343001636907937,-0.001794819475418557,0.00011545907663148646,"{""81551"": -0.3340114055121468, ""81552"": -0.5206884289762792}",False
electricity,standard,fixed1024,BURST4,32,128,2,F0_MAG,F0,0.17255365371020068,0.17229509602855997,-0.1500667677725609,-2.1601700705479083,2.324384274134439,-0.00025855768164068235,-0.003459473492842787,0.004213743562107667,"{""81551"": -0.038065189510594344, ""81552"": -0.26206834603450524}",False
electricity,standard,fixed1024,BURST4,32,128,2,B0_MAG,B0_PLAIN,0.1697213374577092,0.16941444697520713,-0.18114776394895227,-0.30265301062016803,-0.06108328597134237,-0.00030689048250204893,-0.0005354607456008081,-0.00010158091146890887,"{""81551"": -0.10722346776348424, ""81552"": -0.25572841180465655}",False
electricity,standard,fixed1024,BURST4,32,128,2,B0_MAG,B0,0.1697213374577092,0.16896267436784929,-0.44901224054267885,-0.7988660620504595,-0.13423930691204589,-0.0007586630898599209,-0.0013844085399490425,-0.00021952525005634245,"{""81551"": -0.43431361864039175, ""81552"": -0.46382375200744175}",False
electricity,standard,fixed1024,BURST4,32,128,2,F0_PLAIN,F0,0.1718193535465099,0.17229509602855997,0.2761207329842974,-1.9929679519477954,2.982127006277575,0.00047574248205011155,-0.003241264981427086,0.005408829269853619,"{""81551"": 0.29496101257772134, ""81552"": 0.2572804533909401}",False
electricity,standard,fixed1024,BURST4,32,128,2,B0_PLAIN,B0,0.16941444697520713,0.16896267436784929,-0.2673801234787998,-0.58052034220274,-0.011708166702724877,-0.0004517726073578719,-0.00099166447917869,-1.852733983705771e-05,"{""81551"": -0.32673980912298894, ""81552"": -0.20756453870447444}",False
electricity,standard,fixed1024,BURST4,32,128,2,F0_MAG,B0_MAG,0.17255365371020068,0.1697213374577092,-1.6688038728172483,-4.862490551156024,0.6561772019769088,-0.0028323162524914753,-0.008448520543558687,0.0010906471292960603,"{""81551"": -1.1828962953720268, ""81552"": -2.1582995313590425}",False
electricity,standard,fixed1024,BURST8,32,128,2,F0_MAG,F0_PLAIN,0.18440171019068372,0.18397422115432432,-0.23236355271796238,-0.9650875873697884,0.41770496407530266,-0.0004274890363593867,-0.0017957466892372178,0.0007837493664547924,"{""81551"": 0.024171838644038157, ""81552"": -0.4887746855127162}",False
electricity,standard,fixed1024,BURST8,32,128,2,F0_MAG,F0,0.18440171019068372,0.18217889874051627,-1.220125637785019,-2.7152109960087305,0.36343751360343174,-0.00222281145016745,-0.004816214398380313,0.0006951061899751329,"{""81551"": -0.9366048811224381, ""81552"": -1.503646394447622}",False
electricity,standard,fixed1024,BURST8,32,128,2,B0_MAG,B0_PLAIN,0.17911965829935153,0.17878579192556115,-0.18674099893205565,-0.30949273453350357,-0.06735631723384101,-0.00033386637379036286,-0.0005707372616861875,-0.00012000300572030166,"{""81551"": -0.19555179866015404, ""81552"": -0.17785267893219991}",False
electricity,standard,fixed1024,BURST8,32,128,2,B0_MAG,B0,0.17911965829935153,0.17822359037310853,-0.502777395723597,-0.7728142966372875,-0.2384319823114234,-0.0008960679262430491,-0.001360373000223298,-0.00042753821729913803,"{""81551"": -0.6671508254858072, ""81552"": -0.3374716046189441}",False
electricity,standard,fixed1024,BURST8,32,128,2,F0_PLAIN,F0,0.18397422115432432,0.18217889874051627,-0.9854722068362021,-2.7878830497832583,0.9169092754885139,-0.0017953224138080631,-0.004813602850449036,0.0018195689789591353,"{""81551"": -0.9610090133145288, ""81552"": -1.0099354003578975}",False
electricity,standard,fixed1024,BURST8,32,128,2,B0_PLAIN,B0,0.17878579192556115,0.17822359037310853,-0.31544732730142133,-0.5821349376921731,-0.06417117253351871,-0.0005622015524526863,-0.001019157683932501,-0.00012059357421921393,"{""81551"": -0.4706786063450208, ""81552"": -0.1593355431547705}",False
electricity,standard,fixed1024,BURST8,32,128,2,F0_MAG,B0_MAG,0.18440171019068372,0.17911965829935153,-2.9488956943545697,-5.82870183126918,-0.4722178088095983,-0.005282051891332169,-0.010815487312061261,-0.0008188805874193247,"{""81551"": -2.2038629320585423, ""81552"": -3.7006162846294544}",False
electricity,standard,fixed1024,FAULT,32,128,2,F0_MAG,F0_PLAIN,0.17587721491117814,0.17496158896824304,-0.5233296910108098,-1.1575026042360719,0.028297752860847753,-0.0009156259429351262,-0.002097492340068752,5.02175460819925e-05,"{""81551"": -0.3960450533072368, ""81552"": -0.6505469389833651}",True
electricity,standard,fixed1024,FAULT,32,128,2,F0_MAG,F0,0.17587721491117814,0.17421565299844818,-0.9537385901511097,-2.6840868301732366,1.232865876337105,-0.0016615619127299595,-0.004442286322091867,0.0022450515566237524,"{""81551"": -0.7992111976883765, ""81552"": -1.108265982613843}",True
electricity,standard,fixed1024,FAULT,32,128,2,B0_MAG,B0_PLAIN,0.17224558644665683,0.17203752490969998,-0.12093962469295061,-0.2395578783695096,0.000237339507849748,-0.00020806153695681598,-0.0004358149205393695,3.6412120110530745e-07,"{""81551"": -0.10276618037958762, ""81552"": -0.13931365863695255}",True
electricity,standard,fixed1024,FAULT,32,128,2,B0_MAG,B0,0.17224558644665683,0.171460151594234,-0.4580859430718176,-0.7554649146717651,-0.17607502357227636,-0.0007854348524228436,-0.0013026800670332284,-0.0003023362481148051,"{""81551"": -0.5916134917893112, ""81552"": -0.32349355861818196}",True
electricity,standard,fixed1024,FAULT,32,128,2,F0_PLAIN,F0,0.17496158896824304,0.17421565299844818,-0.428168167989762,-2.4218835816516204,2.0584772339618795,-0.0007459359697948329,-0.003995590875001146,0.003838675378550529,"{""81551"": -0.4015757235925843, ""81552"": -0.45476061238689525}",True
electricity,standard,fixed1024,FAULT,32,128,2,B0_PLAIN,B0,0.17203752490969998,0.171460151594234,-0.33673906741453763,-0.636219804672894,-0.08215779308090096,-0.0005773733154660276,-0.0010825443428039464,-0.0001445349683643966,"{""81551"": -0.48834545743603464, ""81552"": -0.18392366918857928}",True
electricity,standard,fixed1024,FAULT,32,128,2,F0_MAG,B0_MAG,0.17587721491117814,0.17224558644665683,-2.108401462957654,-5.077388710028617,0.3231456674464771,-0.003631628464521342,-0.00912823662409003,0.0006198282686125113,"{""81551"": -1.414008399818134, ""81552"": -2.8102026713372252}",True
