panel,kind,stage,condition,block_count,origin_count,seed_count,term,nmae_difference,ci_low,ci_high
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,plain_gain_B0,0.00809079313423523,0.007053374588409158,0.009097867417935902
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,mag_gain_F0,0.134609819752304,0.12443562678948732,0.1445127802773073
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,mag_gain_B0,0.008517493439901267,0.0072031757300084,0.009762872323232823
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,mag_specific_F0,-0.0031486654027454318,-0.006028960230709941,-0.0003202998426080913
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,mag_specific_B0,0.0004267003056660369,-0.000313742449107644,0.001162285482874911
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,second_stage_interaction_mag,-0.12609232631240272,-0.13557472414757749,-0.11659217619055019
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,mag_rule_interaction,0.0035753657084114684,0.0008941891475613366,0.0062194611956136615
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,plain_gain_F0,0.3785335013283846,0.2772952185316991,0.48057462318606176
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,plain_gain_B0,0.006988951985342419,-0.004408468317676758,0.017885406293643477
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,mag_gain_F0,0.34249155309848867,0.26102307010508885,0.4270768449229721
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,mag_gain_B0,-0.0051344028750326415,-0.012044246159657268,0.0017138284937716819
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,mag_specific_F0,-0.03604194822989593,-0.056037690939337644,-0.014933065977246201
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,mag_specific_B0,-0.012123354860375059,-0.01993036399412717,-0.004240905818827045
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,second_stage_interaction_mag,-0.3476259559735213,-0.4375068096228101,-0.26111746976948175
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,mag_rule_interaction,0.023918593369520874,0.004087108832222454,0.04399895267600097
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,plain_gain_F0,-0.6862425598003467,-0.7868294907307902,-0.5934098898402691
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,plain_gain_B0,0.02285347609472732,0.015363487704710754,0.031060682132000868
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,mag_gain_F0,-0.5130343313489183,-0.5880702159001995,-0.4439500323902485
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,mag_gain_B0,0.06699698206827873,0.05795737010903842,0.07542354381007357
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,mag_specific_F0,0.17320822845142836,0.14300012241046692,0.20506584854645626
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,mag_specific_B0,0.04414350597355141,0.03703385933179051,0.051715214388261654
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,second_stage_interaction_mag,0.5800313134171969,0.5057932478766498,0.6592009708010446
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,mag_rule_interaction,-0.12906472247787695,-0.15373674083008415,-0.10503609413431034
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,plain_gain_F0,0.30727397874552964,0.23746343795694685,0.3847829730445164
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,plain_gain_B0,-0.04468336539195946,-0.05467847471288652,-0.034814380735692645
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,mag_gain_F0,0.2028820158130521,0.11708480401072525,0.29245529003384296
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,mag_gain_B0,-0.008363872724840803,-0.015663901439722086,-0.0017023739084485341
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,mag_specific_F0,-0.10439196293247761,-0.14387222679255426,-0.06931880535607332
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,mag_specific_B0,0.03631949266711866,0.024345409110456472,0.04762426495666801
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,second_stage_interaction_mag,-0.2112458885378929,-0.30652244180707355,-0.12113169336250697
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,mag_rule_interaction,0.14071145559959627,0.09943286798738633,0.18436087288023528
ettm1,shape,fixed1024,STEP12_D17,21,64,2,plain_gain_F0,0.45996095884657495,0.367540246932493,0.5563275115773338
ettm1,shape,fixed1024,STEP12_D17,21,64,2,plain_gain_B0,0.0040224079109053516,-0.013274740009509806,0.022073014754788654
ettm1,shape,fixed1024,STEP12_D17,21,64,2,mag_gain_F0,0.4545813133765346,0.38129125154581384,0.5364417404754617
ettm1,shape,fixed1024,STEP12_D17,21,64,2,mag_gain_B0,-0.024932046923025853,-0.034811465321304656,-0.015560458193756451
ettm1,shape,fixed1024,STEP12_D17,21,64,2,mag_specific_F0,-0.005379645470040346,-0.038188601902849666,0.024050527984121134
ettm1,shape,fixed1024,STEP12_D17,21,64,2,mag_specific_B0,-0.028954454833931203,-0.04581563960175713,-0.013136765558638826
ettm1,shape,fixed1024,STEP12_D17,21,64,2,second_stage_interaction_mag,-0.47951336029956043,-0.5667920064641961,-0.40094128202504087
ettm1,shape,fixed1024,STEP12_D17,21,64,2,mag_rule_interaction,-0.023574809363890857,-0.061773181148295594,0.01764920300506375
ettm1,shape,fixed1024,STEP12_D63,21,64,2,plain_gain_F0,-0.013735105447490412,-0.06679106453362205,0.038700787732749334
ettm1,shape,fixed1024,STEP12_D63,21,64,2,plain_gain_B0,0.07097326164703385,0.056877043565506005,0.08613584867919391
ettm1,shape,fixed1024,STEP12_D63,21,64,2,mag_gain_F0,-0.01999116903243324,-0.07356470299757456,0.03182468307989366
ettm1,shape,fixed1024,STEP12_D63,21,64,2,mag_gain_B0,0.060065054211669126,0.0490486834255385,0.07197883477886906
ettm1,shape,fixed1024,STEP12_D63,21,64,2,mag_specific_F0,-0.0062560635849428295,-0.04058740732738228,0.027207082687293552
ettm1,shape,fixed1024,STEP12_D63,21,64,2,mag_specific_B0,-0.01090820743536473,-0.01686237664939328,-0.005339748036704606
ettm1,shape,fixed1024,STEP12_D63,21,64,2,second_stage_interaction_mag,0.08005622324410236,0.02792508083577885,0.1358969563076964
ettm1,shape,fixed1024,STEP12_D63,21,64,2,mag_rule_interaction,-0.0046521438504219005,-0.039496699105677546,0.03009307626721063
ettm1,shape,fixed1024,STEP6_D17,21,64,2,plain_gain_F0,0.3155486719537107,0.25403862797257054,0.37654504463203775
ettm1,shape,fixed1024,STEP6_D17,21,64,2,plain_gain_B0,-0.0076869455649341435,-0.013984521431822406,-0.0019234690045313101
ettm1,shape,fixed1024,STEP6_D17,21,64,2,mag_gain_F0,0.3197140607388016,0.26381263369197255,0.3750817639638181
ettm1,shape,fixed1024,STEP6_D17,21,64,2,mag_gain_B0,-0.00473926203043702,-0.008519200547543048,-0.0014597816623778054
ettm1,shape,fixed1024,STEP6_D17,21,64,2,mag_specific_F0,0.00416538878509086,-0.009067991025273925,0.016839096918951225
ettm1,shape,fixed1024,STEP6_D17,21,64,2,mag_specific_B0,0.002947683534497123,-0.002094250165199745,0.00778692027499421
ettm1,shape,fixed1024,STEP6_D17,21,64,2,second_stage_interaction_mag,-0.3244533227692386,-0.38042133886703533,-0.26734106592029816
ettm1,shape,fixed1024,STEP6_D17,21,64,2,mag_rule_interaction,-0.001217705250593737,-0.013609192032928675,0.01077829445243942
ettm1,shape,fixed1024,STEP6_D63,21,64,2,plain_gain_F0,0.04770610481310941,0.0030834832713990444,0.0930028281528842
ettm1,shape,fixed1024,STEP6_D63,21,64,2,plain_gain_B0,0.027752435005394642,0.01980283266976702,0.036509788010503495
ettm1,shape,fixed1024,STEP6_D63,21,64,2,mag_gain_F0,0.028887482530625543,-0.006977267570819275,0.06616474013231247
ettm1,shape,fixed1024,STEP6_D63,21,64,2,mag_gain_B0,0.024344074557991147,0.018904131767288102,0.030456677515700123
ettm1,shape,fixed1024,STEP6_D63,21,64,2,mag_specific_F0,-0.01881862228248387,-0.04012595096299421,0.001924946958799944
ettm1,shape,fixed1024,STEP6_D63,21,64,2,mag_specific_B0,-0.003408360447403494,-0.007694173849420525,0.00046628792321890434
ettm1,shape,fixed1024,STEP6_D63,21,64,2,second_stage_interaction_mag,-0.004543407972634399,-0.04042189416944934,0.03128690272598094
ettm1,shape,fixed1024,STEP6_D63,21,64,2,mag_rule_interaction,0.015410261835080378,-0.005894020172326995,0.03737010012486526
ettm1,shape,fixed1024,STEP8_D31,21,64,2,plain_gain_F0,0.3684777607251811,0.2731187685549568,0.4653061254330379
ettm1,shape,fixed1024,STEP8_D31,21,64,2,plain_gain_B0,0.01165167806950653,0.000729752903134698,0.021687087754886106
ettm1,shape,fixed1024,STEP8_D31,21,64,2,mag_gain_F0,0.3398774233016479,0.25917681333126935,0.4238909776733616
ettm1,shape,fixed1024,STEP8_D31,21,64,2,mag_gain_B0,0.00023655465327632793,-0.005977870244051503,0.006509691117841967
ettm1,shape,fixed1024,STEP8_D31,21,64,2,mag_specific_F0,-0.028600337423533198,-0.04570174518654873,-0.00989184333696
ettm1,shape,fixed1024,STEP8_D31,21,64,2,mag_specific_B0,-0.0114151234162302,-0.018525849819690014,-0.003847856447615222
ettm1,shape,fixed1024,STEP8_D31,21,64,2,second_stage_interaction_mag,-0.3396408686483716,-0.4284653985150809,-0.25404576008458196
ettm1,shape,fixed1024,STEP8_D31,21,64,2,mag_rule_interaction,0.017185214007302996,0.00033435045113844005,0.03429086293920689
ettm1,shape,fixed1024,STEP8_D33,21,64,2,plain_gain_F0,0.3129381748682952,0.23544962559098395,0.3902582899751953
ettm1,shape,fixed1024,STEP8_D33,21,64,2,plain_gain_B0,0.013853535635547613,0.004509292909324921,0.02328459049803541
ettm1,shape,fixed1024,STEP8_D33,21,64,2,mag_gain_F0,0.27168514197994664,0.21105224378351112,0.33213453769779816
ettm1,shape,fixed1024,STEP8_D33,21,64,2,mag_gain_B0,-0.004903374381865493,-0.011764504017267155,0.0019951702022010112
ettm1,shape,fixed1024,STEP8_D33,21,64,2,mag_specific_F0,-0.041253032888348584,-0.0618611898752868,-0.019390380978752304
ettm1,shape,fixed1024,STEP8_D33,21,64,2,mag_specific_B0,-0.018756910017413104,-0.025785893845461504,-0.011486511116755485
ettm1,shape,fixed1024,STEP8_D33,21,64,2,second_stage_interaction_mag,-0.27658851636181214,-0.34224538558508616,-0.21117615477013707
ettm1,shape,fixed1024,STEP8_D33,21,64,2,mag_rule_interaction,0.022496122870935484,0.004145209458243705,0.04137983572968384
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,plain_gain_F0,0.3785335013283846,0.2772952185316991,0.48057462318606176
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,plain_gain_B0,0.005005064402303251,0.0006740323671589711,0.009444769691389104
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,mag_gain_F0,0.34249155309848867,0.26102307010508885,0.4270768449229721
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,mag_gain_B0,0.0,0.0,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,mag_specific_F0,-0.03604194822989593,-0.056037690939337644,-0.014933065977246201
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,mag_specific_B0,-0.005005064402303251,-0.009444769691389106,-0.0006740323671589745
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,second_stage_interaction_mag,-0.34249155309848867,-0.4270768449229722,-0.26102307010508885
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,mag_rule_interaction,0.031036883827592683,0.010141260443623679,0.05114979019516493
ettm1,shape,selected,PULSE8_D32,21,64,2,plain_gain_F0,-0.6862425598003467,-0.7868294907307902,-0.5934098898402691
ettm1,shape,selected,PULSE8_D32,21,64,2,plain_gain_B0,-0.0010260941808140286,-0.006158311839312578,0.004138771442370672
ettm1,shape,selected,PULSE8_D32,21,64,2,mag_gain_F0,-0.5130343313489183,-0.5880702159001995,-0.4439500323902485
ettm1,shape,selected,PULSE8_D32,21,64,2,mag_gain_B0,0.0,0.0,0.0
ettm1,shape,selected,PULSE8_D32,21,64,2,mag_specific_F0,0.17320822845142836,0.14300012241046692,0.20506584854645626
ettm1,shape,selected,PULSE8_D32,21,64,2,mag_specific_B0,0.0010260941808140286,-0.0041387714423706725,0.006158311839312575
ettm1,shape,selected,PULSE8_D32,21,64,2,second_stage_interaction_mag,0.5130343313489183,0.44395003239024833,0.5880702159001995
ettm1,shape,selected,PULSE8_D32,21,64,2,mag_rule_interaction,-0.17218213427061435,-0.20071613816021355,-0.1447262768712748
ettm1,shape,selected,RAMP8_D32,21,64,2,plain_gain_F0,0.30727397874552964,0.23746343795694685,0.3847829730445164
ettm1,shape,selected,RAMP8_D32,21,64,2,plain_gain_B0,-0.02272019931697908,-0.031326088114209005,-0.014517668192302375
ettm1,shape,selected,RAMP8_D32,21,64,2,mag_gain_F0,0.2028820158130521,0.11708480401072525,0.29245529003384296
ettm1,shape,selected,RAMP8_D32,21,64,2,mag_gain_B0,0.0,0.0,0.0
ettm1,shape,selected,RAMP8_D32,21,64,2,mag_specific_F0,-0.10439196293247761,-0.14387222679255426,-0.06931880535607332
ettm1,shape,selected,RAMP8_D32,21,64,2,mag_specific_B0,0.02272019931697908,0.014517668192302366,0.031326088114209005
ettm1,shape,selected,RAMP8_D32,21,64,2,second_stage_interaction_mag,-0.2028820158130521,-0.292455290033843,-0.11708480401072535
ettm1,shape,selected,RAMP8_D32,21,64,2,mag_rule_interaction,0.1271121622494567,0.08777273197396852,0.1699141517617195
ettm1,shape,selected,STEP12_D17,21,64,2,plain_gain_F0,0.45996095884657495,0.367540246932493,0.5563275115773338
ettm1,shape,selected,STEP12_D17,21,64,2,plain_gain_B0,0.0034396942462600597,-0.003933319418586379,0.011281868784628887
ettm1,shape,selected,STEP12_D17,21,64,2,mag_gain_F0,0.4545813133765346,0.38129125154581384,0.5364417404754617
ettm1,shape,selected,STEP12_D17,21,64,2,mag_gain_B0,0.0,0.0,0.0
ettm1,shape,selected,STEP12_D17,21,64,2,mag_specific_F0,-0.005379645470040346,-0.038188601902849666,0.024050527984121134
ettm1,shape,selected,STEP12_D17,21,64,2,mag_specific_B0,-0.0034396942462600597,-0.011281868784628894,0.0039333194185863785
ettm1,shape,selected,STEP12_D17,21,64,2,second_stage_interaction_mag,-0.4545813133765346,-0.5364417404754617,-0.3812912515458139
ettm1,shape,selected,STEP12_D17,21,64,2,mag_rule_interaction,0.0019399512237802856,-0.03135406461800289,0.0394686796651049
ettm1,shape,selected,STEP12_D63,21,64,2,plain_gain_F0,-0.013735105447490412,-0.06679106453362205,0.038700787732749334
ettm1,shape,selected,STEP12_D63,21,64,2,plain_gain_B0,0.019305169361765642,0.015029828915899695,0.02366292152385518
ettm1,shape,selected,STEP12_D63,21,64,2,mag_gain_F0,-0.01999116903243324,-0.07356470299757456,0.03182468307989366
ettm1,shape,selected,STEP12_D63,21,64,2,mag_gain_B0,0.0,0.0,0.0
ettm1,shape,selected,STEP12_D63,21,64,2,mag_specific_F0,-0.0062560635849428295,-0.04058740732738228,0.027207082687293552
ettm1,shape,selected,STEP12_D63,21,64,2,mag_specific_B0,-0.019305169361765642,-0.02366292152385518,-0.015029828915899698
ettm1,shape,selected,STEP12_D63,21,64,2,second_stage_interaction_mag,0.01999116903243324,-0.03182468307989368,0.0735647029975745
ettm1,shape,selected,STEP12_D63,21,64,2,mag_rule_interaction,-0.013049105776822816,-0.045358873194441075,0.01986930755495373
ettm1,shape,selected,STEP6_D17,21,64,2,plain_gain_F0,0.3155486719537107,0.25403862797257054,0.37654504463203775
ettm1,shape,selected,STEP6_D17,21,64,2,plain_gain_B0,-0.003676386938349336,-0.006536171405083493,-0.0007105514510959139
ettm1,shape,selected,STEP6_D17,21,64,2,mag_gain_F0,0.3197140607388016,0.26381263369197255,0.3750817639638181
ettm1,shape,selected,STEP6_D17,21,64,2,mag_gain_B0,0.0,0.0,0.0
ettm1,shape,selected,STEP6_D17,21,64,2,mag_specific_F0,0.00416538878509086,-0.009067991025273925,0.016839096918951225
ettm1,shape,selected,STEP6_D17,21,64,2,mag_specific_B0,0.003676386938349336,0.0007105514510959089,0.006536171405083492
ettm1,shape,selected,STEP6_D17,21,64,2,second_stage_interaction_mag,-0.3197140607388016,-0.37508176396381815,-0.26381263369197255
ettm1,shape,selected,STEP6_D17,21,64,2,mag_rule_interaction,-0.0004890018467415252,-0.013095400007507394,0.012159536489614327
ettm1,shape,selected,STEP6_D63,21,64,2,plain_gain_F0,0.04770610481310941,0.0030834832713990444,0.0930028281528842
ettm1,shape,selected,STEP6_D63,21,64,2,plain_gain_B0,0.008516912460531541,0.005371396499057664,0.01226961855929011
ettm1,shape,selected,STEP6_D63,21,64,2,mag_gain_F0,0.028887482530625543,-0.006977267570819275,0.06616474013231247
ettm1,shape,selected,STEP6_D63,21,64,2,mag_gain_B0,0.0,0.0,0.0
ettm1,shape,selected,STEP6_D63,21,64,2,mag_specific_F0,-0.01881862228248387,-0.04012595096299421,0.001924946958799944
ettm1,shape,selected,STEP6_D63,21,64,2,mag_specific_B0,-0.008516912460531541,-0.012269618559290114,-0.005371396499057668
ettm1,shape,selected,STEP6_D63,21,64,2,second_stage_interaction_mag,-0.028887482530625543,-0.06616474013231247,0.00697726757081927
ettm1,shape,selected,STEP6_D63,21,64,2,mag_rule_interaction,0.01030170982195233,-0.009378750404317394,0.031497191601374784
ettm1,shape,selected,STEP8_D31,21,64,2,plain_gain_F0,0.3684777607251811,0.2731187685549568,0.4653061254330379
ettm1,shape,selected,STEP8_D31,21,64,2,plain_gain_B0,0.0058445016603422195,0.001237870083910447,0.010224209353753429
ettm1,shape,selected,STEP8_D31,21,64,2,mag_gain_F0,0.3398774233016479,0.25917681333126935,0.4238909776733616
ettm1,shape,selected,STEP8_D31,21,64,2,mag_gain_B0,0.0,0.0,0.0
ettm1,shape,selected,STEP8_D31,21,64,2,mag_specific_F0,-0.028600337423533198,-0.04570174518654873,-0.00989184333696
ettm1,shape,selected,STEP8_D31,21,64,2,mag_specific_B0,-0.0058445016603422195,-0.010224209353753434,-0.0012378700839104479
ettm1,shape,selected,STEP8_D31,21,64,2,second_stage_interaction_mag,-0.3398774233016479,-0.42389097767336165,-0.2591768133312694
ettm1,shape,selected,STEP8_D31,21,64,2,mag_rule_interaction,0.022755835763190978,0.0049789850291184195,0.04029565294756458
ettm1,shape,selected,STEP8_D33,21,64,2,plain_gain_F0,0.3129381748682952,0.23544962559098395,0.3902582899751953
ettm1,shape,selected,STEP8_D33,21,64,2,plain_gain_B0,0.007440480899822931,0.003494111626306141,0.011366343064950242
ettm1,shape,selected,STEP8_D33,21,64,2,mag_gain_F0,0.27168514197994664,0.21105224378351112,0.33213453769779816
ettm1,shape,selected,STEP8_D33,21,64,2,mag_gain_B0,0.0,0.0,0.0
ettm1,shape,selected,STEP8_D33,21,64,2,mag_specific_F0,-0.041253032888348584,-0.0618611898752868,-0.019390380978752304
ettm1,shape,selected,STEP8_D33,21,64,2,mag_specific_B0,-0.007440480899822931,-0.011366343064950248,-0.003494111626306141
ettm1,shape,selected,STEP8_D33,21,64,2,second_stage_interaction_mag,-0.27168514197994664,-0.33213453769779816,-0.21105224378351115
ettm1,shape,selected,STEP8_D33,21,64,2,mag_rule_interaction,0.03381255198852565,0.01362054118040349,0.053503604870297115
ettm1,standard,fixed1024,BURST16,21,128,2,plain_gain_F0,-0.027257721110901755,-0.04079053699863509,-0.013214100876452285
ettm1,standard,fixed1024,BURST16,21,128,2,plain_gain_B0,-0.0026660451923314456,-0.005237516751602091,-0.00024067442672521343
ettm1,standard,fixed1024,BURST16,21,128,2,mag_gain_F0,-0.0490490615168186,-0.06605931191912097,-0.03135601904393787
ettm1,standard,fixed1024,BURST16,21,128,2,mag_gain_B0,-0.000489945133493323,-0.002367579688486737,0.001227883438621506
ettm1,standard,fixed1024,BURST16,21,128,2,mag_specific_F0,-0.021791340405916848,-0.027871540780396796,-0.015628362870367375
ettm1,standard,fixed1024,BURST16,21,128,2,mag_specific_B0,0.0021761000588381226,0.0008770391609357932,0.0036759251139089127
ettm1,standard,fixed1024,BURST16,21,128,2,second_stage_interaction_mag,0.04855911638332528,0.030075131574142655,0.06630422146439258
ettm1,standard,fixed1024,BURST16,21,128,2,mag_rule_interaction,0.02396744046475497,0.01747380045797158,0.030288074268827358
ettm1,standard,fixed1024,BURST4,21,128,2,plain_gain_F0,-0.008316217585736314,-0.016888656165606745,-8.213657368284778e-05
ettm1,standard,fixed1024,BURST4,21,128,2,plain_gain_B0,-0.002107781656078779,-0.0038414159001282713,-0.0005023676366262853
ettm1,standard,fixed1024,BURST4,21,128,2,mag_gain_F0,-0.01033552678041252,-0.019054603721944622,-0.0011885668620257538
ettm1,standard,fixed1024,BURST4,21,128,2,mag_gain_B0,-0.00031213413126517,-0.0013548380827166295,0.0007910929780086303
ettm1,standard,fixed1024,BURST4,21,128,2,mag_specific_F0,-0.0020193091946762065,-0.006145675811654023,0.0017822100670530571
ettm1,standard,fixed1024,BURST4,21,128,2,mag_specific_B0,0.0017956475248136088,0.0007328857685859878,0.003063296872624213
ettm1,standard,fixed1024,BURST4,21,128,2,second_stage_interaction_mag,0.01002339264914735,0.00044175508558844844,0.018934662080973493
ettm1,standard,fixed1024,BURST4,21,128,2,mag_rule_interaction,0.0038149567194898154,-0.00019231009979042962,0.00837165408372353
ettm1,standard,fixed1024,BURST8,21,128,2,plain_gain_F0,-0.011162148570326392,-0.021316814268212483,-0.0007494022880472506
ettm1,standard,fixed1024,BURST8,21,128,2,plain_gain_B0,-0.004025669192017646,-0.006117523669369866,-0.0020237036277966003
ettm1,standard,fixed1024,BURST8,21,128,2,mag_gain_F0,-0.01812194412760542,-0.03027560621823128,-0.006312292671237535
ettm1,standard,fixed1024,BURST8,21,128,2,mag_gain_B0,-0.0014847260426127987,-0.0028595243853848356,-0.0001462726609440907
ettm1,standard,fixed1024,BURST8,21,128,2,mag_specific_F0,-0.006959795557279029,-0.010625075843266846,-0.0032114427618999556
ettm1,standard,fixed1024,BURST8,21,128,2,mag_specific_B0,0.0025409431494048465,0.0014954034041970527,0.003732820959017791
ettm1,standard,fixed1024,BURST8,21,128,2,second_stage_interaction_mag,0.016637218084992626,0.004272084741057996,0.029068073976244
ettm1,standard,fixed1024,BURST8,21,128,2,mag_rule_interaction,0.009500738706683876,0.0053599812803608055,0.013452956134610616
ettm1,standard,fixed1024,FAULT,21,128,2,plain_gain_F0,-0.010606350519838178,-0.020103988266894995,-0.0015546108559170168
ettm1,standard,fixed1024,FAULT,21,128,2,plain_gain_B0,-0.002492859387125633,-0.004353409376279744,-0.0006697510170457705
ettm1,standard,fixed1024,FAULT,21,128,2,mag_gain_F0,-0.016827863246481112,-0.027733955745317833,-0.005795093852759105
ettm1,standard,fixed1024,FAULT,21,128,2,mag_gain_B0,-0.0007140943377264045,-0.0018572593427163293,0.0004571421555281507
ettm1,standard,fixed1024,FAULT,21,128,2,mag_specific_F0,-0.006221512726642936,-0.010022599427275495,-0.0026840592763891827
ettm1,standard,fixed1024,FAULT,21,128,2,mag_specific_B0,0.0017787650493992283,0.0007452873338350093,0.0029782822585338415
ettm1,standard,fixed1024,FAULT,21,128,2,second_stage_interaction_mag,0.01611376890875471,0.0046901609502344906,0.02728949052886083
ettm1,standard,fixed1024,FAULT,21,128,2,mag_rule_interaction,0.008000277776042165,0.004118694724107703,0.012177637835986476
ettm1,standard,fixed1024,POINT16,21,128,2,plain_gain_F0,-0.007520284317218717,-0.01723339636092032,0.0016663246038557174
ettm1,standard,fixed1024,POINT16,21,128,2,plain_gain_B0,-0.00260842700520219,-0.004433303572425357,-0.0007498156351265392
ettm1,standard,fixed1024,POINT16,21,128,2,mag_gain_F0,-0.010111459651695897,-0.02100165201097984,0.0009240209772324988
ettm1,standard,fixed1024,POINT16,21,128,2,mag_gain_B0,-0.0011722162534071128,-0.0024537815636342087,9.48363322789023e-05
ettm1,standard,fixed1024,POINT16,21,128,2,mag_specific_F0,-0.002591175334477179,-0.006980336152645102,0.0016167317575405424
ettm1,standard,fixed1024,POINT16,21,128,2,mag_specific_B0,0.0014362107517950776,0.0002841083380992842,0.0027373636802828223
ettm1,standard,fixed1024,POINT16,21,128,2,second_stage_interaction_mag,0.008939243398288783,-0.002346162891937003,0.020176466679273797
ettm1,standard,fixed1024,POINT16,21,128,2,mag_rule_interaction,0.004027386086272257,-0.00030622563282627557,0.008696300339368272
ettm1,standard,fixed1024,POINT4,21,128,2,plain_gain_F0,-0.004750442622295743,-0.01471824139165102,0.00472801533244904
ettm1,standard,fixed1024,POINT4,21,128,2,plain_gain_B0,-0.001825462008552546,-0.003834279903634965,8.707899768194888e-05
ettm1,standard,fixed1024,POINT4,21,128,2,mag_gain_F0,-0.006933136242910186,-0.018097013999410234,0.004706847202379391
ettm1,standard,fixed1024,POINT4,21,128,2,mag_gain_B0,-0.0003434360630022469,-0.0015909007183700476,0.000932981951670168
ettm1,standard,fixed1024,POINT4,21,128,2,mag_specific_F0,-0.002182693620614444,-0.006751344687323445,0.0023540261081682885
ettm1,standard,fixed1024,POINT4,21,128,2,mag_specific_B0,0.0014820259455502992,0.00029830909140820795,0.0028447891743019734
ettm1,standard,fixed1024,POINT4,21,128,2,second_stage_interaction_mag,0.00658970017990794,-0.005394907436752843,0.01829571000209574
ettm1,standard,fixed1024,POINT4,21,128,2,mag_rule_interaction,0.003664719566164743,-0.001225549238421707,0.008606443484394537
ettm1,standard,fixed1024,POINT8,21,128,2,plain_gain_F0,-0.0046312889125501395,-0.014287527319493554,0.00435887803446947
ettm1,standard,fixed1024,POINT8,21,128,2,plain_gain_B0,-0.0017237712685711872,-0.0037547864100657764,0.00022625765477963042
ettm1,standard,fixed1024,POINT8,21,128,2,mag_gain_F0,-0.006416051159444099,-0.017088741421902528,0.004272864095669304
ettm1,standard,fixed1024,POINT8,21,128,2,mag_gain_B0,-0.0004821084025777758,-0.0017947637813382712,0.0008442398161282526
ettm1,standard,fixed1024,POINT8,21,128,2,mag_specific_F0,-0.0017847622468939602,-0.005118477558453664,0.0018397616714923603
ettm1,standard,fixed1024,POINT8,21,128,2,mag_specific_B0,0.0012416628659934117,0.00011815277909262359,0.0025098696208009853
ettm1,standard,fixed1024,POINT8,21,128,2,second_stage_interaction_mag,0.005933942756866323,-0.005151775359906318,0.017105843912533752
ettm1,standard,fixed1024,POINT8,21,128,2,mag_rule_interaction,0.003026425112887372,-0.000869314374267302,0.006807856220709935
ettm1,standard,fixed1024,REFERENCE,21,128,2,plain_gain_F0,-0.003994138493190049,-0.013299091700145852,0.0046630467123143825
ettm1,standard,fixed1024,REFERENCE,21,128,2,plain_gain_B0,-0.0014832037529526904,-0.0034395739758317423,0.0002958493446897625
ettm1,standard,fixed1024,REFERENCE,21,128,2,mag_gain_F0,-0.005505777103603839,-0.015390411872067482,0.004886452588916298
ettm1,standard,fixed1024,REFERENCE,21,128,2,mag_gain_B0,-2.5059041262086214e-05,-0.0012625504002105057,0.0012069369206712437
ettm1,standard,fixed1024,REFERENCE,21,128,2,mag_specific_F0,-0.0015116386104137899,-0.006124263082489455,0.0028296735155077597
ettm1,standard,fixed1024,REFERENCE,21,128,2,mag_specific_B0,0.0014581447116906038,0.00021962131775799088,0.0028401790887204272
ettm1,standard,fixed1024,REFERENCE,21,128,2,second_stage_interaction_mag,0.005480718062341752,-0.005297350418607147,0.015863267928693997
ettm1,standard,fixed1024,REFERENCE,21,128,2,mag_rule_interaction,0.0029697833221043936,-0.0015614310389609623,0.007998541104788938
