time,reaTZon_y,reaTSup_y,reaTRet_y,reaPHeaPum_y,reaQHeaPumCon_y,reaQHeaPumEva_y,reaQFloHea_y,reaPPumEmi_y,reaPFan_y,reaCOP_y,reaTSetHea_y,weaSta_reaWeaTDryBul_y,oveHeaPumY_u,ovePum_u,oveFan_u
1925940,296.2093366076901,303.09364612128115,310.0008349958915,0,9.676999168075843e-11,0,0,0,0,1,294.15,281.0574861111111,0,0,0
1925970,296.20549515749593,303.09364612128115,310.0008349958915,0,9.676999168075843e-11,0,0,0,0,1,294.15,281.0537465277778,0,0,0
1926000,296.20163559834293,303.09364612128115,310.0008349958915,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.04999999999995,0,0,0
1926030,296.19393930574216,303.09364612128115,310.0008349958915,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.0462361400463,0,0,0
1926060,296.1865261481325,303.0936461212812,310.0008349958916,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.0424446759259,0,0,0
1926090,296.179392135635,303.0936461212812,310.0008349958916,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.03862578125,0,0,0
1926120,296.1725153372809,303.0936461212812,310.0008349958916,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.0347796296296,0,0,0
1926150,296.1658571759959,303.09364612128127,310.00083499589164,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.0309063946759,0,0,0
1926180,296.1593972640276,303.09364612128127,310.00083499589164,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.02700625,0,0,0
1926210,296.15311521697305,303.09364612128127,310.00083499589164,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.02307936921295,0,0,0
1926240,296.14699238105055,303.09364612128127,310.00083499589164,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.0191259259259,0,0,0
1926270,296.1410119888768,303.09364612128127,310.00083499589164,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.01514609375,0,0,0
1926300,296.135159043051,303.09364612128127,310.00083499589164,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.01114004629625,0,0,0
1926330,296.12942013688104,303.09364612128127,310.00083499589164,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.0071079571759,0,0,0
1926360,296.12378327650947,303.09364612128127,310.00083499589164,0,9.676999168075843e-11,0,0,0,0,1,288.15,281.00305,0,0,0
1926390,296.11823772092634,303.0936461212813,310.0008349958917,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9989663483796,0,0,0
1926420,296.1127738417023,303.0936461212813,310.0008349958917,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9948571759259,0,0,0
1926450,296.10738300044216,303.0936461212814,310.00083499589175,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.99072265625,0,0,0
1926480,296.10205744140774,303.0936461212814,310.00083499589175,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9865629629629,0,0,0
1926510,296.09679019705084,303.0936461212814,310.00083499589175,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9823782696759,0,0,0
1926540,296.0915750046003,303.0936461212814,310.00083499589175,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.97816874999995,0,0,0
1926570,296.0864062321932,303.0936461212814,310.00083499589175,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9739345775463,0,0,0
1926600,296.0812788133011,303.0936461212814,310.00083499589175,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9696759259259,0,0,0
1926630,296.0761881884089,303.0936461212814,310.00083499589175,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.96539296875,0,0,0
1926660,296.07113025305534,303.0936461212814,310.00083499589175,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9610858796296,0,0,0
1926690,296.0661013114777,303.09364612128144,310.0008349958918,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9567548321759,0,0,0
1926720,296.06109803519905,303.09364612128144,310.0008349958918,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.95239999999995,0,0,0
1926750,296.0561174259899,303.09364612128144,310.0008349958918,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.94802155671294,0,0,0
1926780,296.0511567827068,303.0936461212815,310.00083499589186,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9436196759259,0,0,0
1926810,296.0462136715712,303.0936461212815,310.00083499589186,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.93919453125,0,0,0
1926840,296.0412858995104,303.0936461212815,310.00083499589186,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9347462962963,0,0,0
1926870,296.0363714902229,303.0936461212815,310.00083499589186,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9302751446759,0,0,0
1926900,296.031468662675,303.0936461212815,310.00083499589186,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.92578125,0,0,0
1926930,296.0265758117666,303.0936461212815,310.00083499589186,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9212647858796,0,0,0
1926960,296.0216914909366,303.0936461212815,310.00083499589186,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9167259259259,0,0,0
1926990,296.0168143965035,303.09364612128155,310.0008349958919,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.91216484374996,0,0,0
1927020,296.011943353559,303.09364612128155,310.0008349958919,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.90758171296295,0,0,0
1927050,296.0070773032529,303.09364612128155,310.0008349958919,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.9029767071759,0,0,0
1927080,296.0022152913277,303.0936461212816,310.000834995892,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.89835,0,0,0
1927110,295.9973564577705,303.0936461212816,310.000834995892,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8937017650463,0,0,0
1927140,295.99250002747203,303.0936461212816,310.000834995892,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8890321759259,0,0,0
1927170,295.98764530178636,303.0936461212816,310.000834995892,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.88434140625,0,0,0
1927200,295.9827916509023,303.0936461212816,310.000834995892,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8796296296296,0,0,0
1927230,295.9779385069418,303.0936461212816,310.000834995892,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8748970196759,0,0,0
1927260,295.9730853577137,303.0936461212816,310.000834995892,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.87014374999995,0,0,0
1927290,295.9682317410537,303.09364612128167,310.00083499589203,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8653699942129,0,0,0
1927320,295.9633772396933,303.09364612128167,310.00083499589203,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8605759259259,0,0,0
1927350,295.95852147660105,303.09364612128167,310.00083499589203,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.85576171875,0,0,0
1927380,295.9536641107509,303.0936461212817,310.0008349958921,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.85092754629625,0,0,0
1927410,295.9488048332688,303.0936461212817,310.0008349958921,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8460735821759,0,0,0
1927440,295.94394336392236,303.0936461212817,310.0008349958921,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.84119999999996,0,0,0
1927470,295.93907944791334,303.0936461212817,310.0008349958921,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8363069733796,0,0,0
1927500,295.9342128529423,303.0936461212817,310.0008349958921,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8313946759259,0,0,0
1927530,295.92934336651297,303.0936461212817,310.0008349958921,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.82646328124997,0,0,0
1927560,295.9244707934494,303.0936461212817,310.0008349958921,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8215129629629,0,0,0
1927590,295.91959495359924,303.0936461212817,310.0008349958921,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.81654389467593,0,0,0
1927620,295.9147156796978,303.0936461212818,310.00083499589215,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.81155624999997,0,0,0
1927650,295.90983281537103,303.0936461212818,310.00083499589215,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.80655020254625,0,0,0
1927680,295.9049462132528,303.09364612128184,310.0008349958922,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.8015259259259,0,0,0
1927710,295.9000557331956,303.09364612128184,310.0008349958922,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.79648359375,0,0,0
1927740,295.89516124055115,303.09364612128184,310.0008349958922,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.79142337962963,0,0,0
1927770,295.89026260449896,303.09364612128184,310.0008349958922,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.7863454571759,0,0,0
1927800,295.88535969639616,303.09364612128184,310.0008349958922,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.78125,0,0,0
1927830,295.8804523881232,303.09364612128184,310.0008349958922,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.77613718171295,0,0,0
1927860,295.8755405503932,303.09364612128184,310.0008349958922,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.7710071759259,0,0,0
1927890,295.87062405098953,303.09364612128184,310.0008349958922,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.76586015624997,0,0,0
1927920,295.8657027528858,303.0936461212819,310.00083499589226,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.76069629629626,0,0,0
1927950,295.8607765101682,303.0936461212819,310.00083499589226,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.7555157696759,0,0,0
1927980,295.8558451711979,303.0936461212819,310.00083499589226,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.75031874999996,0,0,0
1928010,295.85090857159224,303.09364612128195,310.0008349958923,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.7451054108796,0,0,0
1928040,295.84596653174015,303.09364612128195,310.0008349958923,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.7398759259259,0,0,0
1928070,295.84101885324753,303.09364612128195,310.0008349958923,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.73463046874997,0,0,0
1928100,295.83606531430524,303.09364612128195,310.0008349958923,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.7293692129629,0,0,0
1928130,295.8311056636527,303.09364612128195,310.0008349958923,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.7240923321759,0,0,0
1928160,295.82613961249257,303.09364612128195,310.0008349958923,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.7188,0,0,0
1928190,295.8211668232344,303.09364612128195,310.0008349958923,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.71349239004627,0,0,0
1928220,295.8161868930217,303.093646121282,310.0008349958924,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.7081696759259,0,0,0
1928250,295.81119932800925,303.093646121282,310.0008349958924,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.70283203124995,0,0,0
1928280,295.80620349939716,303.093646121282,310.0008349958924,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6974796296296,0,0,0
1928310,295.80119855707153,303.09364612128206,310.00083499589243,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6921126446759,0,0,0
1928340,295.7961832098139,303.09364612128206,310.00083499589243,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.68673125,0,0,0
1928370,295.79115463547436,303.09364612128206,310.00083499589243,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6813356192129,0,0,0
1928400,295.7861139295699,303.09364612128206,310.00083499589243,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6759259259259,0,0,0
1928430,295.78106409443353,303.09364612128206,310.00083499589243,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.67050234375,0,0,0
1928460,295.77600776320276,303.09364612128206,310.00083499589243,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.66506504629626,0,0,0
1928490,295.7709470076452,303.09364612128206,310.00083499589243,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6596142071759,0,0,0
1928520,295.76588344593245,303.0936461212821,310.0008349958925,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.65414999999996,0,0,0
1928550,295.7608183585444,303.0936461212821,310.0008349958925,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6486725983796,0,0,0
1928580,295.75575277329943,303.0936461212821,310.0008349958925,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6431821759259,0,0,0
1928610,295.7506875239915,303.0936461212822,310.00083499589255,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.63767890624996,0,0,0
1928640,295.7456232912291,303.0936461212822,310.00083499589255,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6321629629629,0,0,0
1928670,295.74056063177886,303.0936461212822,310.00083499589255,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6266345196759,0,0,0
1928700,295.7355000003828,303.0936461212822,310.00083499589255,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.62109375,0,0,0
1928730,295.7304417664743,303.0936461212822,310.00083499589255,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6155408275463,0,0,0
1928760,295.7253862272952,303.0936461212822,310.00083499589255,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.6099759259259,0,0,0
1928790,295.72033361837197,303.0936461212822,310.00083499589255,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.60439921874996,0,0,0
1928820,295.7152841219854,303.09364612128223,310.0008349958926,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.5988108796296,0,0,0
1928850,295.710237874066,303.09364612128223,310.0008349958926,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.5932110821759,0,0,0
1928880,295.7051949698212,303.09364612128223,310.0008349958926,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.58759999999995,0,0,0
1928910,295.70015546830905,303.0936461212823,310.00083499589266,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.5819778067129,0,0,0
1928940,295.695119396118,303.0936461212823,310.00083499589266,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.5763446759259,0,0,0
1928970,295.69008675025964,303.0936461212823,310.00083499589266,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.57070078124997,0,0,0
1929000,295.68505750034615,303.0936461212823,310.00083499589266,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.56504629629626,0,0,0
1929030,295.68003159009106,303.0936461212823,310.00083499589266,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.5593813946759,0,0,0
1929060,295.67500893813406,303.0936461212823,310.00083499589266,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.55370625,0,0,0
1929090,295.6699894381529,303.0936461212823,310.00083499589266,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.54802103587963,0,0,0
1929120,295.6649729581731,303.0936461212823,310.00083499589266,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.5423259259259,0,0,0
1929150,295.6599593389099,303.09364612128235,310.0008349958927,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.53662109375,0,0,0
1929180,295.6549483908635,303.09364612128235,310.0008349958927,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.5309067129629,0,0,0
1929210,295.64993988968934,303.0936461212824,310.0008349958928,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.5251829571759,0,0,0
1929240,295.64493356901835,303.0936461212824,310.0008349958928,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.51944999999995,0,0,0
1929270,295.63992910930904,303.0936461212824,310.0008349958928,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.5137080150463,0,0,0
1929300,295.6349261203668,303.0936461212824,310.0008349958928,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.5079571759259,0,0,0
1929330,295.6299241118596,303.0936461212824,310.0008349958928,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.50219765624996,0,0,0
1929360,295.62492243324834,303.0936461212824,310.0008349958928,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.49642962962963,0,0,0
1929390,295.61992010974166,303.0936461212824,310.0008349958928,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.49065326967593,0,0,0
1929420,295.61491507079984,303.0936461212824,310.0008349958928,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.48486875,0,0,0
1929450,295.60990827423507,303.09364612128246,310.00083499589283,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.47907624421293,0,0,0
1929480,295.6049019360913,303.09364612128246,310.00083499589283,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.4732759259259,0,0,0
1929510,295.59989802570243,303.09364612128246,310.00083499589283,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.46746796875,0,0,0
1929540,295.59489812447805,303.0936461212825,310.0008349958929,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.46165254629625,0,0,0
1929570,295.58990349246756,303.0936461212825,310.0008349958929,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.4558298321759,0,0,0
1929600,295.5849151406178,303.0936461212825,310.0008349958929,0,9.676999168075843e-11,0,0,0,0,1,288.15,280.45,0,0,0
1929630,295.5799464507794,312.9197206465803,306.47721663498555,3558.2701209680563,12572.442258736373,-9014.172137824904,24357.85219861576,20.498644281163177,510.20408163265313,3.5333018099581315,288.15,280.4441321180555,1,1,1
1929660,295.5750493449925,312.6464037760053,306.0402361639017,3539.916266483401,12502.675467045508,-8962.759200646755,23590.034622549516,20.498644281163177,510.20408163265313,3.5319127702039768,288.15,280.43819583333334,1,1,1
1929690,295.57026732949635,312.31083966628233,305.647749492808,3522.858185508044,12481.21848715982,-8958.360301585853,22719.011461563878,20.498644281163177,510.20408163265313,3.5429239072136705,288.15,280.4321921875,1,1,1
1929720,295.5656277662657,311.9603242974226,305.2950976549329,3507.2565603014045,12484.240708706542,-8976.984148460064,21834.135464156425,20.498644281163177,510.20408163265313,3.559545899782615,288.15,280.4261222222222,1,1,1
1929750,295.5611486068916,311.6187025861183,304.97831007378534,3493.118007465361,12498.987861272826,-9005.869853870021,20979.881833253283,20.498644281163177,510.20408163265313,3.578175095877224,288.15,280.41998697916665,1,1,1
1929780,295.5568417407579,311.29721706074633,304.6939221306812,3480.371050022227,12518.697063616366,-9038.326013568869,20176.656852524637,20.498644281163177,510.20408163265313,3.5969432234923393,288.15,280.41378749999996,1,1,1
1929810,295.5527149980929,311.00044911785545,304.4388628999916,3468.911402018528,12539.841890318305,-9070.930488291091,19432.189322413768,20.498644281163177,510.20408163265313,3.6149213505486144,288.15,280.40752482638885,1,1,1
1929840,295.54877349700894,310.72986472677235,304.2103760211085,3458.627779615952,12560.483836527997,-9101.856056831872,18748.32459750568,20.498644281163177,510.20408163265313,3.631637931828189,288.15,280.40119999999996,1,1,1
1929870,295.5450201190288,310.4846853932531,304.00598785964496,3449.4077597616624,12579.856158938905,-9130.448399155459,18122.688852057752,20.498644281163177,510.20408163265313,3.6469611698815547,288.15,280.39481406249996,1,1,1
1929900,295.54145632723703,310.2637395173653,303.8234543454965,3441.1489197306983,12597.493947849987,-9156.345028188665,17552.23235638349,20.498644281163177,510.20408163265313,3.660839516598386,288.15,280.38836805555553,1,1,1
1929930,295.5380823473,310.06542092310383,303.6607428959402,3433.756939992645,12613.236186290673,-9179.47924622706,17033.143200555052,20.498644281163177,510.20408163265313,3.673304898021608,288.15,280.3818630208333,1,1,1
1929960,295.5348973326226,309.887739383894,303.51601548799556,3427.1448702879525,12627.192192372358,-9200.047322025011,16560.93845158423,20.498644281163177,510.20408163265313,3.684464086080904,288.15,280.3753,1,1,1
1929990,295.53189975469866,309.72901108485513,303.3875983068429,3421.236000727922,12639.409417144108,-9218.173416496304,16131.781992348333,20.498644281163177,510.20408163265313,3.694398578307627,288.15,280.3686800347222,1,1,1
1930020,295.5290874324943,309.5875570008903,303.27397178556106,3415.9608936323466,12650.003503293425,-9234.042609635018,15741.900685969149,20.498644281163177,510.20408163265313,3.703205012350742,288.15,280.3620041666666,1,1,1
1930050,295.52645764038056,309.46178188340525,303.17375884698276,3411.25714158146,12659.116196551693,-9247.859055008368,15387.73223673325,20.498644281163177,510.20408163265313,3.710982687949148,288.15,280.3552734375,1,1,1
1930080,295.5240072492678,309.35022438401336,303.0857077591985,3407.0686967652855,12666.8831825492,-9259.81448578855,15066.015647757093,20.498644281163177,510.20408163265313,3.7178244144520187,288.15,280.3484888888889,1,1,1
1930110,295.5217328597664,309.251601643413,303.008676854155,3403.3454025110286,12673.407040660892,-9270.061638163177,14773.872072096077,20.498644281163177,510.20408163265313,3.723808647606059,288.15,280.3416515625,1,1,1
1930140,295.5196308633613,309.16491969760176,302.9416182332866,3400.0423503393085,12678.692535121305,-9278.650184724791,14509.009612879607,20.498644281163177,510.20408163265313,3.728980768094265,288.15,280.33476249999995,1,1,1
1930170,295.5176971781875,309.0887104752529,302.8836123333363,3397.117686215821,12683.028610158066,-9285.91092396425,14268.271590754483,20.498644281163177,510.20408163265313,3.7334675397384234,288.15,280.32782274305555,1,1,1
1930200,295.51592783017566,309.0221528926238,302.8337958270026,3394.5351418091223,12686.422248449246,-9291.887106724402,14049.763785403005,20.498644281163177,510.20408163265313,3.737307677919045,288.15,280.3208333333333,1,1,1
1930230,295.51431864103796,308.9643080831181,302.7913946181478,3392.2614370618103,12688.975989471155,-9296.714552449614,13851.397287700815,20.498644281163177,510.20408163265313,3.74056546787315,288.15,280.31379531249996,1,1,1
1930260,295.5128654070021,308.9144195323579,302.7557020961124,3390.2668533733085,12690.735724500162,-9300.468871171679,13671.457278172886,20.498644281163177,510.20408163265313,3.7432851965245466,288.15,280.3067097222222,1,1,1
1930290,295.5115638439305,308.8716973633564,302.7260838610667,3388.5243030548772,12691.794922253132,-9303.27061912098,13508.190327784603,20.498644281163177,510.20408163265313,3.745522766595187,288.15,280.29957760416664,1,1,1
1930320,295.5104092537781,308.83537753612995,302.70189430266714,3387.006634243433,12692.230014131233,-9305.223379958383,13359.887589448328,20.498644281163177,510.20408163265313,3.747329540429536,288.15,280.2924,1,1,1
1930350,295.5093975925571,308.80490208706414,302.6826465770331,3385.693477564432,12692.09021642339,-9306.396738799176,13225.294027512417,20.498644281163177,510.20408163265313,3.7487416685912467,288.15,280.28517795138885,1,1,1
1930380,295.50852517443815,308.77977963724277,302.6679216462744,3384.567294156852,12691.423108540293,-9306.85581431118,13103.307420159046,20.498644281163177,510.20408163265313,3.7497919247907654,288.15,280.27791249999996,1,1,1
1930410,295.50778768438636,308.75947234335814,302.65726077751697,3383.6090081294888,12690.28065085362,-9306.67164274709,12992.720459203463,20.498644281163177,510.20408163265313,3.7505162742987856,288.15,280.2706046875,1,1,1
1930440,295.5071809917696,308.7435110864558,302.6502638105545,3382.8020239714315,12688.708166918614,-9305.906142875008,12892.478949377708,20.498644281163177,510.20408163265313,3.7509461319353203,288.15,280.26325555555553,1,1,1
1930470,295.506700983428,308.731458780602,302.6465579107448,3382.130925303579,12686.747871905822,-9304.616946592965,12801.599809189462,20.498644281163177,510.20408163265313,3.7511108091615535,288.15,280.2558661458333,1,1,1
1930500,295.5063437162627,308.72292526468186,302.6458102963176,3381.5819833786363,12684.437464289305,-9302.855480959419,12719.204573986945,20.498644281163177,510.20408163265313,3.751036504995782,288.15,280.24843749999997,1,1,1
1930530,295.50610539340414,308.7175623473811,302.64772402743637,3381.1429734091525,12681.810615787288,-9300.66764242945,12644.508289285208,20.498644281163177,510.20408163265313,3.7507466308058603,288.15,280.2409706597222,1,1,1
1930560,295.5059823463068,308.71505584287127,302.6520312194196,3380.8028876178214,12678.897741189205,-9298.09485357869,12576.801748953218,20.498644281163177,510.20408163265313,3.7502623378682096,288.15,280.23346666666663,1,1,1
1930590,295.50597103140666,308.715120650733,302.65848884446024,3380.551756383901,12675.726471654702,-9295.174715216408,12515.440542194698,20.498644281163177,510.20408163265313,3.7496028415236085,288.15,280.2259265625,1,1,1
1930620,295.50606803163146,308.7174977156525,302.66687613340656,3380.3805364909613,12672.321946293127,-9291.941409786494,12459.838297754965,20.498644281163177,510.20408163265313,3.7487856202863363,288.15,280.2183513888889,1,1,1
1930650,295.5062700558914,308.72195174814436,302.67699262632635,3380.281027144435,12668.70703066702,-9288.426003486116,12409.461623695226,20.498644281163177,510.20408163265313,3.7478265649910125,288.15,280.2107421875,1,1,1
1930680,295.50657393356977,308.72826919332886,302.6886564352104,3380.245795620762,12664.902511719069,-9284.656716063895,12363.82559724419,20.498644281163177,510.20408163265313,3.7467401122506936,288.15,280.20309999999995,1,1,1
1930710,295.5069766033712,308.73625631865673,302.70170260865746,3380.268107834804,12660.927281293118,-9280.659173507245,12322.489517137159,20.498644281163177,510.20408163265313,3.745539370663395,288.15,280.1954258680555,1,1,1
1930740,295.50747509757565,308.745737425273,302.71598160235726,3380.3418638276144,12656.79850767168,-9276.456643791706,12285.052929476069,20.498644281163177,510.20408163265313,3.7442362392720208,288.15,280.1877208333333,1,1,1
1930770,295.508066524939,308.75655320202026,302.73135787151045,3380.4615387130298,12652.531793292213,-9272.070254655258,12251.151969894108,20.498644281163177,510.20408163265313,3.7428415168743907,288.15,280.17998593749996,1,1,1
1930800,295.5087480581632,308.7685592256948,302.74770858827173,3380.6221291151105,12648.1413183784,-9267.519189249535,12220.456030334539,20.498644281163177,510.20408163265313,3.741365001858133,288.15,280.1722222222222,1,1,1
1930830,295.5095169325683,308.78162459921145,302.76492247712383,3380.819104722629,12643.639971275496,-9262.820866581389,12192.66473201067,20.498644281163177,510.20408163265313,3.739815583038363,288.15,280.16443072916667,1,1,1
1930860,295.51037045696035,308.7956307151974,302.7828987575385,3381.0483644638834,12639.039466748269,-9257.991102251084,12167.505176848681,20.498644281163177,510.20408163265313,3.7382013222849535,288.15,280.1566125,1,1,1
1930890,295.51130602772844,308.8104701327135,302.8015461834162,3381.306196820212,12634.350453430301,-9253.04425657339,12144.729450100667,20.498644281163177,510.20408163265313,3.736529529715964,288.15,280.1487685763889,1,1,1
1930920,295.51232113673973,308.8260455562404,302.8207821700118,3381.589243857252,12629.582611477812,-9247.993367661893,12124.11235000587,20.498644281163177,510.20408163265313,3.7348068321484607,288.15,280.1409,1,1,1
1930950,295.51341337245276,308.84226890743065,302.8405320002215,3381.8944686054965,12624.744741302284,-9242.850272760385,12105.449323418768,20.498644281163177,510.20408163265313,3.7330392354046515,288.15,280.13300781249995,1,1,1
1930980,295.51458041759236,308.85906048118693,302.8607281030077,3382.2191254730405,12619.844844249345,-9237.6257188584,12088.554588666368,20.498644281163177,510.20408163265313,3.7312321810268045,288.15,280.1250930555555,1,1,1
1931010,295.51582004581553,308.8763481784375,302.8813093974335,3382.5607334003835,12614.890195926659,-9232.329462590862,12073.259428705938,20.498644281163177,510.20408163265313,3.7293905978874475,288.15,280.11715677083333,1,1,1
1931040,295.51713011833476,308.8940668086677,302.9022206963695,3382.9170514968764,12609.887412832451,-9226.970361323038,12059.410639174328,20.498644281163177,510.20408163265313,3.7275189491426683,288.15,280.1092,1,1,1
1931070,295.5185085806826,308.91215745588556,302.9234121644632,3383.286056929267,12604.842512946514,-9221.556455939362,12046.869117300945,20.498644281163177,510.20408163265313,3.7256212749527013,288.15,280.1012237847222,1,1,1
1931100,295.5199534595731,308.93056690226615,302.9448388254455,3383.665924845237,12599.760970764199,-9216.095045854587,12035.508578903618,20.498644281163177,510.20408163265313,3.7237012313325493,288.15,280.0932291666666,1,1,1
1931130,295.5214628598067,308.9492471042366,302.966460114296,3384.0550101458994,12594.647767336057,-9210.592757111453,12025.214391850208,20.498644281163177,510.20408163265313,3.7217621254901094,288.15,280.08521718749995,1,1,1
1931160,295.5230349612024,308.96815471624535,302.9882394701915,3384.451830933939,12589.507435756066,-9205.055604774769,12015.88251541961,20.498644281163177,510.20408163265313,3.719806947963562,288.15,280.0771888888889,1,1,1
