arm,seed,lead,pinball,raw_pinball,nmae,raw_mae,coverage,width,crossing
G0,92402,49,0.19403738404619195,31.204904644577596,0.24529644291731634,38.767559130986534,0.8020833333333334,0.7043900489807129,0.0
G0,92402,50,0.17802760887724287,29.872005528873867,0.22846138948441183,38.78288118044535,0.7916666666666666,0.7159664630889893,0.0
G0,92402,51,0.16800973323518673,28.63196231877362,0.21483965032368815,36.846173882484436,0.8229166666666666,0.7461810111999512,0.0
G0,92402,52,0.18860033819231362,33.90550815087777,0.23817464045311934,43.575692097345986,0.7916666666666666,0.7597363591194153,0.0
G0,92402,53,0.16118901306561964,30.32387357464543,0.20083357827321682,38.93871406714121,0.8333333333333334,0.7456995844841003,0.0
G0,92402,54,0.16850426894425893,28.609849747021997,0.21425205399896197,36.52997092405955,0.8333333333333334,0.7378196716308594,0.0
G0,92402,55,0.16741666831721647,30.81028104799765,0.21461673953220392,38.854366739590965,0.8125,0.7228370308876038,0.0
G0,92402,56,0.17335187178041864,27.531079062709107,0.21900474669199962,34.57441985607147,0.8020833333333334,0.7253764271736145,0.0
G0,92402,57,0.16008722434976785,24.744684311195655,0.2014917834566278,31.648986260096233,0.8333333333333334,0.7384614944458008,0.0
G0,92402,58,0.17783765982485975,26.791352823045518,0.22309690086990544,34.39433447519938,0.84375,0.7755637168884277,0.0013020833333333333
G0,92402,59,0.16708236457447664,27.99565824755916,0.21760612182492936,36.23305261135101,0.8854166666666666,0.8083398938179016,0.0013020833333333333
G0,92402,60,0.21320763479538596,43.36839647911213,0.2732985652928069,55.150047500928245,0.7604166666666666,0.8230592608451843,0.0013020833333333333
G0,92402,61,0.24319982402342713,48.30668573997639,0.3031845283651944,59.92084320386251,0.78125,0.8100841045379639,0.0013020833333333333
G0,92402,62,0.23954659787820431,47.12756681972079,0.2930817353868714,56.5037647485733,0.7291666666666666,0.8103339076042175,0.0
G0,92402,63,0.20669494215586678,38.47519265722345,0.2607863701544834,48.18712190786997,0.7708333333333334,0.8076249957084656,0.0
G0,92402,64,0.19882580837526564,33.23562115033467,0.25876856291349304,42.98030797640482,0.7916666666666666,0.796822726726532,0.0
STATIC_LONG512,92401,1,0.10894798208178523,18.17304923622697,0.13249317118701012,22.853962739308674,0.8229166666666666,0.48773765563964844,0.0
STATIC_LONG512,92401,2,0.1224720104841983,20.740208975474037,0.1623564920358433,27.115010499954224,0.8125,0.5257464647293091,0.0
STATIC_LONG512,92401,3,0.1339892353493945,22.669073394492816,0.1737499077550829,30.003697474797566,0.8125,0.5634689331054688,0.0
STATIC_LONG512,92401,4,0.13450736360956525,23.11970921798989,0.1734544620607087,29.361565589904785,0.8333333333333334,0.5856358408927917,0.0
STATIC_LONG512,92401,5,0.12505898680016778,22.389866464226333,0.15629621248747236,28.09104398886363,0.78125,0.5866467356681824,0.0
STATIC_LONG512,92401,6,0.13869826056018472,22.650137062425966,0.1830950785283322,30.128039717674255,0.84375,0.592709481716156,0.0
STATIC_LONG512,92401,7,0.15748820632005836,26.918314826046977,0.19794787673210593,33.50387601057688,0.78125,0.5928589701652527,0.0
STATIC_LONG512,92401,8,0.14134716413561138,22.719934186228997,0.18284724657357543,29.433207273483276,0.8229166666666666,0.5980783104896545,0.0
STATIC_LONG512,92401,9,0.1419355925843667,21.19662868535077,0.17890747696548281,26.96963115533193,0.8541666666666666,0.6094551682472229,0.0
STATIC_LONG512,92401,10,0.1408724566333248,24.072140725453693,0.17982738505778062,32.15650022029877,0.8020833333333334,0.6337862610816956,0.0
STATIC_LONG512,92401,11,0.13191822932760977,21.54949924416012,0.1690556456070815,27.79722833633423,0.8645833333333334,0.6630815267562866,0.0
STATIC_LONG512,92401,12,0.1445323062183385,24.572799906024226,0.17637630485415445,30.091022332509358,0.8645833333333334,0.6798799633979797,0.0
STATIC_LONG512,92401,13,0.17629196593520824,33.41511375374264,0.2227419557298679,41.69242795308431,0.7916666666666666,0.6620996594429016,0.0
