panel,kind,stage,condition,b,i,o,C3,MAG,difference,MAG_gain_pct
electricity_transfer,standard,selected,REFERENCE,81552,81552,81552,0.23842922966221525,0.23868630463163948,-0.00025707496942418864,-0.10782024074329687
electricity_transfer,standard,selected,SHIFT4,81551,81551,81551,0.3204009455499169,0.32045840554791,-5.745999799311257e-05,-0.01793377915739034
electricity_transfer,standard,selected,SHIFT4,81551,81551,81552,0.317819213348018,0.31758487235398253,0.00023434099403549864,0.0737340551462793
electricity_transfer,standard,selected,SHIFT4,81551,81552,81551,0.32069161155247505,0.3211921942148799,-0.000500582662404881,-0.1560947166598931
electricity_transfer,standard,selected,SHIFT4,81551,81552,81552,0.318115911895976,0.3188437596708939,-0.0007278477749181121,-0.2287995500068285
electricity_transfer,standard,selected,SHIFT4,81552,81551,81551,0.3179368198512281,0.3170498286754303,0.0008869911757977183,0.27898347105968013
electricity_transfer,standard,selected,SHIFT4,81552,81551,81552,0.3168331386024113,0.31612339754274005,0.0007097410596711776,0.22401099291631232
electricity_transfer,standard,selected,SHIFT4,81552,81552,81551,0.3187194711234992,0.31816315024458364,0.0005563208789154915,0.1745487581773519
electricity_transfer,standard,selected,SHIFT4,81552,81552,81552,0.31886988542218564,0.317738179646866,0.001131705775319527,0.3549114629690232
electricity_transfer,standard,selected,SHIFT8,81551,81551,81551,0.3614015941602767,0.36070907067080343,0.000692523489473024,0.1916215923402649
electricity_transfer,standard,selected,SHIFT8,81551,81551,81552,0.3573739530204097,0.3571707677818536,0.0002031852385562232,0.05685507766835465
electricity_transfer,standard,selected,SHIFT8,81551,81552,81551,0.36182374621475016,0.36081561169528414,0.001008134519465889,0.27862585858793787
electricity_transfer,standard,selected,SHIFT8,81551,81552,81552,0.35819482457285595,0.3578492277314234,0.00034559684143241993,0.09648292429812212
electricity_transfer,standard,selected,SHIFT8,81552,81551,81551,0.3687589621312665,0.3658934696359089,0.0028654924953575834,0.7770638247803612
electricity_transfer,standard,selected,SHIFT8,81552,81551,81552,0.3666708346458845,0.3635426818175527,0.0031281528283319702,0.8531228919128544
electricity_transfer,standard,selected,SHIFT8,81552,81552,81551,0.36867171879525157,0.36795718526188126,0.0007145335333703295,0.19381294982573874
electricity_transfer,standard,selected,SHIFT8,81552,81552,81552,0.36767522831201377,0.3653702045829994,0.002305023729014137,0.62691841917021
electricity_transfer,standard,selected,SHIFT_POINT,81551,81551,81551,0.33601449991044335,0.33585635955350984,0.00015814035693329388,0.0470635514168116
electricity_transfer,standard,selected,SHIFT_POINT,81551,81551,81552,0.3338535077392137,0.3337544108257081,9.909691350547538e-05,0.029682753425758202
electricity_transfer,standard,selected,SHIFT_POINT,81551,81552,81551,0.3366063262621495,0.3369243773787916,-0.0003180511166421605,-0.09448756360997859
electricity_transfer,standard,selected,SHIFT_POINT,81551,81552,81552,0.33448750384618914,0.3356960668264011,-0.0012085629802120667,-0.3613178269188235
electricity_transfer,standard,selected,SHIFT_POINT,81552,81551,81551,0.33351135272941107,0.33257899469921814,0.000932358030192818,0.2795581087607747
electricity_transfer,standard,selected,SHIFT_POINT,81552,81551,81552,0.3325118796566433,0.3316008688157517,0.0009110108408915908,0.27397843404341343
electricity_transfer,standard,selected,SHIFT_POINT,81552,81552,81551,0.33422743595172755,0.33346809973016844,0.0007593362215591122,0.22719146900578896
electricity_transfer,standard,selected,SHIFT_POINT,81552,81552,81552,0.3341265415484769,0.3327340592313927,0.0013924823170842497,0.416752979464285
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,81551,81551,81551,0.5336454163956313,0.5346842248226276,-0.0010388084269960973,-0.19466267208148394
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,81551,81551,81552,0.533159666568655,0.5339058208685639,-0.0007461542999090253,-0.13994950231535247
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,81551,81552,81551,0.5355517049795131,0.5383708047984831,-0.0028190998189699078,-0.5263917176918985
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,81551,81552,81552,0.5345674229413597,0.5367402567879899,-0.0021728338466301704,-0.4064658176651597
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,81552,81551,81551,0.5522328899311663,0.5529815395553757,-0.0007486496242094598,-0.13556773561653965
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,81552,81551,81552,0.5511348814481473,0.5523117579697033,-0.0011768765215564173,-0.2135369328219778
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,81552,81552,81551,0.5533720206957519,0.5539820557190113,-0.0006100350232595125,-0.1102395857478516
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,81552,81552,81552,0.5527612954339932,0.5537087245960989,-0.0009474291621056992,-0.17139933094661372
ettm1,shape,fixed1024,PULSE8_D32,81551,81551,81551,6.488482367112884,6.485285029694535,0.00319733741834842,0.049277122714461614
ettm1,shape,fixed1024,PULSE8_D32,81551,81551,81552,6.494734444664533,6.492827412457373,0.0019070322071620058,0.02936274336402846
ettm1,shape,fixed1024,PULSE8_D32,81551,81552,81551,6.477019879796935,6.469609075364116,0.007410804432819364,0.11441688570286901
ettm1,shape,fixed1024,PULSE8_D32,81551,81552,81552,6.482197606978121,6.474734876136129,0.007462730841991352,0.11512655575259972
ettm1,shape,fixed1024,PULSE8_D32,81552,81551,81551,6.423895621521505,6.422082450665783,0.001813170855723259,0.028225409666507127
ettm1,shape,fixed1024,PULSE8_D32,81552,81551,81552,6.429883547086839,6.426173759885263,0.0037097872015768724,0.057696024732168755
ettm1,shape,fixed1024,PULSE8_D32,81552,81552,81551,6.422651059807383,6.419463865521142,0.0031871942862375102,0.0496242790797527
ettm1,shape,fixed1024,PULSE8_D32,81552,81552,81552,6.425086954972568,6.420788582215083,0.004298372757484958,0.06689983789493026
ettm1,shape,fixed1024,RAMP8_D32,81551,81551,81551,0.9972272867300549,0.9961852921708626,0.001041994559192118,0.1044891744397465
ettm1,shape,fixed1024,RAMP8_D32,81551,81551,81552,0.9975565980033473,0.9958896004525088,0.0016669975508384989,0.1671080672690719
ettm1,shape,fixed1024,RAMP8_D32,81551,81552,81551,0.9920556549396896,0.9930386522409099,-0.0009829973012202833,-0.09908691073184227
ettm1,shape,fixed1024,RAMP8_D32,81551,81552,81552,0.9956847646825168,0.9980302397116797,-0.0023454750291628983,-0.23556401708233174
ettm1,shape,fixed1024,RAMP8_D32,81552,81551,81551,1.0128820870997377,1.012877498657071,4.588442666616718e-06,0.00045300857079575324
ettm1,shape,fixed1024,RAMP8_D32,81552,81551,81552,1.0132723617005766,1.01483145321525,-0.001559091514674012,-0.15386697334341443
ettm1,shape,fixed1024,RAMP8_D32,81552,81552,81551,1.010874307852,1.009590680408072,0.0012836274439280938,0.1269819040762511
ettm1,shape,fixed1024,RAMP8_D32,81552,81552,81552,1.010877014305605,1.0119006510379347,-0.0010236367323295135,-0.10126224237403138
ettm1,shape,fixed1024,STEP12_D17,81551,81551,81551,0.7815433345916583,0.7849061225530177,-0.0033627879613596806,-0.4302753043267491
ettm1,shape,fixed1024,STEP12_D17,81551,81551,81552,0.7740307015285958,0.7767462115992454,-0.0027155100706494546,-0.3508271784680795
ettm1,shape,fixed1024,STEP12_D17,81551,81552,81551,0.7978500091155218,0.8013972335216608,-0.003547224406138904,-0.44459790256457793
ettm1,shape,fixed1024,STEP12_D17,81551,81552,81552,0.7941799648099566,0.7983740672797238,-0.0041941024697677,-0.5281047943297498
ettm1,shape,fixed1024,STEP12_D17,81552,81551,81551,0.8681086677412032,0.8670330892515442,0.0010755784896592409,0.12389906121521271
ettm1,shape,fixed1024,STEP12_D17,81552,81551,81552,0.856475495831643,0.8587384822922904,-0.002262986460647497,-0.2642208062765559
ettm1,shape,fixed1024,STEP12_D17,81552,81552,81551,0.8775000948116857,0.8735404638482299,0.003959630963455351,0.45123994708001713
ettm1,shape,fixed1024,STEP12_D17,81552,81552,81552,0.8672955940991759,0.8703005154601083,-0.0030049213609322826,-0.3464702670435413
ettm1,shape,fixed1024,STEP12_D63,81551,81551,81551,0.6450330892287712,0.6447090156230565,0.0003240736057148947,0.050241392438079534
ettm1,shape,fixed1024,STEP12_D63,81551,81551,81552,0.6461404386709791,0.6461062600963766,3.417857460236975e-05,0.005289651066054667
ettm1,shape,fixed1024,STEP12_D63,81551,81552,81551,0.6434147740020565,0.6414883692022888,0.0019264047997675235,0.29940325861422734
ettm1,shape,fixed1024,STEP12_D63,81551,81552,81552,0.6470990691703832,0.6459044746410705,0.0011945945293126946,0.18460767233744144
ettm1,shape,fixed1024,STEP12_D63,81552,81551,81551,0.6582339271264663,0.6569349380422784,0.0012989890841878624,0.19734459599471357
ettm1,shape,fixed1024,STEP12_D63,81552,81551,81552,0.6581739429224681,0.6561409986016776,0.002032944320790194,0.3088764516813562
ettm1,shape,fixed1024,STEP12_D63,81552,81552,81551,0.6626064875032686,0.6593924844889656,0.0032140030143027482,0.485054564801087
ettm1,shape,fixed1024,STEP12_D63,81552,81552,81552,0.6625754309211697,0.6590947592627524,0.0034806716584167524,0.5253245888664513
ettm1,shape,fixed1024,STEP6_D17,81551,81551,81551,0.620559883295087,0.6211315814686154,-0.0005716981735277467,-0.09212618941658113
ettm1,shape,fixed1024,STEP6_D17,81551,81551,81552,0.6201848446034227,0.6204576931931063,-0.00027284858968331435,-0.043994720615558966
ettm1,shape,fixed1024,STEP6_D17,81551,81552,81551,0.6207553136807025,0.6219727330950836,-0.0012174194143812936,-0.1961190484480487
ettm1,shape,fixed1024,STEP6_D17,81551,81552,81552,0.6197156200312385,0.6205484649198759,-0.0008328448886372837,-0.1343914630706423
ettm1,shape,fixed1024,STEP6_D17,81552,81551,81551,0.6364996004053758,0.6367236794898897,-0.00022407908451413253,-0.035204905764500145
ettm1,shape,fixed1024,STEP6_D17,81552,81551,81552,0.6342907015832586,0.6355361537543264,-0.0012454521710677903,-0.19635352811557952
ettm1,shape,fixed1024,STEP6_D17,81552,81552,81551,0.6366403878541017,0.636331773264838,0.00030861458926353296,0.04847549655210657
ettm1,shape,fixed1024,STEP6_D17,81552,81552,81552,0.6341777593653729,0.6353309756228654,-0.0011532162574924322,-0.18184432368717338
ettm1,shape,fixed1024,STEP6_D63,81551,81551,81551,0.5506227955487902,0.5504731296361163,0.00014966591267366602,0.02718120533395248
ettm1,shape,fixed1024,STEP6_D63,81551,81551,81552,0.5511666914493736,0.5512121664854316,-4.547503605814747e-05,-0.008250686546127125
ettm1,shape,fixed1024,STEP6_D63,81551,81552,81551,0.5496413965893904,0.54888747182569,0.0007539247637005121,0.13716666327877258
ettm1,shape,fixed1024,STEP6_D63,81551,81552,81552,0.5506880247997098,0.550149023313112,0.0005390014865980725,0.09787782961035192
ettm1,shape,fixed1024,STEP6_D63,81552,81551,81551,0.5549747916612003,0.5540262961457215,0.0009484955154789722,0.17090785558743132
ettm1,shape,fixed1024,STEP6_D63,81552,81551,81552,0.5553548742779832,0.5541072573353386,0.0012476169426448055,0.22465219995895994
ettm1,shape,fixed1024,STEP6_D63,81552,81552,81551,0.5561444485849333,0.5542452996995042,0.0018991488854288004,0.34148482291984367
ettm1,shape,fixed1024,STEP6_D63,81552,81552,81552,0.556250706692629,0.5542140780734389,0.0020366286191901128,0.36613501694219075
ettm1,shape,fixed1024,STEP8_D31,81551,81551,81551,0.529218601725705,0.5302614339838452,-0.0010428322581402393,-0.19705132335479417
ettm1,shape,fixed1024,STEP8_D31,81551,81551,81552,0.5287570873790282,0.5295870973770735,-0.0008300099980452741,-0.15697378207439502
ettm1,shape,fixed1024,STEP8_D31,81551,81552,81551,0.5311640930137111,0.5340877766240885,-0.002923683610377332,-0.5504294527495219
ettm1,shape,fixed1024,STEP8_D31,81551,81552,81552,0.5298613259294689,0.5321463112005819,-0.0022849852711128603,-0.43124213059041416
ettm1,shape,fixed1024,STEP8_D31,81552,81551,81551,0.5399712316020537,0.5407223775917158,-0.0007511459896622249,-0.13910852017683084
ettm1,shape,fixed1024,STEP8_D31,81552,81551,81552,0.5391058088805624,0.5399211360323449,-0.0008153271517824909,-0.15123694427917483
ettm1,shape,fixed1024,STEP8_D31,81552,81552,81551,0.5410759468469329,0.5417684554670242,-0.0006925086200910082,-0.12798732306001298
ettm1,shape,fixed1024,STEP8_D31,81552,81552,81552,0.5407800661969017,0.5414198918061189,-0.0006398256092174466,-0.1183153095337064
ettm1,shape,fixed1024,STEP8_D33,81551,81551,81551,0.5434466247152411,0.5439485053347763,-0.0005018806195353663,-0.09235140981846104
ettm1,shape,fixed1024,STEP8_D33,81551,81551,81552,0.5419720749151143,0.5419312376219212,4.083729319314094e-05,0.007534944157323423
ettm1,shape,fixed1024,STEP8_D33,81551,81552,81551,0.5483155499411669,0.5508609944235118,-0.0025454444823449812,-0.4642298549837045
ettm1,shape,fixed1024,STEP8_D33,81551,81552,81552,0.5475371342248034,0.5494044887983736,-0.00186735457357034,-0.3410461970244481
ettm1,shape,fixed1024,STEP8_D33,81552,81551,81551,0.5557784113445877,0.5564240831882862,-0.000645671843698199,-0.11617432964625833
ettm1,shape,fixed1024,STEP8_D33,81552,81551,81552,0.5540439517472469,0.5549784863159518,-0.0009345345687051341,-0.16867516841542307
ettm1,shape,fixed1024,STEP8_D33,81552,81552,81551,0.5573410612715257,0.5584872535120045,-0.0011461922404786278,-0.2056536509016021
ettm1,shape,fixed1024,STEP8_D33,81552,81552,81552,0.5569112328750505,0.5581587706277147,-0.0012475377526642677,-0.2240101615878463
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,81551,81551,0.5321689177080869,0.5321689177080869,0.0,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,81551,81552,0.5321689177080869,0.5321689177080869,0.0,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,81552,81551,0.5321689177080869,0.5321689177080869,0.0,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81551,81552,81552,0.5321689177080869,0.5321689177080869,0.0,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,81551,81551,0.5522328899311663,0.5529815395553757,-0.0007486496242094598,-0.13556773561653965
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,81551,81552,0.5511348814481473,0.5523117579697033,-0.0011768765215564173,-0.2135369328219778
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,81552,81551,0.5459552259605741,0.5459552259605741,0.0,0.0
ettm1,shape,selected,PAIRED_SHIFT8_D32,81552,81552,81552,0.5527612954339932,0.5459552259605741,0.006806069473418966,1.231285462574812
ettm1,shape,selected,PULSE8_D32,81551,81551,81551,6.5723311638618735,6.5723311638618735,0.0,0.0
ettm1,shape,selected,PULSE8_D32,81551,81551,81552,6.5723311638618735,6.5723311638618735,0.0,0.0
ettm1,shape,selected,PULSE8_D32,81551,81552,81551,6.5723311638618735,6.5723311638618735,0.0,0.0
ettm1,shape,selected,PULSE8_D32,81551,81552,81552,6.5723311638618735,6.5723311638618735,0.0,0.0
ettm1,shape,selected,PULSE8_D32,81552,81551,81551,6.423895621521505,6.422082450665783,0.001813170855723259,0.028225409666507127
ettm1,shape,selected,PULSE8_D32,81552,81551,81552,6.429883547086839,6.426173759885263,0.0037097872015768724,0.057696024732168755
ettm1,shape,selected,PULSE8_D32,81552,81552,81551,6.467736412184302,6.467736412184302,0.0,0.0
ettm1,shape,selected,PULSE8_D32,81552,81552,81552,6.425086954972568,6.467736412184302,-0.04264945721173368,-0.6637957977942381
ettm1,shape,selected,RAMP8_D32,81551,81551,81551,0.9893353330054806,0.9893353330054806,0.0,0.0
ettm1,shape,selected,RAMP8_D32,81551,81551,81552,0.9893353330054806,0.9893353330054806,0.0,0.0
ettm1,shape,selected,RAMP8_D32,81551,81552,81551,0.9893353330054806,0.9893353330054806,0.0,0.0
ettm1,shape,selected,RAMP8_D32,81551,81552,81552,0.9893353330054806,0.9893353330054806,0.0,0.0
ettm1,shape,selected,RAMP8_D32,81552,81551,81551,1.0128820870997377,1.012877498657071,4.588442666616718e-06,0.00045300857079575324
ettm1,shape,selected,RAMP8_D32,81552,81551,81552,1.0132723617005766,1.01483145321525,-0.001559091514674012,-0.15386697334341443
ettm1,shape,selected,RAMP8_D32,81552,81552,81551,1.0020228647536351,1.0020228647536351,0.0,0.0
ettm1,shape,selected,RAMP8_D32,81552,81552,81552,1.010877014305605,1.0020228647536351,0.008854149551970059,0.8758879098712301
ettm1,shape,selected,STEP12_D17,81551,81551,81551,0.7638054275610128,0.7638054275610128,0.0,0.0
ettm1,shape,selected,STEP12_D17,81551,81551,81552,0.7638054275610128,0.7638054275610128,0.0,0.0
ettm1,shape,selected,STEP12_D17,81551,81552,81551,0.7638054275610128,0.7638054275610128,0.0,0.0
ettm1,shape,selected,STEP12_D17,81551,81552,81552,0.7638054275610128,0.7638054275610128,0.0,0.0
ettm1,shape,selected,STEP12_D17,81552,81551,81551,0.8681086677412032,0.8670330892515442,0.0010755784896592409,0.12389906121521271
ettm1,shape,selected,STEP12_D17,81552,81551,81552,0.856475495831643,0.8587384822922904,-0.002262986460647497,-0.2642208062765559
ettm1,shape,selected,STEP12_D17,81552,81552,81551,0.8415371166060615,0.8415371166060615,0.0,0.0
ettm1,shape,selected,STEP12_D17,81552,81552,81552,0.8672955940991759,0.8415371166060615,0.02575847749311425,2.9699767493767237
ettm1,shape,selected,STEP12_D63,81551,81551,81551,0.7292794219781765,0.7292794219781765,0.0,0.0
ettm1,shape,selected,STEP12_D63,81551,81551,81552,0.7292794219781765,0.7292794219781765,0.0,0.0
ettm1,shape,selected,STEP12_D63,81551,81552,81551,0.7292794219781765,0.7292794219781765,0.0,0.0
ettm1,shape,selected,STEP12_D63,81551,81552,81552,0.7292794219781765,0.7292794219781765,0.0,0.0
ettm1,shape,selected,STEP12_D63,81552,81551,81551,0.6582339271264663,0.6569349380422784,0.0012989890841878624,0.19734459599471357
ettm1,shape,selected,STEP12_D63,81552,81551,81552,0.6581739429224681,0.6561409986016776,0.002032944320790194,0.3088764516813562
ettm1,shape,selected,STEP12_D63,81552,81552,81551,0.6946544613309712,0.6946544613309712,0.0,0.0
ettm1,shape,selected,STEP12_D63,81552,81552,81552,0.6625754309211697,0.6946544613309712,-0.03207903040980153,-4.841566546650014
ettm1,shape,selected,STEP6_D17,81551,81551,81551,0.619738470264808,0.619738470264808,0.0,0.0
ettm1,shape,selected,STEP6_D17,81551,81551,81552,0.619738470264808,0.619738470264808,0.0,0.0
ettm1,shape,selected,STEP6_D17,81551,81552,81551,0.619738470264808,0.619738470264808,0.0,0.0
ettm1,shape,selected,STEP6_D17,81551,81552,81552,0.619738470264808,0.619738470264808,0.0,0.0
ettm1,shape,selected,STEP6_D17,81552,81551,81551,0.6364996004053758,0.6367236794898897,-0.00022407908451413253,-0.035204905764500145
ettm1,shape,selected,STEP6_D17,81552,81551,81552,0.6342907015832586,0.6355361537543264,-0.0012454521710677903,-0.19635352811557952
ettm1,shape,selected,STEP6_D17,81552,81552,81551,0.6272455627657985,0.6272455627657985,0.0,0.0
ettm1,shape,selected,STEP6_D17,81552,81552,81552,0.6341777593653729,0.6272455627657985,0.006932196599574623,1.0930999230423553
ettm1,shape,selected,STEP6_D63,81551,81551,81551,0.5819535743338906,0.5819535743338906,0.0,0.0
ettm1,shape,selected,STEP6_D63,81551,81551,81552,0.5819535743338906,0.5819535743338906,0.0,0.0
ettm1,shape,selected,STEP6_D63,81551,81552,81551,0.5819535743338906,0.5819535743338906,0.0,0.0
ettm1,shape,selected,STEP6_D63,81551,81552,81552,0.5819535743338906,0.5819535743338906,0.0,0.0
ettm1,shape,selected,STEP6_D63,81552,81551,81551,0.5549747916612003,0.5540262961457215,0.0009484955154789722,0.17090785558743132
ettm1,shape,selected,STEP6_D63,81552,81551,81552,0.5553548742779832,0.5541072573353386,0.0012476169426448055,0.22465219995895994
ettm1,shape,selected,STEP6_D63,81552,81552,81551,0.571421782491647,0.571421782491647,0.0,0.0
ettm1,shape,selected,STEP6_D63,81552,81552,81552,0.556250706692629,0.571421782491647,-0.015171075799018042,-2.7273809482818723
ettm1,shape,selected,STEP8_D31,81551,81551,81551,0.5341098169992387,0.5341098169992387,0.0,0.0
ettm1,shape,selected,STEP8_D31,81551,81551,81552,0.5341098169992387,0.5341098169992387,0.0,0.0
ettm1,shape,selected,STEP8_D31,81551,81552,81551,0.5341098169992387,0.5341098169992387,0.0,0.0
ettm1,shape,selected,STEP8_D31,81551,81552,81552,0.5341098169992387,0.5341098169992387,0.0,0.0
ettm1,shape,selected,STEP8_D31,81552,81551,81551,0.5399712316020537,0.5407223775917158,-0.0007511459896622249,-0.13910852017683084
ettm1,shape,selected,STEP8_D31,81552,81551,81552,0.5391058088805624,0.5399211360323449,-0.0008153271517824909,-0.15123694427917483
ettm1,shape,selected,STEP8_D31,81552,81552,81551,0.5380446180972784,0.5380446180972784,0.0,0.0
ettm1,shape,selected,STEP8_D31,81552,81552,81552,0.5407800661969017,0.5380446180972784,0.0027354480996231397,0.5058337521315264
ettm1,shape,selected,STEP8_D33,81551,81551,81551,0.5421562932719506,0.5421562932719506,0.0,0.0
ettm1,shape,selected,STEP8_D33,81551,81551,81552,0.5421562932719506,0.5421562932719506,0.0,0.0
ettm1,shape,selected,STEP8_D33,81551,81552,81551,0.5421562932719506,0.5421562932719506,0.0,0.0
ettm1,shape,selected,STEP8_D33,81551,81552,81552,0.5421562932719506,0.5421562932719506,0.0,0.0
ettm1,shape,selected,STEP8_D33,81552,81551,81551,0.5557784113445877,0.5564240831882862,-0.000645671843698199,-0.11617432964625833
ettm1,shape,selected,STEP8_D33,81552,81551,81552,0.5540439517472469,0.5549784863159518,-0.0009345345687051341,-0.16867516841542307
ettm1,shape,selected,STEP8_D33,81552,81552,81551,0.5501442339268097,0.5501442339268097,0.0,0.0
ettm1,shape,selected,STEP8_D33,81552,81552,81552,0.5569112328750505,0.5501442339268097,0.006766998948240599,1.2150947132644483
ettm1,standard,fixed1024,BURST16,81551,81551,81551,0.4623236183009059,0.46254574430717116,-0.00022212600626543013,-0.04804556753595448
ettm1,standard,fixed1024,BURST16,81551,81551,81552,0.4624234183175727,0.4625206373849238,-9.721906735121754e-05,-0.02102382005325942
ettm1,standard,fixed1024,BURST16,81551,81552,81551,0.4609772295779611,0.4616569596975243,-0.0006797301195635301,-0.14745416388263777
ettm1,standard,fixed1024,BURST16,81551,81552,81552,0.46073546236690344,0.4610639322810928,-0.00032846991418933487,-0.07129251837961631
ettm1,standard,fixed1024,BURST16,81552,81551,81551,0.4733577138189085,0.47391583168059176,-0.0005581178616833884,-0.117906151181241
ettm1,standard,fixed1024,BURST16,81552,81551,81552,0.4732644001547445,0.47358614176437025,-0.0003217416096254384,-0.06798348016885228
ettm1,standard,fixed1024,BURST16,81552,81552,81551,0.4725760074491208,0.47321974986940174,-0.0006437424202809644,-0.13621986942497752
ettm1,standard,fixed1024,BURST16,81552,81552,81552,0.47243353376832065,0.4727316879614123,-0.0002981541930920514,-0.0631102942066481
ettm1,standard,fixed1024,BURST4,81551,81551,81551,0.41687917474457203,0.41674361109117725,0.00013556365339466726,0.03251869165153887
ettm1,standard,fixed1024,BURST4,81551,81551,81552,0.4169787815095004,0.41690210327758453,7.667823191581224e-05,0.018389000907487473
ettm1,standard,fixed1024,BURST4,81551,81552,81551,0.4159770369721404,0.4159402145733746,3.682239876557551e-05,0.00885202679301782
ettm1,standard,fixed1024,BURST4,81551,81552,81552,0.41628802682156024,0.41610550323727474,0.00018252358428525958,0.04384550420026791
ettm1,standard,fixed1024,BURST4,81552,81551,81551,0.4225797321841356,0.42259589219069826,-1.6160006562904172e-05,-0.003824131952419948
ettm1,standard,fixed1024,BURST4,81552,81551,81552,0.42273551459564623,0.4226590899144489,7.642468119724419e-05,0.01807860436574526
ettm1,standard,fixed1024,BURST4,81552,81552,81551,0.4224524885455955,0.4223779140940611,7.457445153453003e-05,0.017652742866132075
ettm1,standard,fixed1024,BURST4,81552,81552,81552,0.42249090136030215,0.42242953595375965,6.136540654254103e-05,0.01452466937038446
ettm1,standard,fixed1024,BURST8,81551,81551,81551,0.4203172871037267,0.4200830687057381,0.0002342183979882704,0.05572418864857908
ettm1,standard,fixed1024,BURST8,81551,81551,81552,0.42025294195492685,0.4200582357659802,0.00019470618894678162,0.0463307140792519
ettm1,standard,fixed1024,BURST8,81551,81552,81551,0.4194629538998817,0.41933730474481984,0.0001256491550619787,0.029954768089476835
ettm1,standard,fixed1024,BURST8,81551,81552,81552,0.4196118348930865,0.4193336066987494,0.000278228194336901,0.06630608843713647
ettm1,standard,fixed1024,BURST8,81552,81551,81551,0.42775495140421455,0.42775395533233124,9.96071883202802e-07,0.0002328603982099897
ettm1,standard,fixed1024,BURST8,81552,81551,81552,0.42754325383649766,0.4275158960133487,2.7357823149036986e-05,0.006398843369307201
ettm1,standard,fixed1024,BURST8,81552,81552,81551,0.4273785205456841,0.4273842225889733,-5.702043289093346e-06,-0.001334190422535246
ettm1,standard,fixed1024,BURST8,81552,81552,81552,0.42726533960671575,0.42727737642948677,-1.2036822770983713e-05,-0.0028171774434273627
ettm1,standard,fixed1024,FAULT,81551,81551,81551,0.42053961177707205,0.42038781034514205,0.00015180143192972259,0.0360968212455079
ettm1,standard,fixed1024,FAULT,81551,81551,81552,0.4205528411340425,0.420432691917092,0.00012014921695037276,0.028569350911144525
ettm1,standard,fixed1024,FAULT,81551,81552,81551,0.41968716904279746,0.4196664703616717,2.0698681125591025e-05,0.0049319308886186805
ettm1,standard,fixed1024,FAULT,81551,81552,81552,0.41983101134473877,0.4196507430771598,0.00018026826757897138,0.04293829248143521
ettm1,standard,fixed1024,FAULT,81552,81551,81551,0.42777152453617395,0.42787115302318596,-9.962848701184485e-05,-0.02329011663875254
ettm1,standard,fixed1024,FAULT,81552,81551,81552,0.42774499715220127,0.42775477358432046,-9.776432119257446e-06,-0.0022855748598688513
ettm1,standard,fixed1024,FAULT,81552,81552,81551,0.4274602412557555,0.42753489118051746,-7.464992476191774e-05,-0.01746359486969307
ettm1,standard,fixed1024,FAULT,81552,81552,81552,0.4274354295728715,0.42743579198024356,-3.6240737192943726e-07,-8.47864605635486e-05
ettm1,standard,fixed1024,POINT16,81551,81551,81551,0.4108111617074029,0.4105929289397461,0.00021823276765713074,0.05312240464697144
ettm1,standard,fixed1024,POINT16,81551,81551,81552,0.4107939963056262,0.4106149487409219,0.00017904756470448868,0.04358573063742618
ettm1,standard,fixed1024,POINT16,81551,81552,81551,0.41015139122828786,0.4099281203550394,0.000223270873248617,0.0544362101466933
ettm1,standard,fixed1024,POINT16,81551,81552,81552,0.4102983218101633,0.40996606999381274,0.00033225181635013136,0.08097810755946927
ettm1,standard,fixed1024,POINT16,81552,81551,81551,0.41796276322699416,0.41800329180477064,-4.0528577776233286e-05,-0.009696695816469744
ettm1,standard,fixed1024,POINT16,81552,81551,81552,0.41785419430905557,0.417833660499236,2.05338098197206e-05,0.004914108820583784
ettm1,standard,fixed1024,POINT16,81552,81552,81551,0.41768125917132864,0.4177055760292951,-2.431685796637343e-05,-0.005821869531474215
ettm1,standard,fixed1024,POINT16,81552,81552,81552,0.4177313052143175,0.4176815474820395,4.975773227804971e-05,0.01191142048894838
ettm1,standard,fixed1024,POINT4,81551,81551,81551,0.4059248270262253,0.40567745534560073,0.00024737168062469574,0.060940268777576884
ettm1,standard,fixed1024,POINT4,81551,81551,81552,0.4058942301743037,0.4057234024656476,0.0001708277086560745,0.042086754616520596
ettm1,standard,fixed1024,POINT4,81551,81552,81551,0.4054913386610909,0.40534117143866594,0.00015016722242472197,0.037033398276906604
ettm1,standard,fixed1024,POINT4,81551,81552,81552,0.4056736891577289,0.4054126593978818,0.0002610297598471873,0.06434475955025445
ettm1,standard,fixed1024,POINT4,81552,81551,81551,0.410300407389745,0.4102615099807477,3.88974089973492e-05,0.009480226755027443
