panel,kind,stage,arm,b,i,o,step,condition,nmae,mae,pinball
ettm1,shape,selected,MAG_ONLY,81551,81552,81552,0,STEP8_D33,0.5421562932719504,2.505417799810884,0.4336734325518254
ettm1,shape,selected,MAG_ONLY,81552,81551,81551,1024,PAIRED_SHIFT8_D32,0.5529815395553757,2.5602760931333295,0.4469774586477262
ettm1,shape,selected,MAG_ONLY,81552,81551,81551,1024,PULSE8_D32,6.4220824506657825,29.242043839800317,6.155526035689294
ettm1,shape,selected,MAG_ONLY,81552,81551,81551,1024,RAMP8_D32,1.0128774986570712,4.756270833482299,0.8016459038060195
ettm1,shape,selected,MAG_ONLY,81552,81551,81551,1024,STEP12_D17,0.8670330892515441,4.100283988577801,0.6940320720971074
ettm1,shape,selected,MAG_ONLY,81552,81551,81551,1024,STEP12_D63,0.6569349380422785,3.1094292180929237,0.5131259495902241
ettm1,shape,selected,MAG_ONLY,81552,81551,81551,1024,STEP6_D17,0.6367236794898898,3.0655716103124573,0.5201022032006684
ettm1,shape,selected,MAG_ONLY,81552,81551,81551,1024,STEP6_D63,0.5540262961457215,2.5712190269685267,0.43847023101500665
ettm1,shape,selected,MAG_ONLY,81552,81551,81551,1024,STEP8_D31,0.5407223775917158,2.4934976476004693,0.435818861204262
ettm1,shape,selected,MAG_ONLY,81552,81551,81551,1024,STEP8_D33,0.5564240831882861,2.5641424231129477,0.4463383296639203
ettm1,shape,selected,MAG_ONLY,81552,81551,81552,1024,PAIRED_SHIFT8_D32,0.5523117579697036,2.5570300026057824,0.44647757648188163
ettm1,shape,selected,MAG_ONLY,81552,81551,81552,1024,PULSE8_D32,6.426173759885264,29.260877507131227,6.158310959133154
ettm1,shape,selected,MAG_ONLY,81552,81551,81552,1024,RAMP8_D32,1.0148314532152503,4.766602322066417,0.8029898840448276
ettm1,shape,selected,MAG_ONLY,81552,81551,81552,1024,STEP12_D17,0.8587384822922903,4.060242159589384,0.687232567425134
ettm1,shape,selected,MAG_ONLY,81552,81551,81552,1024,STEP12_D63,0.6561409986016777,3.106693542248581,0.5125977531957178
ettm1,shape,selected,MAG_ONLY,81552,81551,81552,1024,STEP6_D17,0.6355361537543264,3.058829717448708,0.5213536690972862
ettm1,shape,selected,MAG_ONLY,81552,81551,81552,1024,STEP6_D63,0.5541072573353385,2.572016232612347,0.43846653496001764
ettm1,shape,selected,MAG_ONLY,81552,81551,81552,1024,STEP8_D31,0.539921136032345,2.48960937386185,0.43525266037037724
ettm1,shape,selected,MAG_ONLY,81552,81551,81552,1024,STEP8_D33,0.5549784863159518,2.557228704694574,0.4451410841804844
ettm1,shape,selected,MAG_ONLY,81552,81552,81551,0,PAIRED_SHIFT8_D32,0.5459552259605742,2.5260508302096514,0.44085136575530415
ettm1,shape,selected,MAG_ONLY,81552,81552,81551,0,PULSE8_D32,6.467736412184301,29.455512637980064,6.200013801768165
ettm1,shape,selected,MAG_ONLY,81552,81552,81551,0,RAMP8_D32,1.0020228647536351,4.704730152380623,0.7903610105636082
ettm1,shape,selected,MAG_ONLY,81552,81552,81551,0,STEP12_D17,0.8415371166060617,3.980601362976503,0.6723334269750494
ettm1,shape,selected,MAG_ONLY,81552,81552,81551,0,STEP12_D63,0.694654461330971,3.2880385633000793,0.5426506315673153
ettm1,shape,selected,MAG_ONLY,81552,81552,81551,0,STEP6_D17,0.6272455627657982,3.0170169618164486,0.5551542750730751
ettm1,shape,selected,MAG_ONLY,81552,81552,81551,0,STEP6_D63,0.5714217824916471,2.6537955152591883,0.451354960174211
ettm1,shape,selected,MAG_ONLY,81552,81552,81551,0,STEP8_D31,0.5380446180972785,2.4805688141030457,0.432763854808723
ettm1,shape,selected,MAG_ONLY,81552,81552,81551,0,STEP8_D33,0.5501442339268098,2.533662740836433,0.4408203325689958
ettm1,shape,selected,MAG_ONLY,81552,81552,81552,0,PAIRED_SHIFT8_D32,0.5459552259605742,2.5260508302096514,0.44085136575530415
ettm1,shape,selected,MAG_ONLY,81552,81552,81552,0,PULSE8_D32,6.467736412184301,29.455512637980064,6.200013801768165
ettm1,shape,selected,MAG_ONLY,81552,81552,81552,0,RAMP8_D32,1.0020228647536351,4.704730152380623,0.7903610105636082
ettm1,shape,selected,MAG_ONLY,81552,81552,81552,0,STEP12_D17,0.8415371166060617,3.980601362976503,0.6723334269750494
ettm1,shape,selected,MAG_ONLY,81552,81552,81552,0,STEP12_D63,0.694654461330971,3.2880385633000793,0.5426506315673153
ettm1,shape,selected,MAG_ONLY,81552,81552,81552,0,STEP6_D17,0.6272455627657982,3.0170169618164486,0.5551542750730751
ettm1,shape,selected,MAG_ONLY,81552,81552,81552,0,STEP6_D63,0.5714217824916471,2.6537955152591883,0.451354960174211
ettm1,shape,selected,MAG_ONLY,81552,81552,81552,0,STEP8_D31,0.5380446180972785,2.4805688141030457,0.432763854808723
ettm1,shape,selected,MAG_ONLY,81552,81552,81552,0,STEP8_D33,0.5501442339268098,2.533662740836433,0.4408203325689958
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,BURST16,0.4623236183009058,2.0744045980019905,0.3758208507881954
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,BURST4,0.41687917474457203,1.8822290162840147,0.33515905117152833
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,BURST8,0.4203172871037266,1.8799027769035348,0.3380008225264911
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,FAULT,0.42053961177707194,1.8930106983673316,0.3385561478390934
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,POINT16,0.41081116170740306,1.8560277329224135,0.3292139351389323
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,POINT4,0.4059248270262254,1.8300637688942345,0.32640198615968674
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,POINT8,0.40698160177959863,1.835436297197802,0.32674024124972656
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,REFERENCE,0.4051053776375453,1.8227534994021681,0.3259995905538703
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,SHIFT4,0.5430501516570168,2.530383805897788,0.43612855398659583
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,SHIFT8,0.541825595677021,2.4883589334870204,0.43865258457670053
ettm1,standard,fixed1024,C3,81551,81551,81551,1024,SHIFT_POINT,0.5821651596759514,2.7213832948134815,0.46816804708426624
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,BURST16,0.4624234183175726,2.0745836351550793,0.3759467742559495
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,BURST4,0.4169787815095004,1.8829906757462425,0.3352712318914148
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,BURST8,0.4202529419549268,1.8797826487088116,0.3379859195076747
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,FAULT,0.4205528411340423,1.8932032210988872,0.3386118694318459
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,POINT16,0.4107939963056263,1.8560840305476738,0.32924369059757225
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,POINT4,0.40589423017430354,1.830143891271426,0.3264308539162701
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,POINT8,0.4069736785423242,1.8356344451640894,0.3267927464221941
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,REFERENCE,0.4051247284640804,1.8231224179948526,0.32607429370196733
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,SHIFT4,0.5444424748119929,2.5378755799787407,0.4372099811707715
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,SHIFT8,0.5418598059683324,2.489559143161122,0.43860987651124067
ettm1,standard,fixed1024,C3,81551,81551,81552,1024,SHIFT_POINT,0.5835631317374878,2.7289468284725356,0.46927252364165367
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,BURST16,0.4609772295779609,2.0689853330171672,0.3744876370979171
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,BURST4,0.4159770369721402,1.8781489205834703,0.3343687584522515
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,BURST8,0.41946295389988175,1.8759930436235095,0.3372532752678655
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,FAULT,0.41968716904279735,1.8892089260302563,0.3378277310343633
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,POINT16,0.41015139122828803,1.8525639866163388,0.32873378945684595
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,POINT4,0.4054913386610907,1.8283609861479384,0.3260768697486113
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,POINT8,0.4060630639174226,1.8312012861931137,0.3260460561826884
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,REFERENCE,0.40465194161343676,1.8209265935527696,0.32566761831524305
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,SHIFT4,0.5415806618455037,2.5220629839949766,0.43495666427386664
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,SHIFT8,0.5425207616566511,2.48827036499717,0.4388663026068543
ettm1,standard,fixed1024,C3,81551,81552,81551,1024,SHIFT_POINT,0.5811264192348703,2.715922578372514,0.46721701755547723
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,BURST16,0.46073546236690327,2.067800203995091,0.3742667107983626
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,BURST4,0.41628802682156013,1.8798102322558918,0.33454917315716143
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,BURST8,0.41961183489308646,1.8766613293529986,0.3373320193263262
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,FAULT,0.4198310113447388,1.8899701933848096,0.33788886398673007
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,POINT16,0.410298321810163,1.8532830684282402,0.32875894715220183
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,POINT4,0.40567368915772883,1.829301708783838,0.3261778560399993
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,POINT8,0.4063787330189913,1.8329646174927987,0.3262484774463289
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,REFERENCE,0.4049410597286711,1.822471336483403,0.32584400209786085
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,SHIFT4,0.5419723435905798,2.523945979219381,0.43507918740783896
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,SHIFT8,0.5423088529120238,2.4873628886537062,0.43876570358150163
ettm1,standard,fixed1024,C3,81551,81552,81552,1024,SHIFT_POINT,0.5810212725204856,2.7151744938236355,0.46709856321466164
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,BURST16,0.47335771381890845,2.1308388817706714,0.38519481461082306
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,BURST4,0.42257973218413564,1.9028135465103446,0.34007413841948114
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,BURST8,0.4277549514042145,1.909461736240928,0.3441312552126533
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,FAULT,0.4277715245361743,1.9248320079904573,0.34474883869304224
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,POINT16,0.4179627632269944,1.8868419443964513,0.33524608434645975
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,POINT4,0.410300407389745,1.84885336425398,0.33050524460459507
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,POINT8,0.4146735791930476,1.870182574770368,0.33334149496424104
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,REFERENCE,0.4098714698598637,1.8424771346436373,0.3303717515367051
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,SHIFT4,0.5518092726111444,2.574694637493196,0.4451809612022213
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,SHIFT8,0.5545579246115494,2.5479714191839897,0.44801630443406615
ettm1,standard,fixed1024,C3,81552,81551,81551,1024,SHIFT_POINT,0.5934765524530511,2.788531724658414,0.4788550602108697
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,BURST16,0.4732644001547447,2.1299082752479137,0.38514546133262034
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,BURST4,0.4227355145956463,1.9036223529845984,0.34022849391700793
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,BURST8,0.4275432538364977,1.908613595006642,0.34398564367023593
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,FAULT,0.4277449971522012,1.9245947490548538,0.34474627444637396
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,POINT16,0.41785419430905557,1.8860719699927628,0.33512506365416256
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,POINT4,0.41033288342271423,1.8488795414872392,0.33056299219742263
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,POINT8,0.4147397365945488,1.8704727596099673,0.33342999190679434
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,REFERENCE,0.4099613815757539,1.8428417430110144,0.3304664464746417
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,SHIFT4,0.5529759910606415,2.5815298957356823,0.44591098882181557
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,SHIFT8,0.5538591409988423,2.546007718028831,0.4473842301384825
ettm1,standard,fixed1024,C3,81552,81551,81552,1024,SHIFT_POINT,0.5944957343696061,2.794657657675422,0.4795786024316289
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,BURST16,0.47257600744912065,2.128065909760238,0.38429998192285403
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,BURST4,0.4224524885455956,1.9025519277366811,0.339905115334965
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,BURST8,0.4273785205456841,1.9081198486463506,0.3437499777137482
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,FAULT,0.42746024125575555,1.9237750052547729,0.3444299834938939
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,POINT16,0.41768125917132876,1.885525542318625,0.3350618741259021
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,POINT4,0.41025519868191895,1.8488738675403127,0.33044208546043047
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,POINT8,0.41441797314088535,1.86951293552643,0.3331208664054637
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,REFERENCE,0.40983635975695104,1.8425345191760485,0.33030099259008405
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,SHIFT4,0.5532981059788068,2.582085692036217,0.44626751571283024
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,SHIFT8,0.5564931593191299,2.5563557527095924,0.44969886117436625
ettm1,standard,fixed1024,C3,81552,81552,81551,1024,SHIFT_POINT,0.594628058701594,2.794762262731047,0.47979417074806946
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,BURST16,0.4724335337683205,2.127290578720846,0.3842249526994545
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,BURST4,0.4224909013603021,1.9027555383166543,0.3399256385322364
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,BURST8,0.4272653396067157,1.9079274288948227,0.34364136001009976
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,FAULT,0.4274354295728716,1.9236245036545068,0.34439870283568835
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,POINT16,0.41773130521431745,1.8855583620058667,0.3350831901344725
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,POINT4,0.410331598974562,1.8491365647880116,0.3304629960563225
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,POINT8,0.4143598985130122,1.8690785492008395,0.33305407958154426
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,REFERENCE,0.40989964647879923,1.842705685987852,0.33030373270347063
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,SHIFT4,0.5534885693262586,2.5834812701302057,0.4462488040328165
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,SHIFT8,0.5563107567134941,2.5554829198742937,0.4494925731730475
ettm1,standard,fixed1024,C3,81552,81552,81552,1024,SHIFT_POINT,0.5948157609292063,2.7964241545779474,0.4798801982403242
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,BURST16,0.4625457443071712,2.0750861455771314,0.376068009030894
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,BURST4,0.41674361109117736,1.8814744548558622,0.33512721829748165
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,BURST8,0.42008306870573836,1.878586482053521,0.33789798626634
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,FAULT,0.4203878103451422,1.8921317300154896,0.33853102080334224
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,POINT16,0.4105929289397459,1.8548674885370566,0.3291678856589322
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,POINT4,0.4056774553456007,1.8288765988940483,0.32629925041464325
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,POINT8,0.4066840536814196,1.8338992101753178,0.3266257751517624
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,REFERENCE,0.4048968645366898,1.8218058014043805,0.3259270544521435
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,SHIFT4,0.5434056261460379,2.5322723961723232,0.43659156996514004
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,SHIFT8,0.5423303153603583,2.490214033168632,0.4390548290793904
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,SHIFT_POINT,0.5825074144990449,2.7232955602946647,0.4685733974839039
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,BURST16,0.4625206373849238,2.0748080395919146,0.3760769185793253
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,BURST4,0.4169021032775846,1.8826203302435829,0.33527192482171747
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,BURST8,0.42005823576598,1.878865983642413,0.33789864158525795
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,FAULT,0.4204326919170919,1.8925822132521812,0.3385904393534287
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,POINT16,0.4106149487409218,1.8551491871469885,0.3291960845286472
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,POINT4,0.4057234024656475,1.8293764895478333,0.3263721738816119
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,POINT8,0.406776823867494,1.834673249340355,0.3267268927240125
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,REFERENCE,0.4049747420129835,1.8224535100385424,0.3260306303538168
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,SHIFT4,0.5452094811106044,2.5420526771810468,0.4379139116370797
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,SHIFT8,0.5422904559013867,2.4915649259984542,0.43897048862463356
ettm1,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,SHIFT_POINT,0.5843950498446099,2.733640561695921,0.4700012433087756
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,BURST16,0.46165695969752446,2.071788036963426,0.37511913336291824
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,BURST4,0.41594021457337466,1.8780246418436661,0.33441168331098753
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,BURST8,0.4193373047448198,1.8755838104634677,0.3372304125304993
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,FAULT,0.41966647036167176,1.8891243686117403,0.33790975191511685
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,POINT16,0.40992812035503945,1.8515094547809987,0.32868933240094056
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,POINT4,0.405341171438666,1.8278469345322996,0.3260583603510019
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,POINT8,0.40579505136060634,1.829993333086584,0.32594958953435366
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,REFERENCE,0.40457812295831463,1.8208126215338893,0.32569152504016646
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,SHIFT4,0.5418676551940648,2.5243805130970194,0.43535208753694477
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,SHIFT8,0.5443848295528946,2.4961319017830843,0.440362130202439
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,SHIFT_POINT,0.5813895461817395,2.718434196557702,0.46755587992970016
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,BURST16,0.46106393228109266,2.0691221325071183,0.37459036895096887
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,BURST4,0.41610550323727485,1.878629882519391,0.33446182243102984
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,BURST8,0.41933360669874953,1.8751140503305805,0.33717083260823755
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,FAULT,0.4196507430771599,1.8887964463414952,0.33779639903492176
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,POINT16,0.40996606999381285,1.8513353041129221,0.32854181070750704
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,POINT4,0.4054126593978817,1.8277419960917847,0.3259956843158942
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,POINT8,0.4060226868541476,1.8308353124871743,0.3260178751958929
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,REFERENCE,0.4047259910645978,1.8211723952446164,0.3256861245097219
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,SHIFT4,0.5420656607201747,2.525285026648233,0.43521993595135455
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,SHIFT8,0.5438138143579894,2.4942431348206613,0.44008996231797665
ettm1,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,SHIFT_POINT,0.5812694095924946,2.7174155269144578,0.4673964483192199
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,BURST16,0.47391583168059187,2.1331472562486624,0.38575802056888503
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,BURST4,0.42259589219069854,1.9024699344330145,0.34014952953237343
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,BURST8,0.4277539553323313,1.909188949664724,0.3441872810782883
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,FAULT,0.4278711530231861,1.9249523153906283,0.3448801820673224
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,POINT16,0.4180032918047706,1.8866959388293054,0.33529834311184864
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,POINT4,0.4102615099807476,1.8483034161688847,0.33050809698480715
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,POINT8,0.41469643714997667,1.869908396999179,0.3333798211277318
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,REFERENCE,0.40986591477998724,1.8421056238331488,0.33039301119230274
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,SHIFT4,0.5516814736125923,2.5750767949566877,0.44524030100948453
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,SHIFT8,0.55484605779343,2.5496160427307855,0.4482349183641298
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,SHIFT_POINT,0.5931587338100629,2.787631772527213,0.47871243416028114
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,BURST16,0.4735861417643701,2.1311178324150433,0.3854902603984307
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,BURST4,0.422659089914449,1.9029234975421403,0.3402121651102259
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,BURST8,0.42751589601334866,1.9082117152919835,0.3440171451551137
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,FAULT,0.42775477358432046,1.9243569533034846,0.34479953412257863
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,POINT16,0.4178336604992358,1.8857358963781188,0.3351415875040449
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,POINT4,0.4102557301281876,1.8482679435134002,0.33053389357058693
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,POINT8,0.4146781231863315,1.8698848346802208,0.3334021529970697
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,REFERENCE,0.40991005712689055,1.842369790040479,0.33044274919452865
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,SHIFT4,0.5533034475197746,2.583985747815756,0.44627736319482286
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,SHIFT8,0.554597084006526,2.5495750334686536,0.44799991184667504
ettm1,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,SHIFT_POINT,0.5948942527333788,2.7973843382087953,0.4799527586098237
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,BURST16,0.47321974986940163,2.1308143785936693,0.3849230084099007
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,BURST4,0.42237791409406106,1.9018470487772845,0.3398912438351465
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,BURST8,0.4273842225889732,1.9079656715652362,0.34378586022907304
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,FAULT,0.42753489118051746,1.923834726106011,0.3445178729746387
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,POINT16,0.41770557602929514,1.885451558202142,0.33508316707850555
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,POINT4,0.4101847950894326,1.8482822904438656,0.3303835410266257
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,POINT8,0.4143370894119413,1.8686474090538674,0.33304041726858064
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,REFERENCE,0.4097722180150234,1.8419415480420653,0.3302414779531852
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,SHIFT4,0.552302630443934,2.5777673483705716,0.44556611467817075
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,SHIFT8,0.5567564013970729,2.5575840971798085,0.44983455390007704
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,SHIFT_POINT,0.5936934842769328,2.7905096513125285,0.4791102639635437
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,BURST16,0.4727316879614125,2.1283508656975414,0.3845000395518709
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,BURST4,0.42242953595375954,1.9022606663935449,0.33990438766578634
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,BURST8,0.42727737642948665,1.907678681282789,0.3436913521922698
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,FAULT,0.42743579198024356,1.923376026362374,0.34441216995471496
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,POINT16,0.4176815474820394,1.8852094466087124,0.33503383583948854
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,POINT4,0.41024840179514077,1.8485883551270916,0.330393615345288
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,POINT8,0.4142462022596225,1.8681681430645654,0.33294978913358625
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,REFERENCE,0.4098259201621996,1.8422343299185826,0.33022637439073654
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,SHIFT4,0.553358090024031,2.583350232321165,0.4460869164793197
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,SHIFT8,0.5571557132595925,2.5598109021872504,0.4501277207500543
ettm1,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,SHIFT_POINT,0.5947047377931485,2.796321552353115,0.47969548505313586
ettm1,standard,selected,C3,81551,81551,81551,0,BURST16,0.46103509445451263,2.0713632995736475,0.37501179682721203
ettm1,standard,selected,C3,81551,81551,81551,0,BURST4,0.41591447306792145,1.8797505940689518,0.33451251001099885
