panel,kind,stage,condition,factor,effect_nmae,effect_pct_common_C3,C3_effect,MAG_effect,ci_low,ci_high,bonferroni7_low,bonferroni7_high,cell_variance_share_pct,common_C3,conditional_on_two_factor_levels
electricity_transfer,standard,fixed1024,FAULT,B0,-0.0002637196374833129,-0.10309549668756764,-0.0047057794671653275,-0.004442059829682099,-0.0003823652844117549,-0.00015055821402008932,-0.0004276095171220079,-0.00010870583027542165,66.41302840704967,0.25580131621317953,True
electricity_transfer,standard,fixed1024,FAULT,INIT,2.1583369624436134e-05,0.00843755221589595,-0.0004580911873799387,-0.0004796745570044003,-5.1937461594942913e-05,0.00010639930271802581,-7.213001294856056e-05,0.0001419905850732272,0.4448430817220891,0.25580131621317953,True
electricity_transfer,standard,fixed1024,FAULT,ORDER,-0.00016721312814397724,-0.06536836112470402,-0.0002474744370797588,-8.026130893581951e-05,-0.00020025890809064078,-0.0001352513663425743,-0.00021194099053846227,-0.0001213520799635292,26.699866337371972,0.25580131621317953,True
electricity_transfer,standard,fixed1024,FAULT,B0:INIT,-5.718385234982986e-05,-0.022354792069237836,5.209564169086911e-05,0.00010927949404079818,-0.0001078493602797367,-8.608161484137182e-06,-0.00012301830059362388,1.0097546293425505e-05,3.1225914276486035,0.25580131621317953,True
electricity_transfer,standard,fixed1024,FAULT,B0:ORDER,-9.075584378145148e-06,-0.0035479037060863845,0.00010667579547929407,0.00011575137985747608,-3.312425269279927e-05,1.4412561997977239e-05,-4.2866191534731895e-05,2.2261856737100465e-05,0.0786534074400572,0.25580131621317953,True
electricity_transfer,standard,fixed1024,FAULT,INIT:ORDER,-5.278205000413898e-05,-0.020634002508474785,-6.195007050666113e-05,-9.16802050246468e-06,-8.032287789601078e-05,-2.606677429339874e-05,-9.256337602810345e-05,-1.5750875564592637e-05,2.660362710130113,0.25580131621317953,True
electricity_transfer,standard,fixed1024,FAULT,B0:INIT:ORDER,-2.465896101878115e-05,-0.009639888247576835,3.699464779460815e-06,2.835842579829162e-05,-5.5808609151352114e-05,6.408881437762325e-06,-7.098878866039734e-05,1.408615774892684e-05,0.5806546286374897,0.25580131621317953,True
electricity_transfer,standard,fixed1024,POINT16,B0,-0.0003807541780230525,-0.15406786302221576,-0.00415309727017299,-0.003772343092149938,-0.0004912772152591563,-0.00027283823909660863,-0.0005268081994309163,-0.00023972093617809554,84.5268138609346,0.2471340684255157,True
electricity_transfer,standard,fixed1024,POINT16,INIT,3.2947123190636425e-05,0.01333168000694588,-0.0004094533579390089,-0.0004424004811296803,-3.347583066765348e-05,0.00010176343837746616,-5.4498953018746004e-05,0.0001277908663413625,0.6329073561988793,0.2471340684255157,True
electricity_transfer,standard,fixed1024,POINT16,ORDER,-0.0001314006501504762,-0.05316978391025815,-0.000151291361518667,-1.9890711368250602e-05,-0.00017610530958861605,-8.928494317015406e-05,-0.00019153625850752725,-7.68176116982132e-05,10.067002397851034,0.2471340684255157,True
electricity_transfer,standard,fixed1024,POINT16,B0:INIT,-5.463194983119224e-05,-0.02210619935132816,-4.929052098313208e-05,5.341428847956131e-06,-0.00010668850937656504,-3.7612431213984127e-06,-0.00012278799462574482,1.7246895754781988e-05,1.7401975213871945,0.2471340684255157,True
electricity_transfer,standard,fixed1024,POINT16,B0:ORDER,-3.187626475464569e-05,-0.012898369276938824,0.00010171555744867972,0.00013359182220325228,-5.3023121828370976e-05,-1.0478742041190155e-05,-6.053016455606429e-05,-4.283674384906191e-06,0.5924340267982093,0.2471340684255157,True
electricity_transfer,standard,fixed1024,POINT16,INIT:ORDER,-5.129694073731584e-05,-0.020756725717391872,-1.4252052175360574e-05,3.704488856196009e-05,-8.920204349703244e-05,-1.48007539416439e-05,-0.0001001516085742519,-1.225018989279476e-06,1.5342215355141675,0.2471340684255157,True
electricity_transfer,standard,fixed1024,POINT16,B0:INIT:ORDER,-3.9428745437194654e-05,-0.015954394992318988,1.0601742265060887e-05,5.003048770224616e-05,-7.229920161419613e-05,-8.156454771266822e-06,-8.648295322316112e-05,-1.0350896158656346e-06,0.9064233013159231,0.2471340684255157,True
electricity_transfer,standard,fixed1024,POINT4,B0,-0.00017280782031441403,-0.07150608793809185,-0.0038648433303121177,-0.0036920355099976376,-0.00029838028059665355,-4.236501975494874e-05,-0.0003383399466101844,2.598304741479146e-06,61.85632943426008,0.24166868206246528,True
electricity_transfer,standard,fixed1024,POINT4,INIT,-7.31688186623717e-05,-0.030276500056991,-0.0001422955426886377,-6.912672402624442e-05,-0.0001647839959882317,2.458889485223131e-05,-0.00019215486573314426,6.602811572156423e-05,11.08943570190223,0.24166868206246528,True
electricity_transfer,standard,fixed1024,POINT4,ORDER,-9.681240474763595e-05,-0.04005997132992697,-7.147785912403615e-05,2.533454562359677e-05,-0.00013475747124172291,-5.924273342911592e-05,-0.00014887347735768669,-4.641338222027241e-05,19.41419450091555,0.24166868206246528,True
electricity_transfer,standard,fixed1024,POINT4,B0:INIT,-1.6605143238017524e-05,-0.0068710364521810535,-4.282359012244136e-05,-2.621844688424635e-05,-7.067688440240637e-05,3.6969945222481975e-05,-9.440338496789464e-05,5.389783616029177e-05,0.57114004724294,0.24166868206246528,True
electricity_transfer,standard,fixed1024,POINT4,B0:ORDER,-2.9169209059016956e-05,-0.012069916883759663,7.585009478146276e-05,0.00010501930384065189,-6.085050370515296e-05,9.164797268325856e-07,-7.274994657565784e-05,7.1317525698718945e-06,1.7624088578616945,0.24166868206246528,True
electricity_transfer,standard,fixed1024,POINT4,INIT:ORDER,-3.609238731696728e-05,-0.01493465641015012,2.039959248743839e-05,5.649197980433368e-05,-6.98970651510863e-05,-1.7349980283683928e-06,-8.337772720123339e-05,1.3555719337418019e-05,2.6982897223992857,0.24166868206246528,True
electricity_transfer,standard,fixed1024,POINT4,B0:INIT:ORDER,-3.548476303922763e-05,-0.014683227771340148,3.9075043222924766e-05,7.455980626212139e-05,-7.188924492054029e-05,1.846175725540811e-07,-8.528752531855715e-05,1.1075492282843609e-05,2.6082017354182114,0.24166868206246528,True
electricity_transfer,standard,fixed1024,POINT8,B0,-0.00024377930199534877,-0.09991612483315301,-0.003959729939003953,-0.0037159506370085527,-0.00036583928300655186,-0.00012191705825643844,-0.0004156448493651251,-8.666060200706021e-05,81.30428533780085,0.24398394393540446,True
electricity_transfer,standard,fixed1024,POINT8,INIT,-2.1128659948696905e-05,-0.008659856713477337,-0.00024065358289588473,-0.00021952492294730758,-0.00010729831670158301,7.818812940549353e-05,-0.00013214075974979332,0.00011367574628904495,0.6107502948390005,0.24398394393540446,True
electricity_transfer,standard,fixed1024,POINT8,ORDER,-9.688672255055906e-05,-0.03971028625400454,-0.00012688417843731425,-2.9997455886568436e-05,-0.00013392843584480985,-5.9216906735642004e-05,-0.0001445850814739943,-4.432346809149286e-05,12.84246256038633,0.24398394393540446,True
electricity_transfer,standard,fixed1024,POINT8,B0:INIT,-2.696397361924926e-05,-0.0110515360905831,-5.714372681029506e-05,-3.0179753190938408e-05,-8.450032535717208e-05,3.059690158969949e-05,-0.0001056234453517955,4.4713015243528306e-05,0.9946895730908907,0.24398394393540446,True
electricity_transfer,standard,fixed1024,POINT8,B0:ORDER,-2.286505563929526e-05,-0.00937154112294736,6.59494333093702e-05,8.881448894873523e-05,-5.5152465839035745e-05,5.984856164646716e-06,-6.540692431186301e-05,1.4804126413731954e-05,0.7152606011162176,0.24398394393540446,True
electricity_transfer,standard,fixed1024,POINT8,INIT:ORDER,-3.944869178043158e-05,-0.01616856057990265,-6.899049575528893e-06,3.2549642204809937e-05,-7.247511297935688e-05,-5.295441038159984e-06,-8.517736863371612e-05,7.50033777871003e-06,2.129045727294682,0.24398394393540446,True
electricity_transfer,standard,fixed1024,POINT8,B0:INIT:ORDER,-3.2029284198861155e-05,-0.01312761966309595,2.2325964482497462e-05,5.435524868137309e-05,-6.510775273153869e-05,1.1486826095538586e-06,-7.816383544329295e-05,1.289775105903294e-05,1.403505905472025,0.24398394393540446,True
electricity_transfer,standard,fixed1024,REFERENCE,B0,-0.0001822673059386176,-0.0759233823494552,-0.003542577938979302,-0.003360310633040625,-0.00031236339819746005,-5.0494137467195485e-05,-0.00035926104161823847,-1.0564792235394431e-05,67.58013122351527,0.24006742099514156,True
electricity_transfer,standard,fixed1024,REFERENCE,INIT,-5.39909313231813e-05,-0.022489903502680587,-0.00010102362056528535,-4.7032689242179626e-05,-0.00014713415458741255,5.096503527489589e-05,-0.0001760169281210678,8.415261229260979e-05,5.929841973467982,0.24006742099514156,True
electricity_transfer,standard,fixed1024,REFERENCE,ORDER,-9.505970549410171e-05,-0.039597086976672906,-5.914272514621205e-05,3.591698034772356e-05,-0.00013514081287464797,-5.69684382650358e-05,-0.0001508823940017467,-4.25576012721919e-05,18.382069800461537,0.24006742099514156,True
electricity_transfer,standard,fixed1024,REFERENCE,B0:INIT,-3.123273677154337e-05,-0.013009985545758601,-4.723355698312004e-05,-1.6000820211595213e-05,-9.411740470628305e-05,2.9311962363101008e-05,-0.000119222419028081,4.6482548006196824e-05,1.98436502527858,0.24006742099514156,True
electricity_transfer,standard,fixed1024,REFERENCE,B0:ORDER,-2.6218065948322702e-05,-0.010921126173489946,8.749116778484362e-05,0.0001137092337332099,-6.051701989057435e-05,6.478502289654692e-06,-7.357269571590136e-05,1.675818846255981e-05,1.3983078154595834,0.24006742099514156,True
electricity_transfer,standard,fixed1024,REFERENCE,INIT:ORDER,-3.902790071452376e-05,-0.016257058351667634,3.532154420574779e-05,7.434944492017842e-05,-7.962519226886923e-05,1.3900349451808833e-06,-9.653832214714821e-05,1.7058965528148697e-05,3.098502600108163,0.24006742099514156,True
electricity_transfer,standard,fixed1024,REFERENCE,B0:INIT:ORDER,-2.8278989048349042e-05,-0.011779602967835168,4.508894797260882e-05,7.336793702101413e-05,-6.960812467132012e-05,1.2933777249844594e-05,-8.679275951975695e-05,2.408884867321293e-05,1.6267815617088843,0.24006742099514156,True
electricity_transfer,standard,fixed1024,SHIFT4,B0,0.0005829620338284202,0.18405989856064822,-0.002781777314403988,-0.0033647393482324484,0.0002572280956146257,0.0009189718230841051,0.0001568698780678326,0.0010357969550492288,42.92330701903271,0.3167240873146155,True
electricity_transfer,standard,fixed1024,SHIFT4,INIT,-0.0005389952539306137,-0.1701781694283349,0.0007906675958948284,0.0013296628498255109,-0.0007527549446884035,-0.00033109188078289144,-0.000845781607004575,-0.00027394443883701006,36.69294023377008,0.3167240873146155,True
electricity_transfer,standard,fixed1024,SHIFT4,ORDER,7.733596200794703e-05,0.0244174551622043,-0.00018245965898991412,-0.00025979562099799625,-1.4948427175315894e-05,0.0001667212821396863,-4.830807201522996e-05,0.00019173027695028512,0.7553976263626248,0.3167240873146155,True
electricity_transfer,standard,fixed1024,SHIFT4,B0:INIT,0.00024298155889449934,0.07671710761080683,0.0002658683683968155,2.2886809502478678e-05,0.00015596783385587667,0.00033908604367170937,0.00011879294793085567,0.0003761354759104821,7.456916146313957,0.3167240873146155,True
electricity_transfer,standard,fixed1024,SHIFT4,B0:ORDER,0.0001757547038107062,0.055491423245028274,0.0001123670406510402,-6.338766315959476e-05,0.00010628126748518699,0.00024771568312428736,8.248273931142178e-05,0.0002706728693928966,3.901454492310957,0.3167240873146155,True
electricity_transfer,standard,fixed1024,SHIFT4,INIT:ORDER,6.680055704477608e-05,0.021091088338481896,9.491626103666495e-05,2.8115703991901664e-05,-2.839768881247387e-06,0.0001404085114616762,-2.4831018290936226e-05,0.00016092308375430597,0.5636023554138226,0.3167240873146155,True
electricity_transfer,standard,fixed1024,SHIFT4,B0:INIT:ORDER,0.00024701251317327374,0.07798980976394944,0.0003230169405766814,7.600442740353375e-05,0.000184658646939092,0.0003073105129333147,0.0001649927342374669,0.00032485346823321923,7.706382126795856,0.3167240873146155,True
electricity_transfer,standard,fixed1024,SHIFT8,B0,0.0005090679676436581,0.13937886044871667,0.011744588246653698,0.011235520279010147,0.00020404259698735108,0.0007845983013061552,8.343844688460507e-05,0.0008855429332238738,8.600878097513727,0.36524044320979765,True
electricity_transfer,standard,fixed1024,SHIFT8,INIT,-0.0006579092170611158,-0.1801304399039967,-9.798674234560989e-05,0.000559922474715549,-0.0008323922079516416,-0.0004668296070160968,-0.0009086058208156769,-0.0003907803393388172,14.365580916579946,0.36524044320979765,True
electricity_transfer,standard,fixed1024,SHIFT8,ORDER,0.0006219349929820976,0.1702809764210181,-0.0029194625443710737,-0.003541397537353247,0.0005482988055543343,0.0006974199956490495,0.0005155988593545013,0.0007263961877818356,12.837523071876298,0.36524044320979765,True
electricity_transfer,standard,fixed1024,SHIFT8,B0:INIT,-0.0010488866544516786,-0.2871770292560914,-0.0007967555523286235,0.0002521311021232847,-0.0011528170420505007,-0.0009442145137162816,-0.0012035852044829905,-0.0009185605568569104,36.513071754199764,0.36524044320979765,True
electricity_transfer,standard,fixed1024,SHIFT8,B0:ORDER,0.0006885405723474102,0.18851706735880444,0.000248058035304935,-0.0004404825370424581,0.0005827205480147358,0.0007896498111544451,0.0005364518324339911,0.0008203468047924621,15.734404965026807,0.36524044320979765,True
electricity_transfer,standard,fixed1024,SHIFT8,INIT:ORDER,0.00028138013957496353,0.07703969941065263,0.0007683942220265833,0.0004870140824514979,0.00013703922436579614,0.0004413643174977592,8.776072582252276e-05,0.0004921068090776067,2.6277142285659254,0.36524044320979765,True
electricity_transfer,standard,fixed1024,SHIFT8,B0:INIT:ORDER,0.0005299459740893296,0.14509509665251488,0.0006462914795633129,0.00011634550547395817,0.00042460620913786936,0.0006446981751435107,0.0003959462133021356,0.0006902828582776536,9.320826966237533,0.36524044320979765,True
electricity_transfer,standard,fixed1024,SHIFT_POINT,B0,0.0011490178535849974,0.3454093075308186,-0.0036174213036768155,-0.004766439157261826,0.0006959726433576797,0.001605856405682102,0.0005249554409365169,0.0017657501652260114,65.1593468451225,0.33265399296817677,True
electricity_transfer,standard,fixed1024,SHIFT_POINT,INIT,-0.0006699435337957776,-0.2013935043490873,0.0007348460608728458,0.0014047895946684708,-0.0008869122301552651,-0.0004729450168766449,-0.0010025449247320203,-0.0003875822536988583,22.151317808507503,0.33265399296817677,True
electricity_transfer,standard,fixed1024,SHIFT_POINT,ORDER,0.00019711162942756083,0.059254250240254124,-0.0003528990716370056,-0.0005500107010646405,0.00010370668432410483,0.0002946325468528476,8.155334354078125e-05,0.00032222564236176175,1.9175542728422756,0.33265399296817677,True
electricity_transfer,standard,fixed1024,SHIFT_POINT,B0:INIT,0.0003733351591160882,0.11222927336146635,3.10222912633662e-05,-0.00034231286785263437,0.0002897057265243526,0.0004654209850991785,0.00025318449899422863,0.0004956872991654178,6.878930985279777,0.33265399296817677,True
electricity_transfer,standard,fixed1024,SHIFT_POINT,B0:ORDER,0.0001429615492534642,0.04297605087432111,0.0002314965829905008,8.853503373731919e-05,7.96753989694226e-05,0.00020970917746457578,5.9616697113571634e-05,0.00023727092558214086,1.0086991628583322,0.33265399296817677,True
electricity_transfer,standard,fixed1024,SHIFT_POINT,INIT:ORDER,-2.3818050718071285e-05,-0.0071600074616719935,2.6008128713589374e-06,2.6418863589505737e-05,-0.00010913821037247055,5.9086749903538046e-05,-0.00013709079038068248,8.465195155940007e-05,0.027998553835237826,0.33265399296817677,True
electricity_transfer,standard,fixed1024,SHIFT_POINT,B0:INIT:ORDER,0.0002405631500876049,0.07231632722671641,7.242847550535669e-05,-0.00016813467458234865,0.00018828901793202155,0.00029428379416045983,0.00017043457315805082,0.00031911549643684006,2.85615237155438,0.33265399296817677,True
electricity_transfer,standard,selected,BURST16,B0,-0.00027563792775805323,-0.096547523041962,-0.008662291847569337,-0.008386653919811138,-0.0004946993170748772,-8.784693905184319e-05,-0.0005948744943102197,-3.1623898800098155e-05,38.46435999132698,0.2854945617178123,True
electricity_transfer,standard,selected,BURST16,INIT,-5.206119697058801e-05,-0.018235442614856597,-0.001240288679167284,-0.001188227482196616,-0.00014729232633644342,2.9807541850107485e-05,-0.00019006911295608043,5.782381387756182e-05,1.3721729577475328,0.2854945617178123,True
electricity_transfer,standard,selected,BURST16,ORDER,-0.00026226405530419526,-0.09186306517579888,-0.00025378563202063664,8.478423283678205e-06,-0.00032175035172688843,-0.00020111856510667437,-0.00034286951456310647,-0.00017758513639768442,34.82235211609215,0.2854945617178123,True
electricity_transfer,standard,selected,BURST16,B0:INIT,-0.00017142162254780372,-0.06004374357128378,0.00018112601777775517,0.00035254764032550956,-0.0002488948456789655,-0.0001012134047239876,-0.000280668987055612,-8.402540960701483e-05,14.876876615562683,0.2854945617178123,True
electricity_transfer,standard,selected,BURST16,B0:ORDER,6.23446984905989e-05,0.021837438203891765,-0.000848317024884998,-0.0009106617233755748,-1.043788729524617e-05,0.00013110669490334589,-4.021016181202954e-05,0.0001496524797368616,1.967793927608836,0.2854945617178123,True
electricity_transfer,standard,selected,BURST16,INIT:ORDER,-3.911295332960504e-05,-0.01370006948442855,-0.0002447505399413019,-0.00020563758661172604,-8.501176853321663e-05,5.522580627167337e-06,-9.923100543736498e-05,1.8901077871355405e-05,0.7745006341346594,0.2854945617178123,True
electricity_transfer,standard,selected,BURST16,B0:INIT:ORDER,-0.0001235017290918232,-0.04325887272553178,0.00018001808883669201,0.00030351981792835214,-0.0001538842029734613,-9.298582108823692e-05,-0.0001623078570999098,-8.051380642290436e-05,7.721943757527163,0.2854945617178123,True
electricity_transfer,standard,selected,BURST4,B0,-8.053388568114841e-05,-0.03204102264629469,-0.0031302559218663872,-0.003049722036185143,-0.00022257707492391406,9.281538990803313e-05,-0.0002764446692116098,0.00015852151183112486,13.0139633588202,0.25134617758669314,True
electricity_transfer,standard,selected,BURST4,INIT,-6.033471637425147e-06,-0.0024004628577827133,-0.0003910937733091896,-0.0003850603016718468,-7.925803995948152e-05,7.209771828334416e-05,-0.00010785858422796633,0.00010167058325925011,0.07304438264842422,0.25134617758669314,True
electricity_transfer,standard,selected,BURST4,ORDER,-0.00017477656004140975,-0.06953619176529019,-0.0004326937230688943,-0.0002579171630274629,-0.00022789166243405347,-0.0001228988935354112,-0.0002495767673097882,-0.00010861236536693394,61.29409631794109,0.25134617758669314,True
electricity_transfer,standard,selected,BURST4,B0:INIT,-4.764489072927653e-05,-0.018955884345145085,-8.47793860303675e-05,-3.71344953010444e-05,-9.292037009272168e-05,-2.990163229291009e-06,-0.00011314653472493228,1.3374955321594676e-05,4.554963931721903,0.25134617758669314,True
electricity_transfer,standard,selected,BURST4,B0:ORDER,-1.5149989229488526e-05,-0.006027539139425768,-4.31128380635748e-05,-2.7962848834085785e-05,-5.5943027033385794e-05,2.4014609903692218e-05,-7.207167403646404e-05,3.492538367371591e-05,0.46055014146806605,0.25134617758669314,True
electricity_transfer,standard,selected,BURST4,INIT:ORDER,-6.867847841640753e-05,-0.02732425815097955,2.245838627157326e-05,9.113686468805587e-05,-0.00010386095057258181,-3.265764402531517e-05,-0.00011375426309794787,-2.237846478629324e-05,9.464411211122833,0.25134617758669314,True
electricity_transfer,standard,selected,BURST4,B0:INIT:ORDER,-7.45068828217023e-05,-0.02964313344132864,5.324669978148955e-05,0.00012775358260310593,-0.00011285970307143127,-3.857657074903282e-05,-0.00012867489622006147,-2.5451261107633098e-05,11.138970656277483,0.25134617758669314,True
electricity_transfer,standard,selected,BURST8,B0,-0.0001783435127039094,-0.0673847858786219,-0.0038512801873007985,-0.003672936674596783,-0.00028901684429851994,-5.824392749202091e-05,-0.00033231727338769036,-1.6653734028865222e-05,66.7198976268625,0.2646643606245985,True
electricity_transfer,standard,selected,BURST8,INIT,3.0313542993536168e-05,0.011453579515578629,-0.00045502887633444566,-0.0004853424193279887,-4.018462805019334e-05,0.00010919522750052077,-5.9359918237866316e-05,0.00015481879853547506,1.9275876553277558,0.2646643606245985,True
electricity_transfer,standard,selected,BURST8,ORDER,-9.429315702341956e-05,-0.03562744783653192,-0.00031148229824549956,-0.00021718914122204058,-0.00013635702011659305,-4.5291011450497164e-05,-0.00014801675381338278,-2.4941042467316028e-05,18.65095574710724,0.2646643606245985,True
electricity_transfer,standard,selected,BURST8,B0:INIT,-1.5037887606131957e-05,-0.005681871019824156,-5.8144820910821515e-06,9.223405515013106e-06,-6.226247221477028e-05,2.9207189576784033e-05,-8.358844497435797e-05,4.5261021494746595e-05,0.47436693285867376,0.2646643606245985,True
electricity_transfer,standard,selected,BURST8,B0:ORDER,6.142140049634538e-07,0.0002320728047833605,-0.00022018303959416008,-0.0002207972535991365,-3.716281644078735e-05,3.852061919813002e-05,-5.062039454689052e-05,4.9750529492712496e-05,0.0007913710667689385,0.2646643606245985,True
electricity_transfer,standard,selected,BURST8,INIT:ORDER,-5.858421924483326e-05,-0.022135288297440794,-8.750354092419699e-05,-2.891932167931044e-05,-8.557186010934347e-05,-3.0333035041061672e-05,-9.481222658642287e-05,-1.837942199014464e-05,7.199494949239153,0.2646643606245985,True
electricity_transfer,standard,selected,BURST8,B0:INIT:ORDER,-4.8953077633433716e-05,-0.01849628620865544,1.9115319620857663e-05,6.806839725426173e-05,-7.773662910020132e-05,-2.123320504421554e-05,-8.76086942160065e-05,-1.3655813928896945e-05,5.026905717537901,0.2646643606245985,True
electricity_transfer,standard,selected,FAULT,B0,-0.00017438208984388862,-0.06817933858129621,-0.004471772879365676,-0.004297390789521738,-0.00026648446959954983,-8.071654518245542e-05,-0.0003127001807909523,-4.898494756857943e-05,54.19665723328993,0.2557697001357054,True
electricity_transfer,standard,selected,FAULT,INIT,-1.813857709878733e-05,-0.007091761490576652,-0.0005027030088869677,-0.0004845644317882647,-7.759798944374106e-05,4.6890917826247025e-05,-9.197020875881189e-05,7.30977806351889e-05,0.5863746345560079,0.2557697001357054,True
electricity_transfer,standard,selected,FAULT,ORDER,-0.00012168239973605564,-0.04757498627534607,-0.000281486316228971,-0.0001598039164928955,-0.00015232704058058366,-8.764601418447656e-05,-0.00016080978042272187,-6.982247679864516e-05,26.389081632588386,0.2557697001357054,True
electricity_transfer,standard,selected,FAULT,B0:INIT,-5.577920002444362e-05,-0.02180836901120363,-3.879620112987037e-05,1.6982998894438106e-05,-9.118180880297827e-05,-2.3112358912373673e-05,-0.00010778040566222935,-1.312277834910522e-05,5.545150112545342,0.2557697001357054,True
electricity_transfer,standard,selected,FAULT,B0:ORDER,1.807704459974341e-07,7.067703715550418e-05,-0.00022457482641800863,-0.00022475559686396807,-3.281530378740662e-05,3.45076943173031e-05,-5.069749036969644e-05,4.619047128690043e-05,5.8240300034308906e-05,0.2557697001357054,True
electricity_transfer,standard,selected,FAULT,INIT:ORDER,-5.419507518021762e-05,-0.02118901306584126,-3.8575426994605366e-05,1.5619648185527524e-05,-8.232897653503532e-05,-2.548794396362263e-05,-9.326288284649586e-05,-1.3875486443032426e-05,5.234658939457333,0.2557697001357054,True
electricity_transfer,standard,selected,FAULT,B0:INIT:ORDER,-6.719858524346949e-05,-0.02627308285845255,7.335412960522703e-05,0.00014055271484875176,-9.793396549635391e-05,-3.770509645990329e-05,-0.00011019559868365141,-2.522922602416833e-05,8.04801920726294,0.2557697001357054,True
electricity_transfer,standard,selected,POINT16,B0,-0.00021696145223523672,-0.08778819266326178,-0.003996652509026782,-0.00377969105679149,-0.00031143960232084077,-0.00011810892184370824,-0.0003436021382570095,-8.271459374025075e-05,81.37695827733744,0.24714195115903356,True
electricity_transfer,standard,selected,POINT16,INIT,2.7990973629904057e-05,0.011325868999024016,-0.0003874858732234032,-0.00041547684685323827,-3.4005123351640016e-05,9.056758336692007e-05,-5.368371642000822e-05,0.00010931821129134136,1.3544790889150269,0.24714195115903356,True
electricity_transfer,standard,selected,POINT16,ORDER,-5.307170110119692e-05,-0.021474177432161557,-0.00022827150006521357,-0.00017519979896395144,-9.625537235730281e-05,-9.722004917049945e-06,-0.00010951072464571783,6.369822000239727e-06,4.869252667664858,0.24714195115903356,True
electricity_transfer,standard,selected,POINT16,B0:INIT,-2.50173773718799e-05,-0.010122675350969229,-7.249161636994905e-05,-4.74742389981464e-05,-6.397395256553386e-05,1.4861168323879288e-05,-8.133063834102916e-05,3.0248556465966848e-05,1.081981546254772,0.24714195115903356,True
electricity_transfer,standard,selected,POINT16,B0:ORDER,-1.893096476543579e-05,-0.007659956019872113,-0.00011594387520831584,-9.701291044296456e-05,-5.329824856037712e-05,1.7101512805071262e-05,-6.457854500513831e-05,2.7804222969180235e-05,0.6195577426017305,0.24714195115903356,True
electricity_transfer,standard,selected,POINT16,INIT:ORDER,-4.3102353987500874e-05,-0.017440322772140335,4.106170415629773e-07,4.351297102898888e-05,-7.522146298095101e-05,-1.3147651060334825e-05,-8.940964334601525e-05,-2.2068560762364695e-06,3.211724413931381,0.24714195115903356,True
electricity_transfer,standard,selected,POINT16,B0:INIT:ORDER,-6.58048807074244e-05,-0.0266263499170481,7.04329915843932e-05,0.0001362378722918195,-0.00010149942096982374,-3.1354007289780126e-05,-0.00011550540520521048,-2.1389360267469738e-05,7.486046263294803,0.24714195115903356,True
electricity_transfer,standard,selected,POINT4,B0,-0.00012723512308466785,-0.052610970400201365,-0.0035259711996428467,-0.0033987360765580787,-0.00021190928625589516,-3.9934764788454145e-05,-0.00024035982390341394,-5.052668260377525e-06,43.64398357816739,0.24184142987064322,True
electricity_transfer,standard,selected,POINT4,INIT,-7.902447676108452e-05,-0.03267615346276829,-0.00022868713592085615,-0.00014966265915981186,-0.0001570059405785332,9.08455255229464e-07,-0.00018033142789118152,3.487623384750058e-05,16.83579438439821,0.24184142987064322,True
electricity_transfer,standard,selected,POINT4,ORDER,-7.990011996023949e-05,-0.033038226743439564,-0.00020010644307383307,-0.00012020632311370016,-0.00011170625971630103,-4.6568594853455134e-05,-0.000122944341379112,-3.4067485926415036e-05,17.2109648585938,0.24184142987064322,True
electricity_transfer,standard,selected,POINT4,B0:INIT,-4.2156840752831295e-05,-0.017431604161197798,-0.00012010348677823218,-7.794664602530504e-05,-8.69770588593075e-05,7.866625443041869e-07,-0.00010645500570146389,1.3566706918444243e-05,4.791223935252738,0.24184142987064322,True
electricity_transfer,standard,selected,POINT4,B0:ORDER,-1.2340770466794104e-05,-0.005102835553608399,-4.6155003481748724e-05,-3.381423301496156e-05,-5.1130097585891374e-05,2.5449373036287332e-05,-6.672309259250294e-05,4.0312848818885625e-05,0.4105772717432157,0.24184142987064322,True
electricity_transfer,standard,selected,POINT4,INIT:ORDER,-6.555722618373163e-05,-0.02710752505011116,5.0296339290531455e-05,0.00011585356547430536,-0.00010209790705414732,-2.8535561311289682e-05,-0.00011215312495634533,-1.7449116099626845e-05,11.586479418964753,0.24184142987064322,True
electricity_transfer,standard,selected,POINT4,B0:INIT:ORDER,-4.525356248989102e-05,-0.018712080272638296,5.9860093449576324e-05,0.00010511365593958433,-8.554541234562226e-05,-5.996510915541882e-06,-0.00010030050061231923,1.0031994531733313e-05,5.520976552879899,0.24184142987064322,True
electricity_transfer,standard,selected,POINT8,B0,-0.0001675806376003219,-0.06864409531930234,-0.0036641856107879067,-0.003496604973187628,-0.00025792388245140304,-7.629160640856005e-05,-0.000290833499633061,-3.7441056739916174e-05,71.6034500746109,0.2441297198554515,True
electricity_transfer,standard,selected,POINT8,INIT,-3.0016833847074944e-05,-0.012295444350179005,-0.0003136337153664334,-0.0002836168815193857,-0.00010304495942588525,4.708126993406455e-05,-0.00012165259629268123,7.160777841823207e-05,2.297291121133118,0.2441297198554515,True
electricity_transfer,standard,selected,POINT8,ORDER,-6.578880498588188e-05,-0.026948298234575965,-0.00026257830089995715,-0.00019678949591400707,-9.93387366835256e-05,-2.960632986596607e-05,-0.0001109663707331865,-1.4885041751557778e-05,11.035455582364621,0.2441297198554515,True
