candidate,arm,seed,batch,round,repeat,seconds,peak_allocated,peak_reserved
B,MEMBER,92301,8,1,12,0.025547800003550947,229635072,274726912
B,MEMBER,92301,8,1,13,0.025527000019792467,229635072,274726912
B,MEMBER,92301,8,1,14,0.02493090002099052,229635072,274726912
B,SET,92301,1,1,0,0.02406860000337474,227040256,272629760
B,SET,92301,1,1,1,0.016524800012120977,227040256,272629760
B,SET,92301,1,1,2,0.023081600025761873,227040256,272629760
B,SET,92301,1,1,3,0.016277799993986264,227040256,272629760
B,SET,92301,1,1,4,0.018841100012650713,227040256,272629760
B,SET,92301,1,1,5,0.016575500019825995,227040256,272629760
B,SET,92301,1,1,6,0.01828030002070591,227040256,272629760
B,SET,92301,1,1,7,0.018711599987000227,227040256,272629760
B,SET,92301,1,1,8,0.0164591999782715,227040256,272629760
B,SET,92301,1,1,9,0.01623390000895597,227040256,272629760
B,SET,92301,1,1,10,0.01824770000530407,227040256,272629760
B,SET,92301,1,1,11,0.01652460001059808,227040256,272629760
B,SET,92301,1,1,12,0.016793600021628663,227040256,272629760
B,SET,92301,1,1,13,0.016490000009071082,227040256,272629760
B,SET,92301,1,1,14,0.01673770000343211,227040256,272629760
B,SET,92301,8,1,0,0.018965199997182935,229435904,274726912
B,SET,92301,8,1,1,0.025097999983699992,229435904,274726912
B,SET,92301,8,1,2,0.018317899986868724,229435904,274726912
B,SET,92301,8,1,3,0.01834670000243932,229435904,274726912
B,SET,92301,8,1,4,0.018505000014556572,229435904,274726912
B,SET,92301,8,1,5,0.01831579999998212,229435904,274726912
B,SET,92301,8,1,6,0.01859399999375455,229435904,274726912
B,SET,92301,8,1,7,0.018239299999549985,229435904,274726912
B,SET,92301,8,1,8,0.019498900015605614,229435904,274726912
B,SET,92301,8,1,9,0.017994499998167157,229435904,274726912
B,SET,92301,8,1,10,0.01756290000048466,229435904,274726912
B,SET,92301,8,1,11,0.01732449998962693,229435904,274726912
B,SET,92301,8,1,12,0.017877700011013076,229435904,274726912
B,SET,92301,8,1,13,0.017608399997698143,229435904,274726912
B,SET,92301,8,1,14,0.01771379998535849,229435904,274726912
B,MOMENTS,92301,1,1,0,0.018710900010773912,227027456,272629760
B,MOMENTS,92301,1,1,1,0.017079100012779236,227027456,272629760
B,MOMENTS,92301,1,1,2,0.016485300002386793,227027456,272629760
B,MOMENTS,92301,1,1,3,0.01593609998235479,227027456,272629760
B,MOMENTS,92301,1,1,4,0.016349199984688312,227027456,272629760
B,MOMENTS,92301,1,1,5,0.01753769998322241,227027456,272629760
B,MOMENTS,92301,1,1,6,0.017068799992557615,227027456,272629760
B,MOMENTS,92301,1,1,7,0.018377000000327826,227027456,272629760
B,MOMENTS,92301,1,1,8,0.017753199994331226,227027456,272629760
B,MOMENTS,92301,1,1,9,0.01796440000180155,227027456,272629760
B,MOMENTS,92301,1,1,10,0.019341299979714677,227027456,272629760
B,MOMENTS,92301,1,1,11,0.017421500000637025,227027456,272629760
B,MOMENTS,92301,1,1,12,0.01899720000801608,227027456,272629760
B,MOMENTS,92301,1,1,13,0.01702680002199486,227027456,272629760
B,MOMENTS,92301,1,1,14,0.018701299995882437,227027456,272629760
B,MOMENTS,92301,8,1,0,0.01875139999901876,229414912,274726912
B,MOMENTS,92301,8,1,1,0.01757480000378564,229414912,274726912
B,MOMENTS,92301,8,1,2,0.017534200014779344,229414912,274726912
B,MOMENTS,92301,8,1,3,0.018171000003349036,229414912,274726912
B,MOMENTS,92301,8,1,4,0.0183361999806948,229414912,274726912
B,MOMENTS,92301,8,1,5,0.017415599984815344,229414912,274726912
B,MOMENTS,92301,8,1,6,0.016930600017076358,229414912,274726912
B,MOMENTS,92301,8,1,7,0.016961999994236976,229414912,274726912
B,MOMENTS,92301,8,1,8,0.016897099994821474,229414912,274726912
B,MOMENTS,92301,8,1,9,0.01769169999170117,229414912,274726912
B,MOMENTS,92301,8,1,10,0.01910080001107417,229414912,274726912
B,MOMENTS,92301,8,1,11,0.018098900007316843,229414912,274726912
B,MOMENTS,92301,8,1,12,0.01727989999926649,229414912,274726912
B,MOMENTS,92301,8,1,13,0.018199199985247105,229414912,274726912
B,MOMENTS,92301,8,1,14,0.01790060001076199,229414912,274726912
B,CONTROL,92301,1,1,0,0.017555099999299273,227014656,272629760
B,CONTROL,92301,1,1,1,0.016111500008264557,227014656,272629760
B,CONTROL,92301,1,1,2,0.01600880001205951,227014656,272629760
B,CONTROL,92301,1,1,3,0.017246500006876886,227014656,272629760
B,CONTROL,92301,1,1,4,0.016811099980259314,227014656,272629760
B,CONTROL,92301,1,1,5,0.01695380001910962,227014656,272629760
B,CONTROL,92301,1,1,6,0.01794530000188388,227014656,272629760
B,CONTROL,92301,1,1,7,0.017897099984111264,227014656,272629760
B,CONTROL,92301,1,1,8,0.016717399994377047,227014656,272629760
B,CONTROL,92301,1,1,9,0.016414199984865263,227014656,272629760
B,CONTROL,92301,1,1,10,0.01778500000364147,227014656,272629760
B,CONTROL,92301,1,1,11,0.01698980000219308,227014656,272629760
B,CONTROL,92301,1,1,12,0.017109099979279563,227014656,272629760
B,CONTROL,92301,1,1,13,0.016819799988297746,227014656,272629760
B,CONTROL,92301,1,1,14,0.0173746999935247,227014656,272629760
B,CONTROL,92301,8,1,0,0.01699240002199076,229347328,274726912
B,CONTROL,92301,8,1,1,0.01766820001648739,229347328,274726912
B,CONTROL,92301,8,1,2,0.017498700006399304,229347328,274726912
B,CONTROL,92301,8,1,3,0.016975099977571517,229347328,274726912
B,CONTROL,92301,8,1,4,0.01796309999190271,229347328,274726912
B,CONTROL,92301,8,1,5,0.01832910001394339,229347328,274726912
B,CONTROL,92301,8,1,6,0.017039500002283603,229347328,274726912
B,CONTROL,92301,8,1,7,0.01734980000765063,229347328,274726912
B,CONTROL,92301,8,1,8,0.017102800018619746,229347328,274726912
B,CONTROL,92301,8,1,9,0.017695699993055314,229347328,274726912
B,CONTROL,92301,8,1,10,0.01658039999892935,229347328,274726912
B,CONTROL,92301,8,1,11,0.016921999980695546,229347328,274726912
B,CONTROL,92301,8,1,12,0.016610900027444586,229347328,274726912
B,CONTROL,92301,8,1,13,0.017263000016100705,229347328,274726912
B,CONTROL,92301,8,1,14,0.017388499982189387,229347328,274726912
B,TARGET,92301,1,1,0,0.019796299980953336,226993152,272629760
B,TARGET,92301,1,1,1,0.01760019999346696,226993152,272629760
B,TARGET,92301,1,1,2,0.01833029999397695,226993152,272629760
B,TARGET,92301,1,1,3,0.018350199999986216,226993152,272629760
B,TARGET,92301,1,1,4,0.019634000025689602,226993152,272629760
B,TARGET,92301,1,1,5,0.01903440000023693,226993152,272629760
B,TARGET,92301,1,1,6,0.01947880000807345,226993152,272629760
B,TARGET,92301,1,1,7,0.0173064999980852,226993152,272629760
B,TARGET,92301,1,1,8,0.01640880000195466,226993152,272629760
B,TARGET,92301,1,1,9,0.019381499994779006,226993152,272629760
B,TARGET,92301,1,1,10,0.016360799985704944,226993152,272629760
B,TARGET,92301,1,1,11,0.01751819998025894,226993152,272629760
B,TARGET,92301,1,1,12,0.02010239998344332,226993152,272629760
B,TARGET,92301,1,1,13,0.018009300023550168,226993152,272629760
B,TARGET,92301,1,1,14,0.01839979999931529,226993152,272629760
B,TARGET,92301,8,1,0,0.01816130001679994,229322752,274726912
B,TARGET,92301,8,1,1,0.017522200010716915,229322752,274726912
B,TARGET,92301,8,1,2,0.017843499983428046,229322752,274726912
B,TARGET,92301,8,1,3,0.018259999982547015,229322752,274726912
B,TARGET,92301,8,1,4,0.01859250001143664,229322752,274726912
B,TARGET,92301,8,1,5,0.01932170000509359,229322752,274726912
B,TARGET,92301,8,1,6,0.020784899999853224,229322752,274726912
B,TARGET,92301,8,1,7,0.018464900000253692,229322752,274726912
B,TARGET,92301,8,1,8,0.018425599992042407,229322752,274726912
B,TARGET,92301,8,1,9,0.030379900010302663,229322752,274726912
B,TARGET,92301,8,1,10,0.038752299995394424,229322752,274726912
B,TARGET,92301,8,1,11,0.03272879999713041,229322752,274726912
B,TARGET,92301,8,1,12,0.02659160000621341,229322752,274726912
B,TARGET,92301,8,1,13,0.03749529999913648,229322752,274726912
B,TARGET,92301,8,1,14,0.030888000008417293,229322752,274726912
