arm,seed,mode,series,origin,crps,pinball,nmae,raw_mae,coverage,width,negative_mass
F0,0,raw,0,1442,0.2062528899877789,0.24074628208568127,0.2818436839371394,129.24087142944336,1.0,2.040880916894689,0.05555555555555555
F0,0,raw,0,1443,0.512682052258394,0.5567357779140606,0.6386953956609023,292.87705993652344,0.625,2.545838245673231,0.0
F0,0,raw,0,1444,1.1581440643859275,1.207318143411523,1.6335675284100457,749.0807952880859,0.25,2.8419791097858473,0.0
F0,0,raw,0,1445,0.7266427811334775,0.7722398269688004,1.1155689812314509,511.5498962402344,0.75,2.6459999660586844,0.0
F0,0,raw,0,1446,1.0803919648442246,1.1120751176770918,1.3736139215296752,629.8777313232422,0.25,1.840005147766179,0.05555555555555555
F0,0,raw,0,1447,0.3195645810697828,0.37552809488690353,0.34551247559636056,158.4365234375,1.0,3.2198751026142465,0.0
F0,0,raw,0,1448,0.7131030765707325,0.7658294377539752,1.1708065255173805,536.8793563842773,1.0,3.00178268440533,0.027777777777777776
F0,0,raw,0,1449,0.9698154358192872,1.009196312908315,1.4158100144849555,649.2269668579102,0.5,2.225745070107118,0.1111111111111111
F0,0,raw,0,1450,0.5309520651550667,0.5957286680958254,0.8168213159447315,374.5576171875,1.0,3.7406354246840543,0.0
F0,0,raw,0,1451,1.4403131684905273,1.4868852509566515,2.019735743566041,926.1602172851562,0.25,2.7504557952633233,0.0
F0,0,raw,0,1452,0.476708440448029,0.5185871809123507,0.6983686206548877,320.2405242919922,0.75,2.427472949270711,0.0
F0,0,raw,0,1453,0.7141294561784975,0.7634399234834083,1.1940926471464173,547.5573272705078,1.0,2.8734269780882187,0.0
F0,0,raw,0,1454,0.8698773000494489,0.904484944235121,1.31092342173715,601.1306800842285,0.25,1.9555172440184254,0.0
F0,0,raw,0,1455,0.5282471490537715,0.5756243724969897,0.7905128200008851,362.4937210083008,1.0,2.6861769833291573,0.0
F0,0,raw,0,1456,0.7339481517936965,0.7899979150862972,1.2022115595468768,551.2802963256836,1.0,3.1522689935767723,0.0
F0,0,raw,0,1457,0.20054635545430008,0.2267102653586024,0.20356989431938846,93.3480224609375,0.5,1.57914264569892,0.0
F0,0,raw,0,1458,0.1377371541066401,0.1616947309213481,0.13543313610766983,62.10356140136719,1.0,1.4798763188447173,0.0
F0,0,raw,0,1459,0.16065361754957763,0.19150805220736306,0.12270918581772115,56.26892852783203,1.0,1.79368793023529,0.0
F0,0,raw,0,1460,0.17493918180075696,0.20061110876331856,0.2556048092847467,117.20890045166016,1.0,1.5657525970929596,0.0
F0,0,raw,0,1461,0.6902091900388178,0.7385502048439729,1.0586105290619185,485.4313049316406,0.375,2.720580849045334,0.0
F0,0,raw,0,1462,0.18368525962643506,0.2080624622250351,0.26515139490487616,121.5865364074707,1.0,1.473721202707186,0.0
F0,0,raw,0,1463,1.932272905188082,1.9627689195750917,2.367153192130806,1085.4702758789062,0.0,1.7817124275461063,0.0
F0,0,raw,0,1464,0.8497096109304376,0.9025920860609783,1.3900032843214083,637.3931579589844,1.0,2.999602986436451,0.0
F0,0,raw,0,1465,0.25275930806581914,0.28907623053074566,0.3520128697482054,161.4173126220703,1.0,2.065233577810632,0.0
F0,0,raw,0,1466,0.17865313825071338,0.20564974603355243,0.17454900477075136,80.04034423828125,0.75,1.571299939072011,0.0
F0,0,raw,0,1467,0.6740701363350996,0.7026791311156344,1.0677443450274475,489.6196632385254,0.75,1.65969833158469,0.0
F0,0,raw,0,1468,0.24834703801242858,0.29044669414730084,0.2762592810364214,126.68011474609375,1.0,2.4278037356743525,0.0
F0,0,raw,0,1469,0.29536527342167757,0.3355243809379509,0.429463224751072,196.9325714111328,1.0,2.311376970884008,0.0
F0,0,raw,0,1470,0.689537601626705,0.7305847071894176,1.0518627958925686,482.33709716796875,0.75,2.4298734488070126,0.0
F0,0,raw,0,1471,0.687390681039232,0.7113363496366634,0.9641815883670468,442.130428314209,0.625,1.4267036044678751,0.0
F0,0,raw,0,1472,0.5431515768290123,0.5868571012940846,0.8478464401716099,388.7843475341797,0.875,2.5903044885393154,0.0
F0,0,raw,0,1473,0.6622126449336175,0.6807057776733658,0.8597592678924805,394.2470359802246,0.375,1.1246591809428166,0.0
F0,0,raw,0,1474,0.4512512236713092,0.4839822846298749,0.6605255679596644,302.8873977661133,0.625,1.9320895671384175,0.0
F0,0,raw,0,1475,1.2640924610895086,1.2981508972837816,1.6575190994770042,760.0639114379883,0.0,2.0083428086172344,0.0
F0,0,raw,0,1476,0.4542162238321215,0.49781857446253197,0.6682533566130826,306.43101501464844,0.875,2.5029836496031694,0.0
F0,0,raw,0,1477,0.7114188285532501,0.7594863656663553,1.0392995178003899,476.5761413574219,0.75,2.7882697565908545,0.0
F0,0,raw,0,1478,1.6595601910058824,1.691116905721859,2.1060734989203667,965.7508392333984,0.125,1.8489705465916098,0.0
F0,0,raw,0,1479,0.5763606518568076,0.6190119542570155,0.8516971489627767,390.55010986328125,0.875,2.507881539484897,0.0
F0,0,raw,0,1480,0.41848365523746045,0.4645997560957844,0.4814552971246049,220.7738037109375,0.75,2.6937186188413564,0.0
F0,0,raw,0,1481,0.307450745849726,0.3486261132280066,0.4078573479786782,187.02508544921875,1.0,2.4191233523903835,0.0
F0,0,raw,0,1482,0.3165176414095253,0.3502249063221542,0.44467632130712664,203.9086151123047,1.0,2.004437394411729,0.0
F0,0,raw,0,1483,0.43106720989696834,0.46119569412633704,0.5879302352898504,269.5984344482422,0.75,1.7875642347714136,0.0
F0,0,raw,0,1484,2.0197571263482965,2.0511771613546843,2.3886861616265476,1095.3443298339844,0.0,1.8733956156472127,0.0
F0,0,raw,0,1485,0.4894251160730749,0.541315722892896,0.7696376631470854,352.9213104248047,1.0,3.0107738553374546,0.0
F0,0,raw,0,1486,0.3884882979714902,0.4288531329331586,0.5960008811431701,273.2992706298828,1.0,2.372126643034194,0.0
F0,0,raw,0,1487,1.312617572899584,1.3463201905387068,1.6788182232919282,769.8307342529297,0.25,2.012047686217197,0.0
F0,0,raw,0,1488,0.37058828310542413,0.4178257611108911,0.5381838301576574,246.7869644165039,1.0,2.790298290921663,0.0
F0,0,raw,0,1489,0.4711553397016064,0.5170240609541658,0.6830594901415452,313.22044372558594,0.875,2.6887068258980222,0.013888888888888888
F0,0,raw,0,1490,0.43370280747550427,0.467775935037949,0.6453228700909461,295.91612243652344,0.75,2.030009962774363,0.0
F0,0,raw,0,1491,0.2807633182474412,0.3233561682961271,0.3979173342623936,182.467041015625,1.0,2.5025464305549034,0.0
F0,0,raw,0,1492,0.6564607725341648,0.7019409607455376,0.9504471435554593,435.8324279785156,0.75,2.670557206589806,0.0
F0,0,raw,0,1493,0.9467774197835808,0.9835787375479648,1.2269840445869091,562.6398468017578,0.5,2.176302672678938,0.0
F0,0,raw,0,1494,0.3171997546283626,0.3568787307486097,0.4332819887747418,198.68368530273438,1.0,2.3318957688822692,0.0
F0,0,raw,0,1495,0.60867458764619,0.6518448243727335,0.9022973611958257,413.7530975341797,0.75,2.517680913034696,0.0
F0,0,raw,0,1496,0.3680362574918664,0.41855436431890747,0.5394647155068886,247.37432098388672,1.0,2.9161864802423274,0.09722222222222221
F0,0,raw,0,1497,0.5908994280986937,0.6374096476081743,0.8604140274798207,394.54727935791016,0.75,2.6842535090162443,0.0
F0,0,raw,0,1498,0.5184372002700335,0.5676213966792156,0.7359900898014,337.4920425415039,0.875,2.828940861250897,0.0
F0,0,raw,0,1499,0.4007458873155639,0.4365063727038173,0.6384878045858711,292.78186798095703,1.0,2.0387876195391503,0.027777777777777776
F0,0,raw,0,1500,0.7657717998995373,0.8036576244857825,1.0423908395717139,477.9936828613281,0.5,2.1987268179983475,0.0
F0,0,raw,0,1501,0.36914706560833666,0.4173516441923766,0.535732185717561,245.66275024414062,1.0,2.753044336342464,0.0
F0,0,raw,0,1502,0.4738230571563986,0.5196762290592158,0.694557027566005,318.4926986694336,0.875,2.5934153847996813,0.0
F0,0,raw,0,1503,0.8407128774965367,0.8807970818454891,1.1322158987111286,519.1834259033203,0.5,2.343188360657756,0.0
F0,0,raw,0,1504,0.8282714034142784,0.8825365740782336,1.3144763038040561,602.7598724365234,0.75,3.1320701590283733,0.0
F0,0,raw,0,1505,0.21010664413081617,0.24943915876856323,0.13571604695481512,62.23329162597656,1.0,2.2717784367495266,0.0
F0,0,raw,0,1506,0.389097400491669,0.4347411505137247,0.5571515516338916,255.48471069335938,1.0,2.6332921961262308,0.0
F0,0,raw,0,1507,0.7355095510027769,0.7768058173713945,1.074571449297498,492.7502670288086,0.5,2.3856611002909305,0.0
F0,0,raw,0,1508,0.45784590274690756,0.5059961885159818,0.6743684502827944,309.23512268066406,0.875,2.7995856996586235,0.0
F0,0,raw,0,1509,0.798208076322458,0.8422922354286475,1.1944421927820132,547.7176132202148,0.375,2.5303260662314857,0.0
F0,0,raw,0,1510,0.5995706747108323,0.6403526347389807,0.8528945037363732,391.0991630554199,0.0,2.297983053966359,0.0
F0,0,raw,0,1511,0.20836801832183588,0.22458600191380212,0.3603571425006164,165.24362182617188,1.0,1.0636402742990703,0.0
F0,0,raw,0,1512,2.7934354744473966,2.8060151712503894,2.996298549807383,1373.968116760254,0.0,0.8102244219744063,0.0
F0,0,raw,0,1513,0.38238405498539096,0.4358620885230178,0.5624022065848149,257.8924255371094,1.0,3.0404738706775984,0.0
F0,0,raw,0,1514,0.8201683565863591,0.8681465913953293,1.1936312449108826,547.3457489013672,0.625,2.7663509042864884,0.0
F0,0,raw,0,1515,0.6060616783088211,0.6570377744657265,0.8732453920504779,400.43116760253906,0.75,2.79765974629865,0.0
F0,0,raw,0,1516,0.903792481585347,0.9504531176706585,1.2543364356361186,575.1824264526367,0.5,2.592021145439535,0.0
F0,0,raw,0,1517,0.8320210784565829,0.8856707994470153,1.257338245506852,576.5589218139648,0.625,2.9447391792923368,0.0
F0,0,raw,0,1518,0.5225416339511123,0.5741603489788378,0.7745807166076519,355.18797302246094,1.0,2.995991813487813,0.0
F0,0,raw,0,1519,0.39898963478154464,0.445374637252191,0.5775420631062227,264.8348846435547,1.0,2.7297945685243548,0.0
F0,0,raw,0,1520,0.47299308261448036,0.5248670019905953,0.6554227740237131,300.5474853515625,0.875,2.9379769212365154,0.0
F0,0,raw,0,1521,0.6978672088921216,0.7509043789214375,1.0603739800551515,486.2399444580078,0.75,2.980807783342601,0.0
F0,0,raw,0,1522,0.4948273244202747,0.5374802270577874,0.6699659621847159,307.2163391113281,0.25,2.4252184306667104,0.0
F0,0,raw,0,1523,1.620136583333014,1.6493558343180195,2.1085126482977596,966.8693237304688,0.125,1.7405990459162775,0.0
F0,0,raw,0,1524,0.49990657100375474,0.5604493042640386,0.7952992276354183,364.6885528564453,1.0,3.494937469781415,0.0
F0,0,raw,0,1525,0.4803471583640114,0.5309334024434715,0.7357888211282693,337.3997497558594,1.0,2.9251974502751406,0.0
F0,0,raw,0,1526,0.441711026901976,0.48966464427449385,0.6643105404089663,304.6230163574219,1.0,2.7824743185698595,0.0
F0,0,raw,0,1527,1.0990165166977732,1.1535859143984495,1.592491116193435,730.2449951171875,0.625,3.211752113928351,0.0
F0,0,raw,0,1528,0.3058531730736321,0.3599748978460686,0.36689989674519424,168.24383544921875,1.0,3.161755241853502,0.0
F0,0,raw,0,1529,0.5675985965122269,0.6149993868009619,0.8977360809826477,411.6614990234375,1.0,2.7673852908321512,0.0
F0,0,raw,0,1530,0.47516403233459525,0.5220543613425719,0.747881679243255,342.9449920654297,1.0,2.725104211485009,0.0
F0,0,raw,0,1531,0.24399168631674498,0.29022172330706875,0.20829166371343943,95.51321411132812,1.0,2.6868689036655624,0.0
F0,0,raw,0,1532,0.952584778859738,0.9900198183267057,1.3394582766396899,614.2154846191406,0.125,2.1940503536052836,0.0
F0,0,raw,0,1533,0.24816321777178107,0.2918895248633631,0.27652008011481477,126.7997055053711,1.0,2.541191746137595,0.041666666666666664
F0,0,raw,0,1534,0.32309627436056043,0.3610350914380148,0.49808088481681834,228.39755249023438,1.0,2.2391823703483347,0.0
F0,0,raw,0,1535,0.20271859337920767,0.23455723609434842,0.24902879587859256,114.19343566894531,1.0,1.872637676124647,0.0
F0,0,raw,0,1536,0.5697121165159758,0.596566166727358,0.8026293538471982,368.04981994628906,0.5,1.6033640668617295,0.0
F0,0,raw,0,1537,0.3866565404916955,0.4196957924563245,0.6162642707425527,282.5911521911621,1.0,1.9465729254119628,0.041666666666666664
F0,0,raw,0,1538,0.2293460719584562,0.2502441907571439,0.35301987862984896,161.87908172607422,1.0,1.2647027289815909,0.45833333333333337
F0,0,raw,0,1539,0.2287497375884831,0.23858479540725935,0.33018283055264114,151.40703582763672,0.75,0.6270060731661624,0.0
F0,0,raw,0,1540,0.19075224102136454,0.20920076336162924,0.29935789353541065,137.27210235595703,1.0,1.0851540187016648,0.0
F0,0,raw,0,1541,0.14498441741553947,0.1612225574943885,0.21811948807179055,100.01981353759766,0.875,0.9955899832522902,0.0
F0,0,raw,0,1542,0.16187439674005277,0.18818902783753555,0.20435407180984078,93.70761108398438,1.0,1.5136752055695701,0.0
F0,0,raw,0,1543,0.49783328647402375,0.5235456135231074,0.6848784202114544,314.0545234680176,0.375,1.487422513141445,0.0
F0,0,raw,0,1544,0.563706341139462,0.5931186136577266,0.7982315326799962,366.03317642211914,0.0,1.6712253513674855,0.0
F0,0,raw,0,1545,0.20210427908828757,0.2216116710134104,0.301052205736282,138.0490379333496,0.875,1.1594324829037261,0.0
F0,0,raw,0,1546,0.24306267087662217,0.26333009689210324,0.36463992091007985,167.20751190185547,0.625,1.2039734964912334,0.0
F0,0,raw,0,1547,0.25902239005097627,0.28646410069952016,0.36562317918984744,167.65839004516602,0.875,1.6170853386161992,0.0
F0,0,raw,0,1548,0.36092903348505484,0.3889709076340341,0.549772576548481,252.10104370117188,0.75,1.6428325009392095,0.0
F0,0,raw,0,1549,0.5576314169570358,0.5895186131511949,0.7866034459752421,360.70105743408203,0.75,1.8498202399717554,0.0
F0,0,raw,0,1550,0.43747618012489303,0.477786875196489,0.59482471473489,272.7599334716797,0.75,2.360111708522631,0.0
F0,0,raw,0,1551,0.3968614882152707,0.4464823645842264,0.6219210318692314,285.1850891113281,1.0,2.9268795419386544,0.0
F0,0,raw,0,1552,0.3822843358873658,0.4243906841552437,0.4953532009821685,227.14675903320312,0.875,2.472203364549361,0.0
F0,0,raw,0,1553,0.2698141417604187,0.3097834154006981,0.3981073723532013,182.55418395996094,1.0,2.344037534103535,0.0
F0,0,raw,0,1554,0.2638694265516155,0.30159333493870577,0.36403312006873445,166.92926025390625,1.0,2.214519138076932,0.0
F0,0,raw,0,1555,0.717896621350738,0.7528364136186312,1.008608465962351,462.50260162353516,0.25,2.0472752444357036,0.0
F0,0,raw,0,1556,0.20716664107922003,0.23515730154414868,0.3077388944514934,141.11525344848633,1.0,1.6388730052406055,0.0
F0,0,raw,0,1557,0.18926882549701185,0.21441496171637758,0.2266974650828717,103.95328903198242,1.0,1.463260755487096,0.0
F0,0,raw,0,1558,1.4516121441870624,1.4716795118647266,1.6016641476886466,734.4513359069824,0.25,1.177914951715151,0.0
F0,0,raw,0,1559,0.2937181135421793,0.3317658527664927,0.41580484841708687,190.66945266723633,1.0,2.153262242915333,0.0
F0,0,raw,0,1560,0.3804502992720647,0.4017570884755073,0.5891720631694467,270.1678810119629,0.75,1.2763192773028766,0.0
F0,0,raw,0,1561,0.3244068290904449,0.3659853054808976,0.39259490341200065,180.0264129638672,0.875,2.358601444768662,0.0
F0,0,raw,0,1562,0.2575815388444408,0.29503261472025977,0.3510826114980532,160.99073791503906,1.0,2.1695965758536824,0.0
F0,0,raw,0,1563,0.3430535979834075,0.37651581656057415,0.5436880966142873,249.31097412109375,1.0,1.9674154719822758,0.0
F0,0,raw,0,1564,0.3807557041488433,0.4167647981085148,0.5529558060779579,253.56072998046875,1.0,2.1219040279356993,0.0
F0,0,raw,0,1565,1.1037745474699758,1.1363203489684852,1.3701336389382757,628.2818298339844,0.25,1.9093393023462433,0.0
F0,0,raw,0,1566,0.9427401477577776,0.9840103274401522,1.2944138418008597,593.5601272583008,0.25,2.4353748452259376,0.0
F0,0,raw,0,1567,0.2247774308097841,0.25895150229697295,0.3057667459628968,140.2109146118164,1.0,1.9693660161580628,0.0
F0,0,raw,0,1568,0.2844184140189512,0.32643988395915313,0.40512512199739986,185.77220916748047,1.0,2.4484855268573966,0.0
F0,0,raw,0,1569,0.2621465851797385,0.28903462598352636,0.4078194967567742,187.00772857666016,1.0,1.582695785653272,0.0
F0,0,raw,0,1570,0.18591113916712892,0.20752414501253258,0.2600990637188301,119.2697639465332,0.875,1.3290217963141728,0.0
F0,0,raw,0,1571,0.20756356272350776,0.22865207020025335,0.25037512640644327,114.8108024597168,0.5,1.2480658191986056,0.0
F0,0,raw,0,1572,0.40651644500074996,0.4289878309661853,0.6195498815880676,284.09778594970703,1.0,1.3343413820837107,0.0
F0,0,raw,0,1573,0.767529598731201,0.8014911599326247,1.0983721978033314,503.66422271728516,0.375,1.9665690521089036,0.0
F0,0,raw,0,1574,1.1349292096598722,1.1806698913874207,1.5881555790039021,728.2569122314453,0.125,2.7387285217192803,0.0
F0,0,raw,0,1575,0.4114140062326064,0.4428883379155958,0.5832113775282537,267.43457794189453,0.625,1.849853420103308,0.0
F0,0,raw,0,1576,0.19442003818607495,0.22331591141878654,0.2565911455759658,117.66119003295898,1.0,1.70949891803738,0.0
F0,0,raw,0,1577,0.20620273493631558,0.2373494426285101,0.2873281928878303,131.75582122802734,1.0,1.8303715376114698,0.0
F0,0,raw,0,1578,0.6637564716448879,0.7007519471056766,0.9039781551031598,414.5238342285156,0.375,2.205204759304496,0.0
F0,0,raw,0,1579,0.23498085041416053,0.27181831557681213,0.3217209944006812,147.52681732177734,1.0,2.1663058155781987,0.0
F0,0,raw,0,1580,0.19702503568860297,0.226603715878949,0.2619657196041377,120.12572860717773,1.0,1.7696808634537553,0.0
F0,0,raw,0,1581,0.3716916413455291,0.3939618017115074,0.5321286745217518,244.0103416442871,0.625,1.3357266952106475,0.0
F0,0,raw,0,1582,0.8474960711653828,0.8827719953681565,1.1268729866061578,516.7334060668945,0.375,2.0758941124129713,0.0
F0,0,raw,0,1583,0.3000275507187167,0.33046869277833446,0.4155632161991916,190.55865097045898,0.75,1.8066372076013906,0.0
F0,0,raw,0,1584,0.29802815489631584,0.33235071468837785,0.4135321279507731,189.6272850036621,1.0,2.0328732787676773,0.0
F0,0,raw,0,1585,0.6881830500250251,0.7275954716887095,1.0954186877555374,502.30987548828125,0.875,2.3179541988568433,0.0
F0,0,raw,0,1586,1.4718560853140885,1.506959648249658,1.8422616795560476,844.7785720825195,0.25,2.0466987328908317,0.0
F0,0,raw,0,1587,0.757256352326498,0.8079045519186216,1.110935792015605,509.4253234863281,0.5,2.985601361911921,0.0
F0,0,raw,0,1588,0.6099049890886803,0.656236312415833,0.9544141346278949,437.6515121459961,1.0,2.688431759820604,0.0
F0,0,raw,0,1589,1.0572269770874796,1.1039559276085722,1.3836259607139256,634.4688034057617,0.375,2.7280581374802964,0.0
F0,0,raw,0,1590,0.9222143589659404,0.9544187747532664,1.3020613775448915,597.0669441223145,0.375,1.9140396254875323,0.0
F0,0,raw,0,1591,0.7036158805499364,0.7458494477862591,1.052346509551652,482.5589065551758,0.5,2.4904357366113987,0.0
F0,0,raw,0,1592,0.2916567319918674,0.3172086453263049,0.4350050679042602,199.47381210327148,1.0,1.5346722184010513,0.0
F0,0,raw,0,1593,0.38012874495141924,0.413328803942428,0.5493964601870034,251.92857360839844,1.0,1.9852269342972668,0.0
F0,0,raw,0,1594,0.5736918155546096,0.6126950783576677,0.8661586616739656,397.18151092529297,0.75,2.279003303288614,0.0
F0,0,raw,0,1595,0.4920370068012488,0.5252880802425939,0.7141759564379853,327.4890594482422,0.875,1.9812663571351798,0.041666666666666664
F0,0,raw,0,1596,0.9519458431474859,0.9973402888258054,1.4125159432674241,647.7164535522461,0.5,2.6369157975859743,0.0
F0,0,raw,0,1597,0.5990665038296931,0.649230112247036,0.9944535231917349,456.01177978515625,1.0,2.8223752298941793,0.0
F0,0,raw,0,1598,0.9171376636297897,0.9622331141308529,1.4261812825624496,653.9827651977539,0.625,2.561086963972625,0.0
F0,0,raw,0,1599,0.29510685346024346,0.34008481557609116,0.42841284086481135,196.45091247558594,1.0,2.6288327149026003,0.0
F0,0,raw,0,1600,1.1249267836897654,1.1668117996206782,1.6377166212951142,750.9833831787109,0.25,2.4373961670272095,0.0
F0,0,raw,0,1601,1.0602100893481095,1.1037893286211844,1.4899088309645956,683.2053604125977,0.375,2.520893990956303,0.0
F0,0,raw,0,1602,0.5541844997735539,0.5969687140563595,0.8278744051534895,379.6260681152344,0.625,2.4320162938279712,0.0
F0,0,raw,0,1603,0.2767442368893154,0.31104127241776747,0.4101147033445839,188.06020736694336,1.0,1.9614795684927429,0.0
F0,0,raw,0,1604,0.3335784501641927,0.3778217818798705,0.42783760211926913,196.1871337890625,1.0,2.506974016924737,0.0
F0,0,raw,0,1605,0.4130820905304931,0.45876052453456123,0.6660817113876774,305.43519592285156,1.0,2.6388828382393505,0.0
F0,0,raw,0,1606,0.3219339152522982,0.35535373949552335,0.45522171332432887,208.74425888061523,0.875,1.9388709255031384,0.0
F0,0,raw,0,1607,0.3067362178940758,0.3475998855386444,0.4287947472153979,196.62603759765625,1.0,2.347300725379153,0.0
F0,0,raw,0,1608,0.478352533408009,0.5209786113143707,0.6876786868837115,315.3386001586914,0.875,2.4640530522726207,0.0
F0,0,raw,0,1609,0.3418458753334003,0.38048911524566614,0.4582764899488784,210.1450424194336,1.0,2.2217217847009185,0.0
F0,0,raw,0,1610,0.7135810320786633,0.7582596562765201,1.0904608432021035,500.0364303588867,0.5,2.574980583571006,0.0
F0,0,raw,0,1611,0.36555535294290975,0.3988038150556207,0.48439003962149446,222.11954498291016,0.625,1.9103345315948725,0.0
F0,0,raw,0,1612,0.3054458737961405,0.3412301447464001,0.46716316655169876,214.22007369995117,1.0,2.0946744745002555,0.0
F0,0,raw,0,1613,0.38267553517252606,0.4140585143102391,0.5286557042872873,242.41779327392578,0.5,1.8328298455304113,0.0
F0,0,raw,0,1614,0.31358818452689524,0.3468110102447683,0.42389664104097347,194.37998580932617,0.875,1.963205060117723,0.0
F0,0,raw,0,1615,0.16168975056119728,0.18697292843636315,0.21173956895194873,97.09426879882812,1.0,1.4987981613124242,0.0
F0,0,raw,0,1616,0.2716586557849707,0.3031745347479393,0.4377114552272454,200.71483993530273,1.0,1.8357047165450935,0.0
F0,0,raw,0,1617,1.2185494247524216,1.2497255815066122,1.4984247236528043,687.1103668212891,0.25,1.8251240604993966,0.0
F0,0,raw,0,1618,0.4088134904872929,0.46948814425783736,0.5495915229235319,252.0180206298828,1.0,3.5903943581547506,0.0
F0,0,raw,0,1619,0.4266816007427681,0.48193898120519996,0.6298800706911084,288.8347473144531,1.0,3.2081765128093527,0.0
F0,0,raw,0,1620,0.2469330460760915,0.2930001201995823,0.20737827629362168,95.09437561035156,1.0,2.6678604609297194,0.0
F0,0,raw,0,1621,0.6924485235809177,0.730384845528008,1.0800829532405138,495.27759552001953,0.75,2.2381647132108586,0.0
F0,0,raw,0,1622,0.38768837917923016,0.4325787380286152,0.6014357509199927,275.7914581298828,1.0,2.6153234224692175,0.0
F0,0,raw,0,1623,0.94841103466674,0.9932851656892641,1.3576531510351932,622.558837890625,0.375,2.60843833511858,0.0
F0,0,raw,0,1624,0.29433350919387935,0.33829032621116606,0.39657245123182017,181.85033798217773,1.0,2.494071400548452,0.0
F0,0,raw,0,1625,0.20032250093497794,0.23655911040921357,0.23399904065870109,107.30146408081055,1.0,2.119622372917226,0.0
F0,0,raw,0,1626,0.2248756147534492,0.2606245621690467,0.25130354616867434,115.23653411865234,1.0,2.1009127801364773,0.0
F0,0,raw,0,1627,0.17951389342066243,0.2044269942454681,0.209522227734913,96.07749557495117,0.875,1.49518670551949,0.041666666666666664
F0,0,raw,0,1628,0.15469517884647396,0.18126729884030512,0.19833813170361778,90.94897079467773,1.0,1.5980070957314803,0.08333333333333333
F0,0,raw,0,1629,0.19485632705250147,0.21501774376547392,0.26840681628131624,123.07932662963867,0.625,1.2314145342702467,0.0
F0,0,raw,0,1630,0.16477939498574037,0.1824289189177098,0.21558156780260262,98.85603713989258,0.5,1.0957881822329192,0.0
F0,0,raw,0,1631,0.07490702166489117,0.0819462090785772,0.1165606000558368,53.449462890625,1.0,0.47710249811409405,0.0
F0,0,raw,0,1632,0.5379085679173465,0.546104185677778,0.6744023999172098,309.2506904602051,0.125,0.5431074755081797,0.0
F0,0,raw,0,1633,0.8784523878173485,0.906575976248178,1.155348535715082,529.791015625,0.375,1.6613176401335426,0.0
F0,0,raw,0,1634,0.3801183274694184,0.41371420314276613,0.5791589924354125,265.5763359069824,0.875,1.9784590609502835,0.0
F0,0,raw,0,1635,0.22892289750568579,0.2548680185662693,0.34643245994342453,158.8583869934082,1.0,1.5137125493355321,0.0
F0,0,raw,0,1636,0.21470265087589474,0.23982239689059098,0.30586207696892076,140.25462913513184,0.75,1.4825375592267636,0.0
F0,0,raw,0,1637,0.19980422789326463,0.21798327709908089,0.28607388242395565,131.18065071105957,0.75,1.1028754367032734,0.0
F0,0,raw,0,1638,0.19440711957584994,0.2271520805342378,0.21350221300704417,97.90253829956055,1.0,1.9244228811717874,0.0
F0,0,raw,0,1639,0.20244770172002227,0.2302657016204168,0.2947255778093011,135.14793014526367,1.0,1.6153836142309945,0.0
F0,0,raw,0,1640,0.46656849196627903,0.4909352351081277,0.6736261420670328,308.8947334289551,0.125,1.446679711611956,0.0
F0,0,raw,0,1641,0.10100406233014063,0.10831430502956683,0.14076910604897463,64.5503978729248,0.5,0.4546209936353378,0.0
F0,0,raw,0,1642,0.12759724331692224,0.14135783933283058,0.1856838692567218,85.14629364013672,0.875,0.8263023898346425,0.0
F0,0,raw,0,1643,0.20648344819420383,0.21691418500375814,0.3038887887841921,139.34976768493652,0.875,0.6383148120233451,0.0
F0,0,raw,0,1644,0.3051206109184544,0.3283640486524725,0.4942754810266383,226.6525650024414,1.0,1.3768468526251443,0.0
F0,0,raw,0,1645,0.2541248367272573,0.2773480048366744,0.408566363757064,187.3502082824707,1.0,1.355734098244136,0.0
F0,0,raw,0,1646,0.2972349332181612,0.31185174120981857,0.3802807196357497,174.37968063354492,0.75,0.8518625463240723,0.0
F0,0,raw,0,1647,0.9828738166237323,1.0062174442980678,1.2292817718165292,563.6934814453125,0.375,1.3615823865536487,0.0
F0,0,raw,0,1648,0.5953270025549691,0.6330802686599314,0.8395212011764992,384.9667663574219,0.5,2.215666021781673,0.0
F0,0,raw,0,1649,0.1332047899469882,0.15164271668729212,0.17346869762181188,79.54496383666992,1.0,1.086208503830211,0.0
F0,0,raw,0,1650,0.19245586074064766,0.21555389370667005,0.2494099285668413,114.36820602416992,0.875,1.3553608061661389,0.0
F0,0,raw,0,1651,0.2501441997527016,0.2733871910466803,0.3525643079781724,161.6701774597168,0.75,1.357512897699877,0.0
F0,0,raw,0,1652,0.11588262551455933,0.1351509124982165,0.147884478569886,67.81318855285645,1.0,1.1367410913197746,0.013888888888888888
F0,0,raw,0,1653,0.14704223172825537,0.169713132660297,0.17600741651018723,80.7091064453125,1.0,1.2988854562128744,0.0
F0,0,raw,0,1654,0.2281690006332959,0.2503233373386304,0.3517230541726688,161.28441619873047,1.0,1.2971315054603925,0.0
F0,0,raw,0,1655,0.23099650128795612,0.2589103471579121,0.3704478040800789,169.87074661254883,1.0,1.6069949557215573,0.0
F0,0,raw,0,1656,0.16690985550386667,0.1899086211421933,0.24643617851401595,113.00457763671875,1.0,1.349206205803499,0.0
