arm,seed,mode,lead,crps,pinball,nmae,raw_mae,coverage,width,negative_mass,native_pinball
GLOBAL3,92301,cal,46,0.004326544444983421,0.005223303480628792,0.004361754908174021,0.04566279053688049,0.9926470588235294,0.0615989210845926,0.5098039215686275,
GLOBAL3,92301,cal,47,0.005428361533076303,0.006415216324141873,0.00619592864949801,0.0618242893148871,1.0,0.06374670412022058,0.6213235294117646,
GLOBAL3,92301,cal,48,0.005428707620941011,0.006375724131619518,0.0068497207519714505,0.06572956109748167,0.9926470588235294,0.06268872559470871,0.6756535947712418,
GLOBAL3,92301,cal,49,0.005112577019198036,0.0061867921977038385,0.004812454271971415,0.04760714401217068,0.9981617647058824,0.06992951751220658,0.5957924836601307,
GLOBAL3,92301,cal,50,0.004374872899476246,0.005317003975399218,0.004634071911260631,0.04535441056770437,0.9981617647058824,0.06562747195727037,0.594158496732026,
GLOBAL3,92301,cal,51,0.00656097430753933,0.007420408335883051,0.010826715201662023,0.10362521997269462,1.0,0.058398468322324266,0.6942401960784313,
GLOBAL3,92301,cal,52,0.005722365975083656,0.006645496527202695,0.008046942528880418,0.07799048634136424,0.9926470588235294,0.06107146204910399,0.5957924836601307,
GLOBAL3,92301,cal,53,0.005838645870150328,0.006844354344665732,0.00794949598947829,0.0773001120370977,0.9871323529411765,0.07004315205531156,0.6627859477124183,
GLOBAL3,92301,cal,54,0.008407622948693029,0.00965957540745061,0.009199695436708007,0.09161975892151103,0.9522058823529411,0.09042436751974255,0.744281045751634,
GLOBAL3,92301,cal,55,0.03065355806934212,0.03509641629631172,0.04341803993338286,0.4669965871452244,0.9963235294117647,0.2713883312902246,0.39174836601307184,
GLOBAL3,92301,cal,56,0.14340811506208653,0.15607406972220303,0.20140167783911367,2.0838008038665388,0.8676470588235294,0.7349141984430662,0.01736111111111111,
GLOBAL3,92301,cal,57,0.2841200421386385,0.3082687134746592,0.41798824112625754,4.17512338871465,0.8658088235294118,1.3708102428931441,0.0,
GLOBAL3,92301,cal,58,0.4032078075329861,0.4366186360624031,0.5914498338693817,5.773892601048026,0.8492647058823529,1.870015543658165,0.0,
GLOBAL3,92301,cal,59,0.465284240374888,0.5043949382566414,0.6746280869343205,6.534747649805949,0.84375,2.1769060762006167,0.0,
GLOBAL3,92301,cal,60,0.47588657344995605,0.5170454710585553,0.6935729102798428,6.6435733638046415,0.8290441176470589,2.300840303669666,0.0,
GLOBAL3,92301,cal,61,0.4699208079055823,0.5101047977893811,0.6884410983870763,6.672494938377948,0.8216911764705882,2.2543782588988432,0.0,
GLOBAL3,92301,cal,62,0.42954761021839893,0.46628388781098384,0.6296919527948844,6.136136490742073,0.8529411764705882,2.0417094137258776,0.0,
GLOBAL3,92301,cal,63,0.3437675862972674,0.37277026573311217,0.507374917171767,5.006642536650522,0.8272058823529411,1.5982454506361474,0.0008169934640522875,
GLOBAL3,92301,cal,64,0.20813935285959928,0.2254632248742558,0.3086989575928282,3.1228648524419818,0.8584558823529411,0.9729120191958546,0.027369281045751634,
GLOBAL3,92301,cal,65,0.029394382968305363,0.032159870080119245,0.037742066102080266,0.40814368663396794,0.9448529411764706,0.19834836919584287,0.26021241830065356,
GLOBAL3,92301,cal,66,0.005843920189601874,0.006329709515936884,0.005811504828152362,0.058182871078743655,0.9981617647058824,0.05131960108865225,0.6027369281045751,
GLOBAL3,92301,cal,67,0.00269557889981328,0.002919249110928729,0.0033889754770526407,0.03325072763597264,0.9485294117647058,0.02076882174096911,0.6075027233115468,
GLOBAL3,92301,cal,68,0.003129459594164539,0.0034033145696665684,0.004080116725072505,0.03939359985730227,0.9283088235294118,0.02172914035755545,0.44607843137254893,
GLOBAL3,92301,cal,69,0.0030855853535384885,0.003377609598808647,0.0045224983479572505,0.045920861556249505,0.8308823529411765,0.01424044267840407,0.6749046840958604,
GLOBAL3,92301,cal,70,0.00258912837263335,0.0028187090314477146,0.0034307335310288256,0.035383338875630325,0.8621323529411765,0.014884431730910377,0.39651416122004357,
GLOBAL3,92301,cal,71,0.00245014313848115,0.0026674131396481264,0.0029224451291488154,0.029350103262592766,0.9613970588235294,0.019921014524863338,0.5209694989106753,
GLOBAL3,92301,cal,72,0.0032567619026252622,0.0035868830681113064,0.004388478224874937,0.042101395919042474,0.9761029411764706,0.02262957260334016,0.6717728758169935,
GLOBAL3,92301,cal,73,0.0028501203952916495,0.003088147693534909,0.0036027760339294684,0.0353057489675634,0.96875,0.023711647814250236,0.596745642701525,
GLOBAL3,92301,cal,74,0.0029198992843854363,0.0031458167853214915,0.0029832011100668567,0.02965597326264662,0.9981617647058824,0.030754859206426368,0.48944716775599123,
GLOBAL3,92301,cal,75,0.002780854170546157,0.003012626299450518,0.0031421881227963683,0.031950488686561584,0.9650735294117647,0.024429599809441437,0.6041666666666666,
GLOBAL3,92301,cal,76,0.004509573585664641,0.004931284055853124,0.006661518993024855,0.06693512201309204,0.8731617647058824,0.023850918492286433,0.2406726579520697,
GLOBAL3,92301,cal,77,0.007122350831171139,0.00777861957280291,0.011250680099172428,0.10887747433255701,0.7279411764705882,0.028153662087259147,0.20785675381263613,
GLOBAL3,92301,cal,78,0.0058084993757517136,0.006189887700510213,0.007944128537148109,0.08344508006292231,0.9981617647058824,0.04895237539200398,0.39848856209150324,
GLOBAL3,92301,cal,79,0.03899862516414702,0.04239799341720132,0.060317395686701636,0.6456872669616988,0.9852941176470589,0.254098430014497,0.3134531590413943,
GLOBAL3,92301,cal,80,0.15362143575949175,0.16796581027036858,0.2136559638002138,2.1946769503650585,0.8253676470588235,0.7235373374539158,0.015727124183006532,
GLOBAL3,92301,cal,81,0.282954072242624,0.3095194753431727,0.42052744823338106,4.209498695152647,0.8455882352941176,1.2632748331443513,0.0,
GLOBAL3,92301,cal,82,0.4025810696310181,0.4402634485243948,0.6002869557489271,5.856305663939565,0.7959558823529411,1.6969014179844673,0.0,
GLOBAL3,92301,cal,83,0.4639127791021542,0.5074538994642741,0.682416471345536,6.605826539754429,0.7830882352941176,2.000291398209681,0.0006808278867102396,
GLOBAL3,92301,cal,84,0.47424210807314243,0.5191879116560443,0.6985564812273473,6.707769364009009,0.7830882352941176,2.148583506269251,0.0015659041394335512,
GLOBAL3,92301,cal,85,0.4680080826209038,0.5121526894592826,0.6946722187423203,6.732738073805676,0.7922794117647058,2.0759354723709387,0.0014297385620915032,
GLOBAL3,92301,cal,86,0.43175834974952493,0.47129759249038183,0.638639143180366,6.231997355928316,0.7628676470588235,1.7871851420625025,0.0007489106753812636,
GLOBAL3,92301,cal,87,0.34591479906931544,0.3770009865719725,0.5058620426929652,4.99357382778544,0.7702205882352942,1.3789164970390724,0.0003404139433551198,
GLOBAL3,92301,cal,88,0.20882656641921116,0.22799160739403812,0.3018593509230739,3.0569673350974504,0.7628676470588235,0.8588023831030372,0.004697712418300653,
GLOBAL3,92301,cal,89,0.049693751358126384,0.05475948068980929,0.06866282161965467,0.6966836906127248,0.9944852941176471,0.38336270822823143,0.29044117647058826,
GLOBAL3,92301,cal,90,0.00843288001880968,0.009135014943104395,0.007552885359184952,0.07367540764458039,1.0,0.10541644344147251,0.45853758169934644,
GLOBAL3,92301,cal,91,0.002951269342250699,0.0031436705040454394,0.003251276594407014,0.033027527525144464,0.9779411764705882,0.026330625346586253,0.49707244008714596,
GLOBAL3,92301,cal,92,0.0030593401144424254,0.003299633448232082,0.004211653446124592,0.03982882376979379,0.8455882352941176,0.019501297030657002,0.31304466230936817,
GLOBAL3,92301,cal,93,0.0030631207158875336,0.003332766708233764,0.004136580467665136,0.04078783401671578,0.6691176470588235,0.01233009975495587,0.7549019607843137,
GLOBAL3,92301,cal,94,0.0035988762493617443,0.00390740011107175,0.005010938445081331,0.0533832592122695,0.7683823529411765,0.017412869299351055,0.26348039215686275,
GLOBAL3,92301,cal,95,0.002689818360969258,0.002913201542487038,0.003528588656187651,0.034618714276482075,0.8897058823529411,0.018691593743979468,0.33884803921568624,
GLOBAL3,92301,cal,96,0.0026616222588336006,0.002906433393456508,0.0037079369750548105,0.036051432437756485,0.9926470588235294,0.019551718679242908,0.6653050108932461,
GLOBAL3,92301,cal,97,0.003578555666640764,0.003938772410467964,0.005493196121817464,0.05277437979684157,0.9761029411764706,0.0232930882379729,0.6864787581699345,
GLOBAL3,92301,cal,98,0.002662380003238865,0.002867412728034493,0.002967669578808273,0.030102855142425087,0.9742647058823529,0.02575901755464845,0.4794389978213507,
GLOBAL3,92301,cal,99,0.0031846847249780413,0.003497756305332215,0.00440450704757315,0.04253057127489763,0.9944852941176471,0.02377052477946043,0.6455610021786491,
GLOBAL3,92301,cal,100,0.002473872748115777,0.0026709052398831545,0.002916057783107131,0.028648295823265526,0.9834558823529411,0.02115134961573653,0.5336328976034859,
GLOBAL3,92301,cal,101,0.0026778286803602882,0.002917205446303354,0.003461401024582605,0.03454292302622514,0.9779411764705882,0.018305191604180152,0.579724945533769,
GLOBAL3,92301,cal,102,0.00931769102816019,0.010171479310313517,0.012345392256769273,0.12055704523535336,0.6544117647058824,0.042011506446018004,0.7031590413943354,
GLOBAL3,92301,cal,103,0.0390547817009894,0.04296174193904438,0.05381780746636805,0.5879587986753049,0.9797794117647058,0.265222831652876,0.42994281045751626,
GLOBAL3,92301,cal,104,0.1505703681234144,0.16413905055429195,0.20343390359363256,2.098913069930859,0.8676470588235294,0.7446042817029663,0.04296023965141612,
GLOBAL3,92301,cal,105,0.28154525271273545,0.30861873034521264,0.416322408780593,4.162850951173288,0.8272058823529411,1.2576390876451589,0.0,
GLOBAL3,92301,cal,106,0.3992286201796918,0.4390697327473336,0.5923059851368868,5.770148831556606,0.7775735294117647,1.6672622823117624,0.0,
GLOBAL3,92301,cal,107,0.4643596067697062,0.5115424938845352,0.6803349481725701,6.589227310162695,0.7702205882352942,1.9939382025305146,0.0,
GLOBAL3,92301,cal,108,0.4769568279527744,0.5260335169111547,0.6993207390954663,6.7195744256982035,0.7867647058823529,2.151046074100783,0.0,
GLOBAL3,92301,cal,109,0.4733264550648511,0.5219554406629744,0.7023454460840637,6.809796711868223,0.7922794117647058,2.0748429045423844,6.808278867102396e-05,
GLOBAL3,92301,cal,110,0.4377662367795134,0.48219560008386964,0.6496282001892633,6.331714572165819,0.7481617647058824,1.7880082603437557,0.0,
GLOBAL3,92301,cal,111,0.3510982304953633,0.3852181787860753,0.5184004472902042,5.107334098621162,0.7536764705882353,1.3899429169913655,0.0,
GLOBAL3,92301,cal,112,0.2112128280531384,0.23191303463977636,0.31066144700724224,3.1340164954941856,0.7610294117647058,0.8929803840852217,0.011778322440087145,
GLOBAL3,92301,cal,113,0.05330148367883591,0.058203098513348726,0.07777342042467593,0.7900841909988017,0.9926470588235294,0.3641259946815174,0.2745098039215686,
GLOBAL3,92301,cal,114,0.009369271900086773,0.010219038564042826,0.011957954622371977,0.12292064463391024,0.9503676470588235,0.08712463076519565,0.5160675381263616,
GLOBAL3,92301,cal,115,0.003378065179919422,0.003656200578607088,0.004331362257639732,0.04560168131309397,0.9944852941176471,0.028827438949908787,0.45343137254901955,
GLOBAL3,92301,cal,116,0.0041884923653082535,0.004567899573765899,0.006164634863296937,0.06030097121701521,0.75,0.01734558078949714,0.21146514161220042,
GLOBAL3,92301,cal,117,0.0039560718250685484,0.004295103406752941,0.0056514093493916576,0.05701253431684831,0.6047794117647058,0.014850253713302494,0.781726579520697,
GLOBAL3,92301,cal,118,0.0028634104086892173,0.0031211032741077344,0.003951217954405847,0.04313122831723269,0.9466911764705882,0.01777201157870126,0.42606209150326796,
GLOBAL3,92301,cal,119,0.002458521319937766,0.0026700780521618913,0.0032675891951569154,0.03309114365016713,0.8988970588235294,0.017250863016020503,0.5899373638344225,
GLOBAL3,92301,cal,120,0.002694314910241254,0.0029331219643835386,0.0038185451606508095,0.03738820991095375,0.7849264705882353,0.01372345677037302,0.7491149237472766,
GLOBAL3,92301,cal,121,0.0030176134260553127,0.0032783690829330707,0.004073990754207859,0.04046871469301336,0.7775735294117647,0.014974980811453804,0.6501225490196078,
GLOBAL3,92301,cal,122,0.002614733911077947,0.0028491352300145365,0.0035067057110632375,0.03444796274690067,0.9338235294117647,0.020376140486463946,0.39379084967320255,
GLOBAL3,92301,cal,123,0.0035733758977533818,0.003913083822767166,0.0051627346463610805,0.04984642828212065,0.9191176470588235,0.0193724919920923,0.6715005446623091,
GLOBAL3,92301,cal,124,0.003078667282410922,0.003343499021061473,0.003977420748312328,0.03843617965193356,0.8841911764705882,0.021167942757298237,0.3701661220043573,
GLOBAL3,92301,cal,125,0.0035957913630254956,0.003910605510293891,0.004714483295090745,0.045823166037307066,0.8805147058823529,0.022269942204203405,0.3788126361655773,
GLOBAL3,92301,cal,126,0.010662826983780753,0.01166591482130649,0.014853291039359026,0.14549188622656992,0.6672794117647058,0.04787614805284946,0.7389025054466231,
GLOBAL3,92301,cal,127,0.038855366586863706,0.04289186919154447,0.0571699491266962,0.6274757262401502,0.9705882352941176,0.23905082643992467,0.4556100217864923,
GLOBAL3,92301,cal,128,0.15276125706063498,0.16691325186813002,0.21467664563398184,2.2088555659181166,0.8584558823529411,0.7138974130530157,0.03165849673202614,
GLOBAL3,92302,raw,1,0.0062268697853885184,0.007374787757514626,0.006583413550362124,0.06398104876279831,1.0,0.07562880782183587,0.6503267973856208,
GLOBAL3,92302,raw,2,0.004983876483107517,0.005983237715898732,0.004835265208330456,0.047322425772162044,1.0,0.06493238713052825,0.5496323529411765,
GLOBAL3,92302,raw,3,0.005199585799811376,0.006225683193479278,0.0045713372828727165,0.04471836107618669,0.9981617647058824,0.0628389115261355,0.5553513071895424,
GLOBAL3,92302,raw,4,0.0059150025090770175,0.007111482754772393,0.005233063282870597,0.05225935666000142,0.9852941176470589,0.07543227747420941,0.5998774509803921,
GLOBAL3,92302,raw,5,0.006964261001865194,0.008337789308384727,0.0058468255407129206,0.05967941485783633,0.9889705882352942,0.08588849528157934,0.5655637254901961,
GLOBAL3,92302,raw,6,0.007826037665724666,0.009326186007300168,0.008406351412076766,0.08444798693937414,1.0,0.09775188094064058,0.579452614379085,
GLOBAL3,92302,raw,7,0.028411237145271547,0.03295369363205025,0.03451798986652078,0.376140421085224,0.9926470588235294,0.27763788177955045,0.39195261437908496,
GLOBAL3,92302,raw,8,0.13537292382960048,0.1477018265923413,0.1921951162986321,1.9853132495293668,0.8933823529411765,0.7165607278297595,0.04125816993464052,
GLOBAL3,92302,raw,9,0.26494647561482687,0.28813535140529906,0.39192673510538906,3.900106541593285,0.8731617647058824,1.3090166299698272,0.001633986928104575,
GLOBAL3,92302,raw,10,0.3737475576030168,0.4057091233434777,0.5575949461351657,5.4437797004630895,0.8455882352941176,1.7719369049853015,0.001633986928104575,
GLOBAL3,92302,raw,11,0.44212337069922625,0.47953669841298063,0.6561335355777217,6.361763973610804,0.8566176470588235,2.0790051208082465,0.0024509803921568627,
GLOBAL3,92302,raw,12,0.45535598757923446,0.49433539867555465,0.6725586695250722,6.460375261109541,0.8658088235294118,2.1921130248528296,0.0026552287581699343,
GLOBAL3,92302,raw,13,0.448979867913628,0.48699804985412243,0.6648881209871839,6.438383341383408,0.8474264705882353,2.1282645777617013,0.0026552287581699343,
GLOBAL3,92302,raw,14,0.4099231977582611,0.4448386763537195,0.6072264344406934,5.914529494612532,0.84375,1.9352723412604425,0.0026552287581699343,
GLOBAL3,92302,raw,15,0.3268445049919607,0.354151175460781,0.48329420343426743,4.757264403304468,0.8180147058823529,1.506387886824776,0.001838235294117647,
GLOBAL3,92302,raw,16,0.19614309762668272,0.2118836827735951,0.2899637479294207,2.922426863136934,0.8363970588235294,0.8861885079735461,0.02369281045751634,
GLOBAL3,92302,raw,17,0.032080519817222576,0.03773284840055397,0.0342594586756936,0.3712128472226836,0.9963235294117647,0.344155692404682,0.35334967320261434,
GLOBAL3,92302,raw,18,0.019907763479412192,0.021541919703660452,0.025857599905629466,0.24630937506170833,0.84375,0.11441416748724652,0.8051470588235294,
GLOBAL3,92302,raw,19,0.005423277533905899,0.00644960756095973,0.006156089119406312,0.05986317290979273,0.9761029411764706,0.0721500943580668,0.639297385620915,
GLOBAL3,92302,raw,20,0.004794183169359862,0.005732768843994581,0.003918942290539627,0.03971691341961131,0.9485294117647058,0.061516776352266524,0.576797385620915,
GLOBAL3,92302,raw,21,0.005264029132702942,0.005869254025686188,0.008034659988296831,0.07992360434111427,0.9283088235294118,0.04208530225853757,0.7551062091503268,
GLOBAL3,92302,raw,22,0.0038830182430077873,0.004620055300959455,0.004005392634159589,0.040885797756559705,0.9742647058823529,0.05122833499317147,0.4013480392156863,
GLOBAL3,92302,raw,23,0.00438955664425912,0.005260247275195822,0.00561274276107168,0.05450488977572497,0.9981617647058824,0.061721738606071615,0.6527777777777777,
GLOBAL3,92302,raw,24,0.0053837015943579,0.006296074626374796,0.007617273954044662,0.07322657327441608,1.0,0.063939497500243,0.7048611111111112,
GLOBAL3,92302,raw,25,0.004577899145394676,0.005374380070223321,0.006082132228815919,0.060027265373398274,1.0,0.05413079721483869,0.6570669934640522,
GLOBAL3,92302,raw,26,0.0034527078807548646,0.004138837217727177,0.0037056739391622628,0.036986778764163744,1.0,0.0464921120752396,0.5177696078431372,
GLOBAL3,92302,raw,27,0.004480563414980619,0.005108404820802995,0.006668685239499228,0.0651248680318103,1.0,0.04337916308664799,0.7195669934640522,
GLOBAL3,92302,raw,28,0.004631508037916967,0.00562391819213706,0.004444730172183173,0.04479167873368544,0.9944852941176471,0.06642514334046598,0.5931372549019607,
GLOBAL3,92302,raw,29,0.005238963752259773,0.006319327547410553,0.004445023707754452,0.04602226790259866,0.9944852941176471,0.0728716824118688,0.5392156862745099,
GLOBAL3,92302,raw,30,0.006568079655910505,0.007979537377940429,0.005916289273324307,0.06196186691522598,0.9908088235294118,0.10044832124853426,0.625,
GLOBAL3,92302,raw,31,0.02808065805835559,0.032616730745665255,0.03530688069861207,0.38555675588876887,0.9963235294117647,0.282521791337797,0.40298202614379086,
GLOBAL3,92302,raw,32,0.14239634236209894,0.15540238071264423,0.2007087586895508,2.073242876017877,0.8786764705882353,0.7528465235498146,0.042279411764705885,
GLOBAL3,92302,raw,33,0.2826853901671534,0.3068345606321002,0.41635270202024616,4.1584996743237275,0.8639705882352942,1.3588668510595507,0.0,
GLOBAL3,92302,raw,34,0.4010648507828121,0.4344226708290499,0.5912302348728395,5.768806059872183,0.8400735294117647,1.851410343752369,0.0,
GLOBAL3,92302,raw,35,0.4641971182487933,0.5031329309586509,0.6799288860192823,6.587331580929458,0.8345588235294118,2.1696750577309114,0.0,
GLOBAL3,92302,raw,36,0.4749492037861201,0.5155523822250032,0.6974246019703173,6.693880304584608,0.8419117647058824,2.267609363438791,0.0,
GLOBAL3,92302,raw,37,0.4706918377552422,0.509992436454733,0.6961602583754664,6.745966805364279,0.8216911764705882,2.1860767395650873,0.0,
GLOBAL3,92302,raw,38,0.4305276814264438,0.4661191634297673,0.6320696992101527,6.161158185780925,0.8235294117647058,1.9653639954169937,0.0,
GLOBAL3,92302,raw,39,0.34479808541850554,0.37224249013879773,0.5051540978204544,4.985734908464913,0.8088235294117647,1.5226914527953848,0.0,
GLOBAL3,92302,raw,40,0.2069921364022963,0.22256764033183657,0.2991295029507427,3.028320965030135,0.7959558823529411,0.8945931763527772,0.0055147058823529415,
GLOBAL3,92302,raw,41,0.043231789094457705,0.048648405658757644,0.07057349047998071,0.7112561102292281,0.9981617647058824,0.3200412051669855,0.24489379084967322,
GLOBAL3,92302,raw,42,0.009813991788050437,0.011113878099097134,0.012596845191209065,0.12636245787143707,0.9448529411764706,0.09564067877471275,0.6491013071895424,
GLOBAL3,92302,raw,43,0.00445465334913171,0.005395070398023754,0.0046117627337719826,0.045747276614694035,0.9816176470588235,0.06949417534235612,0.4820261437908497,
GLOBAL3,92302,raw,44,0.004990367973777894,0.0058859358948887336,0.0051493635275570975,0.050440123414292055,0.9797794117647058,0.05950118535504917,0.6423611111111112,
GLOBAL3,92302,raw,45,0.008083173835485012,0.008783745426799402,0.011454147963593125,0.11043596793623532,0.9264705882352942,0.04948056280180064,0.8084150326797385,
GLOBAL3,92302,raw,46,0.004326544444983421,0.005223303480628792,0.004361754908174021,0.04566279053688049,0.9926470588235294,0.0615989210845926,0.5098039215686275,
GLOBAL3,92302,raw,47,0.005428361533076303,0.006415216324141873,0.00619592864949801,0.0618242893148871,1.0,0.06374670412022058,0.6213235294117646,
GLOBAL3,92302,raw,48,0.005428707620941011,0.006375724131619518,0.0068497207519714505,0.06572956109748167,0.9926470588235294,0.06268872559470871,0.6756535947712418,
GLOBAL3,92302,raw,49,0.005112577019198036,0.0061867921977038385,0.004812454271971415,0.04760714401217068,0.9981617647058824,0.06992951751220658,0.5957924836601307,
GLOBAL3,92302,raw,50,0.004374872899476246,0.005317003975399218,0.004634071911260631,0.04535441056770437,0.9981617647058824,0.06562747195727037,0.594158496732026,
GLOBAL3,92302,raw,51,0.00656097430753933,0.007420408335883051,0.010826715201662023,0.10362521997269462,1.0,0.058398468322324266,0.6942401960784313,
GLOBAL3,92302,raw,52,0.005722365975083656,0.006645496527202695,0.008046942528880418,0.07799048634136424,0.9926470588235294,0.06107146204910399,0.5957924836601307,
GLOBAL3,92302,raw,53,0.005838645870150328,0.006844354344665732,0.00794949598947829,0.0773001120370977,0.9871323529411765,0.07004315205531156,0.6627859477124183,
GLOBAL3,92302,raw,54,0.008407622948693029,0.00965957540745061,0.009199695436708007,0.09161975892151103,0.9522058823529411,0.09042436751974255,0.744281045751634,
GLOBAL3,92302,raw,55,0.03065355806934212,0.03509641629631172,0.04341803993338286,0.4669965871452244,0.9963235294117647,0.2713883312902246,0.39174836601307184,
GLOBAL3,92302,raw,56,0.14340811506208653,0.15607406972220303,0.20140167783911367,2.0838008038665388,0.8676470588235294,0.7349141984430662,0.01736111111111111,
GLOBAL3,92302,raw,57,0.2841200421386385,0.3082687134746592,0.41798824112625754,4.17512338871465,0.8658088235294118,1.3708102428931441,0.0,
GLOBAL3,92302,raw,58,0.4032078075329861,0.4366186360624031,0.5914498338693817,5.773892601048026,0.8492647058823529,1.870015543658165,0.0,
GLOBAL3,92302,raw,59,0.465284240374888,0.5043949382566414,0.6746280869343205,6.534747649805949,0.84375,2.1769060762006167,0.0,
GLOBAL3,92302,raw,60,0.47588657344995605,0.5170454710585553,0.6935729102798428,6.6435733638046415,0.8290441176470589,2.300840303669666,0.0,
GLOBAL3,92302,raw,61,0.4699208079055823,0.5101047977893811,0.6884410983870763,6.672494938377948,0.8216911764705882,2.2543782588988432,0.0,
GLOBAL3,92302,raw,62,0.42954761021839893,0.46628388781098384,0.6296919527948844,6.136136490742073,0.8529411764705882,2.0417094137258776,0.0,
GLOBAL3,92302,raw,63,0.3437675862972674,0.37277026573311217,0.507374917171767,5.006642536650522,0.8272058823529411,1.5982454506361474,0.0008169934640522875,
GLOBAL3,92302,raw,64,0.20813935285959928,0.2254632248742558,0.3086989575928282,3.1228648524419818,0.8584558823529411,0.9729120191958546,0.027369281045751634,
GLOBAL3,92302,raw,65,0.03046350287655449,0.03333094080917383,0.04017914682041055,0.42978058353764936,0.9448529411764706,0.20250994458249222,0.24155773420479298,
GLOBAL3,92302,raw,66,0.005894876005694486,0.00635850128457996,0.005012663769693297,0.05051618770641439,1.0,0.0559405459892421,0.5180419389978214,
GLOBAL3,92302,raw,67,0.002689552514882281,0.00289203225227087,0.0032533153928132608,0.033009628600933975,0.9871323529411765,0.024575358402026876,0.474605119825708,
GLOBAL3,92302,raw,68,0.0033891083562968116,0.003681388007879653,0.004508602036671592,0.04230149879175074,0.9301470588235294,0.023380928778180026,0.3669662309368191,
GLOBAL3,92302,raw,69,0.00303700080202595,0.003320806227718381,0.00437825425172502,0.04382377906757243,0.7996323529411765,0.013521929739701177,0.6872276688453158,
GLOBAL3,92302,raw,70,0.002830080398197474,0.003092778937057079,0.003825809466098268,0.0398806004839785,0.8786764705882353,0.016050819620762418,0.34579248366013066,
GLOBAL3,92302,raw,71,0.002720193431564149,0.002954653701571065,0.003200823316444012,0.03199221193790436,0.9908088235294118,0.02476918625729055,0.4187772331154684,
GLOBAL3,92302,raw,72,0.0027491650732565775,0.002992994749001993,0.003130437240719758,0.030896232846905205,1.0,0.02865397788736965,0.5680147058823529,
GLOBAL3,92302,raw,73,0.0029664024718925423,0.003193870261125744,0.0029359539966720342,0.029772357467342827,0.96875,0.03230888676594875,0.437568082788671,
GLOBAL3,92302,raw,74,0.004271230328879362,0.0045826761120481355,0.005511611123184701,0.054108809022342455,0.9981617647058824,0.03981527347667767,0.3308142701525054,
GLOBAL3,92302,raw,75,0.003225317233426397,0.003466939488830125,0.0034696357014793074,0.03439421031404944,0.9981617647058824,0.03341481530305267,0.44532952069716775,
GLOBAL3,92302,raw,76,0.006651510841062161,0.007286867618707141,0.010359020052076078,0.10310177767977995,0.8658088235294118,0.033471355072719595,0.2094226579520697,
GLOBAL3,92302,raw,77,0.009280889125035519,0.010217807921739534,0.015432019977577306,0.14939729080480688,0.7371323529411765,0.039468173621640304,0.18940631808278865,
GLOBAL3,92302,raw,78,0.006054810636274576,0.006431992604282009,0.008015637985683907,0.0844411832444808,1.0,0.049095199354434314,0.4037309368191721,
GLOBAL3,92302,raw,79,0.033627796582748136,0.03656504329461371,0.04719243235977975,0.5140995100544601,0.9852941176470589,0.2323591954741956,0.3474264705882353,
GLOBAL3,92302,raw,80,0.14799478678654102,0.16149936867703824,0.20688976500665912,2.134667838550419,0.8216911764705882,0.693118233040407,0.012254901960784312,
GLOBAL3,92302,raw,81,0.2839452197288437,0.31103222423031185,0.42527099252776884,4.259961727349197,0.8125,1.2271533331269928,0.0,
GLOBAL3,92302,raw,82,0.4050150056762147,0.4433668890131526,0.6071343615603904,5.92510365198969,0.7849264705882353,1.6684823796159516,0.0,
GLOBAL3,92302,raw,83,0.46622676397020074,0.5094934880714979,0.6874729848658409,6.65425015082035,0.7849264705882353,1.9864790203486227,0.0005446623093681917,
GLOBAL3,92302,raw,84,0.47634411453054876,0.5209999350125258,0.7021644816444477,6.741470224607517,0.7849264705882353,2.134471160030245,0.0011574074074074073,
GLOBAL3,92302,raw,85,0.470017249026521,0.5136715739566943,0.6977726252325595,6.760939560940161,0.7867647058823529,2.0556435017966135,0.0009531590413943354,
GLOBAL3,92302,raw,86,0.4337004836269658,0.4736572980563392,0.6423594681128709,6.268912847537329,0.7555147058823529,1.7693307069321316,0.0003404139433551198,
GLOBAL3,92302,raw,87,0.34739980207712207,0.3790270813465542,0.5109268033945814,5.040886848295272,0.7518382352941176,1.3634718095565221,0.00027233115468409583,
GLOBAL3,92302,raw,88,0.2092652762086374,0.22813115659880784,0.30272475324493703,3.06607589164153,0.75,0.8512391502339514,0.00326797385620915,
GLOBAL3,92302,raw,89,0.04816884061860366,0.05312832553904075,0.06561517072234946,0.666954724888509,0.9944852941176471,0.3698045211503385,0.28622004357298475,
GLOBAL3,92302,raw,90,0.009035626579746832,0.00976497970339553,0.01018126968735886,0.09919898387263804,1.0,0.10363212904148304,0.4017565359477124,
GLOBAL3,92302,raw,91,0.0033804189372109356,0.0036370067035893672,0.004537083994616155,0.04600979168625439,0.9742647058823529,0.028288545452559263,0.36703431372549017,
GLOBAL3,92302,raw,92,0.003944025450768823,0.004278695844444432,0.005839427832148854,0.05502932562547572,0.8694852941176471,0.025793835047783025,0.2691312636165577,
GLOBAL3,92302,raw,93,0.003057109942022875,0.0033276108796850366,0.0040649726122092625,0.039794395075124854,0.8033088235294118,0.016922430092757946,0.7249455337690632,
GLOBAL3,92302,raw,94,0.003608047326052468,0.003918460102659292,0.004667124968586296,0.050586922642062694,0.9393382352941176,0.02343463980333882,0.3191040305010894,
