arm,seed,mode,series,origin,crps,pinball,nmae,raw_mae,coverage,width,negative_mass,native_pinball
FULL9,92301,raw,2,7560,0.2700506240197145,0.29612825802583415,0.3945257464699822,5.157446564757265,0.75,0.5279029689140635,0.23263888888888887,
FULL9,92301,raw,2,7584,0.14613444197478567,0.15897632550591645,0.19497478482672087,2.548812195949722,0.828125,0.5116815290769317,0.2789351851851852,
FULL9,92301,raw,2,7608,0.07247295919076649,0.078184428171282,0.09188732866116647,1.201199140457902,0.9375,0.5256169682392886,0.20543981481481483,
FULL9,92301,raw,2,7632,0.09157476115364585,0.10025944566295832,0.13797515143441824,1.8036832251236774,0.9375,0.5121342819537622,0.31963734567901236,
FULL9,92301,raw,2,7656,0.12128177334085574,0.1329731811880729,0.18559557204099103,2.426202228933107,0.9375,0.5364911370152273,0.2546296296296296,
FULL9,92301,raw,2,7680,0.10198981461502563,0.11127444960633484,0.14517219931544736,1.897766793059418,0.921875,0.5193394619221416,0.2961033950617284,
FULL9,92301,raw,2,7704,0.06903131869070378,0.07390224963927623,0.08264352604543432,1.0803593258897308,0.90625,0.5108907082104052,0.206983024691358,
FULL9,92301,raw,2,7728,0.05922790849487783,0.06333322894322507,0.06448079671923924,0.842926644225372,0.9375,0.4738264981288026,0.27121913580246915,
FULL9,92301,raw,2,7752,0.055332333495845064,0.05930562912450174,0.05401370822581742,0.706095397908939,0.90625,0.472056918276706,0.2845293209876543,
FULL9,92301,raw,2,7776,0.06116790906526599,0.06537003293485674,0.06165925190810371,0.8060419371468015,0.96875,0.4896136586220511,0.3296682098765432,
FULL9,92301,raw,2,7800,0.07203628513192137,0.07807508455798497,0.08876002192564225,1.1603173538460396,0.953125,0.5171366676629559,0.3302469135802469,
FULL9,92301,raw,2,7824,0.07420861658037095,0.08038702179140898,0.08503848333758329,1.1116674581717234,0.9375,0.5261835710380927,0.3333333333333333,
FULL9,92301,raw,2,7848,0.0898712410235249,0.09864413292508079,0.12732903348434227,1.6645116122672334,0.90625,0.49154842194023896,0.34085648148148145,
FULL9,92301,raw,2,7872,0.1429181761639555,0.15875883053187828,0.2382812536200228,3.114936969068367,0.8125,0.4646335613417819,0.3447145061728395,
FULL9,92301,raw,2,7896,0.13602880741739576,0.150709756508918,0.22355372418762054,2.922411014151294,0.84375,0.44621532189636165,0.35667438271604934,
FULL9,92301,raw,2,7920,0.07908101713986304,0.08620040789986637,0.11538523880021989,1.5083760915440507,0.890625,0.43675810267746573,0.35725308641975306,
FULL9,92301,raw,2,7944,0.062063910178420056,0.06700510188746572,0.08459982204960312,1.105933048762381,0.9375,0.4167195774305267,0.36863425925925924,
FULL9,92301,raw,2,7968,0.05956916424945995,0.06449166309565019,0.0746138822302808,0.975391629152,0.96875,0.44243161172537393,0.3395061728395061,
FULL9,92301,raw,2,7992,0.07269007292191083,0.07920718422343839,0.09434603232853789,1.233340598642826,0.859375,0.4446819582478846,0.32600308641975306,
FULL9,92301,raw,2,8016,0.08241014414653705,0.0902776435215859,0.11890697781034887,1.554414102807641,0.859375,0.45660140395065985,0.25115740740740744,
FULL9,92301,raw,2,8040,0.09820450044407097,0.10787456180787702,0.14058265885968502,1.8377699237316847,0.828125,0.4277362559513809,0.27218364197530864,
FULL9,92301,raw,2,8064,0.15486273008038814,0.1710038632140211,0.2317375845741626,3.0293947104364634,0.734375,0.4219632965683905,0.25385802469135804,
FULL9,92301,raw,2,8088,0.1303924526044865,0.14356318369797105,0.19078293881820313,2.494014196097851,0.71875,0.4086517137374391,0.2685185185185185,
