arm,condition,series,tau,extension,qs,qs_ref,gap,exceed_rate,sel_choice
LORA,phi0.9_gauss_gon,33,0.999,LIN,0.0033376901081621823,0.0031558212174006084,0.05762965587492186,0.0,LIN
LORA,phi0.9_gauss_gon,33,0.999,EVT-S,0.00311580613735017,0.0031558212174006084,-0.012679767735194525,0.0,LIN
LORA,phi0.9_gauss_gon,33,0.999,SEL,0.0033376901081621823,0.0031558212174006084,0.05762965587492186,0.0,LIN
LORA,phi0.9_gauss_gon,34,0.9,NONE,0.18694656258254014,0.17411927312232517,0.07366955553049737,0.125,EVT-S
LORA,phi0.9_gauss_gon,34,0.95,NONE,0.1119444161859287,0.10510817091529517,0.06504009356363682,0.075,EVT-S
LORA,phi0.9_gauss_gon,34,0.99,NONE,0.025954778485078468,0.02853822908378984,-0.0905259604976264,0.01,EVT-S
LORA,phi0.9_gauss_gon,34,0.995,CLAMP,0.013864188006968713,0.015076356980285891,-0.08040198138729615,0.01,EVT-S
LORA,phi0.9_gauss_gon,34,0.995,LIN,0.013873810633432116,0.015076356980285891,-0.07976372199373138,0.005,EVT-S
LORA,phi0.9_gauss_gon,34,0.995,EVT-S,0.01447818413894325,0.015076356980285891,-0.03967621900468543,0.005,EVT-S
LORA,phi0.9_gauss_gon,34,0.995,SEL,0.01447818413894325,0.015076356980285891,-0.03967621900468543,0.005,EVT-S
LORA,phi0.9_gauss_gon,34,0.999,CLAMP,0.00419171562448091,0.0029550859128292303,0.41847504544046155,0.01,EVT-S
LORA,phi0.9_gauss_gon,34,0.999,LIN,0.0033995961485101577,0.0029550859128292303,0.1504221023663399,0.0,EVT-S
LORA,phi0.9_gauss_gon,34,0.999,EVT-S,0.0031038553096759147,0.0029550859128292303,0.050343509879295256,0.0,EVT-S
LORA,phi0.9_gauss_gon,34,0.999,SEL,0.0031038553096759147,0.0029550859128292303,0.050343509879295256,0.0,EVT-S
LORA,phi0.9_gauss_gon,35,0.9,NONE,0.15713257763095187,0.15287973501232335,0.02781822337856421,0.135,EVT-S
LORA,phi0.9_gauss_gon,35,0.95,NONE,0.09029018657790751,0.08726766403910892,0.03463508015344652,0.05,EVT-S
LORA,phi0.9_gauss_gon,35,0.99,NONE,0.023052891964625233,0.021577636396699424,0.06836965554538077,0.005,EVT-S
LORA,phi0.9_gauss_gon,35,0.995,CLAMP,0.011975452086818168,0.011951046139709522,0.0020421598932292007,0.005,EVT-S
LORA,phi0.9_gauss_gon,35,0.995,LIN,0.012441092201261092,0.011951046139709522,0.04100444896813715,0.0,EVT-S
LORA,phi0.9_gauss_gon,35,0.995,EVT-S,0.012536284908293192,0.011951046139709522,0.04896966857479601,0.005,EVT-S
LORA,phi0.9_gauss_gon,35,0.995,SEL,0.012536284908293192,0.011951046139709522,0.04896966857479601,0.005,EVT-S
LORA,phi0.9_gauss_gon,35,0.999,CLAMP,0.0031135001845725174,0.0028694862177699367,0.08503751134661997,0.005,EVT-S
LORA,phi0.9_gauss_gon,35,0.999,LIN,0.0030505583716019763,0.0028694862177699367,0.06310263931943982,0.0,EVT-S
LORA,phi0.9_gauss_gon,35,0.999,EVT-S,0.002569062356215187,0.0028694862177699367,-0.1046960461752029,0.0,EVT-S
LORA,phi0.9_gauss_gon,35,0.999,SEL,0.002569062356215187,0.0028694862177699367,-0.1046960461752029,0.0,EVT-S
LORA,phi0.9_gauss_gon,36,0.9,NONE,0.17464945603268603,0.1699725448808651,0.02751568587208597,0.105,EVT-S
LORA,phi0.9_gauss_gon,36,0.95,NONE,0.10093176295422118,0.09771676155121961,0.03290122750656632,0.045,EVT-S
LORA,phi0.9_gauss_gon,36,0.99,NONE,0.028171927973619226,0.024990092847203205,0.1273238617347563,0.005,EVT-S
LORA,phi0.9_gauss_gon,36,0.995,CLAMP,0.014918963816856472,0.012981178600859726,0.14927652377176348,0.005,EVT-S
LORA,phi0.9_gauss_gon,36,0.995,LIN,0.015022016236457375,0.012981178600859726,0.15721512648030944,0.0,EVT-S
LORA,phi0.9_gauss_gon,36,0.995,EVT-S,0.017390701274322986,0.012981178600859726,0.33968584895451803,0.005,EVT-S
LORA,phi0.9_gauss_gon,36,0.995,SEL,0.017390701274322986,0.012981178600859726,0.33968584895451803,0.005,EVT-S
LORA,phi0.9_gauss_gon,36,0.999,CLAMP,0.004316592491446269,0.003106173627715126,0.3896816497735567,0.005,EVT-S
LORA,phi0.9_gauss_gon,36,0.999,LIN,0.0037339210341492323,0.003106173627715126,0.20209668926198177,0.0,EVT-S
LORA,phi0.9_gauss_gon,36,0.999,EVT-S,0.004497570262597389,0.003106173627715126,0.4479455438251734,0.005,EVT-S
LORA,phi0.9_gauss_gon,36,0.999,SEL,0.004497570262597389,0.003106173627715126,0.4479455438251734,0.005,EVT-S
LORA,phi0.9_gauss_gon,37,0.9,NONE,0.19990057650388013,0.18885960551164957,0.05846126259937301,0.095,LIN
LORA,phi0.9_gauss_gon,37,0.95,NONE,0.11953580736982954,0.11168183623269912,0.07032451652000038,0.05,LIN
LORA,phi0.9_gauss_gon,37,0.99,NONE,0.032175017404972035,0.02788512631281753,0.15384155137151523,0.005,LIN
LORA,phi0.9_gauss_gon,37,0.995,CLAMP,0.01742618311015881,0.01569429825737375,0.11035121318478569,0.005,LIN
LORA,phi0.9_gauss_gon,37,0.995,LIN,0.017880361883184728,0.01569429825737375,0.13929030721611824,0.005,LIN
LORA,phi0.9_gauss_gon,37,0.995,EVT-S,0.016915948911701936,0.01569429825737375,0.07784041275972386,0.005,LIN
LORA,phi0.9_gauss_gon,37,0.995,SEL,0.017880361883184728,0.01569429825737375,0.13929030721611824,0.005,LIN
LORA,phi0.9_gauss_gon,37,0.999,CLAMP,0.005627115674308232,0.003223209098399985,0.7458115507000636,0.005,LIN
LORA,phi0.9_gauss_gon,37,0.999,LIN,0.004106673711181525,0.003223209098399985,0.2740947254151447,0.0,LIN
LORA,phi0.9_gauss_gon,37,0.999,EVT-S,0.003676756247887503,0.003223209098399985,0.14071291549551046,0.0,LIN
LORA,phi0.9_gauss_gon,37,0.999,SEL,0.004106673711181525,0.003223209098399985,0.2740947254151447,0.0,LIN
LORA,phi0.9_gauss_gon,38,0.9,NONE,0.16013915799116532,0.15774548622372042,0.015174264726979914,0.075,LIN
LORA,phi0.9_gauss_gon,38,0.95,NONE,0.09503774549325447,0.09159073932258145,0.03763487658433129,0.03,LIN
LORA,phi0.9_gauss_gon,38,0.99,NONE,0.027696553540532666,0.02597032172158888,0.06646940447829675,0.005,LIN
LORA,phi0.9_gauss_gon,38,0.995,CLAMP,0.015864998953763716,0.014311216632871264,0.10857094548646451,0.005,LIN
LORA,phi0.9_gauss_gon,38,0.995,LIN,0.016068959644334725,0.014311216632871264,0.12282275201020454,0.005,LIN
LORA,phi0.9_gauss_gon,38,0.995,EVT-S,0.015939190348282502,0.014311216632871264,0.11375508855564131,0.005,LIN
LORA,phi0.9_gauss_gon,38,0.995,SEL,0.016068959644334725,0.014311216632871264,0.12282275201020454,0.005,LIN
LORA,phi0.9_gauss_gon,38,0.999,CLAMP,0.006399755284348556,0.0030448120287789636,1.1018556232238081,0.005,LIN
LORA,phi0.9_gauss_gon,38,0.999,LIN,0.0037793283764949092,0.0030448120287789636,0.2412353671666565,0.005,LIN
LORA,phi0.9_gauss_gon,38,0.999,EVT-S,0.003343884497944657,0.0030448120287789636,0.09822362311332178,0.0,LIN
LORA,phi0.9_gauss_gon,38,0.999,SEL,0.0037793283764949092,0.0030448120287789636,0.2412353671666565,0.005,LIN
LORA,phi0.9_gauss_gon,39,0.9,NONE,0.15764574573094953,0.152557334239741,0.03335409285018165,0.115,EVT-S
LORA,phi0.9_gauss_gon,39,0.95,NONE,0.08936211345176996,0.08818059409736108,0.013398859085756998,0.025,EVT-S
LORA,phi0.9_gauss_gon,39,0.99,NONE,0.023256969216207082,0.022865978002900453,0.017099256076299696,0.005,EVT-S
LORA,phi0.9_gauss_gon,39,0.995,CLAMP,0.011643251682811082,0.012498584894812143,-0.06843440431053027,0.005,EVT-S
LORA,phi0.9_gauss_gon,39,0.995,LIN,0.013051832444173708,0.012498584894812143,0.0442648150984839,0.0,EVT-S
LORA,phi0.9_gauss_gon,39,0.995,EVT-S,0.012579624741685017,0.012498584894812143,0.006483921784338209,0.0,EVT-S
LORA,phi0.9_gauss_gon,39,0.995,SEL,0.012579624741685017,0.012498584894812143,0.006483921784338209,0.0,EVT-S
LORA,phi0.9_gauss_gon,39,0.999,CLAMP,0.002352277656094281,0.002986114015440645,-0.21226127203077738,0.005,EVT-S
LORA,phi0.9_gauss_gon,39,0.999,LIN,0.003203413137375918,0.002986114015440645,0.07276986773166039,0.0,EVT-S
LORA,phi0.9_gauss_gon,39,0.999,EVT-S,0.0026683998100245684,0.002986114015440645,-0.10639721181885053,0.0,EVT-S
LORA,phi0.9_gauss_gon,39,0.999,SEL,0.0026683998100245684,0.002986114015440645,-0.10639721181885053,0.0,EVT-S
LORA,phi0.9_t6_goff,0,0.9,NONE,0.16954027237803204,0.17293825218426712,-0.019648514792519722,0.08,EVT-S
LORA,phi0.9_t6_goff,0,0.95,NONE,0.11104540021502018,0.1110351652374225,9.217780309334067e-05,0.035,EVT-S
LORA,phi0.9_t6_goff,0,0.99,NONE,0.04074759307276895,0.04061217315381433,0.003334466206517117,0.015,EVT-S
LORA,phi0.9_t6_goff,0,0.995,CLAMP,0.02938982059536989,0.02751481037863999,0.06814548931747266,0.015,EVT-S
LORA,phi0.9_t6_goff,0,0.995,LIN,0.02774079698967413,0.02751481037863999,0.00821327161351526,0.005,EVT-S
LORA,phi0.9_t6_goff,0,0.995,EVT-S,0.024651826637901154,0.02751481037863999,-0.10405246125051981,0.005,EVT-S
LORA,phi0.9_t6_goff,0,0.995,SEL,0.024651826637901154,0.02751481037863999,-0.10405246125051981,0.005,EVT-S
LORA,phi0.9_t6_goff,0,0.999,CLAMP,0.020303602613450638,0.01029279610893221,0.9726032069974582,0.015,EVT-S
LORA,phi0.9_t6_goff,0,0.999,LIN,0.01493583155114196,0.01029279610893221,0.45109563942303965,0.005,EVT-S
LORA,phi0.9_t6_goff,0,0.999,EVT-S,0.005751656659493823,0.01029279610893221,-0.44119590064526126,0.005,EVT-S
LORA,phi0.9_t6_goff,0,0.999,SEL,0.005751656659493823,0.01029279610893221,-0.44119590064526126,0.005,EVT-S
LORA,phi0.9_t6_goff,1,0.9,NONE,0.1843344147436241,0.1852379641640252,-0.004877776672178258,0.14,EVT-S
LORA,phi0.9_t6_goff,1,0.95,NONE,0.11100912858025268,0.10785526439523523,0.029241634172441744,0.075,EVT-S
LORA,phi0.9_t6_goff,1,0.99,NONE,0.0273009218660719,0.024155135024188406,0.13023263329860812,0.03,EVT-S
LORA,phi0.9_t6_goff,1,0.995,CLAMP,0.015795941949734625,0.014315936757508405,0.10338165202147809,0.03,EVT-S
LORA,phi0.9_t6_goff,1,0.995,LIN,0.013270652547327653,0.014315936757508405,-0.07301542524854499,0.005,EVT-S
LORA,phi0.9_t6_goff,1,0.995,EVT-S,0.014422171176852341,0.014315936757508405,0.0074207102995351715,0.005,EVT-S
LORA,phi0.9_t6_goff,1,0.995,SEL,0.014422171176852341,0.014315936757508405,0.0074207102995351715,0.005,EVT-S
LORA,phi0.9_t6_goff,1,0.999,CLAMP,0.006591958016664805,0.004088094066723114,0.6124770881186472,0.03,EVT-S
LORA,phi0.9_t6_goff,1,0.999,LIN,0.003242058389438589,0.004088094066723114,-0.2069511277079492,0.0,EVT-S
LORA,phi0.9_t6_goff,1,0.999,EVT-S,0.003280807538211235,0.004088094066723114,-0.19747259122121275,0.0,EVT-S
LORA,phi0.9_t6_goff,1,0.999,SEL,0.003280807538211235,0.004088094066723114,-0.19747259122121275,0.0,EVT-S
LORA,phi0.9_t6_goff,2,0.9,NONE,0.19759901538305286,0.18948063918550617,0.042845412768523605,0.17,EVT-S
LORA,phi0.9_t6_goff,2,0.95,NONE,0.11759144044854374,0.11614729810065662,0.012433714528904405,0.085,EVT-S
LORA,phi0.9_t6_goff,2,0.99,NONE,0.03665583051561259,0.02954162383572358,0.2408197572161237,0.025,EVT-S
LORA,phi0.9_t6_goff,2,0.995,CLAMP,0.025991016982466454,0.014781961583524178,0.7582928243729015,0.025,EVT-S
LORA,phi0.9_t6_goff,2,0.995,LIN,0.021139762067232608,0.014781961583524178,0.4301053312704295,0.02,EVT-S
LORA,phi0.9_t6_goff,2,0.995,EVT-S,0.018238220830197608,0.014781961583524178,0.23381600791912094,0.005,EVT-S
LORA,phi0.9_t6_goff,2,0.995,SEL,0.018238220830197608,0.014781961583524178,0.23381600791912094,0.005,EVT-S
LORA,phi0.9_t6_goff,2,0.999,CLAMP,0.017459166155949543,0.004129039915609935,3.228383961594739,0.025,EVT-S
LORA,phi0.9_t6_goff,2,0.999,LIN,0.003018898820721656,0.004129039915609935,-0.26886179779744057,0.0,EVT-S
LORA,phi0.9_t6_goff,2,0.999,EVT-S,0.0044774357891648915,0.004129039915609935,0.08437696914428883,0.0,EVT-S
LORA,phi0.9_t6_goff,2,0.999,SEL,0.0044774357891648915,0.004129039915609935,0.08437696914428883,0.0,EVT-S
LORA,phi0.9_t6_goff,3,0.9,NONE,0.17086940350614754,0.17402971991559796,-0.018159636244792665,0.08,LIN
LORA,phi0.9_t6_goff,3,0.95,NONE,0.10946368010187527,0.11254161223936247,-0.027349280645996177,0.05,LIN
LORA,phi0.9_t6_goff,3,0.99,NONE,0.03767435393553298,0.03846242960669586,-0.02048949271331746,0.01,LIN
LORA,phi0.9_t6_goff,3,0.995,CLAMP,0.02510812438143663,0.023211638349381617,0.08170410048222809,0.01,LIN
LORA,phi0.9_t6_goff,3,0.995,LIN,0.02495790503213945,0.023211638349381617,0.07523237509016045,0.005,LIN
LORA,phi0.9_t6_goff,3,0.995,EVT-S,0.0222806853780788,0.023211638349381617,-0.040107163367363974,0.005,LIN
LORA,phi0.9_t6_goff,3,0.995,SEL,0.02495790503213945,0.023211638349381617,0.07523237509016045,0.005,LIN
LORA,phi0.9_t6_goff,3,0.999,CLAMP,0.015055140738159558,0.005939716396339893,1.5346564942792003,0.01,LIN
LORA,phi0.9_t6_goff,3,0.999,LIN,0.011721776291284907,0.005939716396339893,0.9734572341716472,0.005,LIN
LORA,phi0.9_t6_goff,3,0.999,EVT-S,0.005184121952173937,0.005939716396339893,-0.12721052551121126,0.005,LIN
LORA,phi0.9_t6_goff,3,0.999,SEL,0.011721776291284907,0.005939716396339893,0.9734572341716472,0.005,LIN
LORA,phi0.9_t6_goff,4,0.9,NONE,0.17755268547116337,0.16144770447417134,0.09975354588933483,0.11,EVT-S
LORA,phi0.9_t6_goff,4,0.95,NONE,0.10414384811871029,0.09078307163668516,0.14717255366171256,0.065,EVT-S
LORA,phi0.9_t6_goff,4,0.99,NONE,0.029353168377024338,0.026199140777586543,0.12038668085390336,0.005,EVT-S
LORA,phi0.9_t6_goff,4,0.995,CLAMP,0.017172528633625214,0.015405191874646507,0.11472344994854278,0.005,EVT-S
LORA,phi0.9_t6_goff,4,0.995,LIN,0.017664472039003554,0.015405191874646507,0.14665706099223064,0.005,EVT-S
LORA,phi0.9_t6_goff,4,0.995,EVT-S,0.019766011632543344,0.015405191874646507,0.28307467984697876,0.0,EVT-S
LORA,phi0.9_t6_goff,4,0.995,SEL,0.019766011632543344,0.015405191874646507,0.28307467984697876,0.0,EVT-S
LORA,phi0.9_t6_goff,4,0.999,CLAMP,0.007428016838905911,0.004305945090150734,0.7250607435511642,0.005,EVT-S
LORA,phi0.9_t6_goff,4,0.999,LIN,0.005287650309457364,0.004305945090150734,0.22798832747592335,0.005,EVT-S
LORA,phi0.9_t6_goff,4,0.999,EVT-S,0.008015661945672764,0.004305945090150734,0.8615337116136257,0.0,EVT-S
LORA,phi0.9_t6_goff,4,0.999,SEL,0.008015661945672764,0.004305945090150734,0.8615337116136257,0.0,EVT-S
LORA,phi0.9_t6_goff,5,0.9,NONE,0.17953828098435035,0.1730758106667696,0.03733895737760373,0.11,EVT-S
LORA,phi0.9_t6_goff,5,0.95,NONE,0.10942174853463038,0.10130840961815255,0.08008554222752373,0.05,EVT-S
LORA,phi0.9_t6_goff,5,0.99,NONE,0.03202766941581556,0.027502219903282308,0.16454851748142518,0.015,EVT-S
LORA,phi0.9_t6_goff,5,0.995,CLAMP,0.019427232853577524,0.015148912167413445,0.28241768378373067,0.015,EVT-S
LORA,phi0.9_t6_goff,5,0.995,LIN,0.01786804801648918,0.015148912167413445,0.17949380252694436,0.01,EVT-S
LORA,phi0.9_t6_goff,5,0.995,EVT-S,0.01774284282499854,0.015148912167413445,0.17122883999320115,0.005,EVT-S
LORA,phi0.9_t6_goff,5,0.995,SEL,0.01774284282499854,0.015148912167413445,0.17122883999320115,0.005,EVT-S
LORA,phi0.9_t6_goff,5,0.999,CLAMP,0.009346883603787102,0.004254689148704122,1.196842889599571,0.015,EVT-S
LORA,phi0.9_t6_goff,5,0.999,LIN,0.0035326352137077586,0.004254689148704122,-0.16970779997318575,0.0,EVT-S
LORA,phi0.9_t6_goff,5,0.999,EVT-S,0.005800441390279789,0.004254689148704122,0.36330556417887006,0.0,EVT-S
LORA,phi0.9_t6_goff,5,0.999,SEL,0.005800441390279789,0.004254689148704122,0.36330556417887006,0.0,EVT-S
LORA,phi0.9_t6_goff,6,0.9,NONE,0.17809372279826186,0.17571728275181792,0.013524224875480328,0.095,EVT-S
LORA,phi0.9_t6_goff,6,0.95,NONE,0.11199518937593958,0.10803541182399648,0.03665258904547053,0.055,EVT-S
LORA,phi0.9_t6_goff,6,0.99,NONE,0.029524362074605542,0.0296894083678146,-0.005559096737945746,0.005,EVT-S
LORA,phi0.9_t6_goff,6,0.995,CLAMP,0.016955102521181206,0.016527648884935978,0.025862942710189518,0.005,EVT-S
LORA,phi0.9_t6_goff,6,0.995,LIN,0.016976553481508817,0.016527648884935978,0.02716082606171466,0.005,EVT-S
LORA,phi0.9_t6_goff,6,0.995,EVT-S,0.016808287137190743,0.016527648884935978,0.0169799258326786,0.01,EVT-S
LORA,phi0.9_t6_goff,6,0.995,SEL,0.016808287137190743,0.016527648884935978,0.0169799258326786,0.01,EVT-S
LORA,phi0.9_t6_goff,6,0.999,CLAMP,0.006899694878441733,0.004318382908967804,0.5977496724788873,0.005,EVT-S
LORA,phi0.9_t6_goff,6,0.999,LIN,0.0035157608788171217,0.004318382908967804,-0.18586170959594872,0.0,EVT-S
LORA,phi0.9_t6_goff,6,0.999,EVT-S,0.0034316515749224672,0.004318382908967804,-0.20533874664145668,0.0,EVT-S
LORA,phi0.9_t6_goff,6,0.999,SEL,0.0034316515749224672,0.004318382908967804,-0.20533874664145668,0.0,EVT-S
LORA,phi0.9_t6_goff,7,0.9,NONE,0.2109855336658517,0.20867622084428306,0.011066487653578427,0.14,EVT-S
LORA,phi0.9_t6_goff,7,0.95,NONE,0.13318251865084263,0.1298397396735064,0.025745422670608864,0.09,EVT-S
LORA,phi0.9_t6_goff,7,0.99,NONE,0.04302983170921513,0.03306445971810363,0.3013922524690522,0.025,EVT-S
LORA,phi0.9_t6_goff,7,0.995,CLAMP,0.03115292428829663,0.017052984301985707,0.826831230042772,0.025,EVT-S
LORA,phi0.9_t6_goff,7,0.995,LIN,0.0258033255675815,0.017052984301985707,0.5131266827341696,0.025,EVT-S
LORA,phi0.9_t6_goff,7,0.995,EVT-S,0.020204782223324794,0.017052984301985707,0.1848238329153966,0.015,EVT-S
LORA,phi0.9_t6_goff,7,0.995,SEL,0.020204782223324794,0.017052984301985707,0.1848238329153966,0.015,EVT-S
LORA,phi0.9_t6_goff,7,0.999,CLAMP,0.021651398351561834,0.004255250772012905,4.088160372113592,0.025,EVT-S
LORA,phi0.9_t6_goff,7,0.999,LIN,0.006681308928223635,0.004255250772012905,0.5701328279327487,0.01,EVT-S
LORA,phi0.9_t6_goff,7,0.999,EVT-S,0.005141024802593033,0.004255250772012905,0.20816024202520045,0.0,EVT-S
LORA,phi0.9_t6_goff,7,0.999,SEL,0.005141024802593033,0.004255250772012905,0.20816024202520045,0.0,EVT-S
LORA,phi0.9_t6_goff,8,0.9,NONE,0.17335883010835107,0.17377244812903622,-0.0023802278504934105,0.08,EVT-S
LORA,phi0.9_t6_goff,8,0.95,NONE,0.10784628327887823,0.10704454207155237,0.007489790621832526,0.055,EVT-S
LORA,phi0.9_t6_goff,8,0.99,NONE,0.03367902858130817,0.03297115701321535,0.0214694184923232,0.005,EVT-S
LORA,phi0.9_t6_goff,8,0.995,CLAMP,0.021587481670934494,0.02004617111588563,0.07688802745116008,0.005,EVT-S
LORA,phi0.9_t6_goff,8,0.995,LIN,0.0218772133821581,0.02004617111588563,0.09134124694872314,0.005,EVT-S
LORA,phi0.9_t6_goff,8,0.995,EVT-S,0.02121486430380023,0.02004617111588563,0.05830007043033114,0.005,EVT-S
LORA,phi0.9_t6_goff,8,0.995,SEL,0.02121486430380023,0.02004617111588563,0.05830007043033114,0.005,EVT-S
LORA,phi0.9_t6_goff,8,0.999,CLAMP,0.011914244142635557,0.004271028191858023,1.7895494029629688,0.005,EVT-S
LORA,phi0.9_t6_goff,8,0.999,LIN,0.009170911753135468,0.004271028191858023,1.1472374662893179,0.005,EVT-S
LORA,phi0.9_t6_goff,8,0.999,EVT-S,0.005245651927650414,0.004271028191858023,0.22819417058645097,0.0,EVT-S
LORA,phi0.9_t6_goff,8,0.999,SEL,0.005245651927650414,0.004271028191858023,0.22819417058645097,0.0,EVT-S
LORA,phi0.9_t6_goff,9,0.9,NONE,0.1706102432703351,0.15839722091960512,0.07710376659277851,0.145,EVT-S
LORA,phi0.9_t6_goff,9,0.95,NONE,0.0970330756618426,0.0963759236023949,0.006818633066063562,0.065,EVT-S
LORA,phi0.9_t6_goff,9,0.99,NONE,0.02449221597263561,0.025930218678975034,-0.055456636295373785,0.01,EVT-S
LORA,phi0.9_t6_goff,9,0.995,CLAMP,0.01331486634751603,0.015220791642465864,-0.1252185392008338,0.01,EVT-S
LORA,phi0.9_t6_goff,9,0.995,LIN,0.01317997100617086,0.015220791642465864,-0.1340811098550968,0.005,EVT-S
LORA,phi0.9_t6_goff,9,0.995,EVT-S,0.013485153072322693,0.015220791642465864,-0.11403076862971806,0.0,EVT-S
LORA,phi0.9_t6_goff,9,0.995,SEL,0.013485153072322693,0.015220791642465864,-0.11403076862971806,0.0,EVT-S
LORA,phi0.9_t6_goff,9,0.999,CLAMP,0.0043729866474203705,0.004269065043714606,0.024342942223091413,0.01,EVT-S
LORA,phi0.9_t6_goff,9,0.999,LIN,0.0030914275281938687,0.004269065043714606,-0.27585372990617396,0.0,EVT-S
LORA,phi0.9_t6_goff,9,0.999,EVT-S,0.002835212531581366,0.004269065043714606,-0.3358703831988501,0.0,EVT-S
LORA,phi0.9_t6_goff,9,0.999,SEL,0.002835212531581366,0.004269065043714606,-0.3358703831988501,0.0,EVT-S
LORA,phi0.9_t6_goff,10,0.9,NONE,0.1890502302702025,0.18303467536190213,0.03286565726634172,0.105,EVT-S
LORA,phi0.9_t6_goff,10,0.95,NONE,0.12351699434961905,0.12037944857902062,0.026063799158698053,0.06,EVT-S
LORA,phi0.9_t6_goff,10,0.99,NONE,0.04482227491980481,0.03897639164905841,0.1499852352516995,0.025,EVT-S
LORA,phi0.9_t6_goff,10,0.995,CLAMP,0.032509152247685295,0.023326286665237967,0.39367027055069626,0.025,EVT-S
LORA,phi0.9_t6_goff,10,0.995,LIN,0.02790545186728922,0.023326286665237967,0.19630922262802164,0.02,EVT-S
LORA,phi0.9_t6_goff,10,0.995,EVT-S,0.025690995270761397,0.023326286665237967,0.10137526986013778,0.005,EVT-S
LORA,phi0.9_t6_goff,10,0.995,SEL,0.025690995270761397,0.023326286665237967,0.10137526986013778,0.005,EVT-S
LORA,phi0.9_t6_goff,10,0.999,CLAMP,0.022658654109989684,0.006302897676554633,2.594958267254568,0.025,EVT-S
LORA,phi0.9_t6_goff,10,0.999,LIN,0.012462475263196198,0.006302897676554633,0.9772612380419587,0.005,EVT-S
LORA,phi0.9_t6_goff,10,0.999,EVT-S,0.006223737592639183,0.006302897676554633,-0.012559316044413515,0.0,EVT-S
LORA,phi0.9_t6_goff,10,0.999,SEL,0.006223737592639183,0.006302897676554633,-0.012559316044413515,0.0,EVT-S
LORA,phi0.9_t6_goff,11,0.9,NONE,0.17793892169433334,0.1740200364193241,0.022519735977793776,0.14,LIN
LORA,phi0.9_t6_goff,11,0.95,NONE,0.10572389833390508,0.1005899506410077,0.051038375704345995,0.075,LIN
LORA,phi0.9_t6_goff,11,0.99,NONE,0.027819726586234373,0.02837937232852157,-0.019720159269510984,0.015,LIN
LORA,phi0.9_t6_goff,11,0.995,CLAMP,0.016814288664173685,0.01534798038046612,0.09553753962142042,0.015,LIN
LORA,phi0.9_t6_goff,11,0.995,LIN,0.01698874016111572,0.01534798038046612,0.10690395348288617,0.005,LIN
LORA,phi0.9_t6_goff,11,0.995,EVT-S,0.01671290805839221,0.01534798038046612,0.08893207080608989,0.005,LIN
LORA,phi0.9_t6_goff,11,0.995,SEL,0.01698874016111572,0.01534798038046612,0.10690395348288617,0.005,LIN
LORA,phi0.9_t6_goff,11,0.999,CLAMP,0.008009938326525134,0.004294502791314657,0.8651608150598238,0.015,LIN
LORA,phi0.9_t6_goff,11,0.999,LIN,0.0052723903869485635,0.004294502791314657,0.22770682501630168,0.005,LIN
LORA,phi0.9_t6_goff,11,0.999,EVT-S,0.004244359590920636,0.004294502791314657,-0.011676136407556381,0.0,LIN
LORA,phi0.9_t6_goff,11,0.999,SEL,0.0052723903869485635,0.004294502791314657,0.22770682501630168,0.005,LIN
LORA,phi0.9_t6_goff,12,0.9,NONE,0.18888439916341648,0.18372658504394473,0.02807331404019764,0.095,EVT-S
LORA,phi0.9_t6_goff,12,0.95,NONE,0.12076811761412187,0.11797160305609519,0.023704980568052036,0.055,EVT-S
LORA,phi0.9_t6_goff,12,0.99,NONE,0.033462665449148006,0.031085490936687075,0.07647215600688462,0.025,EVT-S
LORA,phi0.9_t6_goff,12,0.995,CLAMP,0.021609106837203053,0.018087557827379752,0.19469455431360738,0.025,EVT-S
LORA,phi0.9_t6_goff,12,0.995,LIN,0.019372937029462713,0.018087557827379752,0.07106427602609999,0.01,EVT-S
LORA,phi0.9_t6_goff,12,0.995,EVT-S,0.018946814921880776,0.018087557827379752,0.04750542349063491,0.0,EVT-S
LORA,phi0.9_t6_goff,12,0.995,SEL,0.018946814921880776,0.018087557827379752,0.04750542349063491,0.0,EVT-S
LORA,phi0.9_t6_goff,12,0.999,CLAMP,0.012126259947647083,0.004200050896725859,1.8871697619426668,0.025,EVT-S
LORA,phi0.9_t6_goff,12,0.999,LIN,0.004194620146714726,0.004200050896725859,-0.0012930200477728748,0.005,EVT-S
LORA,phi0.9_t6_goff,12,0.999,EVT-S,0.005665050489064044,0.004200050896725859,0.3488051998322741,0.0,EVT-S
LORA,phi0.9_t6_goff,12,0.999,SEL,0.005665050489064044,0.004200050896725859,0.3488051998322741,0.0,EVT-S
LORA,phi0.9_t6_goff,13,0.9,NONE,0.1785681878811668,0.178016328621757,0.0031000485387064902,0.09,LIN
LORA,phi0.9_t6_goff,13,0.95,NONE,0.11794499497738392,0.11563784823570433,0.019951484543165643,0.055,LIN
LORA,phi0.9_t6_goff,13,0.99,NONE,0.04060962989027456,0.04020255355195372,0.010125633880314844,0.025,LIN
LORA,phi0.9_t6_goff,13,0.995,CLAMP,0.02906347193861306,0.025331340874007305,0.14733255073896712,0.025,LIN
LORA,phi0.9_t6_goff,13,0.995,LIN,0.024431510395221318,0.025331340874007305,-0.03552241799048672,0.015,LIN
LORA,phi0.9_t6_goff,13,0.995,EVT-S,0.024428491162976095,0.025331340874007305,-0.035641607584919854,0.015,LIN
