arm,seed,variant,id,month,path_index,prediction,primary,raw_2pinball,raw_RMSE,raw_MAE,coverage80,width80,median_scaled_MSE,median_scaled_bias_squared,median_scaled_centered_MSE
EXODROP,61710,RAW,D_0701,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0701_k3.npz,0.14869013250916446,71017.39519768933,150963.80060777723,109712.5766059028,0.7083333333333334,249401.9189453125,0.09990344416200186,0.023074881324527726,0.07682856283747413
EXODROP,61710,CAL,D_0701,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0701_k3.npz,0.1349878530128207,64472.9111644865,140394.36268293665,102448.8549027512,0.8333333333333334,311752.3986816406,0.08640406169506837,0.009575498857594235,0.07682856283747413
EXODROP,61710,RAW,D_0708,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0708_k0.npz,0.07994071544524341,35812.55488105572,75725.77677199087,48922.091254340274,0.7083333333333334,146784.82877604166,0.028572808177095805,0.0011221048840027823,0.027450703293093025
EXODROP,61710,CAL,D_0708,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0708_k0.npz,0.09116072537146791,40838.99502499133,83948.95843647617,59835.175209559755,0.75,183481.0359700521,0.035115275182661145,0.007664571889568139,0.027450703293093015
EXODROP,61710,RAW,D_0708,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0708_k3.npz,0.18026245945697425,80755.58476479827,180953.3784949543,100770.85655381942,0.7083333333333334,170279.08251953125,0.16315442005190417,0.039299710493823956,0.12385470955808021
EXODROP,61710,CAL,D_0708,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0708_k3.npz,0.19897236093216855,89137.41334448494,193987.78264213796,116684.68929692719,0.7083333333333334,212848.85314941406,0.18750558567235112,0.06365087611427095,0.12385470955808021
EXODROP,61710,RAW,D_0715,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0715_k0.npz,0.09835161171501793,37031.87659994136,67641.6704636868,49230.7224934896,0.9583333333333334,275484.31331380206,0.0322730618174692,0.0016176260269839674,0.030655435790485238
EXODROP,61710,CAL,D_0715,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0715_k0.npz,0.10484519465912615,39476.875294771904,66130.01547296651,43792.802788628476,0.9583333333333334,344355.3916422526,0.030846704271548536,0.00019126848106329754,0.03065543579048524
EXODROP,61710,RAW,D_0715,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0715_k3.npz,0.1715446016545297,64590.89392722802,136840.5078833915,94716.00680881075,0.8333333333333334,241913.18009440103,0.13208116048506735,0.06327880679811526,0.06880235368695208
EXODROP,61710,CAL,D_0715,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0715_k3.npz,0.14778796497189575,55645.917604825714,123629.86757836727,77120.27767358643,0.875,302391.4751180013,0.10780982209554295,0.03900746840859089,0.06880235368695206
EXODROP,61710,RAW,D_0722,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0722_k0.npz,0.14662325145358474,66291.03926778481,151955.42826099572,90475.46701388888,0.75,234100.4949544271,0.1129609859728577,0.0010085051770687319,0.11195248079578894
EXODROP,61710,CAL,D_0722,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0722_k0.npz,0.14816806113458833,66989.47582685323,156170.85563848342,89458.88938308525,0.8333333333333334,292625.6186930339,0.11931526665602372,0.007362785860234758,0.11195248079578896
EXODROP,61710,RAW,D_0722,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0722_k3.npz,0.1496020540689289,67637.81011884095,128615.17749506992,102018.2212999132,0.6666666666666666,235966.57592773438,0.08092458473945563,0.00113987265347538,0.07978471208598026
EXODROP,61710,CAL,D_0722,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0722_k3.npz,0.14200264035659974,64201.97693534596,128035.13272347697,99981.81666247523,0.8333333333333334,294958.21990966797,0.0801963031242481,0.0004115910382678462,0.07978471208598026
EXODROP,61710,RAW,D_0801,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0801_k0.npz,0.22999704356512912,114375.52444366939,223099.41995994703,139303.36957465278,0.5416666666666666,140051.7998046875,0.2012682138586066,0.07379097834020101,0.12747723551840562
EXODROP,61710,CAL,D_0801,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0801_k0.npz,0.20321504172467117,101057.06843801087,207927.78166818677,130477.97157430545,0.7083333333333334,175064.74975585938,0.17482492499965926,0.04734768948125367,0.1274772355184056
EXODROP,61710,RAW,D_0801,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0801_k3.npz,0.24440595278984642,121540.94937127977,246407.0362347706,148683.13921440972,0.4583333333333333,133075.79296875,0.24551866861904306,0.08768104640035763,0.15783762221868544
EXODROP,61710,CAL,D_0801,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0801_k3.npz,0.20942964554848642,104147.53673508368,231350.43201345598,130388.70823420105,0.6666666666666666,166344.7412109375,0.21643073774476032,0.058593115526074914,0.15783762221868544
EXODROP,61710,RAW,D_0808,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0808_k0.npz,0.15558561158467893,75239.09875434027,136394.22112362325,102536.20182291667,0.5,170627.9259440104,0.07955063184435518,0.0013745480867469288,0.07817608375760825
EXODROP,61710,CAL,D_0808,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0808_k0.npz,0.1427773988226952,69045.22018774155,135459.6677714753,98969.03869001674,0.7083333333333334,213284.90743001303,0.07846422787722991,0.00028814411962167167,0.07817608375760825
EXODROP,61710,RAW,D_0808,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0808_k3.npz,0.2609752146925223,126204.08629495287,220602.55839828672,169100.4361979167,0.4166666666666667,232447.8045247396,0.20810033665003225,0.002105016496425404,0.2059953201536068
EXODROP,61710,CAL,D_0808,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0808_k3.npz,0.23718693455402454,114700.39555962916,219519.5322106373,159520.99020199472,0.5833333333333334,290559.7556559245,0.20606205676576997,6.673661216318873e-05,0.2059953201536068
EXODROP,61710,RAW,D_0815,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0815_k0.npz,0.14034118634233173,65362.54324389261,133466.3308613676,96428.17057291667,0.7083333333333334,214329.76888020834,0.08212130558654446,0.003152075783075127,0.07896922980346933
EXODROP,61710,CAL,D_0815,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0815_k0.npz,0.12657387435317416,58950.55152074696,130883.47066376971,87813.44053819444,0.8333333333333334,267912.21110026044,0.0789736131469151,4.383343445782783e-06,0.07896922980346933
EXODROP,61710,RAW,D_0815,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0815_k3.npz,0.1130894500270587,52670.31197663484,107828.19724677816,76834.97829861111,0.7083333333333334,218654.2127278646,0.05360151827011145,6.416109319044161e-05,0.053537357176921006
EXODROP,61710,CAL,D_0815,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0815_k3.npz,0.10875849909868646,50653.213684103735,111572.52582798614,70760.89760885423,0.7916666666666666,273317.76590983075,0.057388772070102144,0.0038514148931811354,0.053537357176921006
EXODROP,61710,RAW,D_0822,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0822_k0.npz,0.2022724592779499,91476.21584981606,196094.6338013074,125490.080078125,0.75,252395.63248697916,0.18801328897782119,0.0017420217907770778,0.18627126718704412
EXODROP,61710,CAL,D_0822,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0822_k0.npz,0.20140234176207275,91082.71167242476,199933.3962136145,132294.62213278536,0.75,315494.54060872394,0.19544646277825073,0.009175195591206664,0.18627126718704404
EXODROP,61710,RAW,D_0822,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0822_k3.npz,0.2946981409351407,133275.04321128887,279875.0167064489,172744.76931423612,0.625,224271.20540364584,0.38298819994297073,0.10966631743863602,0.2733218825043347
EXODROP,61710,CAL,D_0822,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0822_k3.npz,0.2659655026409653,120280.92116464405,267592.912354531,160080.28929792752,0.7083333333333334,280339.0067545573,0.3501114715090489,0.0767895890047142,0.27332188250433465
EXODROP,61710,RAW,D_0901,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0901_k0.npz,0.10391693585151356,45477.46583178324,99088.2435935874,62100.878092447914,0.75,196170.86100260416,0.05126540739885457,0.0011059990636141444,0.05015940833524043
EXODROP,61710,CAL,D_0901,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0901_k0.npz,0.10714272395625395,46889.176705586564,105197.50312807046,65815.8250850927,0.875,245213.57625325522,0.05778179328043496,0.007622384945194549,0.05015940833524041
EXODROP,61710,RAW,D_0901,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0901_k3.npz,0.10432584762333076,45656.419059942345,94084.32365542452,67985.96343315973,0.7916666666666666,202049.40486653647,0.04621837658331444,0.00012601737274456397,0.04609235921056987
EXODROP,61710,CAL,D_0901,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0901_k3.npz,0.10193078675466542,44608.26172228368,98202.7503342409,62229.06857570375,0.875,252561.75608317056,0.05035324393540969,0.004260884724839826,0.046092359210569867
EXODROP,61710,RAW,D_0908,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0908_k0.npz,0.15959456507904898,73491.45685447409,161644.62195078007,101676.45030381944,0.7083333333333334,199392.9102783203,0.12322107731119371,0.0027306244152410088,0.12049045289595268
EXODROP,61710,CAL,D_0908,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0908_k0.npz,0.15623088477919522,71942.5208646645,159845.67128589956,107407.27356899406,0.7916666666666666,249241.1378479004,0.12049367251544646,3.219619493761625e-06,0.12049045289595268
EXODROP,61710,RAW,D_0908,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0908_k3.npz,0.3150294099363084,145067.41051462002,275361.19408085133,175391.99434407553,0.5416666666666666,174538.3146158854,0.3575756644346229,0.00164408092559268,0.35593158350903026
EXODROP,61710,CAL,D_0908,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0908_k3.npz,0.31073732748857463,143090.9560415793,278159.4958613289,180755.02845962314,0.625,218172.89326985678,0.36488017109633547,0.00894858758730531,0.3559315835090302
EXODROP,61710,RAW,D_0915,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0915_k0.npz,0.1563298327827392,65414.11930726066,162314.69860105345,87878.44476996527,0.7916666666666666,250410.69889322916,0.15047225471125447,0.017015192306510236,0.13345706240474423
EXODROP,61710,CAL,D_0915,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0915_k0.npz,0.1516293239171507,63447.254491600266,156168.74124607898,86170.93088107639,0.875,313013.37361653644,0.13929288993809288,0.005835827533348613,0.13345706240474428
EXODROP,61710,RAW,D_0915,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0915_k3.npz,0.19922854990680852,83364.51143735532,192149.1037402053,130213.98025173612,0.75,283083.8050130208,0.2108712902925182,0.015880386276901214,0.19499090401561703
EXODROP,61710,CAL,D_0915,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0915_k3.npz,0.19816757642356805,82920.56133020601,199544.26675585724,134699.7690615823,0.9166666666666666,353854.75626627606,0.22741506861591057,0.032424164600293626,0.19499090401561694
EXODROP,61710,RAW,D_0922,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0922_k0.npz,0.14373381491766174,62439.14377836681,138259.46512556204,89504.80598958331,0.6666666666666666,214464.5421549479,0.1012963442293428,0.0004101466435163501,0.10088619758582647
EXODROP,61710,CAL,D_0922,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0922_k0.npz,0.1366163148820918,59347.24359942795,141704.28707730558,87175.1373046222,0.7916666666666666,268080.6776936849,0.10640695272577212,0.005520755139945635,0.10088619758582647
EXODROP,61710,RAW,D_0922,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0922_k3.npz,0.13202179012255838,57351.34449789703,130273.64742570973,78215.95681423611,0.75,177313.0808919271,0.08993260485133826,0.0035645068000746735,0.08636809805126361
EXODROP,61710,CAL,D_0922,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0922_k3.npz,0.1355045547292432,58864.28590383948,136895.7165218958,82901.07715549716,0.75,221641.35111490884,0.099307887971344,0.01293978992008041,0.0863680980512636
EXODROP,61711,RAW,D_0601,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0601_k0.npz,0.1649937747584494,68900.16379532749,141033.62369912653,93625.30995008681,0.7083333333333334,225227.66202799478,0.11406172567022166,0.045761020400329866,0.06830070526989179
EXODROP,61711,CAL,D_0601,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0601_k0.npz,0.14741599002838326,61559.812628541775,130916.43838784643,84606.16691479705,0.7916666666666666,281534.57753499347,0.09828403361143767,0.029983328341545882,0.06830070526989179
EXODROP,61711,RAW,D_0601,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0601_k3.npz,0.09640893367327506,40259.64816640057,80366.72940898164,55517.699652777774,0.7916666666666666,220346.07576497397,0.03703797189210675,0.012164881360456107,0.024873090531650644
EXODROP,61711,CAL,D_0601,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0601_k3.npz,0.09098697849907794,37995.480320431736,71976.23028445242,49790.56986459005,0.9583333333333334,275432.59470621747,0.029707958071433897,0.004834867539783253,0.024873090531650644
EXODROP,61711,RAW,D_0608,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0608_k0.npz,0.14066007785508275,52952.83012355582,125629.04256780286,74255.47444661456,0.875,250922.63598632812,0.11136364931217695,0.0002885806739596442,0.1110750686382173
EXODROP,61711,CAL,D_0608,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0608_k0.npz,0.14822740118951425,55801.62128824584,125784.96484088415,79470.2878805196,0.9583333333333334,313653.29498291016,0.11164025492089791,0.000565186282680635,0.11107506863821727
EXODROP,61711,RAW,D_0608,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0608_k3.npz,0.18586674871514566,69971.31325684887,157146.47484235629,99923.71096462673,0.75,230494.00150553384,0.1742499413323569,0.003935829867222156,0.17031411146513475
EXODROP,61711,CAL,D_0608,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0608_k3.npz,0.18616464948607309,70083.46084809965,160172.74330592863,103586.92794438964,0.8333333333333334,288117.5018819173,0.18102584435577365,0.01071173289063892,0.17031411146513475
EXODROP,61711,RAW,D_0615,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0615_k0.npz,0.22099960853525752,78963.21967310992,190602.2276316147,118180.2426215278,0.875,287771.1070963542,0.28457009363402014,0.020174762420920006,0.26439533121310005
EXODROP,61711,CAL,D_0615,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0615_k0.npz,0.22116361779186722,79021.82022468525,194986.08646723515,115933.44004391141,0.875,359713.8838704427,0.29781087873663475,0.033415547523534615,0.26439533121310016
EXODROP,61711,RAW,D_0615,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0615_k3.npz,0.21708770538154673,77565.49562231317,161936.20206405746,111220.31743706595,0.6666666666666666,254851.99186197916,0.20540982447427805,0.0005757594581242262,0.20483406501615384
EXODROP,61711,CAL,D_0615,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0615_k3.npz,0.21595343638156475,77160.22100301589,163355.96508014933,110731.6428613959,0.7916666666666666,318564.98982747394,0.20902744306944218,0.004193378053288341,0.20483406501615384
EXODROP,61711,RAW,D_0622,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0622_k0.npz,0.11575395988011368,43878.315910153666,87979.62316350135,62218.177408854164,1.0,314149.0270182292,0.05386863954607383,0.0065997748979841125,0.047268864648089715
EXODROP,61711,CAL,D_0622,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0622_k0.npz,0.12915279357959025,48957.349564830816,94502.85547108369,66949.4723639745,1.0,392686.28377278644,0.06215293976171569,0.014884075113625956,0.047268864648089735
EXODROP,61711,RAW,D_0622,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0622_k3.npz,0.19249729642309982,72969.05603100974,177344.03610639507,103733.86016167533,0.8333333333333334,320264.02986653644,0.21887945013298005,0.02056872478355772,0.19831072534942232
EXODROP,61711,CAL,D_0622,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0622_k3.npz,0.19759351734778113,74900.85682566676,182673.61460714918,106560.03823819384,0.875,400330.0373331706,0.23223274593722346,0.03392202058780111,0.19831072534942232
EXODROP,61711,RAW,D_0701,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0701_k0.npz,0.1207531703847203,57674.140696976276,144129.90631189098,86625.06955295139,0.9166666666666666,289283.533203125,0.09106322516448184,0.0163255380091424,0.07473768715533946
EXODROP,61711,CAL,D_0701,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0701_k0.npz,0.13450469346478033,64242.14445530622,153390.406452104,94346.9446709706,0.9166666666666666,361604.41650390625,0.1031409709270021,0.02840328377166265,0.07473768715533943
EXODROP,61711,RAW,D_0701,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0701_k3.npz,0.14079021684595322,67244.23672903232,144319.82947950793,104510.74457465277,0.7916666666666666,253441.10384114584,0.09130337534055995,0.019484943851122125,0.07181843148943783
EXODROP,61711,CAL,D_0701,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0701_k3.npz,0.13138379201863312,62751.53921046647,136423.25003622437,99426.04777605378,0.875,316801.3798014323,0.08158524124732522,0.00976680975788738,0.07181843148943783
EXODROP,61711,RAW,D_0708,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0708_k0.npz,0.08160167349008159,36556.645683903764,77708.65403821059,49937.27864583332,0.75,144480.0857747396,0.030088755505418136,0.0012605715427924079,0.028828183962625736
EXODROP,61711,CAL,D_0708,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0708_k0.npz,0.08984333573574481,40248.81906313891,83384.52097537366,58144.843992028764,0.75,180600.10721842447,0.03464466196237643,0.005816477999750692,0.02882818396262574
EXODROP,61711,RAW,D_0708,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0708_k3.npz,0.17725670671126056,79409.04083452174,179521.65606809926,99951.60036892358,0.7083333333333334,170502.9228515625,0.16058284341286636,0.03754218938745031,0.12304065402541602
EXODROP,61711,CAL,D_0708,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0708_k3.npz,0.18914674857086697,84735.6478615363,189027.9647010243,110696.5572384282,0.75,213128.65356445312,0.17803999288642433,0.05499933886100829,0.12304065402541602
EXODROP,61711,RAW,D_0715,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0715_k0.npz,0.09745466058392996,36694.15174700379,68888.63472050383,50491.121175130225,0.9583333333333334,269751.2259114583,0.03347392792353,0.0013575377178289885,0.03211639020570101
EXODROP,61711,CAL,D_0715,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0715_k0.npz,0.10427740672909275,39263.08873659268,67493.39743795445,43728.88588080988,0.9583333333333334,337189.03238932294,0.03213172941693534,1.5339211234319058e-05,0.03211639020570101
EXODROP,61711,RAW,D_0715,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0715_k3.npz,0.16652423703906993,62700.59930282351,133045.3748180169,91633.22748480905,0.8333333333333334,238383.33864339194,0.12485647913566739,0.05877173125685118,0.0660847478788162
EXODROP,61711,CAL,D_0715,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0715_k3.npz,0.14869666434756323,55988.06596985372,123023.30749853273,78845.26726157025,0.875,297979.1733042399,0.10675453152916413,0.040669783650347936,0.0660847478788162
EXODROP,61711,RAW,D_0722,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0722_k0.npz,0.1438246888410032,65025.75820079984,148679.27542221913,89095.78580729167,0.7916666666666666,230990.70703125,0.10814262533072351,0.0011050400440223637,0.10703758528670117
EXODROP,61711,CAL,D_0722,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0722_k0.npz,0.14423245150873062,65210.115120662675,151654.55169116287,88188.53122623307,0.8333333333333334,288738.3837890625,0.11251409616585396,0.005476510879152831,0.10703758528670114
EXODROP,61711,RAW,D_0722,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0722_k3.npz,0.1455313162379297,65797.35549293156,125584.74871338678,98937.78032769098,0.6666666666666666,234870.05436197916,0.07715602383034892,0.0007720058183508493,0.07638401801199807
EXODROP,61711,CAL,D_0722,7,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0722_k3.npz,0.13890632370467423,62802.07585060384,125092.53541532405,97316.36650597176,0.8333333333333334,293587.56795247394,0.0765524028027553,0.00016838479075721922,0.07638401801199807
EXODROP,61711,RAW,D_0801,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0801_k0.npz,0.22027128009905306,109538.9870699508,216896.4547869858,134713.25151909722,0.5416666666666666,140743.47102864584,0.19023184371416937,0.06675428786299441,0.123477555851175
EXODROP,61711,CAL,D_0801,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0801_k0.npz,0.1988226386261262,98872.76467402872,205538.64442375232,128443.15014207522,0.7083333333333334,175929.33878580728,0.170830450445542,0.04735289459436697,0.123477555851175
EXODROP,61711,RAW,D_0801,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0801_k3.npz,0.24386760666138807,121273.2345353836,247274.39784387144,147790.55132378472,0.5,131564.9072265625,0.24725017980200947,0.08606941546701813,0.1611807643349914
EXODROP,61711,CAL,D_0801,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0801_k3.npz,0.21551641956951628,107174.43638576659,235883.2892786289,133714.49294517995,0.5833333333333334,164456.13403320312,0.22499489302800604,0.0638141286930147,0.1611807643349914
EXODROP,61711,RAW,D_0808,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0808_k0.npz,0.1523476541135279,73673.2662878741,135480.21789662086,100573.19596354167,0.5,169391.6875,0.07848803676497466,0.001004397183090669,0.07748363958188398
EXODROP,61711,CAL,D_0808,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0808_k0.npz,0.1412679074947514,68315.25058492793,134681.99393366041,98211.9673654657,0.625,211739.609375,0.07756588785388717,8.224827200319121e-05,0.07748363958188398
EXODROP,61711,RAW,D_0808,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0808_k3.npz,0.25332679886047665,122505.41578011325,216790.59110240763,165101.15869140628,0.4583333333333333,231924.8181966146,0.20097061071449007,0.0019109129884209285,0.19905969772606916
EXODROP,61711,CAL,D_0808,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0808_k3.npz,0.23234111059012255,112357.02059035872,215762.18614812262,156887.98445102636,0.5833333333333334,289906.02274576825,0.19906841605439304,8.71832832384611e-06,0.19905969772606916
EXODROP,61711,RAW,D_0815,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0815_k0.npz,0.1405192631145442,65445.480769417576,133286.89727787202,97193.73014322917,0.6666666666666666,215575.3271484375,0.08190064446721125,0.003289183153876416,0.07861146131333484
EXODROP,61711,CAL,D_0815,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0815_k0.npz,0.12801997082981484,59624.05689684308,130811.42371953969,88716.45119155706,0.8333333333333334,269469.1589355469,0.07888669244639494,0.0002752311330601184,0.07861146131333484
EXODROP,61711,RAW,D_0815,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0815_k3.npz,0.10956146246027336,51027.186063936424,105449.316648082,74192.90771484375,0.7083333333333334,215836.8683268229,0.051262518836991976,1.891093225004758e-05,0.05124360790474192
EXODROP,61711,CAL,D_0815,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0815_k3.npz,0.10509095365849738,48945.090048547776,107502.82261406186,68681.95752609194,0.7916666666666666,269796.0854085286,0.05327851814487789,0.002034910240135974,0.05124360790474192
EXODROP,61711,RAW,D_0822,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0822_k0.npz,0.20280211477071497,91715.74860852762,196841.21501603318,125679.97477213542,0.6666666666666666,251281.7488606771,0.18944764129441757,0.0016284696025081543,0.18781917169190945
EXODROP,61711,CAL,D_0822,8,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0822_k0.npz,0.20013614443128352,90510.08334352027,199396.8774285485,130583.32767057775,0.75,314102.1860758464,0.19439891389900188,0.006579742207092443,0.18781917169190945
EXODROP,61711,RAW,D_0822,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0822_k3.npz,0.2936074670760742,132781.79406748616,279660.973906122,171813.25434027778,0.625,218860.0499674479,0.3824026205581241,0.10500499629764148,0.2773976242604827
EXODROP,61711,CAL,D_0822,8,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0822_k3.npz,0.26917562833392356,121732.67664258865,270457.3617650211,161480.78591041281,0.7083333333333334,273575.0624593099,0.35764712884462746,0.08024950458414484,0.2773976242604827
EXODROP,61711,RAW,D_0901,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0901_k0.npz,0.10445813968647402,45714.31441388167,101406.8900895065,62797.4250217014,0.75,196312.40071614584,0.05369267986240098,0.0022272506293022003,0.051465429233098776
EXODROP,61711,CAL,D_0901,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0901_k0.npz,0.10693775642870874,46799.47618031433,106482.03996428144,64237.95508936044,0.875,245390.50089518228,0.05920152277463156,0.007736093541532777,0.051465429233098776
EXODROP,61711,RAW,D_0901,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0901_k3.npz,0.10463447620217645,45791.48506755849,98027.5185125214,67354.47309027778,0.75,199923.17350260416,0.05017370480094973,0.0006213843829282862,0.049552320418021434
EXODROP,61711,CAL,D_0901,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0901_k3.npz,0.10241611212896994,44820.6560538368,101571.70277324943,62633.63791607154,0.875,249903.96687825522,0.053867350948685645,0.004315030530664212,0.049552320418021434
EXODROP,61711,RAW,D_0908,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0908_k0.npz,0.1598471092648767,73607.75053983495,161744.93258716445,102390.05154079858,0.6666666666666666,198197.68782552084,0.12337405759261845,0.002823510029774347,0.12055054756284411
EXODROP,61711,CAL,D_0908,9,0,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0908_k0.npz,0.15493870518340214,71347.48706156838,159984.91954490816,105790.09827355377,0.8333333333333334,247747.10978190103,0.12070369812610197,0.00015315056325783944,0.12055054756284415
EXODROP,61711,RAW,D_0908,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0908_k3.npz,0.3102903924167333,142885.14759482731,273853.6954906554,172918.79638671875,0.5833333333333334,175706.08203125,0.3536711979509282,0.001943325806382961,0.3517278721445452
EXODROP,61711,CAL,D_0908,9,3,.cache/covariate_calibration_control_20260916/EXODROP_61711_D_0908_k3.npz,0.3038650695501344,139926.36050835715,275880.8119624655,176744.70350659764,0.625,219632.6025390625,0.35892645766140646,0.007198585516861249,0.3517278721445452
