origin_utc,shift_score,bin,utc_date
2026-08-16T06:00:00+00:00,1.3510351406307275,1<=S<2,2026-08-16
2026-08-16T07:00:00+00:00,1.4567871950610474,1<=S<2,2026-08-16
2026-08-16T08:00:00+00:00,1.488732071393498,1<=S<2,2026-08-16
2026-08-16T09:00:00+00:00,1.5311277962769336,1<=S<2,2026-08-16
2026-08-16T10:00:00+00:00,1.6121624292192687,1<=S<2,2026-08-16
2026-08-16T11:00:00+00:00,1.6834469072123666,1<=S<2,2026-08-16
2026-08-16T12:00:00+00:00,1.7156942179909294,1<=S<2,2026-08-16
2026-08-16T13:00:00+00:00,1.7423389849789626,1<=S<2,2026-08-16
2026-08-16T14:00:00+00:00,1.7854998104161073,1<=S<2,2026-08-16
2026-08-16T15:00:00+00:00,1.8050166833932193,1<=S<2,2026-08-16
2026-08-16T16:00:00+00:00,1.844263907636544,1<=S<2,2026-08-16
2026-08-16T17:00:00+00:00,1.8880274123303413,1<=S<2,2026-08-16
2026-08-16T18:00:00+00:00,1.8640395027399677,1<=S<2,2026-08-16
2026-08-16T19:00:00+00:00,1.8475577304674102,1<=S<2,2026-08-16
2026-08-16T20:00:00+00:00,1.8315737025571208,1<=S<2,2026-08-16
2026-08-16T21:00:00+00:00,1.7169547688215063,1<=S<2,2026-08-16
2026-08-16T22:00:00+00:00,1.55266786363071,1<=S<2,2026-08-16
2026-08-16T23:00:00+00:00,1.417415252209062,1<=S<2,2026-08-16
2026-08-17T00:00:00+00:00,1.2963959962434177,1<=S<2,2026-08-17
2026-08-17T01:00:00+00:00,1.2135255686417858,1<=S<2,2026-08-17
2026-08-17T02:00:00+00:00,1.0782319574207644,1<=S<2,2026-08-17
2026-08-17T03:00:00+00:00,0.8586533590179695,S<1,2026-08-17
2026-08-17T04:00:00+00:00,0.7342223013596714,S<1,2026-08-17
2026-08-17T05:00:00+00:00,0.8224205961566379,S<1,2026-08-17
2026-08-17T06:00:00+00:00,0.8295729810123,S<1,2026-08-17
2026-08-17T07:00:00+00:00,0.8384524813219539,S<1,2026-08-17
2026-08-17T08:00:00+00:00,0.8455159186370933,S<1,2026-08-17
2026-08-17T09:00:00+00:00,0.8455159186370933,S<1,2026-08-17
2026-08-17T10:00:00+00:00,0.8384524813219539,S<1,2026-08-17
2026-08-17T11:00:00+00:00,0.8519110173563668,S<1,2026-08-17
2026-08-17T12:00:00+00:00,0.7425699001161766,S<1,2026-08-17
2026-08-17T13:00:00+00:00,0.7106988190675632,S<1,2026-08-17
2026-08-17T14:00:00+00:00,0.6454999368576181,S<1,2026-08-17
2026-08-17T15:00:00+00:00,0.6039357466627929,S<1,2026-08-17
2026-08-17T16:00:00+00:00,0.5471697588457556,S<1,2026-08-17
2026-08-17T17:00:00+00:00,0.48421599045994734,S<1,2026-08-17
2026-08-17T18:00:00+00:00,0.4366881022193247,S<1,2026-08-17
2026-08-17T19:00:00+00:00,0.3928540287962451,S<1,2026-08-17
2026-08-17T20:00:00+00:00,0.20843485393647132,S<1,2026-08-17
2026-08-17T21:00:00+00:00,0.04825079374865417,S<1,2026-08-17
2026-08-17T22:00:00+00:00,0.17886641522959176,S<1,2026-08-17
2026-08-17T23:00:00+00:00,0.23352711349784697,S<1,2026-08-17
2026-08-18T00:00:00+00:00,0.2905936316752802,S<1,2026-08-18
2026-08-18T01:00:00+00:00,0.3301870747403965,S<1,2026-08-18
2026-08-18T02:00:00+00:00,0.3786168431874436,S<1,2026-08-18
2026-08-18T03:00:00+00:00,0.38725264271045273,S<1,2026-08-18
2026-08-18T04:00:00+00:00,0.3920839430084192,S<1,2026-08-18
2026-08-18T05:00:00+00:00,0.3920839430084192,S<1,2026-08-18
2026-08-18T06:00:00+00:00,0.3400718669226292,S<1,2026-08-18
2026-08-18T07:00:00+00:00,0.3163364019243346,S<1,2026-08-18
2026-08-18T08:00:00+00:00,0.2858818782592777,S<1,2026-08-18
2026-08-18T09:00:00+00:00,0.22756922225041876,S<1,2026-08-18
2026-08-18T10:00:00+00:00,0.14177738786303096,S<1,2026-08-18
2026-08-18T11:00:00+00:00,0.01359247030212544,S<1,2026-08-18
2026-08-18T12:00:00+00:00,0.09909317354481577,S<1,2026-08-18
2026-08-18T13:00:00+00:00,0.16621773741810186,S<1,2026-08-18
2026-08-18T14:00:00+00:00,0.22385281497727774,S<1,2026-08-18
2026-08-18T15:00:00+00:00,0.2687620376589678,S<1,2026-08-18
2026-08-18T16:00:00+00:00,0.3098877123823289,S<1,2026-08-18
2026-08-18T17:00:00+00:00,0.33661665518821615,S<1,2026-08-18
2026-08-18T18:00:00+00:00,0.3886403647396522,S<1,2026-08-18
2026-08-18T19:00:00+00:00,0.4495254897864827,S<1,2026-08-18
2026-08-18T20:00:00+00:00,0.4929129262220342,S<1,2026-08-18
2026-08-18T21:00:00+00:00,0.5141040608940766,S<1,2026-08-18
2026-08-18T22:00:00+00:00,0.5387134122790926,S<1,2026-08-18
2026-08-18T23:00:00+00:00,0.5931866462972308,S<1,2026-08-18
2026-08-19T00:00:00+00:00,0.6006239752726248,S<1,2026-08-19
2026-08-19T01:00:00+00:00,0.5859603613009922,S<1,2026-08-19
2026-08-19T02:00:00+00:00,0.5917336704989518,S<1,2026-08-19
2026-08-19T03:00:00+00:00,0.5730568271649656,S<1,2026-08-19
2026-08-19T04:00:00+00:00,0.43257227434370366,S<1,2026-08-19
2026-08-19T05:00:00+00:00,0.3439900448944403,S<1,2026-08-19
2026-08-19T06:00:00+00:00,0.2838925509864333,S<1,2026-08-19
2026-08-19T07:00:00+00:00,0.2360514634962074,S<1,2026-08-19
2026-08-19T08:00:00+00:00,0.20107450948252675,S<1,2026-08-19
2026-08-19T09:00:00+00:00,0.18386144797935575,S<1,2026-08-19
2026-08-19T10:00:00+00:00,0.1702441139860905,S<1,2026-08-19
2026-08-19T11:00:00+00:00,0.12946922576169173,S<1,2026-08-19
2026-08-19T12:00:00+00:00,0.17515176127285617,S<1,2026-08-19
2026-08-19T13:00:00+00:00,0.19833496079176513,S<1,2026-08-19
2026-08-19T14:00:00+00:00,0.2164044589725857,S<1,2026-08-19
2026-08-19T15:00:00+00:00,0.24518062359036213,S<1,2026-08-19
2026-08-19T16:00:00+00:00,0.29161456772688843,S<1,2026-08-19
2026-08-19T17:00:00+00:00,0.32026497882149974,S<1,2026-08-19
2026-08-19T18:00:00+00:00,0.33967097425375076,S<1,2026-08-19
2026-08-19T19:00:00+00:00,0.36776649984638693,S<1,2026-08-19
2026-08-19T20:00:00+00:00,0.3908007283388838,S<1,2026-08-19
2026-08-19T21:00:00+00:00,0.42852606769952234,S<1,2026-08-19
2026-08-19T22:00:00+00:00,0.45912796833560154,S<1,2026-08-19
2026-08-19T23:00:00+00:00,0.47608022016838636,S<1,2026-08-19
2026-08-20T00:00:00+00:00,0.6008512552382276,S<1,2026-08-20
2026-08-20T01:00:00+00:00,0.7248917858129054,S<1,2026-08-20
2026-08-20T02:00:00+00:00,0.8964870014700155,S<1,2026-08-20
2026-08-20T03:00:00+00:00,1.0715123353636462,1<=S<2,2026-08-20
2026-08-20T04:00:00+00:00,0.8700898115682842,S<1,2026-08-20
2026-08-20T05:00:00+00:00,0.6021818030593733,S<1,2026-08-20
2026-08-20T06:00:00+00:00,0.4665722878355227,S<1,2026-08-20
2026-08-20T07:00:00+00:00,0.39129208284924033,S<1,2026-08-20
2026-08-20T08:00:00+00:00,0.3152310882739638,S<1,2026-08-20
2026-08-20T09:00:00+00:00,0.23300146171979308,S<1,2026-08-20
2026-08-20T10:00:00+00:00,0.1937518016578529,S<1,2026-08-20
2026-08-20T11:00:00+00:00,0.14582781834088526,S<1,2026-08-20
2026-08-20T12:00:00+00:00,0.11075203634068764,S<1,2026-08-20
2026-08-20T13:00:00+00:00,0.11447724847130948,S<1,2026-08-20
2026-08-20T14:00:00+00:00,0.13069137195920918,S<1,2026-08-20
2026-08-20T15:00:00+00:00,0.1491406903473583,S<1,2026-08-20
2026-08-20T16:00:00+00:00,0.1822075761168605,S<1,2026-08-20
2026-08-20T17:00:00+00:00,0.22425576893726776,S<1,2026-08-20
2026-08-20T18:00:00+00:00,0.2747355184805048,S<1,2026-08-20
2026-08-20T19:00:00+00:00,0.3325790881178553,S<1,2026-08-20
2026-08-20T20:00:00+00:00,0.4006798264414375,S<1,2026-08-20
2026-08-20T21:00:00+00:00,0.5481499794335845,S<1,2026-08-20
2026-08-20T22:00:00+00:00,0.6635039210006968,S<1,2026-08-20
2026-08-20T23:00:00+00:00,0.7353475870016328,S<1,2026-08-20
2026-08-21T00:00:00+00:00,0.9303287568992493,S<1,2026-08-21
2026-08-21T01:00:00+00:00,1.1871008743476588,1<=S<2,2026-08-21
2026-08-21T02:00:00+00:00,1.2588130759240703,1<=S<2,2026-08-21
2026-08-21T03:00:00+00:00,1.218549679107105,1<=S<2,2026-08-21
2026-08-21T04:00:00+00:00,0.9177871846345051,S<1,2026-08-21
2026-08-21T05:00:00+00:00,0.5693860113831649,S<1,2026-08-21
2026-08-21T06:00:00+00:00,0.4484004325456142,S<1,2026-08-21
2026-08-21T07:00:00+00:00,0.18160924301832923,S<1,2026-08-21
2026-08-21T08:00:00+00:00,0.10429829068921248,S<1,2026-08-21
2026-08-21T09:00:00+00:00,0.17126847634321662,S<1,2026-08-21
2026-08-21T10:00:00+00:00,0.20918750714175222,S<1,2026-08-21
2026-08-21T11:00:00+00:00,0.23372211365567824,S<1,2026-08-21
2026-08-21T12:00:00+00:00,0.2632988589719253,S<1,2026-08-21
2026-08-21T13:00:00+00:00,0.25846665355911397,S<1,2026-08-21
2026-08-21T14:00:00+00:00,0.3139762654814433,S<1,2026-08-21
2026-08-21T15:00:00+00:00,0.27837572466277816,S<1,2026-08-21
2026-08-21T16:00:00+00:00,0.24396822982021377,S<1,2026-08-21
2026-08-21T17:00:00+00:00,0.21493334506368766,S<1,2026-08-21
2026-08-21T18:00:00+00:00,0.17073188014325547,S<1,2026-08-21
2026-08-21T19:00:00+00:00,0.11109473829640132,S<1,2026-08-21
2026-08-21T20:00:00+00:00,0.11278466016831752,S<1,2026-08-21
2026-08-21T21:00:00+00:00,0.10758573050208521,S<1,2026-08-21
2026-08-21T22:00:00+00:00,0.06402423539646662,S<1,2026-08-21
2026-08-21T23:00:00+00:00,0.005205360843384591,S<1,2026-08-21
2026-08-22T00:00:00+00:00,0.022464077918856774,S<1,2026-08-22
2026-08-22T01:00:00+00:00,0.06591570352451574,S<1,2026-08-22
2026-08-22T02:00:00+00:00,0.10899418206819585,S<1,2026-08-22
2026-08-22T03:00:00+00:00,0.16369083164951545,S<1,2026-08-22
2026-08-22T04:00:00+00:00,0.2689174502676414,S<1,2026-08-22
2026-08-22T05:00:00+00:00,0.40427228033060086,S<1,2026-08-22
2026-08-22T06:00:00+00:00,0.46652736842476605,S<1,2026-08-22
2026-08-22T07:00:00+00:00,0.5010758656084896,S<1,2026-08-22
2026-08-22T08:00:00+00:00,0.556368329279948,S<1,2026-08-22
2026-08-22T09:00:00+00:00,0.5729423620770923,S<1,2026-08-22
2026-08-22T10:00:00+00:00,0.6157622639924618,S<1,2026-08-22
2026-08-22T11:00:00+00:00,0.673553093574794,S<1,2026-08-22
2026-08-22T12:00:00+00:00,0.6978473286861726,S<1,2026-08-22
2026-08-22T13:00:00+00:00,0.6925292179945822,S<1,2026-08-22
2026-08-22T14:00:00+00:00,0.6966823132343063,S<1,2026-08-22
2026-08-22T15:00:00+00:00,0.7281792283970515,S<1,2026-08-22
2026-08-22T16:00:00+00:00,0.7310733308143039,S<1,2026-08-22
2026-08-22T17:00:00+00:00,0.6956540447496945,S<1,2026-08-22
2026-08-22T18:00:00+00:00,0.7306694266490289,S<1,2026-08-22
2026-08-22T19:00:00+00:00,0.7306694266490289,S<1,2026-08-22
2026-08-22T20:00:00+00:00,0.7544084666742652,S<1,2026-08-22
2026-08-22T21:00:00+00:00,0.767187377117608,S<1,2026-08-22
2026-08-22T22:00:00+00:00,0.7676315183186303,S<1,2026-08-22
2026-08-22T23:00:00+00:00,0.7397269484369501,S<1,2026-08-22
2026-08-23T00:00:00+00:00,0.7036705216872462,S<1,2026-08-23
2026-08-23T01:00:00+00:00,0.6488705455363233,S<1,2026-08-23
2026-08-23T02:00:00+00:00,0.6493603730662435,S<1,2026-08-23
2026-08-23T03:00:00+00:00,0.7179581274081704,S<1,2026-08-23
2026-08-23T04:00:00+00:00,0.7459153829759616,S<1,2026-08-23
2026-08-23T05:00:00+00:00,0.7954512053061272,S<1,2026-08-23
2026-08-23T06:00:00+00:00,0.8336163538749599,S<1,2026-08-23
2026-08-23T07:00:00+00:00,0.9771027786307158,S<1,2026-08-23
2026-08-23T08:00:00+00:00,1.1529677799863651,1<=S<2,2026-08-23
2026-08-23T09:00:00+00:00,1.2263923031317465,1<=S<2,2026-08-23
2026-08-23T10:00:00+00:00,1.2825492280933828,1<=S<2,2026-08-23
2026-08-23T11:00:00+00:00,1.3473880279037458,1<=S<2,2026-08-23
2026-08-23T12:00:00+00:00,1.363143657600899,1<=S<2,2026-08-23
2026-08-23T13:00:00+00:00,1.3530512389026645,1<=S<2,2026-08-23
2026-08-23T14:00:00+00:00,1.3115012784491105,1<=S<2,2026-08-23
2026-08-23T15:00:00+00:00,1.2328552986610541,1<=S<2,2026-08-23
2026-08-23T16:00:00+00:00,1.16636885910986,1<=S<2,2026-08-23
2026-08-23T17:00:00+00:00,1.106242706168556,1<=S<2,2026-08-23
2026-08-23T18:00:00+00:00,1.0010045678739972,1<=S<2,2026-08-23
2026-08-23T19:00:00+00:00,0.9871710753133124,S<1,2026-08-23
2026-08-23T20:00:00+00:00,0.9008362362354749,S<1,2026-08-23
2026-08-23T21:00:00+00:00,0.8395292113714918,S<1,2026-08-23
2026-08-23T22:00:00+00:00,0.7956476442332195,S<1,2026-08-23
2026-08-23T23:00:00+00:00,0.7551840214927642,S<1,2026-08-23
2026-08-24T00:00:00+00:00,0.7439717981545225,S<1,2026-08-24
2026-08-24T01:00:00+00:00,0.7217052291070617,S<1,2026-08-24
2026-08-24T02:00:00+00:00,0.7003903637704576,S<1,2026-08-24
2026-08-24T03:00:00+00:00,0.692156979360904,S<1,2026-08-24
2026-08-24T04:00:00+00:00,0.6881469918956584,S<1,2026-08-24
2026-08-24T05:00:00+00:00,0.6537274044622332,S<1,2026-08-24
2026-08-24T06:00:00+00:00,0.657813174983686,S<1,2026-08-24
2026-08-24T07:00:00+00:00,0.7067603954257903,S<1,2026-08-24
2026-08-24T08:00:00+00:00,0.8086079887002184,S<1,2026-08-24
2026-08-24T09:00:00+00:00,0.9475108994657275,S<1,2026-08-24
2026-08-24T10:00:00+00:00,0.9950276178445209,S<1,2026-08-24
2026-08-24T11:00:00+00:00,1.0102678109298144,1<=S<2,2026-08-24
2026-08-24T12:00:00+00:00,0.9350942269370874,S<1,2026-08-24
2026-08-24T13:00:00+00:00,0.9164038451538438,S<1,2026-08-24
2026-08-24T14:00:00+00:00,0.9190559817539389,S<1,2026-08-24
2026-08-24T15:00:00+00:00,0.8608512307665338,S<1,2026-08-24
2026-08-24T16:00:00+00:00,0.8535472052133878,S<1,2026-08-24
2026-08-24T17:00:00+00:00,0.8548240843159473,S<1,2026-08-24
2026-08-24T18:00:00+00:00,0.8298291255556174,S<1,2026-08-24
2026-08-24T19:00:00+00:00,0.7665760927056452,S<1,2026-08-24
2026-08-24T20:00:00+00:00,0.658681661226109,S<1,2026-08-24
2026-08-24T21:00:00+00:00,0.5936486777108639,S<1,2026-08-24
2026-08-24T22:00:00+00:00,0.5536379266433601,S<1,2026-08-24
2026-08-24T23:00:00+00:00,0.5536379266433601,S<1,2026-08-24
2026-08-25T00:00:00+00:00,0.5252950989851047,S<1,2026-08-25
2026-08-25T01:00:00+00:00,0.5252950989851047,S<1,2026-08-25
2026-08-25T02:00:00+00:00,0.47769083332614454,S<1,2026-08-25
2026-08-25T03:00:00+00:00,0.24383023011520075,S<1,2026-08-25
2026-08-25T04:00:00+00:00,0.18353153855277027,S<1,2026-08-25
2026-08-25T05:00:00+00:00,0.41546487512876673,S<1,2026-08-25
2026-08-25T06:00:00+00:00,0.5045600920024069,S<1,2026-08-25
2026-08-25T07:00:00+00:00,0.5522672465470484,S<1,2026-08-25
2026-08-25T08:00:00+00:00,0.6455437946978365,S<1,2026-08-25
2026-08-25T09:00:00+00:00,0.7093654678568784,S<1,2026-08-25
2026-08-25T10:00:00+00:00,0.7339221573890884,S<1,2026-08-25
2026-08-25T11:00:00+00:00,0.8446814789305377,S<1,2026-08-25
2026-08-25T12:00:00+00:00,0.8103217551723674,S<1,2026-08-25
2026-08-25T13:00:00+00:00,0.7499676695701718,S<1,2026-08-25
2026-08-25T14:00:00+00:00,0.7468085414949864,S<1,2026-08-25
2026-08-25T15:00:00+00:00,0.7488736039110946,S<1,2026-08-25
2026-08-25T16:00:00+00:00,0.751323942742095,S<1,2026-08-25
2026-08-25T17:00:00+00:00,0.6957904515518777,S<1,2026-08-25
2026-08-25T18:00:00+00:00,0.6310652509259035,S<1,2026-08-25
2026-08-25T19:00:00+00:00,0.562728368581462,S<1,2026-08-25
2026-08-25T20:00:00+00:00,0.5560158264399713,S<1,2026-08-25
2026-08-25T21:00:00+00:00,0.36841020830883864,S<1,2026-08-25
2026-08-25T22:00:00+00:00,0.25216270306611444,S<1,2026-08-25
2026-08-25T23:00:00+00:00,0.20639605123487043,S<1,2026-08-25
2026-08-26T00:00:00+00:00,0.11227946480356248,S<1,2026-08-26
2026-08-26T01:00:00+00:00,0.03394978487572046,S<1,2026-08-26
2026-08-26T02:00:00+00:00,0.19890805545711937,S<1,2026-08-26
2026-08-26T03:00:00+00:00,0.343819766969764,S<1,2026-08-26
2026-08-26T04:00:00+00:00,0.048073660733919686,S<1,2026-08-26
2026-08-26T05:00:00+00:00,0.08224090493597148,S<1,2026-08-26
2026-08-26T06:00:00+00:00,0.1512429109172279,S<1,2026-08-26
2026-08-26T07:00:00+00:00,0.1707240693704073,S<1,2026-08-26
2026-08-26T08:00:00+00:00,0.2432517193734557,S<1,2026-08-26
2026-08-26T09:00:00+00:00,0.3938873273170535,S<1,2026-08-26
2026-08-26T10:00:00+00:00,0.477119255237528,S<1,2026-08-26
2026-08-26T11:00:00+00:00,0.5117964167458081,S<1,2026-08-26
2026-08-26T12:00:00+00:00,0.504296927030948,S<1,2026-08-26
2026-08-26T13:00:00+00:00,0.49984211667171496,S<1,2026-08-26
2026-08-26T14:00:00+00:00,0.4850094655287103,S<1,2026-08-26
2026-08-26T15:00:00+00:00,0.459708705126784,S<1,2026-08-26
2026-08-26T16:00:00+00:00,0.43203885907207784,S<1,2026-08-26
2026-08-26T17:00:00+00:00,0.3819554813689137,S<1,2026-08-26
2026-08-26T18:00:00+00:00,0.3593758267709999,S<1,2026-08-26
2026-08-26T19:00:00+00:00,0.3196084676127788,S<1,2026-08-26
2026-08-26T20:00:00+00:00,0.3206897144043449,S<1,2026-08-26
2026-08-26T21:00:00+00:00,0.1541689059605801,S<1,2026-08-26
2026-08-26T22:00:00+00:00,0.007105547423446104,S<1,2026-08-26
2026-08-26T23:00:00+00:00,0.026277097878177745,S<1,2026-08-26
2026-08-27T00:00:00+00:00,0.14709302834599747,S<1,2026-08-27
2026-08-27T01:00:00+00:00,0.2837915131926572,S<1,2026-08-27
2026-08-27T02:00:00+00:00,0.45398848395659736,S<1,2026-08-27
2026-08-27T03:00:00+00:00,0.6766561463858338,S<1,2026-08-27
2026-08-27T04:00:00+00:00,0.4647850337412902,S<1,2026-08-27
2026-08-27T05:00:00+00:00,0.2919525096129655,S<1,2026-08-27
2026-08-27T06:00:00+00:00,0.11662664638368049,S<1,2026-08-27
2026-08-27T07:00:00+00:00,0.05368150688521301,S<1,2026-08-27
2026-08-27T08:00:00+00:00,0.1438241835417516,S<1,2026-08-27
2026-08-27T09:00:00+00:00,0.21147088061073557,S<1,2026-08-27
2026-08-27T10:00:00+00:00,0.26466508263344224,S<1,2026-08-27
2026-08-27T11:00:00+00:00,0.26466508263344224,S<1,2026-08-27
2026-08-27T12:00:00+00:00,0.2775552601067118,S<1,2026-08-27
2026-08-27T13:00:00+00:00,0.22796445659342143,S<1,2026-08-27
2026-08-27T14:00:00+00:00,0.1544433743504935,S<1,2026-08-27
2026-08-27T15:00:00+00:00,0.09742004670441252,S<1,2026-08-27
2026-08-27T16:00:00+00:00,0.10163135622497345,S<1,2026-08-27
2026-08-27T17:00:00+00:00,0.30403140047698396,S<1,2026-08-27
2026-08-27T18:00:00+00:00,0.3454619656369095,S<1,2026-08-27
2026-08-27T19:00:00+00:00,0.3788950107817382,S<1,2026-08-27
2026-08-27T20:00:00+00:00,0.4062271526123015,S<1,2026-08-27
2026-08-27T21:00:00+00:00,0.44363094086139737,S<1,2026-08-27
2026-08-27T22:00:00+00:00,0.5574332860727085,S<1,2026-08-27
2026-08-27T23:00:00+00:00,0.7121969121065481,S<1,2026-08-27
2026-08-28T00:00:00+00:00,0.9207897984455548,S<1,2026-08-28
2026-08-28T01:00:00+00:00,1.2182132857418209,1<=S<2,2026-08-28
2026-08-28T02:00:00+00:00,1.469073172521048,1<=S<2,2026-08-28
2026-08-28T03:00:00+00:00,1.5507750269956226,1<=S<2,2026-08-28
2026-08-28T04:00:00+00:00,1.424159357241328,1<=S<2,2026-08-28
2026-08-28T05:00:00+00:00,1.1682984625671264,1<=S<2,2026-08-28
2026-08-28T06:00:00+00:00,1.0266169047645992,1<=S<2,2026-08-28
2026-08-28T07:00:00+00:00,0.8722490987364286,S<1,2026-08-28
2026-08-28T08:00:00+00:00,0.6485988942454629,S<1,2026-08-28
2026-08-28T09:00:00+00:00,0.5476136867010658,S<1,2026-08-28
2026-08-28T10:00:00+00:00,0.47735348504074104,S<1,2026-08-28
2026-08-28T11:00:00+00:00,0.47450089699123227,S<1,2026-08-28
2026-08-28T12:00:00+00:00,0.5461383899559143,S<1,2026-08-28
2026-08-28T13:00:00+00:00,0.6930498743690672,S<1,2026-08-28
2026-08-28T14:00:00+00:00,0.816903570803894,S<1,2026-08-28
2026-08-28T15:00:00+00:00,0.9357643505151828,S<1,2026-08-28
2026-08-28T16:00:00+00:00,1.0747005072957525,1<=S<2,2026-08-28
2026-08-28T17:00:00+00:00,1.2807485895728536,1<=S<2,2026-08-28
2026-08-28T18:00:00+00:00,1.5991944849809436,1<=S<2,2026-08-28
2026-08-28T19:00:00+00:00,1.6695734406215437,1<=S<2,2026-08-28
2026-08-28T20:00:00+00:00,1.707209431362203,1<=S<2,2026-08-28
2026-08-28T21:00:00+00:00,1.6228553214422037,1<=S<2,2026-08-28
2026-08-28T22:00:00+00:00,1.6869666890495982,1<=S<2,2026-08-28
2026-08-28T23:00:00+00:00,1.829825292399667,1<=S<2,2026-08-28
2026-08-29T00:00:00+00:00,1.9164599837054468,1<=S<2,2026-08-29
2026-08-29T01:00:00+00:00,2.026611933534079,2<=S<3,2026-08-29
2026-08-29T02:00:00+00:00,2.214565118430231,2<=S<3,2026-08-29
2026-08-29T03:00:00+00:00,2.2330081523613403,2<=S<3,2026-08-29
2026-08-29T04:00:00+00:00,2.014538686876303,2<=S<3,2026-08-29
2026-08-29T05:00:00+00:00,1.7442050710471773,1<=S<2,2026-08-29
2026-08-29T06:00:00+00:00,1.4704277025333425,1<=S<2,2026-08-29
2026-08-29T07:00:00+00:00,1.2574777328724993,1<=S<2,2026-08-29
2026-08-29T08:00:00+00:00,1.1490911606524978,1<=S<2,2026-08-29
