panel,kind,condition,new,baseline,seed,new_nmae,baseline_nmae,gain_pct
electricity_transfer,shape,STEP6_D63,C3,C0,81552,0.33763363489559667,0.3236020559900276,-4.336059875343157
electricity_transfer,shape,STEP6_D63,C3,C0,81553,0.3567230453515877,0.3708817462576173,3.817578257462906
electricity_transfer,shape,STEP6_D63,C3,C2,81551,0.35204694845432705,0.35119737603021345,-0.2419073951282824
electricity_transfer,shape,STEP6_D63,C3,C2,81552,0.33763363489559667,0.32520607362753007,-3.821441933553893
electricity_transfer,shape,STEP6_D63,C3,C2,81553,0.3567230453515877,0.35499684914156004,-0.4862567693775022
electricity_transfer,shape,STEP6_D63,C3,M_RECENCY,81551,0.35204694845432705,0.35205169690608756,0.00134879388516973
electricity_transfer,shape,STEP6_D63,C3,M_RECENCY,81552,0.33763363489559667,0.3371770405048653,-0.13541680953355062
electricity_transfer,shape,STEP6_D63,C3,M_RECENCY,81553,0.3567230453515877,0.35691001744408346,0.05238633923325686
electricity_transfer,shape,STEP6_D63,C3,M_MEAN,81551,0.35204694845432705,0.3509866103686634,-0.30210214701635874
electricity_transfer,shape,STEP6_D63,C3,M_MEAN,81552,0.33763363489559667,0.3262517173595042,-3.488691991634929
electricity_transfer,shape,STEP6_D63,C3,M_MEAN,81553,0.3567230453515877,0.3567420446233874,0.005325773086184427
electricity_transfer,shape,STEP6_D63,C3,M_ROTATE16,81551,0.35204694845432705,0.352115713577916,0.0195291266300468
electricity_transfer,shape,STEP6_D63,C3,M_ROTATE16,81552,0.33763363489559667,0.3253114607238674,-3.787808195970266
electricity_transfer,shape,STEP6_D63,C3,M_ROTATE16,81553,0.3567230453515877,0.35516986758458646,-0.43730561310395544
electricity_transfer,shape,STEP6_D63,C3,F0,81551,0.35204694845432705,0.38781247108728,9.222375580826458
electricity_transfer,shape,STEP6_D63,C3,F0,81552,0.33763363489559667,0.38781247108728,12.93894341535763
electricity_transfer,shape,STEP6_D63,C3,F0,81553,0.3567230453515877,0.38781247108728,8.016613196715738
electricity_transfer,shape,STEP6_D63,POS_ONLY,C0,81551,0.3534562573415664,0.36095553934218905,2.0776193140821353
electricity_transfer,shape,STEP6_D63,POS_ONLY,C0,81552,0.32664417177581095,0.3236020559900276,-0.9400792514980383
electricity_transfer,shape,STEP6_D63,POS_ONLY,C0,81553,0.3560823544288929,0.3708817462576173,3.9903262908076886
electricity_transfer,shape,STEP6_D63,POS_ONLY,C2,81551,0.3534562573415664,0.35119737603021345,-0.643194245038603
electricity_transfer,shape,STEP6_D63,POS_ONLY,C2,81552,0.32664417177581095,0.32520607362753007,-0.4422113437918096
electricity_transfer,shape,STEP6_D63,POS_ONLY,C2,81553,0.3560823544288929,0.35499684914156004,-0.3057788512652371
electricity_transfer,shape,STEP6_D63,MAG_ONLY,C0,81551,0.3502664942749957,0.36095553934218905,2.9613190274550893
electricity_transfer,shape,STEP6_D63,MAG_ONLY,C0,81552,0.34098341818724065,0.3236020559900276,-5.371215007901142
electricity_transfer,shape,STEP6_D63,MAG_ONLY,C0,81553,0.35499453619470167,0.3708817462576173,4.283632242143353
electricity_transfer,shape,STEP6_D63,MAG_ONLY,C2,81551,0.3502664942749957,0.35119737603021345,0.26505942776112734
electricity_transfer,shape,STEP6_D63,MAG_ONLY,C2,81552,0.34098341818724065,0.32520607362753007,-4.851491358608806
electricity_transfer,shape,STEP6_D63,MAG_ONLY,C2,81553,0.35499453619470167,0.35499684914156004,0.000651540109153359
electricity_transfer,shape,STEP6_D63,OUTPUT_CONTEXT,C0,81551,0.3609432187521161,0.36095553934218905,0.0034133262216684557
electricity_transfer,shape,STEP6_D63,OUTPUT_CONTEXT,C0,81552,0.34578067337475255,0.3236020559900276,-6.853670109379162
electricity_transfer,shape,STEP6_D63,OUTPUT_CONTEXT,C0,81553,0.35260359075159814,0.3708817462576173,4.928297412977289
electricity_transfer,shape,STEP6_D63,OUTPUT_CONTEXT,C2,81551,0.3609432187521161,0.35119737603021345,-2.7750328980431282
electricity_transfer,shape,STEP6_D63,OUTPUT_CONTEXT,C2,81552,0.34578067337475255,0.32520607362753007,-6.326634529829622
electricity_transfer,shape,STEP6_D63,OUTPUT_CONTEXT,C2,81553,0.35260359075159814,0.35499684914156004,0.6741632765894123
electricity_transfer,shape,STEP8_D31,C3,POS_ONLY,81551,0.366867843177304,0.365170746128496,-0.4647406909782381
electricity_transfer,shape,STEP8_D31,C3,POS_ONLY,81552,0.3702389834358611,0.3771066746801628,1.8211534574736565
electricity_transfer,shape,STEP8_D31,C3,POS_ONLY,81553,0.3536030177935062,0.35048322279578803,-0.8901410380878438
electricity_transfer,shape,STEP8_D31,C3,MAG_ONLY,81551,0.366867843177304,0.36682008878957884,-0.013018476682313818
electricity_transfer,shape,STEP8_D31,C3,MAG_ONLY,81552,0.3702389834358611,0.36894097730948267,-0.351819452489166
electricity_transfer,shape,STEP8_D31,C3,MAG_ONLY,81553,0.3536030177935062,0.3545418718590766,0.26480766873807626
electricity_transfer,shape,STEP8_D31,C3,OUTPUT_CONTEXT,81551,0.366867843177304,0.3695599285704937,0.7284570607000163
electricity_transfer,shape,STEP8_D31,C3,OUTPUT_CONTEXT,81552,0.3702389834358611,0.38226651208189866,3.1463725610002546
electricity_transfer,shape,STEP8_D31,C3,OUTPUT_CONTEXT,81553,0.3536030177935062,0.3564236497004504,0.791370580856432
electricity_transfer,shape,STEP8_D31,C3,C0,81551,0.366867843177304,0.38073289217246437,3.6416735407456713
electricity_transfer,shape,STEP8_D31,C3,C0,81552,0.3702389834358611,0.4196664424254276,11.777796362250125
electricity_transfer,shape,STEP8_D31,C3,C0,81553,0.3536030177935062,0.36299563610023744,2.587529262786381
electricity_transfer,shape,STEP8_D31,C3,C2,81551,0.366867843177304,0.3663854075761973,-0.1316743492319139
electricity_transfer,shape,STEP8_D31,C3,C2,81552,0.3702389834358611,0.39002049166300967,5.0719151044608335
electricity_transfer,shape,STEP8_D31,C3,C2,81553,0.3536030177935062,0.3503820539529139,-0.9192719216792877
electricity_transfer,shape,STEP8_D31,C3,M_RECENCY,81551,0.366867843177304,0.36839058531092905,0.41334990478647526
electricity_transfer,shape,STEP8_D31,C3,M_RECENCY,81552,0.3702389834358611,0.3709139970111601,0.1819865469457338
electricity_transfer,shape,STEP8_D31,C3,M_RECENCY,81553,0.3536030177935062,0.35324414892227557,-0.10159230445161427
electricity_transfer,shape,STEP8_D31,C3,M_MEAN,81551,0.366867843177304,0.3664399082649391,-0.11678174312157452
electricity_transfer,shape,STEP8_D31,C3,M_MEAN,81552,0.3702389834358611,0.3868038527008133,4.282498519414924
electricity_transfer,shape,STEP8_D31,C3,M_MEAN,81553,0.3536030177935062,0.3505502602934744,-0.8708473065962341
electricity_transfer,shape,STEP8_D31,C3,M_ROTATE16,81551,0.366867843177304,0.3677199370659904,0.23172360342634812
electricity_transfer,shape,STEP8_D31,C3,M_ROTATE16,81552,0.3702389834358611,0.3916173742899157,5.458999589284852
electricity_transfer,shape,STEP8_D31,C3,M_ROTATE16,81553,0.3536030177935062,0.3503524520434537,-0.9277987726626025
electricity_transfer,shape,STEP8_D31,C3,F0,81551,0.366867843177304,0.5831398960377601,37.08750753120342
electricity_transfer,shape,STEP8_D31,C3,F0,81552,0.3702389834358611,0.5831398960377601,36.509406070222475
electricity_transfer,shape,STEP8_D31,C3,F0,81553,0.3536030177935062,0.5831398960377601,39.36223191105255
electricity_transfer,shape,STEP8_D31,POS_ONLY,C0,81551,0.365170746128496,0.38073289217246437,4.087418335508309
electricity_transfer,shape,STEP8_D31,POS_ONLY,C0,81552,0.3771066746801628,0.4196664424254276,10.141332125412305
electricity_transfer,shape,STEP8_D31,POS_ONLY,C0,81553,0.35048322279578803,0.36299563610023744,3.44698725275977
electricity_transfer,shape,STEP8_D31,POS_ONLY,C2,81551,0.365170746128496,0.3663854075761973,0.3315256073479711
electricity_transfer,shape,STEP8_D31,POS_ONLY,C2,81552,0.3771066746801628,0.39002049166300967,3.3110611516291355
electricity_transfer,shape,STEP8_D31,POS_ONLY,C2,81553,0.35048322279578803,0.3503820539529139,-0.028873865465639525
electricity_transfer,shape,STEP8_D31,MAG_ONLY,C0,81551,0.36682008878957884,0.38073289217246437,3.654216294131818
electricity_transfer,shape,STEP8_D31,MAG_ONLY,C0,81552,0.36894097730948267,0.4196664424254276,12.087091077090006
electricity_transfer,shape,STEP8_D31,MAG_ONLY,C0,81553,0.3545418718590766,0.36299563610023744,2.3288886698424216
electricity_transfer,shape,STEP8_D31,MAG_ONLY,C2,81551,0.36682008878957884,0.3663854075761973,-0.11864042737321778
electricity_transfer,shape,STEP8_D31,MAG_ONLY,C2,81552,0.36894097730948267,0.39002049166300967,5.404719701686956
electricity_transfer,shape,STEP8_D31,MAG_ONLY,C2,81553,0.3545418718590766,0.3503820539529139,-1.1872234491558054
electricity_transfer,shape,STEP8_D31,OUTPUT_CONTEXT,C0,81551,0.3695599285704937,0.38073289217246437,2.9345937353134066
electricity_transfer,shape,STEP8_D31,OUTPUT_CONTEXT,C0,81552,0.38226651208189866,0.4196664424254276,8.911822953338644
electricity_transfer,shape,STEP8_D31,OUTPUT_CONTEXT,C0,81553,0.3564236497004504,0.36299563610023744,1.810486338180739
electricity_transfer,shape,STEP8_D31,OUTPUT_CONTEXT,C2,81551,0.3695599285704937,0.3663854075761973,-0.866443075693768
electricity_transfer,shape,STEP8_D31,OUTPUT_CONTEXT,C2,81552,0.38226651208189866,0.39002049166300967,1.9880954326396583
electricity_transfer,shape,STEP8_D31,OUTPUT_CONTEXT,C2,81553,0.3564236497004504,0.3503820539529139,-1.724288010580688
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,81551,0.37399081957658264,0.3794723386260939,1.4445108355875202
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,81552,0.38769760659171326,0.39395270117752135,1.5877780675476183
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,81553,0.35062942314256673,0.3538378564950019,0.906752427288815
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,81551,0.37399081957658264,0.3739661151638649,-0.006606056462343801
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,81552,0.38769760659171326,0.38300027603649633,-1.2264561800914509
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,81553,0.35062942314256673,0.35022444702188776,-0.1156333100452267
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,81551,0.37399081957658264,0.38455679057941033,2.7475710380534424
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,81552,0.38769760659171326,0.4000704442709757,3.0926647685281305
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,81553,0.35062942314256673,0.3660507067460498,4.212881800056644
electricity_transfer,shape,STEP8_D33,C3,C0,81551,0.37399081957658264,0.3988651771175441,6.236282074238608
electricity_transfer,shape,STEP8_D33,C3,C0,81552,0.38769760659171326,0.4442196073566347,12.723886975917209
electricity_transfer,shape,STEP8_D33,C3,C0,81553,0.35062942314256673,0.3622689787033855,3.2129594983480114
electricity_transfer,shape,STEP8_D33,C3,C2,81551,0.37399081957658264,0.3792910972444843,1.3974168406291843
electricity_transfer,shape,STEP8_D33,C3,C2,81552,0.38769760659171326,0.41293314004469533,6.111288004215554
electricity_transfer,shape,STEP8_D33,C3,C2,81553,0.35062942314256673,0.3547628162789588,1.1651145347605585
electricity_transfer,shape,STEP8_D33,C3,M_RECENCY,81551,0.37399081957658264,0.3756420954584595,0.4395875493830137
electricity_transfer,shape,STEP8_D33,C3,M_RECENCY,81552,0.38769760659171326,0.389552704081197,0.47621219671910575
electricity_transfer,shape,STEP8_D33,C3,M_RECENCY,81553,0.35062942314256673,0.35076963565143626,0.03997281823129306
electricity_transfer,shape,STEP8_D33,C3,M_MEAN,81551,0.37399081957658264,0.37889597433652505,1.2945914161615724
electricity_transfer,shape,STEP8_D33,C3,M_MEAN,81552,0.38769760659171326,0.408397097492481,5.068471599788693
electricity_transfer,shape,STEP8_D33,C3,M_MEAN,81553,0.35062942314256673,0.3544135650735313,1.0677192703330785
electricity_transfer,shape,STEP8_D33,C3,M_ROTATE16,81551,0.37399081957658264,0.38028657525042203,1.6555292991064952
electricity_transfer,shape,STEP8_D33,C3,M_ROTATE16,81552,0.38769760659171326,0.4140444473271967,6.363288025129088
electricity_transfer,shape,STEP8_D33,C3,M_ROTATE16,81553,0.35062942314256673,0.35466794567625026,1.1386770591808704
electricity_transfer,shape,STEP8_D33,C3,F0,81551,0.37399081957658264,0.5722290247923281,34.64315800613041
electricity_transfer,shape,STEP8_D33,C3,F0,81552,0.38769760659171326,0.5722290247923281,32.247825644213776
electricity_transfer,shape,STEP8_D33,C3,F0,81553,0.35062942314256673,0.5722290247923281,38.725683607220674
electricity_transfer,shape,STEP8_D33,POS_ONLY,C0,81551,0.3794723386260939,0.3988651771175441,4.862003404658011
electricity_transfer,shape,STEP8_D33,POS_ONLY,C0,81552,0.39395270117752135,0.4442196073566347,11.315778355266826
electricity_transfer,shape,STEP8_D33,POS_ONLY,C0,81553,0.3538378564950019,0.3622689787033855,2.3273100110751566
electricity_transfer,shape,STEP8_D33,POS_ONLY,C2,81551,0.3794723386260939,0.3792910972444843,-0.047784243533888215
electricity_transfer,shape,STEP8_D33,POS_ONLY,C2,81552,0.39395270117752135,0.41293314004469533,4.59649202898067
electricity_transfer,shape,STEP8_D33,POS_ONLY,C2,81553,0.3538378564950019,0.3547628162789588,0.260726249063703
electricity_transfer,shape,STEP8_D33,MAG_ONLY,C0,81551,0.3739661151638649,0.3988651771175441,6.242475749228293
electricity_transfer,shape,STEP8_D33,MAG_ONLY,C0,81552,0.38300027603649633,0.4442196073566347,13.781321289357084
electricity_transfer,shape,STEP8_D33,MAG_ONLY,C0,81553,0.35022444702188776,0.3622689787033855,3.324748291892643
electricity_transfer,shape,STEP8_D33,MAG_ONLY,C2,81551,0.3739661151638649,0.3792910972444843,1.4039301526729497
electricity_transfer,shape,STEP8_D33,MAG_ONLY,C2,81552,0.38300027603649633,0.41293314004469533,7.248840334045148
electricity_transfer,shape,STEP8_D33,MAG_ONLY,C2,81553,0.35022444702188776,0.3547628162789588,1.2792685841975016
electricity_transfer,shape,STEP8_D33,OUTPUT_CONTEXT,C0,81551,0.38455679057941033,0.3988651771175441,3.58727393590369
electricity_transfer,shape,STEP8_D33,OUTPUT_CONTEXT,C0,81552,0.4000704442709757,0.4442196073566347,9.938589462174397
electricity_transfer,shape,STEP8_D33,OUTPUT_CONTEXT,C0,81553,0.3660507067460498,0.3622689787033855,-1.0439006001009776
electricity_transfer,shape,STEP8_D33,OUTPUT_CONTEXT,C2,81551,0.38455679057941033,0.3792910972444843,-1.388298690156664
electricity_transfer,shape,STEP8_D33,OUTPUT_CONTEXT,C2,81552,0.4000704442709757,0.41293314004469533,3.114958458487338
electricity_transfer,shape,STEP8_D33,OUTPUT_CONTEXT,C2,81553,0.3660507067460498,0.3547628162789588,-3.181813298667424
electricity_transfer,standard,BURST16,C3,POS_ONLY,81551,0.29002676497924823,0.28897768185435235,-0.3630325768287701
electricity_transfer,standard,BURST16,C3,POS_ONLY,81552,0.28005041690932775,0.281905433747999,0.658028053595261
electricity_transfer,standard,BURST16,C3,POS_ONLY,81553,0.2986790183022019,0.2972239678356319,-0.4895468145337034
electricity_transfer,standard,BURST16,C3,MAG_ONLY,81551,0.29002676497924823,0.2899339130373352,-0.032025209103814234
electricity_transfer,standard,BURST16,C3,MAG_ONLY,81552,0.28005041690932775,0.28067102987653936,0.22111757222845752
electricity_transfer,standard,BURST16,C3,MAG_ONLY,81553,0.2986790183022019,0.29930719902299563,0.20987825312730468
electricity_transfer,standard,BURST16,C3,OUTPUT_CONTEXT,81551,0.29002676497924823,0.28813687208322825,-0.6559010939336085
electricity_transfer,standard,BURST16,C3,OUTPUT_CONTEXT,81552,0.28005041690932775,0.28052506663251053,0.16920046713849723
electricity_transfer,standard,BURST16,C3,OUTPUT_CONTEXT,81553,0.2986790183022019,0.2970590031479095,-0.5453513063483184
electricity_transfer,standard,BURST16,C3,C0,81551,0.29002676497924823,0.2882351228699941,-0.6215904888392965
electricity_transfer,standard,BURST16,C3,C0,81552,0.28005041690932775,0.28012688113424006,0.027296282528366245
electricity_transfer,standard,BURST16,C3,C0,81553,0.2986790183022019,0.2974659229520745,-0.40780985535704417
electricity_transfer,standard,BURST16,C3,C2,81551,0.29002676497924823,0.2887374647749418,-0.44653027805428014
electricity_transfer,standard,BURST16,C3,C2,81552,0.28005041690932775,0.2812631075269793,0.4311587923187643
electricity_transfer,standard,BURST16,C3,C2,81553,0.2986790183022019,0.2980751837833725,-0.202577923853009
electricity_transfer,standard,BURST16,C3,M_RECENCY,81551,0.29002676497924823,0.2889261267850294,-0.3809410406964586
electricity_transfer,standard,BURST16,C3,M_RECENCY,81552,0.28005041690932775,0.2795145078114949,-0.19172854462148337
electricity_transfer,standard,BURST16,C3,M_RECENCY,81553,0.2986790183022019,0.29810485028915434,-0.1926060620921266
electricity_transfer,standard,BURST16,C3,M_MEAN,81551,0.29002676497924823,0.2887003844404731,-0.4594315110961089
electricity_transfer,standard,BURST16,C3,M_MEAN,81552,0.28005041690932775,0.28141145774112886,0.4836479803367211
electricity_transfer,standard,BURST16,C3,M_MEAN,81553,0.2986790183022019,0.2981244600919234,-0.18601566946485626
electricity_transfer,standard,BURST16,C3,M_ROTATE16,81551,0.29002676497924823,0.288380172764051,-0.5709796895587704
electricity_transfer,standard,BURST16,C3,M_ROTATE16,81552,0.28005041690932775,0.28166111577215247,0.571857019883315
electricity_transfer,standard,BURST16,C3,M_ROTATE16,81553,0.2986790183022019,0.29795271657718064,-0.24376408893493906
electricity_transfer,standard,BURST16,C3,C2_SHRINK,81551,0.29002676497924823,0.2887374647749418,-0.44653027805428014
electricity_transfer,standard,BURST16,C3,C2_SHRINK,81552,0.28005041690932775,0.2812631075269793,0.4311587923187643
electricity_transfer,standard,BURST16,C3,C2_SHRINK,81553,0.2986790183022019,0.29763215080244676,-0.3517319943200592
electricity_transfer,standard,BURST16,C3,C0_BIAS,81551,0.29002676497924823,0.2881957283220329,-0.6353448289730723
electricity_transfer,standard,BURST16,C3,C0_BIAS,81552,0.28005041690932775,0.2801532645190773,0.036711194469252195
electricity_transfer,standard,BURST16,C3,C0_BIAS,81553,0.2986790183022019,0.29752093913555683,-0.3892429117795304
electricity_transfer,standard,BURST16,C3,F0,81551,0.29002676497924823,0.2724798194425907,-6.439722975651252
electricity_transfer,standard,BURST16,C3,F0,81552,0.28005041690932775,0.2724798194425907,-2.7784066659410467
electricity_transfer,standard,BURST16,C3,F0,81553,0.2986790183022019,0.2724798194425907,-9.615096968724735
electricity_transfer,standard,BURST16,POS_ONLY,C0,81551,0.28897768185435235,0.2882351228699941,-0.25762265783728644
electricity_transfer,standard,BURST16,POS_ONLY,C0,81552,0.281905433747999,0.28012688113424006,-0.6349096547098698
electricity_transfer,standard,BURST16,POS_ONLY,C0,81553,0.2972239678356319,0.2974659229520745,0.0813387678297639
electricity_transfer,standard,BURST16,POS_ONLY,C2,81551,0.28897768185435235,0.2887374647749418,-0.08319567382701898
electricity_transfer,standard,BURST16,POS_ONLY,C2,81552,0.281905433747999,0.2812631075269793,-0.22837201318983702
electricity_transfer,standard,BURST16,POS_ONLY,C2,81553,0.2972239678356319,0.2980751837833725,0.2855708874977103
electricity_transfer,standard,BURST16,MAG_ONLY,C0,81551,0.2899339130373352,0.2882351228699941,-0.5893765306691279
electricity_transfer,standard,BURST16,MAG_ONLY,C0,81552,0.28067102987653936,0.28012688113424006,-0.1942508123804476
electricity_transfer,standard,BURST16,MAG_ONLY,C0,81553,0.29930719902299563,0.2974659229520745,-0.6189872280657038
electricity_transfer,standard,BURST16,MAG_ONLY,C2,81551,0.2899339130373352,0.2887374647749418,-0.4143723653340148
electricity_transfer,standard,BURST16,MAG_ONLY,C2,81552,0.28067102987653936,0.2812631075269793,0.210506687366796
electricity_transfer,standard,BURST16,MAG_ONLY,C2,81553,0.29930719902299563,0.2980751837833725,-0.41332365344393107
electricity_transfer,standard,BURST16,OUTPUT_CONTEXT,C0,81551,0.28813687208322825,0.2882351228699941,0.034087027905393974
electricity_transfer,standard,BURST16,OUTPUT_CONTEXT,C0,81552,0.28052506663251053,0.28012688113424006,-0.1421446940965465
electricity_transfer,standard,BURST16,OUTPUT_CONTEXT,C0,81553,0.2970590031479095,0.2974659229520745,0.13679543529783178
electricity_transfer,standard,BURST16,OUTPUT_CONTEXT,C2,81551,0.28813687208322825,0.2887374647749418,0.2080064989770758
electricity_transfer,standard,BURST16,OUTPUT_CONTEXT,C2,81552,0.28052506663251053,0.2812631075269793,0.26240231111646084
electricity_transfer,standard,BURST16,OUTPUT_CONTEXT,C2,81553,0.2970590031479095,0.2980751837833725,0.340914202438769
electricity_transfer,standard,BURST4,C3,POS_ONLY,81551,0.2532438590270134,0.25301831165199623,-0.08914270810858049
electricity_transfer,standard,BURST4,C3,POS_ONLY,81552,0.24934306230855047,0.249253099354098,-0.03609301336096049
electricity_transfer,standard,BURST4,C3,POS_ONLY,81553,0.25860164684237397,0.2585995061701638,-0.0008277943921219943
electricity_transfer,standard,BURST4,C3,MAG_ONLY,81551,0.2532438590270134,0.25318313154566385,-0.023985595319420128
electricity_transfer,standard,BURST4,C3,MAG_ONLY,81552,0.24934306230855047,0.24961818562738264,0.11021765827705643
electricity_transfer,standard,BURST4,C3,MAG_ONLY,81553,0.25860164684237397,0.258695180400847,0.036155895261791304
electricity_transfer,standard,BURST4,C3,OUTPUT_CONTEXT,81551,0.2532438590270134,0.25357265756594,0.12966640097664683
electricity_transfer,standard,BURST4,C3,OUTPUT_CONTEXT,81552,0.24934306230855047,0.24790156299212587,-0.5814805276037616
electricity_transfer,standard,BURST4,C3,OUTPUT_CONTEXT,81553,0.25860164684237397,0.2578795984061751,-0.2799944007441768
electricity_transfer,standard,BURST4,C3,C0,81551,0.2532438590270134,0.2536435190736931,0.15756761621161797
electricity_transfer,standard,BURST4,C3,C0,81552,0.24934306230855047,0.2478356354815973,-0.6082365128904588
electricity_transfer,standard,BURST4,C3,C0,81553,0.25860164684237397,0.25803286661240477,-0.22042937298509813
electricity_transfer,standard,BURST4,C3,C2,81551,0.2532438590270134,0.2526863283395181,-0.2206414138663515
electricity_transfer,standard,BURST4,C3,C2,81552,0.24934306230855047,0.24921938061313692,-0.049627639355032116
electricity_transfer,standard,BURST4,C3,C2,81553,0.25860164684237397,0.2589054358200015,0.11733588237162751
electricity_transfer,standard,BURST4,C3,M_RECENCY,81551,0.2532438590270134,0.252704504270451,-0.2134329809907909
electricity_transfer,standard,BURST4,C3,M_RECENCY,81552,0.24934306230855047,0.24893500958493553,-0.16391937971895754
electricity_transfer,standard,BURST4,C3,M_RECENCY,81553,0.25860164684237397,0.2583643245424748,-0.09185567717966414
electricity_transfer,standard,BURST4,C3,M_MEAN,81551,0.2532438590270134,0.25257470746255145,-0.2649321348065614
electricity_transfer,standard,BURST4,C3,M_MEAN,81552,0.24934306230855047,0.24920196167678882,-0.056620995602219004
electricity_transfer,standard,BURST4,C3,M_MEAN,81553,0.25860164684237397,0.2588957915509654,0.11361509850327245
electricity_transfer,standard,BURST4,C3,M_ROTATE16,81551,0.2532438590270134,0.25253392785807793,-0.2811230851065938
electricity_transfer,standard,BURST4,C3,M_ROTATE16,81552,0.24934306230855047,0.24937363837180643,0.012261144945224789
electricity_transfer,standard,BURST4,C3,M_ROTATE16,81553,0.25860164684237397,0.2589414639082477,0.13123316009139296
electricity_transfer,standard,BURST4,C3,C2_SHRINK,81551,0.2532438590270134,0.2526863283395181,-0.2206414138663515
electricity_transfer,standard,BURST4,C3,C2_SHRINK,81552,0.24934306230855047,0.24921938061313692,-0.049627639355032116
electricity_transfer,standard,BURST4,C3,C2_SHRINK,81553,0.25860164684237397,0.2585893531135447,-0.004754151198116396
electricity_transfer,standard,BURST4,C3,C0_BIAS,81551,0.2532438590270134,0.2534342036605729,0.07510613437735625
electricity_transfer,standard,BURST4,C3,C0_BIAS,81552,0.24934306230855047,0.24781950776863748,-0.614783942406727
electricity_transfer,standard,BURST4,C3,C0_BIAS,81553,0.25860164684237397,0.25791298687762165,-0.2670125196444939
electricity_transfer,standard,BURST4,C3,F0,81551,0.2532438590270134,0.2423261075574839,-4.505396294099118
electricity_transfer,standard,BURST4,C3,F0,81552,0.24934306230855047,0.2423261075574839,-2.895666018735521
electricity_transfer,standard,BURST4,C3,F0,81553,0.25860164684237397,0.2423261075574839,-6.716378787634025
electricity_transfer,standard,BURST4,POS_ONLY,C0,81551,0.25301831165199623,0.2536435190736931,0.2464905959277508
electricity_transfer,standard,BURST4,POS_ONLY,C0,81552,0.249253099354098,0.2478356354815973,-0.571937070206352
electricity_transfer,standard,BURST4,POS_ONLY,C0,81553,0.2585995061701638,0.25803286661240477,-0.21959976075847099
electricity_transfer,standard,BURST4,POS_ONLY,C2,81551,0.25301831165199623,0.2526863283395181,-0.13138158865171334
electricity_transfer,standard,BURST4,POS_ONLY,C2,81552,0.249253099354098,0.24921938061313692,-0.01352974270223406
electricity_transfer,standard,BURST4,POS_ONLY,C2,81553,0.2585995061701638,0.2589054358200015,0.11816269861957274
electricity_transfer,standard,BURST4,MAG_ONLY,C0,81551,0.25318313154566385,0.2536435190736931,0.18150967535482954
electricity_transfer,standard,BURST4,MAG_ONLY,C0,81552,0.24961818562738264,0.2478356354815973,-0.719246908267035
electricity_transfer,standard,BURST4,MAG_ONLY,C0,81553,0.258695180400847,0.25803286661240477,-0.25667807250193686
electricity_transfer,standard,BURST4,MAG_ONLY,C2,81551,0.25318313154566385,0.2526863283395181,-0.19660866078921035
electricity_transfer,standard,BURST4,MAG_ONLY,C2,81552,0.24961818562738264,0.24921938061313692,-0.16002166976925025
electricity_transfer,standard,BURST4,MAG_ONLY,C2,81553,0.258695180400847,0.2589054358200015,0.08120934907703825
electricity_transfer,standard,BURST4,OUTPUT_CONTEXT,C0,81551,0.25357265756594,0.2536435190736931,0.0279374407088695
electricity_transfer,standard,BURST4,OUTPUT_CONTEXT,C0,81552,0.24790156299212587,0.2478356354815973,-0.02660130388452142
electricity_transfer,standard,BURST4,OUTPUT_CONTEXT,C0,81553,0.2578795984061751,0.25803286661240477,0.059398714683855935
electricity_transfer,standard,BURST4,OUTPUT_CONTEXT,C2,81551,0.25357265756594,0.2526863283395181,-0.35076263612925374
electricity_transfer,standard,BURST4,OUTPUT_CONTEXT,C2,81552,0.24790156299212587,0.24921938061313692,0.5287781462938068
electricity_transfer,standard,BURST4,OUTPUT_CONTEXT,C2,81553,0.2578795984061751,0.2589054358200015,0.3962208868181438
electricity_transfer,standard,BURST8,C3,POS_ONLY,81551,0.2668069481144237,0.2663688075601256,-0.1644864345458963
electricity_transfer,standard,BURST8,C3,POS_ONLY,81552,0.2622082720721638,0.26231354142147556,0.040131115130892514
electricity_transfer,standard,BURST8,C3,POS_ONLY,81553,0.27289051377085854,0.27251423642330186,-0.13807621667596415
electricity_transfer,standard,BURST8,C3,MAG_ONLY,81551,0.2668069481144237,0.26666456373960434,-0.053394561625519366
electricity_transfer,standard,BURST8,C3,MAG_ONLY,81552,0.2622082720721638,0.2623571639017116,0.05675157763315175
electricity_transfer,standard,BURST8,C3,MAG_ONLY,81553,0.27289051377085854,0.2730468207811796,0.057245497264479805
electricity_transfer,standard,BURST8,C3,OUTPUT_CONTEXT,81551,0.2668069481144237,0.2660822352497793,-0.2723642425673578
electricity_transfer,standard,BURST8,C3,OUTPUT_CONTEXT,81552,0.2622082720721638,0.2615012174822631,-0.2703829055589857
electricity_transfer,standard,BURST8,C3,OUTPUT_CONTEXT,81553,0.27289051377085854,0.271583584649859,-0.48122537401682486
