panel,kind,condition,new,baseline,new_nmae,baseline_nmae,gain_pct,ci_type,ci_low_pct,ci_high_pct,bonferroni3_low_pct,bonferroni3_high_pct,conditional_on_fixed_seeds,development_E_reused
electricity_transfer,standard,BURST4,C3,M_ROTATE16,0.2537295227259793,0.25361634337937733,-0.044626203932240927,time,-0.11295626630245581,0.021596595020642585,,,True,True
electricity_transfer,standard,BURST4,C3,M_ROTATE16,0.2537295227259793,0.25361634337937733,-0.044626203932240927,series_and_time,-0.14736781282680245,0.058894726094137206,,,True,True
electricity_transfer,standard,BURST4,C3,C2_SHRINK,0.2537295227259793,0.25349835402206655,-0.09119140232864975,time,-0.16361000570517314,-0.017718173652430697,,,True,True
electricity_transfer,standard,BURST4,C3,C2_SHRINK,0.2537295227259793,0.25349835402206655,-0.09119140232864975,series_and_time,-0.21338431438911232,0.021331668967549247,,,True,True
electricity_transfer,standard,BURST4,C3,C0_BIAS,0.2537295227259793,0.2530555661022773,-0.266327524062282,time,-0.3981869954464795,-0.14321051000045837,,,True,True
electricity_transfer,standard,BURST4,C3,C0_BIAS,0.2537295227259793,0.2530555661022773,-0.266327524062282,series_and_time,-0.5347311552287909,-0.05032132719640886,,,True,True
electricity_transfer,standard,BURST4,C3,F0,0.2537295227259793,0.2423261075574839,-4.705813700156236,time,-5.839287565781767,-3.5893222398838733,,,True,True
electricity_transfer,standard,BURST4,C3,F0,0.2537295227259793,0.2423261075574839,-4.705813700156236,series_and_time,-6.68980433227017,-3.046476974237815,,,True,True
electricity_transfer,standard,BURST4,POS_ONLY,C0,0.2536236390587527,0.253170673722565,-0.17891698494432173,time,-0.29368219501043513,-0.07535021854176706,,,True,True
electricity_transfer,standard,BURST4,POS_ONLY,C0,0.2536236390587527,0.253170673722565,-0.17891698494432173,series_and_time,-0.4016622727557867,0.00595557633556745,,,True,True
electricity_transfer,standard,BURST4,POS_ONLY,C2,0.2536236390587527,0.2536037149242188,-0.007856404840067555,time,-0.036304681273314765,0.02023558274305446,,,True,True
electricity_transfer,standard,BURST4,POS_ONLY,C2,0.2536236390587527,0.2536037149242188,-0.007856404840067555,series_and_time,-0.05470780281429166,0.04032198163918,,,True,True
electricity_transfer,standard,BURST4,MAG_ONLY,C0,0.2538321658579645,0.253170673722565,-0.26128308056894145,time,-0.3934082907416181,-0.12785586015614808,,,True,True
electricity_transfer,standard,BURST4,MAG_ONLY,C0,0.2538321658579645,0.253170673722565,-0.26128308056894145,series_and_time,-0.5294636593089291,-0.0423259548156464,,,True,True
electricity_transfer,standard,BURST4,MAG_ONLY,C2,0.2538321658579645,0.2536037149242188,-0.09008185618020192,time,-0.1702103964765661,-0.015765879876400993,,,True,True
electricity_transfer,standard,BURST4,MAG_ONLY,C2,0.2538321658579645,0.2536037149242188,-0.09008185618020192,series_and_time,-0.21053940609077615,0.026143630825911354,,,True,True
electricity_transfer,standard,BURST4,OUTPUT_CONTEXT,C0,0.25311793965474694,0.253170673722565,0.020829453523463215,time,0.0039189171039000215,0.03941966342614344,,,True,True
electricity_transfer,standard,BURST4,OUTPUT_CONTEXT,C0,0.25311793965474694,0.253170673722565,0.020829453523463215,series_and_time,-0.0014917733959635138,0.04602146896307249,,,True,True
electricity_transfer,standard,BURST4,OUTPUT_CONTEXT,C2,0.25311793965474694,0.2536037149242188,0.1915489564563444,time,0.08859903219238963,0.3040503327064248,,,True,True
electricity_transfer,standard,BURST4,OUTPUT_CONTEXT,C2,0.25311793965474694,0.2536037149242188,0.1915489564563444,series_and_time,0.005256735631538613,0.4093103183217272,,,True,True
electricity_transfer,standard,BURST8,C3,POS_ONLY,0.2673019113191487,0.267065528468301,-0.0885111800850602,time,-0.17577977126819744,-0.0007010902771638168,-0.20171604188844117,0.018327849223305593,True,True
electricity_transfer,standard,BURST8,C3,POS_ONLY,0.2673019113191487,0.267065528468301,-0.0885111800850602,series_and_time,-0.24394718810900828,0.07055425333406268,-0.2815603647845634,0.10408427250066023,True,True
electricity_transfer,standard,BURST8,C3,MAG_ONLY,0.2673019113191487,0.2673561828074985,0.020299320471994786,time,-0.004152270186206786,0.045177910259758806,-0.007808158270980285,0.049430093943909445,True,True
electricity_transfer,standard,BURST8,C3,MAG_ONLY,0.2673019113191487,0.2673561828074985,0.020299320471994786,series_and_time,-0.026761308981477216,0.0636742374868171,-0.0457257718259931,0.0734336155042513,True,True
electricity_transfer,standard,BURST8,C3,OUTPUT_CONTEXT,0.2673019113191487,0.26638901246063384,-0.3426938859386164,time,-0.4793430962759332,-0.20323765654069578,-0.5140826743820931,-0.17849550887524823,True,True
electricity_transfer,standard,BURST8,C3,OUTPUT_CONTEXT,0.2673019113191487,0.26638901246063384,-0.3426938859386164,series_and_time,-0.6008883237916962,-0.0998935575364679,-0.6736433441674203,-0.05481449955404734,True,True
electricity_transfer,standard,BURST8,C3,C0,0.2673019113191487,0.2664165060318055,-0.33233875052678385,time,-0.46680294737998396,-0.19717776628575662,,,True,True
electricity_transfer,standard,BURST8,C3,C0,0.2673019113191487,0.2664165060318055,-0.33233875052678385,series_and_time,-0.5922907885107093,-0.08728147805693676,,,True,True
electricity_transfer,standard,BURST8,C3,C2,0.2673019113191487,0.2671677968786567,-0.05019858009043254,time,-0.12942782500613537,0.03013973638621546,,,True,True
electricity_transfer,standard,BURST8,C3,C2,0.2673019113191487,0.2671677968786567,-0.05019858009043254,series_and_time,-0.1804665079410872,0.080578437203416,,,True,True
electricity_transfer,standard,BURST8,C3,M_RECENCY,0.2673019113191487,0.2668850997350001,-0.15617641620402356,time,-0.20114932289673815,-0.11340117450373167,,,True,True
electricity_transfer,standard,BURST8,C3,M_RECENCY,0.2673019113191487,0.2668850997350001,-0.15617641620402356,series_and_time,-0.2310900181906539,-0.08052423440278401,,,True,True
electricity_transfer,standard,BURST8,C3,M_MEAN,0.2673019113191487,0.2671901208291748,-0.041839305146074146,time,-0.12871584303152828,0.04768096993383122,,,True,True
electricity_transfer,standard,BURST8,C3,M_MEAN,0.2673019113191487,0.2671901208291748,-0.041839305146074146,series_and_time,-0.17595079690440663,0.10003754521555933,,,True,True
electricity_transfer,standard,BURST8,C3,M_ROTATE16,0.2673019113191487,0.2672071175460081,-0.03547576651818929,time,-0.11913837794073956,0.049650137068748657,,,True,True
electricity_transfer,standard,BURST8,C3,M_ROTATE16,0.2673019113191487,0.2672071175460081,-0.03547576651818929,series_and_time,-0.1660165572494926,0.09482141902270341,,,True,True
electricity_transfer,standard,BURST8,C3,C2_SHRINK,0.2673019113191487,0.26702591590278,-0.10335903743110553,time,-0.18416476842455065,-0.026779564651060513,,,True,True
electricity_transfer,standard,BURST8,C3,C2_SHRINK,0.2673019113191487,0.26702591590278,-0.10335903743110553,series_and_time,-0.23559004601875544,0.02655207573734382,,,True,True
electricity_transfer,standard,BURST8,C3,C0_BIAS,0.2673019113191487,0.2663440206356315,-0.35964414790734534,time,-0.5020427766739533,-0.21533531910319734,,,True,True
electricity_transfer,standard,BURST8,C3,C0_BIAS,0.2673019113191487,0.2663440206356315,-0.35964414790734534,series_and_time,-0.6283656651801756,-0.1051550556275673,,,True,True
electricity_transfer,standard,BURST8,C3,F0,0.2673019113191487,0.255654831999104,-4.555782978545664,time,-5.467523526041663,-3.6768303670787454,,,True,True
electricity_transfer,standard,BURST8,C3,F0,0.2673019113191487,0.255654831999104,-4.555782978545664,series_and_time,-6.418130411211448,-2.978259494965414,,,True,True
electricity_transfer,standard,BURST8,POS_ONLY,C0,0.267065528468301,0.2664165060318055,-0.24361194663291563,time,-0.3865831190954838,-0.10817714439969543,,,True,True
electricity_transfer,standard,BURST8,POS_ONLY,C0,0.267065528468301,0.2664165060318055,-0.24361194663291563,series_and_time,-0.48313058949803533,-0.041087733710796236,,,True,True
electricity_transfer,standard,BURST8,POS_ONLY,C2,0.267065528468301,0.2671677968786567,0.03827871904866775,time,-0.008170061829441688,0.08118618233379142,,,True,True
electricity_transfer,standard,BURST8,POS_ONLY,C2,0.267065528468301,0.2671677968786567,0.03827871904866775,series_and_time,-0.04015341628531843,0.11409295312077543,,,True,True
electricity_transfer,standard,BURST8,MAG_ONLY,C0,0.2673561828074985,0.2664165060318055,-0.3527096686647635,time,-0.49419080162696305,-0.21265096662932204,,,True,True
electricity_transfer,standard,BURST8,MAG_ONLY,C0,0.2673561828074985,0.2664165060318055,-0.3527096686647635,series_and_time,-0.6244756941634044,-0.09975062733321786,,,True,True
electricity_transfer,standard,BURST8,MAG_ONLY,C2,0.2673561828074985,0.2671677968786567,-0.07051221406273456,time,-0.15912881995642336,0.016523657670988116,,,True,True
electricity_transfer,standard,BURST8,MAG_ONLY,C2,0.2673561828074985,0.2671677968786567,-0.07051221406273456,series_and_time,-0.2113820605786182,0.07710784601125924,,,True,True
electricity_transfer,standard,BURST8,OUTPUT_CONTEXT,C0,0.26638901246063384,0.2664165060318055,0.010319770190359012,time,-0.005088120232807913,0.02774482936475697,,,True,True
electricity_transfer,standard,BURST8,OUTPUT_CONTEXT,C0,0.26638901246063384,0.2664165060318055,0.010319770190359012,series_and_time,-0.011359647380101423,0.0344781126462515,,,True,True
electricity_transfer,standard,BURST8,OUTPUT_CONTEXT,C2,0.26638901246063384,0.2671677968786567,0.29149636562545433,time,0.16577860223610769,0.42912483455619255,,,True,True
electricity_transfer,standard,BURST8,OUTPUT_CONTEXT,C2,0.26638901246063384,0.2671677968786567,0.29149636562545433,series_and_time,0.11509284520463792,0.5097237409200447,,,True,True
electricity_transfer,standard,FAULT,C3,POS_ONLY,0.25840639170432245,0.258272470314985,-0.05185275425372282,time,-0.1092549875813481,0.0032022181896454445,-0.12189136378924714,0.013529534109600344,True,True
electricity_transfer,standard,FAULT,C3,POS_ONLY,0.25840639170432245,0.258272470314985,-0.05185275425372282,series_and_time,-0.17587090505226055,0.05604254353982535,-0.19965562368771284,0.082934948361058,True,True
electricity_transfer,standard,FAULT,C3,MAG_ONLY,0.25840639170432245,0.25853429041527637,0.04947069525998993,time,0.0325707044771123,0.06698369042291567,0.029013669916260476,0.07177433381542077,True,True
electricity_transfer,standard,FAULT,C3,MAG_ONLY,0.25840639170432245,0.25853429041527637,0.04947069525998993,series_and_time,0.02278494127243902,0.07959440858612553,0.014831901170131353,0.08729029632702541,True,True
electricity_transfer,standard,FAULT,C3,OUTPUT_CONTEXT,0.25840639170432245,0.25788906751733015,-0.20059950271351656,time,-0.3282608276261145,-0.07930347481464152,-0.35035624105038743,-0.054031100273405255,True,True
electricity_transfer,standard,FAULT,C3,OUTPUT_CONTEXT,0.25840639170432245,0.25788906751733015,-0.20059950271351656,series_and_time,-0.405771007765911,-0.013187107683264306,-0.46960679840452657,0.04310125250742671,True,True
electricity_transfer,standard,FAULT,C3,C0,0.25840639170432245,0.2579599371347375,-0.1730712817439306,time,-0.2963017038664806,-0.0514513813371255,,,True,True
electricity_transfer,standard,FAULT,C3,C0,0.25840639170432245,0.2579599371347375,-0.1730712817439306,series_and_time,-0.38356063630233583,0.02048136393696268,,,True,True
electricity_transfer,standard,FAULT,C3,C2,0.25840639170432245,0.2582942394370422,-0.04342035173710013,time,-0.10238372572204668,0.01588532046861258,,,True,True
electricity_transfer,standard,FAULT,C3,C2,0.25840639170432245,0.2582942394370422,-0.04342035173710013,series_and_time,-0.1569219376987796,0.06447167614934352,,,True,True
electricity_transfer,standard,FAULT,C3,M_RECENCY,0.25840639170432245,0.25800302583034496,-0.15634152842949334,time,-0.19105244495588092,-0.12218831190266345,,,True,True
electricity_transfer,standard,FAULT,C3,M_RECENCY,0.25840639170432245,0.25800302583034496,-0.15634152842949334,series_and_time,-0.21517389320227231,-0.09999367639472734,,,True,True
electricity_transfer,standard,FAULT,C3,M_MEAN,0.25840639170432245,0.2582841586007169,-0.04732504860838205,time,-0.11337702326220667,0.017583661983180388,,,True,True
electricity_transfer,standard,FAULT,C3,M_MEAN,0.25840639170432245,0.2582841586007169,-0.04732504860838205,series_and_time,-0.16157014274609693,0.06574012455116876,,,True,True
electricity_transfer,standard,FAULT,C3,M_ROTATE16,0.25840639170432245,0.25829638919446235,-0.042587707169716715,time,-0.10516070383111698,0.020236291130462068,,,True,True
electricity_transfer,standard,FAULT,C3,M_ROTATE16,0.25840639170432245,0.25829638919446235,-0.042587707169716715,series_and_time,-0.14855951118476596,0.06225859621072415,,,True,True
electricity_transfer,standard,FAULT,C3,C2_SHRINK,0.25840639170432245,0.25819966885728146,-0.08006317279796171,time,-0.13956511714463105,-0.021121451475288437,,,True,True
electricity_transfer,standard,FAULT,C3,C2_SHRINK,0.25840639170432245,0.25819966885728146,-0.08006317279796171,series_and_time,-0.19799764962808553,0.03315742487896705,,,True,True
electricity_transfer,standard,FAULT,C3,C0_BIAS,0.25840639170432245,0.25789355513688067,-0.1988559067207296,time,-0.3237150983674003,-0.07908176458716504,,,True,True
electricity_transfer,standard,FAULT,C3,C0_BIAS,0.25840639170432245,0.25789355513688067,-0.1988559067207296,series_and_time,-0.40426690141178,-0.00700443178404399,,,True,True
electricity_transfer,standard,FAULT,C3,F0,0.25840639170432245,0.2472609283909716,-4.5075715705991115,time,-5.496582911096598,-3.5798769886388895,,,True,True
electricity_transfer,standard,FAULT,C3,F0,0.25840639170432245,0.2472609283909716,-4.5075715705991115,series_and_time,-6.331083819382743,-2.839296935458762,,,True,True
electricity_transfer,standard,FAULT,POS_ONLY,C0,0.258272470314985,0.2579599371347375,-0.12115570492028382,time,-0.23982209730233073,-0.005116102650858398,,,True,True
electricity_transfer,standard,FAULT,POS_ONLY,C0,0.258272470314985,0.2579599371347375,-0.12115570492028382,series_and_time,-0.2927032662570106,0.047268671971245506,,,True,True
electricity_transfer,standard,FAULT,POS_ONLY,C2,0.258272470314985,0.2582942394370422,0.008428032349716563,time,-0.022998929152633907,0.03661663596443484,,,True,True
electricity_transfer,standard,FAULT,POS_ONLY,C2,0.258272470314985,0.2582942394370422,0.008428032349716563,series_and_time,-0.04639124538360906,0.05994633664150285,,,True,True
electricity_transfer,standard,FAULT,MAG_ONLY,C0,0.25853429041527637,0.2579599371347375,-0.2226521245579427,time,-0.3507767313956167,-0.09377086314185383,,,True,True
electricity_transfer,standard,FAULT,MAG_ONLY,C0,0.25853429041527637,0.2579599371347375,-0.2226521245579427,series_and_time,-0.43858417985023546,-0.02329613298289346,,,True,True
electricity_transfer,standard,FAULT,MAG_ONLY,C2,0.25853429041527637,0.2582942394370422,-0.09293702358881273,time,-0.1626002892404338,-0.025779755112901374,,,True,True
electricity_transfer,standard,FAULT,MAG_ONLY,C2,0.25853429041527637,0.2582942394370422,-0.09293702358881273,series_and_time,-0.21766980115755175,0.024684456152100322,,,True,True
electricity_transfer,standard,FAULT,OUTPUT_CONTEXT,C0,0.25788906751733015,0.2579599371347375,0.027473110047460114,time,0.012347919499739457,0.0444941806079671,,,True,True
electricity_transfer,standard,FAULT,OUTPUT_CONTEXT,C0,0.25788906751733015,0.2579599371347375,0.027473110047460114,series_and_time,0.00740147149778575,0.050325095997200676,,,True,True
electricity_transfer,standard,FAULT,OUTPUT_CONTEXT,C2,0.25788906751733015,0.2582942394370422,0.156864481606378,time,0.0464542264230719,0.2682718922343577,,,True,True
electricity_transfer,standard,FAULT,OUTPUT_CONTEXT,C2,0.25788906751733015,0.2582942394370422,0.156864481606378,series_and_time,0.005981995730204304,0.31420078075343744,,,True,True
electricity_transfer,standard,POINT16,C3,POS_ONLY,0.24946512478838073,0.24936535157973772,-0.040010854760264,time,-0.13150341624659612,0.05521808738647615,-0.15041792270807874,0.07934545302679825,True,True
electricity_transfer,standard,POINT16,C3,POS_ONLY,0.24946512478838073,0.24936535157973772,-0.040010854760264,series_and_time,-0.1833011445578292,0.13829556498261333,-0.22088254977438068,0.1931230668196519,True,True
electricity_transfer,standard,POINT16,C3,MAG_ONLY,0.24946512478838073,0.24953476498228422,0.02790801270052823,time,0.005176770024734323,0.05221362493146944,0.0012642700902122197,0.05879264246655823,True,True
electricity_transfer,standard,POINT16,C3,MAG_ONLY,0.24946512478838073,0.24953476498228422,0.02790801270052823,series_and_time,-0.006588501510337852,0.07104781847116742,-0.014829205935174746,0.08114443618323819,True,True
electricity_transfer,standard,POINT16,C3,OUTPUT_CONTEXT,0.24946512478838073,0.2494547732333082,-0.004149672078179734,time,-0.16852763770860646,0.1626410155870361,-0.204396187581396,0.20252480059540678,True,True
electricity_transfer,standard,POINT16,C3,OUTPUT_CONTEXT,0.24946512478838073,0.2494547732333082,-0.004149672078179734,series_and_time,-0.24221795107105204,0.2818954910845334,-0.2925450434118865,0.3780066426258261,True,True
electricity_transfer,standard,POINT16,C3,C0,0.24946512478838073,0.24955785463015945,0.03715765304848073,time,-0.12471966090663922,0.2032211521817215,,,True,True
electricity_transfer,standard,POINT16,C3,C0,0.24946512478838073,0.24955785463015945,0.03715765304848073,series_and_time,-0.19841026231166237,0.32967885686073484,,,True,True
electricity_transfer,standard,POINT16,C3,C2,0.24946512478838073,0.24943075923035257,-0.013777594284758443,time,-0.10175858119439829,0.07225363182758182,,,True,True
electricity_transfer,standard,POINT16,C3,C2,0.24946512478838073,0.24943075923035257,-0.013777594284758443,series_and_time,-0.1479898437856425,0.15337276594180507,,,True,True
electricity_transfer,standard,POINT16,C3,M_RECENCY,0.24946512478838073,0.24916344854268374,-0.12107564229884016,time,-0.17090752668403153,-0.0746047213595469,,,True,True
electricity_transfer,standard,POINT16,C3,M_RECENCY,0.24946512478838073,0.24916344854268374,-0.12107564229884016,series_and_time,-0.19714839245813187,-0.04485977535978793,,,True,True
electricity_transfer,standard,POINT16,C3,M_MEAN,0.24946512478838073,0.24941147844342015,-0.021509172430800305,time,-0.11474004483452538,0.06835743514212593,,,True,True
electricity_transfer,standard,POINT16,C3,M_MEAN,0.24946512478838073,0.24941147844342015,-0.021509172430800305,series_and_time,-0.16160225401054218,0.15711112384127754,,,True,True
electricity_transfer,standard,POINT16,C3,M_ROTATE16,0.24946512478838073,0.24944664994873753,-0.007406329027470626,time,-0.1019111985326987,0.08845458385519447,,,True,True
electricity_transfer,standard,POINT16,C3,M_ROTATE16,0.24946512478838073,0.24944664994873753,-0.007406329027470626,series_and_time,-0.14191616677354246,0.1642840496292153,,,True,True
electricity_transfer,standard,POINT16,C3,C2_SHRINK,0.24946512478838073,0.24938109334484349,-0.03369599611990903,time,-0.11847477438199805,0.05213924860447554,,,True,True
electricity_transfer,standard,POINT16,C3,C2_SHRINK,0.24946512478838073,0.24938109334484349,-0.03369599611990903,series_and_time,-0.17108138255508498,0.130105551622098,,,True,True
electricity_transfer,standard,POINT16,C3,C0_BIAS,0.24946512478838073,0.2495292813460437,0.02571103371792338,time,-0.14481985861411917,0.18656567068308727,,,True,True
electricity_transfer,standard,POINT16,C3,C0_BIAS,0.24946512478838073,0.2495292813460437,0.02571103371792338,series_and_time,-0.219924072836582,0.3147805452562635,,,True,True
electricity_transfer,standard,POINT16,C3,F0,0.24946512478838073,0.24320220171512438,-2.5751917659826207,time,-4.514410837365595,-0.620320750346673,,,True,True
electricity_transfer,standard,POINT16,C3,F0,0.24946512478838073,0.24320220171512438,-2.5751917659826207,series_and_time,-5.191055456234347,0.661888350859095,,,True,True
electricity_transfer,standard,POINT16,POS_ONLY,C0,0.24936535157973772,0.24955785463015945,0.07713764437790038,time,-0.06388942561866173,0.21843123702598463,,,True,True
electricity_transfer,standard,POINT16,POS_ONLY,C0,0.24936535157973772,0.24955785463015945,0.07713764437790038,series_and_time,-0.11564528327745016,0.2954555425575719,,,True,True
electricity_transfer,standard,POINT16,POS_ONLY,C2,0.24936535157973772,0.24943075923035257,0.0262227685216887,time,-0.011957966847109813,0.058054861074122166,,,True,True
electricity_transfer,standard,POINT16,POS_ONLY,C2,0.24936535157973772,0.24943075923035257,0.0262227685216887,series_and_time,-0.03259035055338089,0.07626861189064522,,,True,True
electricity_transfer,standard,POINT16,MAG_ONLY,C0,0.24953476498228422,0.24955785463015945,0.00925222245937718,time,-0.1527807755334365,0.17011259219105485,,,True,True
electricity_transfer,standard,POINT16,MAG_ONLY,C0,0.24953476498228422,0.24955785463015945,0.00925222245937718,series_and_time,-0.23266170822308363,0.29326772579399424,,,True,True
electricity_transfer,standard,POINT16,MAG_ONLY,C2,0.24953476498228422,0.24943075923035257,-0.04169724385740814,time,-0.13630860332242367,0.049783720879769885,,,True,True
electricity_transfer,standard,POINT16,MAG_ONLY,C2,0.24953476498228422,0.24943075923035257,-0.04169724385740814,series_and_time,-0.19271335568074532,0.130004237275596,,,True,True
electricity_transfer,standard,POINT16,OUTPUT_CONTEXT,C0,0.2494547732333082,0.24955785463015945,0.04130561107924535,time,0.02592960548918888,0.0579514421940247,,,True,True
electricity_transfer,standard,POINT16,OUTPUT_CONTEXT,C0,0.2494547732333082,0.24955785463015945,0.04130561107924535,series_and_time,0.017859191649832185,0.0678725170087188,,,True,True
electricity_transfer,standard,POINT16,OUTPUT_CONTEXT,C2,0.2494547732333082,0.24943075923035257,-0.009627522695976332,time,-0.14319016055041822,0.12787086275057608,,,True,True
electricity_transfer,standard,POINT16,OUTPUT_CONTEXT,C2,0.2494547732333082,0.24943075923035257,-0.009627522695976332,series_and_time,-0.21680712324586515,0.16831308939880735,,,True,True
electricity_transfer,standard,POINT4,C3,POS_ONLY,0.24404620335708918,0.24397764696118898,-0.028099457779884318,time,-0.0854124170635534,0.03292852448024572,-0.09915694369287593,0.05009956822409614,True,True
electricity_transfer,standard,POINT4,C3,POS_ONLY,0.24404620335708918,0.24397764696118898,-0.028099457779884318,series_and_time,-0.12993914004774676,0.07790746246196577,-0.1501810267159933,0.10211631608061482,True,True
electricity_transfer,standard,POINT4,C3,MAG_ONLY,0.24404620335708918,0.24413188215497336,0.03509529240011133,time,0.01760824184400822,0.05293177241963153,0.013812579040572795,0.057659711752185254,True,True
electricity_transfer,standard,POINT4,C3,MAG_ONLY,0.24404620335708918,0.24413188215497336,0.03509529240011133,series_and_time,0.0080545052080927,0.06495236348120317,0.002734113949059332,0.07405815170589886,True,True
electricity_transfer,standard,POINT4,C3,OUTPUT_CONTEXT,0.24404620335708918,0.24379010697968911,-0.10504789573819728,time,-0.2509476974986974,0.0298801457349764,-0.27476511715197827,0.05043828501907453,True,True
electricity_transfer,standard,POINT4,C3,OUTPUT_CONTEXT,0.24404620335708918,0.24379010697968911,-0.10504789573819728,series_and_time,-0.3169931538254489,0.09348983857286385,-0.3585468323128571,0.1391109120005637,True,True
electricity_transfer,standard,POINT4,C3,C0,0.24404620335708918,0.24389498976320878,-0.061999467076878645,time,-0.20694923509199215,0.07137214250849287,,,True,True
electricity_transfer,standard,POINT4,C3,C0,0.24404620335708918,0.24389498976320878,-0.061999467076878645,series_and_time,-0.2822997158129592,0.14831816509395512,,,True,True
electricity_transfer,standard,POINT4,C3,C2,0.24404620335708918,0.24397844785146983,-0.02777110282323747,time,-0.09379921170673877,0.03970967458615384,,,True,True
electricity_transfer,standard,POINT4,C3,C2,0.24404620335708918,0.24397844785146983,-0.02777110282323747,series_and_time,-0.13466551819624362,0.07596588332062913,,,True,True
electricity_transfer,standard,POINT4,C3,M_RECENCY,0.24404620335708918,0.2437810634231946,-0.1087614969643047,time,-0.1507675979869494,-0.06942189952690637,,,True,True
electricity_transfer,standard,POINT4,C3,M_RECENCY,0.24404620335708918,0.2437810634231946,-0.1087614969643047,series_and_time,-0.17724243111056526,-0.04424610412746056,,,True,True
electricity_transfer,standard,POINT4,C3,M_MEAN,0.24404620335708918,0.24393531415706113,-0.04545844475665195,time,-0.10737225330494704,0.01845621674245647,,,True,True
electricity_transfer,standard,POINT4,C3,M_MEAN,0.24404620335708918,0.24393531415706113,-0.04545844475665195,series_and_time,-0.14183913415215854,0.05203254561845026,,,True,True
electricity_transfer,standard,POINT4,C3,M_ROTATE16,0.24404620335708918,0.24396045274431466,-0.03514939073523404,time,-0.0991096246478923,0.027808244984689475,,,True,True
electricity_transfer,standard,POINT4,C3,M_ROTATE16,0.24404620335708918,0.24396045274431466,-0.03514939073523404,series_and_time,-0.12717829612372944,0.05374881369827777,,,True,True
electricity_transfer,standard,POINT4,C3,C2_SHRINK,0.24404620335708918,0.2439259798865484,-0.04928686587493125,time,-0.12078862834963511,0.023037850130438423,,,True,True
electricity_transfer,standard,POINT4,C3,C2_SHRINK,0.24404620335708918,0.2439259798865484,-0.04928686587493125,series_and_time,-0.16417938418113287,0.061693708004135185,,,True,True
electricity_transfer,standard,POINT4,C3,C0_BIAS,0.24404620335708918,0.24378838262432198,-0.10575595522306358,time,-0.24395068467659375,0.024129495623439454,,,True,True
electricity_transfer,standard,POINT4,C3,C0_BIAS,0.24404620335708918,0.24378838262432198,-0.10575595522306358,series_and_time,-0.3086355567527693,0.08752196460451762,,,True,True
electricity_transfer,standard,POINT4,C3,F0,0.24404620335708918,0.2333645491597422,-4.577239446097359,time,-5.6747303589549265,-3.4763418113840507,,,True,True
electricity_transfer,standard,POINT4,C3,F0,0.24404620335708918,0.2333645491597422,-4.577239446097359,series_and_time,-6.420197061634944,-2.9378179070312993,,,True,True
electricity_transfer,standard,POINT4,POS_ONLY,C0,0.24397764696118898,0.24389498976320878,-0.03389048625412894,time,-0.14795960179377066,0.07235956655365189,,,True,True
electricity_transfer,standard,POINT4,POS_ONLY,C0,0.24397764696118898,0.24389498976320878,-0.03389048625412894,series_and_time,-0.1957515737882698,0.1163692146494277,,,True,True
electricity_transfer,standard,POINT4,POS_ONLY,C2,0.24397764696118898,0.24397844785146983,0.00032826271660901796,time,-0.027917078022660635,0.027599378177397268,,,True,True
electricity_transfer,standard,POINT4,POS_ONLY,C2,0.24397764696118898,0.24397844785146983,0.00032826271660901796,series_and_time,-0.043352366821158284,0.04395988192775868,,,True,True
electricity_transfer,standard,POINT4,MAG_ONLY,C0,0.24413188215497336,0.24389498976320878,-0.09712884712989034,time,-0.24441175689361605,0.04302903833589943,,,True,True
electricity_transfer,standard,POINT4,MAG_ONLY,C0,0.24413188215497336,0.24389498976320878,-0.09712884712989034,series_and_time,-0.3187748985637584,0.1143416560703025,,,True,True
electricity_transfer,standard,POINT4,MAG_ONLY,C2,0.24413188215497336,0.24397844785146983,-0.06288846611441912,time,-0.13681319009048898,0.011890272883622795,,,True,True
electricity_transfer,standard,POINT4,MAG_ONLY,C2,0.24413188215497336,0.24397844785146983,-0.06288846611441912,series_and_time,-0.17541444084573865,0.04495109664125915,,,True,True
electricity_transfer,standard,POINT4,OUTPUT_CONTEXT,C0,0.24379010697968911,0.24389498976320878,0.04300325464721144,time,0.026263078940014506,0.06123372940324695,,,True,True
electricity_transfer,standard,POINT4,OUTPUT_CONTEXT,C0,0.24379010697968911,0.24389498976320878,0.04300325464721144,series_and_time,0.01948331019944627,0.0697425062416229,,,True,True
electricity_transfer,standard,POINT4,OUTPUT_CONTEXT,C2,0.24379010697968911,0.24397844785146983,0.07719570045603419,time,-0.02063861208008222,0.1854371499442561,,,True,True
electricity_transfer,standard,POINT4,OUTPUT_CONTEXT,C2,0.24379010697968911,0.24397844785146983,0.07719570045603419,series_and_time,-0.06463944879924965,0.22558386586955956,,,True,True
electricity_transfer,standard,POINT8,C3,POS_ONLY,0.2463101879717443,0.24623362800926876,-0.031092407277810707,time,-0.0862244399641815,0.025072876827321434,-0.09727054416073984,0.03920213593327097,True,True
electricity_transfer,standard,POINT8,C3,POS_ONLY,0.2463101879717443,0.24623362800926876,-0.031092407277810707,series_and_time,-0.14584759690228322,0.08269566999005182,-0.17074006513572512,0.11652860535124007,True,True
electricity_transfer,standard,POINT8,C3,MAG_ONLY,0.2463101879717443,0.2463800327099809,0.02834837607105234,time,0.007712446834152453,0.050324183528955,0.003472388358017885,0.05520871728234826,True,True
