stage,config,episode,panel,model,n_origins,n_forecast_points,alpha,status,mae_K,rmse_K,p90_abs_K
TRAIN_FORWARD,ZONE_360M,3,CHANGE_IN_PLAN,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.9011857240910268,1.2166227600706272,2.2621946748737973
TRAIN_FORWARD,ZONE_360M,3,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,1.1304236718420788,1.4689441578147224,2.8600617565476343
TRAIN_FORWARD,ZONE_360M,3,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,1.1304236718420788,1.4689441578147224,2.8600617565476343
TRAIN_FORWARD,ZONE_360M,3,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,12,864,1000.0,OBSERVED,3.4710696743637044,3.5496925184485892,4.279842128413316
TRAIN_FORWARD,ZONE_360M,3,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,2.2839419142011192,2.54722961589282,3.6361519442936583
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,0,0,,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,0,0,1.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,0,0,1.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,0,0,1000.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,12,864,,OBSERVED,0.7270200211462868,0.971751800594433,1.6275037542494262
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,12,864,1.0,OBSERVED,0.9011857240910268,1.2166227600706272,2.2621946748737973
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.9011857240910268,1.2166227600706272,2.2621946748737973
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,1.1304236718420788,1.4689441578147224,2.8600617565476343
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,1.1304236718420788,1.4689441578147224,2.8600617565476343
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,12,864,1000.0,OBSERVED,3.4710696743637044,3.5496925184485892,4.279842128413316
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,2.2839419142011192,2.54722961589282,3.6361519442936583
TRAIN_FORWARD,ZONE_360M,4,ALL,PERSISTENCE,12,864,,OBSERVED,0.5308285708819541,0.683858097377524,1.2313909067763578
TRAIN_FORWARD,ZONE_360M,4,ALL,CURRENT_PLAN_TUNED,12,864,10.0,OBSERVED,0.9724398666254148,1.1873452701504161,1.9958047516354953
TRAIN_FORWARD,ZONE_360M,4,ALL,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.9295099883132102,1.1394025527442513,1.8452392178532364
TRAIN_FORWARD,ZONE_360M,4,ALL,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,0.6806251490695685,0.7773071478520022,1.1335877467212188
TRAIN_FORWARD,ZONE_360M,4,ALL,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,0.6806251490695685,0.7773071478520022,1.1335877467212188
TRAIN_FORWARD,ZONE_360M,4,ALL,HISTORY_LAGS_PLAN_TUNED,12,864,0.01,OBSERVED,1.0422544269789138,1.2431561434203942,2.0208930305629167
TRAIN_FORWARD,ZONE_360M,4,ALL,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,1.0457063340045454,1.2483579352706133,2.037463768909936
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,12,864,,OBSERVED,0.5308285708819541,0.683858097377524,1.2313909067763578
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,12,864,10.0,OBSERVED,0.9724398666254148,1.1873452701504161,1.9958047516354953
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.9295099883132102,1.1394025527442513,1.8452392178532364
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,0.6806251490695685,0.7773071478520022,1.1335877467212188
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,0.6806251490695685,0.7773071478520022,1.1335877467212188
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,12,864,0.01,OBSERVED,1.0422544269789138,1.2431561434203942,2.0208930305629167
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,1.0457063340045454,1.2483579352706133,2.037463768909936
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,PERSISTENCE,6,432,,OBSERVED,0.5675096400809044,0.6877097265603398,1.1941059332994148
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,6,432,10.0,OBSERVED,0.8072316204093082,1.0443327598699275,1.9937876543752395
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,6,432,1.0,OBSERVED,0.8546748690084705,1.1072488117697086,1.9773625407276434
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,6,432,1.0,OBSERVED,0.6432648533584054,0.7629183117036774,1.1533055544248452
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,6,432,1.0,OBSERVED,0.6432648533584054,0.7629183117036774,1.1533055544248452
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,6,432,0.01,OBSERVED,0.7947529524517725,1.0166789346145695,1.784443273271819
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,6,432,1.0,OBSERVED,0.7904350732372668,1.013924374969552,1.7780886657574118
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,PERSISTENCE,12,864,,OBSERVED,0.5308285708819541,0.683858097377524,1.2313909067763578
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,12,864,10.0,OBSERVED,0.9724398666254148,1.1873452701504161,1.9958047516354953
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.9295099883132102,1.1394025527442513,1.8452392178532364
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,0.6806251490695685,0.7773071478520022,1.1335877467212188
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,0.6806251490695685,0.7773071478520022,1.1335877467212188
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,12,864,0.01,OBSERVED,1.0422544269789138,1.2431561434203942,2.0208930305629167
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,1.0457063340045454,1.2483579352706133,2.037463768909936
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,0,0,,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,0,0,10.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,0,0,1.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,0,0,0.01,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,12,864,,OBSERVED,0.5308285708819541,0.683858097377524,1.2313909067763578
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,12,864,10.0,OBSERVED,0.9724398666254148,1.1873452701504161,1.9958047516354953
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.9295099883132102,1.1394025527442513,1.8452392178532364
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,0.6806251490695685,0.7773071478520022,1.1335877467212188
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,0.6806251490695685,0.7773071478520022,1.1335877467212188
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,12,864,0.01,OBSERVED,1.0422544269789138,1.2431561434203942,2.0208930305629167
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,1.0457063340045454,1.2483579352706133,2.037463768909936
DEV,SUPPLY_15M,5,ALL,PERSISTENCE,130,3900,,OBSERVED,0.5588537483530411,1.7157567315530948,1.3052081256688772
DEV,SUPPLY_15M,5,ALL,CURRENT_PLAN_TUNED,130,3900,0.01,OBSERVED,0.20062636640294987,0.519870180870408,0.3258294448636434
DEV,SUPPLY_15M,5,ALL,CURRENT_PLAN_A1,130,3900,1.0,OBSERVED,0.20683647406246058,0.5216420098334159,0.3663763987276525
DEV,SUPPLY_15M,5,ALL,HISTORY_SUMMARY_PLAN_TUNED,130,3900,0.01,OBSERVED,0.22408692941920996,0.5256178074645109,0.42773602182152787
DEV,SUPPLY_15M,5,ALL,HISTORY_SUMMARY_PLAN_A1,130,3900,1.0,OBSERVED,0.23080777009336595,0.5263181529315791,0.4710149796927055
DEV,SUPPLY_15M,5,ALL,HISTORY_LAGS_PLAN_TUNED,130,3900,0.01,OBSERVED,0.22879575237307703,0.5301024371154789,0.45483134338987835
DEV,SUPPLY_15M,5,ALL,HISTORY_LAGS_PLAN_A1,130,3900,1.0,OBSERVED,0.23186637366906365,0.5265488966876314,0.46067184343506806
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,42,1260,,OBSERVED,1.587837634796421,3.014447145177796,5.798299213392314
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,42,1260,0.01,OBSERVED,0.4008364486938123,0.8857577479515387,1.4227069988456449
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,42,1260,1.0,OBSERVED,0.4045315850631815,0.8841022587568611,1.4058329791632802
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,42,1260,0.01,OBSERVED,0.39501581697159455,0.8711899269466865,1.5627909460866265
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,42,1260,1.0,OBSERVED,0.40305215639941416,0.8656943516499384,1.5455351929841263
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,42,1260,0.01,OBSERVED,0.4086704164676731,0.8758184338739395,1.4878022629807326
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,42,1260,1.0,OBSERVED,0.4119897990230838,0.8713486715625575,1.506913065533952
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,PERSISTENCE,14,420,,OBSERVED,0.17809969141132226,0.3012709206010953,0.4589129365801796
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,14,420,0.01,OBSERVED,0.08106379348631852,0.10981057366884832,0.18347874574913592
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,14,420,1.0,OBSERVED,0.10019813983104255,0.13780101814095935,0.21529987175454163
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,14,420,0.01,OBSERVED,0.08543928653976923,0.1099697611009325,0.17245400423108778
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,14,420,1.0,OBSERVED,0.11312231398559401,0.1460769056539681,0.24242269444667955
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,14,420,0.01,OBSERVED,0.09257418740337918,0.12585954580091235,0.2224236260387443
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,14,420,1.0,OBSERVED,0.1169787881243221,0.16266386121988044,0.27431083729449035
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,PERSISTENCE,28,840,,OBSERVED,2.29270660648897,3.6857774353324606,7.955659964351312
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,28,840,0.01,OBSERVED,0.5607227762975592,1.0820448239511762,2.362900546238047
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,CURRENT_PLAN_A1,28,840,1.0,OBSERVED,0.5566983076792509,1.0784065307703459,2.380988015463635
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,28,840,0.01,OBSERVED,0.5498040821875072,1.0641480907475995,2.2728357961609618
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,28,840,1.0,OBSERVED,0.5480170776063242,1.05521127483324,2.2156383640144783
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,28,840,0.01,OBSERVED,0.5667185309998201,1.0689558368031369,2.227887739426638
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,28,840,1.0,OBSERVED,0.5594953044724646,1.0609632393618877,2.2484116870274877
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,88,2640,,OBSERVED,0.06774780255051886,0.1090925492260867,0.18767524178950337
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,88,2640,0.01,OBSERVED,0.10507155440049278,0.1574890164355761,0.2516423129332394
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,88,2640,1.0,OBSERVED,0.11248198926666197,0.17008034430148397,0.2905259158630712
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,88,2640,0.01,OBSERVED,0.14250723308739008,0.21423253636083003,0.3489660761661071
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,88,2640,1.0,OBSERVED,0.14860022208366114,0.22702327457745686,0.40610152506880004
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,88,2640,0.01,OBSERVED,0.14294648087338344,0.22142832248544791,0.369943016163063
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,88,2640,1.0,OBSERVED,0.14589837520464496,0.21728042642265183,0.3790478600875531
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,43,1290,,OBSERVED,0.39736046543763354,1.3333349365048621,1.1931185403974458
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,43,1290,0.01,OBSERVED,0.16840288604131498,0.4359798270965826,0.2652785306561331
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,43,1290,1.0,OBSERVED,0.1586752941060014,0.4280363463780219,0.23933298155577068
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,43,1290,0.01,OBSERVED,0.23353602247103022,0.4431333532472227,0.4875633792998372
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,43,1290,1.0,OBSERVED,0.23200694820647585,0.43714847941011914,0.5122838457052413
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,43,1290,0.01,OBSERVED,0.21135444412199483,0.448062776589454,0.5173767114915347
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,43,1290,1.0,OBSERVED,0.20176145222005828,0.43676047996801837,0.469852319516582
DEV,SUPPLY_30M,5,ALL,PERSISTENCE,129,7740,,OBSERVED,0.8691900836944816,2.1135616668968757,2.334585523266947
DEV,SUPPLY_30M,5,ALL,CURRENT_PLAN_TUNED,129,7740,0.01,OBSERVED,0.33160530715160175,0.688423471241584,0.7215819062935912
DEV,SUPPLY_30M,5,ALL,CURRENT_PLAN_A1,129,7740,1.0,OBSERVED,0.33405598105561624,0.6902766847203908,0.7581131770719651
DEV,SUPPLY_30M,5,ALL,HISTORY_SUMMARY_PLAN_TUNED,129,7740,0.01,OBSERVED,0.3715817797532177,0.7086186150322826,0.9053767861715303
DEV,SUPPLY_30M,5,ALL,HISTORY_SUMMARY_PLAN_A1,129,7740,1.0,OBSERVED,0.3753179791295188,0.7059910142909349,0.9245106970934103
DEV,SUPPLY_30M,5,ALL,HISTORY_LAGS_PLAN_TUNED,129,7740,0.01,OBSERVED,0.3719065717168596,0.7051142667749417,0.8676752993528283
DEV,SUPPLY_30M,5,ALL,HISTORY_LAGS_PLAN_A1,129,7740,1.0,OBSERVED,0.37279369464503526,0.7004333757074918,0.8834719922395098
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,54,3240,,OBSERVED,1.898318414162183,3.2577067959014236,6.673359408057479
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,54,3240,0.01,OBSERVED,0.529854372489948,1.006811475082795,2.170387213137394
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,54,3240,1.0,OBSERVED,0.5256478487453842,1.005236813300805,2.167382123246261
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,54,3240,0.01,OBSERVED,0.5382434792694816,0.9967892505299228,1.8906466436327318
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,54,3240,1.0,OBSERVED,0.5406417914311722,0.9869491841846163,1.8527778465137934
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,54,3240,0.01,OBSERVED,0.5435050597811885,0.998642569920911,2.0347510203402446
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,54,3240,1.0,OBSERVED,0.5398882340352331,0.9896959092669795,1.9961328517947545
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,PERSISTENCE,14,840,,OBSERVED,0.4869959158033469,1.350733771332316,0.9754313209721149
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,14,840,0.01,OBSERVED,0.20370115485694004,0.41666628288251517,0.4275213066849176
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,14,840,1.0,OBSERVED,0.19377629425464996,0.39288651188442003,0.39018801024070626
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,14,840,0.01,OBSERVED,0.2577825261703616,0.495131080512679,0.5280117059162251
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,14,840,1.0,OBSERVED,0.2716191875960154,0.47106742299679316,0.6127505788110228
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,14,840,0.01,OBSERVED,0.22830208385885029,0.44470677061609143,0.5128538535879614
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,14,840,1.0,OBSERVED,0.22894170004134218,0.421811363446922,0.48424864179491467
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,PERSISTENCE,42,2520,,OBSERVED,2.3621190955085964,3.686288692403278,7.728209416004371
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,42,2520,0.01,OBSERVED,0.6425628298010941,1.1369180161797579,2.4797485216150332
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,CURRENT_PLAN_A1,42,2520,1.0,OBSERVED,0.6404246237519698,1.1361894407905264,2.4797099371022338
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,42,2520,0.01,OBSERVED,0.632015029762212,1.1149899559058367,2.28118071326117
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,42,2520,1.0,OBSERVED,0.6307811442266724,1.1048455882689479,2.222801978653422
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,42,2520,0.01,OBSERVED,0.6510013758561479,1.1238719268214574,2.3199012628605473
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,42,2520,1.0,OBSERVED,0.6456322993112603,1.1148485744937857,2.329222487431633
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,75,4500,,OBSERVED,0.12821768575773687,0.205852503044488,0.36321353528232975
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,75,4500,0.01,OBSERVED,0.18886598010799233,0.29208268850244007,0.4418921671569705
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,75,4500,1.0,OBSERVED,0.19610983631898327,0.3032954235378989,0.4964385104464611
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,75,4500,0.01,OBSERVED,0.2515853561015077,0.38509407204087326,0.674849213654431
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,75,4500,1.0,OBSERVED,0.25628483427232845,0.39491598945761164,0.7271438824583754
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,75,4500,0.01,OBSERVED,0.24835566031054274,0.37028842119422994,0.6799905037742121
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,75,4500,1.0,OBSERVED,0.2524856262840928,0.372297376990942,0.6790023814173196
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,42,2520,,OBSERVED,0.6428790648833084,1.6565321091115441,1.9412196708273821
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,42,2520,0.01,OBSERVED,0.2700561676220426,0.580317295947805,0.4298103984077498
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,42,2520,1.0,OBSERVED,0.2553255012814018,0.5706230185305146,0.39045769787821316
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,42,2520,0.01,OBSERVED,0.38455523547714415,0.6193768896291719,0.9732153817109801
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,42,2520,1.0,OBSERVED,0.37364095446707846,0.5991980319662147,0.9260708514200076
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,42,2520,0.01,OBSERVED,0.318672024973438,0.5855472161060873,0.788309569901304
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,42,2520,1.0,OBSERVED,0.3025453047182734,0.567061561663463,0.6890541083957883
DEV,ZONE_60M,5,ALL,PERSISTENCE,22,264,,OBSERVED,0.18120726645096272,0.2734936657473675,0.4838907098933078
DEV,ZONE_60M,5,ALL,CURRENT_PLAN_TUNED,22,264,0.1,OBSERVED,0.029904486391701478,0.04509054579839536,0.07083736419871231
DEV,ZONE_60M,5,ALL,CURRENT_PLAN_A1,22,264,1.0,OBSERVED,0.039138703010275167,0.055309696805224615,0.08312772909739011
DEV,ZONE_60M,5,ALL,HISTORY_SUMMARY_PLAN_TUNED,22,264,0.1,OBSERVED,0.04723004170188372,0.0709928421286056,0.12204219493834222
DEV,ZONE_60M,5,ALL,HISTORY_SUMMARY_PLAN_A1,22,264,1.0,OBSERVED,0.046319575306420266,0.06685090963049577,0.10864811257962972
