stage,config,episode,panel,comparison,n_origins,mean_MAE_reduction_K,relative_MAE_reduction_pct,origin_positive_fraction,status
DEV,SUPPLY_30M,6,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,129,0.0003172002542180164,0.09572781591334156,0.5348837209302325,OBSERVED
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,62,0.011908408736241046,2.276857172180407,0.5806451612903226,OBSERVED
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,16,0.0037422317754709604,1.5584004678691896,0.625,OBSERVED
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,51,0.018815795630157343,3.0564021361441345,0.5882352941176471,OBSERVED
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,67,-0.010408992669445085,-6.759241300630223,0.4925373134328358,OBSERVED
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,54,0.018138090145694105,5.654692909363864,0.5740740740740741,OBSERVED
DEV,SUPPLY_30M,6,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,129,0.00138986082845856,0.4194458855647679,0.4883720930232558,OBSERVED
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,62,0.02981872893091043,5.7012644036164986,0.5645161290322581,OBSERVED
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,16,-0.00385891580784049,-1.6069919131744856,0.4375,OBSERVED
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,51,0.046141719448214845,7.495173345784682,0.6274509803921569,OBSERVED
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,67,-0.024917449952914818,-16.180533715094572,0.417910447761194,OBSERVED
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,54,0.037705390681971235,11.754953449977897,0.5555555555555556,OBSERVED
DEV,SUPPLY_30M,6,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,129,-0.006641109936588931,-1.9903067526829394,0.5503875968992248,OBSERVED
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,62,0.0002649647941799742,0.050580445141613,0.5483870967741935,OBSERVED
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,16,-0.03469483235640017,-14.771765918267006,0.625,OBSERVED
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,51,0.008278444273431154,1.3425997020254525,0.5490196078431373,OBSERVED
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,67,-0.013031805956106418,-8.26423021585439,0.5522388059701493,OBSERVED
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,54,0.008689951977291645,2.671084285002474,0.6296296296296297,OBSERVED
DEV,SUPPLY_30M,6,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,129,-0.000680129975785565,-0.20383148245297344,0.4883720930232558,OBSERVED
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,62,0.024169698203910236,4.61387369546856,0.5645161290322581,OBSERVED
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,16,-0.013386901383845004,-5.699643439164922,0.4375,OBSERVED
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,51,0.0329786241497203,5.348479677362424,0.6274509803921569,OBSERVED
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,67,-0.023675493365951834,-15.014014811851723,0.417910447761194,OBSERVED
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,54,0.02864876312996864,8.805947510548517,0.5370370370370371,OBSERVED
DEV,ZONE_60M,6,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,22,-0.0169651107624603,-89.38465352514919,0.22727272727272727,OBSERVED
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,22,-0.0169651107624603,-89.38465352514919,0.22727272727272727,OBSERVED
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,14,-0.02588632134306342,-184.0708567256846,0.07142857142857142,OBSERVED
DEV,ZONE_60M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,15,-0.011967515257217084,-53.4432179180374,0.26666666666666666,OBSERVED
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,22,-0.0169651107624603,-89.38465352514919,0.22727272727272727,OBSERVED
DEV,ZONE_60M,6,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,22,-0.0336132970131417,-177.09951614379474,0.22727272727272727,OBSERVED
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,22,-0.0336132970131417,-177.09951614379474,0.22727272727272727,OBSERVED
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,14,-0.03491677015511723,-248.28401499653356,0.21428571428571427,OBSERVED
DEV,ZONE_60M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,15,-0.026096512576056184,-116.53894551435,0.26666666666666666,OBSERVED
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,22,-0.0336132970131417,-177.09951614379474,0.22727272727272727,OBSERVED
DEV,ZONE_60M,6,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,22,-0.01720620750949177,-72.70799349495555,0.2727272727272727,OBSERVED
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,22,-0.01720620750949177,-72.70799349495555,0.2727272727272727,OBSERVED
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,14,-0.025277556346664266,-132.68243684962937,0.14285714285714285,OBSERVED
DEV,ZONE_60M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,15,-0.016018050895650362,-63.80029648598659,0.3333333333333333,OBSERVED
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,22,-0.01720620750949177,-72.70799349495555,0.2727272727272727,OBSERVED
DEV,ZONE_60M,6,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,22,-0.032099441001656806,-135.64208999878034,0.22727272727272727,OBSERVED
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,22,-0.032099441001656806,-135.64208999878034,0.22727272727272727,OBSERVED
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,14,-0.03652666144083703,-191.72923139744913,0.14285714285714285,OBSERVED
DEV,ZONE_60M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,15,-0.02791647771146017,-111.1920274469374,0.26666666666666666,OBSERVED
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,22,-0.032099441001656806,-135.64208999878034,0.22727272727272727,OBSERVED
DEV,ZONE_120M,6,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.04140162112437598,-69.92762030876172,0.2,OBSERVED
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.04140162112437598,-69.92762030876172,0.2,OBSERVED
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,13,-0.06854907151342086,-143.66152709203516,0.07692307692307693,OBSERVED
DEV,ZONE_120M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.04140162112437598,-69.92762030876172,0.2,OBSERVED
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.04140162112437598,-69.92762030876172,0.2,OBSERVED
DEV,ZONE_120M,6,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.15673657685555017,-264.7291467627322,0.25,OBSERVED
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.15673657685555017,-264.7291467627322,0.25,OBSERVED
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,13,-0.15458020446329135,-323.9610361031313,0.15384615384615385,OBSERVED
DEV,ZONE_120M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.15673657685555017,-264.7291467627322,0.25,OBSERVED
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.15673657685555017,-264.7291467627322,0.25,OBSERVED
DEV,ZONE_120M,6,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.038107861787830065,-64.36443833618883,0.25,OBSERVED
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.038107861787830065,-64.36443833618883,0.25,OBSERVED
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,13,-0.06019301162000472,-126.14933767418661,0.15384615384615385,OBSERVED
DEV,ZONE_120M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.038107861787830065,-64.36443833618883,0.25,OBSERVED
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.038107861787830065,-64.36443833618883,0.25,OBSERVED
DEV,ZONE_120M,6,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.1590614351365615,-268.6558482476295,0.2,OBSERVED
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.1590614351365615,-268.6558482476295,0.2,OBSERVED
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,13,-0.16348287196415556,-342.6187769029666,0.15384615384615385,OBSERVED
DEV,ZONE_120M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.1590614351365615,-268.6558482476295,0.2,OBSERVED
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.1590614351365615,-268.6558482476295,0.2,OBSERVED
DEV,ZONE_360M,6,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.3874148041605783,-117.07859982469216,0.0,OBSERVED
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.3874148041605783,-117.07859982469216,0.0,OBSERVED
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,8,-0.444327336699059,-157.02309438837037,0.0,OBSERVED
DEV,ZONE_360M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.3874148041605783,-117.07859982469216,0.0,OBSERVED
DEV,ZONE_360M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_360M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.3874148041605783,-117.07859982469216,0.0,OBSERVED
DEV,ZONE_360M,6,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.46441252732773847,-140.34767865515386,0.08333333333333333,OBSERVED
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.46441252732773847,-140.34767865515386,0.08333333333333333,OBSERVED
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,8,-0.4466210713561748,-157.8336889294173,0.125,OBSERVED
DEV,ZONE_360M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.46441252732773847,-140.34767865515386,0.08333333333333333,OBSERVED
DEV,ZONE_360M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_360M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.46441252732773847,-140.34767865515386,0.08333333333333333,OBSERVED
DEV,ZONE_360M,6,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.3874148041605783,-117.07859982469216,0.0,OBSERVED
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.3874148041605783,-117.07859982469216,0.0,OBSERVED
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,8,-0.444327336699059,-157.02309438837037,0.0,OBSERVED
DEV,ZONE_360M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.3874148041605783,-117.07859982469216,0.0,OBSERVED
DEV,ZONE_360M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_360M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.3874148041605783,-117.07859982469216,0.0,OBSERVED
DEV,ZONE_360M,6,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.4696322205522747,-141.9250948191212,0.08333333333333333,OBSERVED
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.4696322205522747,-141.9250948191212,0.08333333333333333,OBSERVED
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,8,-0.46249381421191554,-163.44303814964633,0.125,OBSERVED
DEV,ZONE_360M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.4696322205522747,-141.9250948191212,0.08333333333333333,OBSERVED
DEV,ZONE_360M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_360M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.4696322205522747,-141.9250948191212,0.08333333333333333,OBSERVED
