target,id,arm,lead,original_2pinball,ensemble_CRPS
T0,T0_TEST_1005,F1,2,64148.35445436505,67043.02368863267
T0,T0_TEST_1005,F1,3,168668.65363095247,175436.7367353626
T0,T0_TEST_1005,F1,4,124216.70295634928,129673.84442583544
T0,T0_TEST_1005,F1,5,233257.20688492054,243459.90466554702
T0,T0_TEST_1005,F1,6,187652.2830605159,195420.49980055098
T0,T0_TEST_1005,F1,7,100836.2596502976,105388.11559497565
T0,T0_TEST_1005,F1,8,14448.81425595238,15095.208185307682
T0,T0_TEST_1005,F1,9,10334.964434523816,10821.223535970457
T0,T0_TEST_1005,F1,10,10386.783442460328,10848.680153502122
T0,T0_TEST_1005,F1,11,47437.0825198413,49359.44374398689
T0,T0_TEST_1005,F1,12,41836.319117063475,43604.97665240826
T0,T0_TEST_1005,F1,13,22762.397083333362,23777.130710905498
T0,T0_TEST_1005,F1,14,10380.84680555556,10846.449372399009
T0,T0_TEST_1005,F1,15,12249.401701388877,12800.99437459217
T0,T0_TEST_1005,F1,16,16178.052475198396,16886.955066463954
T0,T0_TEST_1005,F1,17,15277.87119047619,16003.464981874451
T0,T0_TEST_1005,F1,18,14098.821800595235,14756.20762007963
T0,T0_TEST_1005,F1,19,19611.863333333335,20509.594045778736
T0,T0_TEST_1005,F1,20,32007.562480158704,33436.31740063532
T0,T0_TEST_1005,F1,21,28334.954236111127,29690.101015337903
T0,T0_TEST_1005,F1,22,30213.594285714284,31566.241500932723
T0,T0_TEST_1005,F1,23,16339.387886904766,17090.703650454976
T0,T0_TEST_1005,F2,0,12989.966912202382,13546.123941096012
T0,T0_TEST_1005,F2,1,38687.496185515854,40530.10621492176
T0,T0_TEST_1005,F2,2,64148.35445436505,67043.02368863262
T0,T0_TEST_1005,F2,3,168668.65363095247,175436.7367353626
T0,T0_TEST_1005,F2,4,124216.70295634928,129673.84442583544
T0,T0_TEST_1005,F2,5,233257.20688492054,243459.90466554696
T0,T0_TEST_1005,F2,6,187652.2830605159,195420.49980055104
T0,T0_TEST_1005,F2,7,100836.2596502976,105388.11559497565
T0,T0_TEST_1005,F2,8,14448.81425595238,15095.208185307682
T0,T0_TEST_1005,F2,9,10334.964434523816,10821.223535970465
T0,T0_TEST_1005,F2,10,10386.783442460328,10848.680153502144
T0,T0_TEST_1005,F2,11,47437.0825198413,49359.44374398692
T0,T0_TEST_1005,F2,12,41836.319117063475,43604.97665240824
T0,T0_TEST_1005,F2,13,22762.397083333362,23777.130710905512
T0,T0_TEST_1005,F2,14,10380.84680555556,10846.44937239903
T0,T0_TEST_1005,F2,15,12249.401701388877,12800.994374592163
T0,T0_TEST_1005,F2,16,16178.052475198396,16886.955066463895
T0,T0_TEST_1005,F2,17,15277.87119047619,16003.464981874451
T0,T0_TEST_1005,F2,18,14098.821800595235,14756.20762007963
T0,T0_TEST_1005,F2,19,19611.863333333335,20509.594045778736
T0,T0_TEST_1005,F2,20,32007.562480158704,33436.317400635344
T0,T0_TEST_1005,F2,21,28334.954236111127,29690.101015337917
T0,T0_TEST_1005,F2,22,30213.594285714284,31566.241500932723
T0,T0_TEST_1005,F2,23,16339.387886904766,17090.703650454998
T0,T0_TEST_1005,F3,0,12989.966912202382,13546.123941096012
T0,T0_TEST_1005,F3,1,38687.496185515854,40530.10621492179
T0,T0_TEST_1005,F3,2,64148.35445436505,67043.02368863262
T0,T0_TEST_1005,F3,3,168668.65363095247,175436.7367353626
T0,T0_TEST_1005,F3,4,124216.70295634928,129673.84442583538
T0,T0_TEST_1005,F3,5,233257.20688492054,243459.90466554702
T0,T0_TEST_1005,F3,6,187652.2830605159,195420.49980055093
T0,T0_TEST_1005,F3,7,100836.2596502976,105388.11559497565
T0,T0_TEST_1005,F3,8,14448.81425595238,15095.208185307682
T0,T0_TEST_1005,F3,9,10334.964434523816,10821.223535970494
T0,T0_TEST_1005,F3,10,10386.783442460328,10848.680153502144
T0,T0_TEST_1005,F3,11,47437.0825198413,49359.44374398689
T0,T0_TEST_1005,F3,12,41836.319117063475,43604.976652408244
T0,T0_TEST_1005,F3,13,22762.397083333362,23777.13071090549
T0,T0_TEST_1005,F3,14,10380.84680555556,10846.449372399024
T0,T0_TEST_1005,F3,15,12249.401701388877,12800.994374592185
T0,T0_TEST_1005,F3,16,16178.052475198396,16886.955066463946
T0,T0_TEST_1005,F3,17,15277.87119047619,16003.464981874451
T0,T0_TEST_1005,F3,18,14098.821800595235,14756.20762007963
T0,T0_TEST_1005,F3,19,19611.863333333335,20509.594045778736
T0,T0_TEST_1005,F3,20,32007.562480158704,33436.31740063534
T0,T0_TEST_1005,F3,21,28334.954236111127,29690.10101533789
T0,T0_TEST_1005,F3,22,30213.594285714284,31566.241500932723
T0,T0_TEST_1005,F3,23,16339.387886904766,17090.703650454947
T0,T0_TEST_1006,F0,0,55432.73718998018,57973.631243274416
T0,T0_TEST_1006,F0,1,87959.86985863096,91941.2508235304
T0,T0_TEST_1006,F0,2,40755.37493303571,42602.35695649078
T0,T0_TEST_1006,F0,3,50062.04685019843,52280.97893045595
T0,T0_TEST_1006,F0,4,397052.66482886905,413008.1254666069
T0,T0_TEST_1006,F0,5,152551.58200148807,159984.76451377664
T0,T0_TEST_1006,F0,6,244849.50438988098,255515.2937011933
T0,T0_TEST_1006,F0,7,221871.40288690478,231635.31750113703
T0,T0_TEST_1006,F0,8,16368.123869047617,17088.558525055647
T0,T0_TEST_1006,F0,9,10984.712430555559,11451.315420251944
T0,T0_TEST_1006,F0,10,9366.782837301584,9746.071555852846
T0,T0_TEST_1006,F0,11,9233.788541666667,9626.612507490441
T0,T0_TEST_1006,F0,12,10073.47215277779,10517.527266512301
T0,T0_TEST_1006,F0,13,9741.235793650803,10160.003542729952
T0,T0_TEST_1006,F0,14,11048.92968750001,11559.962897032841
T0,T0_TEST_1006,F0,15,9883.81825892857,10302.374370495789
T0,T0_TEST_1006,F0,16,9804.329776785713,10225.436680718325
T0,T0_TEST_1006,F0,17,8883.301200396816,9249.04041517061
T0,T0_TEST_1006,F0,18,11287.288179563488,11795.233256095671
T0,T0_TEST_1006,F0,19,19933.428134920618,20807.779575450426
T0,T0_TEST_1006,F0,20,13318.086309523813,13940.55084399134
T0,T0_TEST_1006,F0,21,11182.242316468257,11641.3704827611
T0,T0_TEST_1006,F0,22,15661.935486111106,16374.21487883968
T0,T0_TEST_1006,F0,23,31672.9212202381,33134.95912790112
T0,T0_TEST_1006,F1,0,55432.73718998018,57973.631243274416
T0,T0_TEST_1006,F1,1,87959.86985863096,91941.25082353046
T0,T0_TEST_1006,F1,2,40755.37493303571,42602.35695649078
T0,T0_TEST_1006,F1,3,50062.04685019843,52280.97893045595
T0,T0_TEST_1006,F1,4,397052.66482886905,413008.1254666068
T0,T0_TEST_1006,F1,5,152551.58200148807,159984.76451377664
T0,T0_TEST_1006,F1,6,244849.50438988098,255515.2937011933
T0,T0_TEST_1006,F1,7,221871.40288690478,231635.31750113703
T0,T0_TEST_1006,F1,8,16368.123869047617,17088.558525055647
T0,T0_TEST_1006,F1,9,10984.712430555559,11451.315420251958
T0,T0_TEST_1006,F1,10,9366.782837301584,9746.071555852868
T0,T0_TEST_1006,F1,11,9233.788541666667,9626.612507490441
T0,T0_TEST_1006,F1,12,10073.47215277779,10517.527266512308
T0,T0_TEST_1006,F1,13,9741.235793650803,10160.00354272994
T0,T0_TEST_1006,F1,14,11048.92968750001,11559.962897032856
T0,T0_TEST_1006,F1,15,9883.81825892857,10302.374370495789
T0,T0_TEST_1006,F1,16,9804.329776785713,10225.436680718325
T0,T0_TEST_1006,F1,17,8883.301200396816,9249.040415170639
T0,T0_TEST_1006,F1,18,11287.288179563488,11795.2332560957
T0,T0_TEST_1006,F1,19,19933.428134920618,20807.779575450397
T0,T0_TEST_1006,F1,20,13318.086309523813,13940.55084399134
T0,T0_TEST_1006,F1,21,11182.242316468257,11641.370482761115
T0,T0_TEST_1006,F1,22,15661.935486111106,16374.214878839717
T0,T0_TEST_1006,F1,23,31672.9212202381,33134.95912790112
T0,T0_TEST_1006,F2,0,55432.73718998018,57973.63124327446
T0,T0_TEST_1006,F2,1,87959.86985863096,91941.25082353043
T0,T0_TEST_1006,F2,2,40755.37493303571,42602.35695649078
T0,T0_TEST_1006,F2,3,50062.04685019843,52280.97893045607
T0,T0_TEST_1006,F2,4,397052.66482886905,413008.1254666068
T0,T0_TEST_1006,F2,5,152551.58200148807,159984.76451377664
T0,T0_TEST_1006,F2,6,244849.50438988098,255515.2937011933
T0,T0_TEST_1006,F2,7,221871.40288690478,231635.31750113703
T0,T0_TEST_1006,F2,8,16368.123869047617,17088.558525055647
T0,T0_TEST_1006,F2,9,10984.712430555559,11451.315420251965
T0,T0_TEST_1006,F2,10,9366.782837301584,9746.071555852875
T0,T0_TEST_1006,F2,11,9233.788541666667,9626.612507490441
T0,T0_TEST_1006,F2,12,10073.47215277779,10517.527266512308
T0,T0_TEST_1006,F2,13,9741.235793650803,10160.00354272993
T0,T0_TEST_1006,F2,14,11048.92968750001,11559.962897032849
T0,T0_TEST_1006,F2,15,9883.81825892857,10302.374370495789
T0,T0_TEST_1006,F2,16,9804.329776785713,10225.436680718325
T0,T0_TEST_1006,F2,17,8883.301200396816,9249.04041517062
T0,T0_TEST_1006,F2,18,11287.288179563488,11795.233256095693
T0,T0_TEST_1006,F2,19,19933.428134920618,20807.779575450397
T0,T0_TEST_1006,F2,20,13318.086309523813,13940.55084399134
T0,T0_TEST_1006,F2,21,11182.242316468257,11641.370482761107
T0,T0_TEST_1006,F2,22,15661.935486111106,16374.21487883968
T0,T0_TEST_1006,F2,23,31672.9212202381,33134.95912790112
T0,T0_TEST_1006,F3,0,55432.73718998018,57973.631243274474
T0,T0_TEST_1006,F3,1,87959.86985863096,91941.25082353048
T0,T0_TEST_1006,F3,2,40755.37493303571,42602.35695649078
T0,T0_TEST_1006,F3,3,50062.04685019843,52280.97893045592
T0,T0_TEST_1006,F3,4,397052.66482886905,413008.1254666068
T0,T0_TEST_1006,F3,5,152551.58200148807,159984.76451377664
T0,T0_TEST_1006,F3,6,244849.50438988098,255515.2937011933
T0,T0_TEST_1006,F3,7,221871.40288690478,231635.31750113703
T0,T0_TEST_1006,F3,8,16368.123869047617,17088.558525055647
T0,T0_TEST_1006,F3,9,10984.712430555559,11451.315420251929
T0,T0_TEST_1006,F3,10,9366.782837301584,9746.071555852883
T0,T0_TEST_1006,F3,11,9233.788541666667,9626.612507490441
T0,T0_TEST_1006,F3,12,10073.47215277779,10517.527266512287
T0,T0_TEST_1006,F3,13,9741.235793650803,10160.003542729959
T0,T0_TEST_1006,F3,14,11048.92968750001,11559.962897032878
T0,T0_TEST_1006,F3,15,9883.81825892857,10302.374370495789
T0,T0_TEST_1006,F3,16,9804.329776785713,10225.436680718325
T0,T0_TEST_1006,F3,17,8883.301200396816,9249.040415170632
T0,T0_TEST_1006,F3,18,11287.288179563488,11795.2332560957
T0,T0_TEST_1006,F3,19,19933.428134920618,20807.77957545039
T0,T0_TEST_1006,F3,20,13318.086309523813,13940.55084399134
T0,T0_TEST_1006,F3,21,11182.242316468257,11641.37048276113
T0,T0_TEST_1006,F3,22,15661.935486111106,16374.214878839732
T0,T0_TEST_1006,F3,23,31672.9212202381,33134.95912790112
T0,T0_TEST_1007,F0,0,21372.881413690473,22269.20937545967
T0,T0_TEST_1007,F0,1,49095.32305059522,51202.60123788216
T0,T0_TEST_1007,F0,2,268443.76815972227,279696.28170167806
T0,T0_TEST_1007,F0,3,216427.4591964286,226430.30243537296
T0,T0_TEST_1007,F0,4,190832.8449280754,199397.2231134962
T0,T0_TEST_1007,F0,5,66484.65121527777,69408.0807237626
T0,T0_TEST_1007,F0,6,57278.06874503967,59763.103168799804
T0,T0_TEST_1007,F0,7,27162.50613839286,28388.828612572514
T0,T0_TEST_1007,F0,8,15589.790208333325,16274.37366245134
T0,T0_TEST_1007,F0,9,25119.196398809523,26256.16495963745
T0,T0_TEST_1007,F0,10,19104.145773809523,19969.78977189958
T0,T0_TEST_1007,F0,11,15624.65329365081,16287.751965778552
T0,T0_TEST_1007,F0,12,19030.571051587296,19871.064603280305
T0,T0_TEST_1007,F0,13,17846.81546130952,18642.19083325658
T0,T0_TEST_1007,F0,14,24381.13142857143,25451.00763237942
T0,T0_TEST_1007,F0,15,12866.38886904762,13426.19542214647
T0,T0_TEST_1007,F0,16,7737.635213293652,8071.802285659134
T0,T0_TEST_1007,F0,17,9034.657886904757,9461.720777519047
T0,T0_TEST_1007,F0,18,10707.799831349203,11166.832504771963
T0,T0_TEST_1007,F0,19,10230.853616071425,10718.114310192897
T0,T0_TEST_1007,F0,20,13899.488958333348,14499.045738472945
T0,T0_TEST_1007,F0,21,11556.56581845238,12065.375091449372
T0,T0_TEST_1007,F0,22,14927.021532738094,15573.61676477611
T0,T0_TEST_1007,F0,23,21168.817735615066,22072.87702413794
T0,T0_TEST_1007,F1,0,21372.881413690473,22269.2093754597
T0,T0_TEST_1007,F1,1,49095.32305059522,51202.601237882074
T0,T0_TEST_1007,F1,2,268443.76815972227,279696.28170167806
T0,T0_TEST_1007,F1,3,216427.4591964286,226430.30243537296
T0,T0_TEST_1007,F1,4,190832.8449280754,199397.22311349638
T0,T0_TEST_1007,F1,5,66484.65121527777,69408.08072376275
T0,T0_TEST_1007,F1,6,57278.06874503967,59763.103168799775
T0,T0_TEST_1007,F1,7,27162.50613839286,28388.828612572514
T0,T0_TEST_1007,F1,8,15589.790208333325,16274.373662451275
T0,T0_TEST_1007,F1,9,25119.196398809523,26256.16495963745
T0,T0_TEST_1007,F1,10,19104.145773809523,19969.78977189958
T0,T0_TEST_1007,F1,11,15624.65329365081,16287.75196577853
T0,T0_TEST_1007,F1,12,19030.571051587296,19871.064603280276
T0,T0_TEST_1007,F1,13,17846.81546130952,18642.19083325658
T0,T0_TEST_1007,F1,14,24381.13142857143,25451.00763237942
T0,T0_TEST_1007,F1,15,12866.38886904762,13426.19542214647
T0,T0_TEST_1007,F1,16,7737.635213293652,8071.802285659131
T0,T0_TEST_1007,F1,17,9034.657886904757,9461.720777519047
T0,T0_TEST_1007,F1,18,10707.799831349203,11166.832504771926
T0,T0_TEST_1007,F1,19,10230.853616071425,10718.11431019292
T0,T0_TEST_1007,F1,20,13899.488958333348,14499.045738472967
T0,T0_TEST_1007,F1,21,11556.56581845238,12065.37509144938
T0,T0_TEST_1007,F1,22,14927.021532738094,15573.616764776103
T0,T0_TEST_1007,F1,23,21168.817735615066,22072.877024137866
T0,T0_TEST_1007,F2,0,21372.881413690473,22269.209375459628
T0,T0_TEST_1007,F2,1,49095.32305059522,51202.601237882045
T0,T0_TEST_1007,F2,2,268443.76815972227,279696.28170167794
T0,T0_TEST_1007,F2,3,216427.4591964286,226430.30243537296
T0,T0_TEST_1007,F2,4,190832.8449280754,199397.2231134961
T0,T0_TEST_1007,F2,5,66484.65121527777,69408.08072376283
T0,T0_TEST_1007,F2,6,57278.06874503967,59763.103168799804
T0,T0_TEST_1007,F2,7,27162.50613839286,28388.828612572514
T0,T0_TEST_1007,F2,8,15589.790208333325,16274.373662451268
T0,T0_TEST_1007,F2,9,25119.196398809523,26256.16495963745
T0,T0_TEST_1007,F2,10,19104.145773809523,19969.78977189958
T0,T0_TEST_1007,F2,11,15624.65329365081,16287.751965778574
T0,T0_TEST_1007,F2,12,19030.571051587296,19871.064603280312
T0,T0_TEST_1007,F2,13,17846.81546130952,18642.19083325658
T0,T0_TEST_1007,F2,14,24381.13142857143,25451.00763237942
T0,T0_TEST_1007,F2,15,12866.38886904762,13426.19542214647
T0,T0_TEST_1007,F2,16,7737.635213293652,8071.802285659138
T0,T0_TEST_1007,F2,17,9034.657886904757,9461.720777519047
T0,T0_TEST_1007,F2,18,10707.799831349203,11166.832504771926
T0,T0_TEST_1007,F2,19,10230.853616071425,10718.114310192934
T0,T0_TEST_1007,F2,20,13899.488958333348,14499.045738472909
T0,T0_TEST_1007,F2,21,11556.56581845238,12065.375091449343
T0,T0_TEST_1007,F2,22,14927.021532738094,15573.616764776125
T0,T0_TEST_1007,F2,23,21168.817735615066,22072.877024137924
T0,T0_TEST_1007,F3,0,21372.881413690473,22269.20937545973
T0,T0_TEST_1007,F3,1,49095.32305059522,51202.6012378821
T0,T0_TEST_1007,F3,2,268443.76815972227,279696.2817016782
T0,T0_TEST_1007,F3,3,216427.4591964286,226430.30243537296
T0,T0_TEST_1007,F3,4,190832.8449280754,199397.22311349638
T0,T0_TEST_1007,F3,5,66484.65121527777,69408.08072376263
T0,T0_TEST_1007,F3,6,57278.06874503967,59763.10316879986
T0,T0_TEST_1007,F3,7,27162.50613839286,28388.828612572514
T0,T0_TEST_1007,F3,8,15589.790208333325,16274.373662451348
T0,T0_TEST_1007,F3,9,25119.196398809523,26256.16495963745
T0,T0_TEST_1007,F3,10,19104.145773809523,19969.78977189958
T0,T0_TEST_1007,F3,11,15624.65329365081,16287.751965778574
T0,T0_TEST_1007,F3,12,19030.571051587296,19871.064603280283
T0,T0_TEST_1007,F3,13,17846.81546130952,18642.19083325658
T0,T0_TEST_1007,F3,14,24381.13142857143,25451.00763237942
T0,T0_TEST_1007,F3,15,12866.38886904762,13426.19542214647
T0,T0_TEST_1007,F3,16,7737.635213293652,8071.802285659138
T0,T0_TEST_1007,F3,17,9034.657886904757,9461.720777519047
T0,T0_TEST_1007,F3,18,10707.799831349203,11166.832504771919
T0,T0_TEST_1007,F3,19,10230.853616071425,10718.11431019292
T0,T0_TEST_1007,F3,20,13899.488958333348,14499.045738472923
T0,T0_TEST_1007,F3,21,11556.56581845238,12065.375091449372
T0,T0_TEST_1007,F3,22,14927.021532738094,15573.61676477614
T0,T0_TEST_1007,F3,23,21168.817735615066,22072.877024137895
T0,T0_TEST_1008,F0,0,19013.430198412698,19800.20377432434
T0,T0_TEST_1008,F0,1,52548.801681547615,55021.16712429578
T0,T0_TEST_1008,F0,2,299294.3116344246,312703.6017800484
T0,T0_TEST_1008,F0,3,120204.38938988098,125859.82914031576
T0,T0_TEST_1008,F0,4,91967.23790922621,96166.17781511322
T0,T0_TEST_1008,F0,5,154816.0601636905,161975.97783576854
T0,T0_TEST_1008,F0,6,73051.6580357143,76557.0753007523
T0,T0_TEST_1008,F0,7,37663.847638888874,39337.43651961084
T0,T0_TEST_1008,F0,8,23464.287956349184,24516.054674698506
T0,T0_TEST_1008,F0,9,31023.954206349234,32465.949237711895
T0,T0_TEST_1008,F0,10,24433.80504960322,25596.516233491966
T0,T0_TEST_1008,F0,11,22000.643869047675,23077.732684245362
T0,T0_TEST_1008,F0,12,10163.696607142878,10627.957814738154
T0,T0_TEST_1008,F0,13,8427.048224206354,8805.317050266418
T0,T0_TEST_1008,F0,14,7026.90594246032,7324.455450761448
T0,T0_TEST_1008,F0,15,10689.511934523827,11169.93094264093
T0,T0_TEST_1008,F0,16,18031.687534722238,18834.24949759864
T0,T0_TEST_1008,F0,17,8725.473625992061,9111.59146427457
T0,T0_TEST_1008,F0,18,9603.838913690475,10061.530146727338
T0,T0_TEST_1008,F0,19,19975.63480654762,20919.082324049436
T0,T0_TEST_1008,F0,20,18123.116061507913,18917.417612388068
T0,T0_TEST_1008,F0,21,11794.772410714266,12342.469371195883
T0,T0_TEST_1008,F0,22,8830.110228174603,9230.874171224714
T0,T0_TEST_1008,F0,23,44350.50352678571,46387.47858844232
T0,T0_TEST_1008,F1,0,19013.430198412698,19800.203774324313
T0,T0_TEST_1008,F1,1,52548.801681547615,55021.16712429578
T0,T0_TEST_1008,F1,2,299294.3116344246,312703.6017800483
T0,T0_TEST_1008,F1,3,120204.38938988098,125859.82914031576
T0,T0_TEST_1008,F1,4,91967.23790922621,96166.17781511322
T0,T0_TEST_1008,F1,5,154816.0601636905,161975.97783576854
T0,T0_TEST_1008,F1,6,73051.6580357143,76557.07530075242
T0,T0_TEST_1008,F1,7,37663.847638888874,39337.436519610914
T0,T0_TEST_1008,F1,8,23464.287956349184,24516.05467469857
T0,T0_TEST_1008,F1,9,31023.954206349234,32465.949237711873
T0,T0_TEST_1008,F1,10,24433.80504960322,25596.51623349195
T0,T0_TEST_1008,F1,11,22000.643869047675,23077.732684245333
T0,T0_TEST_1008,F1,12,10163.696607142878,10627.957814738158
T0,T0_TEST_1008,F1,13,8427.048224206354,8805.317050266436
T0,T0_TEST_1008,F1,14,7026.90594246032,7324.4554507614375
T0,T0_TEST_1008,F1,15,10689.511934523827,11169.930942640902
T0,T0_TEST_1008,F1,16,18031.687534722238,18834.24949759865
T0,T0_TEST_1008,F1,17,8725.473625992061,9111.591464274574
T0,T0_TEST_1008,F1,18,9603.838913690475,10061.530146727338
T0,T0_TEST_1008,F1,19,19975.63480654762,20919.082324049436
T0,T0_TEST_1008,F1,20,18123.116061507913,18917.417612388075
T0,T0_TEST_1008,F1,21,11794.772410714266,12342.469371195883
T0,T0_TEST_1008,F1,22,8830.110228174603,9230.87417122475
T0,T0_TEST_1008,F1,23,44350.50352678571,46387.47858844232
T0,T0_TEST_1008,F2,0,19013.430198412698,19800.203774324327
T0,T0_TEST_1008,F2,1,52548.801681547615,55021.16712429578
T0,T0_TEST_1008,F2,2,299294.3116344246,312703.60178004834
T0,T0_TEST_1008,F2,3,120204.38938988098,125859.82914031576
T0,T0_TEST_1008,F2,4,91967.23790922621,96166.17781511322
T0,T0_TEST_1008,F2,5,154816.0601636905,161975.9778357686
T0,T0_TEST_1008,F2,6,73051.6580357143,76557.0753007523
T0,T0_TEST_1008,F2,7,37663.847638888874,39337.436519610885
T0,T0_TEST_1008,F2,8,23464.287956349184,24516.054674698506
T0,T0_TEST_1008,F2,9,31023.954206349234,32465.949237711895
T0,T0_TEST_1008,F2,10,24433.80504960322,25596.516233491988
T0,T0_TEST_1008,F2,11,22000.643869047675,23077.732684245326
T0,T0_TEST_1008,F2,12,10163.696607142878,10627.957814738154
T0,T0_TEST_1008,F2,13,8427.048224206354,8805.317050266422
T0,T0_TEST_1008,F2,14,7026.90594246032,7324.4554507614375
T0,T0_TEST_1008,F2,15,10689.511934523827,11169.930942640938
T0,T0_TEST_1008,F2,16,18031.687534722238,18834.24949759865
T0,T0_TEST_1008,F2,17,8725.473625992061,9111.591464274596
T0,T0_TEST_1008,F2,18,9603.838913690475,10061.530146727338
T0,T0_TEST_1008,F2,19,19975.63480654762,20919.082324049436
T0,T0_TEST_1008,F2,20,18123.116061507913,18917.417612388075
T0,T0_TEST_1008,F2,21,11794.772410714266,12342.469371195875
T0,T0_TEST_1008,F2,22,8830.110228174603,9230.87417122475
T0,T0_TEST_1008,F2,23,44350.50352678571,46387.47858844232
T0,T0_TEST_1008,F3,0,19013.430198412698,19800.203774324225
T0,T0_TEST_1008,F3,1,52548.801681547615,55021.16712429575
T0,T0_TEST_1008,F3,2,299294.3116344246,312703.60178004834
T0,T0_TEST_1008,F3,3,120204.38938988098,125859.82914031576
T0,T0_TEST_1008,F3,4,91967.23790922621,96166.17781511322
T0,T0_TEST_1008,F3,5,154816.0601636905,161975.97783576848
T0,T0_TEST_1008,F3,6,73051.6580357143,76557.07530075233
T0,T0_TEST_1008,F3,7,37663.847638888874,39337.4365196109
T0,T0_TEST_1008,F3,8,23464.287956349184,24516.054674698556
T0,T0_TEST_1008,F3,9,31023.954206349234,32465.949237711895
T0,T0_TEST_1008,F3,10,24433.80504960322,25596.51623349201
T0,T0_TEST_1008,F3,11,22000.643869047675,23077.73268424537
