target,arm,seed,policy,variant,case,id,date,month,prediction,prediction_index,primary,raw_2pinball,RMSE,MAE,coverage80,width80
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1016,2024-10-16,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,15,0.13020225317163267,35232.5650194279,72099.93332836579,52833.31423611109,0.75,132136.8307291666
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1017,2024-10-17,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,16,0.12403495400528189,33563.70166583996,70998.78780955722,47581.02083333335,0.7916666666666666,137705.8632812499
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1017,2024-10-17,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,16,0.11743980819199297,31779.063550760588,59283.746472976665,49829.16753472225,0.7916666666666666,136937.5546874999
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1017,2024-10-17,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,16,0.11345544377797288,30700.89958002646,57295.96933536959,47022.69010416669,0.75,135501.7734374999
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1017,2024-10-17,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,16,0.1053199542473008,28499.446403356487,56191.54631201775,42752.87282986113,0.9166666666666666,140634.19661458326
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1018,2024-10-18,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,17,0.14592960391368376,39488.36623718585,76602.2897419274,56211.62109375,0.5833333333333334,133854.39453124994
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1018,2024-10-18,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,17,0.12203195008008247,33021.69133721891,60277.22508233067,47302.483072916664,0.625,114413.9700520833
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1018,2024-10-18,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,17,0.10128415422619436,27407.364022404105,49351.765045318454,39151.728298611124,0.6666666666666666,123269.73567708327
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1018,2024-10-18,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,17,0.1273018127398867,34447.709507275125,72406.69203698069,48946.557291666664,0.625,137266.78515624994
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1019,2024-10-19,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,18,0.07633282066218379,20655.56472015542,45804.71551086031,28672.677517361106,0.9166666666666666,125642.8841145833
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1019,2024-10-19,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,18,0.08031039060255403,21731.89011491402,48104.79919861365,31667.6636284722,0.9583333333333334,124942.28385416663
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1019,2024-10-19,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,18,0.09393512449462478,25418.725872602514,58870.40030787826,37677.78342013887,0.9166666666666666,124530.9622395833
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1019,2024-10-19,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,18,0.08770714398351098,23733.44222387566,62707.52672312272,31369.773871527756,0.9166666666666666,125590.81249999996
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1020,2024-10-20,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,19,0.05556686193106912,15036.322553736774,29932.29768093023,21090.86675347223,1.0,114095.6263020833
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1020,2024-10-20,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,19,0.06088206137267408,16474.60879960317,36261.07903132821,22036.736979166668,0.9583333333333334,116688.52994791663
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1020,2024-10-20,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,19,0.056193518725604075,15205.895089699074,32196.217455033537,20073.870225694438,0.9583333333333334,113171.38932291663
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1020,2024-10-20,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,19,0.05980257195815709,16182.500329447752,32964.99001513998,22621.713541666668,0.9583333333333334,121186.33463541663
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1021,2024-10-21,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,20,0.15063021443163152,40760.345497685186,88344.65528654482,59752.05468750002,0.7916666666666666,124982.99999999993
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1021,2024-10-21,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,20,0.13558160068190844,36688.209651537705,77048.33087302858,54503.0199652778,0.7083333333333334,124369.52213541658
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1021,2024-10-21,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,20,0.18568827756525724,50247.01303778109,105103.3287301536,67897.47005208333,0.7083333333333334,115656.75130208327
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1021,2024-10-21,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,20,0.16056733615443267,43449.318066716274,93010.20252881113,60943.310763888905,0.7083333333333334,115255.30468749993
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1022,2024-10-22,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,21,0.09156815089247174,24778.225809771837,55186.89878655868,37941.67361111112,0.8333333333333334,114419.27343749993
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1022,2024-10-22,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,21,0.090381336543293,24457.07534804895,54793.25067933049,38521.603298611124,0.8333333333333334,107810.78515624993
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1022,2024-10-22,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,21,0.10186598960597895,27564.807940228184,60385.41526584895,43050.92013888891,0.75,104161.69531249993
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1022,2024-10-22,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,21,0.10601903674617366,28688.617243303583,61515.25510131053,44340.711805555584,0.75,104524.77213541658
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1023,2024-10-23,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,22,0.14477177897789156,39175.06027405755,86028.25773293579,58428.71788194446,0.7083333333333334,128827.09635416658
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1023,2024-10-23,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,22,0.15962635332419972,43194.68930307541,91588.19329692752,62318.740017361124,0.6666666666666666,122900.74739583326
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1023,2024-10-23,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,22,0.16897940511410547,45725.61328703705,97764.87839756958,64816.65668402779,0.6666666666666666,124813.17447916658
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1023,2024-10-23,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,22,0.17180617683868418,46490.53414021165,99758.46984814941,65672.21831597223,0.6666666666666666,124344.34505208326
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1024,2024-10-24,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,23,0.07032660067909771,19030.289189814812,40868.02731396344,29332.113281250004,1.0,125533.28515624993
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1024,2024-10-24,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,23,0.07820469174683278,21162.090667989414,43500.11351546369,33935.387152777796,1.0,125832.48437499993
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1024,2024-10-24,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,23,0.07616118294505149,20609.119770998677,43188.43052687811,32949.7834201389,1.0,123893.52734374993
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1024,2024-10-24,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,23,0.07298260387503501,19749.00029513889,40840.45224487392,31305.710937500015,1.0,124151.13281249993
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1025,2024-10-25,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,24,0.10866625156641728,29404.950225281093,54997.415665821616,44874.4157986111,0.7916666666666666,149086.43359374997
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1025,2024-10-25,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,24,0.08235375640195507,22284.822315641537,39008.19271174449,30933.28949652778,0.875,143521.26822916663
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1025,2024-10-25,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,24,0.0858449172831318,23229.526034226197,39089.46946009082,31838.30164930556,0.8333333333333334,144450.46223958328
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1025,2024-10-25,10,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,24,0.08577914839199229,23211.729055472886,39872.031670777535,31159.115885416657,0.8333333333333334,144177.38281249997
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1110,2024-11-10,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,26,0.07929774817114889,21457.87035383598,42188.020382943774,34273.64583333332,1.0,145019.42447916663
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1110,2024-11-10,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,26,0.08535458851302158,23096.843689236113,47614.314881349,37580.35329861109,1.0,134841.74869791663
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1110,2024-11-10,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,26,0.08044566336766586,21768.494754050927,44889.98687603904,34514.50434027776,1.0,144503.78906249997
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1110,2024-11-10,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,26,0.09657022988326514,26131.78205770503,53358.00771240382,42431.10590277776,0.9166666666666666,131006.51432291663
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1111,2024-11-11,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,27,0.10215420536141483,27642.79875909391,51929.22615021569,40976.90711805554,0.9583333333333334,173239.9218749999
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1111,2024-11-11,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,27,0.1155787253090162,31275.456876653436,58398.5229161335,47743.844184027774,0.875,166992.1914062499
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1111,2024-11-11,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,27,0.09971876493438407,26983.7716600529,48690.47967160408,40780.445746527774,0.9166666666666666,160170.04427083326
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1111,2024-11-11,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,27,0.10600620611140849,28685.1452897652,53085.4931357315,44838.01085069444,0.8333333333333334,160376.5885416666
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1112,2024-11-12,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,28,0.13598654619742478,36797.78739583333,73116.75571766042,54539.399739583314,0.7083333333333334,132023.5351562499
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1112,2024-11-12,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,28,0.13278774094736306,35932.19474123677,72656.33156633744,51920.7986111111,0.7083333333333334,134413.3971354166
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1112,2024-11-12,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,28,0.13742053383983277,37185.82263806217,76216.93012927963,53057.31640624998,0.7083333333333334,135595.1523437499
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1112,2024-11-12,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,28,0.12850077463824083,34772.14708043981,72211.69532135925,48226.272135416664,0.7083333333333334,130193.74869791658
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1113,2024-11-13,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,29,0.0898372593599152,24309.848750413374,51034.2437230791,33887.30598958337,0.8333333333333334,142171.1757812499
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1113,2024-11-13,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,29,0.08758878827900377,23701.41531994049,47684.97181126206,33772.753472222255,0.9166666666666666,140528.86067708326
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1113,2024-11-13,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,29,0.08877883473341588,24023.44038525134,51063.704078784926,33762.460503472255,0.9166666666666666,141839.54427083326
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1113,2024-11-13,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,29,0.1769598978623149,47885.12453042328,82481.72867213488,73112.0473090278,0.5833333333333334,194723.6484374999
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1114,2024-11-14,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,30,0.06957396650788876,18826.62733506943,34260.7847934979,26603.541666666668,1.0,132334.7851562499
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1114,2024-11-14,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,30,0.08615713814671541,23314.012604993375,44431.457301214075,35016.696614583336,0.9583333333333334,140951.61067708326
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1114,2024-11-14,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,30,0.08413859446200038,22767.79723710316,42013.33250739405,34278.68836805556,0.9166666666666666,138250.75520833326
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1114,2024-11-14,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,30,0.08150791738722622,22055.939348131604,40028.4940164393,32154.051649305562,1.0,148143.1132812499
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1115,2024-11-15,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,31,0.07878812438319086,21319.966801421953,36214.65373614166,29129.248697916686,1.0,166120.39583333326
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1115,2024-11-15,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,31,0.07079795461713274,19157.83696924603,31739.459206715695,26257.654947916686,1.0,155443.8580729166
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1115,2024-11-15,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,31,0.07303704233810548,19763.731274388225,35141.96388945076,27647.263888888905,1.0,151658.99739583326
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1115,2024-11-15,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,31,0.07389812553580616,19996.73929852844,35175.32564430639,28262.422743055573,1.0,153049.33333333326
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1116,2024-11-16,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,32,0.06685564807173533,18091.053804563497,30447.35447746214,24874.837673611128,1.0,137624.97005208328
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1116,2024-11-16,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,32,0.0698261554766314,18894.869351025136,34016.28876224972,28159.301215277796,1.0,132045.73828124997
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1116,2024-11-16,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,32,0.07315635891308347,19796.01818865741,37469.07371125017,30498.76041666669,1.0,128852.90234374996
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1116,2024-11-16,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,32,0.0704882248551971,19074.024487433868,34127.37045343941,28690.070312500025,0.9583333333333334,127760.9622395833
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1117,2024-11-17,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,33,0.24640734396668387,66677.51560433202,120226.40020503868,88110.47916666667,0.5,179877.5781249999
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1117,2024-11-17,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,33,0.22865362944190462,61873.382910052904,118555.40367746422,82595.96875,0.6666666666666666,183860.25130208326
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1117,2024-11-17,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,33,0.23882176605815214,64624.867817046965,120470.30237733485,86440.06901041667,0.7083333333333334,176641.4752604166
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1117,2024-11-17,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,33,0.24225486333521373,65553.85959780093,122140.5104192634,84166.52083333333,0.6666666666666666,172069.17578124994
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1118,2024-11-18,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,34,0.10981576760625314,29716.007811673277,56395.39465700047,42777.12890625002,0.9166666666666666,182331.6158854166
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1118,2024-11-18,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,34,0.12678482769764599,34307.81400876323,62588.61804013639,49968.88758680556,0.9166666666666666,195428.00911458326
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1118,2024-11-18,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,34,0.16146358807566258,43691.842702959664,80042.1207674704,68139.83854166669,0.9166666666666666,244553.6562499999
T2,DROP,61730,SELECTED,CALIBRATED,S3,T2_TEST_1118,2024-11-18,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,34,0.14914049255172726,40357.228641286376,74864.36089549624,59411.08637152776,0.9166666666666666,224905.1249999999
T2,DROP,61730,SELECTED,CALIBRATED,S0,T2_TEST_1119,2024-11-19,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,35,0.20721213614444606,56071.34194444445,100463.7517897576,88069.37413194445,0.7083333333333334,244843.3151041666
T2,DROP,61730,SELECTED,CALIBRATED,S1,T2_TEST_1119,2024-11-19,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,35,0.16246780756849277,43963.58322751324,78561.18912564851,65059.53385416671,0.9583333333333334,261381.87630208326
T2,DROP,61730,SELECTED,CALIBRATED,S2,T2_TEST_1119,2024-11-19,11,.cache/forecast_path_structure_v1_20260916/predictions/T2_TEST_a613bf0eea1d17ae9d5380cd6b9aefdd5b74d89ad79d7ccbecf66b558d3ec2c5_0.npz,35,0.14491827704032467,39214.70246445106,68587.29091551347,56081.85894097225,0.9583333333333334,250873.3867187499
