scope,policy,variant,case,method,baseline,method_score,baseline_score,gain_percent,ci_low,ci_high,bootstrap_seed,replicates
ALL,FIXED512,RAW,MEAN,PATH,POINT,0.11045658076139099,0.11016517141657771,-0.2645203933930702,-1.5596817456208842,0.9870181132466739,61916,2000
ALL,FIXED512,RAW,WORST,PATH,POINT,0.11943225978247146,0.1208385719868423,1.1637941273618835,-0.47726959552158715,2.5038171131065843,61916,2000
ADDITIONAL,FIXED512,RAW,S0,PATH,POINT,0.11163361426053814,0.10901735593635686,-2.3998548687133985,-4.006490015160238,-1.0137378172318416,61916,2000
ADDITIONAL,FIXED512,RAW,S1,PATH,POINT,0.11551005663131719,0.11366521570732523,-1.6230479241267781,-3.1041656548286167,-0.18070285818229403,61916,2000
ADDITIONAL,FIXED512,RAW,S2,PATH,POINT,0.11882631350943557,0.11730593774772946,-1.29607741167862,-2.9195896944319015,0.15718619311418688,61916,2000
ADDITIONAL,FIXED512,RAW,S3,PATH,POINT,0.12413012003679964,0.1235036272869265,-0.5072666800446756,-2.0222818066344566,0.8036384657802942,61916,2000
ADDITIONAL,FIXED512,RAW,MEAN,PATH,POINT,0.11752502610952265,0.1158730341695845,-1.4256914490738155,-2.9696838324610333,-0.020197704274905588,61916,2000
ADDITIONAL,FIXED512,RAW,WORST,PATH,POINT,0.12442441102726108,0.1235036272869265,-0.745551981396784,-2.4554596634086248,0.7177501456935823,61916,2000
T0,FIXED512,RAW,S0,LATEST,FROZEN_WEATHER,0.08310741821670212,0.08523022827887197,2.4906774333914186,0.5227057973963576,4.812879954657295,61916,2000
T0,FIXED512,RAW,S1,LATEST,FROZEN_WEATHER,0.0945314806554249,0.09762468145299348,3.168461859778737,1.541211804017001,4.94441463633723,61916,2000
T0,FIXED512,RAW,S2,LATEST,FROZEN_WEATHER,0.0987752682137231,0.10190892423603877,3.0749574149733774,1.1510121544868261,4.905012547470133,61916,2000
T0,FIXED512,RAW,S3,LATEST,FROZEN_WEATHER,0.11279419195859725,0.11480022176099972,1.7474093443641456,0.2282375803698891,3.7408185960984217,61916,2000
T0,FIXED512,RAW,MEAN,LATEST,FROZEN_WEATHER,0.09730208976111185,0.09989101393222599,2.5917488162355378,1.1639002647638053,4.2381311727779485,61916,2000
T0,FIXED512,RAW,WORST,LATEST,FROZEN_WEATHER,0.11279419195859725,0.11480022176099972,1.7474093443641456,0.2282375803698891,3.7439288237505512,61916,2000
T1,FIXED512,RAW,S0,LATEST,FROZEN_WEATHER,0.08045350255110337,0.08161036915703702,1.4175485515910127,0.12769977558337348,2.720099558837157,61916,2000
T1,FIXED512,RAW,S1,LATEST,FROZEN_WEATHER,0.09100026903649763,0.0940109499977998,3.2024790318283407,1.82615973745127,4.687023916934504,61916,2000
T1,FIXED512,RAW,S2,LATEST,FROZEN_WEATHER,0.09335254583583846,0.09604120648989342,2.799486545744186,0.9591792389971263,4.420947757102143,61916,2000
T1,FIXED512,RAW,S3,LATEST,FROZEN_WEATHER,0.10674561284272682,0.10971268881087423,2.7044054797181545,1.0909559588010365,4.7313439510097846,61916,2000
T1,FIXED512,RAW,MEAN,LATEST,FROZEN_WEATHER,0.09288798256654157,0.09534380361390113,2.575753173540791,1.4009839198140814,3.82107986704351,61916,2000
T1,FIXED512,RAW,WORST,LATEST,FROZEN_WEATHER,0.10674561284272682,0.10971268881087423,2.7044054797181545,1.0909559588010365,4.7313439510097846,61916,2000
T2,FIXED512,RAW,S0,LATEST,FROZEN_WEATHER,0.13772343345539928,0.12856610506327273,-7.12266144145834,-12.215373357609812,-2.2024951172792733,61916,2000
T2,FIXED512,RAW,S1,LATEST,FROZEN_WEATHER,0.1329650269690924,0.12974294788371551,-2.4834329248204967,-8.269192431897743,3.5325959809180025,61916,2000
T2,FIXED512,RAW,S2,LATEST,FROZEN_WEATHER,0.13893269426138732,0.1335286213458779,-4.047127021188446,-9.264814400855052,0.8530926622829178,61916,2000
T2,FIXED512,RAW,S3,LATEST,FROZEN_WEATHER,0.1407597653492686,0.13157882228344767,-6.97752336317717,-12.945281195184347,-1.3325257733027136,61916,2000
T2,FIXED512,RAW,MEAN,LATEST,FROZEN_WEATHER,0.1375952300087869,0.13085412414407846,-5.151618956454187,-10.563297432940647,-0.006651210769078696,61916,2000
T2,FIXED512,RAW,WORST,LATEST,FROZEN_WEATHER,0.1407597653492686,0.1335286213458779,-5.415426243831228,-12.090559051843591,-0.02068075347461085,61916,2000
ALL,FIXED512,RAW,S0,LATEST,FROZEN_WEATHER,0.10042811807440159,0.09846890083306059,-1.9896812341416952,-5.060549822248752,0.8037418864685288,61916,2000
ALL,FIXED512,RAW,S1,LATEST,FROZEN_WEATHER,0.10616559222033832,0.10712619311150291,0.8967002964109305,-1.890422977107717,3.486760469925733,61916,2000
ALL,FIXED512,RAW,S2,LATEST,FROZEN_WEATHER,0.1103535027703163,0.11049291735727003,0.12617513437801645,-2.5257407020743323,2.451160393304713,61916,2000
ALL,FIXED512,RAW,S3,LATEST,FROZEN_WEATHER,0.12009985671686423,0.1186972442851072,-1.1816722790867813,-3.8692238081333845,1.0791238830339507,61916,2000
ALL,FIXED512,RAW,MEAN,LATEST,FROZEN_WEATHER,0.1092617674454801,0.10869631389673519,-0.5202140978599478,-3.1379686606413912,1.812371691027191,61916,2000
ALL,FIXED512,RAW,WORST,LATEST,FROZEN_WEATHER,0.12009985671686423,0.11934717730591728,-0.6306637726484638,-3.3627229795696074,1.381976601781587,61916,2000
ADDITIONAL,FIXED512,RAW,S0,LATEST,FROZEN_WEATHER,0.10908846800325132,0.10508823711015489,-3.8065448646772353,-7.625858600565443,-0.4369560004957555,61916,2000
ADDITIONAL,FIXED512,RAW,S1,LATEST,FROZEN_WEATHER,0.11198264800279502,0.11187694894075766,-0.09447796265281876,-3.6932250307398387,3.330990724249446,61916,2000
ADDITIONAL,FIXED512,RAW,S2,LATEST,FROZEN_WEATHER,0.1161426200486129,0.11478491391788566,-1.1828262829891607,-4.626460606232661,1.729500924224591,61916,2000
ADDITIONAL,FIXED512,RAW,S3,LATEST,FROZEN_WEATHER,0.12375268909599771,0.12064575554716095,-2.5752530909570592,-6.266296380523427,0.44601177046729745,61916,2000
ADDITIONAL,FIXED512,RAW,MEAN,LATEST,FROZEN_WEATHER,0.11524160628766424,0.1130989638789898,-1.8944845604129152,-5.288061727610268,1.1707340150899368,61916,2000
ADDITIONAL,FIXED512,RAW,WORST,LATEST,FROZEN_WEATHER,0.12375268909599771,0.12162065507837606,-1.7530196793034023,-5.508088314363683,0.9618655462585539,61916,2000
T0,FIXED512,RAW,S0,DROP,FROZEN_WEATHER,0.08375647541384111,0.08523022827887197,1.7291433975851442,0.14999583220012652,3.454391756395499,61916,2000
T0,FIXED512,RAW,S1,DROP,FROZEN_WEATHER,0.09558421311897922,0.09762468145299348,2.0901152286952707,0.4327533282313197,3.768106856175751,61916,2000
T0,FIXED512,RAW,S2,DROP,FROZEN_WEATHER,0.09997903697565252,0.10190892423603877,1.8937372510343562,0.010616207961454509,3.57235848142906,61916,2000
T0,FIXED512,RAW,S3,DROP,FROZEN_WEATHER,0.11359177980067817,0.11480022176099972,1.0526477578043187,-0.3115343200741864,2.492106789114787,61916,2000
T0,FIXED512,RAW,MEAN,DROP,FROZEN_WEATHER,0.09822787632728776,0.09989101393222599,1.6649521708395496,0.2784339805271854,3.0405069602625736,61916,2000
T0,FIXED512,RAW,WORST,DROP,FROZEN_WEATHER,0.11359177980067817,0.11480022176099972,1.0526477578043187,-0.3115343200741864,2.492106789114787,61916,2000
T1,FIXED512,RAW,S0,DROP,FROZEN_WEATHER,0.08040819629920347,0.08161036915703702,1.4730638646178649,0.3661122689928762,2.5217819065576395,61916,2000
T1,FIXED512,RAW,S1,DROP,FROZEN_WEATHER,0.09145071700616475,0.0940109499977998,2.7233348792826435,1.4215329618579102,3.89254275214847,61916,2000
T1,FIXED512,RAW,S2,DROP,FROZEN_WEATHER,0.09395329461917126,0.09604120648989342,2.173975054074184,0.3789546264118143,3.541908302966845,61916,2000
T1,FIXED512,RAW,S3,DROP,FROZEN_WEATHER,0.10677584175269031,0.10971268881087423,2.6768526867904407,1.618192803140604,3.9773411878728187,61916,2000
T1,FIXED512,RAW,MEAN,DROP,FROZEN_WEATHER,0.09314701241930745,0.09534380361390113,2.304073375853222,1.2751093289294517,3.282693953923365,61916,2000
T1,FIXED512,RAW,WORST,DROP,FROZEN_WEATHER,0.10677584175269031,0.10971268881087423,2.6768526867904407,1.618192803140604,3.965229308876602,61916,2000
T2,FIXED512,RAW,S0,DROP,FROZEN_WEATHER,0.14031740498072315,0.12856610506327273,-9.140278389601294,-16.633267934853333,-1.583663346363859,61916,2000
T2,FIXED512,RAW,S1,DROP,FROZEN_WEATHER,0.13830205299254156,0.12974294788371551,-6.596971356391021,-14.08783938694614,1.0330885654049253,61916,2000
T2,FIXED512,RAW,S2,DROP,FROZEN_WEATHER,0.14382893556760123,0.1335286213458779,-7.713937370058315,-15.217520975170265,-0.49772169454445614,61916,2000
T2,FIXED512,RAW,S3,DROP,FROZEN_WEATHER,0.14489319057658193,0.13157882228344767,-10.118929522299865,-18.005724282869664,-2.6100297587705263,61916,2000
T2,FIXED512,RAW,MEAN,DROP,FROZEN_WEATHER,0.14183539602936196,0.13085412414407846,-8.39199525205063,-15.986677539046742,-0.9514472739409536,61916,2000
T2,FIXED512,RAW,WORST,DROP,FROZEN_WEATHER,0.14489319057658193,0.1335286213458779,-8.510961257711557,-16.57172035510513,-1.4641285464555982,61916,2000
ALL,FIXED512,RAW,S0,DROP,FROZEN_WEATHER,0.10149402556458924,0.09846890083306059,-3.0721625873099745,-7.27384678458946,0.7665093602366755,61916,2000
ALL,FIXED512,RAW,S1,DROP,FROZEN_WEATHER,0.10844566103922852,0.10712619311150291,-1.2316949659101892,-5.096122430595849,2.4197884314320315,61916,2000
ALL,FIXED512,RAW,S2,DROP,FROZEN_WEATHER,0.11258708905414168,0.11049291735727003,-1.8952994879303553,-5.82802209937482,1.6108648134912062,61916,2000
ALL,FIXED512,RAW,S3,DROP,FROZEN_WEATHER,0.12175360404331681,0.1186972442851072,-2.5749205692327033,-6.185518370797076,0.5268441649477089,61916,2000
ALL,FIXED512,RAW,MEAN,DROP,FROZEN_WEATHER,0.11107009492531905,0.10869631389673519,-2.183865251253163,-5.973476584251225,1.2388604010442823,61916,2000
ALL,FIXED512,RAW,WORST,DROP,FROZEN_WEATHER,0.12175360404331681,0.11934717730591728,-2.016324802748579,-5.697589408399806,0.8841914313480962,61916,2000
ADDITIONAL,FIXED512,RAW,S0,DROP,FROZEN_WEATHER,0.11036280063996332,0.10508823711015489,-5.019175956182005,-10.359201235694323,0.025738075036030518,61916,2000
ADDITIONAL,FIXED512,RAW,S1,DROP,FROZEN_WEATHER,0.11487638499935315,0.11187694894075766,-2.6810134589778567,-7.494202371409628,2.0568841553932486,61916,2000
ADDITIONAL,FIXED512,RAW,S2,DROP,FROZEN_WEATHER,0.11889111509338625,0.11478491391788566,-3.5773003919644584,-8.700772489562805,0.9710752934342437,61916,2000
ADDITIONAL,FIXED512,RAW,S3,DROP,FROZEN_WEATHER,0.12583451616463612,0.12064575554716095,-4.300823177693027,-9.136710941921306,-0.10651475316139193,61916,2000
ADDITIONAL,FIXED512,RAW,MEAN,DROP,FROZEN_WEATHER,0.1174912042243347,0.1130989638789898,-3.8835372090980314,-8.801093429985807,0.7060851177527054,61916,2000
ADDITIONAL,FIXED512,RAW,WORST,DROP,FROZEN_WEATHER,0.12583451616463612,0.12162065507837606,-3.4647577613724523,-8.301454733635186,0.5408139052460297,61916,2000
T0,FIXED512,RAW,S0,PATH,FROZEN_WEATHER,0.08384523288498315,0.08523022827887197,1.625004909475475,-2.546626937865946,5.830277138040336,61916,2000
T0,FIXED512,RAW,S1,PATH,FROZEN_WEATHER,0.09393909276998502,0.09762468145299348,3.7752632102395935,0.2240789367442988,7.201516275517037,61916,2000
T0,FIXED512,RAW,S2,PATH,FROZEN_WEATHER,0.09804647731265038,0.10190892423603877,3.7900968461233946,-0.6665264929645406,7.408883393533971,61916,2000
T0,FIXED512,RAW,S3,PATH,FROZEN_WEATHER,0.10944795729289222,0.11480022176099972,4.6622422727111665,0.8677999975050867,7.824196506277607,61916,2000
T0,FIXED512,RAW,MEAN,PATH,FROZEN_WEATHER,0.0963196900651277,0.09989101393222599,3.5752203591820253,0.2838895726939862,6.826707281452318,61916,2000
T0,FIXED512,RAW,WORST,PATH,FROZEN_WEATHER,0.10944795729289222,0.11480022176099972,4.6622422727111665,0.8677999975050867,7.824196506277607,61916,2000
T1,FIXED512,RAW,S0,PATH,FROZEN_WEATHER,0.07990963802261487,0.08161036915703702,2.083964515770729,0.2135996063524073,3.8950778836249946,61916,2000
T1,FIXED512,RAW,S1,PATH,FROZEN_WEATHER,0.08966397451644778,0.0940109499977998,4.623903365994868,2.6110300988777446,6.3844838048905475,61916,2000
T1,FIXED512,RAW,S2,PATH,FROZEN_WEATHER,0.09218395981585224,0.09604120648989342,4.016241377025062,1.3709932315474305,5.863097074820599,61916,2000
T1,FIXED512,RAW,S3,PATH,FROZEN_WEATHER,0.10338015485150329,0.10971268881087423,5.771924859381709,4.20532135928424,7.383021752162505,61916,2000
T1,FIXED512,RAW,MEAN,PATH,FROZEN_WEATHER,0.09128443180160455,0.09534380361390113,4.257614714780193,2.692124514223649,5.641852396002993,61916,2000
T1,FIXED512,RAW,WORST,PATH,FROZEN_WEATHER,0.10338015485150329,0.10971268881087423,5.771924859381709,4.20532135928424,7.383021752162505,61916,2000
T2,FIXED512,RAW,S0,PATH,FROZEN_WEATHER,0.1433575904984614,0.12856610506327273,-11.504965035620508,-20.330549948915564,-2.7062856056380675,61916,2000
T2,FIXED512,RAW,S1,PATH,FROZEN_WEATHER,0.1413561387461866,0.12974294788371551,-8.950922614213779,-17.122094006337637,-0.5347499607655944,61916,2000
T2,FIXED512,RAW,S2,PATH,FROZEN_WEATHER,0.14546866720301888,0.1335286213458779,-8.941937493844705,-16.757372363295804,-1.3433410231121519,61916,2000
T2,FIXED512,RAW,S3,PATH,FROZEN_WEATHER,0.144880085222096,0.13157882228344767,-10.108969443422053,-18.13316088882865,-2.06145330574891,61916,2000
T2,FIXED512,RAW,MEAN,PATH,FROZEN_WEATHER,0.14376562041744073,0.13085412414407846,-9.867091586006048,-18.052023923466834,-1.7690152422264185,61916,2000
T2,FIXED512,RAW,WORST,PATH,FROZEN_WEATHER,0.14546866720301888,0.1335286213458779,-8.941937493844705,-17.890116777546464,-1.7277044440457439,61916,2000
ALL,FIXED512,RAW,S0,PATH,FROZEN_WEATHER,0.10237082046868647,0.09846890083306059,-3.9625908308258673,-9.412291017493956,1.2739399886357818,61916,2000
ALL,FIXED512,RAW,S1,PATH,FROZEN_WEATHER,0.10831973534420647,0.10712619311150291,-1.1141460347249075,-5.677113935114036,3.597048592653443,61916,2000
ALL,FIXED512,RAW,S2,PATH,FROZEN_WEATHER,0.1118997014438405,0.11049291735727003,-1.2731893773985017,-5.989610514319841,3.119015986734092,61916,2000
ALL,FIXED512,RAW,S3,PATH,FROZEN_WEATHER,0.1192360657888305,0.1186972442851072,-0.45394609366757915,-4.775589643804028,3.7122321522161625,61916,2000
ALL,FIXED512,RAW,MEAN,PATH,FROZEN_WEATHER,0.11045658076139099,0.10869631389673519,-1.6194356566020343,-6.25532520958573,2.8517569243864616,61916,2000
ALL,FIXED512,RAW,WORST,PATH,FROZEN_WEATHER,0.11943225978247146,0.11934717730591728,-0.07128989430231526,-4.599240707645172,3.8017891745938943,61916,2000
ADDITIONAL,FIXED512,RAW,S0,PATH,FROZEN_WEATHER,0.11163361426053814,0.10508823711015489,-6.228458417779243,-12.670466881437529,-0.12950941960687704,61916,2000
ADDITIONAL,FIXED512,RAW,S1,PATH,FROZEN_WEATHER,0.11551005663131719,0.11187694894075766,-3.24741398917071,-8.728420512420305,2.0925176551328226,61916,2000
ADDITIONAL,FIXED512,RAW,S2,PATH,FROZEN_WEATHER,0.11882631350943557,0.11478491391788566,-3.5208456003556585,-8.989526451770086,1.4529404343759305,61916,2000
ADDITIONAL,FIXED512,RAW,S3,PATH,FROZEN_WEATHER,0.12413012003679964,0.12064575554716095,-2.8880953779402883,-7.832578035609561,1.9008150765635687,61916,2000
ADDITIONAL,FIXED512,RAW,MEAN,PATH,FROZEN_WEATHER,0.11752502610952265,0.1130989638789898,-3.913441890828032,-9.418145447246209,1.3000420925135325,61916,2000
ADDITIONAL,FIXED512,RAW,WORST,PATH,FROZEN_WEATHER,0.12442441102726108,0.12162065507837606,-2.3053287676161514,-7.62425746478792,2.0525400767312894,61916,2000
T0,FIXED512,RAW,S0,POINT,FROZEN_WEATHER,0.08323442663381378,0.08523022827887197,2.341659391698402,-1.4877405982006122,6.041770612752492,61916,2000
T0,FIXED512,RAW,S1,POINT,FROZEN_WEATHER,0.09600581218472395,0.09762468145299348,1.6582581824341378,-1.7447353963166248,5.242366509222955,61916,2000
T0,FIXED512,RAW,S2,POINT,FROZEN_WEATHER,0.10024908343704478,0.10190892423603877,1.6287492105691472,-1.550986634048082,4.785813435915036,61916,2000
T0,FIXED512,RAW,S3,POINT,FROZEN_WEATHER,0.1155084613866739,0.11480022176099972,-0.6169322801036469,-3.638689954621721,2.355140813482946,61916,2000
T0,FIXED512,RAW,MEAN,POINT,FROZEN_WEATHER,0.09874944591056409,0.09989101393222599,1.1428135291893569,-1.7355217689928386,4.204531566890681,61916,2000
T0,FIXED512,RAW,WORST,POINT,FROZEN_WEATHER,0.1155084613866739,0.11480022176099972,-0.6169322801036469,-3.638689954621721,2.355140813482946,61916,2000
T1,FIXED512,RAW,S0,POINT,FROZEN_WEATHER,0.07959394900700756,0.08161036915703702,2.4707891544387115,0.8882189733345482,4.022320321422424,61916,2000
T1,FIXED512,RAW,S1,POINT,FROZEN_WEATHER,0.09007937543239572,0.0940109499977998,4.182038970456198,2.4170481750737207,5.663206776398231,61916,2000
T1,FIXED512,RAW,S2,POINT,FROZEN_WEATHER,0.09236681120564537,0.09604120648989342,3.8258529005825386,1.7636923279663468,5.359731427583408,61916,2000
T1,FIXED512,RAW,S3,POINT,FROZEN_WEATHER,0.10450280665895526,0.10971268881087423,4.748659620310569,3.2415123728568433,6.254444738038932,61916,2000
T1,FIXED512,RAW,MEAN,POINT,FROZEN_WEATHER,0.09163573557600098,0.09534380361390113,3.8891547193943854,2.458530213624079,5.162710568251409,61916,2000
T1,FIXED512,RAW,WORST,POINT,FROZEN_WEATHER,0.10450280665895526,0.10971268881087423,4.748659620310569,3.2415123728568433,6.254444738038932,61916,2000
T2,FIXED512,RAW,S0,POINT,FROZEN_WEATHER,0.13844076286570617,0.12856610506327273,-7.680607417930024,-14.668637869147895,-0.3752330862440277,61916,2000
T2,FIXED512,RAW,S1,POINT,FROZEN_WEATHER,0.13725105598225473,0.12974294788371551,-5.786910364691649,-12.502809683213771,1.3207134938753546,61916,2000
T2,FIXED512,RAW,S2,POINT,FROZEN_WEATHER,0.14224506428981354,0.1335286213458779,-6.527771241910395,-12.629585825836802,-0.10330132369872498,61916,2000
T2,FIXED512,RAW,S3,POINT,FROZEN_WEATHER,0.14250444791489775,0.13157882228344767,-8.303483373573636,-14.609392233795466,-1.609069011336035,61916,2000
T2,FIXED512,RAW,MEAN,POINT,FROZEN_WEATHER,0.14011033276316803,0.13085412414407846,-7.073685051682373,-13.473536296043621,-0.23278390721874312,61916,2000
T2,FIXED512,RAW,WORST,POINT,FROZEN_WEATHER,0.14250444791489775,0.1335286213458779,-6.722024445807655,-13.667656101633693,-0.5581541724826432,61916,2000
ALL,FIXED512,RAW,S0,POINT,FROZEN_WEATHER,0.1004230461688425,0.09846890083306059,-1.9845304652022775,-5.867672997167217,1.9399570396354922,61916,2000
ALL,FIXED512,RAW,S1,POINT,FROZEN_WEATHER,0.10777874786645814,0.10712619311150291,-0.609145845662608,-4.203244242745589,2.9677107290906606,61916,2000
ALL,FIXED512,RAW,S2,POINT,FROZEN_WEATHER,0.1116203196441679,0.11049291735727003,-1.0203389627703474,-4.542112283146938,2.426708947960761,61916,2000
ALL,FIXED512,RAW,S3,POINT,FROZEN_WEATHER,0.1208385719868423,0.1186972442851072,-1.8040247813939931,-4.971401896661462,1.41061170965168,61916,2000
ALL,FIXED512,RAW,MEAN,POINT,FROZEN_WEATHER,0.11016517141657771,0.10869631389673519,-1.3513406914957389,-4.816749821335145,2.1301444472887083,61916,2000
ALL,FIXED512,RAW,WORST,POINT,FROZEN_WEATHER,0.1208385719868423,0.11934717730591728,-1.249627108567631,-4.557001081828873,1.717738619416403,61916,2000
ADDITIONAL,FIXED512,RAW,S0,POINT,FROZEN_WEATHER,0.10901735593635686,0.10508823711015489,-3.7388759524849795,-8.73260097791075,1.2261162498710385,61916,2000
ADDITIONAL,FIXED512,RAW,S1,POINT,FROZEN_WEATHER,0.11366521570732523,0.11187694894075766,-1.5984228954210338,-5.797324426649686,2.750889900521717,61916,2000
ADDITIONAL,FIXED512,RAW,S2,POINT,FROZEN_WEATHER,0.11730593774772946,0.11478491391788566,-2.196302409258486,-6.242356245776249,1.835935854606428,61916,2000
ADDITIONAL,FIXED512,RAW,S3,POINT,FROZEN_WEATHER,0.1235036272869265,0.12064575554716095,-2.368812501363463,-6.219889657542082,1.498564098428044,61916,2000
ADDITIONAL,FIXED512,RAW,MEAN,POINT,FROZEN_WEATHER,0.1158730341695845,0.1130989638789898,-2.4527813478139553,-6.619141527555756,1.8149657099889107,61916,2000
ADDITIONAL,FIXED512,RAW,WORST,POINT,FROZEN_WEATHER,0.1235036272869265,0.12162065507837606,-1.5482338977182721,-5.634251892393873,2.0188352572710158,61916,2000
