source,method,seed,variant,crossing_reference,window,lead_start,lead_end,n_origins,n_series,scaled_pinball,pce,coverage80,coverage_deficit80,scaled_width80,scaled_mae,raw_mae,scaled_rmse,raw_quantile_crossing_rate,raw_quantile_crossing_any_rate
Electricity,R_NATIVE,92122,raw,pre_sort_raw_q,block_4,193,256,209,32,0.19780512657196808,0.045638591922514626,0.8183687200956937,-0.018368720095693743,0.7725477945778334,0.24619168575286146,82.70879669104252,0.3847701463718942,0.0,0.0
Electricity,R_NATIVE,92122,raw,pre_sort_raw_q,prefix_64,1,64,209,32,0.14981844308078113,0.031501071570972886,0.8523474880382775,-0.05234748803827746,0.6911567221340147,0.18609106869529252,60.429475077343255,0.2908426180612539,0.003017005737888756,0.010863673744019139
Electricity,R_NATIVE,92122,raw,pre_sort_raw_q,prefix_128,1,128,209,32,0.15993262705569922,0.031469246328415745,0.8337203760466507,-0.03372037604665069,0.6867484494661831,0.19877536414179403,65.68838760140909,0.31292141764101344,0.001508502868944378,0.005431836872009569
Electricity,R_NATIVE,92122,raw,pre_sort_raw_q,prefix_192,1,192,209,32,0.17268894671783458,0.034362453343744465,0.8257357705342903,-0.025735770534290235,0.7131910580274088,0.21460219339019904,71.63821528262,0.3383876987973349,0.001005668579296252,0.0036212245813397126
Electricity,R_NATIVE,92122,raw,pre_sort_raw_q,prefix_256,1,256,209,32,0.17896799168136793,0.03652393071338384,0.8238940079246412,-0.0238940079246411,0.7280302421650149,0.22249956648086464,74.40586063472563,0.3507303040255415,0.000754251434472189,0.0027159184360047847
Electricity,R_NATIVE,92122,ordered,pre_sort_raw_q,full_256,1,256,209,32,0.17896026530684833,0.03666618383672249,0.8242006438770932,-0.024200643877093253,0.7280681694764884,0.22249286534829216,74.4043961182063,0.35072933830241493,0.000754251434472189,0.0027159184360047847
Electricity,R_NATIVE,92122,ordered,pre_sort_raw_q,tail_129_256,129,256,209,32,0.19800335630703664,0.04487400734316853,0.8140676398026316,-0.014067639802631534,0.7693120348638466,0.24622376881993527,83.12333366804216,0.384321870561988,0.0,0.0
Electricity,R_NATIVE,92122,ordered,pre_sort_raw_q,block_1,1,64,209,32,0.1497875375827027,0.03150730163476874,0.8535740318480861,-0.05357403184808607,0.6913084313799089,0.18606426416500266,60.42361701126589,0.2908385017308122,0.003017005737888756,0.010863673744019139
Electricity,R_NATIVE,92122,ordered,pre_sort_raw_q,block_2,65,128,209,32,0.17004681103061728,0.0337634154040404,0.8150932640550239,-0.01509326405502388,0.6823401767983516,0.21145965958829552,70.94730012547492,0.3329990016872957,0.0,0.0
Electricity,R_NATIVE,92122,ordered,pre_sort_raw_q,block_3,129,192,209,32,0.1982015860421052,0.04505535411682615,0.8097665595095693,-0.009766559509569329,0.7660762751498599,0.24625585188700905,83.5378706450418,0.3837027322682818,0.0,0.0
Electricity,R_NATIVE,92122,ordered,pre_sort_raw_q,block_4,193,256,209,32,0.19780512657196808,0.045638591922514626,0.8183687200956937,-0.018368720095693743,0.7725477945778334,0.24619168575286146,82.70879669104252,0.3847701463718942,0.0,0.0
Electricity,R_NATIVE,92122,ordered,pre_sort_raw_q,prefix_64,1,64,209,32,0.1497875375827027,0.03150730163476874,0.8535740318480861,-0.05357403184808607,0.6913084313799089,0.18606426416500266,60.42361701126589,0.2908385017308122,0.003017005737888756,0.010863673744019139
Electricity,R_NATIVE,92122,ordered,pre_sort_raw_q,prefix_128,1,128,209,32,0.15991717430666,0.03147236136031367,0.834333647951555,-0.034333647951554996,0.6868243040891302,0.1987619618766491,65.68545856837041,0.3129193674050067,0.001508502868944378,0.005431836872009569
Electricity,R_NATIVE,92122,ordered,pre_sort_raw_q,prefix_192,1,192,209,32,0.17267864488514176,0.03440253342083112,0.8261446184708932,-0.026144618470893107,0.7132416277760403,0.21459325854676914,71.63626259392754,0.3383863910624432,0.001005668579296252,0.0036212245813397126
Electricity,R_NATIVE,92122,ordered,pre_sort_raw_q,prefix_256,1,256,209,32,0.17896026530684833,0.03666618383672249,0.8242006438770932,-0.024200643877093253,0.7280681694764884,0.22249286534829216,74.4043961182063,0.35072933830241493,0.000754251434472189,0.0027159184360047847
Electricity,R_NATIVE,92122,affine,pre_sort_raw_q,full_256,1,256,209,32,0.17874454535157386,0.03291478985994817,0.7986604973459929,0.0013395026540072262,0.6848613925152441,0.22249286534829216,74.4043961182063,0.35072933830241493,0.000754251434472189,0.0027159184360047847
Electricity,R_NATIVE,92122,affine,pre_sort_raw_q,tail_129_256,129,256,209,32,0.19800335630703664,0.04487400734316853,0.8140676398026316,-0.014067639802631534,0.7693120348638466,0.24622376881993527,83.12333366804216,0.384321870561988,0.0,0.0
Electricity,R_NATIVE,92122,affine,pre_sort_raw_q,block_1,1,64,209,32,0.14892465776160482,0.027395822949893674,0.7514134457236842,0.04858655427631582,0.5184813235349318,0.18606426416500266,60.42361701126589,0.2908385017308122,0.003017005737888756,0.010863673744019139
Electricity,R_NATIVE,92122,affine,pre_sort_raw_q,block_2,65,128,209,32,0.17004681103061728,0.0337634154040404,0.8150932640550239,-0.01509326405502388,0.6823401767983516,0.21145965958829552,70.94730012547492,0.3329990016872957,0.0,0.0
Electricity,R_NATIVE,92122,affine,pre_sort_raw_q,block_3,129,192,209,32,0.1982015860421052,0.04505535411682615,0.8097665595095693,-0.009766559509569329,0.7660762751498599,0.24625585188700905,83.5378706450418,0.3837027322682818,0.0,0.0
Electricity,R_NATIVE,92122,affine,pre_sort_raw_q,block_4,193,256,209,32,0.19780512657196808,0.045638591922514626,0.8183687200956937,-0.018368720095693743,0.7725477945778334,0.24619168575286146,82.70879669104252,0.3847701463718942,0.0,0.0
Electricity,R_NATIVE,92122,affine,pre_sort_raw_q,prefix_64,1,64,209,32,0.14892465776160482,0.027395822949893674,0.7514134457236842,0.04858655427631582,0.5184813235349318,0.18606426416500266,60.42361701126589,0.2908385017308122,0.003017005737888756,0.010863673744019139
Electricity,R_NATIVE,92122,affine,pre_sort_raw_q,prefix_128,1,128,209,32,0.15948573439611108,0.024558158683878256,0.7832533548893541,0.01674664511064598,0.6004107501666418,0.1987619618766491,65.68545856837041,0.3129193674050067,0.001508502868944378,0.005431836872009569
Electricity,R_NATIVE,92122,affine,pre_sort_raw_q,prefix_192,1,192,209,32,0.17239101827810913,0.02982854172204501,0.7920910897627592,0.007908910237240874,0.6556325918277146,0.21459325854676914,71.63626259392754,0.3383863910624432,0.001005668579296252,0.0036212245813397126
Electricity,R_NATIVE,92122,affine,pre_sort_raw_q,prefix_256,1,256,209,32,0.17874454535157386,0.03291478985994817,0.7986604973459929,0.0013395026540072262,0.6848613925152441,0.22249286534829216,74.4043961182063,0.35072933830241493,0.000754251434472189,0.0027159184360047847
Electricity,R_ROLLOUT_LORA,92121,raw,pre_sort_raw_q,full_256,1,256,209,32,0.1791791625847164,0.037155360658393144,0.771808533006878,0.028191466993122055,0.6449880376848345,0.2229977029472069,74.05062366004935,0.35334899153543337,0.005305459054463217,0.020025371934808613
Electricity,R_ROLLOUT_LORA,92121,raw,pre_sort_raw_q,tail_129_256,129,256,209,32,0.19870327777113533,0.04842101628954014,0.7660315116626795,0.03396848833732062,0.6786224434580459,0.24679660503185777,82.5881096961057,0.3880277984406173,0.0028119977011064595,0.011890466133373207
Electricity,R_ROLLOUT_LORA,92121,raw,pre_sort_raw_q,block_1,1,64,209,32,0.1491242998384898,0.02397375274122807,0.796559603020335,0.0034403969796651043,0.616679960071103,0.1866471948481885,60.373661368470366,0.2917778175752851,0.008433072760915074,0.033186771082535885
Electricity,R_ROLLOUT_LORA,92121,raw,pre_sort_raw_q,block_2,65,128,209,32,0.17018579495810526,0.034826004701621484,0.7586115056818181,0.04138849431818187,0.6060273037521434,0.2117504068769235,70.65261387951566,0.33471700243531527,0.00716476805472488,0.023133784389952155
Electricity,R_ROLLOUT_LORA,92121,raw,pre_sort_raw_q,block_3,129,192,209,32,0.19822052296472892,0.042651587835592766,0.7781450919557416,0.021854908044258416,0.7041461423751862,0.24644387149417782,82.81858617329355,0.3865459137903891,0.0031449167351973685,0.012209367523923445
Electricity,R_ROLLOUT_LORA,92121,raw,pre_sort_raw_q,block_4,193,256,209,32,0.19918603257754164,0.054886031366294524,0.7539179313696172,0.04608206863038281,0.6530987445409056,0.24714933856953777,82.35763321891783,0.38933732286166667,0.0024790786670155504,0.011571564742822966
Electricity,R_ROLLOUT_LORA,92121,raw,pre_sort_raw_q,prefix_64,1,64,209,32,0.1491242998384898,0.02397375274122807,0.796559603020335,0.0034403969796651043,0.616679960071103,0.1866471948481885,60.373661368470366,0.2917778175752851,0.008433072760915074,0.033186771082535885
Electricity,R_ROLLOUT_LORA,92121,raw,pre_sort_raw_q,prefix_128,1,128,209,32,0.15965504739829753,0.027853057715311005,0.7775855543510766,0.02241444564892349,0.6113536319116233,0.19919880086255598,65.51313762399302,0.3142635343316347,0.007798920407819976,0.028160277736244018
Electricity,R_ROLLOUT_LORA,92121,raw,pre_sort_raw_q,prefix_192,1,192,209,32,0.17251020592044133,0.032001293776581605,0.7777720668859649,0.02222793311403512,0.6422844687328109,0.21494715773976328,71.28162047375986,0.3402795648722486,0.0062475858502791075,0.0228433076654705
Electricity,R_ROLLOUT_LORA,92121,raw,pre_sort_raw_q,prefix_256,1,256,209,32,0.1791791625847164,0.037155360658393144,0.771808533006878,0.028191466993122055,0.6449880376848345,0.2229977029472069,74.05062366004935,0.35334899153543337,0.005305459054463217,0.020025371934808613
Electricity,R_ROLLOUT_LORA,92121,ordered,pre_sort_raw_q,full_256,1,256,209,32,0.17914479632640706,0.037051967557981125,0.7735262784090908,0.026473721590909133,0.6451546185246115,0.22297355239912073,74.0438304253025,0.35334568311900705,0.005305459054463217,0.020025371934808613
Electricity,R_ROLLOUT_LORA,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,209,32,0.1986884453608975,0.048625310464845826,0.7666237571022727,0.03337624289772733,0.6786802147517252,0.2467787674002252,82.58392900958854,0.3880258336773779,0.0028119977011064595,0.011890466133373207
Electricity,R_ROLLOUT_LORA,92121,ordered,pre_sort_raw_q,block_1,1,64,209,32,0.14906619422491818,0.023731403259569378,0.8001341021232058,-0.00013410212320569964,0.6170200589148528,0.18661545604308197,60.362964997237384,0.2917695845878461,0.008433072760915074,0.033186771082535885
Electricity,R_ROLLOUT_LORA,92121,ordered,pre_sort_raw_q,block_2,65,128,209,32,0.1701361003589152,0.03465218592171718,0.7607234973086123,0.039276502691387605,0.6062379856801432,0.21172121875295055,70.64449868479556,0.33471510687381323,0.00716476805472488,0.023133784389952155
Electricity,R_ROLLOUT_LORA,92121,ordered,pre_sort_raw_q,block_3,129,192,209,32,0.19819941662348936,0.042851676717836254,0.7787618682715312,0.02123813172846895,0.7042141104947479,0.2464230945021995,82.81370811211613,0.3865432112193461,0.0031449167351973685,0.012209367523923445
Electricity,R_ROLLOUT_LORA,92121,ordered,pre_sort_raw_q,block_4,193,256,209,32,0.19917747409830558,0.05494729366028708,0.7544856459330143,0.04551435406698569,0.6531463190087026,0.24713444029825082,82.35414990706093,0.38933609534618896,0.0024790786670155504,0.011571564742822966
Electricity,R_ROLLOUT_LORA,92121,ordered,pre_sort_raw_q,prefix_64,1,64,209,32,0.14906619422491818,0.023731403259569378,0.8001341021232058,-0.00013410212320569964,0.6170200589148528,0.18661545604308197,60.362964997237384,0.2917695845878461,0.008433072760915074,0.033186771082535885
Electricity,R_ROLLOUT_LORA,92121,ordered,pre_sort_raw_q,prefix_128,1,128,209,32,0.1596011472919167,0.027669270833333332,0.7804287997159091,0.019571200284090956,0.611629022297498,0.19916833739801626,65.50373184101647,0.3142586415252141,0.007798920407819976,0.028160277736244018
Electricity,R_ROLLOUT_LORA,92121,ordered,pre_sort_raw_q,prefix_192,1,192,209,32,0.17246723706910758,0.031879461417907144,0.7798731559011165,0.020126844098883604,0.642490718363248,0.21491992309941066,71.27372393138302,0.34027549316870587,0.0062475858502791075,0.0228433076654705
Electricity,R_ROLLOUT_LORA,92121,ordered,pre_sort_raw_q,prefix_256,1,256,209,32,0.17914479632640706,0.037051967557981125,0.7735262784090908,0.026473721590909133,0.6451546185246115,0.22297355239912073,74.0438304253025,0.35334568311900705,0.005305459054463217,0.020025371934808613
Electricity,R_ROLLOUT_LORA,92121,affine,pre_sort_raw_q,full_256,1,256,209,32,0.17910693724692,0.03500409367108586,0.7929798473011364,0.0070201526988636805,0.6859762634626554,0.22297355239912073,74.0438304253025,0.35334568311900705,0.005305459054463217,0.020025371934808613
Electricity,R_ROLLOUT_LORA,92121,affine,pre_sort_raw_q,tail_129_256,129,256,209,32,0.1986127272019233,0.04665925808246943,0.8055308948863636,-0.005530894886363588,0.7603235046278132,0.2467787674002252,82.58392900958854,0.3880258336773779,0.0028119977011064595,0.011890466133373207
Electricity,R_ROLLOUT_LORA,92121,affine,pre_sort_raw_q,block_1,1,64,209,32,0.14906619422491818,0.023731403259569378,0.8001341021232058,-0.00013410212320569964,0.6170200589148528,0.18661545604308197,60.362964997237384,0.2917695845878461,0.008433072760915074,0.033186771082535885
Electricity,R_ROLLOUT_LORA,92121,affine,pre_sort_raw_q,block_2,65,128,209,32,0.1701361003589152,0.03465218592171718,0.7607234973086123,0.039276502691387605,0.6062379856801432,0.21172121875295055,70.64449868479556,0.33471510687381323,0.00716476805472488,0.023133784389952155
Electricity,R_ROLLOUT_LORA,92121,affine,pre_sort_raw_q,block_3,129,192,209,32,0.19819941662348936,0.042851676717836254,0.7787618682715312,0.02123813172846895,0.7042141104947479,0.2464230945021995,82.81370811211613,0.3865432112193461,0.0031449167351973685,0.012209367523923445
Electricity,R_ROLLOUT_LORA,92121,affine,pre_sort_raw_q,block_4,193,256,209,32,0.1990260377803572,0.053228211390217973,0.8322999215011961,-0.03229992150119612,0.8164328987608781,0.24713444029825082,82.35414990706093,0.38933609534618896,0.0024790786670155504,0.011571564742822966
Electricity,R_ROLLOUT_LORA,92121,affine,pre_sort_raw_q,prefix_64,1,64,209,32,0.14906619422491818,0.023731403259569378,0.8001341021232058,-0.00013410212320569964,0.6170200589148528,0.18661545604308197,60.362964997237384,0.2917695845878461,0.008433072760915074,0.033186771082535885
Electricity,R_ROLLOUT_LORA,92121,affine,pre_sort_raw_q,prefix_128,1,128,209,32,0.1596011472919167,0.027669270833333332,0.7804287997159091,0.019571200284090956,0.611629022297498,0.19916833739801626,65.50373184101647,0.3142586415252141,0.007798920407819976,0.028160277736244018
Electricity,R_ROLLOUT_LORA,92121,affine,pre_sort_raw_q,prefix_192,1,192,209,32,0.17246723706910758,0.031879461417907144,0.7798731559011165,0.020126844098883604,0.642490718363248,0.21491992309941066,71.27372393138302,0.34027549316870587,0.0062475858502791075,0.0228433076654705
Electricity,R_ROLLOUT_LORA,92121,affine,pre_sort_raw_q,prefix_256,1,256,209,32,0.17910693724692,0.03500409367108586,0.7929798473011364,0.0070201526988636805,0.6859762634626554,0.22297355239912073,74.0438304253025,0.35334568311900705,0.005305459054463217,0.020025371934808613
Electricity,R_ROLLOUT_LORA,92122,raw,pre_sort_raw_q,full_256,1,256,209,32,0.17909376775602237,0.032194607464447106,0.8302854693107058,-0.030285469310705696,0.7384637025018264,0.22242218864343483,74.65483354447571,0.3520404066485987,0.0021272504158567586,0.007548501046650718
Electricity,R_ROLLOUT_LORA,92122,raw,pre_sort_raw_q,tail_129_256,129,256,209,32,0.19811018710522021,0.039833937649521534,0.8196595114383971,-0.01965951143839708,0.7768983177950632,0.24598005636423811,83.53930031501523,0.38614376579754295,0.001056871916118421,0.0040429220245215315
Electricity,R_ROLLOUT_LORA,92122,raw,pre_sort_raw_q,block_1,1,64,209,32,0.1498184428790314,0.03150081198498139,0.8523451517643541,-0.05234515176435402,0.6911567190978767,0.18609106843630152,60.42947503732758,0.290842617991894,0.003017005737888756,0.010863673744019139
Electricity,R_ROLLOUT_LORA,92122,raw,pre_sort_raw_q,block_2,65,128,209,32,0.1703362539346176,0.029560354781366295,0.8294777026016746,-0.0294777026016746,0.7089014553193018,0.21163757340896164,71.11125851054476,0.3341486517344059,0.0033782520933014356,0.01124448639354067
Electricity,R_ROLLOUT_LORA,92122,raw,pre_sort_raw_q,block_3,129,192,209,32,0.19849512815286136,0.041394880133572565,0.8261344946172249,-0.026134494617224842,0.7978229365509669,0.2465057602290261,84.05063081786714,0.3856648226112272,0.0014738968114533493,0.005324368271531101
Electricity,R_ROLLOUT_LORA,92122,raw,pre_sort_raw_q,block_4,193,256,209,32,0.19772524605757907,0.03963519861443381,0.8131845282595694,-0.013184528259569336,0.7559736990391599,0.24545435249945013,83.02796981216332,0.386456989671917,0.0006398470207834928,0.0027614757775119617
Electricity,R_ROLLOUT_LORA,92122,raw,pre_sort_raw_q,prefix_64,1,64,209,32,0.1498184428790314,0.03150081198498139,0.8523451517643541,-0.05234515176435402,0.6911567190978767,0.18609106843630152,60.42947503732758,0.290842617991894,0.003017005737888756,0.010863673744019139
Electricity,R_ROLLOUT_LORA,92122,raw,pre_sort_raw_q,prefix_128,1,128,209,32,0.1600773484068245,0.029127676850744286,0.8409114271830144,-0.0409114271830143,0.7000290872085895,0.19886432092263154,65.77036677393616,0.313542266757627,0.0031976289155950955,0.011054080068779904
Electricity,R_ROLLOUT_LORA,92122,raw,pre_sort_raw_q,prefix_192,1,192,209,32,0.17288327498883677,0.03114864032318802,0.835985782994418,-0.03598578299441782,0.7326270369893818,0.21474480069142976,71.86378812191316,0.33954586118934016,0.002623051547547847,0.009144176136363636
Electricity,R_ROLLOUT_LORA,92122,raw,pre_sort_raw_q,prefix_256,1,256,209,32,0.17909376775602237,0.032194607464447106,0.8302854693107058,-0.030285469310705696,0.7384637025018264,0.22242218864343483,74.65483354447571,0.3520404066485987,0.0021272504158567586,0.007548501046650718
Electricity,R_ROLLOUT_LORA,92122,ordered,pre_sort_raw_q,full_256,1,256,209,32,0.1790750086386416,0.03228470976209463,0.8308718740654905,-0.030871874065490388,0.7385460463017435,0.22240466113714522,74.6510517923451,0.3520385469770114,0.0021272504158567586,0.007548501046650718
Electricity,R_ROLLOUT_LORA,92122,ordered,pre_sort_raw_q,tail_129_256,129,256,209,32,0.19810320790815322,0.03993829121810207,0.8197868383672249,-0.01978683836722483,0.7769175297272373,0.24597008862242897,83.53712444932927,0.38614290010461993,0.001056871916118421,0.0040429220245215315
Electricity,R_ROLLOUT_LORA,92122,ordered,pre_sort_raw_q,block_1,1,64,209,32,0.14978753738388395,0.031507042048777245,0.8535716955741627,-0.05357169557416262,0.691308428333187,0.18606426389526326,60.42361696715953,0.2908385016696148,0.003017005737888756,0.010863673744019139
Electricity,R_ROLLOUT_LORA,92122,ordered,pre_sort_raw_q,block_2,65,128,209,32,0.17030608135437597,0.029570738221026047,0.8303421239533493,-0.030342123953349242,0.7090406974193129,0.2116142034084596,71.10634130356236,0.3341467735338747,0.0033782520933014356,0.01124448639354067
Electricity,R_ROLLOUT_LORA,92122,ordered,pre_sort_raw_q,block_3,129,192,209,32,0.1984836951934972,0.0415167817151781,0.8263073788875598,-0.02630737888755977,0.797852599943196,0.246493877327852,84.04800960960749,0.3856635631423008,0.0014738968114533493,0.005324368271531101
Electricity,R_ROLLOUT_LORA,92122,ordered,pre_sort_raw_q,block_4,193,256,209,32,0.19772272062280918,0.03969023084463052,0.81326629784689,-0.013266297846889909,0.7559824595112787,0.245446299917006,83.02623928905103,0.38645651792569446,0.0006398470207834928,0.0027614757775119617
Electricity,R_ROLLOUT_LORA,92122,ordered,pre_sort_raw_q,prefix_64,1,64,209,32,0.14978753738388395,0.031507042048777245,0.8535716955741627,-0.05357169557416262,0.691308428333187,0.18606426389526326,60.42361696715953,0.2908385016696148,0.003017005737888756,0.010863673744019139
Electricity,R_ROLLOUT_LORA,92122,ordered,pre_sort_raw_q,prefix_128,1,128,209,32,0.16004680936912996,0.029140396564327486,0.841956909763756,-0.04195690976375593,0.7001745628762499,0.1988392336518614,65.76497913536095,0.31353930722615475,0.0031976289155950955,0.011054080068779904
Electricity,R_ROLLOUT_LORA,92122,ordered,pre_sort_raw_q,prefix_192,1,192,209,32,0.17285910464391901,0.031157639304226475,0.8367403994716907,-0.036740399471690555,0.732733908565232,0.2147241148771916,71.85932262677645,0.33954350529668786,0.002623051547547847,0.009144176136363636
Electricity,R_ROLLOUT_LORA,92122,ordered,pre_sort_raw_q,prefix_256,1,256,209,32,0.1790750086386416,0.03228470976209463,0.8308718740654905,-0.030871874065490388,0.7385460463017435,0.22240466113714522,74.6510517923451,0.3520385469770114,0.0021272504158567586,0.007548501046650718
Electricity,R_ROLLOUT_LORA,92122,affine,pre_sort_raw_q,full_256,1,256,209,32,0.17885928869319884,0.029959662932781767,0.80533172753439,-0.005331727534389916,0.6953392695309195,0.22240466113714522,74.6510517923451,0.3520385469770114,0.0021272504158567586,0.007548501046650718
Electricity,R_ROLLOUT_LORA,92122,affine,pre_sort_raw_q,tail_129_256,129,256,209,32,0.19810320790815322,0.03993829121810207,0.8197868383672249,-0.01978683836722483,0.7769175297272373,0.24597008862242897,83.53712444932927,0.38614290010461993,0.001056871916118421,0.0040429220245215315
Electricity,R_ROLLOUT_LORA,92122,affine,pre_sort_raw_q,block_1,1,64,209,32,0.14892465760211307,0.02739556336390218,0.7514111094497608,0.048588890550239267,0.5184813212498903,0.18606426389526326,60.42361696715953,0.2908385016696148,0.003017005737888756,0.010863673744019139
Electricity,R_ROLLOUT_LORA,92122,affine,pre_sort_raw_q,block_2,65,128,209,32,0.17030608135437597,0.029570738221026047,0.8303421239533493,-0.030342123953349242,0.7090406974193129,0.2116142034084596,71.10634130356236,0.3341467735338747,0.0033782520933014356,0.01124448639354067
Electricity,R_ROLLOUT_LORA,92122,affine,pre_sort_raw_q,block_3,129,192,209,32,0.1984836951934972,0.0415167817151781,0.8263073788875598,-0.02630737888755977,0.797852599943196,0.246493877327852,84.04800960960749,0.3856635631423008,0.0014738968114533493,0.005324368271531101
Electricity,R_ROLLOUT_LORA,92122,affine,pre_sort_raw_q,block_4,193,256,209,32,0.19772272062280918,0.03969023084463052,0.81326629784689,-0.013266297846889909,0.7559824595112787,0.245446299917006,83.02623928905103,0.38645651792569446,0.0006398470207834928,0.0027614757775119617
Electricity,R_ROLLOUT_LORA,92122,affine,pre_sort_raw_q,prefix_64,1,64,209,32,0.14892465760211307,0.02739556336390218,0.7514111094497608,0.048588890550239267,0.5184813212498903,0.18606426389526326,60.42361696715953,0.2908385016696148,0.003017005737888756,0.010863673744019139
Electricity,R_ROLLOUT_LORA,92122,affine,pre_sort_raw_q,prefix_128,1,128,209,32,0.1596153694782445,0.023051469672049445,0.7908766167015551,0.009123383298445024,0.6137610093346016,0.1988392336518614,65.76497913536095,0.31353930722615475,0.0031976289155950955,0.011054080068779904
Electricity,R_ROLLOUT_LORA,92122,affine,pre_sort_raw_q,prefix_192,1,192,209,32,0.1725714780499954,0.027340115796119085,0.8026868707635566,-0.00268687076355658,0.6751248728707997,0.2147241148771916,71.85932262677645,0.33954350529668786,0.002623051547547847,0.009144176136363636
Electricity,R_ROLLOUT_LORA,92122,affine,pre_sort_raw_q,prefix_256,1,256,209,32,0.17885928869319884,0.029959662932781767,0.80533172753439,-0.005331727534389916,0.6953392695309195,0.22240466113714522,74.6510517923451,0.3520385469770114,0.0021272504158567586,0.007548501046650718
Electricity,S_STATE_ADAPTER,92121,raw,pre_sort_raw_q,full_256,1,256,209,32,0.17882623841175252,0.03295920502309277,0.7898393110795454,0.010160688920454585,0.670951649916736,0.22274414997339,73.93927323756044,0.35418357738488665,0.005142430939742823,0.019191906212619618
Electricity,S_STATE_ADAPTER,92121,raw,pre_sort_raw_q,tail_129_256,129,256,209,32,0.19826477309388882,0.04313828561104466,0.7883662903708134,0.01163370962918664,0.7155958656870818,0.24638193787588725,82.44811373985591,0.38890165339804283,0.0026408656362141144,0.011466432416267944
Electricity,S_STATE_ADAPTER,92121,raw,pre_sort_raw_q,block_1,1,64,209,32,0.14880972607796622,0.024031951920521002,0.7999472002093302,5.2799790669907226e-05,0.6159076956135572,0.18651957784847115,60.277401928348766,0.2923183647614901,0.008547550183163876,0.03231767718301436
Electricity,S_STATE_ADAPTER,92121,raw,pre_sort_raw_q,block_2,65,128,209,32,0.16996568138126616,0.03132351475279107,0.7826774633672249,0.01732253663277517,0.636707172679223,0.21169314629331437,70.58346354218119,0.3357953745372615,0.006740442303379186,0.02151708283492823
Electricity,S_STATE_ADAPTER,92121,raw,pre_sort_raw_q,block_3,129,192,209,32,0.19808671885953044,0.03971255523989899,0.7949429014653111,0.0050570985346890425,0.7306885310662863,0.2461845814691354,82.71533387310305,0.38744774000017734,0.0028651479328648324,0.01139868047248804
Electricity,S_STATE_ADAPTER,92121,raw,pre_sort_raw_q,block_4,193,256,209,32,0.19844282732824717,0.04725721441387559,0.7817896792763158,0.018210320723684257,0.7005032003078773,0.24657929428263908,82.18089360660878,0.390185500147486,0.002416583339563397,0.011534184360047847
Electricity,S_STATE_ADAPTER,92121,raw,pre_sort_raw_q,prefix_64,1,64,209,32,0.14880972607796622,0.024031951920521002,0.7999472002093302,5.2799790669907226e-05,0.6159076956135572,0.18651957784847115,60.277401928348766,0.2923183647614901,0.008547550183163876,0.03231767718301436
Electricity,S_STATE_ADAPTER,92121,raw,pre_sort_raw_q,prefix_128,1,128,209,32,0.15938770372961622,0.026518629967437535,0.7913123317882775,0.008687668211722531,0.6263074341463901,0.1991063620708928,65.43043273526499,0.31508579561127914,0.007643996243271531,0.02691738000897129
Electricity,S_STATE_ADAPTER,92121,raw,pre_sort_raw_q,prefix_192,1,192,209,32,0.17228737543958764,0.02967325738193337,0.792522521680622,0.007477478319378037,0.6611011331196888,0.21479910187030699,71.19206644787766,0.34112379157594114,0.0060510468064692985,0.021744480163476874
Electricity,S_STATE_ADAPTER,92121,raw,pre_sort_raw_q,prefix_256,1,256,209,32,0.17882623841175252,0.03295920502309277,0.7898393110795454,0.010160688920454585,0.670951649916736,0.22274414997339,73.93927323756044,0.35418357738488665,0.005142430939742823,0.019191906212619618
Electricity,S_STATE_ADAPTER,92121,ordered,pre_sort_raw_q,full_256,1,256,209,32,0.17879398188562118,0.032851658546816855,0.7915266849207536,0.008473315079246452,0.6711025975558447,0.22271812356879953,73.9319619216475,0.35418045274184673,0.005142430939742823,0.019191906212619618
Electricity,S_STATE_ADAPTER,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,209,32,0.19825160920128537,0.04330130561370282,0.7889456863038278,0.011054313696172293,0.7156531709416418,0.24636181265750448,82.44344732680015,0.388899300651385,0.0026408656362141144,0.011466432416267944
Electricity,S_STATE_ADAPTER,92121,ordered,pre_sort_raw_q,block_1,1,64,209,32,0.1487542767051206,0.023728236310473154,0.8034819826555024,-0.0034819826555023414,0.6162096795952646,0.18648378915047376,60.264458575887545,0.29231229853364304,0.008547550183163876,0.03231767718301436
Electricity,S_STATE_ADAPTER,92121,ordered,pre_sort_raw_q,block_2,65,128,209,32,0.1699184324347934,0.03118022328548644,0.7847333844198565,0.015266615580143587,0.6368943687448305,0.21166507980971533,70.57649445710214,0.33579282133749244,0.006740442303379186,0.02151708283492823
Electricity,S_STATE_ADAPTER,92121,ordered,pre_sort_raw_q,block_3,129,192,209,32,0.19806888933538463,0.03998086332070708,0.79547790819378,0.004522091806220142,0.730746972792217,0.246166448290141,82.71096245325995,0.38744466432717195,0.0028651479328648324,0.01139868047248804
Electricity,S_STATE_ADAPTER,92121,ordered,pre_sort_raw_q,block_4,193,256,209,32,0.1984343290671861,0.04728763789207868,0.7824134644138756,0.017586535586124448,0.7005593690910665,0.24655717702486796,82.17593220034036,0.3901838597172924,0.002416583339563397,0.011534184360047847
