source,comparison,baseline,candidate,baseline_variant,candidate_variant,window,metric,seed,a_mean,b_mean,effect_a_minus_b,relative_gain_percent,ci95_low,ci95_high,bootstrap_seed,bootstrap_reps,block_origins,n_origins,method,positive_favors,quantile_method,scope
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_3,scaled_pinball,92122,0.20049202616090248,0.19818744908921967,0.0023045770716828033,1.1494607121349019,-0.0007342963382779687,0.004928960514179404,949485306,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_3,scaled_pinball,92121,0.19914489992879464,0.19795680301314905,0.0011880969156455204,0.596599217991689,0.0003722417158279031,0.0021606722915214374,3508815545,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_3,scaled_pinball,92122,0.19820158604210522,0.19818744908921967,1.4136952885557992e-05,0.00713261340025543,-0.0011495287175951022,0.0012363255444422774,3508815545,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_3,scaled_pinball,92121,0.2076139044107663,0.19795680301314905,0.009657101397617187,4.651471405552159,0.008362012942998934,0.010914736693436369,1088521372,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_3,scaled_pinball,92122,0.21220553026504155,0.19818744908921967,0.014018081175821913,6.605898139560047,0.01243552282832561,0.01583191855738856,1088521372,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_3,scaled_pinball,92121,0.19310266330549883,0.19795680301314905,-0.004854139707650247,-2.5137611385352754,-0.008981714854243773,-0.0012205201989008566,3821726875,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_3,scaled_pinball,92122,0.19310266330549883,0.19818744908921967,-0.005084785783720841,-2.633203342035959,-0.007954728955766833,-0.0027115310435795485,3821726875,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,ordered,ordered,block_3,scaled_pinball,0,0.20452379967166218,0.20049202616090248,0.004031773510759679,1.971297969836369,0.003272486904381386,0.004615289701873127,1807440859,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,block_3,scaled_pinball,92121,0.19819941662348933,0.19914489992879464,-0.0009454833053052442,-0.47703637145478434,-0.0016172259370768848,-0.00040738577475218815,1483714016,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,block_3,scaled_pinball,92122,0.1984836951934972,0.19820158604210522,0.00028210915139197627,0.1421321540376173,-0.0005433862377226622,0.0010100730205834575,1483714016,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,block_4,scaled_pinball,92121,0.21025420222050392,0.19917747409830555,0.011076728122198364,5.268255285847582,0.00798306831113197,0.014545799224048124,2339923385,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,block_4,scaled_pinball,92122,0.21025420222050392,0.1977227206228092,0.012531481597694714,5.960157497614404,0.010136111601744107,0.01537116694688742,2339923385,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,block_4,scaled_pinball,92121,0.19917747409830555,0.19843432906718614,0.0007431450311194378,0.3731069662790547,-0.00016083007469010362,0.001595225115875326,437306328,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,block_4,scaled_pinball,92122,0.1977227206228092,0.19706582266720557,0.0006568979556036584,0.3322319020972843,-6.364819691719473e-05,0.0013321081402348596,437306328,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92121,0.19843432906718614,0.19825991754945127,0.00017441151773485092,0.08789382288575605,7.910379051455501e-05,0.000310889133858825,1795997714,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92122,0.19706582266720557,0.19709995296542643,-3.413029822082932e-05,-0.01731923768357681,-8.848686642486091e-05,1.7749879917358837e-05,1795997714,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92121,0.19917747409830555,0.19825991754945127,0.0009175565488542887,0.460672851188695,9.947565152149704e-05,0.001772094880221586,1150955224,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92122,0.1977227206228092,0.19709995296542643,0.000622767657382829,0.3149702044464923,-9.516700902916673e-05,0.0013336759569161697,1150955224,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92121,0.20251750977653563,0.19825991754945127,0.0042575922270843445,2.1023328954529954,0.0018254277914724895,0.006866515151825138,3390656594,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92122,0.20251750977653563,0.19709995296542643,0.005417556811109234,2.6751053857452334,0.002732882845960605,0.008367733176779907,3390656594,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92121,0.20022994375987285,0.19825991754945127,0.0019700262104215835,0.9838819176736877,0.000735550708656966,0.0032123950048650453,366459244,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92122,0.19780512657196814,0.19709995296542643,0.0007051736065417173,0.35649915589278297,-0.0009183458897363797,0.0022436071852951793,366459244,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92121,0.20710307678079137,0.19825991754945127,0.008843159231340087,4.26993136403287,0.007275105675904664,0.010298065942728347,3539440244,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92122,0.21178127417370804,0.19709995296542643,0.014681321208281648,6.932303748555068,0.012601586042827198,0.016949313667110173,3539440244,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92121,0.19387237055308246,0.19825991754945127,-0.004387546996368812,-2.2631110270390473,-0.00873350941521724,7.589524764732108e-05,1740814793,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,block_4,scaled_pinball,92122,0.19387237055308246,0.19709995296542643,-0.0032275824123439226,-1.6647975176329763,-0.006348961701498468,-0.00023308142680306538,1740814793,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,ordered,ordered,block_4,scaled_pinball,0,0.21025420222050392,0.20251750977653563,0.007736692443968309,3.6796850489839246,0.006794243047971333,0.00871595325486852,3336788093,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,block_4,scaled_pinball,92121,0.19917747409830555,0.20022994375987285,-0.001052469661567295,-0.5284079770224622,-0.0019051553586021605,-0.00023987228380868564,2042666083,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,block_4,scaled_pinball,92122,0.1977227206228092,0.19780512657196814,-8.240594915888816e-05,-0.041677531494264626,-0.0010996493011280882,0.0010026570668654276,2042666083,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,prefix_64,scaled_pinball,92121,0.14900584021670787,0.14906619422491818,-6.035400821029107e-05,-0.04050445816252216,-0.0007595481648204778,0.0005436235964979321,2854867607,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,prefix_64,scaled_pinball,92122,0.14900584021670787,0.14978753738388395,-0.0007816971671760539,-0.5246084086631679,-0.001339936927127685,-0.00026032456966653875,2854867607,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92121,0.14906619422491818,0.1487542767051206,0.00031191751979760105,0.20924765767278197,0.00010335888975862188,0.0005097616573423554,2974071860,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92122,0.14978753738388395,0.14844417677588329,0.0013433606080006503,0.8968440442129774,0.0010237572563972404,0.001663357603307155,2974071860,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92121,0.1487542767051206,0.1487443279067233,9.948798397284078e-06,0.006688075541522639,-1.65660878697079e-05,3.991481710083643e-05,1392800447,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92122,0.14844417677588329,0.14844830090619685,-4.124130313556484e-06,-0.0027782365082484684,-1.8417675249966873e-05,8.163014930492138e-06,1392800447,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92121,0.14906619422491818,0.1487443279067233,0.0003218663181948851,0.21592173857289057,0.0001263396312476039,0.0005162620692844632,2364459398,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92122,0.14978753738388395,0.14844830090619685,0.0013392364776870938,0.8940907241533873,0.001021810209153746,0.0016410561848112497,2364459398,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92121,0.14900583993618818,0.1487443279067233,0.0002615120294648806,0.1755045504101539,-0.00045452658029111997,0.0008909222556477985,726246731,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92122,0.14900583993618818,0.14844830090619685,0.0005575390299913265,0.3741726030537413,7.056360066410474e-05,0.0010155518641161692,726246731,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92121,0.14906619454091685,0.1487443279067233,0.00032186663419355187,0.2159219501006336,0.00012932760062523202,0.0005115387224318963,1087993565,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92122,0.1497875375827027,0.14844830090619685,0.0013392366765058417,0.8940908557004648,0.000997974935902199,0.0016516409575251505,1087993565,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92121,0.14906619454091685,0.1487443279067233,0.00032186663419355187,0.2159219501006336,0.00011829501196401058,0.0005135900030125403,4006995212,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92122,0.1497875375827027,0.14844830090619685,0.0013392366765058417,0.8940908557004648,0.0010102384048227453,0.0016496228971097592,4006995212,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92121,0.14196872475646227,0.1487443279067233,-0.0067756031502610265,-4.772602671387036,-0.008143837399455425,-0.005362179432654635,2970966964,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_64,scaled_pinball,92122,0.14196872475646227,0.14844830090619685,-0.0064795761497345805,-4.564087027512471,-0.007803496795799792,-0.005093498098937985,2970966964,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,ordered,ordered,prefix_64,scaled_pinball,0,0.14900584021670787,0.14900583993618818,2.8051971345226174e-10,1.8826088497221692e-07,-1.3515743903189808e-10,7.677853490361378e-10,2994213232,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,prefix_64,scaled_pinball,92121,0.14906619422491818,0.14906619454091685,-3.159986667602007e-10,-2.1198546619054808e-07,-6.959830687928892e-10,2.3000263600589927e-11,1094163297,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,prefix_64,scaled_pinball,92122,0.14978753738388395,0.1497875375827027,-1.9881874788198986e-10,-1.3273383844508103e-07,-5.1542027150816e-10,6.520252367663993e-11,1094163297,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,prefix_128,scaled_pinball,92121,0.16114235049719258,0.15960114729191666,0.001541203205275909,0.9564234358755737,0.000520488005790116,0.0026249366526751253,3728689119,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,prefix_128,scaled_pinball,92122,0.16114235049719258,0.16004680936912993,0.0010955411280626412,0.6798592205478148,0.00016362366913397238,0.0019192872863019086,3728689119,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92121,0.15960114729191666,0.159336354569957,0.00026479272195969756,0.1659090341470926,5.188636273505202e-05,0.0004485626175297374,379368485,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92122,0.16004680936912993,0.15907083347766574,0.0009759758914641947,0.6098065280471892,0.0006589600058148863,0.00129970711074374,379368485,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92121,0.159336354569957,0.15931018540188582,2.6169168071137746e-05,0.01642385263662356,3.4428549567526e-06,5.646965847237858e-05,3205330467,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92122,0.15907083347766574,0.15907536968205854,-4.536204392790665e-06,-0.0028516883287894312,-2.1898577254439764e-05,1.1664823929021112e-05,3205330467,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92121,0.15960114729191666,0.15931018540188582,0.00029096189003083534,0.18230563812843703,9.939021586486081e-05,0.00045689233441805177,4045605186,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92122,0.16004680936912993,0.15907536968205854,0.000971439687071404,0.6069722294999882,0.0006589119345506105,0.001301512106549925,4045605186,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92121,0.15995452764293805,0.15931018540188582,0.0006443422410522117,0.40282838538372523,-0.0005205890024384813,0.001692645296256044,798976839,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92122,0.15995452764293805,0.15907536968205854,0.0008791579608795128,0.5496299316028316,-1.0071810650259958e-05,0.0015980723119593534,798976839,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92121,0.15959167588654743,0.15931018540188582,0.00028149048466155944,0.1763816835043884,5.232481590226488e-05,0.0005117461565350433,3657947315,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92122,0.15991717430665997,0.15907536968205854,0.0008418046246014436,0.5264003871073812,0.0004772772986567535,0.0012349218869174845,3657947315,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92121,0.16355930538928112,0.15931018540188582,0.00424911998739527,2.5979078214364537,0.0039253265654233035,0.004547941070264245,3919206634,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92122,0.1652257854615497,0.15907536968205854,0.006150415779491159,3.7224309524752996,0.0056517133307976185,0.006657901248220812,3919206634,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92121,0.15302076403109263,0.15931018540188582,-0.00628942137079321,-4.110175119446697,-0.008108252356787792,-0.004599543957317694,2327041300,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_128,scaled_pinball,92122,0.15302076403109263,0.15907536968205854,-0.006054605650965908,-3.956721618339103,-0.007554962045201296,-0.004719141290488864,2327041300,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,ordered,ordered,prefix_128,scaled_pinball,0,0.16114235049719258,0.15995452764293805,0.0011878228542545328,0.7371264292655499,0.0009288136585259877,0.0014038777116566715,2993553836,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,prefix_128,scaled_pinball,92121,0.15960114729191666,0.15959167588654743,9.47140536927589e-06,0.005934421857226579,-0.0001417393498168195,0.00013022804440049243,3158564230,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,prefix_128,scaled_pinball,92122,0.16004680936912993,0.15991717430665997,0.00012963506246996037,0.08099821732214087,-4.5697814052164144e-05,0.00027781867938686864,3158564230,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,prefix_192,scaled_pinball,92121,0.1756028335553491,0.17246723706910758,0.003135596486241541,1.7856183882438417,0.0016723659434658025,0.004513036401484451,1005722006,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,prefix_192,scaled_pinball,92122,0.1756028335553491,0.17285910464391904,0.0027437289114300763,1.56246277800823,0.0013453093842174582,0.004060117337887671,1005722006,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,prefix_192,scaled_pinball,92121,0.17246723706910758,0.1722471994917662,0.00022003757734137197,0.1275822475507061,-7.64765294190102e-05,0.00044668924344416257,1811139542,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,prefix_192,scaled_pinball,92122,0.17285910464391904,0.17209470828404774,0.0007643963598713308,0.4422077514782623,0.0004071285367839674,0.0011302929536028137,1811139542,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_192,scaled_pinball,92121,0.1722471994917662,0.17219239127230693,5.480821945927733e-05,0.0318195126660955,1.7721328690993076e-05,0.00010163718058889393,2733616002,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_192,scaled_pinball,92122,0.17209470828404774,0.1721127294844456,-1.8021200397881878e-05,-0.010471676077417395,-4.275385981935552e-05,5.331375015854983e-06,2733616002,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_192,scaled_pinball,92121,0.17246723706910758,0.17219239127230693,0.0002748457968006493,0.1593611641673825,1.5613509209358593e-05,0.0004936329637450858,1432452343,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_192,scaled_pinball,92122,0.17285910464391904,0.1721127294844456,0.0007463751594734491,0.431782381964169,0.0004070489717365845,0.001085426752389172,1432452343,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_192,scaled_pinball,92121,0.1734670271489262,0.17219239127230693,0.0012746358766192753,0.7348000928873736,-0.00013524463841340384,0.0025187733623639086,2490263159,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_192,scaled_pinball,92122,0.1734670271489262,0.1721127294844456,0.0013542976644806105,0.7807233955291738,6.954011187122527e-05,0.002687688250302342,2490263159,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
