source,comparison,baseline,candidate,baseline_variant,candidate_variant,window,metric,seed_summary,repeat_seed_count,selection_seed_included,a_mean,b_mean,effect_a_minus_b,relative_gain_percent,ci95_low,ci95_high,bootstrap_seed,bootstrap_reps,block_origins,n_origins,method,positive_favors,quantile_method,scope
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3904814547974796,0.39047827257328127,3.1822241982936025e-06,0.0008149488686841838,-3.351227858051588e-05,4.296863603358354e-05,1086553148,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3871592736622187,0.39047827257328127,-0.0033189989110626044,-0.8572696398739246,-0.00655115232546792,0.00012535988089011372,2944678872,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.40199153615223826,0.39047827257328127,0.011513263578957017,2.8640562159987435,0.003002404533360191,0.021153308463774653,1629073030,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.38987348920739157,0.39047827257328127,-0.0006047833658895945,-0.15512297774314232,-0.004205530692485898,0.004000794315416147,32027333,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4004938712470796,0.39047827257328127,0.010015598673798382,2.5008119706329754,0.00534388298562275,0.015243064389903306,3189489772,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.38509942980492906,0.39047827257328127,-0.005378842768352183,-1.3967412964170889,-0.01644886335351805,0.003193623842382348,1610248927,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,ordered,ordered,prefix_256,scaled_pinball,fixed_model,0,False,0.42423592536219407,0.40199153615223826,0.022244389209955782,5.243400636323879,0.01924503093983979,0.02502706662719786,2029772554,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3871592736622187,0.38987348920739157,-0.00271421554517301,-0.7010591582887039,-0.00554458667446797,-0.00023600257657311273,2546636424,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.39950604129260586,0.3862805215647594,0.013225519727846535,3.310468018219507,0.0016492315230125093,0.025296033626673195,3292258141,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3862805215647594,0.3910078158676952,-0.004727294302935782,-1.2237982603384412,-0.008869074820615481,0.00036646553012007914,3138317127,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3910078158676952,0.3910059744800948,1.8413876003817884e-06,0.0004709337066052042,-3.278136836432788e-05,4.106089173694942e-05,3762408691,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3862805215647594,0.3910059744800948,-0.0047254529153354,-1.223321563353327,-0.008904345004652588,0.0005133234973483104,3337658237,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3913802731038758,0.3910059744800948,0.0003742986237811005,0.09563553645989673,-0.009689484965905845,0.012429629784759241,1497330104,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.38887634579709074,0.3910059744800948,-0.0021296286830039947,-0.5476364674839852,-0.0070009386692093025,0.0020996158150988933,3959690935,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.40071479393524584,0.3910059744800948,0.009708819455151072,2.422875222500516,0.003972496016290183,0.01839769813572295,1335269686,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.38509942980492906,0.3910059744800948,-0.005906544675165699,-1.533771337484878,-0.019316939047484893,0.00632725983203248,1157627768,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,full_256,scaled_pinball,fixed_model,0,False,0.39950604129260586,0.3913802731038758,0.008125768188730035,2.033953770120479,0.00535402690576228,0.0107674607280024,2698343711,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3862805215647594,0.38887634579709074,-0.0025958242323314055,-0.6720049516905862,-0.007875723766632762,0.003854031655915677,3976059297,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.42423592536219407,0.39950604129260586,0.024729884069588145,5.829276256713727,0.021231436888154823,0.02855823394278788,1964788291,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.40199153615223826,0.3913802731038758,0.0106112630483624,2.6396732503203273,0.007168111727971971,0.014213121646478522,1402199143,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.38509942980492906,0.38509942980492906,0.0,0.0,0.0,0.0,3040209830,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3871592736622187,0.3862805215647594,0.0008787520974592784,0.2269743119277456,-0.0022806728252782204,0.005227843250260804,910985552,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3904814547974796,0.3910078158676952,-0.0005263610702156056,-0.13479796895568294,-0.007286974075749201,0.007815924517856196,2076969430,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.39047827257328127,0.3910059744800948,-0.0005277019068135175,-0.135142450650563,-0.0072207182705357606,0.007626688247323823,2869725757,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.38987348920739157,0.38887634579709074,0.0009971434103008825,0.2557607628895373,-0.009477276117082215,0.013335869985548759,2783230379,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_MC16,R_MC16,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4004938712470796,0.40071479393524584,-0.0002209226881662071,-0.05516256403082675,-0.0009517791158262625,0.0004212649962279869,1297246647,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.44263610996167363,0.424219352140365,0.01841675782130853,4.160699366100785,0.0014952514092948,0.037703952477142644,3289018433,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.424219352140365,0.43133447169273864,-0.007115119552373597,-1.6772265377510072,-0.014718625232623362,0.0022219525259103406,638694585,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.43133447169273864,0.431334070813746,4.0087899266835243e-07,9.293924297196418e-05,-5.0946154721820286e-05,6.073534179593311e-05,143439046,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.424219352140365,0.431334070813746,-0.00711471867338093,-1.6771320397063885,-0.014666963419041551,0.0023753483236167152,3052822681,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.43030129816894486,0.431334070813746,-0.0010327726448010552,-0.24001151035235038,-0.019613845607684782,0.02003952983389917,3065578684,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4281384590286626,0.431334070813746,-0.0031956117850834055,-0.7463968063820842,-0.011261444177770603,0.0035348308392562353,3601106679,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4443242192598615,0.431334070813746,0.01299014844611552,2.9235742466962567,0.002339788815204578,0.028790373482076817,3422394813,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4226035135393132,0.431334070813746,-0.008730557274432707,-2.0658979385462533,-0.029963955853698196,0.011194715106185379,4075015059,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,tail_129_256,scaled_pinball,fixed_model,0,False,0.44263610996167363,0.43030129816894486,0.012334811792728655,2.7866709279088604,0.008062249965717524,0.016244058089625504,2571119613,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.424219352140365,0.4281384590286626,-0.003919106888297524,-0.9238397231347374,-0.014802293120514301,0.009621392595967204,3096203535,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,tail_129_256,scaled_pinball,fixed_model,0,False,0.4851635080094098,0.44263610996167363,0.04252739804773625,8.765580540511598,0.03633974127635877,0.048668500656678944,3285713641,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,tail_129_256,scaled_pinball,fixed_model,0,False,0.44913200828059524,0.43030129816894486,0.018830710111650276,4.192689401884221,0.012834436933551258,0.024767901299870047,220489979,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,tail_129_256,scaled_pinball,fixed_model,0,False,0.4226035135393132,0.4226035135393132,0.0,0.0,0.0,0.0,939163506,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4264187016788829,0.424219352140365,0.002199349538517848,0.5157722984143601,-0.004261598578604684,0.010698217548776623,2228882664,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.429623157243167,0.43133447169273864,-0.0017113144495716577,-0.39832919169276815,-0.01405794766561421,0.014665916065744902,2036213723,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.429623516228053,0.431334070813746,-0.00171055458569295,-0.39815199147174996,-0.013879323627209929,0.01472851175542375,889486470,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.43136704835989753,0.4281384590286626,0.003228589331234936,0.7484552525535665,-0.01606651037020069,0.028703659048433434,2599338954,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_MC16,R_MC16,ordered,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4443242192598615,0.4443242192598615,0.0,0.0,0.0,0.0,4012855853,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.3364835128502016,0.3319449124412609,0.004538600408940755,1.3488329251250075,-0.0004900915723417712,0.010451039243445367,2028938135,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.3319449124412609,0.33243552682443644,-0.0004906143831755272,-0.1477999405284886,-0.001987713267413034,0.001305466280023383,222798544,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33243552682443644,0.3324508795422796,-1.535271784322083e-05,-0.004618254249140106,-4.506107058098455e-05,3.3539538764680903e-06,938579367,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.3319449124412609,0.3324508795422796,-0.000505967101018748,-0.1524250205546624,-0.0020734135881302546,0.0012244073834093469,1843376136,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33648351384220593,0.3324508795422796,0.0040326342999262525,1.1984641547155734,-0.0006313349972742568,0.009806977030184504,3489947314,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33194491336636045,0.3324508795422796,-0.0005059661759191734,-0.1524247414391765,-0.0020181475171209898,0.0013240300201417172,3114950562,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33194491336636045,0.3324508795422796,-0.0005059661759191734,-0.1524247414391765,-0.002161614793612128,0.001323798313255359,2963318530,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33156037976259384,0.3324508795422796,-0.0008904997796857497,-0.2685784653532402,-0.010037381410794343,0.007897833867705248,858964347,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,block_1,scaled_pinball,fixed_model,0,False,0.3364835128502016,0.33648351384220593,-9.920042462371777e-10,-2.948151122871824e-07,-2.1334297668916692e-09,4.469875443802573e-10,3128397738,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.3319449124412609,0.33194491336636045,-9.250995747223101e-10,-2.7869069235577166e-07,-1.8068814126807835e-09,-3.412220603293836e-11,1055855155,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,block_1,scaled_pinball,fixed_model,0,False,0.3364835128502016,0.3364835128502016,0.0,0.0,0.0,0.0,2567761317,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,block_1,scaled_pinball,fixed_model,0,False,0.33648351384220593,0.33648351384220593,0.0,0.0,0.0,0.0,1955873352,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,block_1,scaled_pinball,fixed_model,0,False,0.33156037976259384,0.33156037976259384,0.0,0.0,0.0,0.0,2880823098,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33106122175406233,0.3319449124412609,-0.0008836906871985555,-0.2669266676769014,-0.0038013458535545927,0.0017416546925368293,2030188951,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.335200183189416,0.33243552682443644,0.002764656364979641,0.8247777010961177,-0.0003954455242552235,0.005770748250669413,3651936441,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33519567080728246,0.3324508795422796,0.0027447912650028217,0.8188623851830452,-0.0005495169945764811,0.005663994871979904,3139419204,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33106122261369564,0.33194491336636045,-0.0008836907526648269,-0.266926686758472,-0.003823074850671813,0.0017627838864221707,2779857756,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_MC16,R_MC16,ordered,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33106122261369564,0.33194491336636045,-0.0008836907526648269,-0.266926686758472,-0.0037187935284984062,0.0017504628864058495,58699407,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3762684323968748,0.3647384695370464,0.01152996285982835,3.0642918371815333,0.0018818490460020848,0.021310142977691807,1901995121,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3647384695370464,0.36892679326086686,-0.0041883237238204115,-1.1483087399956873,-0.00855520790491556,-0.0004949683799555708,240704063,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.36892679326086686,0.36890487675060746,2.1916510259420327e-05,0.005940612246051546,-1.712227634145634e-05,7.231089276503828e-05,1912883460,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3647384695370464,0.36890487675060746,-0.004166407213560991,-1.1422999111800052,-0.008410458905886209,-0.0005552714374598856,3175376820,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.36843498223540777,0.36890487675060746,-0.0004698945151997342,-0.12753797490909805,-0.006797720128370403,0.00580230662097371,4017894994,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3672835517646774,0.36890487675060746,-0.0016213249859300183,-0.44143686210288524,-0.005978507309509011,0.0023445031197805023,1261639887,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3822658238548998,0.36890487675060746,0.013360947104292394,3.4951979147798293,0.007852153604793683,0.019344718589011906,330484404,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.36363031237849586,0.36890487675060746,-0.005274564372111623,-1.4505293405301782,-0.015714494927540807,0.003191694127300766,2525344719,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,block_2,scaled_pinball,fixed_model,0,False,0.3762684323968748,0.36843498223540777,0.007833450161467094,2.081878118652442,0.0047123195449976125,0.011532925130530244,649463353,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3647384695370464,0.3672835517646774,-0.0025450822276309733,-0.6977827786746442,-0.00426976680210046,-0.0011365654987385053,1019597086,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,block_2,scaled_pinball,fixed_model,0,False,0.3901331725797548,0.3762684323968748,0.01386474018288003,3.553848059420188,0.011320530152669915,0.0168019008800811,4135717397,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,block_2,scaled_pinball,fixed_model,0,False,0.3732186142055568,0.36843498223540777,0.0047836319701490375,1.2817238444367534,0.002677639349743633,0.0071424227427917646,2195713210,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
