panel,kind,condition,arm,seed,nmae,mae,normalized_mse,pinball,crossing
electricity,shape,STEP12_D63,C3,81553,0.2253083832279864,15.3653152146864,0.17486758911028386,0.1839590698270382,2.6702880859375e-05
electricity,shape,STEP12_D63,C3_W_RECENCY_G,81551,0.22150052477642895,15.041726510677668,0.17146657581061234,0.1796900859521141,0.000217437744140625
electricity,shape,STEP12_D63,C3_W_RECENCY_G,81552,0.2172454642747155,14.818241562377349,0.17060482066118282,0.17684695547296675,0.000583648681640625
electricity,shape,STEP12_D63,C3_W_RECENCY_G,81553,0.22537494808745523,15.365991535461509,0.17481879715816562,0.18400214414308919,2.6702880859375e-05
electricity,shape,STEP12_D63,F0,0,0.2817304384803514,18.81054389163186,0.25647397224252094,0.2533390032853231,6.103515625e-05
electricity,shape,STEP12_D63,FIX_C2_GC2,81551,0.21965510897842205,14.921916140311746,0.16981651438375606,0.17840397070713648,0.00209808349609375
electricity,shape,STEP12_D63,FIX_C2_GC2,81552,0.20870337557453714,14.156927107377358,0.1646379002451146,0.17147495578102542,0.0008392333984375
electricity,shape,STEP12_D63,FIX_C2_GC2,81553,0.22427806795008895,15.254313499310879,0.17323630574224091,0.1828471708615028,0.000156402587890625
electricity,shape,STEP12_D63,FIX_C2_GC3,81551,0.22870224273936512,15.575173428709768,0.17961078392293015,0.1854661204146657,4.57763671875e-05
electricity,shape,STEP12_D63,FIX_C2_GC3,81552,0.21565476477135445,14.730450887987805,0.16982303730705844,0.17588848416019018,0.000576019287109375
electricity,shape,STEP12_D63,FIX_C2_GC3,81553,0.2240967101692857,15.249234670215708,0.1748210662268317,0.18312057669925805,7.62939453125e-06
electricity,shape,STEP12_D63,FIX_C3_GC2,81551,0.22417321413853283,15.12258535365781,0.1726632959127989,0.18184575326741323,0.001323699951171875
electricity,shape,STEP12_D63,FIX_C3_GC2,81552,0.20504311797190997,13.729831717593473,0.16035033444377342,0.16943356711584195,0.000255584716796875
electricity,shape,STEP12_D63,FIX_C3_GC2,81553,0.24102513719907054,16.447371483031336,0.1852410663025496,0.19533405401415316,0.000194549560546875
electricity,shape,STEP12_D63,FIX_C3_GC3,81551,0.21850421552823887,14.816822806554171,0.1687988222603395,0.17759164843874975,0.00020599365234375
electricity,shape,STEP12_D63,FIX_C3_GC3,81552,0.21120575431728247,14.38433555739571,0.16572503579823908,0.17280783531552601,0.000545501708984375
electricity,shape,STEP12_D63,FIX_C3_GC3,81553,0.22530838322798644,15.3653152146864,0.17486758911028388,0.18395906982703825,2.6702880859375e-05
electricity,shape,STEP12_D63,M_MEAN,81551,0.2235815902038083,15.221082017119517,0.17312328086955364,0.18120421796437247,0.000278472900390625
electricity,shape,STEP12_D63,M_MEAN,81552,0.20932046272088095,14.201743045735613,0.16533795427869785,0.17190156566283982,0.000736236572265625
electricity,shape,STEP12_D63,M_MEAN,81553,0.22541308971317878,15.353852664630569,0.17419735235184944,0.1836371288229797,0.000164031982421875
electricity,shape,STEP12_D63,M_RECENCY,81551,0.22110397979568883,15.016432592324607,0.1713455255394442,0.17935936349393153,0.00022125244140625
