key,arm,seed,selected,variant,window,origin,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7296,0.13266594069242948
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7320,0.14968448538924117
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7344,0.15598921633448168
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7368,0.17004591790298862
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7392,0.1689324924737315
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7416,0.17859343203164557
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7440,0.21731354324532803
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7464,0.17743299912759658
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7488,0.1589258491657555
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7512,0.1597708422068735
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7536,0.1858063771487651
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7560,0.19961085702371398
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7584,0.17527928241210888
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7608,0.17383398232443853
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7632,0.1877717466518832
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7656,0.16426312354305328
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7680,0.14952131461836882
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7704,0.15405965399613913
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7728,0.1300395929996967
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7752,0.11003998814832547
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7776,0.10523688363047048
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7800,0.10605629093545678
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7824,0.13867438117521824
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7848,0.16074129789936412
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7872,0.16050905304589236
