panel,kind,arm,trained_b,received_b,i,o,condition,nmae,pinball
ettm1,shape,MAG_ONLY,81551,81551,81551,81551,STEP12_D63,0.6447090156230564,0.5062767239283636
ettm1,shape,MAG_ONLY,81551,81551,81551,81551,STEP6_D17,0.621131581468615,0.5006487858551066
ettm1,shape,MAG_ONLY,81551,81551,81551,81551,STEP6_D63,0.5504731296361165,0.4337653504942922
ettm1,shape,MAG_ONLY,81551,81551,81551,81551,STEP8_D31,0.5302614339838454,0.42654866795241086
ettm1,shape,MAG_ONLY,81551,81551,81551,81551,STEP8_D33,0.5439485053347765,0.43664982685289333
ettm1,shape,MAG_ONLY,81551,81551,81551,81552,PAIRED_SHIFT8_D32,0.533905820868564,0.4304930453213026
ettm1,shape,MAG_ONLY,81551,81551,81551,81552,PULSE8_D32,6.492827412457372,6.208536630364709
ettm1,shape,MAG_ONLY,81551,81551,81551,81552,RAMP8_D32,0.9958896004525087,0.7836472768970407
ettm1,shape,MAG_ONLY,81551,81551,81551,81552,STEP12_D17,0.7767462115992453,0.6189969519071696
ettm1,shape,MAG_ONLY,81551,81551,81551,81552,STEP12_D63,0.6461062600963768,0.5075496734975026
ettm1,shape,MAG_ONLY,81551,81551,81551,81552,STEP6_D17,0.6204576931931064,0.499768519684095
ettm1,shape,MAG_ONLY,81551,81551,81551,81552,STEP6_D63,0.5512121664854316,0.4343703294749271
ettm1,shape,MAG_ONLY,81551,81551,81551,81552,STEP8_D31,0.5295870973770735,0.42607840544951747
ettm1,shape,MAG_ONLY,81551,81551,81551,81552,STEP8_D33,0.5419312376219212,0.43520335582500974
ettm1,shape,MAG_ONLY,81551,81551,81552,81551,PAIRED_SHIFT8_D32,0.5383708047984831,0.4334372516450895
ettm1,shape,MAG_ONLY,81551,81551,81552,81551,PULSE8_D32,6.469609075364116,6.187079432134566
ettm1,shape,MAG_ONLY,81551,81551,81552,81551,RAMP8_D32,0.99303865224091,0.7811669194581394
ettm1,shape,MAG_ONLY,81551,81551,81552,81551,STEP12_D17,0.8013972335216608,0.6367932589020333
ettm1,shape,MAG_ONLY,81551,81551,81552,81551,STEP12_D63,0.6414883692022888,0.5028208039222808
ettm1,shape,MAG_ONLY,81551,81551,81552,81551,STEP6_D17,0.6219727330950836,0.5015605725844358
ettm1,shape,MAG_ONLY,81551,81551,81552,81551,STEP6_D63,0.54888747182569,0.432130187026708
ettm1,shape,MAG_ONLY,81551,81551,81552,81551,STEP8_D31,0.5340877766240884,0.42910747763255525
ettm1,shape,MAG_ONLY,81551,81551,81552,81551,STEP8_D33,0.5508609944235118,0.44151530760862506
ettm1,shape,MAG_ONLY,81551,81551,81552,81552,PAIRED_SHIFT8_D32,0.5367402567879898,0.43233395187532603
ettm1,shape,MAG_ONLY,81551,81551,81552,81552,PULSE8_D32,6.4747348761361305,6.19033102625031
ettm1,shape,MAG_ONLY,81551,81551,81552,81552,RAMP8_D32,0.99803023971168,0.7849351953172014
ettm1,shape,MAG_ONLY,81551,81551,81552,81552,STEP12_D17,0.7983740672797239,0.6342267188297148
ettm1,shape,MAG_ONLY,81551,81551,81552,81552,STEP12_D63,0.6459044746410706,0.506552142112257
ettm1,shape,MAG_ONLY,81551,81551,81552,81552,STEP6_D17,0.6205484649198757,0.5004027652752079
ettm1,shape,MAG_ONLY,81551,81551,81552,81552,STEP6_D63,0.5501490233131118,0.4329833822208618
ettm1,shape,MAG_ONLY,81551,81551,81552,81552,STEP8_D31,0.5321463112005819,0.4277059089948145
ettm1,shape,MAG_ONLY,81551,81551,81552,81552,STEP8_D33,0.5494044887983738,0.44042886410282195
ettm1,shape,MAG_ONLY,81551,81552,81551,81551,PAIRED_SHIFT8_D32,0.5678663460820839,0.457223034901748
ettm1,shape,MAG_ONLY,81551,81552,81551,81551,PULSE8_D32,6.383080718236244,6.122301998737224
ettm1,shape,MAG_ONLY,81551,81552,81551,81551,RAMP8_D32,1.0297675408354954,0.8161849560560355
ettm1,shape,MAG_ONLY,81551,81552,81551,81551,STEP12_D17,0.8842989857863452,0.7088360561075769
ettm1,shape,MAG_ONLY,81551,81552,81551,81551,STEP12_D63,0.6180323515887327,0.483731762686959
ettm1,shape,MAG_ONLY,81551,81552,81551,81551,STEP6_D17,0.643480353948297,0.5202298940528487
ettm1,shape,MAG_ONLY,81551,81552,81551,81551,STEP6_D63,0.5394080457221233,0.42808911382728065
ettm1,shape,MAG_ONLY,81551,81552,81551,81551,STEP8_D31,0.5484070630675306,0.4410198484034684
ettm1,shape,MAG_ONLY,81551,81552,81551,81551,STEP8_D33,0.5682698744501478,0.45510400898824716
ettm1,shape,MAG_ONLY,81551,81552,81551,81552,PAIRED_SHIFT8_D32,0.5668292033933731,0.45633449502219464
ettm1,shape,MAG_ONLY,81551,81552,81551,81552,PULSE8_D32,6.390634877809679,6.128656512618069
ettm1,shape,MAG_ONLY,81551,81552,81551,81552,RAMP8_D32,1.0307550985661142,0.8168107811250861
ettm1,shape,MAG_ONLY,81551,81552,81551,81552,STEP12_D17,0.8742658142300572,0.7007380272204543
ettm1,shape,MAG_ONLY,81551,81552,81551,81552,STEP12_D63,0.6186770659787294,0.48440894218745256
ettm1,shape,MAG_ONLY,81551,81552,81551,81552,STEP6_D17,0.6425760344123453,0.5190305047970084
ettm1,shape,MAG_ONLY,81551,81552,81551,81552,STEP6_D63,0.53996986987193,0.42851004368608697
ettm1,shape,MAG_ONLY,81551,81552,81551,81552,STEP8_D31,0.5475847250934142,0.44032097782003726
ettm1,shape,MAG_ONLY,81551,81552,81551,81552,STEP8_D33,0.5662508092540782,0.4535183576313304
ettm1,shape,MAG_ONLY,81551,81552,81552,81551,PAIRED_SHIFT8_D32,0.5695458744231661,0.4585561427641446
ettm1,shape,MAG_ONLY,81551,81552,81552,81551,PULSE8_D32,6.3701065673420265,6.1101555246552035
ettm1,shape,MAG_ONLY,81551,81552,81552,81551,RAMP8_D32,1.0201323978770351,0.808098953723253
ettm1,shape,MAG_ONLY,81551,81552,81552,81551,STEP12_D17,0.8956331942659831,0.7171338006254165
ettm1,shape,MAG_ONLY,81551,81552,81552,81551,STEP12_D63,0.6222645198520562,0.48582472645492336
ettm1,shape,MAG_ONLY,81551,81552,81552,81551,STEP6_D17,0.641876152700235,0.5189831666421051
ettm1,shape,MAG_ONLY,81551,81552,81552,81551,STEP6_D63,0.5399505197552399,0.42787964869263734
ettm1,shape,MAG_ONLY,81551,81552,81552,81551,STEP8_D31,0.5502730860235051,0.44251107848666155
ettm1,shape,MAG_ONLY,81551,81552,81552,81551,STEP8_D33,0.5730883196495965,0.45878129774311555
ettm1,shape,MAG_ONLY,81551,81552,81552,81552,PAIRED_SHIFT8_D32,0.5694407257134991,0.45858295572639773
ettm1,shape,MAG_ONLY,81551,81552,81552,81552,PULSE8_D32,6.371663828256658,6.1103504146239
ettm1,shape,MAG_ONLY,81551,81552,81552,81552,RAMP8_D32,1.0272294953995837,0.8134880083130805
ettm1,shape,MAG_ONLY,81551,81552,81552,81552,STEP12_D17,0.8968514542225785,0.7178305628530409
ettm1,shape,MAG_ONLY,81551,81552,81552,81552,STEP12_D63,0.6236708541334335,0.48731807323084064
ettm1,shape,MAG_ONLY,81551,81552,81552,81552,STEP6_D17,0.6426362490483836,0.5195742901681117
ettm1,shape,MAG_ONLY,81551,81552,81552,81552,STEP6_D63,0.5403410527902421,0.42825692068523924
ettm1,shape,MAG_ONLY,81551,81552,81552,81552,STEP8_D31,0.5494279576347423,0.4419113331378365
ettm1,shape,MAG_ONLY,81551,81552,81552,81552,STEP8_D33,0.5735096310452644,0.45900323918507435
ettm1,shape,MAG_ONLY,81552,81551,81551,81551,PAIRED_SHIFT8_D32,0.5334331825967084,0.4304185686752026
ettm1,shape,MAG_ONLY,81552,81551,81551,81551,PULSE8_D32,6.527849449004897,6.233942869404615
ettm1,shape,MAG_ONLY,81552,81551,81551,81551,RAMP8_D32,0.9983244207161663,0.7838216250754011
ettm1,shape,MAG_ONLY,81552,81551,81551,81551,STEP12_D17,0.7832846175442905,0.6242528479347091
ettm1,shape,MAG_ONLY,81552,81551,81551,81551,STEP12_D63,0.6905409488415762,0.5405894542639813
ettm1,shape,MAG_ONLY,81552,81551,81551,81551,STEP6_D17,0.6270735125794559,0.505652548855359
ettm1,shape,MAG_ONLY,81552,81551,81551,81551,STEP6_D63,0.5667466764698321,0.4451601095088134
ettm1,shape,MAG_ONLY,81552,81551,81551,81551,STEP8_D31,0.533673477236187,0.42936266495962183
ettm1,shape,MAG_ONLY,81552,81551,81551,81551,STEP8_D33,0.5454973259712794,0.43737674930626563
ettm1,shape,MAG_ONLY,81552,81551,81551,81552,PAIRED_SHIFT8_D32,0.5323917741642173,0.42974652524220136
ettm1,shape,MAG_ONLY,81552,81551,81551,81552,PULSE8_D32,6.532870205050057,6.237531063691563
ettm1,shape,MAG_ONLY,81552,81551,81551,81552,RAMP8_D32,0.9985796640455771,0.7839944928581222
ettm1,shape,MAG_ONLY,81552,81551,81551,81552,STEP12_D17,0.7758630910938206,0.6186385112270172
ettm1,shape,MAG_ONLY,81552,81551,81551,81552,STEP12_D63,0.6911142077171524,0.5411635541884823
ettm1,shape,MAG_ONLY,81552,81551,81551,81552,STEP6_D17,0.625453608961267,0.5042437314567277
ettm1,shape,MAG_ONLY,81552,81551,81551,81552,STEP6_D63,0.5671562501556674,0.4454001453671728
ettm1,shape,MAG_ONLY,81552,81551,81551,81552,STEP8_D31,0.5326387332118534,0.4286968739062697
ettm1,shape,MAG_ONLY,81552,81551,81551,81552,STEP8_D33,0.5438119493020402,0.4361196199508342
ettm1,shape,MAG_ONLY,81552,81551,81552,81551,PAIRED_SHIFT8_D32,0.53458424033576,0.4310118738973675
ettm1,shape,MAG_ONLY,81552,81551,81552,81551,PULSE8_D32,6.52422335184568,6.230433084062175
ettm1,shape,MAG_ONLY,81552,81551,81552,81551,RAMP8_D32,0.9957074949070441,0.7816697247083879
ettm1,shape,MAG_ONLY,81552,81551,81552,81551,STEP12_D17,0.7894378111374849,0.6289527143733522
ettm1,shape,MAG_ONLY,81552,81551,81552,81551,STEP12_D63,0.689606449550996,0.5393284836823509
ettm1,shape,MAG_ONLY,81552,81551,81552,81551,STEP6_D17,0.6266566138982126,0.5052273752068689
ettm1,shape,MAG_ONLY,81552,81551,81552,81551,STEP6_D63,0.566352868485244,0.44466249372496514
ettm1,shape,MAG_ONLY,81552,81551,81552,81551,STEP8_D31,0.5347098910342082,0.4299259435274135
ettm1,shape,MAG_ONLY,81552,81551,81552,81551,STEP8_D33,0.5475141786644498,0.43867579367689324
ettm1,shape,MAG_ONLY,81552,81551,81552,81552,PAIRED_SHIFT8_D32,0.5339375844805206,0.43050446219815786
ettm1,shape,MAG_ONLY,81552,81551,81552,81552,PULSE8_D32,6.526483860240573,6.231885912202884
ettm1,shape,MAG_ONLY,81552,81551,81552,81552,RAMP8_D32,0.9973910800800975,0.7828795452789419
ettm1,shape,MAG_ONLY,81552,81551,81552,81552,STEP12_D17,0.7867300375655394,0.626733887949362
ettm1,shape,MAG_ONLY,81552,81551,81552,81552,STEP12_D63,0.6898578872925182,0.5395903530161041
ettm1,shape,MAG_ONLY,81552,81551,81552,81552,STEP6_D17,0.6255675682142253,0.5042738750568895
ettm1,shape,MAG_ONLY,81552,81551,81552,81552,STEP6_D63,0.5663397961183075,0.4445681999032681
ettm1,shape,MAG_ONLY,81552,81551,81552,81552,STEP8_D31,0.5341265597999394,0.4294970715457553
ettm1,shape,MAG_ONLY,81552,81551,81552,81552,STEP8_D33,0.546915367039501,0.438122212958237
ettm1,shape,MAG_ONLY,81552,81552,81551,81551,PAIRED_SHIFT8_D32,0.5529815395553757,0.4469774586477262
ettm1,shape,MAG_ONLY,81552,81552,81551,81551,PULSE8_D32,6.4220824506657825,6.155526035689294
ettm1,shape,MAG_ONLY,81552,81552,81551,81551,RAMP8_D32,1.0128774986570712,0.8016459038060195
ettm1,shape,MAG_ONLY,81552,81552,81551,81551,STEP12_D17,0.8670330892515441,0.6940320720971074
ettm1,shape,MAG_ONLY,81552,81552,81551,81551,STEP12_D63,0.6569349380422785,0.5131259495902241
ettm1,shape,MAG_ONLY,81552,81552,81551,81551,STEP6_D17,0.6367236794898898,0.5201022032006684
ettm1,shape,MAG_ONLY,81552,81552,81551,81551,STEP6_D63,0.5540262961457215,0.43847023101500665
ettm1,shape,MAG_ONLY,81552,81552,81551,81551,STEP8_D31,0.5407223775917158,0.435818861204262
ettm1,shape,MAG_ONLY,81552,81552,81551,81551,STEP8_D33,0.5564240831882861,0.4463383296639203
ettm1,shape,MAG_ONLY,81552,81552,81551,81552,PAIRED_SHIFT8_D32,0.5523117579697036,0.44647757648188163
ettm1,shape,MAG_ONLY,81552,81552,81551,81552,PULSE8_D32,6.426173759885264,6.158310959133154
ettm1,shape,MAG_ONLY,81552,81552,81551,81552,RAMP8_D32,1.0148314532152503,0.8029898840448276
ettm1,shape,MAG_ONLY,81552,81552,81551,81552,STEP12_D17,0.8587384822922903,0.687232567425134
ettm1,shape,MAG_ONLY,81552,81552,81551,81552,STEP12_D63,0.6561409986016777,0.5125977531957178
ettm1,shape,MAG_ONLY,81552,81552,81551,81552,STEP6_D17,0.6355361537543264,0.5213536690972862
ettm1,shape,MAG_ONLY,81552,81552,81551,81552,STEP6_D63,0.5541072573353385,0.43846653496001764
ettm1,shape,MAG_ONLY,81552,81552,81551,81552,STEP8_D31,0.539921136032345,0.43525266037037724
ettm1,shape,MAG_ONLY,81552,81552,81551,81552,STEP8_D33,0.5549784863159518,0.4451410841804844
ettm1,shape,MAG_ONLY,81552,81552,81552,81551,PAIRED_SHIFT8_D32,0.5539820557190113,0.4477214567766014
ettm1,shape,MAG_ONLY,81552,81552,81552,81551,PULSE8_D32,6.419463865521143,6.152900419694608
ettm1,shape,MAG_ONLY,81552,81552,81552,81551,RAMP8_D32,1.009590680408072,0.7986478533028397
ettm1,shape,MAG_ONLY,81552,81552,81552,81551,STEP12_D17,0.8735404638482303,0.6992394039898927
ettm1,shape,MAG_ONLY,81552,81552,81552,81551,STEP12_D63,0.6593924844889657,0.5143153251982951
ettm1,shape,MAG_ONLY,81552,81552,81552,81551,STEP6_D17,0.6363317732648381,0.5163015064110871
ettm1,shape,MAG_ONLY,81552,81552,81552,81551,STEP6_D63,0.5542452996995043,0.4382330052800723
ettm1,shape,MAG_ONLY,81552,81552,81552,81551,STEP8_D31,0.5417684554670241,0.4366336751808414
ettm1,shape,MAG_ONLY,81552,81552,81552,81551,STEP8_D33,0.5584872535120043,0.4479781904144474
ettm1,shape,MAG_ONLY,81552,81552,81552,81552,PAIRED_SHIFT8_D32,0.5537087245960989,0.4474845834381264
ettm1,shape,MAG_ONLY,81552,81552,81552,81552,PULSE8_D32,6.420788582215083,6.153482460511372
ettm1,shape,MAG_ONLY,81552,81552,81552,81552,RAMP8_D32,1.0119006510379347,0.8004401115849924
ettm1,shape,MAG_ONLY,81552,81552,81552,81552,STEP12_D17,0.8703005154601082,0.6964980008552242
ettm1,shape,MAG_ONLY,81552,81552,81552,81552,STEP12_D63,0.6590947592627527,0.5140452690528879
ettm1,shape,MAG_ONLY,81552,81552,81552,81552,STEP6_D17,0.6353309756228653,0.5164545943470468
ettm1,shape,MAG_ONLY,81552,81552,81552,81552,STEP6_D63,0.5542140780734389,0.4380815258023459
ettm1,shape,MAG_ONLY,81552,81552,81552,81552,STEP8_D31,0.5414198918061192,0.43633570416411094
ettm1,shape,MAG_ONLY,81552,81552,81552,81552,STEP8_D33,0.5581587706277147,0.44760411785474474
ettm1,standard,C3,81551,81551,81551,81551,BURST16,0.4623236183009058,0.3758208507881954
ettm1,standard,C3,81551,81551,81551,81551,BURST4,0.41687917474457203,0.33515905117152833
ettm1,standard,C3,81551,81551,81551,81551,BURST8,0.4203172871037266,0.3380008225264911
ettm1,standard,C3,81551,81551,81551,81551,FAULT,0.42053961177707194,0.3385561478390934
ettm1,standard,C3,81551,81551,81551,81551,POINT16,0.41081116170740306,0.3292139351389323
ettm1,standard,C3,81551,81551,81551,81551,POINT4,0.4059248270262254,0.32640198615968674
ettm1,standard,C3,81551,81551,81551,81551,POINT8,0.40698160177959863,0.32674024124972656
ettm1,standard,C3,81551,81551,81551,81551,REFERENCE,0.4051053776375453,0.3259995905538703
ettm1,standard,C3,81551,81551,81551,81551,SHIFT4,0.5430501516570168,0.43612855398659583
ettm1,standard,C3,81551,81551,81551,81551,SHIFT8,0.541825595677021,0.43865258457670053
ettm1,standard,C3,81551,81551,81551,81551,SHIFT_POINT,0.5821651596759514,0.46816804708426624
ettm1,standard,C3,81551,81551,81551,81552,BURST16,0.4624234183175726,0.3759467742559495
ettm1,standard,C3,81551,81551,81551,81552,BURST4,0.4169787815095004,0.3352712318914148
ettm1,standard,C3,81551,81551,81551,81552,BURST8,0.4202529419549268,0.3379859195076747
ettm1,standard,C3,81551,81551,81551,81552,FAULT,0.4205528411340423,0.3386118694318459
ettm1,standard,C3,81551,81551,81551,81552,POINT16,0.4107939963056263,0.32924369059757225
ettm1,standard,C3,81551,81551,81551,81552,POINT4,0.40589423017430354,0.3264308539162701
ettm1,standard,C3,81551,81551,81551,81552,POINT8,0.4069736785423242,0.3267927464221941
ettm1,standard,C3,81551,81551,81551,81552,REFERENCE,0.4051247284640804,0.32607429370196733
ettm1,standard,C3,81551,81551,81551,81552,SHIFT4,0.5444424748119929,0.4372099811707715
ettm1,standard,C3,81551,81551,81551,81552,SHIFT8,0.5418598059683324,0.43860987651124067
ettm1,standard,C3,81551,81551,81551,81552,SHIFT_POINT,0.5835631317374878,0.46927252364165367
ettm1,standard,C3,81551,81551,81552,81551,BURST16,0.4609772295779609,0.3744876370979171
ettm1,standard,C3,81551,81551,81552,81551,BURST4,0.4159770369721402,0.3343687584522515
ettm1,standard,C3,81551,81551,81552,81551,BURST8,0.41946295389988175,0.3372532752678655
ettm1,standard,C3,81551,81551,81552,81551,FAULT,0.41968716904279735,0.3378277310343633
ettm1,standard,C3,81551,81551,81552,81551,POINT16,0.41015139122828803,0.32873378945684595
ettm1,standard,C3,81551,81551,81552,81551,POINT4,0.4054913386610907,0.3260768697486113
ettm1,standard,C3,81551,81551,81552,81551,POINT8,0.4060630639174226,0.3260460561826884
ettm1,standard,C3,81551,81551,81552,81551,REFERENCE,0.40465194161343676,0.32566761831524305
ettm1,standard,C3,81551,81551,81552,81551,SHIFT4,0.5415806618455037,0.43495666427386664
ettm1,standard,C3,81551,81551,81552,81551,SHIFT8,0.5425207616566511,0.4388663026068543
ettm1,standard,C3,81551,81551,81552,81551,SHIFT_POINT,0.5811264192348703,0.46721701755547723
ettm1,standard,C3,81551,81551,81552,81552,BURST16,0.46073546236690327,0.3742667107983626
ettm1,standard,C3,81551,81551,81552,81552,BURST4,0.41628802682156013,0.33454917315716143
ettm1,standard,C3,81551,81551,81552,81552,BURST8,0.41961183489308646,0.3373320193263262
ettm1,standard,C3,81551,81551,81552,81552,FAULT,0.4198310113447388,0.33788886398673007
ettm1,standard,C3,81551,81551,81552,81552,POINT16,0.410298321810163,0.32875894715220183
ettm1,standard,C3,81551,81551,81552,81552,POINT4,0.40567368915772883,0.3261778560399993
ettm1,standard,C3,81551,81551,81552,81552,POINT8,0.4063787330189913,0.3262484774463289
ettm1,standard,C3,81551,81551,81552,81552,REFERENCE,0.4049410597286711,0.32584400209786085
ettm1,standard,C3,81551,81551,81552,81552,SHIFT4,0.5419723435905798,0.43507918740783896
ettm1,standard,C3,81551,81551,81552,81552,SHIFT8,0.5423088529120238,0.43876570358150163
ettm1,standard,C3,81551,81551,81552,81552,SHIFT_POINT,0.5810212725204856,0.46709856321466164
ettm1,standard,C3,81551,81552,81551,81551,BURST16,0.4758563414909707,0.38736974623782355
ettm1,standard,C3,81551,81552,81551,81551,BURST4,0.4266746628941877,0.34348034645424624
ettm1,standard,C3,81551,81552,81551,81551,BURST8,0.43165338329892133,0.3475138477572805
ettm1,standard,C3,81551,81552,81551,81551,FAULT,0.431651042067589,0.34800894389163145
ettm1,standard,C3,81551,81552,81551,81551,POINT16,0.4229319253180117,0.33958912655650975
ettm1,standard,C3,81551,81552,81551,81551,POINT4,0.4140547861937724,0.33338880126392373
ettm1,standard,C3,81551,81552,81551,81551,POINT8,0.41873515320967003,0.33671179508000487
ettm1,standard,C3,81551,81552,81551,81551,REFERENCE,0.4130212056968236,0.3327130676504777
ettm1,standard,C3,81551,81552,81551,81551,SHIFT4,0.5600489168111397,0.45021496720349635
ettm1,standard,C3,81551,81552,81551,81551,SHIFT8,0.5728546104215493,0.46144787779958973
ettm1,standard,C3,81551,81552,81551,81551,SHIFT_POINT,0.6019558951380902,0.48443745782292846
ettm1,standard,C3,81551,81552,81551,81552,BURST16,0.47602889488474537,0.387532526529558
ettm1,standard,C3,81551,81552,81551,81552,BURST4,0.42676051086827227,0.34358808175548
ettm1,standard,C3,81551,81552,81551,81552,BURST8,0.43161532598479413,0.34752341169086115
ettm1,standard,C3,81551,81552,81551,81552,FAULT,0.43165914561184,0.3480640997257504
ettm1,standard,C3,81551,81552,81551,81552,POINT16,0.4228058269143017,0.3395354942842296
ettm1,standard,C3,81551,81552,81551,81552,POINT4,0.4140499946689478,0.33345486743491504
ettm1,standard,C3,81551,81552,81551,81552,POINT8,0.41869432034997883,0.33675021665945876
ettm1,standard,C3,81551,81552,81551,81552,REFERENCE,0.4131562974881472,0.3329005925497217
ettm1,standard,C3,81551,81552,81551,81552,SHIFT4,0.5614452546749134,0.45121552991806485
ettm1,standard,C3,81551,81552,81551,81552,SHIFT8,0.5720604251723495,0.46069669537428537
ettm1,standard,C3,81551,81552,81551,81552,SHIFT_POINT,0.6030970704926251,0.4852913602631682
ettm1,standard,C3,81551,81552,81552,81551,BURST16,0.4739563952130028,0.3855161879328418
ettm1,standard,C3,81551,81552,81552,81551,BURST4,0.4254877406431637,0.3424446022485285
ettm1,standard,C3,81551,81552,81552,81551,BURST8,0.43016418658789907,0.346231468800031
ettm1,standard,C3,81551,81552,81552,81551,FAULT,0.43033014190633617,0.3468442535164623
ettm1,standard,C3,81551,81552,81552,81551,POINT16,0.4216965006343924,0.3386462051155447
ettm1,standard,C3,81551,81552,81552,81551,POINT4,0.4131988702024963,0.3326269557905957
ettm1,standard,C3,81551,81552,81552,81551,POINT8,0.41747715815706266,0.335600101211232
ettm1,standard,C3,81551,81552,81552,81551,REFERENCE,0.412063454628443,0.33188738568237675
ettm1,standard,C3,81551,81552,81552,81551,SHIFT4,0.5578760519613992,0.4484316443501414
ettm1,standard,C3,81551,81552,81552,81551,SHIFT8,0.5727574388338577,0.4614102024809906
ettm1,standard,C3,81551,81552,81552,81551,SHIFT_POINT,0.6000805605621843,0.48299111363504765
ettm1,standard,C3,81551,81552,81552,81552,BURST16,0.4740026557359002,0.3855466891037768
ettm1,standard,C3,81551,81552,81552,81552,BURST4,0.4258675851910801,0.34271169395225304
ettm1,standard,C3,81551,81552,81552,81552,BURST8,0.43055148616899486,0.3465254558458528
ettm1,standard,C3,81551,81552,81552,81552,FAULT,0.43065737328799925,0.34707081034156273
ettm1,standard,C3,81551,81552,81552,81552,POINT16,0.4219684493760202,0.33878789101032697
ettm1,standard,C3,81551,81552,81552,81552,POINT4,0.41365571575012583,0.33294707358130676
ettm1,standard,C3,81551,81552,81552,81552,POINT8,0.41789834750587423,0.3359060585558601
ettm1,standard,C3,81551,81552,81552,81552,REFERENCE,0.4127047891717257,0.33235367116639225
ettm1,standard,C3,81551,81552,81552,81552,SHIFT4,0.5585576350158755,0.4490074621288465
ettm1,standard,C3,81551,81552,81552,81552,SHIFT8,0.5727719248589138,0.4615427458833578
ettm1,standard,C3,81551,81552,81552,81552,SHIFT_POINT,0.6004079271475034,0.48320599885343085
ettm1,standard,C3,81552,81551,81551,81551,BURST16,0.4615112785818183,0.37514186075965694
ettm1,standard,C3,81552,81551,81551,81551,BURST4,0.41613198622376935,0.33456588227940526
ettm1,standard,C3,81552,81551,81551,81551,BURST8,0.4191640211334507,0.33726331714833085
ettm1,standard,C3,81552,81551,81551,81551,FAULT,0.41938988274366457,0.33768567838769026
ettm1,standard,C3,81552,81551,81551,81551,POINT16,0.40905374496860364,0.3277898483339028
ettm1,standard,C3,81552,81551,81551,81551,POINT4,0.40477961470537227,0.32559740023315026
ettm1,standard,C3,81552,81551,81551,81551,POINT8,0.4056986508489733,0.3257557615716954
ettm1,standard,C3,81552,81551,81551,81551,REFERENCE,0.40457536031392616,0.3255940238708237
ettm1,standard,C3,81552,81551,81551,81551,SHIFT4,0.5420585945413791,0.43588350497299966
ettm1,standard,C3,81552,81551,81551,81551,SHIFT8,0.5362384588160335,0.4342562117332613
ettm1,standard,C3,81552,81551,81551,81551,SHIFT_POINT,0.5797691113523853,0.4674666993929799
ettm1,standard,C3,81552,81551,81551,81552,BURST16,0.46158700100891903,0.3752055621134896
ettm1,standard,C3,81552,81551,81551,81552,BURST4,0.4164192422097019,0.33480109465498625
ettm1,standard,C3,81552,81551,81551,81552,BURST8,0.41914547847070527,0.33725784712386264
ettm1,standard,C3,81552,81551,81551,81552,FAULT,0.4195172668026027,0.3377913946495692
ettm1,standard,C3,81552,81551,81551,81552,POINT16,0.4091484994291803,0.32783294990011097
ettm1,standard,C3,81552,81551,81551,81552,POINT4,0.40491174816956804,0.32572797282181887
ettm1,standard,C3,81552,81551,81551,81552,POINT8,0.4058916315275418,0.325922941283147
ettm1,standard,C3,81552,81551,81551,81552,REFERENCE,0.4047092767103551,0.3257331228376183
ettm1,standard,C3,81552,81551,81551,81552,SHIFT4,0.5429448298610653,0.43654078967551047
ettm1,standard,C3,81552,81551,81551,81552,SHIFT8,0.5359531091175653,0.43400403800709664
ettm1,standard,C3,81552,81551,81551,81552,SHIFT_POINT,0.5807603607367857,0.4682531023857977
ettm1,standard,C3,81552,81551,81552,81551,BURST16,0.4607513648996103,0.374400057787311
ettm1,standard,C3,81552,81551,81552,81551,BURST4,0.4159528360036261,0.3344427020926629
ettm1,standard,C3,81552,81551,81552,81551,BURST8,0.4188637117968689,0.3369550585159067
ettm1,standard,C3,81552,81551,81552,81551,FAULT,0.41912584327150365,0.33747732871179753
ettm1,standard,C3,81552,81551,81552,81551,POINT16,0.4090059014798414,0.3278139966791004
ettm1,standard,C3,81552,81551,81552,81551,POINT4,0.4047370266217535,0.32562132875303557
ettm1,standard,C3,81552,81551,81552,81551,POINT8,0.40544421882732185,0.32563082844276864
ettm1,standard,C3,81552,81551,81552,81551,REFERENCE,0.40453011281940565,0.32562437311800185
ettm1,standard,C3,81552,81551,81552,81551,SHIFT4,0.5429655235731714,0.43629655269219014
ettm1,standard,C3,81552,81551,81552,81551,SHIFT8,0.538172511249724,0.43557825516744986
ettm1,standard,C3,81552,81551,81552,81551,SHIFT_POINT,0.5801066473832355,0.46762904486909623
ettm1,standard,C3,81552,81551,81552,81552,BURST16,0.46080159489091077,0.3744737792096384
ettm1,standard,C3,81552,81551,81552,81552,BURST4,0.41603197094802863,0.33447030380725296
ettm1,standard,C3,81552,81551,81552,81552,BURST8,0.41883238411304247,0.33688076240685866
ettm1,standard,C3,81552,81551,81552,81552,FAULT,0.41914568581612577,0.337466296488966
ettm1,standard,C3,81552,81551,81552,81552,POINT16,0.4090964993542177,0.32783949139621177
ettm1,standard,C3,81552,81551,81552,81552,POINT4,0.404771991563065,0.3256082326220268
ettm1,standard,C3,81552,81551,81552,81552,POINT8,0.40533967402749016,0.32552520949180724
ettm1,standard,C3,81552,81551,81552,81552,REFERENCE,0.40453869657530833,0.3255945468335971
ettm1,standard,C3,81552,81551,81552,81552,SHIFT4,0.5432028686666813,0.4363492754534113
ettm1,standard,C3,81552,81551,81552,81552,SHIFT8,0.5382077089266843,0.4354639057294367
