arm,seed,policy,origin,channel,normalized_MSE,raw_MAE,revision_normalized_MSE,revision_raw_MSE,innovation_MSE,high_innovation
D1,73102,selected,14056,3,0.02091159395768555,0.002918043390909831,0.0009373185665050608,1.2287419840553242e-06,0.00919448012246079,False
D1,73102,selected,14057,0,0.046367863369558934,0.0036464864915236837,0.0016615410543143055,6.296204959190064e-06,0.17875266455408975,False
D1,73102,selected,14057,1,0.2202891385602508,0.008196692523546517,0.0020259397381542743,5.08402008440054e-06,0.05354778230353324,False
D1,73102,selected,14057,2,0.22865273684877888,0.022135336411806445,0.008340062661890132,5.560142814483327e-05,0.10557813266642506,False
D1,73102,selected,14057,3,0.0212976379618179,0.00301296907911698,0.0009316837287060655,1.2213552086041736e-06,0.009650638483676867,False
D1,73102,selected,14058,0,0.046333811647188014,0.0037871125107320647,0.0017500251353727934,6.63150447437402e-06,0.17812980184948224,False
D1,73102,selected,14058,1,0.19001222543730092,0.007098038892851522,0.026315356906317294,6.603740502260571e-05,0.04602282475765893,False
D1,73102,selected,14058,2,0.25005453617990836,0.023088227206406492,0.008154552588172373,5.4364671845495934e-05,0.10609434012643854,False
D1,73102,selected,14058,3,0.02117303336841405,0.002989840948178122,0.00061968308841814,8.123498826952182e-07,0.009535222049681378,False
D1,73102,selected,15744,0,0.398705994081974,0.014219788421224802,0.03716821505893384,0.00014084436816692338,1.3523384754239889,True
D1,73102,selected,15744,1,0.2278506318860381,0.009373527558861922,0.018180032208742595,4.562211162731916e-05,0.1911251691113425,False
D1,73102,selected,15744,2,0.2305537809956438,0.022453307994889718,0.012227980939011514,8.152135434708514e-05,0.19104827562074164,False
D1,73102,selected,15744,3,0.521940127952166,0.010007406259949008,0.005834214389429715,7.648140579356895e-06,0.10030458256582792,False
D1,73102,selected,15745,0,0.4354687998065121,0.014671990972477943,0.04236225725491923,0.00016052655064907793,1.4954422624921395,True
D1,73102,selected,15745,1,0.24674015877240996,0.00964306958572318,0.015929127665118562,3.997355076820955e-05,0.20140187250940844,False
D1,73102,selected,15745,2,0.23220978123637617,0.022201075935736298,0.011544862244698074,7.696714695847387e-05,0.19239640825126933,False
D1,73102,selected,15745,3,0.5212234868291323,0.009991145894303917,0.002785325129940027,3.6513156238468514e-06,0.08422912145843008,False
D1,73102,selected,15746,0,0.4260496007292136,0.014113661479453246,0.01925120581253214,7.295007077467303e-05,1.5140630821282786,True
D1,73102,selected,15746,1,0.2354729995080753,0.009640921211211632,0.013226757614063896,3.319205408481796e-05,0.17554595492401825,False
D1,73102,selected,15746,2,0.23746383520241052,0.022452251771651208,0.016270837490158015,0.00010847422114694874,0.19726617691703383,False
D1,73102,selected,15746,3,0.538487957497385,0.010171296039503069,0.0034755274121357612,4.556109950909955e-06,0.08588009083348284,False
D1,73102,selected,15747,0,0.4180787626158293,0.013607663980871439,0.008925014347644767,3.382024142621851e-05,1.5185181728097052,True
D1,73102,selected,15747,1,0.2599549985799595,0.009939476676223177,0.010776315140566813,2.7042760245368808e-05,0.20643685623294464,False
D1,73102,selected,15747,2,0.24198260187047094,0.02326318758490185,0.01542833777649562,0.00010285745432032807,0.2125588357952406,True
D1,73102,selected,15747,3,0.5434930841036633,0.010198204381298273,0.00285887969828127,3.747739176595781e-06,0.08169133883796255,False
D1,73102,selected,15748,0,0.41878567388083543,0.01404130356470123,0.016372170995842643,6.204032331856698e-05,1.465112508341311,True
D1,73102,selected,15748,1,0.2573061415321922,0.010189245356743535,0.0036537617552664992,9.168978621404046e-06,0.19770997287438505,False
D1,73102,selected,15748,2,0.24066399992353554,0.022624768989781538,0.024686674273641077,0.00016458081928243917,0.21480937605913208,True
D1,73102,selected,15748,3,0.5353312433785695,0.01008949164391185,0.002614738992855183,3.4276922411206195e-06,0.0850101047213026,False
D1,73102,selected,15749,0,0.4155735240234607,0.014107153820246457,0.012953266558369262,4.9084806499814435e-05,1.4549545023099677,True
D1,73102,selected,15749,1,0.22566846879439542,0.009662345765220624,0.0022988986509595707,5.769000278422771e-06,0.15549408159806752,False
D1,73102,selected,15749,2,0.24072461786145316,0.02272466903142631,0.02183287066273884,0.00014555511613801157,0.21349963948960704,True
D1,73102,selected,15749,3,0.5382039623620823,0.010185283936622243,0.0024655620480590556,3.2321344215336585e-06,0.08472403852108244,False
D1,73102,selected,15750,0,0.31609623977577894,0.012665206630000224,0.028495719352996787,0.00010798101499819313,0.9725112068239433,True
D1,73102,selected,15750,1,0.21538500375058198,0.009647574802922707,0.0005168917369422902,1.297120502937275e-06,0.13884420138234158,False
D1,73102,selected,15750,2,0.2353567029719646,0.02216335736544182,0.010578432229180462,7.052416310532443e-05,0.18631244160994317,False
D1,73102,selected,15750,3,0.5319115833608377,0.010276703484014918,0.001264290862550155,1.6573738303993224e-06,0.08403861925797666,False
D1,73102,selected,15751,0,0.4415302462422471,0.01605323456789677,0.04437280139722627,0.00016814525977853017,0.9790898363076171,True
D1,73102,selected,15751,1,0.09483744046638704,0.007138060206981996,0.02569126519511454,6.447127018922051e-05,0.039068834475102725,False
D1,73102,selected,15751,2,0.21675411310250653,0.021346492964153488,0.008869256267984167,5.91294496306184e-05,0.17118779664527076,False
D1,73102,selected,15751,3,0.45491677656789226,0.009317962009459732,0.017527423807623458,2.2976906970978574e-05,0.16889595331474316,False
D1,73102,selected,15752,0,0.5626524906584333,0.017995815625724693,0.06548350528639595,0.00024814166924061004,0.9177747240975567,True
D1,73102,selected,15752,1,0.1109125740768268,0.007549115385208278,0.020178267200717165,5.0636607686222693e-05,0.11284636911456951,False
D1,73102,selected,15752,2,0.19616898868074614,0.01996516084584097,0.027029284144682728,0.00018019850222998914,0.15900175222494226,False
D1,73102,selected,15752,3,0.3064454995237657,0.008255314317407707,0.00473479238435329,6.2068952822870276e-06,0.7920186498201577,True
D1,73102,selected,15753,0,0.32386886129788334,0.015015865871620675,0.060205837813422855,0.0002281425990822127,0.20977153185988937,False
D1,73102,selected,15753,1,0.1550796733374296,0.008412156052483867,0.061087746779217245,0.00015329741832264954,0.24190244795080065,True
D1,73102,selected,15753,2,0.20664262229009736,0.020846012191909055,0.02339715662193567,0.0001559838787126254,0.16878533360541229,False
D1,73102,selected,15753,3,0.3029718999634712,0.008082761325749258,0.006898712930743325,9.043604295129373e-06,0.8046359432860631,True
D1,73102,selected,15754,0,0.26219714092061197,0.01341646566092968,0.025593449920489963,9.698322283024918e-05,0.05329677814899982,False
D1,73102,selected,15754,1,0.1500870309438476,0.008057003249662617,0.010491462677293856,2.6327933630787444e-05,0.2252581193010632,True
D1,73102,selected,15754,2,0.22750291729316027,0.021432133807862797,0.05496183894659694,0.0003664189182727949,0.21736795661438782,True
D1,73102,selected,15754,3,0.3133452257462473,0.00833398382977272,0.016370431114217588,2.1460191578330512e-05,0.8205111089985113,True
D1,73102,selected,15755,0,0.22554517438971103,0.012340917561296372,0.025449176155307975,9.643651518588421e-05,0.0331092945317118,False
D1,73102,selected,15755,1,0.1580065507736996,0.008024484319115678,0.010803818839339096,2.711177974990796e-05,0.2560703010191116,True
D1,73102,selected,15755,2,0.18033125181602677,0.019232117192323008,0.04106214233720552,0.00027375259026142865,0.08863838008417335,False
D1,73102,selected,15755,3,0.32234080437139956,0.008377243815362452,0.021562194773337717,2.826613590421745e-05,0.8383019289557061,True
D1,73102,selected,15756,0,0.2233359949249186,0.013333417276106775,0.025809302626681793,9.780117004596842e-05,0.05544749749155162,False
D1,73102,selected,15756,1,0.14937457902620394,0.008040915190335363,0.025832254669153582,6.482507800699725e-05,0.2640102550365868,True
D1,73102,selected,15756,2,0.17607789671134172,0.019053169649342696,0.017536963841708067,0.00011691521688186994,0.08656579543496819,False
D1,73102,selected,15756,3,0.3145291766232459,0.008413440174423158,0.01914602159280403,2.509874593269468e-05,0.8107401073403513,True
D1,73102,selected,15757,0,0.2508492933098193,0.013572542915089678,0.032999288820885216,0.00012504673621173122,0.03545123329691705,False
D1,73102,selected,15757,1,0.1374860971516923,0.007909718196062994,0.016129941673494595,4.0477486019878415e-05,0.230480772787205,True
D1,73102,selected,15757,2,0.1798264737309075,0.019783813264903923,0.028962154406806277,0.000193084538144783,0.08356041060036982,False
D1,73102,selected,15757,3,0.324713964683873,0.008628338136617095,0.012481552508056408,1.6362214663073287e-05,0.8378878700143559,True
D1,73102,selected,15758,0,0.22784718700415804,0.013825165312799315,0.011910097374248332,4.51318454981695e-05,0.04490170411909116,False
D1,73102,selected,15758,1,0.14813872155512328,0.00790402284823358,0.150718490848855,0.0003782224219878389,0.2305699423218142,True
D1,73102,selected,15758,2,0.20837225928247058,0.02074617307136456,0.012202364452063732,8.135057466399492e-05,0.06926256455334479,False
D1,73102,selected,15758,3,0.32120622060593473,0.008509706033642093,0.009202175153864163,1.2063240140802877e-05,0.8326419282233313,True
D1,73102,selected,15759,0,0.23179172994351047,0.013650987463879086,0.043544115510115305,0.00016500505678535642,0.03905355475096935,False
D1,73102,selected,15759,1,0.13680149300000363,0.007804780739111204,0.006114247853212963,1.5343476561182137e-05,0.22569399218824207,True
D1,73102,selected,15759,2,0.20608017318205524,0.021499501744098957,0.009272673078951897,6.181894391103146e-05,0.06513485440290472,False
D1,73102,selected,15759,3,0.31785257107375825,0.008446787912709018,0.014099302056935027,1.8482941661798525e-05,0.8039974303217701,True
D1,73102,selected,17449,0,0.003353647842766971,0.00245914664529264,0.0007863997874594448,2.979965032372621e-06,0.0017634822815672353,False
D1,73102,selected,17449,1,0.03223537527941281,0.006452398327893267,0.0014355815245010765,3.6025382028426547e-06,0.0021290470659896467,False
D1,73102,selected,17449,2,0.11582595385365922,0.01518651344863077,0.01586792929422342,0.00010578811769504197,0.04572246821374226,False
D1,73102,selected,17449,3,0.08190402529704635,0.00842317431056872,0.014809177826930676,1.9413526196477692e-05,0.017159789070384342,False
D1,73102,selected,17450,0,0.0032144822308149035,0.0024631026819348337,0.0007440981115480876,2.8196680472553602e-06,0.0018809757900198792,False
D1,73102,selected,17450,1,0.03283575702326568,0.006558598846103996,0.0010763893710022295,2.7011589129478236e-06,0.0021242540152438725,False
D1,73102,selected,17450,2,0.1170291271412303,0.015162865049391983,0.016010612780674532,0.00010673935822415904,0.0473498873805861,False
D1,73102,selected,17450,3,0.08179027403831662,0.00841223784501975,0.008162019891548848,1.0699688317106012e-05,0.017435200209611663,False
D1,73102,selected,17451,0,0.003434908402076525,0.0025895639868763584,0.0009215861200201559,3.492236971289429e-06,0.0019123656408925034,False
D1,73102,selected,17451,1,0.03356261983335866,0.00670996652500083,0.0007572117002943037,1.9001944726878006e-06,0.0017450810116028965,False
D1,73102,selected,17451,2,0.11961653818195965,0.01535409916508943,0.01708427663502833,0.00011389724732759991,0.04899532302877019,False
D1,73102,selected,17451,3,0.08487605391524702,0.008742012709286064,0.0076777355415420245,1.0064834240446565e-05,0.018109678571949867,False
D1,73102,selected,17452,0,0.003378007545128452,0.002517643859734138,0.0010278326587223733,3.894845129623348e-06,0.0018576735581071976,False
D1,73102,selected,17452,1,0.03208854488371071,0.006556660826131703,0.0012344534156675758,3.0978147278104724e-06,0.0019449002293351154,False
D1,73102,selected,17452,2,0.11989402916596854,0.015341023518082997,0.016567521675701514,0.00011045215166053876,0.054039544634062305,False
D1,73102,selected,17452,3,0.086798779999263,0.008854137886253497,0.007315383588663757,9.58982278391893e-06,0.019512228623254326,False
D1,73102,selected,17453,0,0.003251969970330893,0.002390085118450225,0.0008333532931932569,3.1578895530367155e-06,0.0017882473020727687,False
D1,73102,selected,17453,1,0.03138294007089889,0.006558118234388531,0.0010867949462257083,2.727271315221992e-06,0.002426524050853416,False
D1,73102,selected,17453,2,0.12068106842565524,0.01552469001505524,0.016952535590929806,0.00011301895773984406,0.0431941519664494,False
D1,73102,selected,17453,3,0.07671833114073658,0.008430143720408281,0.007563788283792974,9.915459433878625e-06,0.01898052634356716,False
D1,73102,selected,17454,0,0.0039670354860107705,0.0026579926842823626,0.0009653003618828292,3.657886700911417e-06,0.0025442218141696793,False
D1,73102,selected,17454,1,0.0364605436805728,0.0070931613989795245,0.0006356652905043063,1.5951782982570144e-06,0.003996739741943066,False
D1,73102,selected,17454,2,0.11418214321599522,0.014862248073207837,0.010864011808126043,7.242806156293816e-05,0.04507235005435902,False
D1,73102,selected,17454,3,0.07235124885119623,0.008039411060046403,0.003949547895203466,5.1775090031225095e-06,0.015029174017456848,False
D1,73102,selected,17455,0,0.0034923455635399014,0.0024963538760008914,0.0005131143836855808,1.9443836905529608e-06,0.0012941170474095563,False
D1,73102,selected,17455,1,0.041202039376833276,0.007555596747001012,0.0010452225872896465,2.622947033602737e-06,0.0048848146210490615,False
D1,73102,selected,17455,2,0.11333889951496054,0.014377969228972992,0.024452978096786718,0.00016302281645777633,0.0541084342495217,False
D1,73102,selected,17455,3,0.07434171369096815,0.008159021077180903,0.006190892686427141,8.115714373351218e-06,0.018482457743132643,False
D1,73102,selected,17456,0,0.003441105077144234,0.0024633190786466004,0.0002016927097834483,7.642896552412295e-07,0.0008779756363806289,False
D1,73102,selected,17456,1,0.0387043401591568,0.007278289210082343,0.0008068718660918068,2.0248148034678177e-06,0.001383349678663367,False
D1,73102,selected,17456,2,0.11594055639840768,0.014744003756530585,0.025547304530672204,0.00017031845859470074,0.057399159224867345,False
D1,73102,selected,17456,3,0.06922207275369692,0.00755008880890285,0.005427386289032607,7.1148248155229335e-06,0.011184541117944985,False
D1,73102,selected,17457,0,0.0033563948437320933,0.002387344087753445,0.0003684177911866065,1.3960737942044059e-06,0.0007139118543596336,False
D1,73102,selected,17457,1,0.04077853915907419,0.007652646539950123,0.0007347797432444568,1.8439023145223599e-06,0.0018852007791637221,False
D1,73102,selected,17457,2,0.11571108057599015,0.014814341721187035,0.014257352920525254,9.505074674900048e-05,0.05510502649617194,False
D1,73102,selected,17457,3,0.07355878163885762,0.007884355115549017,0.004998133270551496,6.552111961602985e-06,0.012090574055969333,False
D1,73102,selected,17458,0,0.003783853560038134,0.0026121353077702223,0.0006192580360801887,2.3466019739099586e-06,0.000799535551344678,False
D1,73102,selected,17458,1,0.03935772907868598,0.0075454940544751785,0.009528037165528254,2.3910253302298224e-05,0.00824472389245034,False
D1,73102,selected,17458,2,0.11523123909050054,0.015304523862153292,0.008439307604934656,5.626307312199194e-05,0.046698547417953366,False
D1,73102,selected,17458,3,0.07376193220806597,0.007880429482180625,0.02091555254927979,2.741844497206669e-05,0.01849183816293301,False
D1,73102,selected,17459,0,0.00412231147944078,0.002773817749600857,0.0005187665834558341,1.965802004672493e-06,0.0008482767711225928,False
D1,73102,selected,17459,1,0.03871222104731168,0.0075630297715465235,0.004405589733291034,1.1055662844190102e-05,0.010671681458444299,False
D1,73102,selected,17459,2,0.12740298998350189,0.016420234057617684,0.02827884838280239,0.00018852908186887374,0.052790538892574894,False
D1,73102,selected,17459,3,0.0770260767832249,0.008104316588646424,0.03883611086983022,5.091071662126313e-05,0.026640545161858025,False
D1,73102,selected,17460,0,0.004099014641946291,0.0027314909434566896,0.0005638449521800529,2.136620924841007e-06,0.0007160680973311589,False
D1,73102,selected,17460,1,0.032735516909116906,0.0066773830467214195,0.01261335043895105,3.165273169557934e-05,0.01456937908780784,False
D1,73102,selected,17460,2,0.12631510826473447,0.016378569004001718,0.04719147627170402,0.00031461555906045084,0.06502399738109878,False
D1,73102,selected,17460,3,0.0859582141011188,0.008567450885102154,0.05684118014137137,7.451377467468277e-05,0.04174174643515446,False
D1,73102,selected,17461,0,0.0035349131003603413,0.002435796153855821,0.0007122138964937694,2.6988467455946997e-06,0.001236292066371718,False
D1,73102,selected,17461,1,0.02959256147025533,0.006198086871455114,0.013760752830907413,3.4532095131586515e-05,0.017825907037807908,False
D1,73102,selected,17461,2,0.11810107642407594,0.01573105033673346,0.014092877956885904,9.39542270652569e-05,0.04977909784437007,False
D1,73102,selected,17461,3,0.07227314633297315,0.007783954080970337,0.028498402009348976,3.735889192714997e-05,0.028495762394476338,False
D1,73102,selected,17462,0,0.004008021836943911,0.0026737935370455186,0.00044633243071099754,1.6913217138950973e-06,0.0015362154821839194,False
D1,73102,selected,17462,1,0.031778612231967596,0.0065009831213081876,0.009718404310748715,2.438797254116984e-05,0.021747637781292604,False
D1,73102,selected,17462,2,0.12163091171298623,0.015722557596924404,0.016137377503150457,0.00010758447173154935,0.05892342822520865,False
D1,73102,selected,17462,3,0.07428859306885624,0.007803289682821682,0.040493770184491,5.308376180352036e-05,0.040543440249548195,False
D1,73102,selected,17463,0,0.004194220822456109,0.002833332412907233,0.0006882695851527458,2.6081127300744155e-06,0.0016030404247524912,False
D1,73102,selected,17463,1,0.03406153580042094,0.006613112223055214,0.018412260144221683,4.62048789554383e-05,0.02635005965029893,False
D1,73102,selected,17463,2,0.10459319785108778,0.014645956609398126,0.009321842832429863,6.214674822446868e-05,0.07196953080376402,False
D1,73102,selected,17463,3,0.07394890768566342,0.007595309351105244,0.041247697953444795,5.407209462414596e-05,0.04559381105374891,False
D1,73102,selected,17464,0,0.003938140290640321,0.002698600450375428,0.0003155665026546522,1.1958003528167044e-06,0.001143291651111527,False
D1,73102,selected,17464,1,0.0303355638308883,0.006122427823084096,0.023450770723174554,5.884883301608487e-05,0.026332824552419,False
D1,73102,selected,17464,2,0.10570451727368743,0.015020856014514963,0.003786555797949165,2.5244164061035666e-05,0.06753502250144518,False
D1,73102,selected,17464,3,0.07162492864312708,0.007129515944079807,0.05441252168111135,7.133001760244245e-05,0.044763591581332286,False
D1,73102,selected,17465,0,0.004078932049519807,0.002690101751033217,0.00046075393844031244,1.7459702392797333e-06,0.0011797206793704013,False
D1,73102,selected,17465,1,0.03152288448088525,0.006390349643335988,0.029021477665743953,7.282831396853149e-05,0.028411733444318892,False
D1,73102,selected,17465,2,0.1288604612782288,0.016637365762206414,0.015017762416687848,0.00010012023551372294,0.08651835428690695,False
D1,73102,selected,17465,3,0.07581952465700455,0.007355647800614437,0.062458888255247556,8.187809461920896e-05,0.04154679061821461,False
D1,73102,selected,17466,0,0.004362494030599523,0.0027634439860781037,0.0005773205430981608,2.187685015100048e-06,0.0012944288334366973,False
D1,73102,selected,17466,1,0.033236009695893146,0.00666374736217161,0.030916123512646467,7.758285693793591e-05,0.0270790907366925,False
D1,73102,selected,17466,2,0.17645715646359653,0.018141167929644385,0.013539907372450883,9.026768950995007e-05,0.07287896884451098,False
D1,73102,selected,17466,3,0.08695658947104169,0.007869441527376573,0.10133277761841089,0.00013283833551376781,0.048395068769340695,False
D1,73102,selected,17467,0,0.0047534232336848775,0.002936235745903105,0.0005567708630124766,2.1098145361676756e-06,0.0012252062778137932,False
D1,73102,selected,17467,1,0.0357235474799076,0.0069475412836298355,0.03246625055138577,8.147284282937354e-05,0.026451869887484696,False
D1,73102,selected,17467,2,0.23874415510738728,0.02051901048483948,0.007859710296869216,5.239902084998709e-05,0.06504107159550827,False
D1,73102,selected,17467,3,0.0979620294117948,0.008517218095033119,0.12991078233038666,0.00017030157956436556,0.05448339693628155,False
D1,73102,selected,17468,0,0.004597562328027055,0.0028419766746461393,0.0006501785586453241,2.4637714817050556e-06,0.0014109698823553977,False
D1,73102,selected,17468,1,0.0350768834762976,0.007012421080314865,0.03267717199130987,8.200214230290167e-05,0.027307652025474315,False
D1,73102,selected,17468,2,0.2551932586597119,0.022064959327007333,0.016983713255365324,0.00011322681261325604,0.06911690815120679,False
D1,73102,selected,17468,3,0.09484719721826683,0.008229637608956545,0.09945175517105834,0.0001303724809616377,0.0550257420862199,False
D1,73102,selected,17469,0,0.004571195474814515,0.0028086631681770086,0.0004119775246297178,1.561138033221177e-06,0.0016180709402664956,False
D1,73102,selected,17469,1,0.03894605372998519,0.007439275271538645,0.03075312130949682,7.717380899884502e-05,0.03067564857832761,False
D1,73102,selected,17469,2,0.25620709575119754,0.02208188113681972,0.01930060625382729,0.00012867304662800803,0.06740491121250321,False
D1,73102,selected,17469,3,0.09430929808102786,0.008260322968289257,0.09859080782786103,0.0001292438549166081,0.052819026365258814,False
D1,73102,selected,17470,0,0.00458740830690887,0.0028022878932145736,0.00046650255034511,1.7677538952956134e-06,0.0012977667811064724,False
D1,73102,selected,17470,1,0.03916743861392049,0.007530717521657546,0.02908760286348523,7.299425268184577e-05,0.02974588049055524,False
D1,73102,selected,17470,2,0.2804539913638133,0.022977733962237835,0.024308084870437428,0.000162056844061628,0.06473488744202584,False
D1,73102,selected,17470,3,0.1041195356911142,0.008921626875114939,0.11572164409789687,0.00015170087059854072,0.06377169326776051,False
D1,73102,selected,17471,0,0.004776765245841341,0.0029230626669091487,0.00035302713003729116,1.3377527814301994e-06,0.0015696856335684038,False
D1,73102,selected,17471,1,0.03798183833822823,0.007434555194309603,0.020977311197199647,5.264177874335276e-05,0.029913513307805978,False
D1,73102,selected,17471,2,0.28429512859981904,0.023095617767547566,0.01612025673799126,0.00010747033122297338,0.06445536731126951,False
D1,73102,selected,17471,3,0.10605226600943317,0.009071704642505696,0.1056579709086834,0.00013850828250385928,0.06324670488107487,False
D1,73102,selected,17472,0,0.005010779362868914,0.00308247566955785,0.00016872870068783278,6.393766071984575e-07,0.0013528638983863201,False
D1,73102,selected,17472,1,0.03578742905859487,0.007176590998222432,0.016916072270714427,4.245025138399956e-05,0.03018695175717942,False
D1,73102,selected,17472,2,0.27945534551798373,0.023151888307618596,0.022492085154263517,0.0001499499592787027,0.06774884989155948,False
D1,73102,selected,17472,3,0.09464135286508858,0.008672332246632627,0.07838304063592447,0.00010275325413257449,0.06578046341081845,False
D1,73102,fixed512,14035,0,0.0911727393013235,0.006359880127198994,0.0008994975033569729,3.4085348819457655e-06,0.009315842632026193,False
D1,73102,fixed512,14035,1,0.0944911908599889,0.0075335944952753696,0.010681124507804039,2.6803882908743956e-05,0.008892341605918735,False
D1,73102,fixed512,14035,2,0.11584852096741306,0.019593939034578702,0.03839301535741424,0.00025595808703132136,0.10650691420929403,False
D1,73102,fixed512,14035,3,0.022278646892731502,0.0038418383439692365,0.006843642668126125,8.971412037162037e-06,0.008130006416673455,False
D1,73102,fixed512,14036,0,0.09055810091035989,0.00611581245070944,0.0010011369411793488,3.7936849995458557e-06,0.00993974313728799,False
D1,73102,fixed512,14036,1,0.10877412305446345,0.007917281549982726,0.011879059404853655,2.9810055778403503e-05,0.0055562325419272335,False
D1,73102,fixed512,14036,2,0.11944289323504247,0.019820128821519515,0.0748868303166038,0.0004992546079862799,0.11237636728020399,False
D1,73102,fixed512,14036,3,0.022658956808525414,0.003916041984378051,0.005344155048031153,7.005715998245534e-06,0.0065096645511323326,False
D1,73102,fixed512,14037,0,0.08959234724441482,0.006226338330966731,0.0007503042959538991,2.8431856178456603e-06,0.009695398763257469,False
D1,73102,fixed512,14037,1,0.15235907565581058,0.009368961332676312,0.0059557864734919265,1.4945823648841554e-05,0.009351026978622745,False
D1,73102,fixed512,14037,2,0.10910136138930554,0.018835565663377445,0.051372353598836726,0.00034248858108811123,0.11759156667916176,False
D1,73102,fixed512,14037,3,0.0219576489649459,0.00393836349050204,0.00451105790664037,5.913599111838161e-06,0.006723084375499286,False
D1,73102,fixed512,14038,0,0.09020475923115051,0.007125687195081262,0.003114597470521672,1.1802383088194117e-05,0.007759128645488944,False
D1,73102,fixed512,14038,1,0.2802915923688356,0.012583542344284554,0.050322955256021984,0.00012628357616455577,0.01230875212331362,False
D1,73102,fixed512,14038,2,0.11696850033721316,0.01950493887209644,0.03784828923834614,0.00025232651357727796,0.11397808338715436,False
D1,73102,fixed512,14038,3,0.022865181911687946,0.003998118388528626,0.0082693716489564,1.0840417004344781e-05,0.006023545008835135,False
D1,73102,fixed512,14039,0,0.08874301780173381,0.007192681001344074,0.0024273598613519035,9.19818090386572e-06,0.008905878792559163,False
D1,73102,fixed512,14039,1,0.33158451224348606,0.013748741225867223,0.039050373006519895,9.79954521497034e-05,0.013266072092223767,False
D1,73102,fixed512,14039,2,0.11909240520563831,0.020290898175599672,0.03920825433396485,0.0002613931123078908,0.11760379033403325,False
D1,73102,fixed512,14039,3,0.026044801573707938,0.004369285900052637,0.011079529544681532,1.452428619427978e-05,0.0052812889695174545,False
D1,73102,fixed512,14040,0,0.08753065574421659,0.0064864490898946916,0.002228729036168072,8.445493882787829e-06,0.006054210746987224,False
D1,73102,fixed512,14040,1,0.1565603497580637,0.010205058085080236,0.03307568264220612,8.300218989308807e-05,0.009566450704275422,False
D1,73102,fixed512,14040,2,0.13612415263614908,0.02137412116266787,0.04833385254519382,0.0003222315392826438,0.11433824548186929,False
D1,73102,fixed512,14040,3,0.02346319279179701,0.00422224952094257,0.01627333428945627,2.1332906203468522e-05,0.00657664047925114,False
D1,73102,fixed512,14041,0,0.08827436231819724,0.006331263790745288,0.0025977000821466485,9.843664167810713e-06,0.006085407785467362,False
D1,73102,fixed512,14041,1,0.098751684388756,0.008074176257072638,0.041954333094501736,0.00010528283149942076,0.0110151712512052,False
D1,73102,fixed512,14041,2,0.1418027200637056,0.021116189883152642,0.06207534185724284,0.0004138431328115742,0.11941243796707517,False
D1,73102,fixed512,14041,3,0.02205748059503772,0.0039595726780282964,0.011638954912941552,1.5257643519623007e-05,0.006183674126297392,False
D1,73102,fixed512,14042,0,0.08932082157259409,0.006538300787812719,0.002171728376262007,8.229496910190735e-06,0.0061002837628914355,False
D1,73102,fixed512,14042,1,0.08402301866659372,0.0072060871030204,0.03644306627947775,9.145251332638412e-05,0.010660659662164805,False
D1,73102,fixed512,14042,2,0.12772879079583804,0.019947076792207856,0.07303181225965207,0.00048688759620442906,0.11221291943574652,False
D1,73102,fixed512,14042,3,0.019628593752180134,0.0038428967551638687,0.006212597676873896,8.144167701790972e-06,0.005554904292835012,False
D1,73102,fixed512,14043,0,0.08920736288881267,0.00657346816516171,0.001328647730320902,5.034746753287648e-06,0.006467591192984013,False
D1,73102,fixed512,14043,1,0.12039889191732157,0.00830366421258077,0.018970274228215275,4.760519445198234e-05,0.01157402491022922,False
D1,73102,fixed512,14043,2,0.11350002556912178,0.019118992311631642,0.05147421583180677,0.00034316767498185813,0.11911843798120914,False
D1,73102,fixed512,14043,3,0.02092601391275487,0.003954807089827955,0.003126547350904206,4.098627865142378e-06,0.00671467779398086,False
D1,73102,fixed512,14044,0,0.08810975055029543,0.0065317436127613,0.0011949007912335171,4.527929218462422e-06,0.006949111803824703,False
D1,73102,fixed512,14044,1,0.16947869752548222,0.009439631772475938,0.01910168909474771,4.7934975149925705e-05,0.012649532482001027,False
D1,73102,fixed512,14044,2,0.11480134350710407,0.019841789063066245,0.04982331202428055,0.00033216144959129283,0.1280600100315458,False
D1,73102,fixed512,14044,3,0.020945113548974388,0.003933630792051554,0.004025159320453425,5.276628913896605e-06,0.005514867927852669,False
D1,73102,fixed512,14045,0,0.0883385136417626,0.006442728350870311,0.0008034817281718781,3.0446949405184046e-06,0.006159862490980626,False
D1,73102,fixed512,14045,1,0.23750511980062017,0.011490794198277096,0.01288307785873881,3.232960257860167e-05,0.03413388199685024,False
D1,73102,fixed512,14045,2,0.13076313042113916,0.020801337811723348,0.061506852677163465,0.00041005313607189324,0.13742193549065415,False
D1,73102,fixed512,14045,3,0.019819889609915587,0.0037181208521127698,0.004562632258695896,5.981208539343012e-06,0.004948745479418032,False
D1,73102,fixed512,14046,0,0.08915409970583163,0.00659233520772929,0.0018499755498457141,7.010254246246021e-06,0.005778804058833772,False
D1,73102,fixed512,14046,1,0.2510008534002646,0.011573131892022989,0.014352147173225981,3.601617713932069e-05,0.024453753727345734,False
D1,73102,fixed512,14046,2,0.15130602846326524,0.022112192246814568,0.07358947319429866,0.0004906054033293824,0.13586894360473958,False
D1,73102,fixed512,14046,3,0.02123677069510711,0.0037206953057708843,0.007866376176254616,1.0312125477442407e-05,0.0049260279283506354,False
