index,origin_utc,utc_date,year,S,bin
47690,2025-06-10T02:00:00+00:00,2025-06-10,2025,0.20744735062251146,S<1
47691,2025-06-10T03:00:00+00:00,2025-06-10,2025,0.18866789689646524,S<1
47692,2025-06-10T04:00:00+00:00,2025-06-10,2025,0.18866789689646524,S<1
47693,2025-06-10T05:00:00+00:00,2025-06-10,2025,0.18993872718720492,S<1
47694,2025-06-10T06:00:00+00:00,2025-06-10,2025,0.22296897134534593,S<1
47695,2025-06-10T07:00:00+00:00,2025-06-10,2025,0.2634433669757877,S<1
47696,2025-06-10T08:00:00+00:00,2025-06-10,2025,0.3242122393166985,S<1
47697,2025-06-10T09:00:00+00:00,2025-06-10,2025,0.3883710573635886,S<1
47698,2025-06-10T10:00:00+00:00,2025-06-10,2025,0.43579398645749284,S<1
47699,2025-06-10T11:00:00+00:00,2025-06-10,2025,0.4572219978105014,S<1
47700,2025-06-10T12:00:00+00:00,2025-06-10,2025,0.43364825893988385,S<1
47701,2025-06-10T13:00:00+00:00,2025-06-10,2025,0.39318671643321357,S<1
47702,2025-06-10T14:00:00+00:00,2025-06-10,2025,0.3419356338124214,S<1
47703,2025-06-10T15:00:00+00:00,2025-06-10,2025,0.30158413909152776,S<1
47704,2025-06-10T16:00:00+00:00,2025-06-10,2025,0.259135819287401,S<1
47705,2025-06-10T17:00:00+00:00,2025-06-10,2025,0.21018704803539773,S<1
47706,2025-06-10T18:00:00+00:00,2025-06-10,2025,0.1662557760469149,S<1
47707,2025-06-10T19:00:00+00:00,2025-06-10,2025,0.09830975592574283,S<1
47708,2025-06-10T20:00:00+00:00,2025-06-10,2025,0.03234416507227901,S<1
47709,2025-06-10T21:00:00+00:00,2025-06-10,2025,0.002374651115223982,S<1
47710,2025-06-10T22:00:00+00:00,2025-06-10,2025,0.04027425490858046,S<1
47711,2025-06-10T23:00:00+00:00,2025-06-10,2025,0.10998500877695129,S<1
47712,2025-06-11T00:00:00+00:00,2025-06-11,2025,0.15363559837171836,S<1
47713,2025-06-11T01:00:00+00:00,2025-06-11,2025,0.19340309785902138,S<1
47714,2025-06-11T02:00:00+00:00,2025-06-11,2025,0.24482402428508873,S<1
47715,2025-06-11T03:00:00+00:00,2025-06-11,2025,0.24600113915786495,S<1
47716,2025-06-11T04:00:00+00:00,2025-06-11,2025,0.24600113915786495,S<1
47717,2025-06-11T05:00:00+00:00,2025-06-11,2025,0.19313834677564198,S<1
47718,2025-06-11T06:00:00+00:00,2025-06-11,2025,0.13176959994816514,S<1
47719,2025-06-11T07:00:00+00:00,2025-06-11,2025,0.06439241651865775,S<1
47720,2025-06-11T08:00:00+00:00,2025-06-11,2025,0.02178682239622089,S<1
47721,2025-06-11T09:00:00+00:00,2025-06-11,2025,0.16246892838063914,S<1
47722,2025-06-11T10:00:00+00:00,2025-06-11,2025,0.3085893334367918,S<1
47723,2025-06-11T11:00:00+00:00,2025-06-11,2025,0.4165942872178407,S<1
47724,2025-06-11T12:00:00+00:00,2025-06-11,2025,0.4028286887814737,S<1
47725,2025-06-11T13:00:00+00:00,2025-06-11,2025,0.3564307006053248,S<1
47726,2025-06-11T14:00:00+00:00,2025-06-11,2025,0.3185063183212391,S<1
47727,2025-06-11T15:00:00+00:00,2025-06-11,2025,0.31738672152523456,S<1
47728,2025-06-11T16:00:00+00:00,2025-06-11,2025,0.2903548121628096,S<1
47729,2025-06-11T17:00:00+00:00,2025-06-11,2025,0.25275746366048424,S<1
47730,2025-06-11T18:00:00+00:00,2025-06-11,2025,0.23422445121068725,S<1
47731,2025-06-11T19:00:00+00:00,2025-06-11,2025,0.19192080512687326,S<1
47732,2025-06-11T20:00:00+00:00,2025-06-11,2025,0.19192080512687326,S<1
47733,2025-06-11T21:00:00+00:00,2025-06-11,2025,0.20606676125594126,S<1
47734,2025-06-11T22:00:00+00:00,2025-06-11,2025,0.22448155921003438,S<1
47735,2025-06-11T23:00:00+00:00,2025-06-11,2025,0.25773119443299675,S<1
47736,2025-06-12T00:00:00+00:00,2025-06-12,2025,0.2871011660067825,S<1
47737,2025-06-12T01:00:00+00:00,2025-06-12,2025,0.29219006825575866,S<1
47738,2025-06-12T02:00:00+00:00,2025-06-12,2025,0.3025835628903237,S<1
47739,2025-06-12T03:00:00+00:00,2025-06-12,2025,0.34326785124033965,S<1
47740,2025-06-12T04:00:00+00:00,2025-06-12,2025,0.3765796918566391,S<1
47741,2025-06-12T05:00:00+00:00,2025-06-12,2025,0.5603589847172633,S<1
47742,2025-06-12T06:00:00+00:00,2025-06-12,2025,0.7035723612871654,S<1
47743,2025-06-12T07:00:00+00:00,2025-06-12,2025,0.8314066372102694,S<1
47744,2025-06-12T08:00:00+00:00,2025-06-12,2025,0.9106559347284517,S<1
47745,2025-06-12T09:00:00+00:00,2025-06-12,2025,0.9621038129214041,S<1
47746,2025-06-12T10:00:00+00:00,2025-06-12,2025,0.9866164890716571,S<1
47747,2025-06-12T11:00:00+00:00,2025-06-12,2025,1.0046262562887376,1<=S<2
47748,2025-06-12T12:00:00+00:00,2025-06-12,2025,1.008991184201142,1<=S<2
47749,2025-06-12T13:00:00+00:00,2025-06-12,2025,0.9842900612918942,S<1
47750,2025-06-12T14:00:00+00:00,2025-06-12,2025,0.8707203765644185,S<1
47751,2025-06-12T15:00:00+00:00,2025-06-12,2025,0.698242792639401,S<1
47752,2025-06-12T16:00:00+00:00,2025-06-12,2025,0.5962448954788181,S<1
47753,2025-06-12T17:00:00+00:00,2025-06-12,2025,0.5504336596440261,S<1
47754,2025-06-12T18:00:00+00:00,2025-06-12,2025,0.4162088392366955,S<1
47755,2025-06-12T19:00:00+00:00,2025-06-12,2025,0.32294857240628705,S<1
47756,2025-06-12T20:00:00+00:00,2025-06-12,2025,0.2859545152447852,S<1
47757,2025-06-12T21:00:00+00:00,2025-06-12,2025,0.22225376994464907,S<1
47758,2025-06-12T22:00:00+00:00,2025-06-12,2025,0.12042023387911462,S<1
47759,2025-06-12T23:00:00+00:00,2025-06-12,2025,0.019774605399325716,S<1
47760,2025-06-13T00:00:00+00:00,2025-06-13,2025,0.04365704796115862,S<1
47761,2025-06-13T01:00:00+00:00,2025-06-13,2025,0.07420537530546174,S<1
47762,2025-06-13T02:00:00+00:00,2025-06-13,2025,0.17443836540002947,S<1
47763,2025-06-13T03:00:00+00:00,2025-06-13,2025,0.4390229659232338,S<1
47764,2025-06-13T04:00:00+00:00,2025-06-13,2025,0.4998936733064273,S<1
47765,2025-06-13T05:00:00+00:00,2025-06-13,2025,0.36083826416635917,S<1
47766,2025-06-13T06:00:00+00:00,2025-06-13,2025,0.234314796289536,S<1
47767,2025-06-13T07:00:00+00:00,2025-06-13,2025,0.15325568153392802,S<1
47768,2025-06-13T08:00:00+00:00,2025-06-13,2025,0.10972041596791776,S<1
47769,2025-06-13T09:00:00+00:00,2025-06-13,2025,0.031889397194472695,S<1
47770,2025-06-13T10:00:00+00:00,2025-06-13,2025,0.022440329370973025,S<1
47771,2025-06-13T11:00:00+00:00,2025-06-13,2025,0.04134011320702353,S<1
47772,2025-06-13T12:00:00+00:00,2025-06-13,2025,0.08846432183927151,S<1
47773,2025-06-13T13:00:00+00:00,2025-06-13,2025,0.05646039130631885,S<1
47774,2025-06-13T14:00:00+00:00,2025-06-13,2025,0.04405976033281416,S<1
47775,2025-06-13T15:00:00+00:00,2025-06-13,2025,0.020171916737472408,S<1
47776,2025-06-13T16:00:00+00:00,2025-06-13,2025,0.0044672813700818844,S<1
47777,2025-06-13T17:00:00+00:00,2025-06-13,2025,0.00531448640036295,S<1
47778,2025-06-13T18:00:00+00:00,2025-06-13,2025,0.026180936341819946,S<1
47779,2025-06-13T19:00:00+00:00,2025-06-13,2025,0.053442395750568035,S<1
47780,2025-06-13T20:00:00+00:00,2025-06-13,2025,0.0540413631625997,S<1
47781,2025-06-13T21:00:00+00:00,2025-06-13,2025,0.0540413631625997,S<1
47782,2025-06-13T22:00:00+00:00,2025-06-13,2025,0.043392812536898515,S<1
47783,2025-06-13T23:00:00+00:00,2025-06-13,2025,0.09597669487784437,S<1
47784,2025-06-14T00:00:00+00:00,2025-06-14,2025,0.15344563596453212,S<1
47785,2025-06-14T01:00:00+00:00,2025-06-14,2025,0.17750788882974491,S<1
47786,2025-06-14T02:00:00+00:00,2025-06-14,2025,0.16034212410036167,S<1
47787,2025-06-14T03:00:00+00:00,2025-06-14,2025,0.1428606813138496,S<1
47788,2025-06-14T04:00:00+00:00,2025-06-14,2025,0.06745939307082917,S<1
47789,2025-06-14T05:00:00+00:00,2025-06-14,2025,0.12996535224958652,S<1
47790,2025-06-14T06:00:00+00:00,2025-06-14,2025,0.16750061830766727,S<1
47791,2025-06-14T07:00:00+00:00,2025-06-14,2025,0.18624787675538657,S<1
47792,2025-06-14T08:00:00+00:00,2025-06-14,2025,0.2476175554956885,S<1
47793,2025-06-14T09:00:00+00:00,2025-06-14,2025,0.32315448265787966,S<1
47794,2025-06-14T10:00:00+00:00,2025-06-14,2025,0.3903531913987771,S<1
47795,2025-06-14T11:00:00+00:00,2025-06-14,2025,0.43062081366769994,S<1
47796,2025-06-14T12:00:00+00:00,2025-06-14,2025,0.46118028165129454,S<1
47797,2025-06-14T13:00:00+00:00,2025-06-14,2025,0.5059280881038394,S<1
47798,2025-06-14T14:00:00+00:00,2025-06-14,2025,0.4974868884967261,S<1
47799,2025-06-14T15:00:00+00:00,2025-06-14,2025,0.43014183113126025,S<1
47800,2025-06-14T16:00:00+00:00,2025-06-14,2025,0.37303922412412605,S<1
47801,2025-06-14T17:00:00+00:00,2025-06-14,2025,0.354706139111331,S<1
47802,2025-06-14T18:00:00+00:00,2025-06-14,2025,0.33667438838940295,S<1
47803,2025-06-14T19:00:00+00:00,2025-06-14,2025,0.3266704212443868,S<1
47804,2025-06-14T20:00:00+00:00,2025-06-14,2025,0.3266704212443868,S<1
47805,2025-06-14T21:00:00+00:00,2025-06-14,2025,0.3266704212443868,S<1
47806,2025-06-14T22:00:00+00:00,2025-06-14,2025,0.31666451886720015,S<1
47807,2025-06-14T23:00:00+00:00,2025-06-14,2025,0.3112780932758595,S<1
47808,2025-06-15T00:00:00+00:00,2025-06-15,2025,0.2885503194225825,S<1
47809,2025-06-15T01:00:00+00:00,2025-06-15,2025,0.2603227706572054,S<1
47810,2025-06-15T02:00:00+00:00,2025-06-15,2025,0.23937531019193364,S<1
47811,2025-06-15T03:00:00+00:00,2025-06-15,2025,0.24644915245748802,S<1
47812,2025-06-15T04:00:00+00:00,2025-06-15,2025,0.29377627598726574,S<1
47813,2025-06-15T05:00:00+00:00,2025-06-15,2025,0.32069921777760685,S<1
47814,2025-06-15T06:00:00+00:00,2025-06-15,2025,0.3673136198310114,S<1
47815,2025-06-15T07:00:00+00:00,2025-06-15,2025,0.42373214915715063,S<1
47816,2025-06-15T08:00:00+00:00,2025-06-15,2025,0.452206290686522,S<1
47817,2025-06-15T09:00:00+00:00,2025-06-15,2025,0.5067478089764661,S<1
47818,2025-06-15T10:00:00+00:00,2025-06-15,2025,0.5796322094570371,S<1
47819,2025-06-15T11:00:00+00:00,2025-06-15,2025,0.6430523483581413,S<1
47820,2025-06-15T12:00:00+00:00,2025-06-15,2025,0.758999900962023,S<1
47821,2025-06-15T13:00:00+00:00,2025-06-15,2025,0.87857639294838,S<1
47822,2025-06-15T14:00:00+00:00,2025-06-15,2025,0.8542741530186351,S<1
47823,2025-06-15T15:00:00+00:00,2025-06-15,2025,0.8489318156070986,S<1
47824,2025-06-15T16:00:00+00:00,2025-06-15,2025,0.852174940933038,S<1
47825,2025-06-15T17:00:00+00:00,2025-06-15,2025,0.84772256338072,S<1
47826,2025-06-15T18:00:00+00:00,2025-06-15,2025,0.8205460363429177,S<1
47827,2025-06-15T19:00:00+00:00,2025-06-15,2025,0.7890938360431887,S<1
47828,2025-06-15T20:00:00+00:00,2025-06-15,2025,0.9296036013029059,S<1
47829,2025-06-15T21:00:00+00:00,2025-06-15,2025,0.9359724761879867,S<1
47830,2025-06-15T22:00:00+00:00,2025-06-15,2025,0.9528278086741352,S<1
47831,2025-06-15T23:00:00+00:00,2025-06-15,2025,0.964347622816876,S<1
47832,2025-06-16T00:00:00+00:00,2025-06-16,2025,0.9677459849628595,S<1
47833,2025-06-16T01:00:00+00:00,2025-06-16,2025,0.9997302416165625,S<1
47834,2025-06-16T02:00:00+00:00,2025-06-16,2025,0.9997302416165625,S<1
47835,2025-06-16T03:00:00+00:00,2025-06-16,2025,0.9997302416165625,S<1
47836,2025-06-16T04:00:00+00:00,2025-06-16,2025,0.9964138473861996,S<1
47837,2025-06-16T05:00:00+00:00,2025-06-16,2025,1.0170354566821267,1<=S<2
47838,2025-06-16T06:00:00+00:00,2025-06-16,2025,1.154499935467355,1<=S<2
47839,2025-06-16T07:00:00+00:00,2025-06-16,2025,1.1785064422174194,1<=S<2
47840,2025-06-16T08:00:00+00:00,2025-06-16,2025,1.1785064422174194,1<=S<2
47841,2025-06-16T09:00:00+00:00,2025-06-16,2025,1.1790705636046857,1<=S<2
47842,2025-06-16T10:00:00+00:00,2025-06-16,2025,1.1790705636046857,1<=S<2
47843,2025-06-16T11:00:00+00:00,2025-06-16,2025,1.1785064422174194,1<=S<2
47844,2025-06-16T12:00:00+00:00,2025-06-16,2025,1.1449060295607765,1<=S<2
47845,2025-06-16T13:00:00+00:00,2025-06-16,2025,1.0729256965064824,1<=S<2
47846,2025-06-16T14:00:00+00:00,2025-06-16,2025,1.0788925550133965,1<=S<2
47847,2025-06-16T15:00:00+00:00,2025-06-16,2025,1.0668003120672322,1<=S<2
47848,2025-06-16T16:00:00+00:00,2025-06-16,2025,1.0294253895844023,1<=S<2
47849,2025-06-16T17:00:00+00:00,2025-06-16,2025,1.0182125483984088,1<=S<2
47850,2025-06-16T18:00:00+00:00,2025-06-16,2025,0.9755875934892771,S<1
47851,2025-06-16T19:00:00+00:00,2025-06-16,2025,0.885716889646651,S<1
47852,2025-06-16T20:00:00+00:00,2025-06-16,2025,0.8304927046140567,S<1
47853,2025-06-16T21:00:00+00:00,2025-06-16,2025,0.7670440612953483,S<1
47854,2025-06-16T22:00:00+00:00,2025-06-16,2025,0.6997493708762311,S<1
47855,2025-06-16T23:00:00+00:00,2025-06-16,2025,0.6363975309971557,S<1
47856,2025-06-17T00:00:00+00:00,2025-06-17,2025,0.6044667049099117,S<1
47857,2025-06-17T01:00:00+00:00,2025-06-17,2025,0.5649475890698626,S<1
47858,2025-06-17T02:00:00+00:00,2025-06-17,2025,0.49296928359811887,S<1
47859,2025-06-17T03:00:00+00:00,2025-06-17,2025,0.35345507082542965,S<1
47860,2025-06-17T04:00:00+00:00,2025-06-17,2025,0.2273791452914417,S<1
47861,2025-06-17T05:00:00+00:00,2025-06-17,2025,0.1496884756655463,S<1
47862,2025-06-17T06:00:00+00:00,2025-06-17,2025,0.19259552804736985,S<1
47863,2025-06-17T07:00:00+00:00,2025-06-17,2025,0.23369604142283595,S<1
47864,2025-06-17T08:00:00+00:00,2025-06-17,2025,0.26160865709998277,S<1
47865,2025-06-17T09:00:00+00:00,2025-06-17,2025,0.26160865709998277,S<1
47866,2025-06-17T10:00:00+00:00,2025-06-17,2025,0.26160865709998277,S<1
47867,2025-06-17T11:00:00+00:00,2025-06-17,2025,0.263426882810533,S<1
47868,2025-06-17T12:00:00+00:00,2025-06-17,2025,0.230615567583919,S<1
47869,2025-06-17T13:00:00+00:00,2025-06-17,2025,0.20053004261157223,S<1
47870,2025-06-17T14:00:00+00:00,2025-06-17,2025,0.17178584376778702,S<1
47871,2025-06-17T15:00:00+00:00,2025-06-17,2025,0.1257330417770765,S<1
47872,2025-06-17T16:00:00+00:00,2025-06-17,2025,0.08018303209117922,S<1
47873,2025-06-17T17:00:00+00:00,2025-06-17,2025,0.034521354510853655,S<1
47874,2025-06-17T18:00:00+00:00,2025-06-17,2025,0.13414394472624308,S<1
47875,2025-06-17T19:00:00+00:00,2025-06-17,2025,0.30339830115900995,S<1
47876,2025-06-17T20:00:00+00:00,2025-06-17,2025,0.5625243796786512,S<1
47877,2025-06-17T21:00:00+00:00,2025-06-17,2025,0.8346464568814093,S<1
47878,2025-06-17T22:00:00+00:00,2025-06-17,2025,0.9336162069728996,S<1
47879,2025-06-17T23:00:00+00:00,2025-06-17,2025,1.049415100938733,1<=S<2
47880,2025-06-18T00:00:00+00:00,2025-06-18,2025,1.1036197234923222,1<=S<2
47881,2025-06-18T01:00:00+00:00,2025-06-18,2025,1.1113641393448106,1<=S<2
47882,2025-06-18T02:00:00+00:00,2025-06-18,2025,1.1386391601317438,1<=S<2
47883,2025-06-18T03:00:00+00:00,2025-06-18,2025,1.1672704320316092,1<=S<2
47884,2025-06-18T04:00:00+00:00,2025-06-18,2025,1.190245369172562,1<=S<2
47885,2025-06-18T05:00:00+00:00,2025-06-18,2025,1.1464853409324294,1<=S<2
47886,2025-06-18T06:00:00+00:00,2025-06-18,2025,1.0867082188419046,1<=S<2
47887,2025-06-18T07:00:00+00:00,2025-06-18,2025,1.0255387137259735,1<=S<2
47888,2025-06-18T08:00:00+00:00,2025-06-18,2025,0.9702451767455387,S<1
47889,2025-06-18T09:00:00+00:00,2025-06-18,2025,0.9045303767734295,S<1
47890,2025-06-18T10:00:00+00:00,2025-06-18,2025,0.7610408448497152,S<1
47891,2025-06-18T11:00:00+00:00,2025-06-18,2025,0.6283122474372141,S<1
47892,2025-06-18T12:00:00+00:00,2025-06-18,2025,0.7610408448497152,S<1
47893,2025-06-18T13:00:00+00:00,2025-06-18,2025,0.9100772308117651,S<1
47894,2025-06-18T14:00:00+00:00,2025-06-18,2025,1.0151609949574874,1<=S<2
47895,2025-06-18T15:00:00+00:00,2025-06-18,2025,1.1007355079593693,1<=S<2
47896,2025-06-18T16:00:00+00:00,2025-06-18,2025,1.2025599979219905,1<=S<2
47897,2025-06-18T17:00:00+00:00,2025-06-18,2025,1.3111960868472257,1<=S<2
47898,2025-06-18T18:00:00+00:00,2025-06-18,2025,1.368366115321372,1<=S<2
47899,2025-06-18T19:00:00+00:00,2025-06-18,2025,1.440547164613532,1<=S<2
47900,2025-06-18T20:00:00+00:00,2025-06-18,2025,1.569756984414482,1<=S<2
47901,2025-06-18T21:00:00+00:00,2025-06-18,2025,1.6715084909458287,1<=S<2
47902,2025-06-18T22:00:00+00:00,2025-06-18,2025,1.7390758457785573,1<=S<2
47903,2025-06-18T23:00:00+00:00,2025-06-18,2025,1.699999196518653,1<=S<2
47904,2025-06-19T00:00:00+00:00,2025-06-19,2025,1.6298027823242565,1<=S<2
47905,2025-06-19T01:00:00+00:00,2025-06-19,2025,1.6412539499006946,1<=S<2
47906,2025-06-19T02:00:00+00:00,2025-06-19,2025,1.6446236675562727,1<=S<2
47907,2025-06-19T03:00:00+00:00,2025-06-19,2025,1.6810968560208945,1<=S<2
47908,2025-06-19T04:00:00+00:00,2025-06-19,2025,1.686601184860238,1<=S<2
47909,2025-06-19T05:00:00+00:00,2025-06-19,2025,1.5918101683950883,1<=S<2
47910,2025-06-19T06:00:00+00:00,2025-06-19,2025,1.511171477792685,1<=S<2
47911,2025-06-19T07:00:00+00:00,2025-06-19,2025,1.469592975208245,1<=S<2
47912,2025-06-19T08:00:00+00:00,2025-06-19,2025,1.438466618604377,1<=S<2
47913,2025-06-19T09:00:00+00:00,2025-06-19,2025,1.394488383453282,1<=S<2
47914,2025-06-19T10:00:00+00:00,2025-06-19,2025,1.2803407516089917,1<=S<2
47915,2025-06-19T11:00:00+00:00,2025-06-19,2025,1.2803407516089917,1<=S<2
47916,2025-06-19T12:00:00+00:00,2025-06-19,2025,1.2966794783762419,1<=S<2
47917,2025-06-19T13:00:00+00:00,2025-06-19,2025,1.4190642264492295,1<=S<2
47918,2025-06-19T14:00:00+00:00,2025-06-19,2025,1.4950650026717447,1<=S<2
47919,2025-06-19T15:00:00+00:00,2025-06-19,2025,1.5615782672645877,1<=S<2
47920,2025-06-19T16:00:00+00:00,2025-06-19,2025,1.623278316881432,1<=S<2
47921,2025-06-19T17:00:00+00:00,2025-06-19,2025,1.689829130642691,1<=S<2
47922,2025-06-19T18:00:00+00:00,2025-06-19,2025,1.7370768470359368,1<=S<2
47923,2025-06-19T19:00:00+00:00,2025-06-19,2025,1.752126843963087,1<=S<2
47924,2025-06-19T20:00:00+00:00,2025-06-19,2025,1.7612047005994125,1<=S<2
47925,2025-06-19T21:00:00+00:00,2025-06-19,2025,1.771292642962962,1<=S<2
47926,2025-06-19T22:00:00+00:00,2025-06-19,2025,1.7715008208718082,1<=S<2
47927,2025-06-19T23:00:00+00:00,2025-06-19,2025,1.8168135099381895,1<=S<2
47928,2025-06-20T00:00:00+00:00,2025-06-20,2025,1.864936498458393,1<=S<2
47929,2025-06-20T01:00:00+00:00,2025-06-20,2025,1.9204335827637118,1<=S<2
47930,2025-06-20T02:00:00+00:00,2025-06-20,2025,1.9951883216645445,1<=S<2
47931,2025-06-20T03:00:00+00:00,2025-06-20,2025,2.014185355488148,2<=S<3
47932,2025-06-20T04:00:00+00:00,2025-06-20,2025,2.1652741701113682,2<=S<3
47933,2025-06-20T05:00:00+00:00,2025-06-20,2025,2.118014071574485,2<=S<3
47934,2025-06-20T06:00:00+00:00,2025-06-20,2025,1.8712658432795533,1<=S<2
47935,2025-06-20T07:00:00+00:00,2025-06-20,2025,1.6973651196284867,1<=S<2
47936,2025-06-20T08:00:00+00:00,2025-06-20,2025,1.5153404137741735,1<=S<2
47937,2025-06-20T09:00:00+00:00,2025-06-20,2025,1.3778296999204502,1<=S<2
47938,2025-06-20T10:00:00+00:00,2025-06-20,2025,1.2888215881672738,1<=S<2
47939,2025-06-20T11:00:00+00:00,2025-06-20,2025,1.1347520671388804,1<=S<2
47940,2025-06-20T12:00:00+00:00,2025-06-20,2025,1.127371335504765,1<=S<2
47941,2025-06-20T13:00:00+00:00,2025-06-20,2025,1.1242262904425335,1<=S<2
47942,2025-06-20T14:00:00+00:00,2025-06-20,2025,1.127371335504765,1<=S<2
47943,2025-06-20T15:00:00+00:00,2025-06-20,2025,1.128669900913747,1<=S<2
47944,2025-06-20T16:00:00+00:00,2025-06-20,2025,1.144585782199692,1<=S<2
47945,2025-06-20T17:00:00+00:00,2025-06-20,2025,1.1809080667036693,1<=S<2
47946,2025-06-20T18:00:00+00:00,2025-06-20,2025,1.2091017091979932,1<=S<2
47947,2025-06-20T19:00:00+00:00,2025-06-20,2025,1.1940676547944258,1<=S<2
47948,2025-06-20T20:00:00+00:00,2025-06-20,2025,1.1950719924673274,1<=S<2
47949,2025-06-20T21:00:00+00:00,2025-06-20,2025,1.2238967623171046,1<=S<2
47950,2025-06-20T22:00:00+00:00,2025-06-20,2025,1.2693738516958633,1<=S<2
47951,2025-06-20T23:00:00+00:00,2025-06-20,2025,1.2608929594933977,1<=S<2
47952,2025-06-21T00:00:00+00:00,2025-06-21,2025,1.3431714512715396,1<=S<2
47953,2025-06-21T01:00:00+00:00,2025-06-21,2025,1.360394895736728,1<=S<2
47954,2025-06-21T02:00:00+00:00,2025-06-21,2025,1.286271737790798,1<=S<2
47955,2025-06-21T03:00:00+00:00,2025-06-21,2025,1.0915117884623498,1<=S<2
47956,2025-06-21T04:00:00+00:00,2025-06-21,2025,1.011866284556468,1<=S<2
47957,2025-06-21T05:00:00+00:00,2025-06-21,2025,0.8411559432009623,S<1
47958,2025-06-21T06:00:00+00:00,2025-06-21,2025,0.7059778120604765,S<1
47959,2025-06-21T07:00:00+00:00,2025-06-21,2025,0.6409145466463636,S<1
47960,2025-06-21T08:00:00+00:00,2025-06-21,2025,0.5847853809918205,S<1
47961,2025-06-21T09:00:00+00:00,2025-06-21,2025,0.5062349304754657,S<1
47962,2025-06-21T10:00:00+00:00,2025-06-21,2025,0.4431169518220193,S<1
47963,2025-06-21T11:00:00+00:00,2025-06-21,2025,0.4134493954749389,S<1
47964,2025-06-21T12:00:00+00:00,2025-06-21,2025,0.3822581183106563,S<1
47965,2025-06-21T13:00:00+00:00,2025-06-21,2025,0.3272020745351556,S<1
47966,2025-06-21T14:00:00+00:00,2025-06-21,2025,0.2462955691250746,S<1
47967,2025-06-21T15:00:00+00:00,2025-06-21,2025,0.14704805435137033,S<1
47968,2025-06-21T16:00:00+00:00,2025-06-21,2025,0.07848195094813376,S<1
47969,2025-06-21T17:00:00+00:00,2025-06-21,2025,0.011087723463946432,S<1
47970,2025-06-21T18:00:00+00:00,2025-06-21,2025,0.04561524396879619,S<1
47971,2025-06-21T19:00:00+00:00,2025-06-21,2025,0.06063876550260565,S<1
47972,2025-06-21T20:00:00+00:00,2025-06-21,2025,0.0686111156621405,S<1
47973,2025-06-21T21:00:00+00:00,2025-06-21,2025,0.08832577233210442,S<1
47974,2025-06-21T22:00:00+00:00,2025-06-21,2025,0.11557162313956,S<1
47975,2025-06-21T23:00:00+00:00,2025-06-21,2025,0.11652602208149739,S<1
47976,2025-06-22T00:00:00+00:00,2025-06-22,2025,0.07543788133438654,S<1
47977,2025-06-22T01:00:00+00:00,2025-06-22,2025,0.09068201059618962,S<1
47978,2025-06-22T02:00:00+00:00,2025-06-22,2025,0.23381197285947383,S<1
47979,2025-06-22T03:00:00+00:00,2025-06-22,2025,0.2898379779449382,S<1
47980,2025-06-22T04:00:00+00:00,2025-06-22,2025,0.2874281662258626,S<1
47981,2025-06-22T05:00:00+00:00,2025-06-22,2025,0.16160228469124682,S<1
47982,2025-06-22T06:00:00+00:00,2025-06-22,2025,0.039198211907960426,S<1
47983,2025-06-22T07:00:00+00:00,2025-06-22,2025,0.22352024965515724,S<1
47984,2025-06-22T08:00:00+00:00,2025-06-22,2025,0.3213866689352257,S<1
47985,2025-06-22T09:00:00+00:00,2025-06-22,2025,0.4616451481341749,S<1
47986,2025-06-22T10:00:00+00:00,2025-06-22,2025,0.4941206821621885,S<1
47987,2025-06-22T11:00:00+00:00,2025-06-22,2025,0.5320822249372249,S<1
47988,2025-06-22T12:00:00+00:00,2025-06-22,2025,0.614779841411468,S<1
47989,2025-06-22T13:00:00+00:00,2025-06-22,2025,0.6397423638959566,S<1
47990,2025-06-22T14:00:00+00:00,2025-06-22,2025,0.5851303108655319,S<1
47991,2025-06-22T15:00:00+00:00,2025-06-22,2025,0.538418439569202,S<1
47992,2025-06-22T16:00:00+00:00,2025-06-22,2025,0.5154505032545071,S<1
47993,2025-06-22T17:00:00+00:00,2025-06-22,2025,0.44162113459847563,S<1
47994,2025-06-22T18:00:00+00:00,2025-06-22,2025,0.35430174856720037,S<1
47995,2025-06-22T19:00:00+00:00,2025-06-22,2025,0.32715676774793556,S<1
47996,2025-06-22T20:00:00+00:00,2025-06-22,2025,0.28016809135273635,S<1
47997,2025-06-22T21:00:00+00:00,2025-06-22,2025,0.20062754045378192,S<1
47998,2025-06-22T22:00:00+00:00,2025-06-22,2025,0.11894817643367328,S<1
47999,2025-06-22T23:00:00+00:00,2025-06-22,2025,0.0482842102361873,S<1
48000,2025-06-23T00:00:00+00:00,2025-06-23,2025,0.09084766162486925,S<1
48001,2025-06-23T01:00:00+00:00,2025-06-23,2025,0.32470483616915213,S<1
48002,2025-06-23T02:00:00+00:00,2025-06-23,2025,0.5162058945196697,S<1
48003,2025-06-23T03:00:00+00:00,2025-06-23,2025,0.7460987751860272,S<1
48004,2025-06-23T04:00:00+00:00,2025-06-23,2025,0.9823268027072691,S<1
48005,2025-06-23T05:00:00+00:00,2025-06-23,2025,1.1418701824536093,1<=S<2
48582,2025-07-17T06:00:00+00:00,2025-07-17,2025,1.7935940857863508,1<=S<2
48583,2025-07-17T07:00:00+00:00,2025-07-17,2025,1.5559748541924279,1<=S<2
48584,2025-07-17T08:00:00+00:00,2025-07-17,2025,1.3408550980728067,1<=S<2
