panel,kind,condition,factor,excluded,removed_cells,gain_pct,change_pp
electricity_transfer,standard,SHIFT4,index_week,153,192,0.07819544600055056,-0.0013219802049818236
electricity_transfer,standard,SHIFT4,index_week,154,192,0.07639347241835448,-0.003123953787177905
electricity_transfer,standard,SHIFT4,index_week,155,192,0.08098299345067449,0.001465567245142102
electricity_transfer,standard,SHIFT4,index_week,156,48,0.07812397769963389,-0.0013934485058984952
electricity_transfer,standard,SHIFT8,seed,81551,2048,0.2808621279919988,0.02997421112743509
electricity_transfer,standard,SHIFT8,seed,81552,2048,0.0556937362876421,-0.1951941805769216
electricity_transfer,standard,SHIFT8,seed,81553,2048,0.4111428488869687,0.16025493202240504
electricity_transfer,standard,SHIFT8,channel,100,384,0.25024323956097994,-0.0006446773035837516
electricity_transfer,standard,SHIFT8,channel,11,384,0.28682827310722403,0.03594035624266034
electricity_transfer,standard,SHIFT8,channel,129,384,0.2865313186934864,0.03564340182892273
electricity_transfer,standard,SHIFT8,channel,14,384,0.24465755147326204,-0.0062303653913016455
electricity_transfer,standard,SHIFT8,channel,144,384,0.23045739553882078,-0.020430521325742912
electricity_transfer,standard,SHIFT8,channel,147,384,0.22711509157061946,-0.023772825293944227
electricity_transfer,standard,SHIFT8,channel,149,384,0.2488431919589573,-0.002044724905606393
electricity_transfer,standard,SHIFT8,channel,189,384,0.2408790935346344,-0.010008823329929278
electricity_transfer,standard,SHIFT8,channel,21,384,0.25286919947911474,0.00198128261455105
electricity_transfer,standard,SHIFT8,channel,225,384,0.24175533694249532,-0.009132579922068368
electricity_transfer,standard,SHIFT8,channel,262,384,0.24509640387438558,-0.005791512990178105
electricity_transfer,standard,SHIFT8,channel,288,384,0.22958804356461063,-0.02129987329995306
electricity_transfer,standard,SHIFT8,channel,313,384,0.23382083958858152,-0.017067077275982168
electricity_transfer,standard,SHIFT8,channel,43,384,0.2519195008964878,0.0010315840319241043
electricity_transfer,standard,SHIFT8,channel,79,384,0.278942440882353,0.028054524017789295
electricity_transfer,standard,SHIFT8,channel,83,384,0.26918937929379416,0.018301462429230475
electricity_transfer,standard,SHIFT8,index_week,125,144,0.25205999684223557,0.0011720799776718804
electricity_transfer,standard,SHIFT8,index_week,126,192,0.25309498286681065,0.00220706600224696
electricity_transfer,standard,SHIFT8,index_week,127,192,0.2513555116537557,0.00046759478919200514
electricity_transfer,standard,SHIFT8,index_week,128,192,0.26470332839523736,0.013815411530673671
electricity_transfer,standard,SHIFT8,index_week,129,240,0.24959292228982755,-0.0012949945747361413
electricity_transfer,standard,SHIFT8,index_week,130,192,0.2411586134326193,-0.009729303431944392
electricity_transfer,standard,SHIFT8,index_week,131,192,0.24528213231084348,-0.005605784553720211
electricity_transfer,standard,SHIFT8,index_week,132,192,0.2555776756077443,0.0046897587431806165
electricity_transfer,standard,SHIFT8,index_week,133,192,0.2433958285074789,-0.007492088357084786
electricity_transfer,standard,SHIFT8,index_week,134,192,0.25142255095932403,0.0005346340947603445
electricity_transfer,standard,SHIFT8,index_week,135,192,0.23744218641624404,-0.013445730448319648
electricity_transfer,standard,SHIFT8,index_week,136,240,0.25773183240053726,0.006843915535973577
electricity_transfer,standard,SHIFT8,index_week,137,192,0.25565890667472113,0.004770989810157444
electricity_transfer,standard,SHIFT8,index_week,138,192,0.2418607970770205,-0.009027119787543197
electricity_transfer,standard,SHIFT8,index_week,139,192,0.25264871913302767,0.001760802268463979
electricity_transfer,standard,SHIFT8,index_week,140,192,0.23852840757224755,-0.012359509292316134
electricity_transfer,standard,SHIFT8,index_week,141,192,0.25152537135530995,0.0006374544907462587
electricity_transfer,standard,SHIFT8,index_week,142,192,0.2473209401061312,-0.003566976758432483
electricity_transfer,standard,SHIFT8,index_week,143,240,0.24050410047534648,-0.010383816389217204
electricity_transfer,standard,SHIFT8,index_week,144,192,0.25515546495651836,0.004267548091954676
electricity_transfer,standard,SHIFT8,index_week,145,192,0.25583920224998713,0.004951285385423443
electricity_transfer,standard,SHIFT8,index_week,146,192,0.25304752378393214,0.002159606919368451
electricity_transfer,standard,SHIFT8,index_week,147,192,0.25560093534758893,0.004713018483025244
electricity_transfer,standard,SHIFT8,index_week,148,192,0.2537772200856481,0.0028893032210844383
electricity_transfer,standard,SHIFT8,index_week,149,240,0.24620179309076887,-0.00468612377379482
electricity_transfer,standard,SHIFT8,index_week,150,192,0.25403529867487146,0.00314738181030777
electricity_transfer,standard,SHIFT8,index_week,151,192,0.2528307232184623,0.0019428063538985962
electricity_transfer,standard,SHIFT8,index_week,152,192,0.2614448594475673,0.010556942583003603
electricity_transfer,standard,SHIFT8,index_week,153,192,0.2471922690957954,-0.0036956477687682954
electricity_transfer,standard,SHIFT8,index_week,154,192,0.24438761265459366,-0.006500304209970026
electricity_transfer,standard,SHIFT8,index_week,155,192,0.2673847543180756,0.016496837453511937
electricity_transfer,standard,SHIFT8,index_week,156,48,0.2510226381007235,0.00013472123615981824
electricity_transfer,standard,SHIFT_POINT,seed,81551,2048,0.17054669494327393,0.04127479395963926
electricity_transfer,standard,SHIFT_POINT,seed,81552,2048,-0.013850556969242285,-0.14312245795287695
electricity_transfer,standard,SHIFT_POINT,seed,81553,2048,0.23138751070099925,0.10211560971736458
electricity_transfer,standard,SHIFT_POINT,channel,100,384,0.13953167539880534,0.010259774415170675
electricity_transfer,standard,SHIFT_POINT,channel,11,384,0.14612593482474392,0.016854033841109256
electricity_transfer,standard,SHIFT_POINT,channel,129,384,0.13182883866550227,0.0025569376818675993
electricity_transfer,standard,SHIFT_POINT,channel,14,384,0.13244020384278987,0.003168302859155203
electricity_transfer,standard,SHIFT_POINT,channel,144,384,0.11655710031465864,-0.012714800668976026
electricity_transfer,standard,SHIFT_POINT,channel,147,384,0.12193386865416135,-0.007338032329473318
electricity_transfer,standard,SHIFT_POINT,channel,149,384,0.11377093463095224,-0.01550096635268243
electricity_transfer,standard,SHIFT_POINT,channel,189,384,0.11963332882403549,-0.009638572159599179
electricity_transfer,standard,SHIFT_POINT,channel,21,384,0.134866930528658,0.005595029545023333
electricity_transfer,standard,SHIFT_POINT,channel,225,384,0.13698281970850712,0.007710918724872451
electricity_transfer,standard,SHIFT_POINT,channel,262,384,0.14060915730671641,0.011337256323081746
electricity_transfer,standard,SHIFT_POINT,channel,288,384,0.10315374344290802,-0.026118157540726647
electricity_transfer,standard,SHIFT_POINT,channel,313,384,0.11032999957580321,-0.01894190140783146
electricity_transfer,standard,SHIFT_POINT,channel,43,384,0.13135425617351193,0.0020823551898772608
electricity_transfer,standard,SHIFT_POINT,channel,79,384,0.1373750994168151,0.008103198433180442
electricity_transfer,standard,SHIFT_POINT,channel,83,384,0.1536863544624497,0.024414453478815018
electricity_transfer,standard,SHIFT_POINT,index_week,125,144,0.12846315278736356,-0.0008087481962711085
electricity_transfer,standard,SHIFT_POINT,index_week,126,192,0.1335041148338671,0.004232213850232425
electricity_transfer,standard,SHIFT_POINT,index_week,127,192,0.12683172701445244,-0.0024401739691822244
electricity_transfer,standard,SHIFT_POINT,index_week,128,192,0.13172657434883286,0.0024546733651981956
electricity_transfer,standard,SHIFT_POINT,index_week,129,240,0.13150012791971988,0.002228226936085209
electricity_transfer,standard,SHIFT_POINT,index_week,130,192,0.12001731587136462,-0.00925458511227005
electricity_transfer,standard,SHIFT_POINT,index_week,131,192,0.1176787870418828,-0.011593113941751873
electricity_transfer,standard,SHIFT_POINT,index_week,132,192,0.12509901213528055,-0.004172888848354123
electricity_transfer,standard,SHIFT_POINT,index_week,133,192,0.12843689654199894,-0.0008350044416357283
electricity_transfer,standard,SHIFT_POINT,index_week,134,192,0.13757795846635765,0.008306057482722978
electricity_transfer,standard,SHIFT_POINT,index_week,135,192,0.1290305356466657,-0.0002413653369689739
electricity_transfer,standard,SHIFT_POINT,index_week,136,240,0.12362247761360512,-0.005649423370029549
electricity_transfer,standard,SHIFT_POINT,index_week,137,192,0.12159913879856929,-0.007672762185065379
electricity_transfer,standard,SHIFT_POINT,index_week,138,192,0.12248396774991614,-0.006787933233718527
electricity_transfer,standard,SHIFT_POINT,index_week,139,192,0.13586246594669213,0.00659056496305746
electricity_transfer,standard,SHIFT_POINT,index_week,140,192,0.1212718722888541,-0.008000028694780573
electricity_transfer,standard,SHIFT_POINT,index_week,141,192,0.12443936305251253,-0.004832537931122136
electricity_transfer,standard,SHIFT_POINT,index_week,142,192,0.12241740766984413,-0.006854493313790538
electricity_transfer,standard,SHIFT_POINT,index_week,143,240,0.12582900359353655,-0.003442897390098121
electricity_transfer,standard,SHIFT_POINT,index_week,144,192,0.13591050997318188,0.006638608989547212
electricity_transfer,standard,SHIFT_POINT,index_week,145,192,0.12878632617707178,-0.00048557480656288843
electricity_transfer,standard,SHIFT_POINT,index_week,146,192,0.13772559129636072,0.008453690312726053
electricity_transfer,standard,SHIFT_POINT,index_week,147,192,0.12675031995113403,-0.002521581032500636
electricity_transfer,standard,SHIFT_POINT,index_week,148,192,0.14040978719983727,0.011137886216202597
electricity_transfer,standard,SHIFT_POINT,index_week,149,240,0.12592464549436724,-0.0033472554892674256
electricity_transfer,standard,SHIFT_POINT,index_week,150,192,0.13417903580338592,0.0049071348197512465
electricity_transfer,standard,SHIFT_POINT,index_week,151,192,0.13958887540865397,0.010316974425019304
electricity_transfer,standard,SHIFT_POINT,index_week,152,192,0.13515906934449373,0.005887168360859063
electricity_transfer,standard,SHIFT_POINT,index_week,153,192,0.1263045528674418,-0.0029673481161928694
electricity_transfer,standard,SHIFT_POINT,index_week,154,192,0.12721712888613912,-0.0020547720974955497
electricity_transfer,standard,SHIFT_POINT,index_week,155,192,0.14094240019948892,0.011670499215854252
electricity_transfer,standard,SHIFT_POINT,index_week,156,48,0.1305543835951343,0.0012824826114996302
ettm1,shape,PAIRED_SHIFT8_D32,seed,81551,256,0.5699270662735565,0.1865278328054062
ettm1,shape,PAIRED_SHIFT8_D32,seed,81552,256,-0.053289421354513644,-0.43668865482266395
ettm1,shape,PAIRED_SHIFT8_D32,seed,81553,256,0.6273278586009527,0.24392862513280245
ettm1,shape,PAIRED_SHIFT8_D32,channel,HUFL,192,0.3601573203093462,-0.023241913158804084
ettm1,shape,PAIRED_SHIFT8_D32,channel,HULL,192,0.3777574124383683,-0.0056418210297820015
ettm1,shape,PAIRED_SHIFT8_D32,channel,MUFL,192,0.41027088097306447,0.026871647504914165
ettm1,shape,PAIRED_SHIFT8_D32,channel,MULL,192,0.38557262411326537,0.0021733906451150697
ettm1,shape,PAIRED_SHIFT8_D32,index_week,83,36,0.38841057974585314,0.005011346277702833
ettm1,shape,PAIRED_SHIFT8_D32,index_week,84,36,0.39400185687697714,0.010602623408826839
ettm1,shape,PAIRED_SHIFT8_D32,index_week,85,48,0.3965641256760632,0.013164892207912893
ettm1,shape,PAIRED_SHIFT8_D32,index_week,86,36,0.4060341977535615,0.022634964285411174
ettm1,shape,PAIRED_SHIFT8_D32,index_week,87,36,0.36746948055440015,-0.01592975291375015
ettm1,shape,PAIRED_SHIFT8_D32,index_week,88,36,0.43387351549218667,0.050474282024036365
ettm1,shape,PAIRED_SHIFT8_D32,index_week,89,36,0.37186311369806113,-0.01153611977008917
ettm1,shape,PAIRED_SHIFT8_D32,index_week,90,36,0.3624503393499457,-0.02094889411820461
ettm1,shape,PAIRED_SHIFT8_D32,index_week,91,36,0.4061435092476863,0.022744275779535972
ettm1,shape,PAIRED_SHIFT8_D32,index_week,92,36,0.3754865599420006,-0.007912673526149716
ettm1,shape,PAIRED_SHIFT8_D32,index_week,93,36,0.36064865442891436,-0.02275057903923594
ettm1,shape,PAIRED_SHIFT8_D32,index_week,94,48,0.34899550189968687,-0.034403731568463436
ettm1,shape,PAIRED_SHIFT8_D32,index_week,95,36,0.3709022866820007,-0.012496946786149599
ettm1,shape,PAIRED_SHIFT8_D32,index_week,96,36,0.4045864991263605,0.02118726565821022
ettm1,shape,PAIRED_SHIFT8_D32,index_week,97,36,0.36111059771902354,-0.02228863574912676
ettm1,shape,PAIRED_SHIFT8_D32,index_week,98,36,0.4104913991865851,0.027092165718434813
ettm1,shape,PAIRED_SHIFT8_D32,index_week,99,36,0.38508398940275346,0.0016847559346031549
ettm1,shape,PAIRED_SHIFT8_D32,index_week,100,36,0.31006294521005157,-0.07333628825809874
ettm1,shape,PAIRED_SHIFT8_D32,index_week,101,36,0.4239973765482182,0.04059814308006787
ettm1,shape,PAIRED_SHIFT8_D32,index_week,102,36,0.3837413293486444,0.00034209588049410877
ettm1,shape,PAIRED_SHIFT8_D32,index_week,103,24,0.38846414058422385,0.005064907116073547
ettm1,shape,PULSE8_D32,seed,81551,256,-0.33255858718950054,-0.11233158698631415
ettm1,shape,PULSE8_D32,seed,81552,256,-0.001542931180951438,0.21868406902223494
ettm1,shape,PULSE8_D32,seed,81553,256,-0.32813791802181586,-0.10791091781862946
ettm1,shape,PULSE8_D32,channel,HUFL,192,-0.21531506853216556,0.0049119316710208305
ettm1,shape,PULSE8_D32,channel,HULL,192,-0.22688875148850865,-0.006661751285322259
ettm1,shape,PULSE8_D32,channel,MUFL,192,-0.2115794238829696,0.008647576320216788
ettm1,shape,PULSE8_D32,channel,MULL,192,-0.22517336834323268,-0.004946368140046287
ettm1,shape,PULSE8_D32,index_week,83,36,-0.21716244122460143,0.003064558978584958
ettm1,shape,PULSE8_D32,index_week,84,36,-0.22352657216150426,-0.0032995719583178706
ettm1,shape,PULSE8_D32,index_week,85,48,-0.2195944944258263,0.0006325057773600984
ettm1,shape,PULSE8_D32,index_week,86,36,-0.21753548039314613,0.0026915198100402604
ettm1,shape,PULSE8_D32,index_week,87,36,-0.21807950794045047,0.002147492262735917
ettm1,shape,PULSE8_D32,index_week,88,36,-0.22264119595468462,-0.0024141957514982326
ettm1,shape,PULSE8_D32,index_week,89,36,-0.22467206469617104,-0.004445064492984652
ettm1,shape,PULSE8_D32,index_week,90,36,-0.22148523492876118,-0.0012582347255747917
ettm1,shape,PULSE8_D32,index_week,91,36,-0.2191331969095208,0.0010938032936655961
ettm1,shape,PULSE8_D32,index_week,92,36,-0.22261289983241683,-0.0023858996292304424
ettm1,shape,PULSE8_D32,index_week,93,36,-0.22642761996470537,-0.006200619761518977
ettm1,shape,PULSE8_D32,index_week,94,48,-0.2110312926948703,0.009195707508316081
ettm1,shape,PULSE8_D32,index_week,95,36,-0.22179237534958957,-0.001565375146403175
ettm1,shape,PULSE8_D32,index_week,96,36,-0.2270834406116602,-0.006856440408473802
ettm1,shape,PULSE8_D32,index_week,97,36,-0.22210626832256616,-0.0018792681193797733
ettm1,shape,PULSE8_D32,index_week,98,36,-0.21659762234187924,0.0036293778613071537
ettm1,shape,PULSE8_D32,index_week,99,36,-0.22100286069038802,-0.0007758604872016295
ettm1,shape,PULSE8_D32,index_week,100,36,-0.21357219620447823,0.006654803998708159
ettm1,shape,PULSE8_D32,index_week,101,36,-0.2185643536908321,0.0016626465123542877
ettm1,shape,PULSE8_D32,index_week,102,36,-0.21776130650297087,0.0024656937002155155
ettm1,shape,PULSE8_D32,index_week,103,24,-0.2223264805302436,-0.0020994803270572016
ettm1,shape,RAMP8_D32,seed,81551,256,0.4344284214726995,0.1441035340546568
ettm1,shape,RAMP8_D32,seed,81552,256,-0.009893998664645371,-0.30021888608268804
ettm1,shape,RAMP8_D32,seed,81553,256,0.442660478717312,0.15233559129926932
ettm1,shape,RAMP8_D32,channel,HUFL,192,0.34632528890833314,0.05600040149029045
ettm1,shape,RAMP8_D32,channel,HULL,192,0.2914523723735317,0.0011274849554890332
ettm1,shape,RAMP8_D32,channel,MUFL,192,0.2862084329040876,-0.004116454513955092
ettm1,shape,RAMP8_D32,channel,MULL,192,0.24869733380837278,-0.04162755360966991
ettm1,shape,RAMP8_D32,index_week,83,36,0.29261335301423463,0.0022884655961919464
ettm1,shape,RAMP8_D32,index_week,84,36,0.30643289090533,0.016108003487287303
ettm1,shape,RAMP8_D32,index_week,85,48,0.29858340971012565,0.00825852229208296
ettm1,shape,RAMP8_D32,index_week,86,36,0.3034334376204694,0.013108550202426739
ettm1,shape,RAMP8_D32,index_week,87,36,0.2779078391055301,-0.012417048312512613
ettm1,shape,RAMP8_D32,index_week,88,36,0.2893303965861793,-0.0009944908318633705
ettm1,shape,RAMP8_D32,index_week,89,36,0.2583576830089271,-0.0319672044091156
ettm1,shape,RAMP8_D32,index_week,90,36,0.29714754900926366,0.006822661591220969
ettm1,shape,RAMP8_D32,index_week,91,36,0.2985852779519049,0.008260390533862239
ettm1,shape,RAMP8_D32,index_week,92,36,0.3103446483444756,0.020019760926432928
ettm1,shape,RAMP8_D32,index_week,93,36,0.3024393320957536,0.01211444467771089
ettm1,shape,RAMP8_D32,index_week,94,48,0.24679032761733483,-0.04353455980070786
ettm1,shape,RAMP8_D32,index_week,95,36,0.28804848425946994,-0.0022764031585727484
ettm1,shape,RAMP8_D32,index_week,96,36,0.33510811586840006,0.04478322845035737
ettm1,shape,RAMP8_D32,index_week,97,36,0.31934835410084267,0.02902346668279998
ettm1,shape,RAMP8_D32,index_week,98,36,0.2870409004384755,-0.003283986979567166
ettm1,shape,RAMP8_D32,index_week,99,36,0.2952373740225741,0.004912486604531419
ettm1,shape,RAMP8_D32,index_week,100,36,0.22452070950871325,-0.06580417790932944
ettm1,shape,RAMP8_D32,index_week,101,36,0.2642253477873858,-0.026099539630656865
ettm1,shape,RAMP8_D32,index_week,102,36,0.30078551045630864,0.010460623038265948
ettm1,shape,RAMP8_D32,index_week,103,24,0.29858646931562205,0.008261581897579362
ettm1,shape,STEP12_D17,seed,81551,256,1.6829684670301959,0.5168225544797185
ettm1,shape,STEP12_D17,seed,81552,256,0.20039861588365232,-0.965747296666825
ettm1,shape,STEP12_D17,seed,81553,256,1.5792079798280318,0.41306206727755446
ettm1,shape,STEP12_D17,channel,HUFL,192,1.1694392214586784,0.003293308908201009
ettm1,shape,STEP12_D17,channel,HULL,192,1.1728971892966042,0.006751276746126855
ettm1,shape,STEP12_D17,channel,MUFL,192,1.1356670331484389,-0.030478879402038528
ettm1,shape,STEP12_D17,channel,MULL,192,1.181299334631631,0.015153422081153556
ettm1,shape,STEP12_D17,index_week,83,36,1.1559002176441948,-0.010245694906282576
ettm1,shape,STEP12_D17,index_week,84,36,1.1826343689294105,0.016488456378933147
ettm1,shape,STEP12_D17,index_week,85,48,1.2183114666418091,0.05216555409133172
ettm1,shape,STEP12_D17,index_week,86,36,1.145636748982846,-0.020509163567631328
ettm1,shape,STEP12_D17,index_week,87,36,1.1342322581491475,-0.03191365440132987
ettm1,shape,STEP12_D17,index_week,88,36,1.1904289755301358,0.024283062979658432
ettm1,shape,STEP12_D17,index_week,89,36,1.1370318451651245,-0.029114067385352937
ettm1,shape,STEP12_D17,index_week,90,36,1.1347822174044984,-0.03136369514597903
ettm1,shape,STEP12_D17,index_week,91,36,1.1466746799008287,-0.019471232649648673
ettm1,shape,STEP12_D17,index_week,92,36,1.1830012584092513,0.016855345858773907
ettm1,shape,STEP12_D17,index_week,93,36,1.2090262682610926,0.042880355710615214
ettm1,shape,STEP12_D17,index_week,94,48,1.1598727997578029,-0.006273112792674507
ettm1,shape,STEP12_D17,index_week,95,36,1.1677707210404837,0.0016248084900063464
ettm1,shape,STEP12_D17,index_week,96,36,1.199276096782219,0.03313018423174152
ettm1,shape,STEP12_D17,index_week,97,36,1.1573735740986535,-0.008772338451823902
ettm1,shape,STEP12_D17,index_week,98,36,1.1929033049709759,0.02675739242049846
ettm1,shape,STEP12_D17,index_week,99,36,1.1600856330533564,-0.006060279497120957
ettm1,shape,STEP12_D17,index_week,100,36,1.1292830112770778,-0.03686290127339964
ettm1,shape,STEP12_D17,index_week,101,36,1.145693693221348,-0.02045221932912944
ettm1,shape,STEP12_D17,index_week,102,36,1.1555473264203802,-0.010598586130097232
ettm1,shape,STEP12_D17,index_week,103,24,1.1843278598061706,0.01818194725569322
ettm1,shape,STEP12_D63,seed,81551,256,-2.4814486816626733,-0.889696047647559
ettm1,shape,STEP12_D63,seed,81552,256,-0.021707863636037765,1.5700447703790765
ettm1,shape,STEP12_D63,seed,81553,256,-2.304768370277856,-0.7130157362627418
ettm1,shape,STEP12_D63,channel,HUFL,192,-1.5125874596810713,0.07916517433404291
ettm1,shape,STEP12_D63,channel,HULL,192,-1.611210505529558,-0.01945787151444378
ettm1,shape,STEP12_D63,channel,MUFL,192,-1.5770368124822278,0.01471582153288642
ettm1,shape,STEP12_D63,channel,MULL,192,-1.646807849993148,-0.055055215978033756
ettm1,shape,STEP12_D63,index_week,83,36,-1.5742666136776813,0.01748602033743296
ettm1,shape,STEP12_D63,index_week,84,36,-1.6179106935776388,-0.026158059562524594
ettm1,shape,STEP12_D63,index_week,85,48,-1.618853885957119,-0.027101251942004856
ettm1,shape,STEP12_D63,index_week,86,36,-1.624581435180089,-0.032828801164974664
ettm1,shape,STEP12_D63,index_week,87,36,-1.6003272938968105,-0.008574659881696256
ettm1,shape,STEP12_D63,index_week,88,36,-1.6312306789557423,-0.03947804494062801
ettm1,shape,STEP12_D63,index_week,89,36,-1.6266112731277447,-0.03485863911263043
ettm1,shape,STEP12_D63,index_week,90,36,-1.5242156272892733,0.06753700672584095
ettm1,shape,STEP12_D63,index_week,91,36,-1.6363014815503103,-0.04454884753519606
ettm1,shape,STEP12_D63,index_week,92,36,-1.5831107701073124,0.008641863907801861
ettm1,shape,STEP12_D63,index_week,93,36,-1.62180089048151,-0.03004825646639575
ettm1,shape,STEP12_D63,index_week,94,48,-1.5917730968902506,-2.0462875136351144e-05
ettm1,shape,STEP12_D63,index_week,95,36,-1.572060472868108,0.019692161147006226
ettm1,shape,STEP12_D63,index_week,96,36,-1.605195732828666,-0.013443098813551657
ettm1,shape,STEP12_D63,index_week,97,36,-1.5690984824704295,0.022654151544684753
ettm1,shape,STEP12_D63,index_week,98,36,-1.6232365389655166,-0.03148390495040232
ettm1,shape,STEP12_D63,index_week,99,36,-1.5726233436712178,0.019129290343896432
ettm1,shape,STEP12_D63,index_week,100,36,-1.535454480406568,0.056298153608546286
ettm1,shape,STEP12_D63,index_week,101,36,-1.6107603187898225,-0.019007684774708267
ettm1,shape,STEP12_D63,index_week,102,36,-1.484796968343982,0.10695566567113235
ettm1,shape,STEP12_D63,index_week,103,24,-1.601153661428096,-0.009401027412981655
ettm1,shape,STEP6_D17,seed,81551,256,0.6078291872405643,0.20063911620775343
ettm1,shape,STEP6_D17,seed,81552,256,0.057323281598840516,-0.34986678943397037
ettm1,shape,STEP6_D17,seed,81553,256,0.5528436777326927,0.1456536066998818
ettm1,shape,STEP6_D17,channel,HUFL,192,0.37040447965066403,-0.036785591382146876
ettm1,shape,STEP6_D17,channel,HULL,192,0.4262551994894214,0.019065128456610514
ettm1,shape,STEP6_D17,channel,MUFL,192,0.4075438238553093,0.0003537528224983877
ettm1,shape,STEP6_D17,channel,MULL,192,0.4166433350999823,0.009453264067171396
ettm1,shape,STEP6_D17,index_week,83,36,0.4117071461266527,0.004517075093841805
ettm1,shape,STEP6_D17,index_week,84,36,0.4068642867015588,-0.00032578433125213246
ettm1,shape,STEP6_D17,index_week,85,48,0.434369362422512,0.0271792913897011
ettm1,shape,STEP6_D17,index_week,86,36,0.43836784265811096,0.031177771625300055
ettm1,shape,STEP6_D17,index_week,87,36,0.373606048716075,-0.033584022316735906
ettm1,shape,STEP6_D17,index_week,88,36,0.4351266522223612,0.02793658118955028
ettm1,shape,STEP6_D17,index_week,89,36,0.37140591570413833,-0.03578415532867257
ettm1,shape,STEP6_D17,index_week,90,36,0.4174166132268354,0.010226542194024468
ettm1,shape,STEP6_D17,index_week,91,36,0.3679362217110023,-0.03925384932180859
ettm1,shape,STEP6_D17,index_week,92,36,0.4229481984880324,0.015758127455221482
ettm1,shape,STEP6_D17,index_week,93,36,0.38947511930238987,-0.017714951730421036
ettm1,shape,STEP6_D17,index_week,94,48,0.3520766874835002,-0.055113383549310724
ettm1,shape,STEP6_D17,index_week,95,36,0.4114626664454846,0.004272595412673719
ettm1,shape,STEP6_D17,index_week,96,36,0.48723844545951084,0.08004837442669993
ettm1,shape,STEP6_D17,index_week,97,36,0.41877233905128747,0.01158226801847656
ettm1,shape,STEP6_D17,index_week,98,36,0.3907867078818124,-0.016403363150998496
ettm1,shape,STEP6_D17,index_week,99,36,0.4380270528604781,0.030836981827667198
ettm1,shape,STEP6_D17,index_week,100,36,0.3739770406300518,-0.03321303040275908
ettm1,shape,STEP6_D17,index_week,101,36,0.37996587841389284,-0.027224192618918064
ettm1,shape,STEP6_D17,index_week,102,36,0.40458645599477455,-0.0026036150380363554
ettm1,shape,STEP6_D17,index_week,103,24,0.4229902906804304,0.015800219647619518
ettm1,shape,STEP6_D63,seed,81551,256,-1.4525748345220257,-0.5023855732379889
ettm1,shape,STEP6_D63,seed,81552,256,-0.07254484407054446,0.8776444172134923
ettm1,shape,STEP6_D63,seed,81553,256,-1.3328956894570465,-0.3827064281730097
ettm1,shape,STEP6_D63,channel,HUFL,192,-0.8695040303078518,0.08068523097618496
ettm1,shape,STEP6_D63,channel,HULL,192,-0.9804929949256755,-0.03030373364163874
ettm1,shape,STEP6_D63,channel,MUFL,192,-0.9519227676873971,-0.001733506403360341
ettm1,shape,STEP6_D63,channel,MULL,192,-0.9843920030567608,-0.03420274177272398
ettm1,shape,STEP6_D63,index_week,83,36,-0.9333941024056012,0.016795158878435634
ettm1,shape,STEP6_D63,index_week,84,36,-0.9817015960520342,-0.03151233476799742
ettm1,shape,STEP6_D63,index_week,85,48,-0.9832019378039625,-0.03301267651992568
ettm1,shape,STEP6_D63,index_week,86,36,-0.9730624843354405,-0.022873223051403713
ettm1,shape,STEP6_D63,index_week,87,36,-0.9554611698694893,-0.005271908585452456
ettm1,shape,STEP6_D63,index_week,88,36,-0.97402319700467,-0.023833935720633193
ettm1,shape,STEP6_D63,index_week,89,36,-0.96256277348964,-0.012373512205603232
ettm1,shape,STEP6_D63,index_week,90,36,-0.9035407434644939,0.046648517819542934
ettm1,shape,STEP6_D63,index_week,91,36,-0.9919233368106505,-0.04173407552661368
ettm1,shape,STEP6_D63,index_week,92,36,-0.9595133783079343,-0.00932411702389746
ettm1,shape,STEP6_D63,index_week,93,36,-0.9987460513604444,-0.04855679007640756
ettm1,shape,STEP6_D63,index_week,94,48,-0.9141463040334791,0.03604295725055773
ettm1,shape,STEP6_D63,index_week,95,36,-0.9182157638903523,0.03197349739368449
ettm1,shape,STEP6_D63,index_week,96,36,-0.9908530646744735,-0.04066380339043674
ettm1,shape,STEP6_D63,index_week,97,36,-0.9327903750403205,0.017398886243716327
ettm1,shape,STEP6_D63,index_week,98,36,-0.9517631775915709,-0.0015739163075341178
ettm1,shape,STEP6_D63,index_week,99,36,-0.9342610351413257,0.015928226142711055
ettm1,shape,STEP6_D63,index_week,100,36,-0.949770399897874,0.00041886138616276103
ettm1,shape,STEP6_D63,index_week,101,36,-0.9379944464933624,0.012194814790674413
ettm1,shape,STEP6_D63,index_week,102,36,-0.8465326701088636,0.10365659117517323
ettm1,shape,STEP6_D63,index_week,103,24,-0.9607151883824855,-0.010525927098448684
ettm1,shape,STEP8_D31,seed,81551,256,0.13787165570069815,0.045701782116617864
ettm1,shape,STEP8_D31,seed,81552,256,-0.11679799973685587,-0.20896787332093614
ettm1,shape,STEP8_D31,seed,81553,256,0.25448635645257056,0.16231648286849026
ettm1,shape,STEP8_D31,channel,HUFL,192,0.0961844149978666,0.004014541413786321
ettm1,shape,STEP8_D31,channel,HULL,192,0.07836612908644097,-0.013803744497639311
ettm1,shape,STEP8_D31,channel,MUFL,192,0.12770245545411732,0.035532581870037036
ettm1,shape,STEP8_D31,channel,MULL,192,0.0730680227493142,-0.01910185083476608
ettm1,shape,STEP8_D31,index_week,83,36,0.08478119313660211,-0.007388680447478174
