panel,kind,condition,stratum,seed,contexts,C3_nmae,RECENCY_nmae,gain_pct,total,gate,weights
ettm1,shape,RAMP8_D32,ALL,81552,512,1.010877014305605,1.009142533461919,-0.1718766959247775,-0.0017344808436858816,0.0003448000194649081,-0.0020792808631507897
ettm1,shape,RAMP8_D32,ALL,81553,512,0.9823334302388418,0.9790595159696908,-0.33439379483568565,-0.0032739142691510237,-0.00022828925339507533,-0.0030456250157559484
ettm1,shape,RAMP8_D32,EQUAL,81551,260,0.8695353729915777,0.8695353729915777,0.0,0.0,0.0,0.0
ettm1,shape,RAMP8_D32,EQUAL,81552,260,0.8633291907700154,0.8602211625700796,-0.3613057124344454,-0.0031080281999357195,0.0,-0.0031080281999357195
ettm1,shape,RAMP8_D32,EQUAL,81553,260,0.8632341355498915,0.8617672759311871,-0.17021528429694843,-0.001466859618704408,0.0,-0.001466859618704408
ettm1,shape,RAMP8_D32,DIFFERENT,81551,252,1.1129384663531587,1.1129384663531587,0.0,0.0,0.0,0.0
ettm1,shape,RAMP8_D32,DIFFERENT,81552,252,1.1631088957312132,1.1627915669217548,-0.02729025721253109,-0.0003173288094584503,0.0007005460712938838,-0.0010178748807523341
ettm1,shape,RAMP8_D32,DIFFERENT,81553,252,1.1052136549179181,1.100075319184021,-0.4670894478123966,-0.005138335733897215,-0.00046382578467552005,-0.004674509949221695
ettm1,shape,PULSE8_D32,ALL,81551,512,6.572331163861873,6.572331163861873,0.0,0.0,0.0,0.0
ettm1,shape,PULSE8_D32,ALL,81552,512,6.425086954972568,6.42634233554364,0.019534915905872197,0.0012553805710719956,0.0007842345117836658,0.00047114605928832987
ettm1,shape,PULSE8_D32,ALL,81553,512,6.46002234857141,6.458451126697434,-0.024328153037833644,-0.0015712218739762918,0.001849172576286584,-0.003420394450262876
ettm1,shape,PULSE8_D32,EQUAL,81551,262,6.742769658828673,6.742769658828673,0.0,0.0,0.0,0.0
ettm1,shape,PULSE8_D32,EQUAL,81552,262,6.61621381939714,6.616858523835475,0.009743361385361471,0.0006447044383355305,0.0,0.0006447044383355305
ettm1,shape,PULSE8_D32,EQUAL,81553,262,6.632947670809301,6.628926527457909,-0.06066055091629163,-0.00402114335139192,0.0,-0.00402114335139192
ettm1,shape,PULSE8_D32,DIFFERENT,81551,250,6.39371162113667,6.39371162113667,0.0,0.0,0.0,0.0
ettm1,shape,PULSE8_D32,DIFFERENT,81552,250,6.224786001055617,6.226681370213792,0.03043947562889615,0.0018953691581753418,0.0016061122801294125,0.00028925687804592926
ettm1,shape,PULSE8_D32,DIFFERENT,81553,250,6.278796610866104,6.279792906700449,0.015865106527357398,0.00099629583434524,0.0037871054362321743,-0.0027908096018869344
ettm1,shape,PAIRED_SHIFT8_D32,ALL,81551,512,0.5321689177080869,0.5321689177080869,0.0,0.0,0.0,0.0
ettm1,shape,PAIRED_SHIFT8_D32,ALL,81552,512,0.5527612954339932,0.5525589448262491,-0.03662063742497779,-0.00020235060774409508,6.992583501358451e-05,-0.0002722764427576796
ettm1,shape,PAIRED_SHIFT8_D32,ALL,81553,512,0.5410870169393762,0.5416728054166393,0.10814433942507584,0.0005857884772630939,0.00013436288197254953,0.0004514255952905444
ettm1,shape,PAIRED_SHIFT8_D32,EQUAL,81551,262,0.44573973125495125,0.44573973125495125,0.0,0.0,0.0,0.0
ettm1,shape,PAIRED_SHIFT8_D32,EQUAL,81552,262,0.46057715822680856,0.46030476958093114,-0.059175716585646576,-0.0002723886458774194,0.0,-0.0002723886458774194
ettm1,shape,PAIRED_SHIFT8_D32,EQUAL,81553,262,0.45720823008067607,0.4580483611546386,0.18341536510353418,0.0008401310739625245,0.0,0.0008401310739625245
ettm1,shape,PAIRED_SHIFT8_D32,DIFFERENT,81551,250,0.6227467051109729,0.6227467051109729,0.0,0.0,0.0,0.0
ettm1,shape,PAIRED_SHIFT8_D32,DIFFERENT,81552,250,0.6493702712271229,0.6492413204833424,-0.019861758596095846,-0.0001289507437804982,0.00014320811010792855,-0.00027215885388842675
ettm1,shape,PAIRED_SHIFT8_D32,DIFFERENT,81553,250,0.6289919855672942,0.6293112230032166,0.0507280697138901,0.00031923743592243703,0.00027517518227981874,4.406225364261829e-05
neso_2025,standard,REFERENCE,ALL,81551,256,0.2257960780988011,0.22515011689767625,-0.28690244980793533,-0.0006459612011248395,0.0,-0.0006459612011248395
neso_2025,standard,REFERENCE,ALL,81552,256,0.222576822159388,0.2225208831482228,-0.025138769167987185,-5.593901116521249e-05,0.0,-5.593901116521249e-05
neso_2025,standard,REFERENCE,ALL,81553,256,0.23020274379515926,0.22977047804820044,-0.18812936745866704,-0.00043226574695881537,0.0,-0.00043226574695881537
neso_2025,standard,REFERENCE,EQUAL,81551,256,0.2257960780988011,0.22515011689767625,-0.28690244980793533,-0.0006459612011248395,0.0,-0.0006459612011248395
neso_2025,standard,REFERENCE,EQUAL,81552,256,0.222576822159388,0.2225208831482228,-0.025138769167987185,-5.593901116521249e-05,0.0,-5.593901116521249e-05
neso_2025,standard,REFERENCE,EQUAL,81553,256,0.23020274379515926,0.22977047804820044,-0.18812936745866704,-0.00043226574695881537,0.0,-0.00043226574695881537
neso_2025,standard,POINT4,ALL,81551,256,0.22861386794343877,0.22800944551517263,-0.26508657433050864,-0.0006044224282661381,-2.616094653740131e-06,-0.000601806333612398
neso_2025,standard,POINT4,ALL,81552,256,0.22508353463842692,0.22502242542376472,-0.027156944267714422,-6.110921466220831e-05,-1.1591211124678535e-06,-5.995009354974046e-05
neso_2025,standard,POINT4,ALL,81553,256,0.23425660452432676,0.23378082984895315,-0.2035131262392298,-0.0004757746753736025,-6.310918480606498e-06,-0.000469463756892996
neso_2025,standard,POINT4,EQUAL,81551,4,0.15889443407589698,0.15950038265531366,0.3799041540396564,0.0006059485794166763,0.0,0.0006059485794166763
neso_2025,standard,POINT4,EQUAL,81552,4,0.15680774721845628,0.15849491758610185,1.0644949335545828,0.0016871703676455685,0.0,0.0016871703676455685
neso_2025,standard,POINT4,EQUAL,81553,4,0.19093193991535926,0.19019446302613885,-0.3877488742240809,-0.0007374768892204064,0.0,-0.0007374768892204064
neso_2025,standard,POINT4,DIFFERENT,81551,252,0.229720525623876,0.2290968909573926,-0.27221437352433764,-0.0006236346664833803,-2.657619965734659e-06,-0.0006209770465176456
neso_2025,standard,POINT4,DIFFERENT,81552,252,0.22616727729588676,0.2260784176116641,-0.039304806341711185,-8.885968422264745e-05,-1.1775198602709258e-06,-8.768216436237652e-05
neso_2025,standard,POINT4,DIFFERENT,81553,252,0.234944297613358,0.2344726769413788,-0.20114099353978343,-0.00047162067197920043,-6.4110917898096975e-06,-0.00046520958018939074
neso_2025,standard,POINT8,ALL,81551,256,0.22663729068430577,0.22604067643658088,-0.26394109995167003,-0.0005966142477248915,-3.214025221964789e-06,-0.0005934002225029267
neso_2025,standard,POINT8,ALL,81552,256,0.22228507351350515,0.22220319867309693,-0.03684683249258747,-8.187484040822479e-05,1.7426455126146045e-08,-8.189226686335094e-05
neso_2025,standard,POINT8,ALL,81553,256,0.23064998957574154,0.23011620276406405,-0.23196402741998412,-0.0005337868116774835,-8.516525309698597e-06,-0.0005252702863677849
neso_2025,standard,POINT8,EQUAL,81551,1,0.34111619124901854,0.32968662568254004,-3.4667968537747784,-0.011429565566478506,0.0,-0.011429565566478506
neso_2025,standard,POINT8,EQUAL,81552,1,0.27899182609248163,0.27487218985864337,-1.4987461030367744,-0.004119636233838264,0.0,-0.004119636233838264
neso_2025,standard,POINT8,EQUAL,81553,1,0.2862825885637657,0.2839050008981143,-0.8374588887585688,-0.0023775876656513817,0.0,-0.0023775876656513817
neso_2025,standard,POINT8,DIFFERENT,81551,255,0.22618835381934613,0.22563422173365555,-0.2455886706515198,-0.0005541320856905785,-3.226629242458756e-06,-0.0005509054564481197
neso_2025,standard,POINT8,DIFFERENT,81552,255,0.22206269409162682,0.2219966536096242,-0.029748413288577247,-6.604048200262169e-05,1.7494794155026305e-08,-6.605797679677672e-05
neso_2025,standard,POINT8,DIFFERENT,81553,255,0.23043182252088654,0.22990526630079325,-0.2290318219176246,-0.0005265562200932883,-8.549923448175623e-06,-0.0005180062966451127
neso_2025,standard,POINT16,ALL,81551,256,0.22800468182662975,0.22742208136525402,-0.25617585499098094,-0.0005826004613757318,-5.18986920648723e-06,-0.0005774105921692446
neso_2025,standard,POINT16,ALL,81552,256,0.2232995967547565,0.22335250246116548,0.02368708916443696,5.290570640897885e-05,1.7890287741934019e-06,5.1116677634785446e-05
neso_2025,standard,POINT16,ALL,81553,256,0.2357871641074702,0.2352517023245217,-0.2276122883097642,-0.0005354617829484987,-9.914257932910897e-06,-0.0005255475250155878
neso_2025,standard,POINT16,EQUAL,81551,2,0.32922012341625273,0.32995205851216614,0.22183074087001042,0.0007319350959134052,0.0,0.0007319350959134052
neso_2025,standard,POINT16,EQUAL,81552,2,0.29137916841212763,0.2926768148540932,0.4433717930859893,0.001297646441965561,0.0,0.001297646441965561
neso_2025,standard,POINT16,EQUAL,81553,2,0.34222291799964555,0.34270837215887306,0.14165226141673593,0.00048545415922751634,0.0,0.00048545415922751634
neso_2025,standard,POINT16,DIFFERENT,81551,254,0.2272077098456091,0.22661475871055392,-0.2616560097096432,-0.0005929511350551697,-5.23073431836496e-06,-0.0005877204007368048
neso_2025,standard,POINT16,DIFFERENT,81552,254,0.2227635371354071,0.22280664173366213,0.01934619090329104,4.310459825501711e-05,1.803115614915085e-06,4.130148264010203e-05
neso_2025,standard,POINT16,DIFFERENT,81553,254,0.23494908730516956,0.23440558681401497,-0.231863283866951,-0.0005435004911545915,-9.992322955995614e-06,-0.0005335081681985959
neso_2025,standard,BURST4,ALL,81551,256,0.22944108853920728,0.22872804701629945,-0.3117420588376829,-0.0007130415229078257,-5.183507647431307e-05,-0.0006612064464335127
neso_2025,standard,BURST4,ALL,81552,256,0.22527835873154556,0.22521908584990524,-0.02631787684272968,-5.927288164031541e-05,-5.3600421522345676e-05,-5.672460117969735e-06
neso_2025,standard,BURST4,ALL,81553,256,0.23728711315609974,0.23654728521235516,-0.3127611221918736,-0.0007398279437445809,-0.00022258786269441222,-0.0005172400810501687
neso_2025,standard,BURST4,EQUAL,81551,8,0.35519695131143436,0.35697454883675017,0.4979619782722211,0.0017775975253158105,0.0,0.0017775975253158105
neso_2025,standard,BURST4,EQUAL,81552,8,0.33995244008092196,0.3419964383716083,0.5976665430841077,0.002043998290686355,0.0,0.002043998290686355
neso_2025,standard,BURST4,EQUAL,81553,8,0.36544922790045203,0.36414963229593966,-0.3568850519822142,-0.0012995956045123713,0.0,-0.0012995956045123713
neso_2025,standard,BURST4,DIFFERENT,81551,248,0.2253844478046193,0.2245910630866075,-0.353257474766866,-0.000793384718011797,-5.350717571540875e-05,-0.0007398775422963882
neso_2025,standard,BURST4,DIFFERENT,81552,248,0.22157919481704952,0.22145207447823737,-0.05740309234476548,-0.00012712033881215334,-5.532946737793476e-05,-7.179087143421858e-05
neso_2025,standard,BURST4,DIFFERENT,81553,248,0.23315285139015288,0.2324310804677234,-0.31053115658070674,-0.0007217709224294766,-0.0002297681163296733,-0.0004920028060998033
neso_2025,standard,BURST8,ALL,81551,256,0.24990544718320787,0.24848801441300222,-0.5704229934606841,-0.0014174327702056455,-0.0001652173675645019,-0.0012522154026411436
neso_2025,standard,BURST8,ALL,81552,256,0.25240229098848915,0.25217984734551185,-0.08820833437674924,-0.00022244364297729913,-7.691628256278893e-05,-0.0001455273604145102
neso_2025,standard,BURST8,ALL,81553,256,0.25703803093146405,0.2559931342638391,-0.4081737077167302,-0.0010448966676249727,-0.0003075285537954553,-0.0007373681138295174
neso_2025,standard,BURST8,EQUAL,81551,7,0.9811633349006749,0.9688248379620964,-1.273552912261433,-0.01233849693857847,0.0,-0.01233849693857847
neso_2025,standard,BURST8,EQUAL,81552,7,1.1963794758276727,1.1962143497045623,-0.013804058039523781,-0.00016512612311037067,0.0,-0.00016512612311037067
neso_2025,standard,BURST8,EQUAL,81553,7,0.9537224111958932,0.9467035048501334,-0.7414049182030702,-0.007018906345759746,0.0,-0.007018906345759746
neso_2025,standard,BURST8,DIFFERENT,81551,249,0.22934799652448384,0.22823758162246544,-0.48651711699922995,-0.0011104149020184084,-0.00016986203251616316,-0.0009405528695022453
neso_2025,standard,BURST8,DIFFERENT,81552,249,0.2258647797681105,0.22564072478923333,-0.09929722530650498,-0.00022405497887717507,-7.907858769509724e-05,-0.00014497639118207784
neso_2025,standard,BURST8,DIFFERENT,81553,249,0.23745252626539573,0.23657557364494733,-0.3706860378428267,-0.0008769526204484013,-0.0003161739348258308,-0.0005607786856225705
neso_2025,standard,BURST16,ALL,81551,256,0.24494978495545297,0.24356257330620923,-0.5695504159006104,-0.0013872116492437414,-0.0002234952031331533,-0.0011637164461105881
neso_2025,standard,BURST16,ALL,81552,256,0.23929176837115335,0.23861008681062135,-0.28568849273880037,-0.0006816815605319992,-0.0003435379350237855,-0.00033814362550821375
neso_2025,standard,BURST16,ALL,81553,256,0.2574752328708128,0.25651526271384945,-0.3742351027409496,-0.0009599701569633634,-0.0004945182725144548,-0.0004654518844489086
neso_2025,standard,BURST16,EQUAL,81551,6,0.44867872792375224,0.4493209210256656,0.14292526162534847,0.0006421931019133797,0.0,0.0006421931019133797
neso_2025,standard,BURST16,EQUAL,81552,6,0.3327838243587457,0.32979514928983883,-0.9062216576994908,-0.0029886750689068764,0.0,-0.0029886750689068764
neso_2025,standard,BURST16,EQUAL,81553,6,0.4708898001678726,0.4667579785379759,-0.8852171403344267,-0.00413182162989667,0.0,-0.00413182162989667
neso_2025,standard,BURST16,DIFFERENT,81551,250,0.2400602903242138,0.2386243729609423,-0.6017479880425114,-0.001435917363271505,-0.00022885908800833465,-0.0012070582752631703
neso_2025,standard,BURST16,DIFFERENT,81552,250,0.2370479590274511,0.23642164531112014,-0.26491386417126783,-0.0006263137163309562,-0.00035178284546433236,-0.00027453087086662387
neso_2025,standard,BURST16,DIFFERENT,81553,250,0.25235328325568335,0.2514694375340704,-0.35147242157138603,-0.0008838457216129303,-0.0005063867110547682,-0.0003774590105581621
neso_2025,standard,SHIFT4,ALL,81551,256,0.2916528703594365,0.29267520816280074,0.3493079614709238,0.0010223378033642483,-0.00017580574301045981,0.001198143546374708
neso_2025,standard,SHIFT4,ALL,81552,256,0.29869065812747153,0.29774165455109936,-0.3187338962709063,-0.000949003576372176,-0.001300484938716845,0.00035148136234466887
neso_2025,standard,SHIFT4,ALL,81553,256,0.2965902270343123,0.2960250152842786,-0.19093377952905666,-0.0005652117500337117,-0.00037453416096500103,-0.00019067758906871068
neso_2025,standard,SHIFT4,EQUAL,81551,178,0.29598338776644817,0.2968643308293932,0.2967493805954291,0.0008809430629450055,0.0,0.0008809430629450055
neso_2025,standard,SHIFT4,EQUAL,81552,178,0.30326504796931447,0.3032740360168395,0.00296367194603242,8.988047525027021e-06,0.0,8.988047525027021e-06
neso_2025,standard,SHIFT4,EQUAL,81553,178,0.30172376332003203,0.3014095734280864,-0.10424018333996532,-0.0003141898919456487,0.0,-0.0003141898919456487
neso_2025,standard,SHIFT4,DIFFERENT,81551,78,0.28177040755882005,0.2831154154108334,0.47507404358805294,0.001345007852013358,-0.0005770034642389732,0.0019220113162523311
neso_2025,standard,SHIFT4,DIFFERENT,81552,78,0.28825166592429163,0.2851164763344102,-1.0996171214616934,-0.0031351895898814597,-0.0042682582604041674,0.0011330686705227078
neso_2025,standard,SHIFT4,DIFFERENT,81553,78,0.28487523397202896,0.2837371774689225,-0.4010953070226808,-0.0011380565031064438,-0.0012292403231674576,9.118382006101378e-05
neso_2025,standard,SHIFT8,ALL,81551,256,0.3077038822619966,0.3077446584513161,0.01325000717306013,4.077618931952465e-05,0.0,4.077618931952465e-05
neso_2025,standard,SHIFT8,ALL,81552,256,0.31666846073000565,0.3168657299691652,0.062256413522132625,0.00019726923915952543,0.0,0.00019726923915952543
neso_2025,standard,SHIFT8,ALL,81553,256,0.3078075843352269,0.3065586149798815,-0.4074161658863762,-0.0012489693553454084,0.0,-0.0012489693553454084
neso_2025,standard,SHIFT8,EQUAL,81551,256,0.3077038822619966,0.3077446584513161,0.01325000717306013,4.077618931952465e-05,0.0,4.077618931952465e-05
neso_2025,standard,SHIFT8,EQUAL,81552,256,0.31666846073000565,0.3168657299691652,0.062256413522132625,0.00019726923915952543,0.0,0.00019726923915952543
neso_2025,standard,SHIFT8,EQUAL,81553,256,0.3078075843352269,0.3065586149798815,-0.4074161658863762,-0.0012489693553454084,0.0,-0.0012489693553454084
neso_2025,standard,SHIFT_POINT,ALL,81551,256,0.3283235012134739,0.32916314112846073,0.25508321257000643,0.0008396399149868117,3.1237124828997764e-05,0.0008084027901578139
neso_2025,standard,SHIFT_POINT,ALL,81552,256,0.32427581297349284,0.32312850907234036,-0.3550611812143112,-0.0011473039011524744,-0.0007275677489733401,-0.0004197361521791343
neso_2025,standard,SHIFT_POINT,ALL,81553,256,0.3297656307529731,0.32909007954351266,-0.20527850927549718,-0.0006755512094604454,-0.00024440342300621754,-0.0004311477864542279
neso_2025,standard,SHIFT_POINT,DIFFERENT,81551,256,0.3283235012134739,0.32916314112846073,0.25508321257000643,0.0008396399149868117,3.1237124828997764e-05,0.0008084027901578139
neso_2025,standard,SHIFT_POINT,DIFFERENT,81552,256,0.32427581297349284,0.32312850907234036,-0.3550611812143112,-0.0011473039011524744,-0.0007275677489733401,-0.0004197361521791343
neso_2025,standard,SHIFT_POINT,DIFFERENT,81553,256,0.3297656307529731,0.32909007954351266,-0.20527850927549718,-0.0006755512094604454,-0.00024440342300621754,-0.0004311477864542279
neso_2025,standard,FAULT,ALL,81551,1536,0.2345920268553737,0.2337084730087531,-0.3780581145585993,-0.0008835538466205883,-7.526127270904293e-05,-0.0008082925739115454
neso_2025,standard,FAULT,ALL,81552,1536,0.23127343716631274,0.2310978577606775,-0.07597621515689212,-0.0001755794056352289,-7.890121749874746e-05,-9.667818813648144e-05
neso_2025,standard,FAULT,ALL,81553,1536,0.24208235586098592,0.2413674028545972,-0.29620942924899474,-0.0007149530063887133,-0.0001748960651212772,-0.0005400569412674361
neso_2025,standard,FAULT,EQUAL,81551,28,0.5013187677401366,0.4986102877110999,-0.5432058053736144,-0.0027084800290367306,0.0,-0.0027084800290367306
neso_2025,standard,FAULT,EQUAL,81552,28,0.5207128553351471,0.5208017264483955,0.0170642892938222,8.887111324840102e-05,0.0,8.887111324840102e-05
neso_2025,standard,FAULT,EQUAL,81553,28,0.5056944888145214,0.5025274664595258,-0.630218757455836,-0.0031670223549955523,0.0,-0.0031670223549955523
neso_2025,standard,FAULT,DIFFERENT,81551,1508,0.2296395409503515,0.22878987167475737,-0.37137538885549937,-0.0008496692755941282,-7.665869687065174e-05,-0.0007730105787234764
neso_2025,standard,FAULT,DIFFERENT,81552,1508,0.2258992304629126,0.2257187408354414,-0.0799621807224149,-0.00018048962747119202,-8.036622684219619e-05,-0.00010012340062899583
neso_2025,standard,FAULT,DIFFERENT,81553,1508,0.23718770087245875,0.23651827700516873,-0.28303261623852105,-0.0006694238672900199,-0.00017814347216599247,-0.0004912803951240274
neso_2025,shape,STEP6_D17,ALL,81551,128,0.33982460040628176,0.3420737008907824,0.657490031722352,0.00224910048450061,0.0,0.00224910048450061
neso_2025,shape,STEP6_D17,ALL,81552,128,0.35329092216381497,0.3565760447375322,0.9212964870187301,0.003285122573717214,0.0,0.003285122573717214
neso_2025,shape,STEP6_D17,ALL,81553,128,0.34595449449111565,0.3460553094102593,0.029132602911208227,0.0001008149191436547,0.0,0.0001008149191436547
neso_2025,shape,STEP6_D17,EQUAL,81551,128,0.33982460040628176,0.3420737008907824,0.657490031722352,0.00224910048450061,0.0,0.00224910048450061
neso_2025,shape,STEP6_D17,EQUAL,81552,128,0.35329092216381497,0.3565760447375322,0.9212964870187301,0.003285122573717214,0.0,0.003285122573717214
neso_2025,shape,STEP6_D17,EQUAL,81553,128,0.34595449449111565,0.3460553094102593,0.029132602911208227,0.0001008149191436547,0.0,0.0001008149191436547
neso_2025,shape,STEP6_D63,ALL,81551,128,0.3114975422557855,0.311157971908831,-0.10913117374797832,-0.0003395703469545319,0.0,-0.0003395703469545319
neso_2025,shape,STEP6_D63,ALL,81552,128,0.30536724820155453,0.30445331767718486,-0.3001874084810341,-0.000913930524369666,0.0,-0.000913930524369666
neso_2025,shape,STEP6_D63,ALL,81553,128,0.318053850451596,0.3174816171013336,-0.18024141223891288,-0.0005722333502624077,0.0,-0.0005722333502624077
neso_2025,shape,STEP6_D63,EQUAL,81551,128,0.3114975422557855,0.311157971908831,-0.10913117374797832,-0.0003395703469545319,0.0,-0.0003395703469545319
neso_2025,shape,STEP6_D63,EQUAL,81552,128,0.30536724820155453,0.30445331767718486,-0.3001874084810341,-0.000913930524369666,0.0,-0.000913930524369666
neso_2025,shape,STEP6_D63,EQUAL,81553,128,0.318053850451596,0.3174816171013336,-0.18024141223891288,-0.0005722333502624077,0.0,-0.0005722333502624077
neso_2025,shape,STEP12_D17,ALL,81551,128,0.4563686980000849,0.4645231685321205,1.7554496921657337,0.008154470532035607,0.0,0.008154470532035607
neso_2025,shape,STEP12_D17,ALL,81552,128,0.5127776953227958,0.5236279120621916,2.072123446717089,0.01085021673939579,0.0,0.01085021673939579
neso_2025,shape,STEP12_D17,ALL,81553,128,0.42738052912267516,0.4302479378910239,0.6664549706859924,0.0028674087683487337,0.0,0.0028674087683487337
neso_2025,shape,STEP12_D17,EQUAL,81551,128,0.4563686980000849,0.4645231685321205,1.7554496921657337,0.008154470532035607,0.0,0.008154470532035607
neso_2025,shape,STEP12_D17,EQUAL,81552,128,0.5127776953227958,0.5236279120621916,2.072123446717089,0.01085021673939579,0.0,0.01085021673939579
neso_2025,shape,STEP12_D17,EQUAL,81553,128,0.42738052912267516,0.4302479378910239,0.6664549706859924,0.0028674087683487337,0.0,0.0028674087683487337
neso_2025,shape,STEP12_D63,ALL,81551,128,0.35284006154340375,0.3508236277254001,-0.5747713832951806,-0.002016433818003649,0.0,-0.002016433818003649
neso_2025,shape,STEP12_D63,ALL,81552,128,0.3419660769699441,0.3394649420652136,-0.736787395338756,-0.002501134904730473,0.0,-0.002501134904730473
neso_2025,shape,STEP12_D63,ALL,81553,128,0.37439355675265573,0.372718553543965,-0.4494016175916382,-0.0016750032086907396,0.0,-0.0016750032086907396
neso_2025,shape,STEP12_D63,EQUAL,81551,128,0.35284006154340375,0.3508236277254001,-0.5747713832951806,-0.002016433818003649,0.0,-0.002016433818003649
neso_2025,shape,STEP12_D63,EQUAL,81552,128,0.3419660769699441,0.3394649420652136,-0.736787395338756,-0.002501134904730473,0.0,-0.002501134904730473
neso_2025,shape,STEP12_D63,EQUAL,81553,128,0.37439355675265573,0.372718553543965,-0.4494016175916382,-0.0016750032086907396,0.0,-0.0016750032086907396
neso_2025,shape,STEP8_D31,ALL,81551,128,0.3121259670671349,0.312665774708648,0.17264685973898963,0.0005398076415130681,0.0,0.0005398076415130681
neso_2025,shape,STEP8_D31,ALL,81552,128,0.3157543125672196,0.3164915740206988,0.23294820905120917,0.0007372614534791877,0.0,0.0007372614534791877
neso_2025,shape,STEP8_D31,ALL,81553,128,0.3135376577527306,0.31238694291197877,-0.36836201603858143,-0.0011507148407518542,0.0,-0.0011507148407518542
neso_2025,shape,STEP8_D31,EQUAL,81551,128,0.3121259670671349,0.312665774708648,0.17264685973898963,0.0005398076415130681,0.0,0.0005398076415130681
neso_2025,shape,STEP8_D31,EQUAL,81552,128,0.3157543125672196,0.3164915740206988,0.23294820905120917,0.0007372614534791877,0.0,0.0007372614534791877
neso_2025,shape,STEP8_D31,EQUAL,81553,128,0.3135376577527306,0.31238694291197877,-0.36836201603858143,-0.0011507148407518542,0.0,-0.0011507148407518542
neso_2025,shape,STEP8_D33,ALL,81551,128,0.32132576759164827,0.32234066740967326,0.31485317263276746,0.0010148998180249946,0.0,0.0010148998180249946
neso_2025,shape,STEP8_D33,ALL,81552,128,0.3348536002501275,0.33680482155731967,0.5793329496205257,0.0019512213071921636,0.0,0.0019512213071921636
neso_2025,shape,STEP8_D33,ALL,81553,128,0.31593746074280155,0.31580338186336815,-0.042456441929883404,-0.00013407887943339691,0.0,-0.00013407887943339691
neso_2025,shape,STEP8_D33,EQUAL,81551,128,0.32132576759164827,0.32234066740967326,0.31485317263276746,0.0010148998180249946,0.0,0.0010148998180249946
neso_2025,shape,STEP8_D33,EQUAL,81552,128,0.3348536002501275,0.33680482155731967,0.5793329496205257,0.0019512213071921636,0.0,0.0019512213071921636
neso_2025,shape,STEP8_D33,EQUAL,81553,128,0.31593746074280155,0.31580338186336815,-0.042456441929883404,-0.00013407887943339691,0.0,-0.00013407887943339691
neso_2025,shape,RAMP8_D32,ALL,81551,128,1.0148951996892273,1.023467993195634,0.8376220422525837,0.008572793506406828,0.0,0.008572793506406828
neso_2025,shape,RAMP8_D32,ALL,81552,128,0.769400726830623,0.768875794792146,-0.06827267057079034,-0.0005249320384770328,0.0,-0.0005249320384770328
neso_2025,shape,RAMP8_D32,ALL,81553,128,0.8852652695832881,0.8865862143203628,0.14899224866554706,0.0013209447370746696,0.0,0.0013209447370746696
neso_2025,shape,RAMP8_D32,EQUAL,81551,128,1.0148951996892273,1.023467993195634,0.8376220422525837,0.008572793506406828,0.0,0.008572793506406828
neso_2025,shape,RAMP8_D32,EQUAL,81552,128,0.769400726830623,0.768875794792146,-0.06827267057079034,-0.0005249320384770328,0.0,-0.0005249320384770328
neso_2025,shape,RAMP8_D32,EQUAL,81553,128,0.8852652695832881,0.8865862143203628,0.14899224866554706,0.0013209447370746696,0.0,0.0013209447370746696
neso_2025,shape,PULSE8_D32,ALL,81551,128,6.208220175560047,6.202285481026203,-0.09568560737811538,-0.005934694533844542,0.0,-0.005934694533844542
neso_2025,shape,PULSE8_D32,ALL,81552,128,6.16057496234441,6.156804564369981,-0.06123952668968258,-0.0037703979744287963,0.0,-0.0037703979744287963
neso_2025,shape,PULSE8_D32,ALL,81553,128,6.2572151360565975,6.252197376660589,-0.08025593393357067,-0.005017759396008792,0.0,-0.005017759396008792
neso_2025,shape,PULSE8_D32,EQUAL,81551,128,6.208220175560047,6.202285481026203,-0.09568560737811538,-0.005934694533844542,0.0,-0.005934694533844542
neso_2025,shape,PULSE8_D32,EQUAL,81552,128,6.16057496234441,6.156804564369981,-0.06123952668968258,-0.0037703979744287963,0.0,-0.0037703979744287963
neso_2025,shape,PULSE8_D32,EQUAL,81553,128,6.2572151360565975,6.252197376660589,-0.08025593393357067,-0.005017759396008792,0.0,-0.005017759396008792
neso_2025,shape,PAIRED_SHIFT8_D32,ALL,81551,128,0.31136300271070944,0.3120945194174087,0.23438947536302823,0.0007315167066992423,0.0,0.0007315167066992423
neso_2025,shape,PAIRED_SHIFT8_D32,ALL,81552,128,0.3214988556394664,0.3221739045197757,0.2095293476097937,0.0006750488803092813,0.0,0.0006750488803092813
neso_2025,shape,PAIRED_SHIFT8_D32,ALL,81553,128,0.3102056807410862,0.3093171510057379,-0.2872552435127629,-0.0008885297353482535,0.0,-0.0008885297353482535
neso_2025,shape,PAIRED_SHIFT8_D32,EQUAL,81551,128,0.31136300271070944,0.3120945194174087,0.23438947536302823,0.0007315167066992423,0.0,0.0007315167066992423
neso_2025,shape,PAIRED_SHIFT8_D32,EQUAL,81552,128,0.3214988556394664,0.3221739045197757,0.2095293476097937,0.0006750488803092813,0.0,0.0006750488803092813
neso_2025,shape,PAIRED_SHIFT8_D32,EQUAL,81553,128,0.3102056807410862,0.3093171510057379,-0.2872552435127629,-0.0008885297353482535,0.0,-0.0008885297353482535
neso_2026_h1,standard,REFERENCE,ALL,81551,256,0.2561658336844158,0.2560622889387391,-0.04043732722449622,-0.00010354474567669802,0.0,-0.00010354474567669802
