panel,kind,stage,arm,seed,step,condition,nmae,mae,pinball
electricity_transfer,shape,selected,TRP,81552,768,RAMP8_D32,0.8839397500792945,8568.675671603853,0.684897530765849
electricity_transfer,shape,selected,TRP,81552,768,STEP12_D17,0.721597382728899,8291.613867812905,0.5785658367734661
electricity_transfer,shape,selected,TRP,81552,768,STEP12_D63,0.3714529659922026,2696.412051386304,0.2987376751466963
electricity_transfer,shape,selected,TRP,81552,768,STEP6_D17,0.45142191975294443,4419.305653980388,0.3584018021302034
electricity_transfer,shape,selected,TRP,81552,768,STEP6_D63,0.3236002745605824,2119.1356362222823,0.25775331001982554
electricity_transfer,shape,selected,TRP,81552,768,STEP8_D31,0.4196499388612087,4057.6027894696663,0.3372626172916395
electricity_transfer,shape,selected,TRP,81552,768,STEP8_D33,0.44420298861215296,4558.75543222646,0.35503361822790186
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,BURST16,0.2882312648947038,2413.156220451885,0.23329597578511863
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,BURST4,0.2536448856808792,1737.7647640951473,0.20322411799272325
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,BURST8,0.2661038757001894,2142.5171519277064,0.21468232756411024
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,FAULT,0.25806631164728805,1796.1301150974323,0.20721538225738848
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,POINT16,0.24930844178925549,1529.6688755619543,0.19934329014690003
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,POINT4,0.24448641333388274,1458.6015582311666,0.19563985590970842
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,POINT8,0.24662298848481767,1495.072120316734,0.19710672614577027
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,REFERENCE,0.24249379029010923,1422.1850658457843,0.19439151421631984
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,SHIFT4,0.3315107243298898,2271.6201871187363,0.264852957127142
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,SHIFT8,0.3843183088158338,3167.763500489624,0.30801826693949336
electricity_transfer,standard,fixed1024,ANCHOR,81551,1024,SHIFT_POINT,0.34914546117218087,2527.8987747985566,0.27861038542386
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,BURST16,0.28012746887509143,2226.2375303362787,0.22707977409294167
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,BURST4,0.2478356414377143,1691.4736522738676,0.19831985288942655
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,BURST8,0.2613440348679144,2114.666403409152,0.21059848858398814
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,FAULT,0.2523547568411407,1727.0168908338383,0.20261747926412815
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,POINT16,0.24491897234325172,1488.5119365654828,0.19609885984688505
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,POINT4,0.23874597515333462,1399.84408723026,0.1908903664450171
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,POINT8,0.24115644836953776,1441.3677351879887,0.19271753372651038
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,REFERENCE,0.23722044998366826,1372.7143247533822,0.18986087898886464
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,SHIFT4,0.32139017472148107,2123.966320722598,0.25733464173612114
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,SHIFT8,0.4152211860643232,3899.995621419805,0.33305480172284085
electricity_transfer,standard,fixed1024,ANCHOR,81552,1024,SHIFT_POINT,0.3364853072721359,2249.9514726214684,0.2691168978325817
electricity_transfer,standard,fixed1024,B0,81551,768,BURST16,0.2882351228699941,2413.112996142954,0.23329859563259664
electricity_transfer,standard,fixed1024,B0,81551,768,BURST4,0.2536435190736931,1737.7542664660286,0.20322351303198474
electricity_transfer,standard,fixed1024,B0,81551,768,BURST8,0.2661035084090802,2142.4974877012573,0.21468239532289407
electricity_transfer,standard,fixed1024,B0,81551,768,FAULT,0.25806553229166596,1796.1010903268955,0.20721503650328055
electricity_transfer,standard,fixed1024,B0,81551,768,POINT16,0.24930606071424752,1529.6344176042912,0.19934172560802718
electricity_transfer,standard,fixed1024,B0,81551,768,POINT4,0.24448438069043668,1458.5691657083953,0.19563866494709078
electricity_transfer,standard,fixed1024,B0,81551,768,POINT8,0.24662060199254418,1495.0382083384466,0.19710532447708987
electricity_transfer,standard,fixed1024,B0,81551,768,REFERENCE,0.2424920301752771,1422.1583068575128,0.19439057929322087
electricity_transfer,standard,fixed1024,B0,81551,768,SHIFT4,0.3315112958589357,2271.650230278699,0.2648534322391362
electricity_transfer,standard,fixed1024,B0,81551,768,SHIFT8,0.38432461592642203,3167.9048238732044,0.30800215300386413
electricity_transfer,standard,fixed1024,B0,81551,768,SHIFT_POINT,0.3491444549705539,2527.897013712363,0.27860874017405773
electricity_transfer,standard,fixed1024,B0,81552,512,BURST16,0.2801268811342401,2226.202559308338,0.22707922895759358
electricity_transfer,standard,fixed1024,B0,81552,512,BURST4,0.24783563548159732,1691.4982046421646,0.198319474617075
electricity_transfer,standard,fixed1024,B0,81552,512,BURST8,0.26134554850466657,2114.692811322675,0.21059921085509026
electricity_transfer,standard,fixed1024,B0,81552,512,FAULT,0.2523547087307067,1727.0288907488891,0.20261711526611648
electricity_transfer,standard,fixed1024,B0,81552,512,POINT16,0.24491918533560536,1488.5408632333128,0.19609865493496384
electricity_transfer,standard,fixed1024,B0,81552,512,POINT4,0.23874522280126803,1399.8597746519372,0.19088943938461772
electricity_transfer,standard,fixed1024,B0,81552,512,POINT8,0.24115577912686267,1441.3791313349066,0.1927166828473585
electricity_transfer,standard,fixed1024,B0,81552,512,REFERENCE,0.23722004445364953,1372.7274807363283,0.1898601483193145
electricity_transfer,standard,fixed1024,B0,81552,512,SHIFT4,0.32138680378121137,2123.8465866275033,0.25733083379612953
electricity_transfer,standard,fixed1024,B0,81552,512,SHIFT8,0.4151991933463959,3899.56423917008,0.333035499850988
electricity_transfer,standard,fixed1024,B0,81552,512,SHIFT_POINT,0.33648095069415146,2249.798457692619,0.2691120407647603
electricity_transfer,standard,fixed1024,C3,81551,1024,BURST16,0.29157014043560275,2510.2664731123223,0.23583428860104685
electricity_transfer,standard,fixed1024,C3,81551,1024,BURST4,0.25322733779313894,1741.2210059799545,0.20297273987430195
electricity_transfer,standard,fixed1024,C3,81551,1024,BURST8,0.2671665109022366,2163.0254917368584,0.2155534842327104
electricity_transfer,standard,fixed1024,C3,81551,1024,FAULT,0.25855354970993416,1813.094801734779,0.20769763490338092
electricity_transfer,standard,fixed1024,C3,81551,1024,POINT16,0.24950477504134352,1523.7702190481505,0.19968688705239038
electricity_transfer,standard,fixed1024,C3,81551,1024,POINT4,0.2437151659554896,1450.6825305628736,0.19522047343944499
electricity_transfer,standard,fixed1024,C3,81551,1024,POINT8,0.24613736813179354,1489.6030899685138,0.19691793622039086
electricity_transfer,standard,fixed1024,C3,81551,1024,REFERENCE,0.24193403824100443,1417.0263444855518,0.19412854798677973
electricity_transfer,standard,fixed1024,C3,81551,1024,SHIFT4,0.31788593936811904,2061.8663346240783,0.25440417628938305
electricity_transfer,standard,fixed1024,C3,81551,1024,SHIFT8,0.360663576342549,2794.0038009288082,0.2903893800207668
electricity_transfer,standard,fixed1024,C3,81551,1024,SHIFT_POINT,0.33436807573120736,2250.1158999527424,0.267055413718745
electricity_transfer,standard,fixed1024,C3,81552,1024,BURST16,0.28099876610996644,2258.3949772620836,0.22822357891919923
electricity_transfer,standard,fixed1024,C3,81552,1024,BURST4,0.2492166373678278,1716.4269378516474,0.19997461871863803
electricity_transfer,standard,fixed1024,C3,81552,1024,BURST8,0.26235043556423265,2139.501136045932,0.21190434551873577
electricity_transfer,standard,fixed1024,C3,81552,1024,FAULT,0.25314590408308857,1743.1508863522395,0.20371250697415488
electricity_transfer,standard,fixed1024,C3,81552,1024,POINT16,0.24480153479397782,1476.9594501622196,0.1962440348728228
electricity_transfer,standard,fixed1024,C3,81552,1024,POINT4,0.23967562426658756,1412.8905870017625,0.19223896598803913
electricity_transfer,standard,fixed1024,C3,81552,1024,POINT8,0.24183242639593902,1454.7322297897917,0.1936894978274943
electricity_transfer,standard,fixed1024,C3,81552,1024,REFERENCE,0.23827638290428615,1392.4105063937895,0.19138865219199877
electricity_transfer,standard,fixed1024,C3,81552,1024,SHIFT4,0.3160353869311966,1989.6129110585848,0.2530210180011143
electricity_transfer,standard,fixed1024,C3,81552,1024,SHIFT8,0.37003700678204937,3010.9481965573164,0.2972658733864486
electricity_transfer,standard,fixed1024,C3,81552,1024,SHIFT_POINT,0.3312050298922717,2132.266945157149,0.2644550271860286
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,BURST16,0.3307606558317637,2590.7891254009883,0.26784819561804873
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,BURST4,0.2706088221449192,1827.9748763163807,0.21805080266379873
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,BURST8,0.28741545976369065,2383.487256916007,0.23224430848770983
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,FAULT,0.27960990379054756,1942.0539887990574,0.22517056059655793
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,POINT16,0.2690576521263553,1714.4927697218518,0.2154831900388334
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,POINT4,0.2583757464370263,1540.8593913877994,0.207705524331977
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,POINT8,0.2614410864395304,1594.7205130513175,0.20969134243897986
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,REFERENCE,0.25489796418131566,1482.5184725045983,0.20568102117422088
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,SHIFT4,0.3318572983388538,2148.8163303824217,0.271817192230623
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,SHIFT8,0.35779061425939307,2455.139374047475,0.2946469402222604
electricity_transfer,standard,fixed1024,IDEAL,81551,1024,SHIFT_POINT,0.3440570835058032,2268.0237941739783,0.27879505355020395
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,BURST16,0.3226518187918123,2489.441801793975,0.2611961532338829
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,BURST4,0.26497411543652266,1765.7092488211638,0.212638654145268
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,BURST8,0.2807579332540605,2267.6433117048146,0.22623509059845884
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,FAULT,0.27383680598931665,1870.282405695565,0.21983941864527756
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,POINT16,0.2657473002560769,1696.0970157404809,0.211952974010492
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,POINT4,0.252638289647167,1472.517863543253,0.20232040365805437
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,POINT8,0.2562513785502606,1530.2851925697032,0.20469323622550925
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,REFERENCE,0.24920925421425283,1424.5177375066269,0.20017120252823592
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,SHIFT4,0.3288866638279817,2028.6437580669156,0.26740669141082224
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,SHIFT8,0.354418422025755,2335.2973772225396,0.29093628790264686
electricity_transfer,standard,fixed1024,IDEAL,81552,1024,SHIFT_POINT,0.3417757730285278,2176.116855367556,0.27518869979438265
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,BURST16,0.29159323749047683,2510.8287023371086,0.23597806396139814
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,BURST4,0.2531960629596397,1737.003162399531,0.2029655735767513
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,BURST8,0.26697966090912434,2152.9070406734245,0.21547454323941612
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,FAULT,0.2584761173877589,1810.4849887794505,0.20766405249341247
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,POINT16,0.24940171493506672,1523.599467203574,0.19959702349106717
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,POINT4,0.24363112736023748,1449.7036085111176,0.1951310213032101
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,POINT8,0.2460549006720084,1488.867951551947,0.196838089388632
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,REFERENCE,0.24185805426810913,1415.518652619212,0.19404886455815443
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,SHIFT4,0.3177333915884093,2073.9337615265986,0.25428400207368224
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,SHIFT8,0.3606423513591418,2802.732402748666,0.29052853430179826
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,1024,SHIFT_POINT,0.3345875100986817,2272.7635172163386,0.26730576479165274
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,BURST16,0.2817535305314339,2273.4719842367194,0.22888975387502944
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,BURST4,0.2495082421201955,1713.8100553921831,0.20023457870128636
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,BURST8,0.26242235453491264,2131.194786416003,0.21204652817325959
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,FAULT,0.2535024801179349,1744.5103004252742,0.20402971498634784
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,POINT16,0.24521711113812106,1479.152048634758,0.19657769857133037
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,POINT4,0.23996985947809912,1414.1680043330998,0.19248255296374137
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,POINT8,0.2421437829048473,1455.2649235388817,0.19394717763343997
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,REFERENCE,0.23855999586319512,1392.3047347157262,0.19163400090202568
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,SHIFT4,0.31551452389640783,1990.9676652593662,0.25256815988046555
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,SHIFT8,0.3690127420809882,2987.5134735639494,0.2966801039730261
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,1024,SHIFT_POINT,0.3305077151604416,2123.9603397079886,0.2637415193751593
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,BURST16,0.289753546446045,2453.608686453197,0.23432741379086414
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,BURST4,0.25287137047172,1735.7689152821113,0.2027394562680418
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,BURST8,0.2665720367322347,2151.501070290469,0.21502394662630706
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,FAULT,0.2579788972550624,1801.4714134955575,0.20723427163154032
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,POINT16,0.24905593839730877,1525.049292529453,0.19928917126389514
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,POINT4,0.24366201166849058,1453.0190564616496,0.19521846435341988
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,POINT8,0.24595847981457528,1489.8814599564648,0.19680717748671392
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,REFERENCE,0.24181816672371526,1418.7866944494308,0.1941222635449735
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,SHIFT4,0.3207182579876507,2114.6921600057644,0.2579197662665913
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,SHIFT8,0.3748285300701823,3060.34115097039,0.30404660968000813
electricity_transfer,standard,fixed1024,PLAIN,81551,1024,SHIFT_POINT,0.33869784840575684,2322.683694339222,0.27145598887994715
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,BURST16,0.2812631075269793,2240.3594066225633,0.22831317899545647
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,BURST4,0.24921938061313698,1706.9069698897074,0.19989557829646243
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,BURST8,0.2621017483423883,2126.9737545103417,0.21157666159463706
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,FAULT,0.25324811994554175,1735.425346063336,0.20368032086800059
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,POINT16,0.24513903523733266,1481.1811558429763,0.19637850919342584
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,POINT4,0.2397705079368262,1407.3111367522652,0.1922028958160895
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,POINT8,0.24199494001658703,1449.8196527621621,0.1937151013119322
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,REFERENCE,0.23824896036133508,1384.2166783661232,0.1912701558858424
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,SHIFT4,0.3181506244631231,2036.798109779852,0.2551153058772414
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,SHIFT8,0.38986288588909285,3365.8758727833942,0.3132437278356258
electricity_transfer,standard,fixed1024,PLAIN,81552,1024,SHIFT_POINT,0.3337344386146224,2178.230238819806,0.266722925570072
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,BURST16,0.2882121398803976,2412.5509796296537,0.23328295713487016
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,BURST4,0.2536331573254773,1737.6454176370025,0.20321679582655383
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,BURST8,0.2660890016930015,2142.2620721355197,0.21467249124431972
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,FAULT,0.2580532125285577,1795.9274822577427,0.2072071200648705
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,POINT16,0.2492973662499467,1529.6035060971772,0.19933641659694798
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,POINT4,0.24447580419319825,1458.522950395185,0.19563380368976235
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,POINT8,0.24661180582932457,1494.9799676519178,0.19710025589676894
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,REFERENCE,0.2424838014277766,1422.1133432091447,0.19438614532176102
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,SHIFT4,0.3315036041938248,2271.501669670121,0.26485754892758273
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,SHIFT8,0.38451116996443085,3171.541225655976,0.3081736348354454
electricity_transfer,standard,fixed1024,SHUFFLE,81551,1024,SHIFT_POINT,0.3491631549687022,2528.3677798334065,0.27863533325206685
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,BURST16,0.2801671187371873,2226.795515073638,0.22711386111223533
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,BURST4,0.24784782797617144,1692.0881654811237,0.1983276156296692
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,BURST8,0.26137265381814573,2115.504297474021,0.2106205853199107
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,FAULT,0.25236960380522583,1727.449209216599,0.2026289806450134
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,POINT16,0.24492757887803587,1488.840367367331,0.196105058077708
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,POINT4,0.2387451652599903,1399.9262003021286,0.1908890200034059
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,POINT8,0.24115727816182436,1441.5407096013514,0.19271774372715123
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,REFERENCE,0.2372233791614946,1372.9162435149483,0.189861985222295
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,SHIFT4,0.32090862203353876,2113.844286945323,0.25692799208850564
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,SHIFT8,0.4124121429538095,3849.430809801963,0.3307390897617188
electricity_transfer,standard,fixed1024,SHUFFLE,81552,1024,SHIFT_POINT,0.3360524427042494,2240.9228825231103,0.26875336981003844
electricity_transfer,standard,fixed1024,TRP,81551,1024,BURST16,0.2882346766216645,2413.2878501212253,0.23330159311593043
electricity_transfer,standard,fixed1024,TRP,81551,1024,BURST4,0.2536341273252628,1737.7631730495486,0.20321833004509093
electricity_transfer,standard,fixed1024,TRP,81551,1024,BURST8,0.2660951591165486,2142.532576553538,0.21467852241833146
electricity_transfer,standard,fixed1024,TRP,81551,1024,FAULT,0.258056507471625,1796.1149474705574,0.20721028154773802
electricity_transfer,standard,fixed1024,TRP,81551,1024,POINT16,0.2492953417180595,1529.6019260294706,0.19933511279379978
electricity_transfer,standard,fixed1024,TRP,81551,1024,POINT4,0.24447175236180502,1458.5166681238043,0.195630663359556
electricity_transfer,standard,fixed1024,TRP,81551,1024,POINT8,0.24660798768640962,1494.9874909457576,0.1970974675537195
electricity_transfer,standard,fixed1024,TRP,81551,1024,REFERENCE,0.24248130691222658,1422.1214729481435,0.19438428128118515
electricity_transfer,standard,fixed1024,TRP,81551,1024,SHIFT4,0.331505157933678,2271.57573511308,0.2648505404006918
electricity_transfer,standard,fixed1024,TRP,81551,1024,SHIFT8,0.384321933903823,3167.933007554127,0.3080274185146851
electricity_transfer,standard,fixed1024,TRP,81551,1024,SHIFT_POINT,0.34913536091447883,2527.775335129682,0.27860360428405073
electricity_transfer,standard,fixed1024,TRP,81552,1024,BURST16,0.28012527714437396,2226.229102057492,0.22707754080554157
electricity_transfer,standard,fixed1024,TRP,81552,1024,BURST4,0.2478358846454739,1691.469688242505,0.1983196837496602
electricity_transfer,standard,fixed1024,TRP,81552,1024,BURST8,0.2613418575917019,2114.6563019901805,0.2105966513919131
electricity_transfer,standard,fixed1024,TRP,81552,1024,FAULT,0.25235394289691404,1727.0066220111257,0.20261645612742213
electricity_transfer,standard,fixed1024,TRP,81552,1024,POINT16,0.2449179155618569,1488.4923008171754,0.19609777027782974
electricity_transfer,standard,fixed1024,TRP,81552,1024,POINT4,0.23874643801320308,1399.8405489841389,0.1908902034092634
electricity_transfer,standard,fixed1024,TRP,81552,1024,POINT8,0.2411562844248743,1441.3517899752624,0.1927168871303247
electricity_transfer,standard,fixed1024,TRP,81552,1024,REFERENCE,0.23722048213878072,1372.700771753589,0.1898603070911724
electricity_transfer,standard,fixed1024,TRP,81552,1024,SHIFT4,0.32138280003168745,2123.8364702006747,0.2573279357488982
electricity_transfer,standard,fixed1024,TRP,81552,1024,SHIFT8,0.4151949978896204,3899.4682005583695,0.33303050899266384
electricity_transfer,standard,fixed1024,TRP,81552,1024,SHIFT_POINT,0.3364795798915043,2249.8706725717548,0.26911169991739303
electricity_transfer,standard,selected,ANCHOR,81551,1024,BURST16,0.2882312648947038,2413.156220451885,0.23329597578511863
electricity_transfer,standard,selected,ANCHOR,81551,1024,BURST4,0.2536448856808792,1737.7647640951473,0.20322411799272325
electricity_transfer,standard,selected,ANCHOR,81551,1024,BURST8,0.2661038757001894,2142.5171519277064,0.21468232756411024
electricity_transfer,standard,selected,ANCHOR,81551,1024,FAULT,0.25806631164728805,1796.1301150974323,0.20721538225738848
electricity_transfer,standard,selected,ANCHOR,81551,1024,POINT16,0.24930844178925549,1529.6688755619543,0.19934329014690003
electricity_transfer,standard,selected,ANCHOR,81551,1024,POINT4,0.24448641333388274,1458.6015582311666,0.19563985590970842
electricity_transfer,standard,selected,ANCHOR,81551,1024,POINT8,0.24662298848481767,1495.072120316734,0.19710672614577027
electricity_transfer,standard,selected,ANCHOR,81551,1024,REFERENCE,0.24249379029010923,1422.1850658457843,0.19439151421631984
electricity_transfer,standard,selected,ANCHOR,81551,1024,SHIFT4,0.3315107243298898,2271.6201871187363,0.264852957127142
electricity_transfer,standard,selected,ANCHOR,81551,1024,SHIFT8,0.3843183088158338,3167.763500489624,0.30801826693949336
electricity_transfer,standard,selected,ANCHOR,81551,1024,SHIFT_POINT,0.34914546117218087,2527.8987747985566,0.27861038542386
electricity_transfer,standard,selected,ANCHOR,81552,0,BURST16,0.2801268811342401,2226.202559308338,0.22707922895759358
electricity_transfer,standard,selected,ANCHOR,81552,0,BURST4,0.24783563548159732,1691.4982046421646,0.198319474617075
electricity_transfer,standard,selected,ANCHOR,81552,0,BURST8,0.26134554850466657,2114.692811322675,0.21059921085509026
electricity_transfer,standard,selected,ANCHOR,81552,0,FAULT,0.2523547087307067,1727.0288907488891,0.20261711526611648
electricity_transfer,standard,selected,ANCHOR,81552,0,POINT16,0.24491918533560536,1488.5408632333128,0.19609865493496384
electricity_transfer,standard,selected,ANCHOR,81552,0,POINT4,0.23874522280126803,1399.8597746519372,0.19088943938461772
electricity_transfer,standard,selected,ANCHOR,81552,0,POINT8,0.24115577912686267,1441.3791313349066,0.1927166828473585
electricity_transfer,standard,selected,ANCHOR,81552,0,REFERENCE,0.23722004445364953,1372.7274807363283,0.1898601483193145
electricity_transfer,standard,selected,ANCHOR,81552,0,SHIFT4,0.32138680378121137,2123.8465866275033,0.25733083379612953
electricity_transfer,standard,selected,ANCHOR,81552,0,SHIFT8,0.4151991933463959,3899.56423917008,0.333035499850988
electricity_transfer,standard,selected,ANCHOR,81552,0,SHIFT_POINT,0.33648095069415146,2249.798457692619,0.2691120407647603
electricity_transfer,standard,selected,B0,81551,768,BURST16,0.2882351228699941,2413.112996142954,0.23329859563259664
electricity_transfer,standard,selected,B0,81551,768,BURST4,0.2536435190736931,1737.7542664660286,0.20322351303198474
electricity_transfer,standard,selected,B0,81551,768,BURST8,0.2661035084090802,2142.4974877012573,0.21468239532289407
electricity_transfer,standard,selected,B0,81551,768,FAULT,0.25806553229166596,1796.1010903268955,0.20721503650328055
electricity_transfer,standard,selected,B0,81551,768,POINT16,0.24930606071424752,1529.6344176042912,0.19934172560802718
electricity_transfer,standard,selected,B0,81551,768,POINT4,0.24448438069043668,1458.5691657083953,0.19563866494709078
electricity_transfer,standard,selected,B0,81551,768,POINT8,0.24662060199254418,1495.0382083384466,0.19710532447708987
electricity_transfer,standard,selected,B0,81551,768,REFERENCE,0.2424920301752771,1422.1583068575128,0.19439057929322087
electricity_transfer,standard,selected,B0,81551,768,SHIFT4,0.3315112958589357,2271.650230278699,0.2648534322391362
electricity_transfer,standard,selected,B0,81551,768,SHIFT8,0.38432461592642203,3167.9048238732044,0.30800215300386413
electricity_transfer,standard,selected,B0,81551,768,SHIFT_POINT,0.3491444549705539,2527.897013712363,0.27860874017405773
electricity_transfer,standard,selected,B0,81552,512,BURST16,0.2801268811342401,2226.202559308338,0.22707922895759358
electricity_transfer,standard,selected,B0,81552,512,BURST4,0.24783563548159732,1691.4982046421646,0.198319474617075
electricity_transfer,standard,selected,B0,81552,512,BURST8,0.26134554850466657,2114.692811322675,0.21059921085509026
electricity_transfer,standard,selected,B0,81552,512,FAULT,0.2523547087307067,1727.0288907488891,0.20261711526611648
electricity_transfer,standard,selected,B0,81552,512,POINT16,0.24491918533560536,1488.5408632333128,0.19609865493496384
electricity_transfer,standard,selected,B0,81552,512,POINT4,0.23874522280126803,1399.8597746519372,0.19088943938461772
electricity_transfer,standard,selected,B0,81552,512,POINT8,0.24115577912686267,1441.3791313349066,0.1927166828473585
electricity_transfer,standard,selected,B0,81552,512,REFERENCE,0.23722004445364953,1372.7274807363283,0.1898601483193145
electricity_transfer,standard,selected,B0,81552,512,SHIFT4,0.32138680378121137,2123.8465866275033,0.25733083379612953
electricity_transfer,standard,selected,B0,81552,512,SHIFT8,0.4151991933463959,3899.56423917008,0.333035499850988
electricity_transfer,standard,selected,B0,81552,512,SHIFT_POINT,0.33648095069415146,2249.798457692619,0.2691120407647603
electricity_transfer,standard,selected,C3,81551,768,BURST16,0.29002676497924823,2451.5258192545734,0.23508213150783022
electricity_transfer,standard,selected,C3,81551,768,BURST4,0.25324385902701346,1740.1694586361846,0.2030502136792192
electricity_transfer,standard,selected,C3,81551,768,BURST8,0.26680694811442374,2155.868769726454,0.21542323358339094
electricity_transfer,standard,selected,C3,81551,768,FAULT,0.2582100309458723,1801.5395336895283,0.20756272260381006
electricity_transfer,standard,selected,C3,81551,768,POINT16,0.24931892716713058,1521.3015712892084,0.19958900431374396
