panel,kind,condition,family,stratum,contexts,fraction,status,A,B,C,D,total,gate,weights,interaction,MAG_gain_pct,weighted_total,weighted_gate,weighted_weights,bootstrap_nonempty,posthoc,total_low,total_high,gate_low,gate_high,weights_low,weights_high,interaction_low,interaction_high,MAG_gain_pct_low,MAG_gain_pct_high
ettm1,standard,BURST16,position,RECENT128,495,0.4833984375,SCORED,0.5427183389798064,0.5433115104137287,0.5437703415409194,0.543967145624043,-0.0012488066442366552,-0.00039498775852297996,-0.0008538188857136753,-0.000396367350798732,-0.23010216433521352,-0.0006036711805636175,-0.00019093646530163582,-0.0004127347152619817,2000.0,True,-0.0027828812514758884,0.00019819082157428912,-0.0006636162410444055,-0.00016105353677307594,-0.0021920470871913166,0.00042746843375697236,-0.0006046775266536353,-0.00021936389335290303,-0.4985386607880019,0.035443197236384935
ettm1,standard,SHIFT4,ALL,ALL,1024,1.0,SCORED,0.5464459559814894,0.5468504503579724,0.5479470587486387,0.5480621016489935,-0.0016161456675041208,-0.0002597686384189224,-0.0013563770290851984,-0.00028945147612824407,-0.2957558107647277,-0.0016161456675041208,-0.0002597686384189224,-0.0013563770290851984,2000.0,True,-0.003079745142141957,-0.0002202194916556048,-0.0003978211147114358,-0.00011400749503072685,-0.0027447243566448344,1.1082508139372178e-06,-0.0004969697713464033,-7.082502495544274e-05,-0.571203474964782,-0.040523798991258214
ettm1,standard,SHIFT4,gate,EQUAL,8,0.0078125,SCORED,1.1538883807179936,1.1538883807179936,1.1476361238832666,1.1476361238832666,0.006252256834726966,0.0,0.006252256834726966,0.0,0.5418424294069563,4.884575652130442e-05,0.0,4.884575652130442e-05,1991.0,True,-0.0041023971963737305,0.014887876471775474,0.0,0.0,-0.0041023971963737305,0.014887876471775474,0.0,0.0,-0.9676259114924963,0.7846723617293849
ettm1,standard,SHIFT4,gate,DIFFERENT,1016,0.9921875,SCORED,0.5416629447630917,0.5420706241346652,0.5432250976058465,0.5433410463558102,-0.0016781015927184173,-0.0002618140607685837,-0.0014162875319498336,-0.0002917306216098092,-0.30980549970099436,-0.0016649914240253047,-0.00025976863841882915,-0.0014052227856064755,2000.0,True,-0.0031787582118237012,-0.00024802617428817177,-0.0003999041799498795,-0.00011532428414139515,-0.002841969188736082,-3.7137298369240285e-05,-0.0004998797544930267,-7.111033704994553e-05,-0.5944951980985229,-0.048021949409849544
ettm1,standard,SHIFT4,magnitude,LE3,8,0.0078125,SCORED,1.1538883807179936,1.1538883807179936,1.1476361238832666,1.1476361238832666,0.006252256834726966,0.0,0.006252256834726966,0.0,0.5418424294069563,4.884575652130442e-05,0.0,4.884575652130442e-05,1991.0,True,-0.0041023971963737305,0.014887876471775474,0.0,0.0,-0.0041023971963737305,0.014887876471775474,0.0,0.0,-0.9676259114924963,0.7846723617293849
ettm1,standard,SHIFT4,magnitude,GT3_LE6,804,0.78515625,SCORED,0.505098264292576,0.5055550640550875,0.5067080226891348,0.5068846016310489,-0.0017863373384728876,-0.0003166893522127956,-0.001469647986260092,-0.00028022082059753206,-0.3536613496335753,-0.0014025539259103531,-0.0002486506241983278,-0.0011539033017120253,2000.0,True,-0.003159306897519426,-0.0005433339553524689,-0.0004635267126622274,-0.00018066500806817186,-0.002810940496667985,-0.0002366502973069633,-0.0004459159681909269,-0.00011238453980272072,-0.6330928365706306,-0.10554765897269314
ettm1,standard,SHIFT4,magnitude,GT6_LE12,202,0.197265625,SCORED,0.6849533948563561,0.6852289777460072,0.6865626968859301,0.6864709309130138,-0.00151753605665772,-9.1908458367429e-05,-0.001425627598290291,-0.00036734886256739596,-0.22155318420984946,-0.00029935769867662056,-1.8130379482637362e-05,-0.0002812273191939832,2000.0,True,-0.006835003657696573,0.003553484526177774,-0.0004873711530483729,0.0005003392116488964,-0.006883076382558842,0.003280262858449841,-0.0010576462793482817,0.00032778303327023444,-1.010358722153423,0.512112742873969
ettm1,standard,SHIFT4,magnitude,GT12,10,0.009765625,SCORED,0.5869961627086067,0.5861229115835911,0.5837784154517786,0.5832155341711069,0.0037806285374997195,0.0007180662028435925,0.003062562334656127,0.00031036984434396064,0.6440635863877833,3.69202005615207e-05,7.012365262144458e-06,2.990783529937624e-05,1748.0,True,-0.004750849018194059,0.00591349792642315,0.0001652401132713477,0.0029293705611325715,-0.00768021957932663,0.005748257813151747,-0.00016737574915959286,0.0022213522183571754,-1.0710448696850539,0.9494221157994085
ettm1,standard,SHIFT4,run,NONE,8,0.0078125,SCORED,1.1538883807179936,1.1538883807179936,1.1476361238832666,1.1476361238832666,0.006252256834726966,0.0,0.006252256834726966,0.0,0.5418424294069563,4.884575652130442e-05,0.0,4.884575652130442e-05,1991.0,True,-0.0041023971963737305,0.014887876471775474,0.0,0.0,-0.0041023971963737305,0.014887876471775474,0.0,0.0,-0.9676259114924963,0.7846723617293849
ettm1,standard,SHIFT4,run,LEN1_7,105,0.1025390625,SCORED,0.450056452987686,0.4504572247149384,0.4483218718058694,0.44882574923464963,0.0012307037530363552,-0.00045232457801630543,0.0016830283310526606,0.00010310570152782805,0.2734554176184712,0.00012619520905157939,-4.638093817550007e-05,0.00017257614722707945,2000.0,True,-0.0009083952519796351,0.0033909972616770765,-0.0007827505210334263,-0.00013936846872623872,-0.00047687825708700725,0.0037971473833279205,-9.564987180590289e-05,0.0003009123624418324,-0.2025605985925468,0.7718248800131061
ettm1,standard,SHIFT4,run,LEN8_31,560,0.546875,SCORED,0.5428390392817802,0.5432625537351597,0.544046825072584,0.5441837122918092,-0.0013446730100289406,-0.0002802008363023689,-0.0010644721737265717,-0.0002866272341542908,-0.24771118374390524,-0.0007353680523595769,-0.000153234832352858,-0.0005821332200067189,2000.0,True,-0.0025632093537723277,-1.7697604165140873e-05,-0.0004622645869314157,-0.00011090294862367847,-0.002194562287157369,0.00017862880406647316,-0.0004978897409814165,-7.917585729015358e-05,-0.4892482194159157,-0.003314858669095693
ettm1,standard,SHIFT4,run,LEN32_PLUS,351,0.3427734375,SCORED,0.5671902060336104,0.5675746878463303,0.5703039332970847,0.5702704289015728,-0.00308022286796239,-0.0001754887086039547,-0.0029047341593584353,-0.0004179862082318575,-0.5430670055998574,-0.001055818580717577,-6.015286789061338e-05,-0.0009956657128269636,2000.0,True,-0.006818834901682014,0.001146287038015455,-0.00039724110789663564,9.10177707143129e-05,-0.0065881198854563765,0.001182584625549789,-0.0008896230339135586,0.00013366647913132517,-1.2403388968213085,0.19650042776304355
ettm1,standard,SHIFT4,position,NONE,8,0.0078125,SCORED,1.1538883807179936,1.1538883807179936,1.1476361238832666,1.1476361238832666,0.006252256834726966,0.0,0.006252256834726966,0.0,0.5418424294069563,4.884575652130442e-05,0.0,4.884575652130442e-05,1991.0,True,-0.0041023971963737305,0.014887876471775474,0.0,0.0,-0.0041023971963737305,0.014887876471775474,0.0,0.0,-0.9676259114924963,0.7846723617293849
ettm1,standard,SHIFT4,position,OLD,6,0.005859375,SCORED,0.5618468211629338,0.5618088109694782,0.5687192691664937,0.5687859624868319,-0.006939141323898057,-1.4341563441266914e-05,-0.00692479976045679,0.00010470351379376908,-1.2350592835134557,-4.065903119471518e-05,-8.403259828867332e-08,-4.0574998596426505e-05,1976.0,True,-0.022716365235240232,0.009257524107039505,-0.0003333292749254646,0.0002591931189547536,-0.02264542444469586,0.00959085338196497,-0.00017580629138591597,0.0004804989268414883,-4.327203842773471,0.9701568520140821
ettm1,standard,SHIFT4,position,RECENT128,1010,0.986328125,SCORED,0.541543040546855,0.5419533675792106,0.5430736470817238,0.5431898884382002,-0.0016468478913451712,-0.0002632841944160136,-0.0013835636969291576,-0.00029408567587929646,-0.3041028631227851,-0.0016243323928306864,-0.00025968460582048215,-0.0013646477870102043,2000.0,True,-0.0031438037610527934,-0.0002064619802319231,-0.0004005484525793759,-0.00011666466620062352,-0.0028077524172419586,-1.8016877853782293e-05,-0.0005033304907228059,-7.213697164766844e-05,-0.5860311817640611,-0.03891698981219619
ettm1,standard,SHIFT8,ALL,ALL,1024,1.0,SCORED,0.5473460405955389,0.5479710704956445,0.545554453695408,0.5460646596934534,0.001281380902085516,-0.0005676179490755051,0.0018489988511610211,-0.00011482390206019044,0.2341080060963466,0.001281380902085516,-0.0005676179490755051,0.0018489988511610211,2000.0,True,0.00017001732516831738,0.0025064922625874435,-0.000968845447353156,-0.0002402690292965166,0.0005387742473702856,0.0032831921848233817,-0.00026835238038446787,2.539248069290672e-05,0.0315551841706398,0.4462491120137243
ettm1,standard,SHIFT8,gate,EQUAL,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,standard,SHIFT8,gate,DIFFERENT,1024,1.0,SCORED,0.5473460405955389,0.5479710704956445,0.545554453695408,0.5460646596934534,0.001281380902085516,-0.0005676179490755051,0.0018489988511610211,-0.00011482390206019044,0.2341080060963466,0.001281380902085516,-0.0005676179490755051,0.0018489988511610211,2000.0,True,0.00017001732516831738,0.0025064922625874435,-0.000968845447353156,-0.0002402690292965166,0.0005387742473702856,0.0032831921848233817,-0.00026835238038446787,2.539248069290672e-05,0.0315551841706398,0.4462491120137243
ettm1,standard,SHIFT8,magnitude,LE3,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,standard,SHIFT8,magnitude,GT3_LE6,3,0.0029296875,SCORED,0.8371629104028598,0.840596749299463,0.8286436368522577,0.832626436466611,0.004536473936248786,-0.003708319255478265,0.008244793191727051,0.0005489607177501243,0.5418866363854727,1.3290450985103865e-05,-1.086421656878398e-05,2.4154667553887845e-05,1750.0,True,0.0024168879032172574,0.005596266952764495,-0.004339166321798482,-0.0033928957223181566,0.00675605422501574,0.008989162675082651,-0.0002272345020607469,0.0009370583276551159,0.5345051958795289,0.5789096614122718
ettm1,standard,SHIFT8,magnitude,GT6_LE12,990,0.966796875,SCORED,0.5396015163168691,0.5402614276154346,0.5378726357949576,0.5384275393594053,0.001173976957463796,-0.0006074074315066125,0.0017813843889704084,-0.00010500773411770137,0.21756368764064105,0.0011349972537980058,-0.0005872396066323695,0.0017222368604303752,2000.0,True,6.486092181275244e-05,0.002388696523025746,-0.0010030153703587522,-0.00028221943891564445,0.0004866376107156456,0.0032232382835011,-0.00025754589353733925,3.1828524088928215e-05,0.012349537963340014,0.4280298302019039
ettm1,standard,SHIFT8,magnitude,GT12,31,0.0302734375,SCORED,0.766624376932996,0.7658636322697214,0.763481297952679,0.7622280080930675,0.004396368839928555,0.0010070172614430883,0.0033893515784854666,-0.0004925451963370131,0.5734710468661243,0.00013309319730252461,3.0485874125718495e-05,0.00010260732317680612,2000.0,True,-0.003264325284092595,0.023219212599797867,-0.0010315893555085554,0.002726100989408231,-0.004118570364101263,0.022939747661412588,-0.0024790271950517946,0.002532119357602225,-0.4331215637814825,3.4266879455465884
ettm1,standard,SHIFT8,run,NONE,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,standard,SHIFT8,run,LEN1_7,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,standard,SHIFT8,run,LEN8_31,27,0.0263671875,SCORED,0.6063952011363866,0.6070352766219859,0.605489493469125,0.6056589006156791,0.0007363005207075002,-0.0004047413160767066,0.0011410418367842068,-0.00047066833904518823,0.12142255072726015,1.941417388584229e-05,-1.0671890169991287e-05,3.0086064055833577e-05,1999.0,True,-0.0025074641637735985,0.006903929163134378,-0.001040057740652467,0.00018506620842497753,-0.002437528532048061,0.007403441747186544,-0.0007565846723607439,0.00012185294978118703,-0.35831001007486674,1.676740546534538
ettm1,standard,SHIFT8,run,LEN32_PLUS,997,0.9736328125,SCORED,0.5457469158868099,0.5463715383337475,0.5439313382752572,0.544450773530063,0.00129614235674691,-0.0005720288508717086,0.0018681712076186185,-0.00010518719213181704,0.23749879642301727,0.0012619667281998721,-0.0005569460589053647,0.0018189127871052371,2000.0,True,0.00014958951927374065,0.0025695284303017566,-0.0009793394529242813,-0.00023365277432699924,0.0005575552254660394,0.0033335691849870424,-0.00026199163120063375,4.024350830431057e-05,0.02781702390878758,0.45570490712957684
ettm1,standard,SHIFT8,position,NONE,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,standard,SHIFT8,position,OLD,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,standard,SHIFT8,position,RECENT128,1024,1.0,SCORED,0.5473460405955389,0.5479710704956445,0.545554453695408,0.5460646596934534,0.001281380902085516,-0.0005676179490755051,0.0018489988511610211,-0.00011482390206019044,0.2341080060963466,0.001281380902085516,-0.0005676179490755051,0.0018489988511610211,2000.0,True,0.00017001732516831738,0.0025064922625874435,-0.000968845447353156,-0.0002402690292965166,0.0005387742473702856,0.0032831921848233817,-0.00026835238038446787,2.539248069290672e-05,0.0315551841706398,0.4462491120137243
ettm1,standard,SHIFT_POINT,ALL,ALL,1024,1.0,SCORED,0.5851547277910684,0.5855631759234101,0.58631885341414,0.5864684365830964,-0.0013137087920280788,-0.00027901565064908374,-0.001034693141378995,-0.00025886496338534126,-0.22450622538542375,-0.0013137087920280788,-0.00027901565064908374,-0.001034693141378995,2000.0,True,-0.0024056907869362846,-0.0002635788764623063,-0.0004323493014462665,-0.00012745511939947783,-0.0020935871947530644,1.654613237641686e-05,-0.0004109911243062203,-0.0001194885074749297,-0.40615410927926837,-0.04626364210947968
ettm1,standard,SHIFT_POINT,gate,EQUAL,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,standard,SHIFT_POINT,gate,DIFFERENT,1024,1.0,SCORED,0.5851547277910684,0.5855631759234101,0.58631885341414,0.5864684365830964,-0.0013137087920280788,-0.00027901565064908374,-0.001034693141378995,-0.00025886496338534126,-0.22450622538542375,-0.0013137087920280788,-0.00027901565064908374,-0.001034693141378995,2000.0,True,-0.0024056907869362846,-0.0002635788764623063,-0.0004323493014462665,-0.00012745511939947783,-0.0020935871947530644,1.654613237641686e-05,-0.0004109911243062203,-0.0001194885074749297,-0.40615410927926837,-0.04626364210947968
ettm1,standard,SHIFT_POINT,magnitude,LE3,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,standard,SHIFT_POINT,magnitude,GT3_LE6,19,0.0185546875,SCORED,0.5342153145345697,0.5342480207824596,0.5302686123660757,0.5303326474234261,0.0038826671111436006,-4.8370652620144394e-05,0.003931037763763745,3.132880946055128e-05,0.7267981664895435,7.204167491379728e-05,-8.975023435378354e-07,7.293917725733511e-05,2000.0,True,-0.0006053216194477934,0.0077589789131781136,-0.0005093738453350649,0.00038765464348627937,-0.00042406787456337466,0.00786504593919294,-0.0002536497659288567,0.00047818971520067734,-0.09343361226503945,1.8953210111629348
ettm1,standard,SHIFT_POINT,magnitude,GT6_LE12,960,0.9375,SCORED,0.5815209670998299,0.5818979104993619,0.5828368490833991,0.5829706912415693,-0.0014497241417393836,-0.00025539277885111566,-0.001194331362888268,-0.00024310124136173172,-0.2492986880540988,-0.001359116382880672,-0.00023943073017292094,-0.0011196856527077512,2000.0,True,-0.0026125790802712656,-0.00030018312461689654,-0.0004101080063430296,-0.00010257090749361434,-0.002348252322519785,-3.26670423875001e-05,-0.0004136987353770799,-8.618947202106988e-05,-0.45114364919835453,-0.051209452727562936
ettm1,standard,SHIFT_POINT,magnitude,GT12,45,0.0439453125,SCORED,0.6841827081346771,0.6854219038070614,0.6842672698013513,0.684788781514201,-0.0006060733795238971,-0.0008803536926169642,0.0002742803130930671,-0.0007176839595346429,-0.0885835570408183,-2.6634084061108758e-05,-3.868741813258143e-05,1.2053334071472676e-05,2000.0,True,-0.006601213395491537,0.0038653306031622265,-0.0015095598549880046,-0.00035576833436253165,-0.0053234514401509945,0.00477755832823066,-0.002053476354281822,0.00017192122613719188,-0.9404992514990258,0.648117462823148
ettm1,standard,SHIFT_POINT,run,NONE,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,standard,SHIFT_POINT,run,LEN1_7,125,0.1220703125,SCORED,0.570883763511048,0.5711395676045746,0.569276844190791,0.5695114409621892,0.0013723225488587731,-0.0002452004324624002,0.0016175229813211733,-2.1207322128513617e-05,0.24038563304353205,0.00016751984238998696,-2.9931693415820337e-05,0.0001974515358058073,2000.0,True,-0.001018815507901305,0.0037810633897869704,-0.00045203925125232304,-1.4419808418964133e-05,-0.0007294166243984275,0.003915048509736438,-0.00022763886803117694,0.00017217624719557395,-0.20799351639884303,0.5925169490930388
ettm1,standard,SHIFT_POINT,run,LEN8_31,590,0.576171875,SCORED,0.5726206198251462,0.5730716716095433,0.5739939502962589,0.5741401635645736,-0.0015195437394274203,-0.0002986325263559242,-0.001220911213071496,-0.0003048385160823175,-0.26536657724470764,-0.0008755183654904082,-0.00017206366264647976,-0.0007034547028439284,2000.0,True,-0.00269639317716171,-0.0003761251324566535,-0.0005185389821582342,-9.921709946764393e-05,-0.0022984796386752047,-0.00014079061876421677,-0.000514452195332249,-0.00012360567088411944,-0.47454190713008354,-0.06575004984505586
ettm1,standard,SHIFT_POINT,run,LEN32_PLUS,309,0.3017578125,SCORED,0.6148602107518993,0.6152490613118761,0.6167458566260126,0.6168674836172127,-0.0020072728653133254,-0.0002552387755884178,-0.0017520340897249076,-0.00026722356877662,-0.3264600359907294,-0.0006057102689275562,-7.702029458673935e-05,-0.0005286899743408168,2000.0,True,-0.00507724875570093,0.0008153509478489264,-0.0005003023784065933,-4.7930500623720664e-05,-0.004775122061915879,0.0010581220559030989,-0.0006652257322939919,5.608896396304395e-05,-0.8347953695508838,0.12618433889177147
ettm1,standard,SHIFT_POINT,position,NONE,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,standard,SHIFT_POINT,position,OLD,17,0.0166015625,SCORED,0.9620872726661691,0.9620922081859661,0.9571673517806358,0.9571757938533083,0.004911478812860803,-6.688796234721739e-06,0.004918167609095525,3.5065528755096054e-06,0.5105024203521522,8.153822247913443e-05,-1.1104446874049762e-07,8.164926694787493e-05,2000.0,True,-0.007544514122428322,0.0156519719917992,-9.5992665262494e-05,4.0261477580735836e-05,-0.0074014979365577115,0.01560899970030122,-7.703561542656001e-05,6.244056391204177e-05,-1.5954036919672363,1.0882505934064517
ettm1,standard,SHIFT_POINT,position,RECENT128,1007,0.9833984375,SCORED,0.5787914176988372,0.5792066778613808,0.580058253143802,0.580210219032358,-0.0014188013335207916,-0.0002836130255498004,-0.0011351883079709912,-0.00026329427398752436,-0.24513171587126695,-0.0013952470145072629,-0.0002789046061803213,-0.0011163424083269415,2000.0,True,-0.002516796260260351,-0.0003119382589154404,-0.0004396323136946365,-0.00012942652911329,-0.002245854810269415,-1.5150326634599585e-05,-0.00041734431976030997,-0.00012134697084874864,-0.4423472729205751,-0.054214231100356794
ettm1,standard,FAULT,ALL,ALL,6144,1.0,SCORED,0.42209920250690924,0.4221557086371708,0.4221119367064638,0.42213503945652375,-3.583694961450945e-05,-3.980444016074558e-05,3.96749054623613e-06,-3.3403380201579846e-05,-0.008490172310601047,-3.583694961450945e-05,-3.980444016074558e-05,3.96749054623613e-06,2000.0,True,-0.00045923138360530886,0.0004246407119861067,-9.91583738978008e-05,2.3304502207199813e-05,-0.00040678740812582424,0.0004395610461393744,-7.657559537555813e-05,1.4591040863441704e-05,-0.1119744790095224,0.09883995763210897
ettm1,standard,FAULT,gate,EQUAL,39,0.00634765625,SCORED,0.4560240977874174,0.4560240977874174,0.4565952847358779,0.4565952847358779,-0.0005711869484604781,0.0,-0.0005711869484604781,0.0,-0.1252536765560897,-3.625698403313582e-06,0.0,-3.625698403313582e-06,2000.0,True,-0.0017409983614942392,0.00046673769910680115,0.0,0.0,-0.0017409983614942392,0.00046673769910680115,0.0,0.0,-0.3729987932087519,0.11832452601124466
ettm1,standard,FAULT,gate,DIFFERENT,6105,0.99365234375,SCORED,0.42188248327415917,0.421939350377243,0.42189164996229556,0.42191490029749107,-3.2417023331898775e-05,-4.005871913967396e-05,7.641695807775184e-06,-3.3616767888322574e-05,-0.007683898862146562,-3.221125121113965e-05,-3.9804440160760013e-05,7.593188949620361e-06,2000.0,True,-0.00045812371819669293,0.000434326488098413,-9.99098510465278e-05,2.3437511226270097e-05,-0.0004070346754040964,0.00044519681048065766,-7.712962296771015e-05,1.4674350494402189e-05,-0.11157978897463854,0.10022409019233168
ettm1,standard,FAULT,magnitude,LE3,33,0.00537109375,SCORED,0.4626958866672289,0.4626958866672289,0.46325839151575093,0.46325839151575093,-0.0005625048485220496,0.0,-0.0005625048485220496,0.0,-0.12157117984638653,-3.0212662762414775e-06,0.0,-3.0212662762414775e-06,2000.0,True,-0.0016914984912124495,0.0004552256812224956,0.0,0.0,-0.0016914984912124495,0.0004552256812224956,0.0,0.0,-0.35528705149407497,0.11390764189266281
ettm1,standard,FAULT,magnitude,GT3_LE6,1652,0.2688802083333333,SCORED,0.3983494574672221,0.39839546906682255,0.39866473788969037,0.3986827116209353,-0.0003332541537132139,-3.199266542269763e-05,-0.00030126148829051624,-2.803786835547939e-05,-0.08365874421722677,-8.960544627835763e-05,-8.602194543993569e-06,-8.100325173436406e-05,2000.0,True,-0.0007166294314692415,5.656214659266732e-05,-8.822281765400175e-05,2.891277090893007e-05,-0.0006464925771814719,4.679697930816635e-05,-8.11807456833999e-05,2.9053540046693147e-05,-0.181987615964806,0.013151965711637048
ettm1,standard,FAULT,magnitude,GT6_LE12,2346,0.3818359375,SCORED,0.423769366219273,0.4237719163174763,0.4235911333041987,0.42360065693938714,0.00016870927988588136,-6.036866695868781e-06,0.00017474614658175014,6.9735369851997575e-06,0.03981157991457677,6.44192660501754e-05,-2.3050926543795834e-06,6.672435870455498e-05,2000.0,True,-0.0003382679897678084,0.0006728233543280029,-7.733739015394758e-05,6.859705816891144e-05,-0.0003431926205470628,0.000666076331964734,-4.102272445057481e-05,5.462556683332586e-05,-0.08203251951624232,0.15728460656446197
ettm1,standard,FAULT,magnitude,GT12,2113,0.3439127604166667,SCORED,0.4381790341013567,0.4383045333779307,0.43815866847093005,0.4382012185155108,-2.2184414154080567e-05,-8.402466057735869e-05,6.184024642327812e-05,-8.294923199320126e-05,-0.005062865273683773,-7.629503109956418e-06,-2.8897152962232895e-05,2.1267649852276478e-05,2000.0,True,-0.0005573911488095745,0.0005379820579734402,-0.00016840824861371408,5.422194774006372e-08,-0.0004512935220263331,0.0005742568389968816,-0.00014145920309120708,-2.770141839782693e-05,-0.12919812885103063,0.12074489909559487
ettm1,standard,FAULT,run,NONE,33,0.00537109375,SCORED,0.4626958866672289,0.4626958866672289,0.46325839151575093,0.46325839151575093,-0.0005625048485220496,0.0,-0.0005625048485220496,0.0,-0.12157117984638653,-3.0212662762414775e-06,0.0,-3.0212662762414775e-06,2000.0,True,-0.0016914984912124495,0.0004552256812224956,0.0,0.0,-0.0016914984912124495,0.0004552256812224956,0.0,0.0,-0.35528705149407497,0.11390764189266281
ettm1,standard,FAULT,run,LEN1_7,2157,0.35107421875,SCORED,0.34690997302922016,0.34692034992476256,0.3468899954243921,0.34689694563047846,1.302739874170511e-05,-8.66355081438619e-06,2.16909495560913e-05,-3.4266894560208705e-06,0.0037552678661699397,4.573583835588854e-06,-3.0415493337615577e-06,7.615133169350412e-06,2000.0,True,-0.0003157525128831357,0.0003187474412267615,-2.3213695299818815e-05,4.425105075444427e-06,-0.0003051646274218202,0.00032675054710314805,-1.2725770251059699e-05,6.356023634306039e-06,-0.08938874816083385,0.09421681345479975
ettm1,standard,FAULT,run,LEN8_31,3852,0.626953125,SCORED,0.4619590290124676,0.4620532042390519,0.4620004163330853,0.46203884377535803,-7.981476289042888e-05,-6.63013344285035e-05,-1.351342846192538e-05,-5.5747784311555026e-05,-0.0172774548992038,-5.004011501528842e-05,-4.156782881162036e-05,-8.472286203668061e-06,2000.0,True,-0.0006515334376764089,0.0005392923242763006,-0.0001547260159721439,2.9818271895904573e-05,-0.0005736587699945499,0.0005671886005773334,-0.00012721258499064637,1.5867699663991805e-05,-0.14553595937945238,0.11165683739704466
ettm1,standard,FAULT,run,LEN32_PLUS,102,0.0166015625,SCORED,0.49370141531744505,0.49332913813938584,0.493145964304275,0.4929393877768751,0.0007620275405699206,0.00028942685272953517,0.00047260068784038545,0.00016570065065935058,0.15434987968992242,1.2650847841492823e-05,4.804937984767674e-06,7.845909856725149e-06,1997.0,True,-0.0023959892113764036,0.0040986376913455524,-2.3777172510064393e-06,0.0006536767304696927,-0.0026322420820638626,0.004065526535620756,-0.00022402334319143732,0.0005219364772445888,-0.3891792449161834,0.9161363640222344
ettm1,standard,FAULT,position,NONE,33,0.00537109375,SCORED,0.4626958866672289,0.4626958866672289,0.46325839151575093,0.46325839151575093,-0.0005625048485220496,0.0,-0.0005625048485220496,0.0,-0.12157117984638653,-3.0212662762414775e-06,0.0,-3.0212662762414775e-06,2000.0,True,-0.0016914984912124495,0.0004552256812224956,0.0,0.0,-0.0016914984912124495,0.0004552256812224956,0.0,0.0,-0.35528705149407497,0.11390764189266281
ettm1,standard,FAULT,position,OLD,2766,0.4501953125,SCORED,0.37734167022750803,0.37734904092514404,0.37725419090563345,0.3772617327098744,7.993751763363255e-05,-7.456250938481235e-06,8.739376857211378e-05,1.7110660494035201e-07,0.021184386443574166,3.5987495731547466e-05,-3.3567692213279778e-06,3.9344264952875444e-05,2000.0,True,-0.00025299405928008863,0.00039348912143045674,-4.381307341124047e-05,3.316427371092348e-05,-0.000246130354583516,0.00039533437607293235,-3.0825627923440624e-05,3.337677490544282e-05,-0.06742189714527504,0.10479257986130676
ettm1,standard,FAULT,position,RECENT128,3345,0.54443359375,SCORED,0.45870896146282364,0.4588066554283438,0.4587991390611395,0.4588353371675187,-0.00012637570469503645,-6.694603594967208e-05,-5.942966874536437e-05,-6.149585914100308e-05,-0.027550302111391964,-6.880317906980744e-05,-3.6447670939396664e-05,-3.235550813041078e-05,2000.0,True,-0.0008190412296732507,0.0006158064260710716,-0.00016288630151310227,3.1882475340364716e-05,-0.000746001685422517,0.0006700585850506033,-0.00013545029841058182,8.078961469816514e-06,-0.18495965742963488,0.13244772458091797
ettm1,shape,STEP6_D17,ALL,ALL,512,1.0,SCORED,0.6258253422074772,0.6259139296447623,0.6228292679239894,0.6232770435520012,0.002548298655476011,-0.00026818153264845934,0.0028164801881244705,0.00035918819072666697,0.40719007103281935,0.002548298655476011,-0.00026818153264845934,0.0028164801881244705,2000.0,True,0.0008241955633400605,0.004221567202482068,-0.0004938512737359124,-5.700673455984903e-05,0.001112309985360907,0.004384266501659452,9.994994487526054e-05,0.000631332000459375,0.13116275425866034,0.6548574465500229
ettm1,shape,STEP6_D17,gate,EQUAL,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,shape,STEP6_D17,gate,DIFFERENT,512,1.0,SCORED,0.6258253422074772,0.6259139296447623,0.6228292679239894,0.6232770435520012,0.002548298655476011,-0.00026818153264845934,0.0028164801881244705,0.00035918819072666697,0.40719007103281935,0.002548298655476011,-0.00026818153264845934,0.0028164801881244705,2000.0,True,0.0008241955633400605,0.004221567202482068,-0.0004938512737359124,-5.700673455984903e-05,0.001112309985360907,0.004384266501659452,9.994994487526054e-05,0.000631332000459375,0.13116275425866034,0.6548574465500229
ettm1,shape,STEP6_D17,magnitude,LE3,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
ettm1,shape,STEP6_D17,magnitude,GT3_LE6,176,0.34375,SCORED,0.6120967304763756,0.6128610558347362,0.6098271508147594,0.6106599160445784,0.0014368144317972176,-0.0007985452940897919,0.0022353597258870095,6.843987145843666e-05,0.23473649837648866,0.0004939049609302935,-0.00027449994484336597,0.0007684049057736595,2000.0,True,-0.001149801643384679,0.0038942394487005948,-0.0011780578238864941,-0.0004169687693452067,-0.0004907946659352333,0.0049028531932149445,-0.0002638027743932209,0.00038460395411999673,-0.1926020801752394,0.6169790937006271
