key,arm,seed,selected,variant,window,origin,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14616,0.23302439265337016
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14640,0.21242902925931978
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14664,0.21176343578000598
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14688,0.21994074839298886
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14712,0.23309940140344323
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14736,0.2271133568079245
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14760,0.3736407554607171
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14784,0.3672884852566524
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14808,0.3007508459728359
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14832,0.2507570522439007
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14856,0.23883512595309261
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14880,0.18967826292075898
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14904,0.17671781940731496
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14928,0.20413050547585646
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14952,0.22659338072588062
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14976,0.20913163136286275
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15000,0.23751416583655602
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15024,0.2228860423343883
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15048,0.27146622373169155
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15072,0.28443816738186395
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15096,0.27005280646785473
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15120,0.21295296986104686
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15144,0.2439735468274423
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15168,0.2688773702938357
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15192,0.3246721237991329
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15216,0.3690430413177873
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15240,0.3193424864525824
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15264,0.23956403316122382
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15288,0.3452020043099471
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15312,0.3568435124092592
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15336,0.32001294947234865
