dataset,seed,arm,role,channel,valid_count,standardized_mse,standardized_mae,raw_mae
traffic,,SEASONAL_NAIVE,seasonal_naive,column_012,3456,2.023545978468604,0.640451052656974,0.032291695478131766
traffic,,SEASONAL_NAIVE,seasonal_naive,column_013,3456,0.7497586699429112,0.48518643689244023,0.017842737225985287
traffic,,SEASONAL_NAIVE,seasonal_naive,column_014,3456,0.7770445439638083,0.5677536277950181,0.04025185184647774
traffic,,SEASONAL_NAIVE,seasonal_naive,column_015,3456,1.2108394169911212,0.5618447314059772,0.02432268513051287
traffic,,SEASONAL_NAIVE,seasonal_naive,column_016,3456,0.7581757928668198,0.4906540379111498,0.013763599538186766
traffic,,SEASONAL_NAIVE,seasonal_naive,column_017,3456,0.41111853873542714,0.35763284817137364,0.021723929400860566
traffic,,SEASONAL_NAIVE,seasonal_naive,column_018,3456,0.5713521028572819,0.4022895325809899,0.012123350724214527
traffic,,SEASONAL_NAIVE,seasonal_naive,column_019,3456,1.4808239678081576,0.452311476268577,0.030667216550996274
traffic,,SEASONAL_NAIVE,seasonal_naive,column_020,3456,0.3618628435643294,0.3256295062100334,0.009955063571005873
traffic,,SEASONAL_NAIVE,seasonal_naive,column_021,3456,1.4928936373581545,0.6810859477852184,0.03978932292833958
traffic,,SEASONAL_NAIVE,seasonal_naive,column_022,3456,0.6744327177764252,0.4348419527299888,0.01546669554077251
traffic,,SEASONAL_NAIVE,seasonal_naive,column_023,3456,0.81024100334909,0.5934526604092348,0.043821730378281055
traffic,,SEASONAL_NAIVE,seasonal_naive,column_024,3456,0.7119645811031783,0.3847612407192813,0.024750492055534593
traffic,,SEASONAL_NAIVE,seasonal_naive,column_025,3456,1.1835077372586016,0.6218053180606796,0.035945312458207875
traffic,,SEASONAL_NAIVE,seasonal_naive,column_026,3456,0.7938431880407134,0.4725490077884455,0.021549797470531217
traffic,,SEASONAL_NAIVE,seasonal_naive,column_027,3456,0.20099225504444268,0.19251612080592573,0.013817795126449383
traffic,,SEASONAL_NAIVE,seasonal_naive,column_028,3456,0.9774852167085262,0.5188829234453065,0.018931539359393033
traffic,,SEASONAL_NAIVE,seasonal_naive,column_029,3456,1.8866247818680133,0.6492347459217045,0.020084838001951506
traffic,,SEASONAL_NAIVE,seasonal_naive,column_030,3456,0.8120065115668887,0.4931155761350965,0.02765069445334288
traffic,,SEASONAL_NAIVE,seasonal_naive,column_031,3456,0.8255561353640704,0.49016504934172644,0.030096151667123074
traffic,41001,INDIV_BUDGET,INIT,column_000,3456,2.1727083842508894,0.9652398978905863,0.05908055756138552
traffic,41001,INDIV_BUDGET,INIT,column_001,3456,1.2910441118650604,0.7690803894860673,0.03780176113754913
traffic,41001,INDIV_BUDGET,INIT,column_002,3456,1.525926939380308,1.0306297742754733,0.08411532638939466
traffic,41001,INDIV_BUDGET,INIT,column_003,3456,1.9846891542444558,1.0107745526502523,0.036167397274021566
traffic,41001,INDIV_BUDGET,INIT,column_004,3456,1.479682900130521,0.8224708832172096,0.02952742338059288
traffic,41001,INDIV_BUDGET,INIT,column_005,3456,1.9409266064365185,1.0266433438410045,0.06552132592957569
traffic,41001,INDIV_BUDGET,INIT,column_006,3456,1.8265257759944376,1.0222398380715783,0.06027497392704852
traffic,41001,INDIV_BUDGET,INIT,column_007,3456,1.4146125165945094,0.916179924369401,0.05016572164901081
traffic,41001,INDIV_BUDGET,INIT,column_008,3456,2.516899437837955,1.2619860321087968,0.05031881635890678
traffic,41001,INDIV_BUDGET,INIT,column_009,3456,1.2417111988104637,0.7782044961170077,0.07436392028538229
traffic,41001,INDIV_BUDGET,INIT,column_010,3456,1.6000531896267585,0.9520645519414083,0.032511434492055395
traffic,41001,INDIV_BUDGET,INIT,column_011,3456,0.9626517393639787,0.6905009061917924,0.037254861441188405
traffic,41001,INDIV_BUDGET,INIT,column_012,3456,2.6875731287125046,1.1023154074227763,0.05557900687285479
traffic,41001,INDIV_BUDGET,INIT,column_013,3456,1.6848723281343883,1.0083939211142732,0.03708369893841783
traffic,41001,INDIV_BUDGET,INIT,column_014,3456,1.7295476474318376,1.0717726716492744,0.07598513277647571
traffic,41001,INDIV_BUDGET,INIT,column_015,3456,1.8420599704169205,1.0174951677153903,0.04404813857420919
traffic,41001,INDIV_BUDGET,INIT,column_016,3456,1.272880392224404,0.8696316507665769,0.02439450378894244
traffic,41001,INDIV_BUDGET,INIT,column_017,3456,0.6605305877920826,0.6348544329077952,0.03856338407064769
traffic,41001,INDIV_BUDGET,INIT,column_018,3456,1.4894467248558214,0.9929568757504428,0.029923633313326172
traffic,41001,INDIV_BUDGET,INIT,column_019,3456,2.037671881277057,0.937868243063589,0.06358850043693139
traffic,41001,INDIV_BUDGET,INIT,column_020,3456,1.1247131843294067,0.8966125677554239,0.027411014482240523
traffic,41001,INDIV_BUDGET,INIT,column_021,3456,2.4582299483196546,1.1948085122848573,0.06980120774393542
traffic,41001,INDIV_BUDGET,INIT,column_022,3456,1.5876383404203411,0.9905368329768693,0.03523195386597689
traffic,41001,INDIV_BUDGET,INIT,column_023,3456,1.4874419179642038,1.0155767357303678,0.0749922156570021
traffic,41001,INDIV_BUDGET,INIT,column_024,3456,1.2053298539076058,0.7777819229104352,0.050032288252179084
traffic,41001,INDIV_BUDGET,INIT,column_025,3456,1.6676156348465414,0.9817186659594873,0.05675117785101532
traffic,41001,INDIV_BUDGET,INIT,column_026,3456,1.3325506183006066,0.9025063542767048,0.04115727433552774
traffic,41001,INDIV_BUDGET,INIT,column_027,3456,0.26681993037009993,0.3751398900295263,0.02692556925875473
traffic,41001,INDIV_BUDGET,INIT,column_028,3456,1.319861785747136,0.8861120092324536,0.03232996042388216
traffic,41001,INDIV_BUDGET,INIT,column_029,3456,3.17944499298022,1.2393091879506148,0.038339482645804016
traffic,41001,INDIV_BUDGET,INIT,column_030,3456,1.8878032719590383,1.0686968558983845,0.05992552589253175
traffic,41001,INDIV_BUDGET,INIT,column_031,3456,1.2017506479374465,0.8321404218095604,0.05109345184190053
traffic,41001,INDIV_BUDGET,selected,column_000,3456,2.1727083842508894,0.9652398978905863,0.05908055756138552
traffic,41001,INDIV_BUDGET,selected,column_001,3456,1.2910441118650604,0.7690803894860673,0.03780176113754913
traffic,41001,INDIV_BUDGET,selected,column_002,3456,1.525926939380308,1.0306297742754733,0.08411532638939466
traffic,41001,INDIV_BUDGET,selected,column_003,3456,1.9846891542444558,1.0107745526502523,0.036167397274021566
traffic,41001,INDIV_BUDGET,selected,column_004,3456,1.479682900130521,0.8224708832172096,0.02952742338059288
traffic,41001,INDIV_BUDGET,selected,column_005,3456,1.9409266064365185,1.0266433438410045,0.06552132592957569
traffic,41001,INDIV_BUDGET,selected,column_006,3456,1.8265257759944376,1.0222398380715783,0.06027497392704852
traffic,41001,INDIV_BUDGET,selected,column_007,3456,1.4146125165945094,0.916179924369401,0.05016572164901081
traffic,41001,INDIV_BUDGET,selected,column_008,3456,2.516899437837955,1.2619860321087968,0.05031881635890678
traffic,41001,INDIV_BUDGET,selected,column_009,3456,1.2417111988104637,0.7782044961170077,0.07436392028538229
traffic,41001,INDIV_BUDGET,selected,column_010,3456,1.6000531896267585,0.9520645519414083,0.032511434492055395
traffic,41001,INDIV_BUDGET,selected,column_011,3456,0.9626517393639787,0.6905009061917924,0.037254861441188405
traffic,41001,INDIV_BUDGET,selected,column_012,3456,2.6875731287125046,1.1023154074227763,0.05557900687285479
traffic,41001,INDIV_BUDGET,selected,column_013,3456,1.6848723281343883,1.0083939211142732,0.03708369893841783
traffic,41001,INDIV_BUDGET,selected,column_014,3456,1.7295476474318376,1.0717726716492744,0.07598513277647571
traffic,41001,INDIV_BUDGET,selected,column_015,3456,1.8420599704169205,1.0174951677153903,0.04404813857420919
traffic,41001,INDIV_BUDGET,selected,column_016,3456,1.272880392224404,0.8696316507665769,0.02439450378894244
traffic,41001,INDIV_BUDGET,selected,column_017,3456,0.6605305877920826,0.6348544329077952,0.03856338407064769
traffic,41001,INDIV_BUDGET,selected,column_018,3456,1.4894467248558214,0.9929568757504428,0.029923633313326172
traffic,41001,INDIV_BUDGET,selected,column_019,3456,2.037671881277057,0.937868243063589,0.06358850043693139
traffic,41001,INDIV_BUDGET,selected,column_020,3456,1.1247131843294067,0.8966125677554239,0.027411014482240523
traffic,41001,INDIV_BUDGET,selected,column_021,3456,2.4582299483196546,1.1948085122848573,0.06980120774393542
traffic,41001,INDIV_BUDGET,selected,column_022,3456,1.5876383404203411,0.9905368329768693,0.03523195386597689
traffic,41001,INDIV_BUDGET,selected,column_023,3456,1.4874419179642038,1.0155767357303678,0.0749922156570021
traffic,41001,INDIV_BUDGET,selected,column_024,3456,1.2053298539076058,0.7777819229104352,0.050032288252179084
traffic,41001,INDIV_BUDGET,selected,column_025,3456,1.6676156348465414,0.9817186659594873,0.05675117785101532
traffic,41001,INDIV_BUDGET,selected,column_026,3456,1.3325506183006066,0.9025063542767048,0.04115727433552774
traffic,41001,INDIV_BUDGET,selected,column_027,3456,0.26681993037009993,0.3751398900295263,0.02692556925875473
traffic,41001,INDIV_BUDGET,selected,column_028,3456,1.319861785747136,0.8861120092324536,0.03232996042388216
traffic,41001,INDIV_BUDGET,selected,column_029,3456,3.17944499298022,1.2393091879506148,0.038339482645804016
traffic,41001,INDIV_BUDGET,selected,column_030,3456,1.8878032719590383,1.0686968558983845,0.05992552589253175
traffic,41001,INDIV_BUDGET,selected,column_031,3456,1.2017506479374465,0.8321404218095604,0.05109345184190053
traffic,41001,INDIV_REF,INIT,column_000,3456,2.113737031867097,0.8991267117943001,0.05503389112616634
traffic,41001,INDIV_REF,INIT,column_001,3456,1.3223656545214055,0.74887288705565,0.03680852403190464
traffic,41001,INDIV_REF,INIT,column_002,3456,1.4712232758309833,1.0103308255632968,0.08245861828828567
traffic,41001,INDIV_REF,INIT,column_003,3456,2.0412428587505014,1.0046340137697471,0.03594767734875683
traffic,41001,INDIV_REF,INIT,column_004,3456,1.4996773513756312,0.7923809058244876,0.02844716689964372
traffic,41001,INDIV_REF,INIT,column_005,3456,1.9621933417915203,1.0150012316327808,0.06477831558125957
traffic,41001,INDIV_REF,INIT,column_006,3456,1.8117741161793248,1.006154696285901,0.05932653554142116
traffic,41001,INDIV_REF,INIT,column_007,3456,1.4511779192328245,0.9049253024387259,0.0495494712641012
traffic,41001,INDIV_REF,INIT,column_008,3456,2.6717545274111494,1.2731534807915994,0.05076409291916194
traffic,41001,INDIV_REF,INIT,column_009,3456,1.2309895839540215,0.7457709960344885,0.07126462925487947
traffic,41001,INDIV_REF,INIT,column_010,3456,1.6958757084460567,0.9280136516641438,0.031690135907579416
traffic,41001,INDIV_REF,INIT,column_011,3456,0.9524634163648876,0.6638250395082684,0.03581560812782308
traffic,41001,INDIV_REF,INIT,column_012,3456,2.7028502482090833,1.0781779562090985,0.05436199080117099
traffic,41001,INDIV_REF,INIT,column_013,3456,1.7330613528193755,1.0115971531112236,0.03720149783477924
traffic,41001,INDIV_REF,INIT,column_014,3456,1.706515417087927,1.0442120512835673,0.07403117607158262
traffic,41001,INDIV_REF,INIT,column_015,3456,1.9001263880459036,1.0058600529014425,0.0435444456173155
traffic,41001,INDIV_REF,INIT,column_016,3456,1.2159989474592792,0.8554342102789397,0.023996243772228868
traffic,41001,INDIV_REF,INIT,column_017,3456,0.7035666070300587,0.6213950050593027,0.03774580911395211
traffic,41001,INDIV_REF,INIT,column_018,3456,1.5644975351528057,1.0028179590809587,0.0302208057775699
traffic,41001,INDIV_REF,INIT,column_019,3456,1.9751832508829679,0.8906619835090918,0.06038786401650883
traffic,41001,INDIV_REF,INIT,column_020,3456,1.1466847473486639,0.8797918552302656,0.026896775878845786
traffic,41001,INDIV_REF,INIT,column_021,3456,2.52473747276947,1.1796762650104837,0.0689171755958791
traffic,41001,INDIV_REF,INIT,column_022,3456,1.5941957510379863,0.967758127667619,0.03442174846233701
traffic,41001,INDIV_REF,INIT,column_023,3456,1.4582007541368023,1.0032253560079039,0.07408016509575878
traffic,41001,INDIV_REF,INIT,column_024,3456,1.244784181855901,0.7751302912707211,0.04986171704882643
traffic,41001,INDIV_REF,INIT,column_025,3456,1.6603294277091696,0.960388306844914,0.05551811277268755
traffic,41001,INDIV_REF,INIT,column_026,3456,1.3880533372010053,0.8923043517462685,0.04069202928220795
traffic,41001,INDIV_REF,INIT,column_027,3456,0.2641404947703068,0.3663460422447787,0.026294393092550352
traffic,41001,INDIV_REF,INIT,column_028,3456,1.2743348353988186,0.8612531970040975,0.031422982065442334
traffic,41001,INDIV_REF,INIT,column_029,3456,3.3929204585250607,1.2488215735004444,0.03863375944472856
traffic,41001,INDIV_REF,INIT,column_030,3456,1.9105055460787026,1.0542482925423058,0.05911534501408542
traffic,41001,INDIV_REF,INIT,column_031,3456,1.2049253082484799,0.8060847988071045,0.04949363565199386
traffic,41001,INDIV_REF,selected,column_000,3456,2.113737031867097,0.8991267117943001,0.05503389112616634
traffic,41001,INDIV_REF,selected,column_001,3456,1.3223656545214055,0.74887288705565,0.03680852403190464
traffic,41001,INDIV_REF,selected,column_002,3456,1.4712232758309833,1.0103308255632968,0.08245861828828567
traffic,41001,INDIV_REF,selected,column_003,3456,2.0412428587505014,1.0046340137697471,0.03594767734875683
traffic,41001,INDIV_REF,selected,column_004,3456,1.4996773513756312,0.7923809058244876,0.02844716689964372
traffic,41001,INDIV_REF,selected,column_005,3456,1.9621933417915203,1.0150012316327808,0.06477831558125957
traffic,41001,INDIV_REF,selected,column_006,3456,1.8117741161793248,1.006154696285901,0.05932653554142116
traffic,41001,INDIV_REF,selected,column_007,3456,1.4511779192328245,0.9049253024387259,0.0495494712641012
traffic,41001,INDIV_REF,selected,column_008,3456,2.6717545274111494,1.2731534807915994,0.05076409291916194
traffic,41001,INDIV_REF,selected,column_009,3456,1.2309895839540215,0.7457709960344885,0.07126462925487947
traffic,41001,INDIV_REF,selected,column_010,3456,1.6958757084460567,0.9280136516641438,0.031690135907579416
traffic,41001,INDIV_REF,selected,column_011,3456,0.9524634163648876,0.6638250395082684,0.03581560812782308
traffic,41001,INDIV_REF,selected,column_012,3456,2.7028502482090833,1.0781779562090985,0.05436199080117099
traffic,41001,INDIV_REF,selected,column_013,3456,1.7330613528193755,1.0115971531112236,0.03720149783477924
traffic,41001,INDIV_REF,selected,column_014,3456,1.706515417087927,1.0442120512835673,0.07403117607158262
traffic,41001,INDIV_REF,selected,column_015,3456,1.9001263880459036,1.0058600529014425,0.0435444456173155
traffic,41001,INDIV_REF,selected,column_016,3456,1.2159989474592792,0.8554342102789397,0.023996243772228868
traffic,41001,INDIV_REF,selected,column_017,3456,0.7035666070300587,0.6213950050593027,0.03774580911395211
traffic,41001,INDIV_REF,selected,column_018,3456,1.5644975351528057,1.0028179590809587,0.0302208057775699
traffic,41001,INDIV_REF,selected,column_019,3456,1.9751832508829679,0.8906619835090918,0.06038786401650883
traffic,41001,INDIV_REF,selected,column_020,3456,1.1466847473486639,0.8797918552302656,0.026896775878845786
traffic,41001,INDIV_REF,selected,column_021,3456,2.52473747276947,1.1796762650104837,0.0689171755958791
traffic,41001,INDIV_REF,selected,column_022,3456,1.5941957510379863,0.967758127667619,0.03442174846233701
traffic,41001,INDIV_REF,selected,column_023,3456,1.4582007541368023,1.0032253560079039,0.07408016509575878
traffic,41001,INDIV_REF,selected,column_024,3456,1.244784181855901,0.7751302912707211,0.04986171704882643
traffic,41001,INDIV_REF,selected,column_025,3456,1.6603294277091696,0.960388306844914,0.05551811277268755
traffic,41001,INDIV_REF,selected,column_026,3456,1.3880533372010053,0.8923043517462685,0.04069202928220795
traffic,41001,INDIV_REF,selected,column_027,3456,0.2641404947703068,0.3663460422447787,0.026294393092550352
traffic,41001,INDIV_REF,selected,column_028,3456,1.2743348353988186,0.8612531970040975,0.031422982065442334
traffic,41001,INDIV_REF,selected,column_029,3456,3.3929204585250607,1.2488215735004444,0.03863375944472856
traffic,41001,INDIV_REF,selected,column_030,3456,1.9105055460787026,1.0542482925423058,0.05911534501408542
traffic,41001,INDIV_REF,selected,column_031,3456,1.2049253082484799,0.8060847988071045,0.04949363565199386
traffic,41001,SHARED_BUDGET,INIT,column_000,3456,2.0770125296841546,0.9182610709993207,0.05620507003503961
traffic,41001,SHARED_BUDGET,INIT,column_001,3456,1.310847761660062,0.758657446748236,0.037289453715448374
traffic,41001,SHARED_BUDGET,INIT,column_002,3456,1.4620776613795334,1.00752390418711,0.08222953010007249
traffic,41001,SHARED_BUDGET,INIT,column_003,3456,1.8950200669922954,0.9737354617352847,0.034842069571342685
traffic,41001,SHARED_BUDGET,INIT,column_004,3456,1.494329045171462,0.8098287213776564,0.029073558723862074
traffic,41001,SHARED_BUDGET,INIT,column_005,3456,1.910645447378679,0.949550220339865,0.060601171620729866
traffic,41001,SHARED_BUDGET,INIT,column_006,3456,1.8388194337410835,0.9868518856049007,0.05818837171021017
traffic,41001,SHARED_BUDGET,INIT,column_007,3456,1.4340067273121335,0.868747009542538,0.047568517389330656
traffic,41001,SHARED_BUDGET,INIT,column_008,3456,2.5012162172600796,1.195930637242546,0.04768500806054093
traffic,41001,SHARED_BUDGET,INIT,column_009,3456,1.1523823734118894,0.7327370153511176,0.0700191238570365
traffic,41001,SHARED_BUDGET,INIT,column_010,3456,1.5610012757442704,0.9116254922100948,0.03113050728633813
traffic,41001,SHARED_BUDGET,INIT,column_011,3456,0.9363109474469655,0.6726161197849184,0.03628991666918507
traffic,41001,SHARED_BUDGET,INIT,column_012,3456,2.506099039263669,1.0290920108859272,0.05188706568073241
traffic,41001,SHARED_BUDGET,INIT,column_013,3456,1.6952712424505771,0.9633086443581879,0.0354256873273101
traffic,41001,SHARED_BUDGET,INIT,column_014,3456,1.7282268910938898,1.0412490852632228,0.07382111159389668
traffic,41001,SHARED_BUDGET,INIT,column_015,3456,1.7588061277611569,0.9697201926271561,0.041979923618662034
traffic,41001,SHARED_BUDGET,INIT,column_016,3456,1.2629912649273196,0.8775417653578524,0.024616394655262386
traffic,41001,SHARED_BUDGET,INIT,column_017,3456,0.6613871303254283,0.6114623607950812,0.03714246391268466
traffic,41001,SHARED_BUDGET,INIT,column_018,3456,1.4853857942848805,0.9502153912173728,0.02863558088963136
traffic,41001,SHARED_BUDGET,INIT,column_019,3456,1.9438637617458658,0.9024659619063615,0.06118818676016039
traffic,41001,SHARED_BUDGET,INIT,column_020,3456,1.1075179531846489,0.9027996348561794,0.02760016394545401
traffic,41001,SHARED_BUDGET,INIT,column_021,3456,2.4544069519924827,1.1665150141402254,0.0681482898734229
traffic,41001,SHARED_BUDGET,INIT,column_022,3456,1.5965638124252226,0.9410568578003357,0.03347202314490493
traffic,41001,SHARED_BUDGET,INIT,column_023,3456,1.4292906171162902,0.9926495423464816,0.07329922588068778
traffic,41001,SHARED_BUDGET,INIT,column_024,3456,1.1968880508061726,0.7257302065125394,0.04668396348127785
traffic,41001,SHARED_BUDGET,INIT,column_025,3456,1.610652310985708,0.9583821521226473,0.05540214101072788
traffic,41001,SHARED_BUDGET,INIT,column_026,3456,1.3334576470279924,0.8786037974637616,0.04006723869931412
traffic,41001,SHARED_BUDGET,INIT,column_027,3456,0.2647815226205312,0.3601399119640889,0.025848949685589775
traffic,41001,SHARED_BUDGET,INIT,column_028,3456,1.2767064840085045,0.867827119984954,0.03166283286036028
traffic,41001,SHARED_BUDGET,INIT,column_029,3456,3.2016889771698307,1.173459818782956,0.036302355211434344
traffic,41001,SHARED_BUDGET,INIT,column_030,3456,1.8999323499523855,1.0149065019154309,0.05690931485702326
traffic,41001,SHARED_BUDGET,INIT,column_031,3456,1.1693613139042773,0.8081308032569681,0.04961926039883659
traffic,41001,SHARED_BUDGET,selected,column_000,3456,2.0770125296841546,0.9182610709993207,0.05620507003503961
traffic,41001,SHARED_BUDGET,selected,column_001,3456,1.310847761660062,0.758657446748236,0.037289453715448374
traffic,41001,SHARED_BUDGET,selected,column_002,3456,1.4620776613795334,1.00752390418711,0.08222953010007249
traffic,41001,SHARED_BUDGET,selected,column_003,3456,1.8950200669922954,0.9737354617352847,0.034842069571342685
traffic,41001,SHARED_BUDGET,selected,column_004,3456,1.494329045171462,0.8098287213776564,0.029073558723862074
traffic,41001,SHARED_BUDGET,selected,column_005,3456,1.910645447378679,0.949550220339865,0.060601171620729866
traffic,41001,SHARED_BUDGET,selected,column_006,3456,1.8388194337410835,0.9868518856049007,0.05818837171021017
traffic,41001,SHARED_BUDGET,selected,column_007,3456,1.4340067273121335,0.868747009542538,0.047568517389330656
traffic,41001,SHARED_BUDGET,selected,column_008,3456,2.5012162172600796,1.195930637242546,0.04768500806054093
traffic,41001,SHARED_BUDGET,selected,column_009,3456,1.1523823734118894,0.7327370153511176,0.0700191238570365
traffic,41001,SHARED_BUDGET,selected,column_010,3456,1.5610012757442704,0.9116254922100948,0.03113050728633813
traffic,41001,SHARED_BUDGET,selected,column_011,3456,0.9363109474469655,0.6726161197849184,0.03628991666918507
traffic,41001,SHARED_BUDGET,selected,column_012,3456,2.506099039263669,1.0290920108859272,0.05188706568073241
traffic,41001,SHARED_BUDGET,selected,column_013,3456,1.6952712424505771,0.9633086443581879,0.0354256873273101
traffic,41001,SHARED_BUDGET,selected,column_014,3456,1.7282268910938898,1.0412490852632228,0.07382111159389668
traffic,41001,SHARED_BUDGET,selected,column_015,3456,1.7588061277611569,0.9697201926271561,0.041979923618662034
traffic,41001,SHARED_BUDGET,selected,column_016,3456,1.2629912649273196,0.8775417653578524,0.024616394655262386
traffic,41001,SHARED_BUDGET,selected,column_017,3456,0.6613871303254283,0.6114623607950812,0.03714246391268466
traffic,41001,SHARED_BUDGET,selected,column_018,3456,1.4853857942848805,0.9502153912173728,0.02863558088963136
traffic,41001,SHARED_BUDGET,selected,column_019,3456,1.9438637617458658,0.9024659619063615,0.06118818676016039
traffic,41001,SHARED_BUDGET,selected,column_020,3456,1.1075179531846489,0.9027996348561794,0.02760016394545401
traffic,41001,SHARED_BUDGET,selected,column_021,3456,2.4544069519924827,1.1665150141402254,0.0681482898734229
traffic,41001,SHARED_BUDGET,selected,column_022,3456,1.5965638124252226,0.9410568578003357,0.03347202314490493
traffic,41001,SHARED_BUDGET,selected,column_023,3456,1.4292906171162902,0.9926495423464816,0.07329922588068778
traffic,41001,SHARED_BUDGET,selected,column_024,3456,1.1968880508061726,0.7257302065125394,0.04668396348127785
traffic,41001,SHARED_BUDGET,selected,column_025,3456,1.610652310985708,0.9583821521226473,0.05540214101072788
traffic,41001,SHARED_BUDGET,selected,column_026,3456,1.3334576470279924,0.8786037974637616,0.04006723869931412
traffic,41001,SHARED_BUDGET,selected,column_027,3456,0.2647815226205312,0.3601399119640889,0.025848949685589775
traffic,41001,SHARED_BUDGET,selected,column_028,3456,1.2767064840085045,0.867827119984954,0.03166283286036028
traffic,41001,SHARED_BUDGET,selected,column_029,3456,3.2016889771698307,1.173459818782956,0.036302355211434344
traffic,41001,SHARED_BUDGET,selected,column_030,3456,1.8999323499523855,1.0149065019154309,0.05690931485702326
traffic,41001,SHARED_BUDGET,selected,column_031,3456,1.1693613139042773,0.8081308032569681,0.04961926039883659
traffic,41000,FACTOR_BUDGET,INIT,column_000,3456,1.927603793627898,0.9086686670832562,0.05561793664679736
traffic,41000,FACTOR_BUDGET,INIT,column_001,3456,1.2282135826562277,0.7452122740793904,0.036628597954946614
traffic,41000,FACTOR_BUDGET,INIT,column_002,3456,1.3662341524790411,0.9617525235423643,0.07849387766859428
traffic,41000,FACTOR_BUDGET,INIT,column_003,3456,1.9451034110018126,0.9748115175225394,0.034880572852855465
traffic,41000,FACTOR_BUDGET,INIT,column_004,3456,1.3894353013965468,0.7990478626300804,0.02868651647453545
traffic,41000,FACTOR_BUDGET,INIT,column_005,3456,1.8532038579110226,0.9832901448554973,0.06275448474966629
traffic,41000,FACTOR_BUDGET,INIT,column_006,3456,1.6946394204639712,0.979082217991365,0.057730243886008795
traffic,41000,FACTOR_BUDGET,INIT,column_007,3456,1.4118367110767427,0.8925282725752502,0.048870667971359714
traffic,41000,FACTOR_BUDGET,INIT,column_008,3456,2.5875361117530105,1.258990149445506,0.050199362366761514
traffic,41000,FACTOR_BUDGET,INIT,column_009,3456,1.109255434333888,0.7292011049624189,0.06968123817326899
traffic,41000,FACTOR_BUDGET,INIT,column_010,3456,1.4905765161121034,0.886288083460992,0.030265276559004437
traffic,41000,FACTOR_BUDGET,INIT,column_011,3456,0.8594003303787198,0.6532219000600721,0.035243532859793765
traffic,41000,FACTOR_BUDGET,INIT,column_012,3456,2.6077571912746267,1.0659541672467236,0.053745664433801625
traffic,41000,FACTOR_BUDGET,INIT,column_013,3456,1.684409240062244,0.9861080706613629,0.036264136511991146
traffic,41000,FACTOR_BUDGET,INIT,column_014,3456,1.634940194374382,1.0213483569862176,0.07241021586901329
traffic,41000,FACTOR_BUDGET,INIT,column_015,3456,1.8249581966097903,0.9793458064723382,0.04239662375244881
traffic,41000,FACTOR_BUDGET,INIT,column_016,3456,1.1539415669415627,0.8271503814587251,0.02320283892235672
traffic,41000,FACTOR_BUDGET,INIT,column_017,3456,0.6374280660710809,0.5970224631395872,0.03626533162791956
traffic,41000,FACTOR_BUDGET,INIT,column_018,3456,1.4926967917272476,0.9718548364755608,0.02928770470368968
traffic,41000,FACTOR_BUDGET,INIT,column_019,3456,1.7872725241393586,0.880829638153538,0.059721220165880766
traffic,41000,FACTOR_BUDGET,INIT,column_020,3456,1.0511240043219159,0.8366760298746091,0.02557864968282749
traffic,41000,FACTOR_BUDGET,INIT,column_021,3456,2.4248177712517265,1.1568342933101459,0.06758273815628689
traffic,41000,FACTOR_BUDGET,INIT,column_022,3456,1.5672696024796378,0.9537174793363024,0.033922343031071334
traffic,41000,FACTOR_BUDGET,INIT,column_023,3456,1.3631528918973486,0.955806224108966,0.07057864163571657
traffic,41000,FACTOR_BUDGET,INIT,column_024,3456,1.186937344887153,0.752166515376235,0.04838452887940728
traffic,41000,FACTOR_BUDGET,INIT,column_025,3456,1.4633816867945955,0.9190723108215016,0.053129718297041224
traffic,41000,FACTOR_BUDGET,INIT,column_026,3456,1.2847858474954406,0.8681633428650793,0.039591119443123435
traffic,41000,FACTOR_BUDGET,INIT,column_027,3456,0.2537898766106329,0.35665569487752724,0.025598870899061987
traffic,41000,FACTOR_BUDGET,INIT,column_028,3456,1.2503558736669977,0.8465118950985521,0.030885142941000723
traffic,41000,FACTOR_BUDGET,INIT,column_029,3456,3.3469836828091952,1.2340139615463597,0.03817566860907662
traffic,41000,FACTOR_BUDGET,INIT,column_030,3456,1.7965868421293854,1.0355436687000124,0.058066512116163996
traffic,41000,FACTOR_BUDGET,INIT,column_031,3456,1.1109450061808526,0.8047126314123547,0.04940938452458172
traffic,41000,FACTOR_BUDGET,selected,column_000,3456,1.927603793627898,0.9086686670832562,0.05561793664679736
traffic,41000,FACTOR_BUDGET,selected,column_001,3456,1.2282135826562277,0.7452122740793904,0.036628597954946614
traffic,41000,FACTOR_BUDGET,selected,column_002,3456,1.3662341524790411,0.9617525235423643,0.07849387766859428
traffic,41000,FACTOR_BUDGET,selected,column_003,3456,1.9451034110018126,0.9748115175225394,0.034880572852855465
traffic,41000,FACTOR_BUDGET,selected,column_004,3456,1.3894353013965468,0.7990478626300804,0.02868651647453545
traffic,41000,FACTOR_BUDGET,selected,column_005,3456,1.8532038579110226,0.9832901448554973,0.06275448474966629
traffic,41000,FACTOR_BUDGET,selected,column_006,3456,1.6946394204639712,0.979082217991365,0.057730243886008795
traffic,41000,FACTOR_BUDGET,selected,column_007,3456,1.4118367110767427,0.8925282725752502,0.048870667971359714
traffic,41000,FACTOR_BUDGET,selected,column_008,3456,2.5875361117530105,1.258990149445506,0.050199362366761514
