dataset,panel,arm,policy,seed,channel,mse,mae,raw_mae,valid_count
traffic,E_FIXED,PRIOR,P_LAST20,41002,0,0.6194705187496133,0.3734145171306409,0.022856015299208624,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,1,0.3681045853448324,0.29466680603897016,0.014483432901589363,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,2,0.39490748121537467,0.4423416607796753,0.036101919526113135,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,3,0.7114686174003985,0.43579173533166965,0.015593440475078449,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,4,0.3320175674023252,0.2529274513943636,0.00908031651246111,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,5,0.3569818350299818,0.30955288689571075,0.01975595099935314,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,6,0.2833225835847992,0.3124251177627971,0.01842171976278336,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,7,0.18840674649037886,0.23700680286979317,0.012977382482891167,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,8,0.5230244419045306,0.41259981028475456,0.01645147692224891,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,9,0.3870257621588305,0.33214181223829825,0.03173891614861285,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,10,0.44616681725723767,0.3781107921119858,0.012911860045015657,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,11,0.22602733507517792,0.24904177703843675,0.013436646952143538,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,12,1.1157205915715058,0.5318086479182292,0.026813919408780054,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,13,0.3828631924868853,0.363167651946848,0.013355494898350194,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,14,0.3539575466752031,0.3951238225100261,0.028012970390793677,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,15,0.655986898568405,0.4433057133198788,0.01919104100995065,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,16,0.2834955927691135,0.3233442065516943,0.009070301736263636,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,17,0.17989447415100698,0.2623918614691084,0.01593864294921767,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,18,0.20171344450498174,0.2538400033056826,0.007649692916857133,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,19,0.46969688453440384,0.3368123558919596,0.022836248906177786,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,20,0.05393998990509195,0.17181874888909213,0.005252799685721182,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,21,0.7136793139337617,0.5034016773781702,0.029408934318792216,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,22,0.27391197638220594,0.28852210467135186,0.010262311448374983,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,23,0.373885928255173,0.4210124592021842,0.031088401323085678,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,24,0.2568039898430115,0.2660876701347324,0.01711659093684634,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,25,0.5136602002768371,0.4437364341767273,0.025651509101465953,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,26,0.24798868038985095,0.28809205661956283,0.013137950499728452,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,27,0.10951495944685051,0.15354849688635483,0.011020903927774318,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,28,0.4441825215226072,0.37630639695918133,0.013729608440226576,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,29,0.8008166138967824,0.47597962940354016,0.014724987855089194,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,30,0.29222671592779476,0.304555435523677,0.017077475746705786,3456
traffic,E_FIXED,PRIOR,P_LAST20,41002,31,0.3130590651292696,0.32691824267813324,0.02007279186389122,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,0,0.658981331540124,0.36670189617613386,0.022445148125610426,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,1,0.3685208727528505,0.2891702502878178,0.014213266751958203,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,2,0.39251364667653876,0.43751668126467985,0.035708126588187096,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,3,0.7507635361820161,0.43317751092696133,0.015499898653748838,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,4,0.3652722651560846,0.25797178707203045,0.009261412571017827,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,5,0.35585767928154854,0.317916119351678,0.020289700215046783,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,6,0.2582013336903913,0.2985575805585675,0.0176040393982672,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,7,0.172195818271512,0.231331702614743,0.012666640572757053,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,8,0.5356686262319733,0.43227264249528025,0.01723588626282368,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,9,0.38514632857752823,0.32891945574798837,0.0314309931510304,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,10,0.45580879244380995,0.3901719667674452,0.013323729270593483,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,11,0.24211066495613157,0.2421626255689649,0.013065493442379806,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,12,1.1536873869418658,0.5256695210205011,0.026504383160130585,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,13,0.3650073413239973,0.35737925257894354,0.013142626439903415,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,14,0.33950833049308243,0.3852456064947142,0.02731263759133617,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,15,0.6652320964726423,0.4307232395453024,0.01864633616415435,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,16,0.28789051178140657,0.3253810531588762,0.009127438412731878,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,17,0.19138205969974964,0.2681174483505957,0.016286436072326764,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,18,0.2036201479839002,0.2600384612054161,0.007836488925656141,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,19,0.46134181496852755,0.32814571498341105,0.022248641101695808,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,20,0.05776850467960698,0.17867695930012648,0.005462467173842311,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,21,0.6735609078806589,0.4737232940744131,0.027675110884166566,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,22,0.2686084150270978,0.2825109812886829,0.010048504536153038,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,23,0.3646294420530077,0.4172947063271177,0.030813875021372075,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,24,0.2598067866167898,0.26525977476881557,0.01706333500691267,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,25,0.49329961467413724,0.4334275659806676,0.025055574204103617,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,26,0.269730985024343,0.29416310170149196,0.013414810232356666,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,27,0.11205325189327275,0.1565474481400694,0.011236152883781544,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,28,0.44221647606061104,0.3723845387890092,0.013586518720068544,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,29,0.7968135497227649,0.47195885263984866,0.014600600412106446,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,30,0.26405556090481375,0.2987987991469304,0.016754681251386884,3456
traffic,E_MIXED,PRIOR,P_LAST20,41002,31,0.3090764221371963,0.3232536441117999,0.01984778538005561,3456
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,0,0.4840345827180372,0.31013004551102685,7.644482963448322,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,1,0.1989999318271502,0.27588165873870213,7.247878065833747,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,2,0.0010247686573373435,0.014465374542963634,0.8443287698827857,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,3,0.234651303010343,0.3396011388467292,52.06250015473957,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,4,0.3170467983169164,0.408991963425105,28.494212904813402,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,5,0.1802640837951701,0.3069180663835231,78.24826378381064,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,6,0.9814252461743467,0.4665956307692312,13.30439819202103,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,7,0.300613023990006,0.39875185947989344,94.5555555932357,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,8,0.33099526742231283,0.4060337715101339,36.438850305857166,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,9,1.1262712844574039,0.693564263579542,72.73726841146488,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,10,0.21883893232570614,0.33778281856247766,17.202546298760005,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,11,1.8372942249402284,0.8403671686802103,124.12808631670731,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,12,0.3533780070952333,0.36743459297154735,28.050925901335237,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,13,0.27960367355777627,0.35678609214965823,16.46701384547814,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,14,0.1941367303782491,0.32258253938476783,17.34857253766676,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,15,0.47728661377869097,0.5025228361648013,174.01928996290647,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,16,0.3466019051344751,0.43451357683501735,4.337191329548998,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,17,0.6072009834133849,0.6082732088989248,26.713541627625236,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,18,0.18247031780552447,0.2959925714481072,60.33043981835533,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,19,1.0741198752194803,0.610920309971626,28.420331757975337,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,20,0.4619576357556968,0.4785848768085908,7.0160107996417285,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,21,0.3039582443755537,0.3928043252020377,117.39236118286655,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,22,0.2402056475093423,0.3318115277052354,11.53549393814047,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,23,0.19478149052136193,0.323311246183297,9.714313238815361,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,24,0.3737113272261333,0.43696144549849797,37.96469905524201,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,25,1.9031004258354791,0.9830176620659732,120.083526329652,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,26,0.21924615701892963,0.33977229938682285,35.677854877711866,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,27,0.3984328695484847,0.4598195707899041,7.8134644956237205,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,28,0.5213106792393745,0.49924440807152687,63.978973761116855,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,29,1.5374452076819554,0.8061716165273223,80.98418210008226,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,30,0.42723114801836987,0.4165127406039023,62.07908934342927,5184
electricity,E_FIXED,SEASONAL_NAIVE,BASELINE,,31,0.5118526623911436,0.4931643860511008,57.55285511120409,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,0,0.3743604743097428,0.2721277874329251,6.707754585609529,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,1,0.22024081186544459,0.27724737299905866,7.283757690731935,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,2,0.001106188484697979,0.01510651753841681,0.881751615386172,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,3,0.2390163231035478,0.34080657557866223,52.24729944680294,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,4,0.29926974305332454,0.40167123106539854,27.984182084819473,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,5,0.18000588802523018,0.3067485819579748,78.2050540041003,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,6,0.9007459186359381,0.4525443165042771,12.903742318338763,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,7,0.2963882801812186,0.3956435257975758,93.81848011305092,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,8,0.3027705168278792,0.38870899852567903,34.88406631088163,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,9,1.0896692494060516,0.6873031111303315,72.08063260973994,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,10,0.2187600210662238,0.33540790709922014,17.081597209117106,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,11,1.7671059888921552,0.8265695694656946,122.09008477393824,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,12,0.3453638749674793,0.364857274760495,27.85416663167118,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,13,0.301110735671823,0.36639066628564015,16.910300898300797,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,14,0.20282914218093276,0.3250789806736492,17.482831796921108,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,15,0.44517480178209123,0.493754328362375,170.9828319315504,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,16,0.36184277068307485,0.4387265262984452,4.379243796626558,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,17,0.6778529810661648,0.6425032096699004,28.216820971728396,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,18,0.18249533522347552,0.29684055457090397,60.50327927343551,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,19,0.9374900522051384,0.5656396175580107,26.313850307578715,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,20,0.5226079146911987,0.4949671093584326,7.256172839985308,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,21,0.28546952428545497,0.3820425182903695,114.17611878710113,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,22,0.23997597749960414,0.33026344362893545,11.481674486473455,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,23,0.20864874240529027,0.32772187383760654,9.846836369759755,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,24,0.36788945501790904,0.4311599825192882,37.460648186784816,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,25,1.799379148955702,0.9450052808041406,115.44000774168008,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,26,0.2233853994318567,0.34477278698281744,36.202932028173095,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,27,0.37083085035481167,0.4373876876636109,7.432291675867087,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,28,0.5394173735120416,0.5036382567068134,64.54205252975684,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,29,1.5998148543521138,0.8349967903671729,83.87982253129542,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,30,0.3886359999462873,0.392710200898813,58.53144278930386,5184
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,31,0.4994567471879794,0.48435250676504193,56.524498591243585,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,0,0.40771060902282535,0.32708080247889654,8.06230695288125,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,1,0.641048351096468,0.6087194840687583,15.992091018295232,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,2,0.0020038445231750426,0.032833786380914165,1.9164737410187855,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,3,1.5603709208818561,0.9417233721006473,144.3707561529693,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,4,1.1732091310454573,0.8692512101984499,60.56018520201801,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,5,1.2065427090727465,0.8195248640456865,208.93653636898142,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,6,0.6477294009090745,0.42505731957013876,12.119984545657209,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,7,1.8976544853883202,1.0544566355909544,250.0420516090515,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,8,0.9537085590053478,0.7692736344888769,69.03722985190961,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,9,2.2381010870176423,1.1978923679508389,125.62847204092239,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,10,1.4707493888630068,0.9034358990575578,46.01003078735607,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,11,3.542038437634829,1.5485646951649275,228.7337955507212,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,12,0.816411470090874,0.7044770466579652,53.78163573325905,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,13,1.1835046668044797,0.812238490794653,37.48784711074291,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,14,1.6097205113990918,0.9662554937405483,51.965470775472674,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,15,1.366219617696577,0.9290419065855307,321.71913651458254,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,16,1.4544610320923488,0.912045619613994,9.103780789443373,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,17,1.5270068628163718,0.9477884287183836,41.62403550631672,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,18,1.9061859145004303,1.0927543377127413,222.729744483413,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,19,2.937274657727813,1.3751024946536352,63.970485939632475,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,20,2.5040726115942005,1.2058244025044396,17.677276153935544,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,21,1.234292722307149,0.8704999564517808,260.1550918384005,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,22,0.9318281727403867,0.7072357390060472,24.587191519723167,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,23,1.631780065537717,0.9362665882673119,28.13136573761262,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,24,1.4221850866196903,0.9598924549484955,83.39872671361883,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,25,2.0549048640367897,1.1003709342727728,134.41917389400905,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,26,1.3129024283982893,0.8621891521442991,90.53433579740116,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,27,1.8822907182828057,1.0587826649896244,17.991319393532724,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,28,1.694857376878808,0.9938300431051714,127.36091826535926,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,29,3.6505298554620786,1.5300635027116736,153.7029322144243,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,30,1.3903890594467931,0.9177341062369112,136.78356511253295,5184
electricity,E_FIXED,LAST_VALUE,BASELINE,,31,1.7242646002105266,1.0462746680543071,122.10146571859957,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,0,0.4358863568271679,0.3617492595638643,8.916859529747434,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,1,0.8371938910712733,0.7147018585518832,18.776427356176832,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,2,0.0013948382193436743,0.018669157540483147,1.0896991829756384,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,3,1.4773275599922555,0.8773494976648416,134.5019292722446,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,4,0.9210544027235333,0.7297807243053228,50.84336415327318,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,5,1.1337686964067262,0.8170143705131826,208.2964901101423,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,6,0.8032972611835714,0.46777954375957725,13.338156008874785,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,7,1.4055637947622133,0.9175443215176136,217.5761969252739,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,8,0.6939936325843971,0.6285259789865562,56.40605700469876,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,9,1.378382807352015,0.8978867851288265,94.16550927228192,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,10,1.017844732195236,0.777035320056049,39.572723461550396,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,11,3.563912230588875,1.4359493875650335,212.0997299383108,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,12,0.7249901230977364,0.6493325486233427,49.57175931491293,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,13,1.2562163590395516,0.8245179686329053,38.054590983407444,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,14,1.3123010474479493,0.8993106879695264,48.36516177811153,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,15,1.3316397057111875,0.9116681056047925,315.7027402574513,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,16,1.291531672798053,0.8681381773491057,8.665509149507358,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,17,1.528307145683838,0.9622174692015023,42.257715845929596,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,18,1.0802074190042794,0.817207064600193,166.56655060223486,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,19,2.5901430619097723,1.2316307102198971,57.296103626651366,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,20,3.001603146400148,1.283261713518669,18.8125000958077,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,21,1.1960211153882212,0.8510747484734442,254.34973053064942,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,22,1.1380704263114079,0.7527294309729319,26.168788794347776,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,23,1.5110858932455855,0.8843983725626143,26.572916718464626,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,24,1.2954125459875059,0.8712541734589369,75.69753083880681,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,25,1.8284070530766785,1.0371496123012032,126.69618012234794,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,26,1.1247654023414562,0.800114768222287,84.01620331517795,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,27,1.964287076690108,1.1075061698534734,18.819251477202076,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,28,1.5560002465357294,0.967859825480659,124.03279311241587,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,29,2.7284501624333566,1.2034313269581123,120.89101095761089,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,30,1.148121485014132,0.7811791458623051,116.43074811804557,5184
electricity,E_MIXED,LAST_VALUE,BASELINE,,31,1.629851161855635,1.0257632106139356,119.70775487577522,5184
electricity,E_FIXED,INIT,BASELINE,41000,0,0.36645980405504053,0.31999770787768755,7.887713756281375,5184
electricity,E_FIXED,INIT,BASELINE,41000,1,0.4874804313664942,0.5390798128534732,14.162539000155466,5184
electricity,E_FIXED,INIT,BASELINE,41000,2,0.0006290422687463672,0.012523352638473388,0.7309749842041928,5184
electricity,E_FIXED,INIT,BASELINE,41000,3,0.7000028159303303,0.6578453890582256,100.85088579486795,5184
electricity,E_FIXED,INIT,BASELINE,41000,4,0.6604489972164861,0.6325937245127545,44.072406991967966,5184
electricity,E_FIXED,INIT,BASELINE,41000,5,0.5945884362188469,0.6111763677845262,155.81842479443654,5184
electricity,E_FIXED,INIT,BASELINE,41000,6,0.8146514036382766,0.49855570217330775,14.215700159217459,5184
electricity,E_FIXED,INIT,BASELINE,41000,7,0.7446476762293421,0.6892977337587312,163.45235422783412,5184
electricity,E_FIXED,INIT,BASELINE,41000,8,0.47197782647233844,0.5336610152132526,47.89255281673568,5184
electricity,E_FIXED,INIT,BASELINE,41000,9,0.9758611239959405,0.7822400316403623,82.03710331031554,5184
electricity,E_FIXED,INIT,BASELINE,41000,10,0.5436274305876809,0.5785349082572883,29.4635280358526,5184
electricity,E_FIXED,INIT,BASELINE,41000,11,1.9625016387169356,1.2028170846598736,177.6644643820995,5184
electricity,E_FIXED,INIT,BASELINE,41000,12,0.41209479223245665,0.5064309420159129,38.66227377706872,5184
electricity,E_FIXED,INIT,BASELINE,41000,13,0.7090595380599768,0.6610161480025454,30.508369862905734,5184
electricity,E_FIXED,INIT,BASELINE,41000,14,0.6863930468019104,0.6722084997020795,36.15154725906513,5184
electricity,E_FIXED,INIT,BASELINE,41000,15,0.7587456465029603,0.7195852370214085,249.18611255546816,5184
electricity,E_FIXED,INIT,BASELINE,41000,16,0.7299794300942307,0.6662473876072729,6.6502925269055915,5184
electricity,E_FIXED,INIT,BASELINE,41000,17,0.8200440710873993,0.7063612532947445,31.021275420279398,5184
electricity,E_FIXED,INIT,BASELINE,41000,18,0.565484450154501,0.6156685888257039,125.48813831536583,5184
electricity,E_FIXED,INIT,BASELINE,41000,19,1.4950701792914032,0.991549198153128,46.12738634794306,5184
electricity,E_FIXED,INIT,BASELINE,41000,20,1.4176051815436137,0.9433108376440402,13.828851150632243,5184
electricity,E_FIXED,INIT,BASELINE,41000,21,0.6642342554642209,0.6678258057923409,199.5844830896141,5184
electricity,E_FIXED,INIT,BASELINE,41000,22,0.6146006877041645,0.5785189653569107,20.11232721215865,5184
electricity,E_FIXED,INIT,BASELINE,41000,23,0.7696879870372093,0.6717420812066713,20.18337768812347,5184
electricity,E_FIXED,INIT,BASELINE,41000,24,0.7021942426205772,0.6808580581387498,59.15526768519662,5184
electricity,E_FIXED,INIT,BASELINE,41000,25,1.30275761748601,0.933423911463453,114.02525018052596,5184
electricity,E_FIXED,INIT,BASELINE,41000,26,0.5801785711402973,0.5873270361085748,61.67238705996477,5184
electricity,E_FIXED,INIT,BASELINE,41000,27,1.1297803940963518,0.856538189537349,14.554688748021508,5184
electricity,E_FIXED,INIT,BASELINE,41000,28,0.8245751782568003,0.7326379110499495,93.88872650276859,5184
electricity,E_FIXED,INIT,BASELINE,41000,29,1.5348283044831021,1.001613356062911,100.61733352841779,5184
electricity,E_FIXED,INIT,BASELINE,41000,30,0.8272705909711968,0.6846499411357299,102.04356486938244,5184
electricity,E_FIXED,INIT,BASELINE,41000,31,0.8402127499177239,0.76259294385589,88.99547990072602,5184
electricity,E_MIXED,INIT,BASELINE,41000,0,0.3732649133404193,0.3241162546608528,7.989232977568666,5184
electricity,E_MIXED,INIT,BASELINE,41000,1,0.5095107292756427,0.5594639136713935,14.698063825855748,5184
electricity,E_MIXED,INIT,BASELINE,41000,2,0.0006065402480511581,0.012259482217803137,0.7155731439662337,5184
electricity,E_MIXED,INIT,BASELINE,41000,3,0.7272718867224687,0.6615295870177322,101.41569119419104,5184
electricity,E_MIXED,INIT,BASELINE,41000,4,0.6552787379297023,0.6275337306522286,43.719880401588455,5184
electricity,E_MIXED,INIT,BASELINE,41000,5,0.626225688979855,0.6211956872802271,158.37283406747753,5184
electricity,E_MIXED,INIT,BASELINE,41000,6,0.8828088529178212,0.5167932701832472,14.735721888650033,5184
electricity,E_MIXED,INIT,BASELINE,41000,7,0.7812769158943604,0.7083278804212333,167.96495033971354,5184
electricity,E_MIXED,INIT,BASELINE,41000,8,0.4843580614314618,0.5382747719577086,48.30660702393522,5184
electricity,E_MIXED,INIT,BASELINE,41000,9,1.0057523307420346,0.7925157544640019,83.11476553773102,5184
electricity,E_MIXED,INIT,BASELINE,41000,10,0.5609745970663914,0.5853861740118045,29.812448140340905,5184
electricity,E_MIXED,INIT,BASELINE,41000,11,2.0289547640706296,1.2381160711405823,182.878370641254,5184
electricity,E_MIXED,INIT,BASELINE,41000,12,0.43381104519808944,0.518256255364251,39.565049386223166,5184
electricity,E_MIXED,INIT,BASELINE,41000,13,0.7278680446472308,0.6649954336674729,30.692028793512222,5184
