fit,dataset,arm,seed,lr,epoch,mse,mae
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,8,0.28982586171433034,0.30227929369823997
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,9,0.2980506272676886,0.30420018954708106
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,10,0.2910343370361703,0.29551224316132174
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,11,0.2884183883637722,0.2890718612361396
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,12,0.2933964639458896,0.2943534005511331
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,13,0.2920142867040323,0.2947328830612369
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,14,0.289773067207843,0.2909161457812849
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,15,0.2936974148013558,0.2950050704513079
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,16,0.2819836870701633,0.2864273696535591
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,17,0.28556850226987646,0.2865799362616238
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,18,0.2840201541853582,0.28388747520816054
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,19,0.285177246076466,0.2864472638522268
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,20,0.28401878461246044,0.28558635498431073
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,0,0.8383321692591228,0.7009848382629043
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,1,0.3392604511717088,0.4008012903416845
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,2,0.3253700770257555,0.39491714638390396
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,3,0.309640415759456,0.38329835114011723
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,4,0.30281747776356027,0.37758185898159785
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,5,0.29450638863617457,0.3722974719142592
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,6,0.2901014034740188,0.36870312683434237
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,7,0.28868941241984414,0.3672972668132595
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,8,0.2811753615570808,0.3605663948709852
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,9,0.2810584731033295,0.36070789995310854
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,10,0.27944304080693627,0.3595932157590142
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,11,0.2795565425086199,0.3593741533547474
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,12,0.2805859226610173,0.3610033610681379
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,13,0.2774230182341114,0.35844679558273024
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,14,0.2800317818962975,0.3615831960556898
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,15,0.27618916922379494,0.3569835464245872
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,16,0.27622825091000525,0.3576529318670534
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,17,0.27425205080282317,0.35583613205689013
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,18,0.27790268252533146,0.3598507996806319
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,19,0.27682646711091163,0.35831926857709406
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,20,0.27379378841742413,0.35523626641392914
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,0,1.081559191588431,0.7506489366511693
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,1,0.4214495804598687,0.38747081144425055
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,2,0.36312870060458596,0.3581741548503964
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,3,0.335493243825572,0.33782404325164006
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,4,0.3138731195481586,0.31413636138057416
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,5,0.3235175656606057,0.32469940108062667
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,6,0.3028836912844017,0.303749670923578
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,7,0.30150700029486616,0.30520369893158883
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,8,0.2995788885984697,0.31270754274048146
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,9,0.3124412203585085,0.3044553341581667
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,10,0.3032890285014045,0.30402033194230715
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,11,0.2914863657984291,0.29865679983431426
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,12,0.2900425666096351,0.2939555628130774
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,13,0.30112202933022714,0.3021301415978672
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,14,0.2917929403668085,0.29532675804915065
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,15,0.28834924684351526,0.29234687111103175
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,16,0.2875822432548236,0.29077122717772064
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,17,0.2885593008589576,0.29197778975880495
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,18,0.28612917162244805,0.29096917864399574
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,19,0.2857940254991924,0.29102907320779514
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,20,0.28721237337546945,0.288013181441756
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,0,0.8748266301864135,0.7184326716212627
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,1,0.35473449081004926,0.4099512143373773
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,2,0.3241125557361373,0.39381440348175106
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,3,0.29920237768834984,0.37176569448290503
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,4,0.30269997467870313,0.37723476178444043
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,5,0.28810120457870214,0.3675741457007996
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,6,0.2899582199861305,0.3683569657689823
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,7,0.2804108576628206,0.3598479370112274
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,8,0.28717527198861387,0.36686090855011033
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,9,0.29195331185362944,0.37188927908681607
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,10,0.2778527605448536,0.35841785409450583
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,11,0.27925364779744044,0.36032657565888226
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,12,0.2762822691567831,0.3568764221376925
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,13,0.27771589075250874,0.3590719261374118
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,14,0.27966836601641043,0.36014357851748335
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,15,0.27707457973197813,0.3583119027087898
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,16,0.27693168351451986,0.35694622879487725
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,17,0.27726423415578555,0.35715823047687145
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,18,0.2749280255406139,0.35625581299155856
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,19,0.2742738947133141,0.3552119852484393
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,20,0.2791410367152586,0.3601259705430232
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,0,0.848024961321334,0.7044639315070468
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,1,0.33893580878751967,0.40201098827884707
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,2,0.3251654433200827,0.3902001001117033
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,3,0.3087223468231156,0.3824633386453043
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,4,0.30345601593570626,0.3785486235483092
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,5,0.30070860971235536,0.3765060816368605
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,6,0.28999670252860127,0.36817433013989226
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,7,0.29364602006077845,0.3715389098341933
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,8,0.2861871157302303,0.3654533597734643
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,9,0.2860968677569795,0.36492520806332907
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,10,0.28572004414928864,0.36572761021787625
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,11,0.2803131511898807,0.3599274892173009
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,12,0.28155157550287246,0.36157092059488816
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,13,0.27902743111736983,0.35932795777046733
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,14,0.28414578972575477,0.36332655748588194
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,15,0.2795632557095151,0.36003373770122776
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,16,0.2796647261828118,0.36046574204385284
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,17,0.27906466482770254,0.35991038332625946
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,18,0.27785848806612434,0.3579654962519811
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,19,0.2775683857979128,0.3586847019883462
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,20,0.27926239475205467,0.36025398545487697
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,0,0.8748266301864135,0.7184326716212627
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,1,0.3521215374265678,0.4138824706738041
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,2,0.3154269319180808,0.3857013811729633
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,3,0.29730404638000973,0.3726978842029289
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,4,0.29280077660546905,0.37088398732286504
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,5,0.2806197802453817,0.3594825116659901
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,6,0.2830259192869552,0.36523072129846856
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,7,0.2749359193129576,0.357230555161716
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,8,0.2800043977291891,0.3619017957763933
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,9,0.27494477198946055,0.3573113017684842
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,10,0.272406418410844,0.3556849879118091
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,11,0.27333189907849254,0.35587624184131633
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,12,0.2684247311473091,0.349891367168633
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,13,0.2662622356643257,0.34984398957570695
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,14,0.2694118028388663,0.35241035202325666
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,15,0.2681405916020497,0.3519155831924393
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,16,0.26795101799797705,0.35077236985442173
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,17,0.2704854245267996,0.3530825133872385
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,18,0.266800188380935,0.34999303530498926
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,19,0.2646515417094236,0.3481978209876077
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,20,0.2707886543215038,0.35370439632956097
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,0,1.0306974713457309,0.7308741210698226
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,1,0.3957559768348823,0.3752099853880535
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,2,0.35382037797790644,0.33498387289135156
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,3,0.32368356331476955,0.3178350471434452
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,4,0.30838213812594006,0.3081642603557455
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,5,0.3128892220972339,0.30516124136786416
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,6,0.30070084910142214,0.2931640861713132
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,7,0.2960146281150446,0.2885616306936156
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,8,0.29411081424466257,0.28973877676309034
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,9,0.2941574991683986,0.2882352954701096
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,10,0.2912935965729271,0.28718180306436697
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,11,0.2913196398494856,0.28400330702635035
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,12,0.28898930335919515,0.2823910695904954
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,13,0.2910666178258787,0.2853717570428692
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,14,0.28713896346012213,0.2813257317858402
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,15,0.28686806248978575,0.2817672384795755
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,16,0.2842492684587393,0.27884624312505485
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,17,0.2858488306709861,0.2787892687695048
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,18,0.2839309415233755,0.27797023953362643
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,19,0.2845859347344646,0.2781268955891376
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,20,0.2849381282983394,0.2784720746388105
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,0,0.8383321692591228,0.7009848382629043
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,1,0.33151729243980244,0.3956088748584222
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,2,0.32880247508802707,0.4036605452480493
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,3,0.31641224416642283,0.3917191975931207
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,4,0.3075606467279315,0.3845542410003732
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,5,0.29976479070125894,0.3789664178629708
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,6,0.27833001151569514,0.35916419525186094
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,7,0.28074859653762185,0.3631075581553566
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,8,0.27525240094463627,0.35866948232600326
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,9,0.280276476296089,0.36126771004053515
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,10,0.2761666894467405,0.35807112784587747
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,11,0.2765939357235335,0.3587742482212791
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,12,0.27860346291211735,0.36137207021475204
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,13,0.2755619825591936,0.3593680404708557
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,14,0.27730095056892234,0.36107553852386015
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,15,0.27425927135070516,0.35728450837064885
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,16,0.2706495761415186,0.3540150355851428
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,17,0.2696965407498462,0.35358755828574073
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,18,0.27559765745264053,0.3595180059900163
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,19,0.2717171309201132,0.3553070174412619
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,20,0.26928411438369715,0.3523900161269863
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,0,1.081559191588431,0.7506489366511693
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,1,0.43649378252269455,0.3828316109018462
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,2,0.36673668152337857,0.3462097335536114
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,3,0.34143825046404214,0.32594573908858426
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,4,0.3197201612718732,0.32034683672347525
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,5,0.3256125782408754,0.3173404263176699
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,6,0.307025965504555,0.30239580165714475
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,7,0.30864750046632716,0.30696661324373054
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,8,0.3031881097448997,0.3049072394832537
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,9,0.3096582479684682,0.30007774285924216
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,10,0.30232266271266933,0.3042486152457484
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,11,0.29680694228553717,0.2942023392880271
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,12,0.297951860777559,0.29677181280932796
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,13,0.3005509910930376,0.29546606716952584
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,14,0.29513747279567504,0.2936698875751452
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,15,0.29605613477590614,0.2940933779816596
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,16,0.29475157041115513,0.2922124068695908
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,17,0.2943877898673297,0.2935680814813679
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,18,0.2938375156423777,0.29194545071486655
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,19,0.2931647417744586,0.29350623925371677
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,20,0.29487622936991825,0.2916741529720618
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,0,0.848024961321334,0.7044639315070468
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,1,0.33505668330651306,0.39722458172888414
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,2,0.33118864789521507,0.40022154067099436
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,3,0.3174054860870412,0.3904148387902816
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,4,0.3145329909290569,0.3864802933559139
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,5,0.31955352621875677,0.3888880585096196
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,6,0.2889091142220939,0.3685641398160684
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,7,0.28751628395239937,0.3660447812381038
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,8,0.28628917554421596,0.36674014254342346
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,9,0.28952340337682203,0.36939862214400787
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,10,0.28584311900988935,0.36551580247222937
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,11,0.27965479142920363,0.3601622862130486
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,12,0.28162701363661546,0.36325498393225497
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,13,0.2817062944424403,0.3636355039163295
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,14,0.28119019666877854,0.36247954885081307
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,15,0.279766947971668,0.3618286449155563
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,16,0.2778407213533343,0.36108198286870463
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,17,0.27919421463812344,0.3616033497781398
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,18,0.27754013486724904,0.3602386932003898
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,19,0.2786017980961807,0.36103505239608336
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,20,0.2794167637170061,0.36203808442205954
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,0,1.0306974713457309,0.7308741210698226
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,1,0.41887189762049737,0.3846473792747497
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,2,0.3750903360691513,0.34494971752706527
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,3,0.3368942422751794,0.32707089556618085
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,4,0.3200902606313893,0.3206190380064516
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,5,0.3218569197970964,0.3165794877622856
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,6,0.3103154924141689,0.3080291577291624
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,7,0.3064243847168655,0.30375285491485865
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,8,0.30152126459677686,0.30340451535367396
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,9,0.3055705174018536,0.3071061098449564
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,10,0.3003578227084802,0.3017578516981003
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,11,0.29861359627609674,0.29760879132691703
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,12,0.29631639523786646,0.29831182706299325
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,13,0.2974925148626577,0.2991668087071936
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,14,0.29571757707196555,0.2966825950423631
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,15,0.2971089224164386,0.29850560307392277
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,16,0.29426093527681174,0.2968857324233769
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,17,0.295588387198211,0.2956116041620589
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,18,0.29435523803570884,0.29554106658044627
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,19,0.29380650996898877,0.2945044608782963
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,20,0.29339304334130584,0.29398836503754844
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,0,1.081559191588431,0.7506489366511693
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,1,0.3749246041023936,0.3538662064990409
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,2,0.33953884477310137,0.33039781300731225
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,3,0.35074574734441333,0.33876453712707955
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,4,0.29910809785122655,0.300483911285528
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,5,0.31369400694206495,0.31561640587999595
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,6,0.2894345885226478,0.2920838158032437
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,7,0.2911977723754534,0.29391833321109595
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,8,0.289416807620337,0.2975540857502576
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,9,0.300117978048546,0.2889447361665131
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,10,0.28233250390728104,0.287387935056729
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,11,0.2782064841357602,0.27900232838560635
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,12,0.2770160040540619,0.27668680432961973
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,13,0.28297882904563343,0.2761333307565158
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,14,0.2774911320843608,0.2741324737960198
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,15,0.2734760631733206,0.27460349651975
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,16,0.27328811660929403,0.270246103043712
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,17,0.2730687360306079,0.2712773389546749
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,18,0.27239541766037845,0.2688854768956848
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,19,0.27001520474167806,0.2712929063491732
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,20,0.2746703036271281,0.27029664164550493
