dataset,panel,arm,policy,seed,phase,origins,mse,mae
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,4,3,0.3417299849473747,0.39309037324746676
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,5,2,0.25495930256540666,0.3609796399757125
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,6,2,0.2960844247542882,0.3737667573905175
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,7,2,0.18307025965150192,0.3015720161458736
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,8,3,0.21487213473325653,0.3236161056331007
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,9,2,0.31961033316608134,0.39828489602252404
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,10,2,0.18868421423175527,0.2998981562753613
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,11,2,0.28076307130300326,0.35836930485244756
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,12,3,0.33370576061486845,0.38105849718484325
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,13,2,0.3035284402191786,0.3639165949018851
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,14,2,0.33536848688586085,0.40241006312373884
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,15,2,0.23342363033970398,0.3271943579348573
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,16,3,0.30884235695986273,0.3678133841788641
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,17,2,0.4527358628667037,0.4196395967656983
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,18,2,0.2080677420128189,0.3201320304177244
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,19,2,0.24367798166220195,0.3550829515855251
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,20,3,0.29956271179566235,0.3668209599998388
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,21,2,0.3432922398008357,0.40311064780273165
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,22,2,0.17630727065111246,0.299005488440019
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,23,2,0.2504406247321354,0.33476521704577067
electricity,E_MIXED,PRIOR,P_LAST20,41002,0,3,0.23807946382010198,0.3389729534962479
electricity,E_MIXED,PRIOR,P_LAST20,41002,1,2,0.2702759909006055,0.3443872750440041
electricity,E_MIXED,PRIOR,P_LAST20,41002,2,2,0.38699764966575606,0.4409161551123854
electricity,E_MIXED,PRIOR,P_LAST20,41002,3,2,0.18628182146233352,0.3021428146399595
electricity,E_MIXED,PRIOR,P_LAST20,41002,4,3,0.33827566344967774,0.39073756121459746
electricity,E_MIXED,PRIOR,P_LAST20,41002,5,2,0.25401303749093385,0.3615967911548026
electricity,E_MIXED,PRIOR,P_LAST20,41002,6,2,0.29280203007533656,0.37310398176911974
electricity,E_MIXED,PRIOR,P_LAST20,41002,7,2,0.18518956326930175,0.30183048683018876
electricity,E_MIXED,PRIOR,P_LAST20,41002,8,3,0.2137529552733511,0.31978526443037936
electricity,E_MIXED,PRIOR,P_LAST20,41002,9,2,0.32170878455146745,0.3990360785043355
electricity,E_MIXED,PRIOR,P_LAST20,41002,10,2,0.18973821877127098,0.29934951356476824
electricity,E_MIXED,PRIOR,P_LAST20,41002,11,2,0.28552993797209714,0.3600560261049258
electricity,E_MIXED,PRIOR,P_LAST20,41002,12,3,0.3357276698622059,0.3807982995073316
electricity,E_MIXED,PRIOR,P_LAST20,41002,13,2,0.297830917296034,0.3582348619666126
electricity,E_MIXED,PRIOR,P_LAST20,41002,14,2,0.3396152074565325,0.4026668739751263
electricity,E_MIXED,PRIOR,P_LAST20,41002,15,2,0.23091102183332374,0.3246306354596176
electricity,E_MIXED,PRIOR,P_LAST20,41002,16,3,0.3169732913268759,0.3727948512870998
electricity,E_MIXED,PRIOR,P_LAST20,41002,17,2,0.4591708906876307,0.42264321544764744
electricity,E_MIXED,PRIOR,P_LAST20,41002,18,2,0.21182603945264047,0.32415628752482445
electricity,E_MIXED,PRIOR,P_LAST20,41002,19,2,0.24002491445422305,0.352990964607874
electricity,E_MIXED,PRIOR,P_LAST20,41002,20,3,0.3022471182362513,0.36749249256965616
electricity,E_MIXED,PRIOR,P_LAST20,41002,21,2,0.3558978761869308,0.4103981506276971
electricity,E_MIXED,PRIOR,P_LAST20,41002,22,2,0.17496592145180306,0.2981686449774254
electricity,E_MIXED,PRIOR,P_LAST20,41002,23,2,0.256102788989591,0.3376518714219685
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,0,3,0.4577151719435034,0.4153454934680162
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,1,2,0.3996484144908773,0.3709870305559046
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,2,2,0.5625823838867952,0.5027716158829396
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,3,2,0.31512316472273283,0.34002291018759934
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,4,3,0.9005029448266144,0.6058958451909685
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,5,2,0.7113635659769073,0.5597998215757916
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,6,2,0.45815347405689044,0.4259205265845196
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,7,2,0.2877672302197622,0.30707968344187486
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,8,3,0.34435123088513553,0.359774318641573
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,9,2,0.6119905535778243,0.5014532735343641
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,10,2,0.26811383847313863,0.3199648854915059
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,11,2,0.7360018582404715,0.5356277400246441
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,12,3,0.6195744837277892,0.4894892759363011
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,13,2,0.46489754644120207,0.4148690437626594
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,14,2,0.5282081968889134,0.4764392526490866
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,15,2,0.4969717523486709,0.420889263099672
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,16,3,0.5428541309643651,0.4553501543954641
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,17,2,0.6818592557272816,0.47976074890595777
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,18,2,0.3423491370713079,0.3663306172074622
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,19,2,0.7056071888338226,0.541633050087943
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,20,3,0.46146135131821175,0.41963108990264825
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,21,2,0.4698403211112397,0.43752209306008416
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,22,2,0.384042620894164,0.39316765310267243
electricity,E_MIXED,SEASONAL_NAIVE,BASELINE,,23,2,0.4141030047377203,0.3866805076565261
electricity,E_MIXED,LAST_VALUE,BASELINE,,0,3,1.0672046215684228,0.7954350561712304
electricity,E_MIXED,LAST_VALUE,BASELINE,,1,2,1.1160509187121643,0.7654787280202744
electricity,E_MIXED,LAST_VALUE,BASELINE,,2,2,1.2550798189541448,0.8018176327280457
electricity,E_MIXED,LAST_VALUE,BASELINE,,3,2,1.1028202255495154,0.7463458326744217
electricity,E_MIXED,LAST_VALUE,BASELINE,,4,3,1.8845439796649677,0.9659082841403734
electricity,E_MIXED,LAST_VALUE,BASELINE,,5,2,1.5093231202934636,0.863945309016735
electricity,E_MIXED,LAST_VALUE,BASELINE,,6,2,1.37795745031687,0.8059466061092309
electricity,E_MIXED,LAST_VALUE,BASELINE,,7,2,1.0649769864661809,0.717327755758248
electricity,E_MIXED,LAST_VALUE,BASELINE,,8,3,1.0273995251742705,0.7336301410861539
electricity,E_MIXED,LAST_VALUE,BASELINE,,9,2,1.8616531966441998,0.9452705177748418
electricity,E_MIXED,LAST_VALUE,BASELINE,,10,2,0.8078615097249693,0.636569247851573
electricity,E_MIXED,LAST_VALUE,BASELINE,,11,2,1.2842106571695178,0.8444144464061978
electricity,E_MIXED,LAST_VALUE,BASELINE,,12,3,1.4475528955237134,0.8707532083488887
electricity,E_MIXED,LAST_VALUE,BASELINE,,13,2,1.6002135720539052,0.9009736302004352
electricity,E_MIXED,LAST_VALUE,BASELINE,,14,2,1.4145967814490386,0.8625306581614278
electricity,E_MIXED,LAST_VALUE,BASELINE,,15,2,1.0749987985897989,0.7272970051648049
electricity,E_MIXED,LAST_VALUE,BASELINE,,16,3,1.5072596924891202,0.8746039462095356
electricity,E_MIXED,LAST_VALUE,BASELINE,,17,2,1.4386177532816375,0.8419503676966187
electricity,E_MIXED,LAST_VALUE,BASELINE,,18,2,0.9416831066989532,0.708891837333752
electricity,E_MIXED,LAST_VALUE,BASELINE,,19,2,1.3853358492317616,0.903092806593591
electricity,E_MIXED,LAST_VALUE,BASELINE,,20,3,0.9894874829864133,0.7768671252207595
electricity,E_MIXED,LAST_VALUE,BASELINE,,21,2,2.854839501528345,1.2929824703417858
electricity,E_MIXED,LAST_VALUE,BASELINE,,22,2,2.53796573110004,1.2810360496683706
electricity,E_MIXED,LAST_VALUE,BASELINE,,23,2,1.376951359085489,0.9249183555496359
electricity,E_MIXED,INIT,BASELINE,41000,0,3,0.635139672568547,0.6018907116492693
electricity,E_MIXED,INIT,BASELINE,41000,1,2,0.9094854261814196,0.7288929838252709
electricity,E_MIXED,INIT,BASELINE,41000,2,2,0.992026207281319,0.758787384208271
electricity,E_MIXED,INIT,BASELINE,41000,3,2,0.6710258938260876,0.6201477332739197
electricity,E_MIXED,INIT,BASELINE,41000,4,3,1.0891600335365776,0.7690491230861404
electricity,E_MIXED,INIT,BASELINE,41000,5,2,0.8491543993173765,0.7175211165197126
electricity,E_MIXED,INIT,BASELINE,41000,6,2,0.9233198987811877,0.7220347879663933
electricity,E_MIXED,INIT,BASELINE,41000,7,2,0.794972020244818,0.6803921623556921
electricity,E_MIXED,INIT,BASELINE,41000,8,3,0.6918987660043201,0.6384830838520846
electricity,E_MIXED,INIT,BASELINE,41000,9,2,0.8900275438949994,0.7239198389788608
electricity,E_MIXED,INIT,BASELINE,41000,10,2,0.5684385135839289,0.581505626670084
electricity,E_MIXED,INIT,BASELINE,41000,11,2,1.005519473210888,0.7812538691048847
electricity,E_MIXED,INIT,BASELINE,41000,12,3,0.7832749562400398,0.6723497593442352
electricity,E_MIXED,INIT,BASELINE,41000,13,2,1.017010998558987,0.7671033780672474
electricity,E_MIXED,INIT,BASELINE,41000,14,2,1.0532035521819103,0.7892078675526573
electricity,E_MIXED,INIT,BASELINE,41000,15,2,0.8380953748780671,0.6652402913268862
electricity,E_MIXED,INIT,BASELINE,41000,16,3,0.8453037433245005,0.7006489597006547
electricity,E_MIXED,INIT,BASELINE,41000,17,2,0.8729874778208904,0.6927935806840466
electricity,E_MIXED,INIT,BASELINE,41000,18,2,0.6218528285354311,0.5982746677466034
electricity,E_MIXED,INIT,BASELINE,41000,19,2,0.8302837404425075,0.6883570948731167
electricity,E_MIXED,INIT,BASELINE,41000,20,3,0.6298145413897485,0.5924577669136902
electricity,E_MIXED,INIT,BASELINE,41000,21,2,1.0309851621057795,0.7838269181384423
electricity,E_MIXED,INIT,BASELINE,41000,22,2,0.8362430000144428,0.6986365133020083
electricity,E_MIXED,INIT,BASELINE,41000,23,2,0.6648917420192937,0.6245215152846223
electricity,E_MIXED,INIT,BASELINE,41001,0,3,0.6261792220216935,0.6021881514551335
electricity,E_MIXED,INIT,BASELINE,41001,1,2,0.9311543814164683,0.7398802609827916
electricity,E_MIXED,INIT,BASELINE,41001,2,2,1.015677295205107,0.7679309850371396
electricity,E_MIXED,INIT,BASELINE,41001,3,2,0.6768919432262029,0.6224899592788802
electricity,E_MIXED,INIT,BASELINE,41001,4,3,1.0802785041414014,0.7639894863565848
electricity,E_MIXED,INIT,BASELINE,41001,5,2,0.8328861439477402,0.7124118347429207
electricity,E_MIXED,INIT,BASELINE,41001,6,2,0.9189759971946003,0.7236553291233321
electricity,E_MIXED,INIT,BASELINE,41001,7,2,0.7802073728910477,0.6752935967737983
electricity,E_MIXED,INIT,BASELINE,41001,8,3,0.6761885344914665,0.6289503295286762
electricity,E_MIXED,INIT,BASELINE,41001,9,2,0.8650767036600081,0.7133609584666255
electricity,E_MIXED,INIT,BASELINE,41001,10,2,0.5617478967231988,0.5776373886804909
electricity,E_MIXED,INIT,BASELINE,41001,11,2,0.9521853423077103,0.7593555281994426
electricity,E_MIXED,INIT,BASELINE,41001,12,3,0.760468941752563,0.6587520889673202
electricity,E_MIXED,INIT,BASELINE,41001,13,2,1.0272658499062182,0.7645116852152682
electricity,E_MIXED,INIT,BASELINE,41001,14,2,1.0318389240547277,0.773319363498814
electricity,E_MIXED,INIT,BASELINE,41001,15,2,0.8414023545322544,0.6646803817471513
electricity,E_MIXED,INIT,BASELINE,41001,16,3,0.8547876307164755,0.7033609891616852
electricity,E_MIXED,INIT,BASELINE,41001,17,2,0.8658673852205263,0.6917238908774763
electricity,E_MIXED,INIT,BASELINE,41001,18,2,0.633008667148252,0.6063717116125578
electricity,E_MIXED,INIT,BASELINE,41001,19,2,0.8826533178667968,0.7088671714048758
electricity,E_MIXED,INIT,BASELINE,41001,20,3,0.6567564483945256,0.6062588493445876
electricity,E_MIXED,INIT,BASELINE,41001,21,2,1.087308670502746,0.8165055263815878
electricity,E_MIXED,INIT,BASELINE,41001,22,2,0.8579157176607215,0.7158440280272984
electricity,E_MIXED,INIT,BASELINE,41001,23,2,0.6625324953311971,0.6265275035970508
electricity,E_MIXED,INIT,BASELINE,41002,0,3,0.6426457338785805,0.6088913405193668
electricity,E_MIXED,INIT,BASELINE,41002,1,2,0.922151455602912,0.7414969592519137
electricity,E_MIXED,INIT,BASELINE,41002,2,2,1.0221205891215788,0.7781882049665114
electricity,E_MIXED,INIT,BASELINE,41002,3,2,0.6908374024596732,0.6348376131977034
electricity,E_MIXED,INIT,BASELINE,41002,4,3,1.0942215233886001,0.7744697879091704
electricity,E_MIXED,INIT,BASELINE,41002,5,2,0.8423247874496747,0.7193036797740456
electricity,E_MIXED,INIT,BASELINE,41002,6,2,0.9103716924147897,0.7218575508824614
electricity,E_MIXED,INIT,BASELINE,41002,7,2,0.7839609051746025,0.6829973515372387
electricity,E_MIXED,INIT,BASELINE,41002,8,3,0.6771821351897556,0.6330929036162223
electricity,E_MIXED,INIT,BASELINE,41002,9,2,0.8748517185417295,0.7207058510656712
electricity,E_MIXED,INIT,BASELINE,41002,10,2,0.5601147288457191,0.5773003235764709
electricity,E_MIXED,INIT,BASELINE,41002,11,2,0.9578611812904817,0.7627940428802518
electricity,E_MIXED,INIT,BASELINE,41002,12,3,0.7627715163787772,0.6604030432596915
electricity,E_MIXED,INIT,BASELINE,41002,13,2,0.9948458435418271,0.7613556278036194
electricity,E_MIXED,INIT,BASELINE,41002,14,2,1.0411946745847978,0.7866859836472646
electricity,E_MIXED,INIT,BASELINE,41002,15,2,0.8546336047104679,0.6741423942274499
electricity,E_MIXED,INIT,BASELINE,41002,16,3,0.8921215300063909,0.7260379054233776
electricity,E_MIXED,INIT,BASELINE,41002,17,2,0.9033286603341518,0.7143059387734283
electricity,E_MIXED,INIT,BASELINE,41002,18,2,0.67566793062425,0.6279414179851083
electricity,E_MIXED,INIT,BASELINE,41002,19,2,0.9058975324806677,0.723371230559195
electricity,E_MIXED,INIT,BASELINE,41002,20,3,0.6687216715643107,0.6135515721488092
electricity,E_MIXED,INIT,BASELINE,41002,21,2,1.1119239543548156,0.821918384888858
electricity,E_MIXED,INIT,BASELINE,41002,22,2,0.8900836676204482,0.7257063607650617
electricity,E_MIXED,INIT,BASELINE,41002,23,2,0.6844204532943088,0.6388135327034756
traffic,E_FIXED,LH,P_MAIN,41000,19,36,0.385493393911684,0.32291765773796466
traffic,E_FIXED,LH,P_VFIXED,41000,19,36,0.38590845762630666,0.3268420018469298
traffic,E_FIXED,LH,P_LR_FIXED,41000,19,36,0.385493393911684,0.32291765773796466
traffic,E_FIXED,LH,P_LAST20,41000,19,36,0.385493393911684,0.32291765773796466
traffic,E_FIXED,LH,P_MAIN,41001,19,36,0.38483811277203805,0.32222024871668153
traffic,E_FIXED,LH,P_VFIXED,41001,19,36,0.38718695174144047,0.31966774616876503
traffic,E_FIXED,LH,P_LR_FIXED,41001,19,36,0.38483811277203805,0.32222024871668153
traffic,E_FIXED,LH,P_LAST20,41001,19,36,0.38483811277203805,0.32222024871668153
traffic,E_FIXED,LH,P_MAIN,41002,19,36,0.38621179406539,0.3203732523718057
traffic,E_FIXED,LH,P_VFIXED,41002,19,36,0.38524989235229684,0.3214759040578404
traffic,E_FIXED,LH,P_LR_FIXED,41002,19,36,0.38621179406539,0.3203732523718057
traffic,E_FIXED,LH,P_LAST20,41002,19,36,0.38621179406539,0.3203732523718057
traffic,E_FIXED,SIDE,P_MAIN,41000,19,36,0.3972714520569979,0.3426643840229736
traffic,E_FIXED,SIDE,P_VFIXED,41000,19,36,0.39941219131016864,0.34030022945972677
traffic,E_FIXED,SIDE,P_LR_FIXED,41000,19,36,0.3972714520569979,0.3426643840229736
traffic,E_FIXED,SIDE,P_LAST20,41000,19,36,0.39941219131016864,0.34030022945972677
traffic,E_FIXED,SIDE,P_MAIN,41001,19,36,0.397095362691403,0.3386335379730386
traffic,E_FIXED,SIDE,P_VFIXED,41001,19,36,0.3991172373879679,0.34127664999035595
traffic,E_FIXED,SIDE,P_LR_FIXED,41001,19,36,0.397095362691403,0.3386335379730386
traffic,E_FIXED,SIDE,P_LAST20,41001,19,36,0.397095362691403,0.3386335379730386
traffic,E_FIXED,SIDE,P_MAIN,41002,19,36,0.3989891995176148,0.3370872494380911
traffic,E_FIXED,SIDE,P_VFIXED,41002,19,36,0.39669816310220063,0.3384878547003054
traffic,E_FIXED,SIDE,P_LR_FIXED,41002,19,36,0.3989891995176148,0.3370872494380911
traffic,E_FIXED,SIDE,P_LAST20,41002,19,36,0.3993606066726121,0.33877408129198544
traffic,E_FIXED,PRIOR,P_MAIN,41000,19,36,0.3977251985383199,0.34155775286647444
traffic,E_FIXED,PRIOR,P_VFIXED,41000,19,36,0.40103680258380614,0.34778595805180856
traffic,E_FIXED,PRIOR,P_LR_FIXED,41000,19,36,0.3977251985383199,0.34155775286647444
traffic,E_FIXED,PRIOR,P_LAST20,41000,19,36,0.3980337212616347,0.33968991828875306
traffic,E_FIXED,PRIOR,P_MAIN,41001,19,36,0.3989590698666209,0.33763457205339253
traffic,E_FIXED,PRIOR,P_VFIXED,41001,19,36,0.4004136207455887,0.34171865226496523
traffic,E_FIXED,PRIOR,P_LR_FIXED,41001,19,36,0.3989590698666209,0.33763457205339253
traffic,E_FIXED,PRIOR,P_LAST20,41001,19,36,0.3989590698666209,0.33763457205339253
traffic,E_FIXED,PRIOR,P_MAIN,41002,19,36,0.402310089743257,0.34249358704103844
traffic,E_FIXED,PRIOR,P_VFIXED,41002,19,36,0.39995862980343044,0.34202185696330933
traffic,E_FIXED,PRIOR,P_LR_FIXED,41002,19,36,0.402310089743257,0.34249358704103844
traffic,E_FIXED,PRIOR,P_LAST20,41002,19,36,0.402310089743257,0.34249358704103844
traffic,E_FIXED,SEASONAL_NAIVE,BASELINE,,19,36,0.9814488091024985,0.4887845378201704
traffic,E_FIXED,LAST_VALUE,BASELINE,,19,36,2.571855496665303,1.0768462659318725
traffic,E_FIXED,INIT,BASELINE,41000,19,36,1.2429594836004547,0.7634705143071829
traffic,E_FIXED,INIT,BASELINE,41001,19,36,1.293483537270677,0.7962984182647583
traffic,E_FIXED,INIT,BASELINE,41002,19,36,1.3091620827667803,0.7974948135294574
traffic,E_MIXED,LH,P_MAIN,41000,0,2,0.3151766093428853,0.28045401502835904
traffic,E_MIXED,LH,P_MAIN,41000,1,1,0.49606435161386514,0.4044212440677673
traffic,E_MIXED,LH,P_MAIN,41000,2,2,0.9675500078594446,0.5148521611880502
traffic,E_MIXED,LH,P_MAIN,41000,3,1,0.21865071033774564,0.25257247939261634
traffic,E_MIXED,LH,P_MAIN,41000,4,2,0.2983079113964673,0.2876604579342086
traffic,E_MIXED,LH,P_MAIN,41000,5,1,0.4633879096513003,0.37858238554217394
traffic,E_MIXED,LH,P_MAIN,41000,6,2,0.2864176328864931,0.29101472280116647
traffic,E_MIXED,LH,P_MAIN,41000,7,1,0.2698745584356841,0.28355083412226634
traffic,E_MIXED,LH,P_MAIN,41000,8,2,0.39265810804773477,0.3306622761457376
traffic,E_MIXED,LH,P_MAIN,41000,9,1,0.3650271792500721,0.3021811862955512
traffic,E_MIXED,LH,P_MAIN,41000,10,2,0.3428518072817038,0.304554044595155
traffic,E_MIXED,LH,P_MAIN,41000,11,1,0.30589362917204654,0.29687283726002534
traffic,E_MIXED,LH,P_MAIN,41000,12,2,0.27997780141549433,0.29554509610507057
traffic,E_MIXED,LH,P_MAIN,41000,13,1,0.5377182297250349,0.3926287311149016
traffic,E_MIXED,LH,P_MAIN,41000,14,2,0.37245409321250933,0.3409123476485073
traffic,E_MIXED,LH,P_MAIN,41000,15,1,0.37921156891050845,0.3589834686533351
traffic,E_MIXED,LH,P_MAIN,41000,16,2,0.3264327346234219,0.3090932861422762
traffic,E_MIXED,LH,P_MAIN,41000,17,1,0.1523116021995376,0.22359134591877705
traffic,E_MIXED,LH,P_MAIN,41000,18,2,0.5157822306623798,0.3545647218941544
traffic,E_MIXED,LH,P_MAIN,41000,19,1,0.3226490621122653,0.2809099046013538
traffic,E_MIXED,LH,P_MAIN,41000,20,2,0.39659247693333244,0.3217070765352238
traffic,E_MIXED,LH,P_MAIN,41000,21,1,0.40216170872673784,0.32541680586210237
traffic,E_MIXED,LH,P_MAIN,41000,22,2,0.26694019008848474,0.2761275213704006
traffic,E_MIXED,LH,P_MAIN,41000,23,1,0.5488899510561658,0.3162410600529502
traffic,E_MIXED,LH,P_VFIXED,41000,0,2,0.3015520118487019,0.27967969933443254
traffic,E_MIXED,LH,P_VFIXED,41000,1,1,0.5157495461216726,0.4147718911063028
traffic,E_MIXED,LH,P_VFIXED,41000,2,2,0.9701117335693155,0.5170451141830483
traffic,E_MIXED,LH,P_VFIXED,41000,3,1,0.22242421062048076,0.25615565665723733
traffic,E_MIXED,LH,P_VFIXED,41000,4,2,0.29868925657755097,0.2912521616968794
traffic,E_MIXED,LH,P_VFIXED,41000,5,1,0.45526363835286854,0.37940107577693516
traffic,E_MIXED,LH,P_VFIXED,41000,6,2,0.2930165480543405,0.295525851890177
traffic,E_MIXED,LH,P_VFIXED,41000,7,1,0.264603590787432,0.2828865660561112
traffic,E_MIXED,LH,P_VFIXED,41000,8,2,0.3969283152095039,0.3330242231181657
traffic,E_MIXED,LH,P_VFIXED,41000,9,1,0.3732114513019849,0.30702775582958947
traffic,E_MIXED,LH,P_VFIXED,41000,10,2,0.34026043808155193,0.30556256655268044
traffic,E_MIXED,LH,P_VFIXED,41000,11,1,0.3089995887575234,0.29807254296326846
traffic,E_MIXED,LH,P_VFIXED,41000,12,2,0.2782290542515493,0.29260257584986726
traffic,E_MIXED,LH,P_VFIXED,41000,13,1,0.5346469126055109,0.38955239630780625
traffic,E_MIXED,LH,P_VFIXED,41000,14,2,0.3726975811689998,0.33783671626651807
traffic,E_MIXED,LH,P_VFIXED,41000,15,1,0.3831803678786926,0.35412246249843804
traffic,E_MIXED,LH,P_VFIXED,41000,16,2,0.3344564982070307,0.3127205459205413
traffic,E_MIXED,LH,P_VFIXED,41000,17,1,0.1488431043663532,0.22171642019015775
traffic,E_MIXED,LH,P_VFIXED,41000,18,2,0.5246051077119728,0.3581875154733278
traffic,E_MIXED,LH,P_VFIXED,41000,19,1,0.31766902650090034,0.2823129195069308
traffic,E_MIXED,LH,P_VFIXED,41000,20,2,0.3871641486465208,0.3210862805076905
traffic,E_MIXED,LH,P_VFIXED,41000,21,1,0.4006690345376759,0.338211433663164
traffic,E_MIXED,LH,P_VFIXED,41000,22,2,0.2684364465231882,0.2871731401699288
traffic,E_MIXED,LH,P_VFIXED,41000,23,1,0.5323686089464712,0.31921031522471327
traffic,E_MIXED,LH,P_LR_FIXED,41000,0,2,0.3151766093428853,0.28045401502835904
traffic,E_MIXED,LH,P_LR_FIXED,41000,1,1,0.49606435161386514,0.4044212440677673
traffic,E_MIXED,LH,P_LR_FIXED,41000,2,2,0.9675500078594446,0.5148521611880502
traffic,E_MIXED,LH,P_LR_FIXED,41000,3,1,0.21865071033774564,0.25257247939261634
traffic,E_MIXED,LH,P_LR_FIXED,41000,4,2,0.2983079113964673,0.2876604579342086
traffic,E_MIXED,LH,P_LR_FIXED,41000,5,1,0.4633879096513003,0.37858238554217394
traffic,E_MIXED,LH,P_LR_FIXED,41000,6,2,0.2864176328864931,0.29101472280116647
traffic,E_MIXED,LH,P_LR_FIXED,41000,7,1,0.2698745584356841,0.28355083412226634
traffic,E_MIXED,LH,P_LR_FIXED,41000,8,2,0.39265810804773477,0.3306622761457376
traffic,E_MIXED,LH,P_LR_FIXED,41000,9,1,0.3650271792500721,0.3021811862955512
traffic,E_MIXED,LH,P_LR_FIXED,41000,10,2,0.3428518072817038,0.304554044595155
traffic,E_MIXED,LH,P_LR_FIXED,41000,11,1,0.30589362917204654,0.29687283726002534
traffic,E_MIXED,LH,P_LR_FIXED,41000,12,2,0.27997780141549433,0.29554509610507057
traffic,E_MIXED,LH,P_LR_FIXED,41000,13,1,0.5377182297250349,0.3926287311149016
traffic,E_MIXED,LH,P_LR_FIXED,41000,14,2,0.37245409321250933,0.3409123476485073
traffic,E_MIXED,LH,P_LR_FIXED,41000,15,1,0.37921156891050845,0.3589834686533351
traffic,E_MIXED,LH,P_LR_FIXED,41000,16,2,0.3264327346234219,0.3090932861422762
traffic,E_MIXED,LH,P_LR_FIXED,41000,17,1,0.1523116021995376,0.22359134591877705
traffic,E_MIXED,LH,P_LR_FIXED,41000,18,2,0.5157822306623798,0.3545647218941544
traffic,E_MIXED,LH,P_LR_FIXED,41000,19,1,0.3226490621122653,0.2809099046013538
traffic,E_MIXED,LH,P_LR_FIXED,41000,20,2,0.39659247693333244,0.3217070765352238
traffic,E_MIXED,LH,P_LR_FIXED,41000,21,1,0.40216170872673784,0.32541680586210237
traffic,E_MIXED,LH,P_LR_FIXED,41000,22,2,0.26694019008848474,0.2761275213704006
traffic,E_MIXED,LH,P_LR_FIXED,41000,23,1,0.5488899510561658,0.3162410600529502
traffic,E_MIXED,LH,P_LAST20,41000,0,2,0.3151766093428853,0.28045401502835904
traffic,E_MIXED,LH,P_LAST20,41000,1,1,0.49606435161386514,0.4044212440677673
traffic,E_MIXED,LH,P_LAST20,41000,2,2,0.9675500078594446,0.5148521611880502
traffic,E_MIXED,LH,P_LAST20,41000,3,1,0.21865071033774564,0.25257247939261634
traffic,E_MIXED,LH,P_LAST20,41000,4,2,0.2983079113964673,0.2876604579342086
traffic,E_MIXED,LH,P_LAST20,41000,5,1,0.4633879096513003,0.37858238554217394
traffic,E_MIXED,LH,P_LAST20,41000,6,2,0.2864176328864931,0.29101472280116647
traffic,E_MIXED,LH,P_LAST20,41000,7,1,0.2698745584356841,0.28355083412226634
traffic,E_MIXED,LH,P_LAST20,41000,8,2,0.39265810804773477,0.3306622761457376
traffic,E_MIXED,LH,P_LAST20,41000,9,1,0.3650271792500721,0.3021811862955512
traffic,E_MIXED,LH,P_LAST20,41000,10,2,0.3428518072817038,0.304554044595155
traffic,E_MIXED,LH,P_LAST20,41000,11,1,0.30589362917204654,0.29687283726002534
traffic,E_MIXED,LH,P_LAST20,41000,12,2,0.27997780141549433,0.29554509610507057
traffic,E_MIXED,LH,P_LAST20,41000,13,1,0.5377182297250349,0.3926287311149016
