target,seed,arm,variant,condition,metric,date,id,value
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-13,T1_TEST_1013,0.08521696972856665
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-13,T1_TEST_1013,0.08689600549240468
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-13,T1_TEST_1013,0.08513103868838996
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-13,T1_TEST_1013,0.08574800463645377
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-13,T1_TEST_1013,0.08575280003555219
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-14,T1_TEST_1014,0.1307717672171145
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-14,T1_TEST_1014,0.130303425028702
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-14,T1_TEST_1014,0.14806739154938167
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-14,T1_TEST_1014,0.138109386368337
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-14,T1_TEST_1014,0.13882673431547357
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-14,T1_TEST_1014,0.1368129925408838
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-15,T1_TEST_1015,0.08856884485391818
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-15,T1_TEST_1015,0.09709828903986888
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-15,T1_TEST_1015,0.09909408626934625
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-15,T1_TEST_1015,0.21246763181317174
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-15,T1_TEST_1015,0.13622000237412896
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-15,T1_TEST_1015,0.12430721299407627
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-16,T1_TEST_1016,0.16312593647033397
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-16,T1_TEST_1016,0.17068115857424357
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-16,T1_TEST_1016,0.1942172695373981
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-16,T1_TEST_1016,0.19160983453920588
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-16,T1_TEST_1016,0.18550275421694917
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-16,T1_TEST_1016,0.17990854978029536
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-17,T1_TEST_1017,0.1126265375660287
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-17,T1_TEST_1017,0.15352794432358952
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-17,T1_TEST_1017,0.13687756844184357
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-17,T1_TEST_1017,0.14007075551489465
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-17,T1_TEST_1017,0.1434920894267759
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-17,T1_TEST_1017,0.1357757014615891
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-18,T1_TEST_1018,0.12350076153421273
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-18,T1_TEST_1018,0.148613490260754
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-18,T1_TEST_1018,0.1112147806547863
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-18,T1_TEST_1018,0.15930254978344788
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-18,T1_TEST_1018,0.1397102735663294
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-18,T1_TEST_1018,0.1356578955583002
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-19,T1_TEST_1019,0.07158107312028415
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-19,T1_TEST_1019,0.16557807511401393
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-19,T1_TEST_1019,0.07722282511887982
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-19,T1_TEST_1019,0.22524825796022702
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-19,T1_TEST_1019,0.1560163860643736
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-19,T1_TEST_1019,0.13490755782835123
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-20,T1_TEST_1020,0.11116443809228731
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-20,T1_TEST_1020,0.09610304683854246
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-20,T1_TEST_1020,0.09650438784694224
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-20,T1_TEST_1020,0.09005430652857675
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-20,T1_TEST_1020,0.09422058040468716
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-20,T1_TEST_1020,0.09845654482658718
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-21,T1_TEST_1021,0.07656503976662438
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-21,T1_TEST_1021,0.05784227315187219
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-21,T1_TEST_1021,0.11576900913773744
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-21,T1_TEST_1021,0.07653625220965322
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-21,T1_TEST_1021,0.08338251149975429
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-21,T1_TEST_1021,0.0816781435664718
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-22,T1_TEST_1022,0.07831642727168682
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-22,T1_TEST_1022,0.08740471814665625
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-22,T1_TEST_1022,0.08445164579980685
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-22,T1_TEST_1022,0.09012801680743143
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-22,T1_TEST_1022,0.08732812691796484
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-22,T1_TEST_1022,0.08507520200639535
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-23,T1_TEST_1023,0.1852780361924328
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-23,T1_TEST_1023,0.19525548459103992
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-23,T1_TEST_1023,0.1532258797495518
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-23,T1_TEST_1023,0.18496347829602078
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-23,T1_TEST_1023,0.1778149475455375
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-23,T1_TEST_1023,0.17968071970726132
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-24,T1_TEST_1024,0.06660262865650485
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-24,T1_TEST_1024,0.07412478471166797
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-24,T1_TEST_1024,0.07546750958005363
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-24,T1_TEST_1024,0.0759375903427951
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-24,T1_TEST_1024,0.07517662821150557
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-24,T1_TEST_1024,0.07303312832275538
T1,61731,E1,RAW,S0,normalized_2pinball,2024-10-25,T1_TEST_1025,0.06632504162802291
T1,61731,E1,RAW,S1,normalized_2pinball,2024-10-25,T1_TEST_1025,0.13624871093569343
T1,61731,E1,RAW,S2,normalized_2pinball,2024-10-25,T1_TEST_1025,0.12189191929519852
T1,61731,E1,RAW,S3,normalized_2pinball,2024-10-25,T1_TEST_1025,0.13989615883451312
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-10-25,T1_TEST_1025,0.13267892968846837
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-10-25,T1_TEST_1025,0.11609045767335699
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-10,T1_TEST_1110,0.062523848826874
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-10,T1_TEST_1110,0.05556473811241762
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-10,T1_TEST_1110,0.06174576235317011
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-10,T1_TEST_1110,0.056221815372489346
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-10,T1_TEST_1110,0.05784410527935902
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-10,T1_TEST_1110,0.05901404116623777
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-11,T1_TEST_1111,0.1176798911802567
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-11,T1_TEST_1111,0.11210292237704635
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-11,T1_TEST_1111,0.1026074839241719
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-11,T1_TEST_1111,0.11929397519612495
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-11,T1_TEST_1111,0.11133479383244772
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-11,T1_TEST_1111,0.11292106816939998
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-12,T1_TEST_1112,0.08556773797614481
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-12,T1_TEST_1112,0.1110826697512164
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-12,T1_TEST_1112,0.11386525798082309
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-12,T1_TEST_1112,0.18050567616614194
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-12,T1_TEST_1112,0.13515120129939381
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-12,T1_TEST_1112,0.12275533546858156
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-13,T1_TEST_1113,0.08760778643392182
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-13,T1_TEST_1113,0.0805248451810265
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-13,T1_TEST_1113,0.07000163725710319
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-13,T1_TEST_1113,0.09361060862782142
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-13,T1_TEST_1113,0.08137903035531703
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-13,T1_TEST_1113,0.08293621937496823
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-14,T1_TEST_1114,0.047598942547174034
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-14,T1_TEST_1114,0.04070622268599053
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-14,T1_TEST_1114,0.04068050939617287
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-14,T1_TEST_1114,0.04199698258651759
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-14,T1_TEST_1114,0.04112790488956033
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-14,T1_TEST_1114,0.04274566430396376
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-15,T1_TEST_1115,0.05419890298997088
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-15,T1_TEST_1115,0.0469428317743546
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-15,T1_TEST_1115,0.04849455843507748
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-15,T1_TEST_1115,0.04998501752590901
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-15,T1_TEST_1115,0.04847413591178037
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-15,T1_TEST_1115,0.04990532768132799
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-16,T1_TEST_1116,0.048722304216140176
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-16,T1_TEST_1116,0.05644128616791316
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-16,T1_TEST_1116,0.059646527905801126
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-16,T1_TEST_1116,0.05532375606701243
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-16,T1_TEST_1116,0.057137190046908905
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-16,T1_TEST_1116,0.055033468589216726
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-17,T1_TEST_1117,0.11832946324010206
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-17,T1_TEST_1117,0.06577235165547546
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-17,T1_TEST_1117,0.07050659634221518
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-17,T1_TEST_1117,0.12219203847937593
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-17,T1_TEST_1117,0.08615699549235552
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-17,T1_TEST_1117,0.09420011242929216
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-18,T1_TEST_1118,0.1047600646638317
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-18,T1_TEST_1118,0.09937420247187896
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-18,T1_TEST_1118,0.1966503877646205
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-18,T1_TEST_1118,0.23307666143724928
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-18,T1_TEST_1118,0.17636708389124958
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-18,T1_TEST_1118,0.1584653290843951
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-19,T1_TEST_1119,0.1075309863626338
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-19,T1_TEST_1119,0.0655662921038022
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-19,T1_TEST_1119,0.06630140677505993
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-19,T1_TEST_1119,0.08390459227336405
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-19,T1_TEST_1119,0.07192409705074206
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-19,T1_TEST_1119,0.080825819378715
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-20,T1_TEST_1120,0.057235997030349726
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-20,T1_TEST_1120,0.08218204945142553
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-20,T1_TEST_1120,0.069690870454679
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-20,T1_TEST_1120,0.11647742241317527
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-20,T1_TEST_1120,0.0894501141064266
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-20,T1_TEST_1120,0.08139658483740739
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-21,T1_TEST_1121,0.1016422574835815
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-21,T1_TEST_1121,0.12682464361648546
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-21,T1_TEST_1121,0.13536364421143507
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-21,T1_TEST_1121,0.15934584009576241
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-21,T1_TEST_1121,0.14051137597456098
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-21,T1_TEST_1121,0.1307940963518161
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-22,T1_TEST_1122,0.04727336460338043
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-22,T1_TEST_1122,0.07998872460487458
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-22,T1_TEST_1122,0.06229752107107498
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-22,T1_TEST_1122,0.06674279919201935
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-22,T1_TEST_1122,0.06967634828932297
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-22,T1_TEST_1122,0.06407560236783733
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-23,T1_TEST_1123,0.06090411537639501
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-23,T1_TEST_1123,0.047651405532595066
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-23,T1_TEST_1123,0.04535045596697447
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-23,T1_TEST_1123,0.05766210328580559
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-23,T1_TEST_1123,0.050221321595125046
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-23,T1_TEST_1123,0.05289202004044253
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-24,T1_TEST_1124,0.06148500251726291
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-24,T1_TEST_1124,0.06903645864864044
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-24,T1_TEST_1124,0.07488113500454005
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-24,T1_TEST_1124,0.07120906695776545
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-24,T1_TEST_1124,0.0717088868703153
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-24,T1_TEST_1124,0.06915291578205221
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-25,T1_TEST_1125,0.04230504775647406
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-25,T1_TEST_1125,0.04952336767250855
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-25,T1_TEST_1125,0.04793358699242626
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-25,T1_TEST_1125,0.0541400657229886
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-25,T1_TEST_1125,0.0505323401293078
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-25,T1_TEST_1125,0.04847551703609937
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-26,T1_TEST_1126,0.07426255412418419
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-26,T1_TEST_1126,0.12177037149939283
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-26,T1_TEST_1126,0.12396591840280208
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-26,T1_TEST_1126,0.10590494136462839
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-26,T1_TEST_1126,0.11721374375560778
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-26,T1_TEST_1126,0.10647594634775187
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-27,T1_TEST_1127,0.059409410671805156
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-27,T1_TEST_1127,0.06891825481238896
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-27,T1_TEST_1127,0.06468875141003073
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-27,T1_TEST_1127,0.06784629701311132
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-27,T1_TEST_1127,0.06715110107851034
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-27,T1_TEST_1127,0.06521567847683404
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-28,T1_TEST_1128,0.08622943288142089
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-28,T1_TEST_1128,0.07683784236135875
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-28,T1_TEST_1128,0.11017282128252716
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-28,T1_TEST_1128,0.1818583599113912
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-28,T1_TEST_1128,0.12295634118509237
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-28,T1_TEST_1128,0.1137746141091745
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-29,T1_TEST_1129,0.1126031905109973
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-29,T1_TEST_1129,0.10870122104212926
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-29,T1_TEST_1129,0.16102524025484316
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-29,T1_TEST_1129,0.13181002251707144
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-29,T1_TEST_1129,0.1338454946046813
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-29,T1_TEST_1129,0.1285349185812603
T1,61731,E1,RAW,S0,normalized_2pinball,2024-11-30,T1_TEST_1130,0.05390455849603506
T1,61731,E1,RAW,S1,normalized_2pinball,2024-11-30,T1_TEST_1130,0.09517280054567151
T1,61731,E1,RAW,S2,normalized_2pinball,2024-11-30,T1_TEST_1130,0.1251616475106398
T1,61731,E1,RAW,S3,normalized_2pinball,2024-11-30,T1_TEST_1130,0.12117498192945308
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-11-30,T1_TEST_1130,0.11383647666192147
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-11-30,T1_TEST_1130,0.09885349712044986
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-01,T1_TEST_1201,0.06751671069337098
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-01,T1_TEST_1201,0.06949161587455431
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-01,T1_TEST_1201,0.06807535875011014
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-01,T1_TEST_1201,0.06734421954415494
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-01,T1_TEST_1201,0.06830373138960645
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-01,T1_TEST_1201,0.0681069762155476
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-02,T1_TEST_1202,0.053907539534368734
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-02,T1_TEST_1202,0.10372680983068626
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-02,T1_TEST_1202,0.08482633390829569
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-02,T1_TEST_1202,0.08127154434538154
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-02,T1_TEST_1202,0.08994156269478783
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-02,T1_TEST_1202,0.08093305690468305
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-03,T1_TEST_1203,0.06756825656946926
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-03,T1_TEST_1203,0.04485432494555535
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-03,T1_TEST_1203,0.04584706527414294
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-03,T1_TEST_1203,0.05434223606249438
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-03,T1_TEST_1203,0.04834787542739755
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-03,T1_TEST_1203,0.053152970712915484
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-04,T1_TEST_1204,0.07292405144870066
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-04,T1_TEST_1204,0.08147648590671676
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-04,T1_TEST_1204,0.0615955534472775
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-04,T1_TEST_1204,0.05365129839856927
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-04,T1_TEST_1204,0.06557444591752118
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-04,T1_TEST_1204,0.06741184730031605
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-05,T1_TEST_1205,0.058328788422393564
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-05,T1_TEST_1205,0.07459984988503766
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-05,T1_TEST_1205,0.07371047126351468
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-05,T1_TEST_1205,0.10441689507695252
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-05,T1_TEST_1205,0.08424240540850163
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-05,T1_TEST_1205,0.07776400116197461
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-06,T1_TEST_1206,0.05870999227180492
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-06,T1_TEST_1206,0.06026814127678194
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-06,T1_TEST_1206,0.05913485929950683
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-06,T1_TEST_1206,0.09486816673180466
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-06,T1_TEST_1206,0.07142372243603114
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-06,T1_TEST_1206,0.06824528989497458
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-07,T1_TEST_1207,0.05654494787437607
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-07,T1_TEST_1207,0.06059566124585171
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-07,T1_TEST_1207,0.07609597536572252
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-07,T1_TEST_1207,0.07646156022696832
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-07,T1_TEST_1207,0.07105106561284752
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-07,T1_TEST_1207,0.06742453617822966
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-08,T1_TEST_1208,0.07216161644457819
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-08,T1_TEST_1208,0.10660865071345
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-08,T1_TEST_1208,0.11585203189703847
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-08,T1_TEST_1208,0.09369906036805285
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-08,T1_TEST_1208,0.1053865809928471
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-08,T1_TEST_1208,0.09708033985577988
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-09,T1_TEST_1209,0.0771294105610308
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-09,T1_TEST_1209,0.07741285974589425
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-09,T1_TEST_1209,0.08563744642405921
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-09,T1_TEST_1209,0.12077960809263147
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-09,T1_TEST_1209,0.09460997142086165
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-09,T1_TEST_1209,0.09023983120590393
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-10,T1_TEST_1210,0.0466058376406317
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-10,T1_TEST_1210,0.0649896150819781
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-10,T1_TEST_1210,0.059965037268796414
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-10,T1_TEST_1210,0.11034184765675083
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-10,T1_TEST_1210,0.07843216666917512
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-10,T1_TEST_1210,0.07047558441203926
T1,61731,E1,RAW,S0,normalized_2pinball,2024-12-11,T1_TEST_1211,0.04581070705745583
T1,61731,E1,RAW,S1,normalized_2pinball,2024-12-11,T1_TEST_1211,0.09405689057130517
T1,61731,E1,RAW,S2,normalized_2pinball,2024-12-11,T1_TEST_1211,0.07092683347938063
T1,61731,E1,RAW,S3,normalized_2pinball,2024-12-11,T1_TEST_1211,0.05575097514031537
T1,61731,E1,RAW,DELAYED,normalized_2pinball,2024-12-11,T1_TEST_1211,0.07357823306366705
T1,61731,E1,RAW,MEAN,normalized_2pinball,2024-12-11,T1_TEST_1211,0.06663635156211424
