panel,kind,condition,seed,new,baseline,new_nmae,baseline_nmae,gain_pct
ettm1,standard,SHIFT_POINT,81553,C3_W_RECENCY_G,M_RECENCY,0.5788517791717727,0.5777960073400498,-0.18272397495151527
ettm2,shape,PAIRED_SHIFT8_D32,85551,C2,C0,0.331291836654457,0.33821857788791004,2.048007320209555
ettm2,shape,PAIRED_SHIFT8_D32,85551,C3,C0,0.33080541733073954,0.33821857788791004,2.1918253584601533
ettm2,shape,PAIRED_SHIFT8_D32,85551,C3,C2,0.33080541733073954,0.331291836654457,0.14682502552116894
ettm2,shape,PAIRED_SHIFT8_D32,85552,C2,C0,0.332045142391152,0.332045142391152,0.0
ettm2,shape,PAIRED_SHIFT8_D32,85552,C3,C0,0.332045142391152,0.332045142391152,0.0
ettm2,shape,PAIRED_SHIFT8_D32,85552,C3,C2,0.332045142391152,0.332045142391152,0.0
ettm2,shape,PAIRED_SHIFT8_D32,85553,C2,C0,0.33596150643653167,0.33596150643653167,0.0
ettm2,shape,PAIRED_SHIFT8_D32,85553,C3,C0,0.33596150643653167,0.33596150643653167,0.0
ettm2,shape,PAIRED_SHIFT8_D32,85553,C3,C2,0.33596150643653167,0.33596150643653167,0.0
ettm2,shape,PULSE8_D32,85551,C2,C0,3.143322218816436,3.10595958419639,-1.2029337023621745
ettm2,shape,PULSE8_D32,85551,C3,C0,3.131082347887539,3.10595958419639,-0.8088567481359998
ettm2,shape,PULSE8_D32,85551,C3,C2,3.131082347887539,3.143322218816436,0.3893928167983285
ettm2,shape,PULSE8_D32,85552,C2,C0,3.1434036505596055,3.1434036505596055,0.0
ettm2,shape,PULSE8_D32,85552,C3,C0,3.1434036505596055,3.1434036505596055,0.0
ettm2,shape,PULSE8_D32,85552,C3,C2,3.1434036505596055,3.1434036505596055,0.0
ettm2,shape,PULSE8_D32,85553,C2,C0,3.126109987807295,3.126109987807295,0.0
ettm2,shape,PULSE8_D32,85553,C3,C0,3.126109987807295,3.126109987807295,0.0
ettm2,shape,PULSE8_D32,85553,C3,C2,3.126109987807295,3.126109987807295,0.0
ettm2,shape,RAMP8_D32,85551,C2,C0,0.5339317096454049,0.5580836492371626,4.327655831660837
ettm2,shape,RAMP8_D32,85551,C3,C0,0.5490546796393749,0.5580836492371626,1.6178523793214938
ettm2,shape,RAMP8_D32,85551,C3,C2,0.5490546796393749,0.5339317096454049,-2.8323790703521867
ettm2,shape,RAMP8_D32,85552,C2,C0,0.5236368894205978,0.5236368894205978,0.0
ettm2,shape,RAMP8_D32,85552,C3,C0,0.5236368894205978,0.5236368894205978,0.0
ettm2,shape,RAMP8_D32,85552,C3,C2,0.5236368894205978,0.5236368894205978,0.0
ettm2,shape,RAMP8_D32,85553,C2,C0,0.5225776464556212,0.5225776464556212,0.0
ettm2,shape,RAMP8_D32,85553,C3,C0,0.5225776464556212,0.5225776464556212,0.0
ettm2,shape,RAMP8_D32,85553,C3,C2,0.5225776464556212,0.5225776464556212,0.0
ettm2,shape,STEP12_D17,85551,C2,C0,0.39080836657309004,0.41788159082589543,6.478683159815257
ettm2,shape,STEP12_D17,85551,C3,C0,0.40125048382495615,0.41788159082589543,3.9798611295773556
ettm2,shape,STEP12_D17,85551,C3,C2,0.40125048382495615,0.39080836657309004,-2.6719277643492356
ettm2,shape,STEP12_D17,85552,C2,C0,0.4014709442292754,0.4014709442292754,0.0
ettm2,shape,STEP12_D17,85552,C3,C0,0.4014709442292754,0.4014709442292754,0.0
ettm2,shape,STEP12_D17,85552,C3,C2,0.4014709442292754,0.4014709442292754,0.0
ettm2,shape,STEP12_D17,85553,C2,C0,0.41510636313467686,0.41510636313467686,0.0
ettm2,shape,STEP12_D17,85553,C3,C0,0.41510636313467686,0.41510636313467686,0.0
ettm2,shape,STEP12_D17,85553,C3,C2,0.41510636313467686,0.41510636313467686,0.0
ettm2,shape,STEP12_D63,85551,C2,C0,0.34036391397025406,0.3497046078030193,2.671023951170426
ettm2,shape,STEP12_D63,85551,C3,C0,0.34418753355327,0.3497046078030193,1.577638420154015
ettm2,shape,STEP12_D63,85551,C3,C2,0.34418753355327,0.34036391397025406,-1.123391589435685
ettm2,shape,STEP12_D63,85552,C2,C0,0.3548278907800339,0.3548278907800339,0.0
ettm2,shape,STEP12_D63,85552,C3,C0,0.3548278907800339,0.3548278907800339,0.0
ettm2,shape,STEP12_D63,85552,C3,C2,0.3548278907800339,0.3548278907800339,0.0
ettm2,shape,STEP12_D63,85553,C2,C0,0.3561057107143754,0.3561057107143754,0.0
ettm2,shape,STEP12_D63,85553,C3,C0,0.3561057107143754,0.3561057107143754,0.0
ettm2,shape,STEP12_D63,85553,C3,C2,0.3561057107143754,0.3561057107143754,0.0
ettm2,shape,STEP6_D17,85551,C2,C0,0.37093430229660607,0.3768925171341466,1.580879048182282
ettm2,shape,STEP6_D17,85551,C3,C0,0.3725339786417973,0.3768925171341466,1.1564407076827043
ettm2,shape,STEP6_D17,85551,C3,C2,0.3725339786417973,0.37093430229660607,-0.431255975866085
ettm2,shape,STEP6_D17,85552,C2,C0,0.36570801977815764,0.36570801977815764,0.0
ettm2,shape,STEP6_D17,85552,C3,C0,0.36570801977815764,0.36570801977815764,0.0
ettm2,shape,STEP6_D17,85552,C3,C2,0.36570801977815764,0.36570801977815764,0.0
ettm2,shape,STEP6_D17,85553,C2,C0,0.37011071930420764,0.37011071930420764,0.0
ettm2,shape,STEP6_D17,85553,C3,C0,0.37011071930420764,0.37011071930420764,0.0
ettm2,shape,STEP6_D17,85553,C3,C2,0.37011071930420764,0.37011071930420764,0.0
ettm2,shape,STEP6_D63,85551,C2,C0,0.320804975226971,0.3241523457628576,1.032653497542635
ettm2,shape,STEP6_D63,85551,C3,C0,0.3212233741357256,0.3241523457628576,0.9035787232200998
ettm2,shape,STEP6_D63,85551,C3,C2,0.3212233741357256,0.320804975226971,-0.1304215773020978
ettm2,shape,STEP6_D63,85552,C2,C0,0.3263100290209589,0.3263100290209589,0.0
ettm2,shape,STEP6_D63,85552,C3,C0,0.3263100290209589,0.3263100290209589,0.0
ettm2,shape,STEP6_D63,85552,C3,C2,0.3263100290209589,0.3263100290209589,0.0
ettm2,shape,STEP6_D63,85553,C2,C0,0.326544600111593,0.326544600111593,0.0
ettm2,shape,STEP6_D63,85553,C3,C0,0.326544600111593,0.326544600111593,0.0
ettm2,shape,STEP6_D63,85553,C3,C2,0.326544600111593,0.326544600111593,0.0
ettm2,shape,STEP8_D31,85551,C2,C0,0.32897333739120727,0.33389664743838804,1.4745011921957762
ettm2,shape,STEP8_D31,85551,C3,C0,0.32822636220966206,0.33389664743838804,1.698215682076376
ettm2,shape,STEP8_D31,85551,C3,C2,0.32822636220966206,0.32897333739120727,0.22706252958637485
ettm2,shape,STEP8_D31,85552,C2,C0,0.32993098724633163,0.32993098724633163,0.0
ettm2,shape,STEP8_D31,85552,C3,C0,0.32993098724633163,0.32993098724633163,0.0
ettm2,shape,STEP8_D31,85552,C3,C2,0.32993098724633163,0.32993098724633163,0.0
ettm2,shape,STEP8_D31,85553,C2,C0,0.3332364964772419,0.3332364964772419,0.0
ettm2,shape,STEP8_D31,85553,C3,C0,0.3332364964772419,0.3332364964772419,0.0
ettm2,shape,STEP8_D31,85553,C3,C2,0.3332364964772419,0.3332364964772419,0.0
ettm2,shape,STEP8_D33,85551,C2,C0,0.33455629169242934,0.34217928530390035,2.22777764139076
ettm2,shape,STEP8_D33,85551,C3,C0,0.33503438569265337,0.34217928530390035,2.0880573191043306
ettm2,shape,STEP8_D33,85551,C3,C2,0.33503438569265337,0.33455629169242934,-0.14290390349722681
ettm2,shape,STEP8_D33,85552,C2,C0,0.3350728499686316,0.3350728499686316,0.0
ettm2,shape,STEP8_D33,85552,C3,C0,0.3350728499686316,0.3350728499686316,0.0
ettm2,shape,STEP8_D33,85552,C3,C2,0.3350728499686316,0.3350728499686316,0.0
ettm2,shape,STEP8_D33,85553,C2,C0,0.3399653992255667,0.3399653992255667,0.0
ettm2,shape,STEP8_D33,85553,C3,C0,0.3399653992255667,0.3399653992255667,0.0
ettm2,shape,STEP8_D33,85553,C3,C2,0.3399653992255667,0.3399653992255667,0.0
ettm2,standard,FAULT,85551,C2,C0,0.29819573467737176,0.29796026743514087,-0.07902638974579546
ettm2,standard,FAULT,85551,C3,C0,0.29778933121095114,0.29796026743514087,0.05736879808209139
ettm2,standard,FAULT,85551,C3,C2,0.29778933121095114,0.29819573467737176,0.1362874847490092
ettm2,standard,FAULT,85551,C3,C2_SHRINK,0.29778933121095114,0.29819573467737176,0.1362874847490092
ettm2,standard,FAULT,85551,C3,C0_BIAS,0.29778933121095114,0.29805143087715236,0.08793773122640625
ettm2,standard,FAULT,85551,C1,C0,0.30347373794754784,0.29796026743514087,-1.850404605911793
ettm2,standard,FAULT,85552,C2,C0,0.298812424727221,0.298812424727221,0.0
ettm2,standard,FAULT,85552,C3,C0,0.298812424727221,0.298812424727221,0.0
ettm2,standard,FAULT,85552,C3,C2,0.298812424727221,0.298812424727221,0.0
ettm2,standard,FAULT,85552,C3,C2_SHRINK,0.298812424727221,0.298812424727221,0.0
ettm2,standard,FAULT,85552,C3,C0_BIAS,0.298812424727221,0.2988381626724077,0.008612670134400258
ettm2,standard,FAULT,85552,C1,C0,0.298812424727221,0.298812424727221,0.0
ettm2,standard,FAULT,85553,C2,C0,0.29744089369466237,0.29744089369466237,0.0
ettm2,standard,FAULT,85553,C3,C0,0.29744089369466237,0.29744089369466237,0.0
ettm2,standard,FAULT,85553,C3,C2,0.29744089369466237,0.29744089369466237,0.0
ettm2,standard,FAULT,85553,C3,C2_SHRINK,0.29744089369466237,0.29744089369466237,0.0
ettm2,standard,FAULT,85553,C3,C0_BIAS,0.29744089369466237,0.2974354419500707,-0.0018329169368280773
ettm2,standard,FAULT,85553,C1,C0,0.29744089369466237,0.29744089369466237,0.0
ettm2,standard,REFERENCE,85551,C2,C0,0.29323533156396536,0.2928490772421008,-0.13189535220738957
ettm2,standard,REFERENCE,85551,C3,C0,0.292617139499814,0.2928490772421008,0.0792004347328179
ettm2,standard,REFERENCE,85551,C3,C2,0.292617139499814,0.29323533156396536,0.21081772815514377
ettm2,standard,REFERENCE,85551,C3,C2_SHRINK,0.292617139499814,0.29323533156396536,0.21081772815514377
ettm2,standard,REFERENCE,85551,C3,C0_BIAS,0.292617139499814,0.2929723332398893,0.12123798044250123
ettm2,standard,REFERENCE,85551,C1,C0,0.2981734114933235,0.2928490772421008,-1.81811542701944
ettm2,standard,REFERENCE,85552,C2,C0,0.29322045103440747,0.29322045103440747,0.0
ettm2,standard,REFERENCE,85552,C3,C0,0.29322045103440747,0.29322045103440747,0.0
ettm2,standard,REFERENCE,85552,C3,C2,0.29322045103440747,0.29322045103440747,0.0
ettm2,standard,REFERENCE,85552,C3,C2_SHRINK,0.29322045103440747,0.29322045103440747,0.0
ettm2,standard,REFERENCE,85552,C3,C0_BIAS,0.29322045103440747,0.2932538582030901,0.011391894001777647
ettm2,standard,REFERENCE,85552,C1,C0,0.29322045103440747,0.29322045103440747,0.0
ettm2,standard,REFERENCE,85553,C2,C0,0.29213537209797025,0.29213537209797025,0.0
ettm2,standard,REFERENCE,85553,C3,C0,0.29213537209797025,0.29213537209797025,0.0
ettm2,standard,REFERENCE,85553,C3,C2,0.29213537209797025,0.29213537209797025,0.0
ettm2,standard,REFERENCE,85553,C3,C2_SHRINK,0.29213537209797025,0.29213537209797025,0.0
ettm2,standard,REFERENCE,85553,C3,C0_BIAS,0.29213537209797025,0.29212826996272495,-0.0024311701316115375
ettm2,standard,REFERENCE,85553,C1,C0,0.29213537209797025,0.29213537209797025,0.0
ettm2,standard,SHIFT4,85551,C2,C0,0.3496884787933117,0.3571290354930367,2.083436506206471
ettm2,standard,SHIFT4,85551,C3,C0,0.350743671908307,0.3571290354930367,1.7879709993096293
ettm2,standard,SHIFT4,85551,C3,C2,0.350743671908307,0.3496884787933117,-0.3017523249940979
ettm2,standard,SHIFT4,85551,C3,C2_SHRINK,0.350743671908307,0.3496884787933117,-0.3017523249940979
ettm2,standard,SHIFT4,85551,C3,C0_BIAS,0.350743671908307,0.35691002567105456,1.727705393300094
ettm2,standard,SHIFT4,85551,C1,C0,0.34108450419016584,0.3571290354930367,4.492642632856914
ettm2,standard,SHIFT4,85552,C2,C0,0.3447208659412381,0.3447208659412381,0.0
ettm2,standard,SHIFT4,85552,C3,C0,0.3447208659412381,0.3447208659412381,0.0
ettm2,standard,SHIFT4,85552,C3,C2,0.3447208659412381,0.3447208659412381,0.0
ettm2,standard,SHIFT4,85552,C3,C2_SHRINK,0.3447208659412381,0.3447208659412381,0.0
ettm2,standard,SHIFT4,85552,C3,C0_BIAS,0.3447208659412381,0.3446691815438924,-0.014995363703285136
ettm2,standard,SHIFT4,85552,C1,C0,0.3447208659412381,0.3447208659412381,0.0
ettm2,standard,SHIFT4,85553,C2,C0,0.3468161940310591,0.3468161940310591,0.0
ettm2,standard,SHIFT4,85553,C3,C0,0.3468161940310591,0.3468161940310591,0.0
ettm2,standard,SHIFT4,85553,C3,C2,0.3468161940310591,0.3468161940310591,0.0
ettm2,standard,SHIFT4,85553,C3,C2_SHRINK,0.3468161940310591,0.3468161940310591,0.0
ettm2,standard,SHIFT4,85553,C3,C0_BIAS,0.3468161940310591,0.34682486481917085,0.0025000480044168327
ettm2,standard,SHIFT4,85553,C1,C0,0.3468161940310591,0.3468161940310591,0.0
ettm2,standard,SHIFT8,85551,C2,C0,0.32361984949346456,0.3309807175118334,2.2239567530412563
ettm2,standard,SHIFT8,85551,C3,C0,0.3240566987458859,0.3309807175118334,2.0919704380361503
ettm2,standard,SHIFT8,85551,C3,C2,0.3240566987458859,0.32361984949346456,-0.13498839861185719
ettm2,standard,SHIFT8,85551,C3,C2_SHRINK,0.3240566987458859,0.32361984949346456,-0.13498839861185719
ettm2,standard,SHIFT8,85551,C3,C0_BIAS,0.3240566987458859,0.33094986179820796,2.0828421002710873
ettm2,standard,SHIFT8,85551,C1,C0,0.3303178531437997,0.3309807175118334,0.20027280532135538
ettm2,standard,SHIFT8,85552,C2,C0,0.3239196972043005,0.3239196972043005,0.0
ettm2,standard,SHIFT8,85552,C3,C0,0.3239196972043005,0.3239196972043005,0.0
ettm2,standard,SHIFT8,85552,C3,C2,0.3239196972043005,0.3239196972043005,0.0
ettm2,standard,SHIFT8,85552,C3,C2_SHRINK,0.3239196972043005,0.3239196972043005,0.0
ettm2,standard,SHIFT8,85552,C3,C0_BIAS,0.3239196972043005,0.3239339741229552,0.0044073545213518805
ettm2,standard,SHIFT8,85552,C1,C0,0.3239196972043005,0.3239196972043005,0.0
ettm2,standard,SHIFT8,85553,C2,C0,0.32683700126234133,0.32683700126234133,0.0
ettm2,standard,SHIFT8,85553,C3,C0,0.32683700126234133,0.32683700126234133,0.0
ettm2,standard,SHIFT8,85553,C3,C2,0.32683700126234133,0.32683700126234133,0.0
ettm2,standard,SHIFT8,85553,C3,C2_SHRINK,0.32683700126234133,0.32683700126234133,0.0
ettm2,standard,SHIFT8,85553,C3,C0_BIAS,0.32683700126234133,0.32683201549888824,-0.0015254819652588125
ettm2,standard,SHIFT8,85553,C1,C0,0.32683700126234133,0.32683700126234133,0.0
ettm2,standard,SHIFT_POINT,85551,C2,C0,0.35875708545388646,0.3679821387157434,2.506929628174992
ettm2,standard,SHIFT_POINT,85551,C3,C0,0.36077981006072424,0.3679821387157434,1.957249523076121
ettm2,standard,SHIFT_POINT,85551,C3,C2,0.36077981006072424,0.35875708545388646,-0.5638145388205285
ettm2,standard,SHIFT_POINT,85551,C3,C2_SHRINK,0.36077981006072424,0.35875708545388646,-0.5638145388205285
ettm2,standard,SHIFT_POINT,85551,C3,C0_BIAS,0.36077981006072424,0.3676964458501126,1.8810722451768846
ettm2,standard,SHIFT_POINT,85551,C1,C0,0.3512429431686646,0.3679821387157434,4.548915228738693
ettm2,standard,SHIFT_POINT,85552,C2,C0,0.35137209668768443,0.35137209668768443,0.0
ettm2,standard,SHIFT_POINT,85552,C3,C0,0.35137209668768443,0.35137209668768443,0.0
ettm2,standard,SHIFT_POINT,85552,C3,C2,0.35137209668768443,0.35137209668768443,0.0
ettm2,standard,SHIFT_POINT,85552,C3,C2_SHRINK,0.35137209668768443,0.35137209668768443,0.0
ettm2,standard,SHIFT_POINT,85552,C3,C0_BIAS,0.35137209668768443,0.3513029809835297,-0.01967410124481539
ettm2,standard,SHIFT_POINT,85552,C1,C0,0.35137209668768443,0.35137209668768443,0.0
ettm2,standard,SHIFT_POINT,85553,C2,C0,0.355876344735807,0.355876344735807,0.0
ettm2,standard,SHIFT_POINT,85553,C3,C0,0.355876344735807,0.355876344735807,0.0
ettm2,standard,SHIFT_POINT,85553,C3,C2,0.355876344735807,0.355876344735807,0.0
ettm2,standard,SHIFT_POINT,85553,C3,C2_SHRINK,0.355876344735807,0.355876344735807,0.0
ettm2,standard,SHIFT_POINT,85553,C3,C0_BIAS,0.355876344735807,0.3558892888805303,0.003637126805366986
ettm2,standard,SHIFT_POINT,85553,C1,C0,0.355876344735807,0.355876344735807,0.0
neso_2025,shape,PAIRED_SHIFT8_D32,81551,C2,C0,0.3147069730038162,0.32859077968305545,4.225257535415617
neso_2025,shape,PAIRED_SHIFT8_D32,81551,C3,C0,0.3113630027107095,0.32859077968305545,5.242927689256261
neso_2025,shape,PAIRED_SHIFT8_D32,81551,C3,C2,0.3113630027107095,0.3147069730038162,1.0625663172281197
neso_2025,shape,PAIRED_SHIFT8_D32,81551,C3,M_MEAN,0.3113630027107095,0.31435873513379253,0.9529661778948317
neso_2025,shape,PAIRED_SHIFT8_D32,81551,C3,M_ROTATE16,0.3113630027107095,0.3152968294556985,1.2476581993482228
neso_2025,shape,PAIRED_SHIFT8_D32,81551,C3,M_RECENCY,0.3113630027107095,0.3120945194174086,0.23438947536299493
neso_2025,shape,PAIRED_SHIFT8_D32,81551,C1,C0,0.32859077968305545,0.32859077968305545,0.0
neso_2025,shape,PAIRED_SHIFT8_D32,81552,C2,C0,0.3366904478822777,0.3517126871686983,4.271167869248693
neso_2025,shape,PAIRED_SHIFT8_D32,81552,C3,C0,0.32149885563946634,0.3517126871686983,8.590486676057818
neso_2025,shape,PAIRED_SHIFT8_D32,81552,C3,C2,0.32149885563946634,0.3366904478822777,4.512035413645899
neso_2025,shape,PAIRED_SHIFT8_D32,81552,C3,M_MEAN,0.32149885563946634,0.3336606247618131,3.6449518522086666
neso_2025,shape,PAIRED_SHIFT8_D32,81552,C3,M_ROTATE16,0.32149885563946634,0.3365067483963844,4.459908405533575
neso_2025,shape,PAIRED_SHIFT8_D32,81552,C3,M_RECENCY,0.32149885563946634,0.32217390451977573,0.209529347609827
neso_2025,shape,PAIRED_SHIFT8_D32,81552,C1,C0,0.3517126871686983,0.3517126871686983,0.0
neso_2025,shape,PAIRED_SHIFT8_D32,81553,C2,C0,0.31148487388542884,0.32055495510662957,2.829493376005887
neso_2025,shape,PAIRED_SHIFT8_D32,81553,C3,C0,0.31020568074108623,0.32055495510662957,3.2285491771920194
neso_2025,shape,PAIRED_SHIFT8_D32,81553,C3,C2,0.31020568074108623,0.31148487388542884,0.410675847076003
neso_2025,shape,PAIRED_SHIFT8_D32,81553,C3,M_MEAN,0.31020568074108623,0.31141631617510446,0.3887514465804376
neso_2025,shape,PAIRED_SHIFT8_D32,81553,C3,M_ROTATE16,0.31020568074108623,0.3116589904932631,0.4663140793329079
neso_2025,shape,PAIRED_SHIFT8_D32,81553,C3,M_RECENCY,0.31020568074108623,0.3093171510057379,-0.2872552435127851
neso_2025,shape,PAIRED_SHIFT8_D32,81553,C1,C0,0.32055495510662957,0.32055495510662957,0.0
neso_2025,shape,PULSE8_D32,81551,C2,C0,6.197153200818225,6.196157809034635,-0.016064661589787477
neso_2025,shape,PULSE8_D32,81551,C3,C0,6.208220175560049,6.196157809034635,-0.19467494045786182
neso_2025,shape,PULSE8_D32,81551,C3,C2,6.208220175560049,6.197153200818225,-0.17858159033994347
neso_2025,shape,PULSE8_D32,81551,C3,M_MEAN,6.208220175560049,6.199042364387179,-0.14805208019863514
neso_2025,shape,PULSE8_D32,81551,C3,M_ROTATE16,6.208220175560049,6.194400921253029,-0.22309266840649933
neso_2025,shape,PULSE8_D32,81551,C3,M_RECENCY,6.208220175560049,6.202285481026203,-0.09568560737813758
neso_2025,shape,PULSE8_D32,81551,C1,C0,6.196157809034635,6.196157809034635,0.0
neso_2025,shape,PULSE8_D32,81552,C2,C0,6.114275048672699,6.082942859335008,-0.5150827496202437
neso_2025,shape,PULSE8_D32,81552,C3,C0,6.160574962344409,6.082942859335008,-1.2762260768283573
neso_2025,shape,PULSE8_D32,81552,C3,C2,6.160574962344409,6.114275048672699,-0.7572428996592384
neso_2025,shape,PULSE8_D32,81552,C3,M_MEAN,6.160574962344409,6.123759389204352,-0.6011923526087593
neso_2025,shape,PULSE8_D32,81552,C3,M_ROTATE16,6.160574962344409,6.117081053439156,-0.7110239103469196
neso_2025,shape,PULSE8_D32,81552,C3,M_RECENCY,6.160574962344409,6.156804564369982,-0.06123952668966037
neso_2025,shape,PULSE8_D32,81552,C1,C0,6.082942859335008,6.082942859335008,0.0
neso_2025,shape,PULSE8_D32,81553,C2,C0,6.224460300477032,6.290667391010239,1.0524652857631822
neso_2025,shape,PULSE8_D32,81553,C3,C0,6.257215136056598,6.290667391010239,0.5317759289172774
neso_2025,shape,PULSE8_D32,81553,C3,C2,6.257215136056598,6.224460300477032,-0.5262277209327815
neso_2025,shape,PULSE8_D32,81553,C3,M_MEAN,6.257215136056598,6.226003842073973,-0.5013054083215618
neso_2025,shape,PULSE8_D32,81553,C3,M_ROTATE16,6.257215136056598,6.223321476796534,-0.5446233074482221
neso_2025,shape,PULSE8_D32,81553,C3,M_RECENCY,6.257215136056598,6.252197376660586,-0.08025593393361508
neso_2025,shape,PULSE8_D32,81553,C1,C0,6.290667391010239,6.290667391010239,0.0
neso_2025,shape,RAMP8_D32,81551,C2,C0,1.0312976378654415,0.9941404285680393,-3.737621791613832
neso_2025,shape,RAMP8_D32,81551,C3,C0,1.0148951996892273,0.9941404285680393,-2.087710199160009
neso_2025,shape,RAMP8_D32,81551,C3,C2,1.0148951996892273,1.0312976378654415,1.5904659890585648
neso_2025,shape,RAMP8_D32,81551,C3,M_MEAN,1.0148951996892273,1.0344127311243465,1.886822430530688
neso_2025,shape,RAMP8_D32,81551,C3,M_ROTATE16,1.0148951996892273,1.0341372465207044,1.8606859869147785
neso_2025,shape,RAMP8_D32,81551,C3,M_RECENCY,1.0148951996892273,1.023467993195634,0.8376220422525837
neso_2025,shape,RAMP8_D32,81551,C1,C0,0.9941404285680393,0.9941404285680393,0.0
neso_2025,shape,RAMP8_D32,81552,C2,C0,0.7787858362247866,0.8295776209179712,6.12260786844524
neso_2025,shape,RAMP8_D32,81552,C3,C0,0.7694007268306228,0.8295776209179712,7.253919653806418
neso_2025,shape,RAMP8_D32,81552,C3,C2,0.7694007268306228,0.7787858362247866,1.2050950283917228
neso_2025,shape,RAMP8_D32,81552,C3,M_MEAN,0.7694007268306228,0.7738550718830609,0.5756045562380518
neso_2025,shape,RAMP8_D32,81552,C3,M_ROTATE16,0.7694007268306228,0.7813428198006387,1.5284063112095847
neso_2025,shape,RAMP8_D32,81552,C3,M_RECENCY,0.7694007268306228,0.7688757947921459,-0.06827267057079034
neso_2025,shape,RAMP8_D32,81552,C1,C0,0.8295776209179712,0.8295776209179712,0.0
neso_2025,shape,RAMP8_D32,81553,C2,C0,0.9026337786578483,0.8604024171952496,-4.908326687442965
neso_2025,shape,RAMP8_D32,81553,C3,C0,0.8852652695832883,0.8604024171952496,-2.889677189551265
neso_2025,shape,RAMP8_D32,81553,C3,C2,0.8852652695832883,0.9026337786578483,1.9242033131516179
neso_2025,shape,RAMP8_D32,81553,C3,M_MEAN,0.8852652695832883,0.9027474081493332,1.9365481870376011
neso_2025,shape,RAMP8_D32,81553,C3,M_ROTATE16,0.8852652695832883,0.9030303103531975,1.9672695995066602
neso_2025,shape,RAMP8_D32,81553,C3,M_RECENCY,0.8852652695832883,0.8865862143203627,0.14899224866551375
neso_2025,shape,RAMP8_D32,81553,C1,C0,0.8604024171952496,0.8604024171952496,0.0
neso_2025,shape,STEP12_D17,81551,C2,C0,0.47860215564547176,0.476402495035278,-0.46172315072172676
neso_2025,shape,STEP12_D17,81551,C3,C0,0.456368698000085,0.476402495035278,4.205225044782656
neso_2025,shape,STEP12_D17,81551,C3,C2,0.456368698000085,0.47860215564547176,4.645498851838925
neso_2025,shape,STEP12_D17,81551,C3,M_MEAN,0.456368698000085,0.47871173412020146,4.667325767808784
neso_2025,shape,STEP12_D17,81551,C3,M_ROTATE16,0.456368698000085,0.4810356141640382,5.12787732085499
neso_2025,shape,STEP12_D17,81551,C3,M_RECENCY,0.456368698000085,0.46452316853212045,1.7554496921657003
neso_2025,shape,STEP12_D17,81551,C1,C0,0.476402495035278,0.476402495035278,0.0
neso_2025,shape,STEP12_D17,81552,C2,C0,0.5255831429286133,0.6137834018778983,14.369932239847516
neso_2025,shape,STEP12_D17,81552,C3,C0,0.5127776953227959,0.6137834018778983,16.45624600568715
neso_2025,shape,STEP12_D17,81552,C3,C2,0.5127776953227959,0.5255831429286133,2.436426620242016
neso_2025,shape,STEP12_D17,81552,C3,M_MEAN,0.5127776953227959,0.5148514735102677,0.40279154167176534
neso_2025,shape,STEP12_D17,81552,C3,M_ROTATE16,0.5127776953227959,0.5238256487552574,2.1090898200029295
neso_2025,shape,STEP12_D17,81552,C3,M_RECENCY,0.5127776953227959,0.5236279120621917,2.072123446717089
neso_2025,shape,STEP12_D17,81552,C1,C0,0.6137834018778983,0.6137834018778983,0.0
neso_2025,shape,STEP12_D17,81553,C2,C0,0.43781987617851537,0.4484496406904187,2.3703362757829582
neso_2025,shape,STEP12_D17,81553,C3,C0,0.4273805291226752,0.4484496406904187,4.69821127190696
neso_2025,shape,STEP12_D17,81553,C3,C2,0.4273805291226752,0.43781987617851537,2.3843931314766587
neso_2025,shape,STEP12_D17,81553,C3,M_MEAN,0.4273805291226752,0.43819816977904263,2.4686640434445684
neso_2025,shape,STEP12_D17,81553,C3,M_ROTATE16,0.4273805291226752,0.4373230870916596,2.273504020815742
neso_2025,shape,STEP12_D17,81553,C3,M_RECENCY,0.4273805291226752,0.43024793789102384,0.6664549706859701
neso_2025,shape,STEP12_D17,81553,C1,C0,0.4484496406904187,0.4484496406904187,0.0
neso_2025,shape,STEP12_D63,81551,C2,C0,0.35800562443149037,0.34888484675966114,-2.614265926577297
neso_2025,shape,STEP12_D63,81551,C3,C0,0.3528400615434038,0.34888484675966114,-1.1336734227575418
neso_2025,shape,STEP12_D63,81551,C3,C2,0.3528400615434038,0.35800562443149037,1.4428719929440836
neso_2025,shape,STEP12_D63,81551,C3,M_MEAN,0.3528400615434038,0.3570649208312714,1.1832188045893255
neso_2025,shape,STEP12_D63,81551,C3,M_ROTATE16,0.3528400615434038,0.35811592276939475,1.4732272123482937
neso_2025,shape,STEP12_D63,81551,C3,M_RECENCY,0.3528400615434038,0.35082362772539993,-0.5747713832952472
neso_2025,shape,STEP12_D63,81551,C1,C0,0.34888484675966114,0.34888484675966114,0.0
neso_2025,shape,STEP12_D63,81552,C2,C0,0.32021130687409266,0.3317083343420846,3.466005004304551
neso_2025,shape,STEP12_D63,81552,C3,C0,0.3419660769699441,0.3317083343420846,-3.0923982203235445
neso_2025,shape,STEP12_D63,81552,C3,C2,0.3419660769699441,0.32021130687409266,-6.793879425502425
neso_2025,shape,STEP12_D63,81552,C3,M_MEAN,0.3419660769699441,0.3222002116681681,-6.134653108835542
neso_2025,shape,STEP12_D63,81552,C3,M_ROTATE16,0.3419660769699441,0.32020959652027703,-6.794449849753126
