panel,kind,arm,seed,condition,nmae,mae,pinball,crossing,nrmse
neso_2025,shape,C0,81551,STEP8_D33,0.33837447428679446,2233.7057154453273,0.2740921610514676,0.0021820068359375,0.4236050374687583
neso_2025,shape,C0,81552,PAIRED_SHIFT8_D32,0.3517126871686983,2321.755035391616,0.28689513984790355,0.0006103515625,0.4443491352181024
neso_2025,shape,C0,81552,PULSE8_D32,6.082942859335008,40155.22819876671,5.924178703829032,0.0006103515625,6.363271496132185
neso_2025,shape,C0,81552,RAMP8_D32,0.8295776209179712,5476.276770450018,0.6532824246580874,0.0,1.025462937078803
neso_2025,shape,C0,81552,STEP12_D17,0.6137834018778983,4051.758028467939,0.5007000310194313,0.0033111572265625,0.7418625185976359
neso_2025,shape,C0,81552,STEP12_D63,0.3317083343420846,2189.70063815384,0.2646686507827216,0.0020904541015625,0.42709027297691143
neso_2025,shape,C0,81552,STEP6_D17,0.3898874397734196,2573.757386510467,0.3128841057272014,1.52587890625e-05,0.4905465326608071
neso_2025,shape,C0,81552,STEP6_D63,0.2977286092615941,1965.3908515438081,0.23885418951373646,0.0,0.38602974443172505
neso_2025,shape,C0,81552,STEP8_D31,0.34317551571316035,2265.3987493148793,0.28224073447290127,0.0011444091796875,0.4369250742282469
neso_2025,shape,C0,81552,STEP8_D33,0.3703942521566291,2445.077335559081,0.30385058338635984,0.00103759765625,0.46444933833881064
neso_2025,shape,C0,81553,PAIRED_SHIFT8_D32,0.32055495510662957,2116.0740237430573,0.25764439390999255,0.00103759765625,0.40707332504334803
neso_2025,shape,C0,81553,PULSE8_D32,6.290667391010239,41526.47664952278,6.158723511627583,0.00103759765625,6.589838939370884
neso_2025,shape,C0,81553,RAMP8_D32,0.8604024171952496,5679.759978712462,0.6726814711509698,0.0,1.0791717614432377
neso_2025,shape,C0,81553,STEP12_D17,0.4484496406904187,2960.3430566413876,0.36565324859795667,0.0011138916015625,0.5566832582940342
neso_2025,shape,C0,81553,STEP12_D63,0.3859807584416543,2547.9682768632906,0.31088367036734615,0.000701904296875,0.4904275341995476
neso_2025,shape,C0,81553,STEP6_D17,0.360602353773904,2380.4382417602537,0.289504902334791,0.0,0.45115614096952794
neso_2025,shape,C0,81553,STEP6_D63,0.3260228649571205,2152.1692449039465,0.26295682438017687,0.0001678466796875,0.41798730836420306
neso_2025,shape,C0,81553,STEP8_D31,0.32187450465496753,2124.7847439418792,0.2580872139000886,0.00128173828125,0.40899542849028686
neso_2025,shape,C0,81553,STEP8_D33,0.3234454091823973,2135.1547295288083,0.2601774690228073,0.0010223388671875,0.40868479401057206
neso_2025,shape,C1,81551,PAIRED_SHIFT8_D32,0.32859077968305545,2169.1207771144864,0.2649231033924746,0.0015716552734375,0.4130688971428176
neso_2025,shape,C1,81551,PULSE8_D32,6.196157809034635,40902.592138528824,6.054571219886918,0.0015716552734375,6.485955988622233
neso_2025,shape,C1,81551,RAMP8_D32,0.9941404285680393,6562.602459680746,0.7764345761165506,3.0517578125e-05,1.1825752070632674
neso_2025,shape,C1,81551,STEP12_D17,0.476402495035278,3144.867763018034,0.396740547854477,0.00421142578125,0.5952450254479781
neso_2025,shape,C1,81551,STEP12_D63,0.34888484675966114,2303.0876601490027,0.27573047622272023,0.0003814697265625,0.451223938011067
neso_2025,shape,C1,81551,STEP6_D17,0.34893855110499866,2303.442177738952,0.281739854662794,7.62939453125e-05,0.43746604946798523
neso_2025,shape,C1,81551,STEP6_D63,0.31488386680722547,2078.637564110947,0.25354120012950104,1.52587890625e-05,0.4073598052830368
neso_2025,shape,C1,81551,STEP8_D31,0.3219334299044209,2125.173726198196,0.2590381416182877,0.0025634765625,0.4051178773380055
neso_2025,shape,C1,81551,STEP8_D33,0.33837447428679446,2233.7057154453273,0.2740921610514676,0.0021820068359375,0.4236050374687583
neso_2025,shape,C1,81552,PAIRED_SHIFT8_D32,0.3517126871686983,2321.755035391616,0.28689513984790355,0.0006103515625,0.4443491352181024
neso_2025,shape,C1,81552,PULSE8_D32,6.082942859335008,40155.22819876671,5.924178703829032,0.0006103515625,6.363271496132185
neso_2025,shape,C1,81552,RAMP8_D32,0.8295776209179712,5476.276770450018,0.6532824246580874,0.0,1.025462937078803
neso_2025,shape,C1,81552,STEP12_D17,0.6137834018778983,4051.758028467939,0.5007000310194313,0.0033111572265625,0.7418625185976359
neso_2025,shape,C1,81552,STEP12_D63,0.3317083343420846,2189.70063815384,0.2646686507827216,0.0020904541015625,0.42709027297691143
neso_2025,shape,C1,81552,STEP6_D17,0.3898874397734196,2573.757386510467,0.3128841057272014,1.52587890625e-05,0.4905465326608071
neso_2025,shape,C1,81552,STEP6_D63,0.2977286092615941,1965.3908515438081,0.23885418951373646,0.0,0.38602974443172505
neso_2025,shape,C1,81552,STEP8_D31,0.34317551571316035,2265.3987493148793,0.28224073447290127,0.0011444091796875,0.4369250742282469
neso_2025,shape,C1,81552,STEP8_D33,0.3703942521566291,2445.077335559081,0.30385058338635984,0.00103759765625,0.46444933833881064
neso_2025,shape,C1,81553,PAIRED_SHIFT8_D32,0.32055495510662957,2116.0740237430573,0.25764439390999255,0.00103759765625,0.40707332504334803
neso_2025,shape,C1,81553,PULSE8_D32,6.290667391010239,41526.47664952278,6.158723511627583,0.00103759765625,6.589838939370884
neso_2025,shape,C1,81553,RAMP8_D32,0.8604024171952496,5679.759978712462,0.6726814711509698,0.0,1.0791717614432377
neso_2025,shape,C1,81553,STEP12_D17,0.4484496406904187,2960.3430566413876,0.36565324859795667,0.0011138916015625,0.5566832582940342
neso_2025,shape,C1,81553,STEP12_D63,0.3859807584416543,2547.9682768632906,0.31088367036734615,0.000701904296875,0.4904275341995476
neso_2025,shape,C1,81553,STEP6_D17,0.360602353773904,2380.4382417602537,0.289504902334791,0.0,0.45115614096952794
neso_2025,shape,C1,81553,STEP6_D63,0.3260228649571205,2152.1692449039465,0.26295682438017687,0.0001678466796875,0.41798730836420306
neso_2025,shape,C1,81553,STEP8_D31,0.32187450465496753,2124.7847439418792,0.2580872139000886,0.00128173828125,0.40899542849028686
neso_2025,shape,C1,81553,STEP8_D33,0.3234454091823973,2135.1547295288083,0.2601774690228073,0.0010223388671875,0.40868479401057206
neso_2025,shape,C2,81551,PAIRED_SHIFT8_D32,0.3147069730038162,2077.4698380271907,0.25528756037977657,0.00244140625,0.39867060550282996
neso_2025,shape,C2,81551,PULSE8_D32,6.197153200818225,40909.16300153732,6.052071558430114,0.00244140625,6.4864326116117565
neso_2025,shape,C2,81551,RAMP8_D32,1.0312976378654415,6807.887719310758,0.809028438405042,3.0517578125e-05,1.2368710607674136
neso_2025,shape,C2,81551,STEP12_D17,0.47860215564547176,3159.3883455394725,0.3894315697382264,0.0034942626953125,0.6011190428179337
neso_2025,shape,C2,81551,STEP12_D63,0.35800562443149037,2363.296496107484,0.28542084123388306,0.00299072265625,0.461011150726955
neso_2025,shape,C2,81551,STEP6_D17,0.3520266756631265,2323.827762349128,0.2827014624060545,4.57763671875e-05,0.44595469102825763
neso_2025,shape,C2,81551,STEP6_D63,0.3109123984024283,2052.420776650238,0.2503100431805628,3.0517578125e-05,0.40146063512020586
neso_2025,shape,C2,81551,STEP8_D31,0.31188397979635546,2058.834460534668,0.25323121218238054,0.004180908203125,0.3958052742916308
neso_2025,shape,C2,81551,STEP8_D33,0.3254788993892225,2148.578374166488,0.26511392390919064,0.00323486328125,0.41039429935008226
neso_2025,shape,C2,81552,PAIRED_SHIFT8_D32,0.3366904478822777,2222.588980317306,0.27519274978483543,0.0023651123046875,0.4264283431916908
neso_2025,shape,C2,81552,PULSE8_D32,6.114275048672699,40362.0608522892,5.96846174454023,0.0023651123046875,6.398146366190471
neso_2025,shape,C2,81552,RAMP8_D32,0.7787858362247866,5140.985818004607,0.6146938111132683,6.103515625e-05,0.9663522953257824
neso_2025,shape,C2,81552,STEP12_D17,0.5255831429286133,3469.5231452545145,0.4360280274236518,0.0078887939453125,0.6437123496078837
neso_2025,shape,C2,81552,STEP12_D63,0.32021130687409266,2113.8055044561393,0.25634408816866,0.0054931640625,0.41291391832482205
neso_2025,shape,C2,81552,STEP6_D17,0.35880425626484685,2368.568490971946,0.28961791872528375,0.0004119873046875,0.45635105602489384
neso_2025,shape,C2,81552,STEP6_D63,0.29734594388508395,1962.8647690418245,0.23911410023020216,7.62939453125e-05,0.38417064561504355
neso_2025,shape,C2,81552,STEP8_D31,0.32909770141432293,2172.46711099739,0.27055825977186826,0.0037841796875,0.41906489316935003
neso_2025,shape,C2,81552,STEP8_D33,0.35420518457491723,2338.2087165203084,0.2911165222073434,0.0035400390625,0.44498638005754737
neso_2025,shape,C2,81553,PAIRED_SHIFT8_D32,0.31148487388542884,2056.199849409866,0.2537493893928055,0.0018463134765625,0.39747655755395606
neso_2025,shape,C2,81553,PULSE8_D32,6.224460300477032,41089.424898386,6.095978058544691,0.0018463134765625,6.5214693474000756
neso_2025,shape,C2,81553,RAMP8_D32,0.9026337786578483,5958.54115353031,0.7173733360166562,0.0,1.1211180305183392
neso_2025,shape,C2,81553,STEP12_D17,0.43781987617851537,2890.172971282195,0.35632476708304184,0.0024871826171875,0.5543127871740989
neso_2025,shape,C2,81553,STEP12_D63,0.3733500499918574,2464.5893940031065,0.30186192497465253,0.0018463134765625,0.47324768947482915
neso_2025,shape,C2,81553,STEP6_D17,0.3462120323935821,2285.443655711555,0.2791445058864134,4.57763671875e-05,0.43935601236556204
neso_2025,shape,C2,81553,STEP6_D63,0.31784927976421457,2098.213094696236,0.2573680469245416,0.000213623046875,0.4075356871987949
neso_2025,shape,C2,81553,STEP8_D31,0.3123127393988265,2061.6648240737914,0.25401512351529654,0.0028076171875,0.39810784658436166
neso_2025,shape,C2,81553,STEP8_D33,0.32036141967723475,2114.796441574096,0.26177153582309814,0.0017547607421875,0.4071685515985561
neso_2025,shape,C3,81551,PAIRED_SHIFT8_D32,0.3113630027107095,2055.3953432777403,0.2523451944430098,0.003204345703125,0.3941842100472921
neso_2025,shape,C3,81551,PULSE8_D32,6.208220175560049,40982.21923542023,6.067823795818276,0.003204345703125,6.4996474971587785
neso_2025,shape,C3,81551,RAMP8_D32,1.0148951996892273,6699.610580561826,0.7976416063443047,3.0517578125e-05,1.2129909543828468
neso_2025,shape,C3,81551,STEP12_D17,0.456368698000085,3012.618996222304,0.3742284040652538,0.0045623779296875,0.5731331724421924
neso_2025,shape,C3,81551,STEP12_D63,0.3528400615434038,2329.1971528549207,0.28025569458796556,0.0026397705078125,0.4526728568221235
neso_2025,shape,C3,81551,STEP6_D17,0.3398246004062817,2243.2784085630415,0.2734568148100508,7.62939453125e-05,0.43031425164115944
neso_2025,shape,C3,81551,STEP6_D63,0.3114975422557855,2056.2834769096376,0.2507873143790569,9.1552734375e-05,0.40085932236417277
neso_2025,shape,C3,81551,STEP8_D31,0.31212596706713497,2060.4318870277402,0.25266274736770955,0.0052642822265625,0.3949160164982265
neso_2025,shape,C3,81551,STEP8_D33,0.32132576759164816,2121.162375212097,0.26145778310251977,0.0040740966796875,0.4049038854240975
neso_2025,shape,C3,81552,PAIRED_SHIFT8_D32,0.32149885563946634,2122.3049784255977,0.2613208190952505,0.002166748046875,0.4108965437523158
neso_2025,shape,C3,81552,PULSE8_D32,6.160574962344409,40667.6996922493,6.009424712755035,0.002166748046875,6.446393514391469
neso_2025,shape,C3,81552,RAMP8_D32,0.7694007268306228,5079.032053501509,0.6060727490281574,7.62939453125e-05,0.9576403732475495
neso_2025,shape,C3,81552,STEP12_D17,0.5127776953227959,3384.9907597480756,0.42271113149304673,0.0057830810546875,0.6314297113120485
neso_2025,shape,C3,81552,STEP12_D63,0.3419660769699441,2257.4149017185223,0.27088766040288964,0.0043792724609375,0.43754653028862295
neso_2025,shape,C3,81552,STEP6_D17,0.35329092216381486,2332.1734114713663,0.2850719772117929,0.0002899169921875,0.4505133367580834
neso_2025,shape,C3,81552,STEP6_D63,0.30536724820155464,2015.81567006588,0.24401018851601483,1.52587890625e-05,0.3929977353251361
neso_2025,shape,C3,81552,STEP8_D31,0.3157543125672195,2084.383623039245,0.25787584680022524,0.0034027099609375,0.40467598415700007
neso_2025,shape,C3,81552,STEP8_D33,0.3348536002501274,2210.4634289943688,0.2734735049090353,0.003021240234375,0.4245704308722645
neso_2025,shape,C3,81553,PAIRED_SHIFT8_D32,0.31020568074108623,2047.755533260727,0.2515462004431133,0.0018157958984375,0.395185844515427
neso_2025,shape,C3,81553,PULSE8_D32,6.257215136056598,41305.648842573166,6.1313135210287815,0.0018157958984375,6.555579445816732
neso_2025,shape,C3,81553,RAMP8_D32,0.8852652695832883,5843.8867072385765,0.6988372790957391,0.0,1.103760288001204
neso_2025,shape,C3,81553,STEP12_D17,0.4273805291226752,2821.259885467147,0.34987450381889135,0.0022125244140625,0.5376833622876532
neso_2025,shape,C3,81553,STEP12_D63,0.3743935567526557,2471.4778775999084,0.3032931874973673,0.0012664794921875,0.47566286881113257
neso_2025,shape,C3,81553,STEP6_D17,0.3459544944911156,2283.743575095558,0.2785071530579746,4.57763671875e-05,0.4368201395659129
neso_2025,shape,C3,81553,STEP6_D63,0.3180538504515961,2099.563523727799,0.25764956048002585,0.00018310546875,0.408251084575737
neso_2025,shape,C3,81553,STEP8_D31,0.3135376577527306,2069.7508569633483,0.25371122415440145,0.00262451171875,0.39882581304039694
neso_2025,shape,C3,81553,STEP8_D33,0.31593746074280143,2085.5926360046383,0.25713996898965596,0.0018310546875,0.40121947766121907
neso_2025,shape,M_MEAN,81551,PAIRED_SHIFT8_D32,0.31435873513379253,2075.1710212436674,0.2549897802942528,0.0024871826171875,0.3984719077071982
neso_2025,shape,M_MEAN,81551,PULSE8_D32,6.199042364387179,40921.63390517235,6.0532149180276615,0.0024871826171875,6.488475495209364
neso_2025,shape,M_MEAN,81551,RAMP8_D32,1.0344127311243465,6828.451331950949,0.811061394526552,3.0517578125e-05,1.2423966909571027
neso_2025,shape,M_MEAN,81551,STEP12_D17,0.47871173412020146,3160.111704078291,0.3889284140488043,0.0035858154296875,0.602207525122881
neso_2025,shape,M_MEAN,81551,STEP12_D63,0.3570649208312714,2357.086645282365,0.2845188102618633,0.0028839111328125,0.4596381536417265
neso_2025,shape,M_MEAN,81551,STEP6_D17,0.3521308023885199,2324.515132346916,0.2826639465852,6.103515625e-05,0.44664656197913727
neso_2025,shape,M_MEAN,81551,STEP6_D63,0.3107044382789057,2051.04797299099,0.2500839371810458,3.0517578125e-05,0.4011042361217946
neso_2025,shape,M_MEAN,81551,STEP8_D31,0.3119927546826244,2059.55251435852,0.25334624047185283,0.0043487548828125,0.39617109929249256
neso_2025,shape,M_MEAN,81551,STEP8_D33,0.3250931086937017,2146.031660548782,0.2648034973622132,0.0032806396484375,0.4101460054166781
neso_2025,shape,M_MEAN,81552,PAIRED_SHIFT8_D32,0.3336606247618131,2202.5882600051873,0.272469387625703,0.0023193359375,0.42325400284201964
neso_2025,shape,M_MEAN,81552,PULSE8_D32,6.123759389204352,40424.66966962814,5.9776130559828315,0.0023193359375,6.408060149789073
neso_2025,shape,M_MEAN,81552,RAMP8_D32,0.7738550718830609,5108.436446439741,0.6108671621550448,7.62939453125e-05,0.9620058291156665
neso_2025,shape,M_MEAN,81552,STEP12_D17,0.5148514735102677,3398.680356753538,0.42712111822644205,0.0088043212890625,0.632377047748553
neso_2025,shape,M_MEAN,81552,STEP12_D63,0.3222002116681681,2126.934828159905,0.25765826889946847,0.0049896240234375,0.41530133957703086
neso_2025,shape,M_MEAN,81552,STEP6_D17,0.3555220754114814,2346.901885809898,0.28699989761549666,0.00042724609375,0.4529983454401732
neso_2025,shape,M_MEAN,81552,STEP6_D63,0.2984076317169224,1969.8732710365298,0.23985863913955308,7.62939453125e-05,0.3854752291012339
neso_2025,shape,M_MEAN,81552,STEP8_D31,0.3268576545064641,2157.6799270896904,0.2684935684709272,0.0037841796875,0.41665942022662095
neso_2025,shape,M_MEAN,81552,STEP8_D33,0.3505897462285231,2314.342184284972,0.28785156978068727,0.003448486328125,0.4411682290364251
neso_2025,shape,M_MEAN,81553,PAIRED_SHIFT8_D32,0.31141631617510446,2055.74728055191,0.2536769101269167,0.001861572265625,0.39741602082855604
neso_2025,shape,M_MEAN,81553,PULSE8_D32,6.226003842073973,41099.614253520966,6.097412510838494,0.001861572265625,6.523133286152791
neso_2025,shape,M_MEAN,81553,RAMP8_D32,0.9027474081493332,5959.2912539777735,0.7178412670944064,0.0,1.1219740970759933
neso_2025,shape,M_MEAN,81553,STEP12_D17,0.43819816977904263,2892.6701944530478,0.3565742081356904,0.0026702880859375,0.5553333206819532
neso_2025,shape,M_MEAN,81553,STEP12_D63,0.3750452524015507,2475.779905105783,0.3031830603390759,0.001861572265625,0.4752609393581469
neso_2025,shape,M_MEAN,81553,STEP6_D17,0.34582484769849897,2282.8877399080275,0.27886939732147714,4.57763671875e-05,0.4391916356644712
neso_2025,shape,M_MEAN,81553,STEP6_D63,0.3188377223713596,2104.738084223366,0.25807676764648935,0.0001983642578125,0.40862294338483657
neso_2025,shape,M_MEAN,81553,STEP8_D31,0.31241681869167,2062.351880955887,0.25407674334536207,0.0029296875,0.3982085320270948
neso_2025,shape,M_MEAN,81553,STEP8_D33,0.32011960509763393,2113.2001550643918,0.2615979918387209,0.0018157958984375,0.40693686150661695
neso_2025,shape,M_RECENCY,81551,PAIRED_SHIFT8_D32,0.3120945194174086,2060.2242921874995,0.25286407499223507,0.002838134765625,0.3947508497340473
neso_2025,shape,M_RECENCY,81551,PULSE8_D32,6.202285481026203,40943.0426363945,6.061067012812595,0.002838134765625,6.493187057593084
neso_2025,shape,M_RECENCY,81551,RAMP8_D32,1.023467993195634,6756.202017882726,0.8041727990073437,3.0517578125e-05,1.2233293168341683
neso_2025,shape,M_RECENCY,81551,STEP12_D17,0.46452316853212045,3066.4489651412946,0.38020091467943984,0.004425048828125,0.5823423006276421
neso_2025,shape,M_RECENCY,81551,STEP12_D63,0.35082362772539993,2315.8861022693645,0.2783389729281561,0.002685546875,0.450242641256377
neso_2025,shape,M_RECENCY,81551,STEP6_D17,0.3420737008907823,2258.125357693672,0.2752385905192791,7.62939453125e-05,0.4330245895421996
neso_2025,shape,M_RECENCY,81551,STEP6_D63,0.31115797190883093,2054.041876900101,0.25040301271652904,0.0001068115234375,0.40034195289834945
neso_2025,shape,M_RECENCY,81551,STEP8_D31,0.31266577470864787,2063.995310115814,0.25309778807405153,0.0048828125,0.39542953492645
neso_2025,shape,M_RECENCY,81551,STEP8_D33,0.3223406674096733,2127.8620162796014,0.2622127945466655,0.003692626953125,0.40595610511988256
neso_2025,shape,M_RECENCY,81552,PAIRED_SHIFT8_D32,0.32217390451977573,2126.761167224502,0.26203991752225586,0.0022735595703125,0.411540284697599
neso_2025,shape,M_RECENCY,81552,PULSE8_D32,6.156804564369982,40642.81022763252,6.005366582036923,0.0022735595703125,6.4427406392844
neso_2025,shape,M_RECENCY,81552,RAMP8_D32,0.7688757947921459,5075.5668284811,0.6055533888912211,9.1552734375e-05,0.954514718532379
neso_2025,shape,M_RECENCY,81552,STEP12_D17,0.5236279120621917,3456.616112681959,0.43124126155587755,0.00543212890625,0.6430477049110002
neso_2025,shape,M_RECENCY,81552,STEP12_D63,0.33946494206521377,2240.90420201645,0.26888581527205846,0.005218505859375,0.43456318565312363
neso_2025,shape,M_RECENCY,81552,STEP6_D17,0.3565760447375322,2353.8594357624047,0.28751647009439407,0.0002288818359375,0.4538679596352966
neso_2025,shape,M_RECENCY,81552,STEP6_D63,0.30445331767718486,2009.7825558952336,0.2431958678983498,1.52587890625e-05,0.39181706383744425
neso_2025,shape,M_RECENCY,81552,STEP8_D31,0.31649157402069866,2089.2504946491235,0.2586747336909238,0.003692626953125,0.4054144044211369
neso_2025,shape,M_RECENCY,81552,STEP8_D33,0.33680482155731967,2223.3439933311456,0.2753621110174556,0.00311279296875,0.42663495092208087
neso_2025,shape,M_RECENCY,81553,PAIRED_SHIFT8_D32,0.3093171510057379,2041.89009689064,0.25088386167770904,0.001861572265625,0.394082225144638
neso_2025,shape,M_RECENCY,81553,PULSE8_D32,6.252197376660586,41272.52519202232,6.126066608504407,0.001861572265625,6.550171894376474
neso_2025,shape,M_RECENCY,81553,RAMP8_D32,0.8865862143203627,5852.606637473295,0.6994469164825317,0.0,1.1047855246398297
neso_2025,shape,M_RECENCY,81553,STEP12_D17,0.43024793789102384,2840.18846265335,0.35212252676358635,0.0020599365234375,0.5407536516897196
neso_2025,shape,M_RECENCY,81553,STEP12_D63,0.3727185535439648,2460.42070714245,0.301666297576826,0.0012664794921875,0.4737214359387792
neso_2025,shape,M_RECENCY,81553,STEP6_D17,0.3460553094102593,2284.409082922554,0.2784742882330296,3.0517578125e-05,0.4368283600228689
neso_2025,shape,M_RECENCY,81553,STEP6_D63,0.3174816171013337,2095.786049354935,0.25701743894167584,0.0001678466796875,0.40742898898323443
neso_2025,shape,M_RECENCY,81553,STEP8_D31,0.3123869429119788,2062.154662474823,0.2529024257421958,0.002593994140625,0.3974105030134884
neso_2025,shape,M_RECENCY,81553,STEP8_D33,0.31580338186336815,2084.707543357086,0.25696174720326365,0.00177001953125,0.40087612448623283
neso_2025,shape,M_ROTATE16,81551,PAIRED_SHIFT8_D32,0.3152968294556985,2081.3636474838254,0.2562033181218238,0.002716064453125,0.39963676544448934
neso_2025,shape,M_ROTATE16,81551,PULSE8_D32,6.194400921253029,40890.994424819946,6.0493054408253215,0.002716064453125,6.483398518664897
neso_2025,shape,M_ROTATE16,81551,RAMP8_D32,1.0341372465207044,6826.632780078886,0.811941909345689,3.0517578125e-05,1.2405545343862323
neso_2025,shape,M_ROTATE16,81551,STEP12_D17,0.4810356141640382,3175.4522942539197,0.390588104994005,0.0035858154296875,0.6040987741440595
neso_2025,shape,M_ROTATE16,81551,STEP12_D63,0.35811592276939475,2364.024606666948,0.2852988315151818,0.0034942626953125,0.46062451710707797
neso_2025,shape,M_ROTATE16,81551,STEP6_D17,0.35294071458777604,2329.861592100715,0.2833788903386848,4.57763671875e-05,0.4473315699359738
neso_2025,shape,M_ROTATE16,81551,STEP6_D63,0.3115639640474401,2056.721945963669,0.25080988310865665,3.0517578125e-05,0.402031840005199
neso_2025,shape,M_ROTATE16,81551,STEP8_D31,0.31278285781867726,2064.7682088771817,0.2544921830132604,0.0048370361328125,0.3971694944425379
neso_2025,shape,M_ROTATE16,81551,STEP8_D33,0.32635323206561295,2154.3500917304987,0.2662875182603509,0.0036773681640625,0.41171304793228536
neso_2025,shape,M_ROTATE16,81552,PAIRED_SHIFT8_D32,0.3365067483963844,2221.3763279964437,0.27496309050062623,0.0022125244140625,0.426347899098693
neso_2025,shape,M_ROTATE16,81552,PULSE8_D32,6.117081053439156,40380.584084272385,5.971433433529084,0.0022125244140625,6.401052026044998
neso_2025,shape,M_ROTATE16,81552,RAMP8_D32,0.7813428198006387,5157.865190598295,0.6169668777566146,6.103515625e-05,0.968765018487606
neso_2025,shape,M_ROTATE16,81552,STEP12_D17,0.5238256487552574,3457.921428581999,0.4348376815568732,0.0084686279296875,0.6418450297005613
neso_2025,shape,M_ROTATE16,81552,STEP12_D63,0.32020959652027703,2113.7942139263155,0.25632992265757887,0.0040740966796875,0.41341830022806947
neso_2025,shape,M_ROTATE16,81552,STEP6_D17,0.35856765840995974,2367.0066415391916,0.28964085910321585,0.00042724609375,0.45619897002411125
neso_2025,shape,M_ROTATE16,81552,STEP6_D63,0.29781087005636886,1965.9338783422472,0.23956601000883188,1.52587890625e-05,0.3850167815070975
neso_2025,shape,M_ROTATE16,81552,STEP8_D31,0.329858710014161,2177.490744244384,0.27116242895409254,0.0036163330078125,0.4200296374124826
neso_2025,shape,M_ROTATE16,81552,STEP8_D33,0.3542073033328087,2338.222703041076,0.2910569033577977,0.0032806396484375,0.44528941479423556
neso_2025,shape,M_ROTATE16,81553,PAIRED_SHIFT8_D32,0.3116589904932631,2057.34924243927,0.2539270803688859,0.00177001953125,0.3976322723872255
neso_2025,shape,M_ROTATE16,81553,PULSE8_D32,6.223321476796534,41081.90720081329,6.094685351418233,0.00177001953125,6.5202523669846775
neso_2025,shape,M_ROTATE16,81553,RAMP8_D32,0.9030303103531975,5961.158771529195,0.7176630118268599,0.0,1.12222591133974
neso_2025,shape,M_ROTATE16,81553,STEP12_D17,0.4373230870916596,2886.8935258541096,0.3558237898370681,0.0026092529296875,0.5538590918969238
neso_2025,shape,M_ROTATE16,81553,STEP12_D63,0.37164584651242477,2453.3394642904295,0.30026756658247616,0.0018463134765625,0.4710433657767203
neso_2025,shape,M_ROTATE16,81553,STEP6_D17,0.3459308245435844,2283.587323069763,0.278952095221751,4.57763671875e-05,0.4392199292365165
neso_2025,shape,M_ROTATE16,81553,STEP6_D63,0.31782258755093107,2098.0368918384556,0.2572787341259317,0.0001983642578125,0.4074333611552083
neso_2025,shape,M_ROTATE16,81553,STEP8_D31,0.3123767922889841,2062.0876553382873,0.2541598579448055,0.002777099609375,0.398178363293264
neso_2025,shape,M_ROTATE16,81553,STEP8_D33,0.32071497228451,2117.1303424430844,0.2620723630746256,0.0018157958984375,0.40755679265381833
neso_2025,standard,C0,81551,BURST16,0.2440356001998128,1610.9480955600739,0.197391783473129,0.00186920166015625,0.3249930642958352
neso_2025,standard,C0,81551,BURST4,0.22893026670734842,1511.2335121035576,0.18290602793729058,7.62939453125e-06,0.30541742951331513
neso_2025,standard,C0,81551,BURST8,0.24963869237186267,1647.9356935024261,0.20122372180796685,0.00066375732421875,0.4371708492171036
neso_2025,standard,C0,81551,POINT16,0.228016780906055,1505.2033336758614,0.18160193437951674,0.00011444091796875,0.3011063556149237
neso_2025,standard,C0,81551,POINT4,0.22877457715027363,1510.2057612538338,0.1827301857655931,0.0,0.3037034870816338
neso_2025,standard,C0,81551,POINT8,0.2268985663743775,1497.8216829299927,0.18081483134482,0.0,0.30190306773522585
neso_2025,standard,C0,81551,REFERENCE,0.2258416179406044,1490.8444670438766,0.1809183831178628,0.0,0.3001726531569303
neso_2025,standard,C0,81551,SHIFT4,0.29685997636197786,1959.656759820175,0.2402721442437994,2.288818359375e-05,0.37891583124310946
neso_2025,standard,C0,81551,SHIFT8,0.3238133420813228,2137.583558774757,0.2586100337166513,0.00176239013671875,0.40837864673740043
neso_2025,standard,C0,81551,SHIFT_POINT,0.33381227174870126,2203.5893247044564,0.2681389550755749,1.52587890625e-05,0.4912118904728298
neso_2025,standard,C0,81552,BURST16,0.23740753722939179,1567.1943751573563,0.190770365895057,0.000518798828125,0.31599492216087754
neso_2025,standard,C0,81552,BURST4,0.22397220814337382,1478.503963649273,0.1780684963052308,0.0,0.3008140488675125
neso_2025,standard,C0,81552,BURST8,0.2533781995347847,1672.6212391257286,0.20493727772690787,0.00018310546875,0.516446883465102
neso_2025,standard,C0,81552,POINT16,0.22169226301849548,1463.4534003138542,0.17586481422346745,1.52587890625e-05,0.29560369492922295
neso_2025,standard,C0,81552,POINT4,0.22358439703958669,1475.943912744522,0.17765617991943064,0.0,0.29911710255557333
neso_2025,standard,C0,81552,POINT8,0.22152381559878787,1462.3414312005043,0.17576449715162884,0.0,0.2994422872177276
neso_2025,standard,C0,81552,REFERENCE,0.22102376398434578,1459.0404489040375,0.1761745281125197,0.0,0.2962822154565063
neso_2025,standard,C0,81552,SHIFT4,0.3042245585534049,2008.272452146053,0.24487993377408052,0.0,0.3896792483742093
neso_2025,standard,C0,81552,SHIFT8,0.34195566284609025,2257.3461551382056,0.2766491805166851,0.00064849853515625,0.43197700303249353
neso_2025,standard,C0,81552,SHIFT_POINT,0.33325773172904105,2199.9286490167615,0.26571110716482593,0.0,0.5074430605388258
neso_2025,standard,C0,81553,BURST16,0.2560090250238705,1689.9880630970001,0.20769843580391237,0.00244140625,0.3374486500345208
