source,arm,seed,role,condition,subset,count,mean,std,min,p10,p25,median,p75,p90,max,histogram
ettm1,B5,81552,E_DISCOVERY,BURST4,all_slots,524288,0.01919521950185299,0.0003457866550888866,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.02709174156188965,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,BURST4,clipped_slots,3402,0.022465137764811516,0.0015559926396235824,0.019311273470520973,0.02055637203156948,0.02117416961118579,0.02230444084852934,0.02361497189849615,0.024609983153641223,0.02709174156188965,"[3402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,BURST8,all_slots,524288,0.019229207187891006,0.0005024312413297594,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.02780100889503956,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,BURST8,clipped_slots,10945,0.022189689800143242,0.0013497815234586596,0.01935693435370922,0.02061700224876404,0.02115774154663086,0.02199454791843891,0.02304261364042759,0.024039196968078613,0.02780100889503956,"[10945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,BURST16,all_slots,524288,0.01927880570292473,0.0008313889848068357,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.030547844246029854,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,BURST16,clipped_slots,11218,0.024438753724098206,0.0019526196410879493,0.01946638897061348,0.021843350678682327,0.023006197530776262,0.024357431568205357,0.02597323851659894,0.027118730731308462,0.030547844246029854,"[11218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,SHIFT4,all_slots,524288,0.019228246062994003,0.0003958012966904789,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.02798743173480034,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,SHIFT4,clipped_slots,3785,0.022342124953866005,0.0015420413110405207,0.019331932067871094,0.020564141497015954,0.021124359220266342,0.02211851254105568,0.023318756371736526,0.024523869156837463,0.02798743173480034,"[3785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,SHIFT8,all_slots,524288,0.01937626674771309,0.0008915821672417223,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.028784599155187607,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,SHIFT8,clipped_slots,31809,0.02256513573229313,0.0013277000980451703,0.01929974928498268,0.0208673607558012,0.021563086658716202,0.022539047524333,0.02348928526043892,0.024222153052687646,0.028784599155187607,"[31809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,SHIFT_POINT,all_slots,524288,0.019231604412198067,0.00040370356873609126,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.02799181267619133,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,SHIFT_POINT,clipped_slots,5481,0.021802978590130806,0.0015689532738178968,0.019290216267108917,0.020232461392879486,0.020660286769270897,0.021325523033738136,0.02270546928048134,0.024049801751971245,0.02799181267619133,"[5481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
