source,arm,seed,condition,nmae,mae,normalized_mse,pinball,crossing,nrmse
electricity,B5,81551,BURST8,0.18203621907686438,12.169111795959907,0.1650851516002846,0.15129013557094792,0.0006046295166015625,0.34382905859795865
electricity,B5,81551,POINT16,0.17267713626853545,11.077376522767736,0.14392232080135742,0.14320530303647397,0.0005321502685546875,0.3152997981228703
electricity,B5,81551,POINT4,0.17148652017868732,10.972350728265155,0.14327698499589936,0.1424916703458786,0.00054168701171875,0.3140321802780164
electricity,B5,81551,POINT8,0.17276279689485244,11.06230153415163,0.14535783672425756,0.14338691312639912,0.0005092620849609375,0.31634942066905297
electricity,B5,81551,REFERENCE,0.17086779227140475,10.916928048958653,0.14328072525124444,0.1420185053950931,0.000743865966796875,0.3134180254893557
electricity,B5,81551,SHIFT4,0.2537956258455928,17.242886637030903,0.19643116111358389,0.20422312574492693,1.9073486328125e-05,0.3907169978792794
electricity,B5,81551,SHIFT8,0.3414287892835883,21.335064000009403,0.3297102877471869,0.28235025674399294,0.0,0.5102100652983452
electricity,B5,81551,SHIFT_POINT,0.24782659433143817,16.97989078390172,0.17751915200985466,0.19973039581880173,4.57763671875e-05,0.37639868114149677
electricity,B5,81552,BURST16,0.17499184194551864,11.362816382541496,0.1469110788535584,0.14484847130431913,0.0007534027099609375,0.3194883974560318
electricity,B5,81552,BURST4,0.1729042082650791,11.128633913107478,0.1445971186219684,0.14319391225458852,0.0007114410400390625,0.3162788384008488
electricity,B5,81552,BURST8,0.18116286409589896,12.10512702530832,0.1644491567632895,0.1504207967939223,0.0007190704345703125,0.3433091354400588
electricity,B5,81552,POINT16,0.17165643794904853,11.00670512448778,0.14170079501630578,0.1421933136845844,0.000560760498046875,0.31332119667121927
electricity,B5,81552,POINT4,0.17085022908998618,10.921338024785655,0.1423872977793517,0.14177382323168336,0.0006504058837890625,0.3131827448572255
electricity,B5,81552,POINT8,0.17203462530201932,10.996242337434524,0.14441571741999024,0.1426245930253397,0.0006580352783203125,0.31536844748778625
