canonical,source,split,origin,channel,numerator,count
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22528,0,17.877446450988003,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22528,1,5.120806907632389,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22528,2,46.71288926828355,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22528,3,6.970410799092176,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22624,0,26.028722380032125,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22624,1,5.829663692074768,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22624,2,21.423561088656307,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22624,3,10.564766006834468,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22720,0,8.567060259863435,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22720,1,4.19248426475336,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22720,2,48.26119212461638,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22720,3,5.485008481731048,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22816,0,10.640023685530377,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22816,1,6.411596949369715,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22816,2,58.110452136372025,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22816,3,7.533197750175412,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22912,0,9.271884680674114,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22912,1,6.005807825251087,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22912,2,4.834918874211397,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,22912,3,8.096033330532634,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23008,0,6.602989518070479,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23008,1,5.67137376350968,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23008,2,14.994052099672883,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23008,3,9.111447709497362,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23104,0,10.621074284955457,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23104,1,4.243926390217851,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23104,2,21.916136482398148,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23104,3,5.1593448169719744,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23200,0,10.133634770775341,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23200,1,5.095362035043249,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23200,2,22.664493973871114,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23200,3,6.959758297432685,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23296,0,6.598218748802045,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23296,1,5.181800646796417,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23296,2,4.477552976254685,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23296,3,5.8381054817835,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23392,0,11.871355965078152,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23392,1,7.953013168702793,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23392,2,83.45588506938148,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23392,3,8.03225914578661,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23488,0,7.143801670941241,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23488,1,4.916908003388933,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23488,2,6.107687672016195,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23488,3,6.339359375955807,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23584,0,6.6089352180708945,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23584,1,4.8982233570668905,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23584,2,2.39720333693619,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23584,3,6.688717301987159,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23680,0,5.757104570895526,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23680,1,5.518592407622947,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23680,2,3.8974756337385137,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23680,3,6.350588049516586,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23776,0,8.142065022382953,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23776,1,5.611840630523933,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23776,2,3.679671219623682,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23776,3,5.409464966258958,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23872,0,6.5333427431958775,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23872,1,4.6591356193489455,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23872,2,1.8463550255728753,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23872,3,8.000986908265528,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23968,0,6.85573344741196,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23968,1,4.682338118021568,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23968,2,2.1355092128149638,48
electricity_new_233_34001_native_anchor_0_step150,electricity_new,D,23968,3,7.170520975655568,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47616,0,4.632776546677741,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47616,1,0.048208215129689945,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47616,2,2.2756581547133456,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47616,3,7.11963220415069,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47712,0,3.7952513826508207,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47712,1,0.010763724167421938,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47712,2,1.5344494973406202,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47712,3,6.334715543180464,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47808,0,7.4092343752241865,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47808,1,0.07771558036271672,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47808,2,2.415862588205689,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47808,3,7.204993804111969,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47904,0,3.368184049094527,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47904,1,0.010065246001591905,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47904,2,1.540770533911819,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,47904,3,7.47426773305994,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48000,0,3.23149599182414,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48000,1,0.00418698009362897,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48000,2,1.6576477168321635,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48000,3,6.201282106837477,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48096,0,7.493065060162188,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48096,1,1.7658134390830214,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48096,2,4.5091177263453694,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48096,3,14.261394070118119,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48192,0,3.1731242003371705,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48192,1,0.026731639194789162,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48192,2,1.795988571826181,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48192,3,5.797175755007489,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48288,0,4.775453596034378,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48288,1,0.016431898255379166,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48288,2,2.3120006277910217,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48288,3,8.940520943447895,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48384,0,6.312380754910814,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48384,1,1.840938997399679,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48384,2,3.241862324817464,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48384,3,11.944127371710454,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48480,0,5.540463509262278,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48480,1,0.059992489041204536,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48480,2,2.8832626745689636,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48480,3,8.676023359797037,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48576,0,3.4903402209395664,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48576,1,0.015687937792536785,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48576,2,1.5351268092345758,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48576,3,9.287886012445442,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48672,0,4.282429720244327,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48672,1,0.020915779363334604,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48672,2,2.2465038156437855,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48672,3,7.390516111574242,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48768,0,4.106191782400893,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48768,1,0.024740389140996823,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48768,2,2.093394945538083,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48768,3,10.948568569007259,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48864,0,4.07731906265819,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48864,1,0.03263260737865223,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48864,2,2.454994694647172,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48864,3,8.14269568054068,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48960,0,5.107776040193936,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48960,1,0.027619342604645568,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48960,2,2.703880946980022,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,48960,3,9.606625083886067,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49056,0,4.9678177251235764,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49056,1,1.8036186795000202,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49056,2,2.71649450893743,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49056,3,10.02471445662075,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49152,0,3.431941387296557,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49152,1,0.027020072758344657,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49152,2,1.6692672006627576,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49152,3,7.726209493909517,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49248,0,4.291545155426794,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49248,1,0.013429915296246217,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49248,2,2.154398147106001,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49248,3,8.400088635340099,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49344,0,3.7517446247208834,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49344,1,0.009403873612563356,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49344,2,1.5532924484881072,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49344,3,6.271925047663462,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49440,0,20.982009504163642,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49440,1,0.8686144809695798,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49440,2,11.242225795578802,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49440,3,37.082492459434164,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49536,0,6.858324381614031,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49536,1,11.001584343701163,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49536,2,3.384762615177697,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49536,3,7.541583714996814,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49632,0,5.374204791527084,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49632,1,2.4502317025247926,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49632,2,2.8713575052390143,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49632,3,6.561227470528648,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49728,0,3.79348538832999,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49728,1,7.263765311346303,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49728,2,1.5406961821864007,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49728,3,5.489283722279734,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49824,0,5.046501573765748,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49824,1,5.105767897808434,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49824,2,2.710585645197344,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49824,3,10.23657622832837,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49920,0,4.158921977431377,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49920,1,0.843932079463029,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49920,2,2.033065413879857,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,49920,3,6.784682741659085,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50016,0,3.753628573920251,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50016,1,3.2433579818830838,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50016,2,2.0678142138864004,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50016,3,8.087704661639671,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50112,0,3.903056412343319,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50112,1,0.5985186223025186,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50112,2,2.0862121988892737,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50112,3,13.35878811577048,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50208,0,13.625813638834904,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50208,1,0.10057398379606541,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50208,2,7.486831644227129,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50208,3,19.817000000342198,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50304,0,6.598249464091974,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50304,1,10.07994089725507,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50304,2,3.098602908256258,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50304,3,8.748978462899432,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50400,0,4.772395598607899,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50400,1,6.830301854419189,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50400,2,1.6127702587616704,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50400,3,7.800903010976836,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50496,0,10.102592073608427,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50496,1,8.063851078102651,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50496,2,4.639857780765064,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50496,3,20.454726130639763,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50592,0,5.471234118467566,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50592,1,2.8361093364061203,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50592,2,2.8744390334486165,48
ettm2_later_233_34000_native_1_step150,ettm2_later,D,50592,3,10.853809551030958,48
ettm2_later_F0,ettm2_later,D,47616,0,4.829488351457908,48
ettm2_later_F0,ettm2_later,D,47616,1,0.03501979155592123,48
ettm2_later_F0,ettm2_later,D,47616,2,2.333360271033805,48
ettm2_later_F0,ettm2_later,D,47616,3,7.058057946701741,48
ettm2_later_F0,ettm2_later,D,47712,0,3.9619811044577022,48
ettm2_later_F0,ettm2_later,D,47712,1,0.011882143412371277,48
ettm2_later_F0,ettm2_later,D,47712,2,1.5769677513913178,48
ettm2_later_F0,ettm2_later,D,47712,3,6.497173311330258,48
ettm2_later_F0,ettm2_later,D,47808,0,7.854741367510441,48
ettm2_later_F0,ettm2_later,D,47808,1,0.06341914353064045,48
ettm2_later_F0,ettm2_later,D,47808,2,2.683391058402302,48
ettm2_later_F0,ettm2_later,D,47808,3,7.828065752976489,48
ettm2_later_F0,ettm2_later,D,47904,0,3.430127786983434,48
ettm2_later_F0,ettm2_later,D,47904,1,0.008598807203187427,48
ettm2_later_F0,ettm2_later,D,47904,2,1.6167689722465282,48
ettm2_later_F0,ettm2_later,D,47904,3,8.961871301534956,48
ettm2_later_F0,ettm2_later,D,48000,0,3.296274849815929,48
ettm2_later_F0,ettm2_later,D,48000,1,0.004160569344989583,48
ettm2_later_F0,ettm2_later,D,48000,2,1.7033175562498692,48
ettm2_later_F0,ettm2_later,D,48000,3,6.437579582383974,48
ettm2_later_F0,ettm2_later,D,48096,0,7.555624268802547,48
ettm2_later_F0,ettm2_later,D,48096,1,1.7656395031814869,48
ettm2_later_F0,ettm2_later,D,48096,2,4.531716821466555,48
ettm2_later_F0,ettm2_later,D,48096,3,14.421084379104279,48
ettm2_later_F0,ettm2_later,D,48192,0,3.0033511831628026,48
ettm2_later_F0,ettm2_later,D,48192,1,0.02497744408500772,48
ettm2_later_F0,ettm2_later,D,48192,2,1.6912344148315828,48
ettm2_later_F0,ettm2_later,D,48192,3,5.7711756057557855,48
ettm2_later_F0,ettm2_later,D,48288,0,4.716894979674789,48
ettm2_later_F0,ettm2_later,D,48288,1,0.01627562323963993,48
ettm2_later_F0,ettm2_later,D,48288,2,2.3274492626483947,48
ettm2_later_F0,ettm2_later,D,48288,3,8.876741413422762,48
ettm2_later_F0,ettm2_later,D,48384,0,6.2001046813581535,48
ettm2_later_F0,ettm2_later,D,48384,1,1.8383600884586109,48
ettm2_later_F0,ettm2_later,D,48384,2,3.218508561673599,48
ettm2_later_F0,ettm2_later,D,48384,3,12.186029914501404,48
ettm2_later_F0,ettm2_later,D,48480,0,5.88713381774137,48
ettm2_later_F0,ettm2_later,D,48480,1,0.05645984128222197,48
ettm2_later_F0,ettm2_later,D,48480,2,3.1228120640961126,48
ettm2_later_F0,ettm2_later,D,48480,3,9.708384744251934,48
ettm2_later_F0,ettm2_later,D,48576,0,3.5685560350380445,48
ettm2_later_F0,ettm2_later,D,48576,1,0.013365283772895682,48
ettm2_later_F0,ettm2_later,D,48576,2,1.7012778113509814,48
ettm2_later_F0,ettm2_later,D,48576,3,9.370205602602642,48
ettm2_later_F0,ettm2_later,D,48672,0,4.254538643926871,48
ettm2_later_F0,ettm2_later,D,48672,1,0.01629900519676308,48
ettm2_later_F0,ettm2_later,D,48672,2,2.232444092965035,48
ettm2_later_F0,ettm2_later,D,48672,3,7.109967834008993,48
ettm2_later_F0,ettm2_later,D,48768,0,4.576252560757008,48
ettm2_later_F0,ettm2_later,D,48768,1,0.02336594780908534,48
ettm2_later_F0,ettm2_later,D,48768,2,2.290966330417867,48
ettm2_later_F0,ettm2_later,D,48768,3,10.87114532656352,48
ettm2_later_F0,ettm2_later,D,48864,0,4.172416948604052,48
ettm2_later_F0,ettm2_later,D,48864,1,0.028612729394669294,48
ettm2_later_F0,ettm2_later,D,48864,2,2.4887436154222584,48
ettm2_later_F0,ettm2_later,D,48864,3,8.159447156000462,48
ettm2_later_F0,ettm2_later,D,48960,0,4.863497518805434,48
ettm2_later_F0,ettm2_later,D,48960,1,0.02441095126009073,48
ettm2_later_F0,ettm2_later,D,48960,2,2.596031766953038,48
ettm2_later_F0,ettm2_later,D,48960,3,8.975142623666256,48
ettm2_later_F0,ettm2_later,D,49056,0,4.865040213098138,48
ettm2_later_F0,ettm2_later,D,49056,1,1.8059297934680871,48
ettm2_later_F0,ettm2_later,D,49056,2,2.5707337997043656,48
ettm2_later_F0,ettm2_later,D,49056,3,9.783562620033114,48
ettm2_later_F0,ettm2_later,D,49152,0,4.0049878874987925,48
ettm2_later_F0,ettm2_later,D,49152,1,0.024596717906736107,48
ettm2_later_F0,ettm2_later,D,49152,2,1.846517450101441,48
ettm2_later_F0,ettm2_later,D,49152,3,8.0802938635927,48
ettm2_later_F0,ettm2_later,D,49248,0,4.490774673821672,48
ettm2_later_F0,ettm2_later,D,49248,1,0.010346839590876943,48
ettm2_later_F0,ettm2_later,D,49248,2,2.327032342225269,48
ettm2_later_F0,ettm2_later,D,49248,3,9.763225241534776,48
ettm2_later_F0,ettm2_later,D,49344,0,4.028096490859551,48
ettm2_later_F0,ettm2_later,D,49344,1,0.007911054241628326,48
ettm2_later_F0,ettm2_later,D,49344,2,1.63712241427739,48
ettm2_later_F0,ettm2_later,D,49344,3,6.363554021083808,48
ettm2_later_F0,ettm2_later,D,49440,0,21.450199184941887,48
ettm2_later_F0,ettm2_later,D,49440,1,0.8713384152462781,48
ettm2_later_F0,ettm2_later,D,49440,2,11.405722312043597,48
ettm2_later_F0,ettm2_later,D,49440,3,34.766457831617174,48
ettm2_later_F0,ettm2_later,D,49536,0,5.423184190177958,48
ettm2_later_F0,ettm2_later,D,49536,1,11.09313457430358,48
ettm2_later_F0,ettm2_later,D,49536,2,2.660028611129862,48
ettm2_later_F0,ettm2_later,D,49536,3,6.584328291964958,48
ettm2_later_F0,ettm2_later,D,49632,0,5.394853769095861,48
ettm2_later_F0,ettm2_later,D,49632,1,2.452498554786635,48
ettm2_later_F0,ettm2_later,D,49632,2,2.8943705359816585,48
ettm2_later_F0,ettm2_later,D,49632,3,6.667592413884085,48
ettm2_later_F0,ettm2_later,D,49728,0,4.119629464320212,48
ettm2_later_F0,ettm2_later,D,49728,1,6.6887334619510925,48
ettm2_later_F0,ettm2_later,D,49728,2,1.6477724623306367,48
ettm2_later_F0,ettm2_later,D,49728,3,5.462799992498121,48
ettm2_later_F0,ettm2_later,D,49824,0,5.154461147824316,48
ettm2_later_F0,ettm2_later,D,49824,1,4.768991761601398,48
ettm2_later_F0,ettm2_later,D,49824,2,2.7528916802339944,48
ettm2_later_F0,ettm2_later,D,49824,3,9.978973626995106,48
ettm2_later_F0,ettm2_later,D,49920,0,4.734531441217994,48
ettm2_later_F0,ettm2_later,D,49920,1,0.7984238586987117,48
ettm2_later_F0,ettm2_later,D,49920,2,2.2232138989538504,48
ettm2_later_F0,ettm2_later,D,49920,3,7.431768969891984,48
ettm2_later_F0,ettm2_later,D,50016,0,4.058353650609924,48
ettm2_later_F0,ettm2_later,D,50016,1,3.2687788135089737,48
ettm2_later_F0,ettm2_later,D,50016,2,2.2059731047678057,48
ettm2_later_F0,ettm2_later,D,50016,3,8.566050478574311,48
ettm2_later_F0,ettm2_later,D,50112,0,7.408115240047602,48
ettm2_later_F0,ettm2_later,D,50112,1,0.5757163614519196,48
ettm2_later_F0,ettm2_later,D,50112,2,3.9977117859157802,48
ettm2_later_F0,ettm2_later,D,50112,3,14.055125573602183,48
ettm2_later_F0,ettm2_later,D,50208,0,13.31482855551088,48
ettm2_later_F0,ettm2_later,D,50208,1,0.06959560630525012,48
ettm2_later_F0,ettm2_later,D,50208,2,7.230902499913977,48
ettm2_later_F0,ettm2_later,D,50208,3,18.010419707245738,48
ettm2_later_F0,ettm2_later,D,50304,0,6.247742483464139,48
ettm2_later_F0,ettm2_later,D,50304,1,10.40055889916017,48
ettm2_later_F0,ettm2_later,D,50304,2,3.097159902192311,48
ettm2_later_F0,ettm2_later,D,50304,3,7.946403651537116,48
ettm2_later_F0,ettm2_later,D,50400,0,4.044272296129719,48
ettm2_later_F0,ettm2_later,D,50400,1,6.076582463696235,48
ettm2_later_F0,ettm2_later,D,50400,2,1.4482488804767581,48
ettm2_later_F0,ettm2_later,D,50400,3,6.862413847545187,48
ettm2_later_F0,ettm2_later,D,50496,0,11.900907385460451,48
ettm2_later_F0,ettm2_later,D,50496,1,8.859834127030005,48
ettm2_later_F0,ettm2_later,D,50496,2,5.441115092955312,48
ettm2_later_F0,ettm2_later,D,50496,3,23.052481714657134,48
ettm2_later_F0,ettm2_later,D,50592,0,5.38369315442173,48
ettm2_later_F0,ettm2_later,D,50592,1,2.6255739211423985,48
ettm2_later_F0,ettm2_later,D,50592,2,2.837174839955266,48
ettm2_later_F0,ettm2_later,D,50592,3,10.526475605783027,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47616,0,4.749654869470327,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47616,1,0.04150904100024448,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47616,2,2.29956490508316,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47616,3,7.057443506846196,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47712,0,3.8289634445312513,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47712,1,0.009939034486871959,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47712,2,1.5527651776305813,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47712,3,6.374321570161006,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47808,0,7.625325471687245,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47808,1,0.06602532867598288,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47808,2,2.5324700324635416,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47808,3,7.517556427935134,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47904,0,3.3977659280011734,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47904,1,0.008001735386307924,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47904,2,1.5764830871055844,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,47904,3,8.29372107315145,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,48000,0,3.2799769401031504,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,48000,1,0.004462597197220871,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,48000,2,1.686963293921276,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,48000,3,6.320134227394153,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,48096,0,7.5732794173550015,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,48096,1,1.766765650653462,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,48096,2,4.5530316150316885,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,48096,3,14.416356262591362,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,48192,0,3.102793694145847,48
ettm2_later_233_34000_native_0_step150,ettm2_later,D,48192,1,0.030846417357570877,48
