source,arm,seed,variant,step,origin,pinball
Electricity,TEMP,92341,selected_cal,512,25843,0.18570033430430377
Electricity,TEMP,92341,selected_cal,512,25907,0.15365738440987944
Electricity,TEMP,92341,selected_cal,512,25971,0.16227089640093703
Electricity,TEMP,92341,selected_cal,512,26035,0.14423808619449457
Electricity,TEMP,92341,selected_cal,512,26099,0.6820301292487629
Electricity,TEMP,92341,selected_cal,512,26163,0.3113437130034409
Electricity,TEMP,92341,selected_cal,512,26227,0.2385497891384199
Electricity,TEMP,92342,raw128,128,21043,0.12228142537400276
Electricity,TEMP,92342,raw128,128,21107,0.17280210623729036
Electricity,TEMP,92342,raw128,128,21171,0.18677179729712984
Electricity,TEMP,92342,raw128,128,21235,0.12500227714822842
Electricity,TEMP,92342,raw128,128,21299,0.15340406349567767
Electricity,TEMP,92342,raw128,128,21363,0.16467241002735022
Electricity,TEMP,92342,raw128,128,21427,0.29497246132076393
Electricity,TEMP,92342,raw128,128,21491,0.3722799646787042
Electricity,TEMP,92342,raw128,128,21555,0.22569545775536382
Electricity,TEMP,92342,raw128,128,21619,0.19557253867133406
Electricity,TEMP,92342,raw128,128,21683,0.23276112119658032
Electricity,TEMP,92342,raw128,128,21747,0.19059302842341297
Electricity,TEMP,92342,raw128,128,21811,0.17993512760067765
Electricity,TEMP,92342,raw128,128,21875,0.1599975544537229
Electricity,TEMP,92342,raw128,128,21939,0.21407577104623993
Electricity,TEMP,92342,raw128,128,22003,0.15364137339658002
Electricity,TEMP,92342,raw128,128,22067,0.23292346774922776
Electricity,TEMP,92342,raw128,128,22131,0.2625509771193274
Electricity,TEMP,92342,raw128,128,22195,0.2092620353031955
Electricity,TEMP,92342,raw128,128,22259,0.18523806845419835
Electricity,TEMP,92342,raw128,128,22323,0.2322360864355295
Electricity,TEMP,92342,raw128,128,22387,0.17555058250210853
Electricity,TEMP,92342,raw128,128,22451,0.20957541670613444
Electricity,TEMP,92342,raw128,128,22515,0.19124515925876634
Electricity,TEMP,92342,raw128,128,22579,0.25117314792477663
Electricity,TEMP,92342,raw128,128,22643,0.2362364851336295
Electricity,TEMP,92342,raw128,128,22707,0.1903068223200029
Electricity,TEMP,92342,raw128,128,22771,0.2058542943089141
Electricity,TEMP,92342,raw128,128,22835,0.22068378258495555
Electricity,TEMP,92342,raw128,128,22899,0.19931548351799255
Electricity,TEMP,92342,raw128,128,22963,0.22329319384946547
Electricity,TEMP,92342,raw128,128,23027,0.19974444335798852
Electricity,TEMP,92342,raw128,128,23091,0.1735711290344728
Electricity,TEMP,92342,raw128,128,23155,0.22136327631317682
Electricity,TEMP,92342,raw128,128,23219,0.23604673905160722
Electricity,TEMP,92342,raw128,128,23283,0.173986213596215
Electricity,TEMP,92342,raw128,128,23347,0.25885002629826775
Electricity,TEMP,92342,raw128,128,23411,0.18911404158736284
Electricity,TEMP,92342,raw128,128,23475,0.2418554261767225
Electricity,TEMP,92342,raw128,128,23539,0.17402076004035416
Electricity,TEMP,92342,raw128,128,23603,0.21898315584902842
Electricity,TEMP,92342,raw128,128,23667,0.19297365766736552
Electricity,TEMP,92342,raw128,128,23731,0.1896574329658896
Electricity,TEMP,92342,raw128,128,23795,0.21069504059611818
Electricity,TEMP,92342,raw128,128,23859,0.17554818633583733
Electricity,TEMP,92342,raw128,128,23923,0.17224326046645422
Electricity,TEMP,92342,raw128,128,23987,0.19048324596389715
Electricity,TEMP,92342,raw128,128,24051,0.1944135498762261
Electricity,TEMP,92342,raw128,128,24115,0.16460636539067158
Electricity,TEMP,92342,raw128,128,24179,0.21555890612620754
Electricity,TEMP,92342,raw128,128,24243,0.20954625148268652
Electricity,TEMP,92342,raw128,128,24307,0.23110584746728294
Electricity,TEMP,92342,raw128,128,24371,0.229430391167267
Electricity,TEMP,92342,raw128,128,24435,0.181661618736345
Electricity,TEMP,92342,raw128,128,24499,0.17832210049775524
Electricity,TEMP,92342,raw128,128,24563,0.21778424504329283
Electricity,TEMP,92342,raw128,128,24627,0.16584426080457132
Electricity,TEMP,92342,raw128,128,24691,0.24372837454226198
Electricity,TEMP,92342,raw128,128,24755,0.16592196414458893
Electricity,TEMP,92342,raw128,128,24819,0.18494316771188302
Electricity,TEMP,92342,raw128,128,24883,0.19244392746147193
Electricity,TEMP,92342,raw128,128,24947,0.1678961510545075
Electricity,TEMP,92342,raw128,128,25011,0.1672004030522862
Electricity,TEMP,92342,raw128,128,25075,0.15695476790115453
Electricity,TEMP,92342,raw128,128,25139,0.1508032771405602
Electricity,TEMP,92342,raw128,128,25203,0.14924506686239364
Electricity,TEMP,92342,raw128,128,25267,0.150922483301969
Electricity,TEMP,92342,raw128,128,25331,0.1444086923453298
Electricity,TEMP,92342,raw128,128,25395,0.12637762997048968
Electricity,TEMP,92342,raw128,128,25459,0.12484299442943997
Electricity,TEMP,92342,raw128,128,25523,0.15874091839316642
Electricity,TEMP,92342,raw128,128,25587,0.23937853898781208
Electricity,TEMP,92342,raw128,128,25651,0.14942609470548418
Electricity,TEMP,92342,raw128,128,25715,0.2769143748382759
Electricity,TEMP,92342,raw128,128,25779,0.1700753596505713
Electricity,TEMP,92342,raw128,128,25843,0.19402297230761506
Electricity,TEMP,92342,raw128,128,25907,0.15429687271921327
Electricity,TEMP,92342,raw128,128,25971,0.16973351246782672
Electricity,TEMP,92342,raw128,128,26035,0.1439097039964614
Electricity,TEMP,92342,raw128,128,26099,0.6811605617917156
Electricity,TEMP,92342,raw128,128,26163,0.3043013208813897
Electricity,TEMP,92342,raw128,128,26227,0.2436855506888997
Electricity,TEMP,92342,selected_raw,512,21043,0.12255253935125215
Electricity,TEMP,92342,selected_raw,512,21107,0.1729105980173242
Electricity,TEMP,92342,selected_raw,512,21171,0.18589769113854207
Electricity,TEMP,92342,selected_raw,512,21235,0.12306158321923255
Electricity,TEMP,92342,selected_raw,512,21299,0.14975655824947573
Electricity,TEMP,92342,selected_raw,512,21363,0.1646217312590196
Electricity,TEMP,92342,selected_raw,512,21427,0.29982267866092743
Electricity,TEMP,92342,selected_raw,512,21491,0.37078411463982536
Electricity,TEMP,92342,selected_raw,512,21555,0.22755361280490047
Electricity,TEMP,92342,selected_raw,512,21619,0.18531226543029244
Electricity,TEMP,92342,selected_raw,512,21683,0.2331832878752584
Electricity,TEMP,92342,selected_raw,512,21747,0.19536463427419765
Electricity,TEMP,92342,selected_raw,512,21811,0.17635907768427742
Electricity,TEMP,92342,selected_raw,512,21875,0.15679407180270538
Electricity,TEMP,92342,selected_raw,512,21939,0.2126841029707512
Electricity,TEMP,92342,selected_raw,512,22003,0.15010058586270691
Electricity,TEMP,92342,selected_raw,512,22067,0.2339135160404931
Electricity,TEMP,92342,selected_raw,512,22131,0.26498615974759665
Electricity,TEMP,92342,selected_raw,512,22195,0.21075619443781757
Electricity,TEMP,92342,selected_raw,512,22259,0.1821272901434912
Electricity,TEMP,92342,selected_raw,512,22323,0.2260728342334028
Electricity,TEMP,92342,selected_raw,512,22387,0.1743617912834302
Electricity,TEMP,92342,selected_raw,512,22451,0.20707018749469208
Electricity,TEMP,92342,selected_raw,512,22515,0.1912503706746945
Electricity,TEMP,92342,selected_raw,512,22579,0.2504689846077301
Electricity,TEMP,92342,selected_raw,512,22643,0.23714803268723347
Electricity,TEMP,92342,selected_raw,512,22707,0.18342280049469212
Electricity,TEMP,92342,selected_raw,512,22771,0.2049841367728037
Electricity,TEMP,92342,selected_raw,512,22835,0.22025024048670025
Electricity,TEMP,92342,selected_raw,512,22899,0.2005168197389781
Electricity,TEMP,92342,selected_raw,512,22963,0.22848047618774234
Electricity,TEMP,92342,selected_raw,512,23027,0.19940624892756545
Electricity,TEMP,92342,selected_raw,512,23091,0.17309507743010755
Electricity,TEMP,92342,selected_raw,512,23155,0.21055236648937392
Electricity,TEMP,92342,selected_raw,512,23219,0.23243415031474582
Electricity,TEMP,92342,selected_raw,512,23283,0.1739602442491962
Electricity,TEMP,92342,selected_raw,512,23347,0.26226277859716124
Electricity,TEMP,92342,selected_raw,512,23411,0.18773106136796808
Electricity,TEMP,92342,selected_raw,512,23475,0.2433815044715958
Electricity,TEMP,92342,selected_raw,512,23539,0.17307704027235288
Electricity,TEMP,92342,selected_raw,512,23603,0.2165552099743988
Electricity,TEMP,92342,selected_raw,512,23667,0.18934853436243282
Electricity,TEMP,92342,selected_raw,512,23731,0.18752408208659446
Electricity,TEMP,92342,selected_raw,512,23795,0.20914545108223456
Electricity,TEMP,92342,selected_raw,512,23859,0.17567588456611308
Electricity,TEMP,92342,selected_raw,512,23923,0.17337838358760427
Electricity,TEMP,92342,selected_raw,512,23987,0.18983442523308894
Electricity,TEMP,92342,selected_raw,512,24051,0.19398472431785502
Electricity,TEMP,92342,selected_raw,512,24115,0.16529300810061653
Electricity,TEMP,92342,selected_raw,512,24179,0.21729497381963872
Electricity,TEMP,92342,selected_raw,512,24243,0.2078564303159791
Electricity,TEMP,92342,selected_raw,512,24307,0.22388048665484064
Electricity,TEMP,92342,selected_raw,512,24371,0.22839125906920232
Electricity,TEMP,92342,selected_raw,512,24435,0.17680468104567917
Electricity,TEMP,92342,selected_raw,512,24499,0.17981601437875588
Electricity,TEMP,92342,selected_raw,512,24563,0.21866185791417314
Electricity,TEMP,92342,selected_raw,512,24627,0.16350232439812892
Electricity,TEMP,92342,selected_raw,512,24691,0.23935992716246088
Electricity,TEMP,92342,selected_raw,512,24755,0.1658122547882869
Electricity,TEMP,92342,selected_raw,512,24819,0.18270188291936867
Electricity,TEMP,92342,selected_raw,512,24883,0.19081596281142302
Electricity,TEMP,92342,selected_raw,512,24947,0.16717271031864414
Electricity,TEMP,92342,selected_raw,512,25011,0.1672740298097325
Electricity,TEMP,92342,selected_raw,512,25075,0.15797787061547333
Electricity,TEMP,92342,selected_raw,512,25139,0.14776667788436043
Electricity,TEMP,92342,selected_raw,512,25203,0.146778904785511
Electricity,TEMP,92342,selected_raw,512,25267,0.1527269257181851
Electricity,TEMP,92342,selected_raw,512,25331,0.14167348924262368
Electricity,TEMP,92342,selected_raw,512,25395,0.1263185127126055
Electricity,TEMP,92342,selected_raw,512,25459,0.12314430595952924
Electricity,TEMP,92342,selected_raw,512,25523,0.15579737377452416
Electricity,TEMP,92342,selected_raw,512,25587,0.24146168064310541
Electricity,TEMP,92342,selected_raw,512,25651,0.14685635750793818
Electricity,TEMP,92342,selected_raw,512,25715,0.2863588744428361
Electricity,TEMP,92342,selected_raw,512,25779,0.16826676530369622
Electricity,TEMP,92342,selected_raw,512,25843,0.18863658728842647
Electricity,TEMP,92342,selected_raw,512,25907,0.1544136442695601
Electricity,TEMP,92342,selected_raw,512,25971,0.161866222152199
Electricity,TEMP,92342,selected_raw,512,26035,0.14435526737049204
Electricity,TEMP,92342,selected_raw,512,26099,0.6826637836098925
Electricity,TEMP,92342,selected_raw,512,26163,0.2933777702866486
Electricity,TEMP,92342,selected_raw,512,26227,0.24074531182474823
Electricity,TEMP,92342,selected_cal,512,21043,0.12255253935125215
Electricity,TEMP,92342,selected_cal,512,21107,0.1729105980173242
Electricity,TEMP,92342,selected_cal,512,21171,0.18589769113854207
Electricity,TEMP,92342,selected_cal,512,21235,0.12306158321923255
Electricity,TEMP,92342,selected_cal,512,21299,0.14975655824947573
Electricity,TEMP,92342,selected_cal,512,21363,0.1646217312590196
Electricity,TEMP,92342,selected_cal,512,21427,0.29982267866092743
Electricity,TEMP,92342,selected_cal,512,21491,0.37078411463982536
Electricity,TEMP,92342,selected_cal,512,21555,0.22755361281422248
Electricity,TEMP,92342,selected_cal,512,21619,0.18531226543650714
Electricity,TEMP,92342,selected_cal,512,21683,0.23318328787215106
Electricity,TEMP,92342,selected_cal,512,21747,0.195364634272644
Electricity,TEMP,92342,selected_cal,512,21811,0.17635907768427742
Electricity,TEMP,92342,selected_cal,512,21875,0.15679407180270538
Electricity,TEMP,92342,selected_cal,512,21939,0.2126841029707512
Electricity,TEMP,92342,selected_cal,512,22003,0.15010058586270691
Electricity,TEMP,92342,selected_cal,512,22067,0.2339135160404931
Electricity,TEMP,92342,selected_cal,512,22131,0.26498615974759665
Electricity,TEMP,92342,selected_cal,512,22195,0.21075619442228088
Electricity,TEMP,92342,selected_cal,512,22259,0.1821272901434912
Electricity,TEMP,92342,selected_cal,512,22323,0.2260728342334028
Electricity,TEMP,92342,selected_cal,512,22387,0.1743617912834302
Electricity,TEMP,92342,selected_cal,512,22451,0.20707018749469208
Electricity,TEMP,92342,selected_cal,512,22515,0.1912503706886775
Electricity,TEMP,92342,selected_cal,512,22579,0.2504689846077301
Electricity,TEMP,92342,selected_cal,512,22643,0.2371480326794651
Electricity,TEMP,92342,selected_cal,512,22707,0.18342280049313844
Electricity,TEMP,92342,selected_cal,512,22771,0.2049841367728037
Electricity,TEMP,92342,selected_cal,512,22835,0.22025024048514658
Electricity,TEMP,92342,selected_cal,512,22899,0.20051681974208543
Electricity,TEMP,92342,selected_cal,512,22963,0.22848047618774234
Electricity,TEMP,92342,selected_cal,512,23027,0.19940624893533382
Electricity,TEMP,92342,selected_cal,512,23091,0.17309507743010755
Electricity,TEMP,92342,selected_cal,512,23155,0.21055236648937392
Electricity,TEMP,92342,selected_cal,512,23219,0.23243415031474582
Electricity,TEMP,92342,selected_cal,512,23283,0.1739602442491962
Electricity,TEMP,92342,selected_cal,512,23347,0.26226277859716124
Electricity,TEMP,92342,selected_cal,512,23411,0.18773106136796808
Electricity,TEMP,92342,selected_cal,512,23475,0.2433815044715958
Electricity,TEMP,92342,selected_cal,512,23539,0.17307704027235288
Electricity,TEMP,92342,selected_cal,512,23603,0.2165552099743988
Electricity,TEMP,92342,selected_cal,512,23667,0.18934853436243282
Electricity,TEMP,92342,selected_cal,512,23731,0.18752408208659446
Electricity,TEMP,92342,selected_cal,512,23795,0.20914545108223456
Electricity,TEMP,92342,selected_cal,512,23859,0.17567588456611308
Electricity,TEMP,92342,selected_cal,512,23923,0.17337838358760427
Electricity,TEMP,92342,selected_cal,512,23987,0.18983442523308894
Electricity,TEMP,92342,selected_cal,512,24051,0.19398472431785502
Electricity,TEMP,92342,selected_cal,512,24115,0.16529300810372388
Electricity,TEMP,92342,selected_cal,512,24179,0.21729497381963872
Electricity,TEMP,92342,selected_cal,512,24243,0.2078564303159791
Electricity,TEMP,92342,selected_cal,512,24307,0.22388048665484064
Electricity,TEMP,92342,selected_cal,512,24371,0.22839125906920232
Electricity,TEMP,92342,selected_cal,512,24435,0.17680468104567917
Electricity,TEMP,92342,selected_cal,512,24499,0.17981601437875588
Electricity,TEMP,92342,selected_cal,512,24563,0.21866185791261947
Electricity,TEMP,92342,selected_cal,512,24627,0.16350232439812892
Electricity,TEMP,92342,selected_cal,512,24691,0.23935992715935353
Electricity,TEMP,92342,selected_cal,512,24755,0.16581225479450157
Electricity,TEMP,92342,selected_cal,512,24819,0.1827018829333517
Electricity,TEMP,92342,selected_cal,512,24883,0.19081596281142302
Electricity,TEMP,92342,selected_cal,512,24947,0.16717271031864414
Electricity,TEMP,92342,selected_cal,512,25011,0.1672740298097325
Electricity,TEMP,92342,selected_cal,512,25075,0.15797787061547333
Electricity,TEMP,92342,selected_cal,512,25139,0.14776667788436043
Electricity,TEMP,92342,selected_cal,512,25203,0.146778904785511
Electricity,TEMP,92342,selected_cal,512,25267,0.1527269257181851
Electricity,TEMP,92342,selected_cal,512,25331,0.14167348924262368
Electricity,TEMP,92342,selected_cal,512,25395,0.1263185127126055
Electricity,TEMP,92342,selected_cal,512,25459,0.12314430595952924
Electricity,TEMP,92342,selected_cal,512,25523,0.15579737377452416
Electricity,TEMP,92342,selected_cal,512,25587,0.24146168064310541
Electricity,TEMP,92342,selected_cal,512,25651,0.14685635750793818
Electricity,TEMP,92342,selected_cal,512,25715,0.2863588744428361
Electricity,TEMP,92342,selected_cal,512,25779,0.16826676530369622
Electricity,TEMP,92342,selected_cal,512,25843,0.18863658728842647
Electricity,TEMP,92342,selected_cal,512,25907,0.1544136442695601
Electricity,TEMP,92342,selected_cal,512,25971,0.161866222152199
Electricity,TEMP,92342,selected_cal,512,26035,0.14435526737049204
Electricity,TEMP,92342,selected_cal,512,26099,0.6826637836098925
Electricity,TEMP,92342,selected_cal,512,26163,0.2933777702866486
Electricity,TEMP,92342,selected_cal,512,26227,0.2407453118387312
Electricity,F0,0,raw128,0,21043,0.12255511557219899
Electricity,F0,0,raw128,0,21107,0.17199176933500834
Electricity,F0,0,raw128,0,21171,0.18829015081528427
Electricity,F0,0,raw128,0,21235,0.12580874728646912
Electricity,F0,0,raw128,0,21299,0.15814306220467741
Electricity,F0,0,raw128,0,21363,0.16515220530781197
Electricity,F0,0,raw128,0,21427,0.29396679024564887
Electricity,F0,0,raw128,0,21491,0.37046068746768385
Electricity,F0,0,raw128,0,21555,0.22651419977805795
Electricity,F0,0,raw128,0,21619,0.19770804145041213
Electricity,F0,0,raw128,0,21683,0.2353286993369088
Electricity,F0,0,raw128,0,21747,0.19091144741814864
Electricity,F0,0,raw128,0,21811,0.18370798725577758
Electricity,F0,0,raw128,0,21875,0.16188605576290302
Electricity,F0,0,raw128,0,21939,0.21356872988887532
Electricity,F0,0,raw128,0,22003,0.15719656042362307
Electricity,F0,0,raw128,0,22067,0.23109785800274862
Electricity,F0,0,raw128,0,22131,0.2626733626011008
Electricity,F0,0,raw128,0,22195,0.2103061263333274
Electricity,F0,0,raw128,0,22259,0.18506201771099803
Electricity,F0,0,raw128,0,22323,0.23524359819275414
Electricity,F0,0,raw128,0,22387,0.1777964289426196
Electricity,F0,0,raw128,0,22451,0.20826336424172714
Electricity,F0,0,raw128,0,22515,0.195049172330929
Electricity,F0,0,raw128,0,22579,0.2519011419189327
Electricity,F0,0,raw128,0,22643,0.2425546220756071
Electricity,F0,0,raw128,0,22707,0.18947409419015965
Electricity,F0,0,raw128,0,22771,0.20630902003066148
Electricity,F0,0,raw128,0,22835,0.2226922944926053
Electricity,F0,0,raw128,0,22899,0.19957932311145363
Electricity,F0,0,raw128,0,22963,0.224875399148109
Electricity,F0,0,raw128,0,23027,0.20135608805662847
Electricity,F0,0,raw128,0,23091,0.17281609200454592
Electricity,F0,0,raw128,0,23155,0.2182904446210088
Electricity,F0,0,raw128,0,23219,0.24086503316072003
Electricity,F0,0,raw128,0,23283,0.1749215083177702
Electricity,F0,0,raw128,0,23347,0.260461459400006
Electricity,F0,0,raw128,0,23411,0.19020386839061185
Electricity,F0,0,raw128,0,23475,0.24731662773232765
Electricity,F0,0,raw128,0,23539,0.17582266713933453
Electricity,F0,0,raw128,0,23603,0.21837945979687173
Electricity,F0,0,raw128,0,23667,0.19778654308847216
Electricity,F0,0,raw128,0,23731,0.18904843572584942
Electricity,F0,0,raw128,0,23795,0.21149373103305563
Electricity,F0,0,raw128,0,23859,0.1759948096063771
Electricity,F0,0,raw128,0,23923,0.17163681428012573
Electricity,F0,0,raw128,0,23987,0.19218808732270837
Electricity,F0,0,raw128,0,24051,0.19667160854279414
Electricity,F0,0,raw128,0,24115,0.16437143721932726
Electricity,F0,0,raw128,0,24179,0.22229662590922789
Electricity,F0,0,raw128,0,24243,0.20832970010945645
Electricity,F0,0,raw128,0,24307,0.23226142881037704
Electricity,F0,0,raw128,0,24371,0.23345886817979933
Electricity,F0,0,raw128,0,24435,0.18417863977959775
Electricity,F0,0,raw128,0,24499,0.1802662392431688
Electricity,F0,0,raw128,0,24563,0.21740371909462447
Electricity,F0,0,raw128,0,24627,0.16766536338142127
Electricity,F0,0,raw128,0,24691,0.2468450117642695
Electricity,F0,0,raw128,0,24755,0.16657921694847844
Electricity,F0,0,raw128,0,24819,0.1888504552263781
Electricity,F0,0,raw128,0,24883,0.19172691328235292
Electricity,F0,0,raw128,0,24947,0.16951635034726714
Electricity,F0,0,raw128,0,25011,0.17377837134515067
Electricity,F0,0,raw128,0,25075,0.15642005104073842
Electricity,F0,0,raw128,0,25139,0.15205899520499683
Electricity,F0,0,raw128,0,25203,0.1531236311017189
Electricity,F0,0,raw128,0,25267,0.14934447729736558
Electricity,F0,0,raw128,0,25331,0.14790168500213424
Electricity,F0,0,raw128,0,25395,0.12706382662112164
Electricity,F0,0,raw128,0,25459,0.12616555872649235
Electricity,F0,0,raw128,0,25523,0.16455565333522687
Electricity,F0,0,raw128,0,25587,0.24190179087995
Electricity,F0,0,raw128,0,25651,0.14964045685147992
Electricity,F0,0,raw128,0,25715,0.2770473715645539
Electricity,F0,0,raw128,0,25779,0.1709583530455161
Electricity,F0,0,raw128,0,25843,0.20073648725298057
Electricity,F0,0,raw128,0,25907,0.1551369205359021
Electricity,F0,0,raw128,0,25971,0.1692566793134429
Electricity,F0,0,raw128,0,26035,0.14664452572972086
Electricity,F0,0,raw128,0,26099,0.6812476640917244
Electricity,F0,0,raw128,0,26163,0.30615019094155316
Electricity,F0,0,raw128,0,26227,0.24953788268039614
Electricity,F0,0,selected_raw,0,21043,0.12255511557219899
Electricity,F0,0,selected_raw,0,21107,0.17199176933500834
Electricity,F0,0,selected_raw,0,21171,0.18829015081528427
Electricity,F0,0,selected_raw,0,21235,0.12580874728646912
Electricity,F0,0,selected_raw,0,21299,0.15814306220467741
Electricity,F0,0,selected_raw,0,21363,0.16515220530781197
Electricity,F0,0,selected_raw,0,21427,0.29396679024564887
Electricity,F0,0,selected_raw,0,21491,0.37046068746768385
Electricity,F0,0,selected_raw,0,21555,0.22651419977805795
Electricity,F0,0,selected_raw,0,21619,0.19770804145041213
Electricity,F0,0,selected_raw,0,21683,0.2353286993369088
Electricity,F0,0,selected_raw,0,21747,0.19091144741814864
Electricity,F0,0,selected_raw,0,21811,0.18370798725577758
Electricity,F0,0,selected_raw,0,21875,0.16188605576290302
Electricity,F0,0,selected_raw,0,21939,0.21356872988887532
Electricity,F0,0,selected_raw,0,22003,0.15719656042362307
Electricity,F0,0,selected_raw,0,22067,0.23109785800274862
Electricity,F0,0,selected_raw,0,22131,0.2626733626011008
Electricity,F0,0,selected_raw,0,22195,0.2103061263333274
Electricity,F0,0,selected_raw,0,22259,0.18506201771099803
Electricity,F0,0,selected_raw,0,22323,0.23524359819275414
Electricity,F0,0,selected_raw,0,22387,0.1777964289426196
Electricity,F0,0,selected_raw,0,22451,0.20826336424172714
Electricity,F0,0,selected_raw,0,22515,0.195049172330929
Electricity,F0,0,selected_raw,0,22579,0.2519011419189327
Electricity,F0,0,selected_raw,0,22643,0.2425546220756071
Electricity,F0,0,selected_raw,0,22707,0.18947409419015965
Electricity,F0,0,selected_raw,0,22771,0.20630902003066148
Electricity,F0,0,selected_raw,0,22835,0.2226922944926053
Electricity,F0,0,selected_raw,0,22899,0.19957932311145363
Electricity,F0,0,selected_raw,0,22963,0.224875399148109
Electricity,F0,0,selected_raw,0,23027,0.20135608805662847
Electricity,F0,0,selected_raw,0,23091,0.17281609200454592
Electricity,F0,0,selected_raw,0,23155,0.2182904446210088
Electricity,F0,0,selected_raw,0,23219,0.24086503316072003
Electricity,F0,0,selected_raw,0,23283,0.1749215083177702
Electricity,F0,0,selected_raw,0,23347,0.260461459400006
Electricity,F0,0,selected_raw,0,23411,0.19020386839061185
Electricity,F0,0,selected_raw,0,23475,0.24731662773232765
Electricity,F0,0,selected_raw,0,23539,0.17582266713933453
Electricity,F0,0,selected_raw,0,23603,0.21837945979687173
Electricity,F0,0,selected_raw,0,23667,0.19778654308847216
Electricity,F0,0,selected_raw,0,23731,0.18904843572584942
Electricity,F0,0,selected_raw,0,23795,0.21149373103305563
Electricity,F0,0,selected_raw,0,23859,0.1759948096063771
Electricity,F0,0,selected_raw,0,23923,0.17163681428012573
Electricity,F0,0,selected_raw,0,23987,0.19218808732270837
Electricity,F0,0,selected_raw,0,24051,0.19667160854279414
Electricity,F0,0,selected_raw,0,24115,0.16437143721932726
Electricity,F0,0,selected_raw,0,24179,0.22229662590922789
Electricity,F0,0,selected_raw,0,24243,0.20832970010945645
Electricity,F0,0,selected_raw,0,24307,0.23226142881037704
Electricity,F0,0,selected_raw,0,24371,0.23345886817979933
Electricity,F0,0,selected_raw,0,24435,0.18417863977959775
Electricity,F0,0,selected_raw,0,24499,0.1802662392431688
Electricity,F0,0,selected_raw,0,24563,0.21740371909462447
Electricity,F0,0,selected_raw,0,24627,0.16766536338142127
Electricity,F0,0,selected_raw,0,24691,0.2468450117642695
Electricity,F0,0,selected_raw,0,24755,0.16657921694847844
Electricity,F0,0,selected_raw,0,24819,0.1888504552263781
Electricity,F0,0,selected_raw,0,24883,0.19172691328235292
Electricity,F0,0,selected_raw,0,24947,0.16951635034726714
Electricity,F0,0,selected_raw,0,25011,0.17377837134515067
Electricity,F0,0,selected_raw,0,25075,0.15642005104073842
Electricity,F0,0,selected_raw,0,25139,0.15205899520499683
Electricity,F0,0,selected_raw,0,25203,0.1531236311017189
Electricity,F0,0,selected_raw,0,25267,0.14934447729736558
Electricity,F0,0,selected_raw,0,25331,0.14790168500213424
Electricity,F0,0,selected_raw,0,25395,0.12706382662112164
Electricity,F0,0,selected_raw,0,25459,0.12616555872649235
Electricity,F0,0,selected_raw,0,25523,0.16455565333522687
Electricity,F0,0,selected_raw,0,25587,0.24190179087995
Electricity,F0,0,selected_raw,0,25651,0.14964045685147992
Electricity,F0,0,selected_raw,0,25715,0.2770473715645539
Electricity,F0,0,selected_raw,0,25779,0.1709583530455161
Electricity,F0,0,selected_raw,0,25843,0.20073648725298057
Electricity,F0,0,selected_raw,0,25907,0.1551369205359021
Electricity,F0,0,selected_raw,0,25971,0.1692566793134429
Electricity,F0,0,selected_raw,0,26035,0.14664452572972086
Electricity,F0,0,selected_raw,0,26099,0.6812476640917244
Electricity,F0,0,selected_raw,0,26163,0.30615019094155316
Electricity,F0,0,selected_raw,0,26227,0.24953788268039614
Electricity,F0,0,selected_cal,0,21043,0.12255511557219899
Electricity,F0,0,selected_cal,0,21107,0.17199176933500834
Electricity,F0,0,selected_cal,0,21171,0.18829015081528427
Electricity,F0,0,selected_cal,0,21235,0.12580874728646912
Electricity,F0,0,selected_cal,0,21299,0.15814306220467741
Electricity,F0,0,selected_cal,0,21363,0.16515220530781197
Electricity,F0,0,selected_cal,0,21427,0.29396679024564887
Electricity,F0,0,selected_cal,0,21491,0.37046068746768385
Electricity,F0,0,selected_cal,0,21555,0.22651419979670198
Electricity,F0,0,selected_cal,0,21619,0.19770804145351945
Electricity,F0,0,selected_cal,0,21683,0.23532869929495975
Electricity,F0,0,selected_cal,0,21747,0.19091144742902433
Electricity,F0,0,selected_cal,0,21811,0.18370798725577758
Electricity,F0,0,selected_cal,0,21875,0.16188605576290302
Electricity,F0,0,selected_cal,0,21939,0.21356872988887532
Electricity,F0,0,selected_cal,0,22003,0.15719656042362307
Electricity,F0,0,selected_cal,0,22067,0.23109785800274862
Electricity,F0,0,selected_cal,0,22131,0.2626733626011008
Electricity,F0,0,selected_cal,0,22195,0.21030612631468337
Electricity,F0,0,selected_cal,0,22259,0.18506201771099803
Electricity,F0,0,selected_cal,0,22323,0.23524359819275414
Electricity,F0,0,selected_cal,0,22387,0.1777964289426196
Electricity,F0,0,selected_cal,0,22451,0.20826336424483446
Electricity,F0,0,selected_cal,0,22515,0.195049172330929
Electricity,F0,0,selected_cal,0,22579,0.2519011419189327
Electricity,F0,0,selected_cal,0,22643,0.2425546220802681
Electricity,F0,0,selected_cal,0,22707,0.18947409419015965
Electricity,F0,0,selected_cal,0,22771,0.20630902003066148
Electricity,F0,0,selected_cal,0,22835,0.22269229448949796
Electricity,F0,0,selected_cal,0,22899,0.19957932311145363
Electricity,F0,0,selected_cal,0,22963,0.224875399148109
Electricity,F0,0,selected_cal,0,23027,0.20135608805352115
Electricity,F0,0,selected_cal,0,23091,0.17281609199833126
Electricity,F0,0,selected_cal,0,23155,0.2182904446210088
Electricity,F0,0,selected_cal,0,23219,0.24086503315450536
