source,arm,seed,variant,step,series_index,pinball,nmae,raw_mae,coverage,width,crossing
ETTh1,PCA,92342,selected_cal,512,2,0.4623666589198652,0.5843760414123417,3.4527926420279846,0.8194444444444444,1.9481370449066162,0.0003978587962962963
ETTh1,PCA,92342,selected_cal,512,3,0.27074457214142733,0.3417795176045299,0.6734042989728214,0.7774884259259259,1.0716819763183594,0.0
ETTh1,PCA,92342,selected_cal,512,4,0.35790852399171036,0.44094389535425377,0.5513104396803236,0.8026620370370371,1.3358817100524902,0.0
ETTh1,PCA,92342,selected_cal,512,5,0.20488967938992436,0.25772835140093864,0.17210929028914068,0.8203125,0.8555641174316406,0.0
ETTh1,PCA,92342,selected_cal,512,6,0.1663736047320954,0.21332289410568903,1.8161594963166863,0.7465277777777778,0.5790080428123474,0.0
ETTh1,RANDOM,92341,raw128,128,0,0.481403858203687,0.6012807629857464,3.6884986538508975,0.7989004629629629,1.8879129886627197,7.233796296296296e-05
ETTh1,RANDOM,92341,raw128,128,1,0.304669368298908,0.3899215047488034,0.8366038984429367,0.7795138888888888,1.2207082509994507,0.0
ETTh1,RANDOM,92341,raw128,128,2,0.4729456913141353,0.5887150976436666,3.478430006271487,0.8064236111111112,1.8855592012405396,0.0003255208333333333
ETTh1,RANDOM,92341,raw128,128,3,0.2761949866797023,0.34812536543078604,0.6859074508198925,0.7763310185185185,1.099971055984497,0.0
ETTh1,RANDOM,92341,raw128,128,4,0.3564617048114775,0.435213644917961,0.5441459298168344,0.8064236111111112,1.3527417182922363,0.0
ETTh1,RANDOM,92341,raw128,128,5,0.20462262709947754,0.2563444459837096,0.17118512739479128,0.8295717592592593,0.8786525130271912,0.0
ETTh1,RANDOM,92341,raw128,128,6,0.1658944885972911,0.21277863465211933,1.8115258540664971,0.8046875,0.6534323692321777,0.0
ETTh1,RANDOM,92341,selected_raw,512,0,0.47087067478182326,0.5902152810304506,3.620618525616549,0.7994791666666666,1.8413184881210327,3.616898148148148e-05
ETTh1,RANDOM,92341,selected_raw,512,1,0.2958021427983919,0.3778906184923611,0.8107907893394845,0.7847222222222222,1.181786298751831,0.0
ETTh1,RANDOM,92341,selected_raw,512,2,0.4618994562719847,0.578276826127488,3.416755357530848,0.8119212962962963,1.8283964395523071,0.00028935185185185184
ETTh1,RANDOM,92341,selected_raw,512,3,0.2707610517906442,0.3418076693267943,0.6734597659912348,0.7728587962962963,1.061543583869934,0.0
ETTh1,RANDOM,92341,selected_raw,512,4,0.35773015238090006,0.4412682908508088,0.5517160301096737,0.8052662037037037,1.352124810218811,0.0
ETTh1,RANDOM,92341,selected_raw,512,5,0.20575168472577612,0.25958638854927557,0.17335007522099963,0.8179976851851852,0.8591747283935547,0.0
ETTh1,RANDOM,92341,selected_raw,512,6,0.16594438506260917,0.21223851560232146,1.8069274618238624,0.7456597222222222,0.5823757648468018,0.0
ETTh1,RANDOM,92341,selected_cal,512,0,0.4708706747709522,0.5902152810304506,3.620618525616549,0.7994791666666666,1.8413184881210327,3.616898148148148e-05
ETTh1,RANDOM,92341,selected_cal,512,1,0.29580214278320843,0.3778906184923611,0.8107907893394845,0.7847222222222222,1.181786298751831,0.0
ETTh1,RANDOM,92341,selected_cal,512,2,0.46189945632214213,0.578276826127488,3.416755357530848,0.8119212962962963,1.8283964395523071,0.00028935185185185184
ETTh1,RANDOM,92341,selected_cal,512,3,0.2707610518085218,0.3418076693267943,0.6734597659912348,0.7728587962962963,1.061543583869934,0.0
ETTh1,RANDOM,92341,selected_cal,512,4,0.3577301523815131,0.4412682908508088,0.5517160301096737,0.8052662037037037,1.352124810218811,0.0
ETTh1,RANDOM,92341,selected_cal,512,5,0.20575168472577612,0.25958638854927557,0.17335007522099963,0.8179976851851852,0.8591747283935547,0.0
ETTh1,RANDOM,92341,selected_cal,512,6,0.1659443850645449,0.21223851560232146,1.8069274618238624,0.7456597222222222,0.5823757648468018,0.0
ETTh1,RANDOM,92342,raw128,128,0,0.4805874223210174,0.6003728472253136,3.6829291324786566,0.7936921296296297,1.8522088527679443,7.233796296296296e-05
ETTh1,RANDOM,92342,raw128,128,1,0.3051655327839796,0.39057466747505165,0.8380053048194559,0.7745949074074074,1.204454779624939,0.0
ETTh1,RANDOM,92342,raw128,128,2,0.47200701462694133,0.5879065318054477,3.473652585605763,0.8017939814814815,1.8490509986877441,0.0003255208333333333
ETTh1,RANDOM,92342,raw128,128,3,0.2762837360330308,0.34846425247098317,0.6865751561035048,0.7690972222222222,1.0842430591583252,0.0
ETTh1,RANDOM,92342,raw128,128,4,0.357166604791136,0.4356834568906961,0.5447333339015367,0.7994791666666666,1.3343786001205444,0.0
ETTh1,RANDOM,92342,raw128,128,5,0.2047579745241624,0.25657368639803574,0.17133821262891782,0.8263888888888888,0.869737982749939,0.0
ETTh1,RANDOM,92342,raw128,128,6,0.1661701382150048,0.21287158706806453,1.8123172197266724,0.8003472222222222,0.6483381986618042,0.0
ETTh1,RANDOM,92342,selected_raw,512,0,0.47598223788002736,0.6004247399029327,3.6832474630877927,0.8087384259259259,1.956377625465393,0.0
ETTh1,RANDOM,92342,selected_raw,512,1,0.29674605689405953,0.37920705383892944,0.8136152935783483,0.7841435185185185,1.1960502862930298,0.0
ETTh1,RANDOM,92342,selected_raw,512,2,0.4661022610978518,0.5865090681947313,3.4653956555972667,0.8185763888888888,1.9525939226150513,0.00014467592592592592
ETTh1,RANDOM,92342,selected_raw,512,3,0.27142992688922335,0.3427049966116038,0.6752277597417425,0.7789351851851852,1.0780171155929565,0.0
ETTh1,RANDOM,92342,selected_raw,512,4,0.35854774386684507,0.44326443717747666,0.5542118041086253,0.8061342592592593,1.3588403463363647,0.0
ETTh1,RANDOM,92342,selected_raw,512,5,0.20492425683662535,0.2582386916860639,0.17245009215979804,0.8226273148148148,0.8608278632164001,0.0
ETTh1,RANDOM,92342,selected_raw,512,6,0.16605555933858224,0.21244214027443628,1.8086610539143697,0.7430555555555556,0.5783209204673767,0.0
ETTh1,RANDOM,92342,selected_cal,512,0,0.4759822379505016,0.6004247399029327,3.6832474630877927,0.8087384259259259,1.956377625465393,0.0
ETTh1,RANDOM,92342,selected_cal,512,1,0.2967460568952206,0.37920705383892944,0.8136152935783483,0.7841435185185185,1.1960502862930298,0.0
ETTh1,RANDOM,92342,selected_cal,512,2,0.4661022610265644,0.5865090681947313,3.4653956555972667,0.8185763888888888,1.9525939226150513,0.00014467592592592592
ETTh1,RANDOM,92342,selected_cal,512,3,0.27142992688329665,0.3427049966116038,0.6752277597417425,0.7789351851851852,1.0780171155929565,0.0
ETTh1,RANDOM,92342,selected_cal,512,4,0.3585477438680712,0.44326443717747666,0.5542118041086253,0.8061342592592593,1.3588403463363647,0.0
ETTh1,RANDOM,92342,selected_cal,512,5,0.20492425683662535,0.2582386916860639,0.17245009215979804,0.8226273148148148,0.8608278632164001,0.0
ETTh1,RANDOM,92342,selected_cal,512,6,0.1660555593373893,0.21244214027443628,1.8086610539143697,0.7430555555555556,0.5783209204673767,0.0
ETTh1,SHUFFLE,92341,raw128,128,0,0.4806556290029476,0.6006989882472893,3.684929813016896,0.7971643518518519,1.875630259513855,0.00014467592592592592
ETTh1,SHUFFLE,92341,raw128,128,1,0.30477114037166336,0.39002169871872966,0.8368188716229741,0.7800925925925926,1.2191388607025146,0.0
ETTh1,SHUFFLE,92341,raw128,128,2,0.472204358831133,0.5882965141594305,3.475956800883136,0.8035300925925926,1.8730956315994263,0.0003616898148148148
ETTh1,SHUFFLE,92341,raw128,128,3,0.2762831954607565,0.3482243923654725,0.6861025624637949,0.7763310185185185,1.098615288734436,0.0
ETTh1,SHUFFLE,92341,raw128,128,4,0.35631487865943245,0.43485565945453275,0.5436983419823702,0.8049768518518519,1.3494311571121216,0.0
ETTh1,SHUFFLE,92341,raw128,128,5,0.20458120997873624,0.2562177185046153,0.1711004996215235,0.8289930555555556,0.8769832253456116,0.0
ETTh1,SHUFFLE,92341,raw128,128,6,0.1658999187483986,0.2128198397593534,1.8118766605146919,0.8035300925925926,0.6534205079078674,0.0
ETTh1,SHUFFLE,92341,selected_raw,512,0,0.46887462312826883,0.589243014327563,3.6146542496151395,0.8000578703703703,1.8427038192749023,0.00010850694444444444
ETTh1,SHUFFLE,92341,selected_raw,512,1,0.2962034192864581,0.37832281773599047,0.8117181030878177,0.7879050925925926,1.1943128108978271,0.0
ETTh1,SHUFFLE,92341,selected_raw,512,2,0.4599065519246003,0.5775311027732379,3.4123492424130544,0.8052662037037037,1.8304001092910767,0.00043402777777777775
ETTh1,SHUFFLE,92341,selected_raw,512,3,0.2706425650107281,0.3413697720090738,0.6725969818831395,0.7771990740740741,1.074438214302063,0.0
ETTh1,SHUFFLE,92341,selected_raw,512,4,0.35775705083539944,0.4407736240825787,0.551097550170703,0.8049768518518519,1.3620842695236206,0.0
ETTh1,SHUFFLE,92341,selected_raw,512,5,0.2060550943875393,0.25952453863194264,0.1733087722548387,0.8185763888888888,0.8570556640625,0.0
ETTh1,SHUFFLE,92341,selected_raw,512,6,0.16590797365790794,0.21266292170006298,1.8105407128438216,0.7540509259259259,0.5930711030960083,0.0
ETTh1,SHUFFLE,92341,selected_cal,512,0,0.4688746230855344,0.589243014327563,3.6146542496151395,0.8000578703703703,1.8427038192749023,0.00010850694444444444
ETTh1,SHUFFLE,92341,selected_cal,512,1,0.29620341931986166,0.37832281773599047,0.8117181030878177,0.7879050925925926,1.1943128108978271,0.0
ETTh1,SHUFFLE,92341,selected_cal,512,2,0.45990655184872353,0.5775311027732379,3.4123492424130544,0.8052662037037037,1.8304001092910767,0.00043402777777777775
ETTh1,SHUFFLE,92341,selected_cal,512,3,0.27064256500617506,0.3413697720090738,0.6725969818831395,0.7771990740740741,1.074438214302063,0.0
ETTh1,SHUFFLE,92341,selected_cal,512,4,0.35775705083539944,0.4407736240825787,0.551097550170703,0.8049768518518519,1.3620842695236206,0.0
ETTh1,SHUFFLE,92341,selected_cal,512,5,0.2060550943875393,0.25952453863194264,0.1733087722548387,0.8185763888888888,0.8570556640625,0.0
ETTh1,SHUFFLE,92341,selected_cal,512,6,0.1659079736564449,0.21266292170006298,1.8105407128438216,0.7540509259259259,0.5930711030960083,0.0
ETTh1,SHUFFLE,92342,raw128,128,0,0.47984262012617085,0.5996274761121742,3.6783567255155907,0.7922453703703703,1.839706540107727,7.233796296296296e-05
ETTh1,SHUFFLE,92342,raw128,128,1,0.3046266967915294,0.38988495712366816,0.8365254829534226,0.7722800925925926,1.2000374794006348,0.0
ETTh1,SHUFFLE,92342,raw128,128,2,0.47107527526073817,0.586923886672598,3.467846615401666,0.8015046296296297,1.8364382982254028,0.0003616898148148148
ETTh1,SHUFFLE,92342,raw128,128,3,0.2758623399106317,0.34785707587940284,0.6853788429661007,0.7673611111111112,1.0809155702590942,0.0
ETTh1,SHUFFLE,92342,raw128,128,4,0.3566906059440011,0.43495937412042174,0.5438280160262905,0.7986111111111112,1.3307515382766724,0.0
ETTh1,SHUFFLE,92342,raw128,128,5,0.20461544560728265,0.2562947723206824,0.1711519556508089,0.8278356481481481,0.8687551021575928,0.0
ETTh1,SHUFFLE,92342,raw128,128,6,0.16616788907604893,0.2129816779245727,1.8132544963154942,0.8017939814814815,0.6493301391601562,0.0
ETTh1,SHUFFLE,92342,selected_raw,512,0,0.4756587074118095,0.6004867900532597,3.683628103730303,0.8017939814814815,1.9309923648834229,0.0
ETTh1,SHUFFLE,92342,selected_raw,512,1,0.29692636636435615,0.3795677279635451,0.8143891451742362,0.7847222222222222,1.1955628395080566,0.0
ETTh1,SHUFFLE,92342,selected_raw,512,2,0.4654986036339353,0.5866755598738496,3.466379373621075,0.8148148148148148,1.9277405738830566,0.0003978587962962963
ETTh1,SHUFFLE,92342,selected_raw,512,3,0.27093648595810566,0.34201466031025674,0.6738675979733536,0.7757523148148148,1.0746002197265625,0.0
ETTh1,SHUFFLE,92342,selected_raw,512,4,0.3578860087503935,0.4419214903015374,0.5525327228458116,0.8006365740740741,1.3447219133377075,0.0
ETTh1,SHUFFLE,92342,selected_raw,512,5,0.20474661709313993,0.2576900273917372,0.17208369776899754,0.8197337962962963,0.8586741089820862,0.0
ETTh1,SHUFFLE,92342,selected_raw,512,6,0.16601301091879467,0.21286043019164966,1.8122222338268463,0.7482638888888888,0.5824955701828003,0.0
ETTh1,SHUFFLE,92342,selected_cal,512,0,0.47565870737582266,0.6004867900532597,3.683628103730303,0.8017939814814815,1.9309923648834229,0.0
ETTh1,SHUFFLE,92342,selected_cal,512,1,0.29692636637400216,0.3795677279635451,0.8143891451742362,0.7847222222222222,1.1955628395080566,0.0
ETTh1,SHUFFLE,92342,selected_cal,512,2,0.4654986035155066,0.5866755598738496,3.466379373621075,0.8148148148148148,1.9277405738830566,0.0003978587962962963
ETTh1,SHUFFLE,92342,selected_cal,512,3,0.27093648594082986,0.34201466031025674,0.6738675979733536,0.7757523148148148,1.0746002197265625,0.0
ETTh1,SHUFFLE,92342,selected_cal,512,4,0.3578860087491674,0.4419214903015374,0.5525327228458116,0.8006365740740741,1.3447219133377075,0.0
ETTh1,SHUFFLE,92342,selected_cal,512,5,0.20474661709313993,0.2576900273917372,0.17208369776899754,0.8197337962962963,0.8586741089820862,0.0
ETTh1,SHUFFLE,92342,selected_cal,512,6,0.16601301091881718,0.21286043019164966,1.8122222338268463,0.7482638888888888,0.5824955701828003,0.0
ETTh1,TEMP,92341,raw128,128,0,0.48108525423769827,0.6006837851517668,3.684836551098636,0.7965856481481481,1.8807494640350342,7.233796296296296e-05
ETTh1,TEMP,92341,raw128,128,1,0.30471204048186024,0.39010810002787377,0.8370042516832689,0.7803819444444444,1.218070149421692,0.0
ETTh1,TEMP,92341,raw128,128,2,0.472740817744436,0.5882739427500234,3.475823437447953,0.8046875,1.8776907920837402,0.0003255208333333333
ETTh1,TEMP,92341,raw128,128,3,0.2760544747776711,0.3481079850716051,0.6858732064957386,0.7786458333333334,1.0980082750320435,0.0
ETTh1,TEMP,92341,raw128,128,4,0.3558967554299449,0.434274532181976,0.5429717608106633,0.8041087962962963,1.3504469394683838,0.0
ETTh1,TEMP,92341,raw128,128,5,0.2044644372336639,0.2561423508052838,0.1710501695698541,0.8295717592592593,0.877505362033844,0.0
ETTh1,TEMP,92341,raw128,128,6,0.16545745531500777,0.21251374828406921,1.8092707004656807,0.8023726851851852,0.6501181125640869,0.0
ETTh1,TEMP,92341,selected_raw,512,0,0.46982339104303544,0.5888923661040187,3.6125032320204706,0.8003472222222222,1.841513752937317,7.233796296296296e-05
ETTh1,TEMP,92341,selected_raw,512,1,0.29654156346802274,0.3788611393894297,0.8128731098991854,0.7867476851851852,1.187793254852295,0.0
ETTh1,TEMP,92341,selected_raw,512,2,0.460879784659461,0.5767467001296883,3.40771459026426,0.8084490740740741,1.8304924964904785,0.0003616898148148148
ETTh1,TEMP,92341,selected_raw,512,3,0.27078266157839287,0.3417374123100255,0.6733213393896155,0.7737268518518519,1.0655277967453003,0.0
ETTh1,TEMP,92341,selected_raw,512,4,0.35744762557509024,0.43999398357308694,0.5501227686699066,0.8035300925925926,1.353100299835205,0.0
ETTh1,TEMP,92341,selected_raw,512,5,0.20612463837005798,0.25974609460085146,0.17345672586708571,0.8179976851851852,0.856283962726593,0.0
ETTh1,TEMP,92341,selected_raw,512,6,0.16584393088519858,0.21282135850649034,1.8118895906178902,0.7546296296296297,0.5910767912864685,0.0
ETTh1,TEMP,92341,selected_cal,512,0,0.46982339107040044,0.5888923661040187,3.6125032320204706,0.8003472222222222,1.841513752937317,7.233796296296296e-05
ETTh1,TEMP,92341,selected_cal,512,1,0.2965415634787405,0.3788611393894297,0.8128731098991854,0.7867476851851852,1.187793254852295,0.0
ETTh1,TEMP,92341,selected_cal,512,2,0.46087978462933094,0.5767467001296883,3.40771459026426,0.8084490740740741,1.830492377281189,0.0003616898148148148
ETTh1,TEMP,92341,selected_cal,512,3,0.2707826615756635,0.3417374123100255,0.6733213393896155,0.7737268518518519,1.0655277967453003,0.0
ETTh1,TEMP,92341,selected_cal,512,4,0.35744762557386406,0.43999398357308694,0.5501227686699066,0.8035300925925926,1.353100299835205,0.0
ETTh1,TEMP,92341,selected_cal,512,5,0.20612463837005798,0.25974609460085146,0.17345672586708571,0.8179976851851852,0.856283962726593,0.0
ETTh1,TEMP,92341,selected_cal,512,6,0.16584393088474841,0.21282135850649034,1.8118895906178902,0.7546296296296297,0.5910767912864685,0.0
ETTh1,TEMP,92342,raw128,128,0,0.47989694728524873,0.5991405516007394,3.6753697342204825,0.7936921296296297,1.8470017910003662,7.233796296296296e-05
ETTh1,TEMP,92342,raw128,128,1,0.30460251665361976,0.3900524435665698,0.8368848368473765,0.7717013888888888,1.19942045211792,0.0
ETTh1,TEMP,92342,raw128,128,2,0.4713371763046363,0.5867503573320894,3.4668213152736254,0.8009259259259259,1.8440704345703125,0.00028935185185185184
ETTh1,TEMP,92342,raw128,128,3,0.27564500927293545,0.3478820153377296,0.6854279808973877,0.7708333333333334,1.0796903371810913,0.0
ETTh1,TEMP,92342,raw128,128,4,0.3564588357298575,0.4344765967109222,0.543224401306361,0.7960069444444444,1.3288637399673462,0.0
ETTh1,TEMP,92342,raw128,128,5,0.2046837042067425,0.2565872775399875,0.1713472887037184,0.8255208333333334,0.8683212399482727,0.0
ETTh1,TEMP,92342,raw128,128,6,0.16623408962210307,0.2134061458123104,1.8168682733947341,0.7983217592592593,0.6441864967346191,0.0
ETTh1,TEMP,92342,selected_raw,512,0,0.47547927788025324,0.5992141804856643,3.6758214034898966,0.8035300925925926,1.934121012687683,0.0
ETTh1,TEMP,92342,selected_raw,512,1,0.2976191238079513,0.3804435419962931,0.8162682655232923,0.7821180555555556,1.191113829612732,0.0
ETTh1,TEMP,92342,selected_raw,512,2,0.46547817366196226,0.5855667717027202,3.4598280858071693,0.8151041666666666,1.931994915008545,0.00025318287037037036
ETTh1,TEMP,92342,selected_raw,512,3,0.2714019222369459,0.34272222122299817,0.6752616971978029,0.7763310185185185,1.0711500644683838,0.0
ETTh1,TEMP,92342,selected_raw,512,4,0.3578920980612433,0.4414045646501975,0.5518864127117451,0.7997685185185185,1.3480000495910645,0.0
ETTh1,TEMP,92342,selected_raw,512,5,0.2047363927065881,0.2578542693249917,0.17219337744690064,0.8200231481481481,0.8583239912986755,0.0
ETTh1,TEMP,92342,selected_raw,512,6,0.1662407266344428,0.21313389818173706,1.8145504484763715,0.7459490740740741,0.5759643912315369,0.0
ETTh1,TEMP,92342,selected_cal,512,0,0.4754792778969971,0.5992141804856643,3.6758214034898966,0.8035300925925926,1.934121012687683,0.0
ETTh1,TEMP,92342,selected_cal,512,1,0.297619123812417,0.3804435419962931,0.8162682655232923,0.7821180555555556,1.191113829612732,0.0
ETTh1,TEMP,92342,selected_cal,512,2,0.4654781735553716,0.5855667717027202,3.4598280858071693,0.8151041666666666,1.931994915008545,0.00025318287037037036
ETTh1,TEMP,92342,selected_cal,512,3,0.27140192223602805,0.34272222122299817,0.6752616971978029,0.7763310185185185,1.0711500644683838,0.0
ETTh1,TEMP,92342,selected_cal,512,4,0.35789209805940403,0.4414045646501975,0.5518864127117451,0.7997685185185185,1.3480000495910645,0.0
ETTh1,TEMP,92342,selected_cal,512,5,0.2047363927065881,0.2578542693249917,0.17219337744690064,0.8200231481481481,0.8583239912986755,0.0
ETTh1,TEMP,92342,selected_cal,512,6,0.16624072663057135,0.21313389818173706,1.8145504484763715,0.7459490740740741,0.5759643912315369,0.0
ETTh1,F0,0,raw128,0,0,0.48392094121536183,0.6038628584804883,3.704338268790808,0.7936921296296297,1.8665947914123535,7.233796296296296e-05
ETTh1,F0,0,raw128,0,1,0.31008891931665555,0.3971767818842086,0.8521706036947392,0.7728587962962963,1.21571683883667,0.0
ETTh1,F0,0,raw128,0,2,0.4749303769641021,0.5903632087977918,3.4881678902074107,0.7989004629629629,1.8661209344863892,0.0003978587962962963
ETTh1,F0,0,raw128,0,3,0.27929531152254006,0.3526888468259062,0.6948988263455383,0.7731481481481481,1.0941054821014404,0.0
ETTh1,F0,0,raw128,0,4,0.3603797773619917,0.43894637259673697,0.5488129447352279,0.7977430555555556,1.3418103456497192,0.0
ETTh1,F0,0,raw128,0,5,0.20539077279965182,0.2569138150885538,0.1715653483212615,0.8304398148148148,0.8791621327400208,0.0
ETTh1,F0,0,raw128,0,6,0.16767405931072452,0.21459173302331425,1.8269619648431048,0.8058449074074074,0.6634262800216675,0.0
ETTh1,F0,0,selected_raw,0,0,0.48392094121536183,0.6038628584804883,3.704338268790808,0.7936921296296297,1.8665947914123535,7.233796296296296e-05
ETTh1,F0,0,selected_raw,0,1,0.31008891931665555,0.3971767818842086,0.8521706036947392,0.7728587962962963,1.21571683883667,0.0
ETTh1,F0,0,selected_raw,0,2,0.4749303769641021,0.5903632087977918,3.4881678902074107,0.7989004629629629,1.8661209344863892,0.0003978587962962963
ETTh1,F0,0,selected_raw,0,3,0.27929531152254006,0.3526888468259062,0.6948988263455383,0.7731481481481481,1.0941054821014404,0.0
ETTh1,F0,0,selected_raw,0,4,0.3603797773619917,0.43894637259673697,0.5488129447352279,0.7977430555555556,1.3418103456497192,0.0
ETTh1,F0,0,selected_raw,0,5,0.20539077279965182,0.2569138150885538,0.1715653483212615,0.8304398148148148,0.8791621327400208,0.0
ETTh1,F0,0,selected_raw,0,6,0.16767405931072452,0.21459173302331425,1.8269619648431048,0.8058449074074074,0.6634262800216675,0.0
ETTh1,F0,0,selected_cal,0,0,0.4839209412843367,0.6038628584804883,3.704338268790808,0.7936921296296297,1.8665947914123535,7.233796296296296e-05
ETTh1,F0,0,selected_cal,0,1,0.3100889193340719,0.3971767818842086,0.8521706036947392,0.7728587962962963,1.21571683883667,0.0
ETTh1,F0,0,selected_cal,0,2,0.47493037689177675,0.5903632087977918,3.4881678902074107,0.7989004629629629,1.8661209344863892,0.0003978587962962963
ETTh1,F0,0,selected_cal,0,3,0.2792953115108445,0.3526888468259062,0.6948988263455383,0.7731481481481481,1.0941054821014404,0.0
ETTh1,F0,0,selected_cal,0,4,0.3603797773607656,0.43894637259673697,0.5488129447352279,0.7977430555555556,1.3418103456497192,0.0
ETTh1,F0,0,selected_cal,0,5,0.20539077279965182,0.2569138150885538,0.1715653483212615,0.8304398148148148,0.8791621327400208,0.0
ETTh1,F0,0,selected_cal,0,6,0.1676740593128853,0.21459173302331425,1.8269619648431048,0.8058449074074074,0.6634262800216675,0.0
