arm,seed,policy,origin,channel,normalizedMSE
POOL_KD,73102,fixed512,14692,0,0.8183021892726848
POOL_KD,73102,fixed512,14692,1,0.5519491076380455
POOL_KD,73102,fixed512,14692,2,0.5388542208568077
POOL_KD,73102,fixed512,14692,3,0.21095996762017089
POOL_KD,73102,fixed512,14740,0,0.8626196529374409
POOL_KD,73102,fixed512,14740,1,0.30980272907423356
POOL_KD,73102,fixed512,14740,2,0.32174744607581857
POOL_KD,73102,fixed512,14740,3,0.9298576302201008
POOL_KD,73102,fixed512,14789,0,0.5651679293669427
POOL_KD,73102,fixed512,14789,1,0.15037782765327537
POOL_KD,73102,fixed512,14789,2,0.15812560957518276
POOL_KD,73102,fixed512,14789,3,0.30518407460704705
POOL_KD,73102,fixed512,14861,0,0.05057433894447414
POOL_KD,73102,fixed512,14861,1,0.14065583474132506
POOL_KD,73102,fixed512,14861,2,0.13582409981380503
POOL_KD,73102,fixed512,14861,3,0.4555898247818653
POOL_KD,73102,fixed512,14910,0,0.10448226342601417
POOL_KD,73102,fixed512,14910,1,0.637864479764488
POOL_KD,73102,fixed512,14910,2,0.10920344636666002
POOL_KD,73102,fixed512,14910,3,0.441341122582688
POOL_KD,73102,fixed512,14958,0,0.19544542565749556
POOL_KD,73102,fixed512,14958,1,0.09914837357926366
POOL_KD,73102,fixed512,14958,2,0.12662162020325055
POOL_KD,73102,fixed512,14958,3,0.9623248736161923
POOL_KD,73102,fixed512,15006,0,0.005430100694369226
POOL_KD,73102,fixed512,15006,1,0.014229998463317808
POOL_KD,73102,fixed512,15006,2,0.21996571246961602
POOL_KD,73102,fixed512,15006,3,0.022629017272978422
POOL_KD,73102,fixed512,15079,0,0.2310003373806301
POOL_KD,73102,fixed512,15079,1,0.733418126602547
POOL_KD,73102,fixed512,15079,2,0.18495906359328143
POOL_KD,73102,fixed512,15079,3,0.4345566433532784
POOL_KD,73102,fixed512,15127,0,0.15154169343383567
POOL_KD,73102,fixed512,15127,1,0.5755810536085163
POOL_KD,73102,fixed512,15127,2,0.3567169145024542
POOL_KD,73102,fixed512,15127,3,4.281743453456705
POOL_KD,73102,fixed512,15175,0,0.01355399456021727
POOL_KD,73102,fixed512,15175,1,0.004603803476537531
POOL_KD,73102,fixed512,15175,2,0.16233796619474228
POOL_KD,73102,fixed512,15175,3,0.022173055591509856
POOL_KD,73102,fixed512,15248,0,0.20310264386465673
POOL_KD,73102,fixed512,15248,1,0.6768841428591846
POOL_KD,73102,fixed512,15248,2,0.32618054357954235
POOL_KD,73102,fixed512,15248,3,1.0993000437932448
POOL_KD,73102,fixed512,15296,0,0.01288076690150769
POOL_KD,73102,fixed512,15296,1,0.20254101546416506
POOL_KD,73102,fixed512,15296,2,0.2231795632033821
POOL_KD,73102,fixed512,15296,3,1.860527441207246
POOL_KD,73102,fixed512,15345,0,0.1818563960841502
POOL_KD,73102,fixed512,15345,1,0.21617920936610213
POOL_KD,73102,fixed512,15345,2,0.22502903017744355
POOL_KD,73102,fixed512,15345,3,1.166005080051337
POOL_KD,73102,fixed512,15417,0,0.22157271656252372
POOL_KD,73102,fixed512,15417,1,1.5990088519242425
POOL_KD,73102,fixed512,15417,2,0.2546347772162138
POOL_KD,73102,fixed512,15417,3,0.9857534595026746
POOL_KD,73102,fixed512,15465,0,0.02118826611270998
POOL_KD,73102,fixed512,15465,1,0.1487581924796484
POOL_KD,73102,fixed512,15465,2,0.15942000633214104
POOL_KD,73102,fixed512,15465,3,2.2260851224542084
POOL_KD,73102,fixed512,15514,0,0.08237420110933628
POOL_KD,73102,fixed512,15514,1,0.07395743716426928
POOL_KD,73102,fixed512,15514,2,0.26679602005310693
POOL_KD,73102,fixed512,15514,3,0.04372228781373697
POOL_KD,73102,fixed512,15562,0,0.6470105272108012
POOL_KD,73102,fixed512,15562,1,0.20597941771740413
POOL_KD,73102,fixed512,15562,2,0.17997289663237134
POOL_KD,73102,fixed512,15562,3,2.4819228209126916
POOL_KD,73102,fixed512,15634,0,1.6045508073395922
POOL_KD,73102,fixed512,15634,1,0.011528274233249156
POOL_KD,73102,fixed512,15634,2,0.21331364662031893
POOL_KD,73102,fixed512,15634,3,0.5974200415214108
POOL_KD,73102,fixed512,15683,0,0.32100642620137654
POOL_KD,73102,fixed512,15683,1,0.18568862297124503
POOL_KD,73102,fixed512,15683,2,0.29441785626620476
POOL_KD,73102,fixed512,15683,3,0.05121677746614126
POOL_KD,73102,fixed512,15731,0,0.8681837742707521
POOL_KD,73102,fixed512,15731,1,0.07310365586939253
POOL_KD,73102,fixed512,15731,2,0.15777053305267877
POOL_KD,73102,fixed512,15731,3,0.4270864515746853
POOL_KD,73102,fixed512,15804,0,0.02924502469714992
POOL_KD,73102,fixed512,15804,1,0.008908310952006098
POOL_KD,73102,fixed512,15804,2,0.16178704712922645
POOL_KD,73102,fixed512,15804,3,0.40280939496812174
POOL_KD,73102,fixed512,15852,0,0.228008420652819
POOL_KD,73102,fixed512,15852,1,0.0908766151864267
POOL_KD,73102,fixed512,15852,2,0.25545188345396413
POOL_KD,73102,fixed512,15852,3,0.048276501495756685
POOL_KD,73102,fixed512,15900,0,0.7432514171512551
POOL_KD,73102,fixed512,15900,1,0.3921315658488577
POOL_KD,73102,fixed512,15900,2,0.08547346692701348
POOL_KD,73102,fixed512,15900,3,0.3871727140517254
POOL_KD,73102,fixed512,15973,0,0.19043609756637866
POOL_KD,73102,fixed512,15973,1,0.04634573160657159
POOL_KD,73102,fixed512,15973,2,0.41152599926971384
POOL_KD,73102,fixed512,15973,3,1.7114809946641294
POOL_KD,73102,fixed512,16021,0,0.1041275808853398
POOL_KD,73102,fixed512,16021,1,0.021463834376980174
POOL_KD,73102,fixed512,16021,2,0.32173886371892546
POOL_KD,73102,fixed512,16021,3,0.02328544423278502
POOL_KD,73102,fixed512,16069,0,0.17176723627944743
POOL_KD,73102,fixed512,16069,1,0.4425768574792404
POOL_KD,73102,fixed512,16069,2,0.28514861608509623
POOL_KD,73102,fixed512,16069,3,0.2134118334991183
POOL_KD,73102,fixed512,16118,0,0.7145248906958582
POOL_KD,73102,fixed512,16118,1,0.5146278823014417
POOL_KD,73102,fixed512,16118,2,0.1400985305942296
POOL_KD,73102,fixed512,16118,3,1.3153429701433075
POOL_KD,73102,fixed512,16190,0,0.6103507473846664
POOL_KD,73102,fixed512,16190,1,0.6750886199114756
POOL_KD,73102,fixed512,16190,2,0.18232145927427676
POOL_KD,73102,fixed512,16190,3,0.11241888280579206
POOL_KD,73102,fixed512,16239,0,1.0889234251747288
POOL_KD,73102,fixed512,16239,1,0.45940519665683954
POOL_KD,73102,fixed512,16239,2,0.2680927036797904
POOL_KD,73102,fixed512,16239,3,0.5000181545245542
POOL_KD,73102,fixed512,16287,0,0.27201147123835534
POOL_KD,73102,fixed512,16287,1,0.36177354835567543
POOL_KD,73102,fixed512,16287,2,0.7822801347195796
POOL_KD,73102,fixed512,16287,3,0.55619236626072
POOL_KD,73102,fixed512,16359,0,0.6699521941487112
POOL_KD,73102,fixed512,16359,1,0.18627263992408571
POOL_KD,73102,fixed512,16359,2,0.2716203339088147
POOL_KD,73102,fixed512,16359,3,0.7125028600891342
POOL_KD,73102,fixed512,16408,0,0.13227887008075953
POOL_KD,73102,fixed512,16408,1,0.4004222564794195
POOL_KD,73102,fixed512,16408,2,0.222972117856004
POOL_KD,73102,fixed512,16408,3,0.4759370354685391
POOL_KD,73102,fixed512,16456,0,1.1135574426714303
POOL_KD,73102,fixed512,16456,1,0.18913738620953954
POOL_KD,73102,fixed512,16456,2,0.42848051228457956
POOL_KD,73102,fixed512,16456,3,0.54877611764895
POOL_KD,73102,fixed512,16528,0,0.06242094682951116
POOL_KD,73102,fixed512,16528,1,0.34575801114396043
POOL_KD,73102,fixed512,16528,2,0.2697550336351386
POOL_KD,73102,fixed512,16528,3,0.021481549107930795
POOL_KD,73102,fixed512,16577,0,2.0942050776855647
POOL_KD,73102,fixed512,16577,1,0.4165138371800407
POOL_KD,73102,fixed512,16577,2,0.33488791051630096
POOL_KD,73102,fixed512,16577,3,0.40597061019962494
POOL_KD,73102,fixed512,16625,0,0.17562923884710357
POOL_KD,73102,fixed512,16625,1,0.34777951786165295
POOL_KD,73102,fixed512,16625,2,1.0689237527414635
POOL_KD,73102,fixed512,16625,3,0.7683219007539894
POOL_KD,73102,fixed512,16674,0,0.004442429286573271
POOL_KD,73102,fixed512,16674,1,0.02112115059550829
POOL_KD,73102,fixed512,16674,2,0.1962612913885746
POOL_KD,73102,fixed512,16674,3,0.04996488039854633
POOL_KD,73102,fixed512,16746,0,0.12545431247386485
POOL_KD,73102,fixed512,16746,1,0.17917271175607383
POOL_KD,73102,fixed512,16746,2,0.3668246533870663
POOL_KD,73102,fixed512,16746,3,0.2642951884618492
POOL_KD,73102,fixed512,16794,0,0.580776001561041
POOL_KD,73102,fixed512,16794,1,0.17733220318773432
POOL_KD,73102,fixed512,16794,2,0.2761857589780853
POOL_KD,73102,fixed512,16794,3,1.4476238376239932
POOL_KD,73102,fixed512,16843,0,0.003387396414006618
POOL_KD,73102,fixed512,16843,1,0.011516896002655007
POOL_KD,73102,fixed512,16843,2,0.11826212855539257
POOL_KD,73102,fixed512,16843,3,0.18810868802984862
POOL_KD,73102,fixed512,16915,0,0.10081966978903883
POOL_KD,73102,fixed512,16915,1,0.1559959174920878
POOL_KD,73102,fixed512,16915,2,0.4505305576903012
POOL_KD,73102,fixed512,16915,3,0.2091246310899109
POOL_KD,73102,fixed512,16963,0,0.9883215634254299
POOL_KD,73102,fixed512,16963,1,0.4660504745522735
POOL_KD,73102,fixed512,16963,2,0.2409222330927281
POOL_KD,73102,fixed512,16963,3,0.6789526100462475
POOL_KD,73102,fixed512,17012,0,0.0037870517001438926
POOL_KD,73102,fixed512,17012,1,0.011383198101865236
POOL_KD,73102,fixed512,17012,2,0.3510983226761937
POOL_KD,73102,fixed512,17012,3,0.01718287436608838
POOL_KD,73102,fixed512,17084,0,0.5623193460718281
POOL_KD,73102,fixed512,17084,1,0.2512917751145936
POOL_KD,73102,fixed512,17084,2,0.24943836419224782
POOL_KD,73102,fixed512,17084,3,0.2617388346277972
POOL_KD,73102,fixed512,17133,0,0.563792633908825
POOL_KD,73102,fixed512,17133,1,0.19169722604995373
POOL_KD,73102,fixed512,17133,2,0.3379489864235811
POOL_KD,73102,fixed512,17133,3,0.7833485170502231
POOL_KD,73102,fixed512,17181,0,0.02771985459644699
POOL_KD,73102,fixed512,17181,1,0.004651751817705296
POOL_KD,73102,fixed512,17181,2,0.1483757653720725
POOL_KD,73102,fixed512,17181,3,0.02044887264016965
POOL_KD,73102,fixed512,17229,0,0.5782222130140955
POOL_KD,73102,fixed512,17229,1,0.09952429102604765
POOL_KD,73102,fixed512,17229,2,0.39338357233780163
POOL_KD,73102,fixed512,17229,3,0.7687222726167037
POOL_KD,73102,fixed512,17302,0,0.33776369587755317
POOL_KD,73102,fixed512,17302,1,0.044411363662875826
POOL_KD,73102,fixed512,17302,2,0.31930328708047057
POOL_KD,73102,fixed512,17302,3,0.3451855240679089
POOL_KD,73102,fixed512,17350,0,0.026352255346781317
POOL_KD,73102,fixed512,17350,1,0.032859376063285484
POOL_KD,73102,fixed512,17350,2,0.5133489129126666
POOL_KD,73102,fixed512,17350,3,0.087718161384944
POOL_KD,73102,fixed512,17398,0,0.037545125370816376
POOL_KD,73102,fixed512,17398,1,0.058984053593402246
POOL_KD,73102,fixed512,17398,2,0.13178802999882427
POOL_KD,73102,fixed512,17398,3,0.10231346550362326
POOL_KD,73102,fixed512,17471,0,0.005605257737218201
POOL_KD,73102,fixed512,17471,1,0.04379139611102619
POOL_KD,73102,fixed512,17471,2,0.1537070407470695
POOL_KD,73102,fixed512,17471,3,0.0907360230256848
POOL_KD,73102,fixed512,17496,0,0.005480013839817201
POOL_KD,73102,fixed512,17496,1,0.03080008191007373
POOL_KD,73102,fixed512,17496,2,0.3814734518964289
POOL_KD,73102,fixed512,17496,3,0.11200643386839208
LEARN,73102,selected,14039,0,0.09577314340548942
LEARN,73102,selected,14039,1,0.03776167647629223
LEARN,73102,selected,14039,2,0.096419744900775
LEARN,73102,selected,14039,3,0.00722218046022459
LEARN,73102,selected,14064,0,0.08584185853362174
LEARN,73102,selected,14064,1,0.169464761955199
LEARN,73102,selected,14064,2,0.10455506921709394
LEARN,73102,selected,14064,3,0.022169537053156625
LEARN,73102,selected,14136,0,0.002266000295198353
LEARN,73102,selected,14136,1,0.0019546399588133328
LEARN,73102,selected,14136,2,0.2701783966452281
LEARN,73102,selected,14136,3,0.0055071721764762
LEARN,73102,selected,14185,0,0.9935638854564304
LEARN,73102,selected,14185,1,0.026937278185335773
LEARN,73102,selected,14185,2,0.4333129298901867
LEARN,73102,selected,14185,3,0.0767977886245041
LEARN,73102,selected,14233,0,0.8738776401980527
LEARN,73102,selected,14233,1,1.1912512759763845
LEARN,73102,selected,14233,2,0.12908090062404806
LEARN,73102,selected,14233,3,0.17337308020279685
LEARN,73102,selected,14305,0,0.003365967989953511
LEARN,73102,selected,14305,1,0.003980145639027525
LEARN,73102,selected,14305,2,0.14191708352652957
LEARN,73102,selected,14305,3,0.0988874298105759
LEARN,73102,selected,14354,0,0.7038964053235529
LEARN,73102,selected,14354,1,0.002537871267342364
LEARN,73102,selected,14354,2,0.19707211293587848
LEARN,73102,selected,14354,3,0.0068980743318746195
LEARN,73102,selected,14402,0,0.9398324614037281
LEARN,73102,selected,14402,1,0.1317262230224552
LEARN,73102,selected,14402,2,0.17560108940218408
LEARN,73102,selected,14402,3,0.009056906247074345
LEARN,73102,selected,14451,0,0.20829151795804982
LEARN,73102,selected,14451,1,0.037243980772799404
LEARN,73102,selected,14451,2,0.1843944175251525
LEARN,73102,selected,14451,3,0.37925818203617195
LEARN,73102,selected,14523,0,0.05899627768856153
LEARN,73102,selected,14523,1,0.4213904980349907
LEARN,73102,selected,14523,2,0.23391289440466778
LEARN,73102,selected,14523,3,0.9319108821165171
LEARN,73102,selected,14571,0,0.3177502145643402
LEARN,73102,selected,14571,1,0.5169823168301799
LEARN,73102,selected,14571,2,0.11974559297181214
LEARN,73102,selected,14571,3,0.03712184613202744
LEARN,73102,selected,14620,0,0.05343525019142171
LEARN,73102,selected,14620,1,0.06732550603425035
LEARN,73102,selected,14620,2,0.3920748391463707
LEARN,73102,selected,14620,3,0.32055505567217707
LEARN,73102,selected,14692,0,1.3060173514362379
LEARN,73102,selected,14692,1,0.4029805948964659
LEARN,73102,selected,14692,2,0.6136572897899532
LEARN,73102,selected,14692,3,0.2529055069797469
LEARN,73102,selected,14740,0,0.6112903697544748
LEARN,73102,selected,14740,1,0.44888849148104004
LEARN,73102,selected,14740,2,0.2960877995149836
LEARN,73102,selected,14740,3,0.9949094806708256
LEARN,73102,selected,14789,0,0.4619264909156126
LEARN,73102,selected,14789,1,0.10833633249803798
LEARN,73102,selected,14789,2,0.13223288224604798
LEARN,73102,selected,14789,3,0.3614099187435873
LEARN,73102,selected,14861,0,0.11620214682592951
LEARN,73102,selected,14861,1,0.14610288515259431
LEARN,73102,selected,14861,2,0.06617347497777122
LEARN,73102,selected,14861,3,0.19308949222122165
LEARN,73102,selected,14910,0,0.03264135483749038
LEARN,73102,selected,14910,1,0.6604222795634258
LEARN,73102,selected,14910,2,0.11185786678183822
LEARN,73102,selected,14910,3,0.4947218297418649
LEARN,73102,selected,14958,0,0.3167462588256252
LEARN,73102,selected,14958,1,0.2948723048839082
LEARN,73102,selected,14958,2,0.17627935140138215
LEARN,73102,selected,14958,3,0.9698032554146607
LEARN,73102,selected,15006,0,0.004021987847732508
LEARN,73102,selected,15006,1,0.01080123953852033
LEARN,73102,selected,15006,2,0.20968313210978318
LEARN,73102,selected,15006,3,0.01869311335456062
LEARN,73102,selected,15079,0,0.07002623428279654
LEARN,73102,selected,15079,1,0.6894361600950885
LEARN,73102,selected,15079,2,0.1597506601201505
LEARN,73102,selected,15079,3,0.32972830008390924
LEARN,73102,selected,15127,0,0.19864826239503075
LEARN,73102,selected,15127,1,0.5578183695402733
LEARN,73102,selected,15127,2,0.35796973617411093
LEARN,73102,selected,15127,3,5.0203767988932775
LEARN,73102,selected,15175,0,0.005711422635210523
LEARN,73102,selected,15175,1,0.011003046282602609
LEARN,73102,selected,15175,2,0.15498221661428147
LEARN,73102,selected,15175,3,0.015476593008573361
LEARN,73102,selected,15248,0,0.11912220221660759
LEARN,73102,selected,15248,1,0.9460338938620421
LEARN,73102,selected,15248,2,0.3533584920158998
LEARN,73102,selected,15248,3,1.3166237586186285
LEARN,73102,selected,15296,0,0.022548934654488914
LEARN,73102,selected,15296,1,0.30770960238928546
LEARN,73102,selected,15296,2,0.1894301493463597
LEARN,73102,selected,15296,3,2.3370668276600415
LEARN,73102,selected,15345,0,0.38066649037048655
LEARN,73102,selected,15345,1,0.24601843493221834
LEARN,73102,selected,15345,2,0.26145191306383025
LEARN,73102,selected,15345,3,0.7584512739220175
LEARN,73102,selected,15417,0,0.14007184435518652
LEARN,73102,selected,15417,1,1.6496343673063085
LEARN,73102,selected,15417,2,0.2738769052536864
LEARN,73102,selected,15417,3,0.8329049699985204
LEARN,73102,selected,15465,0,0.0899599046928714
LEARN,73102,selected,15465,1,0.259607767236926
LEARN,73102,selected,15465,2,0.27535133199613543
LEARN,73102,selected,15465,3,0.4911795829364279
LEARN,73102,selected,15514,0,0.45859119628251016
LEARN,73102,selected,15514,1,0.20926831313316593
LEARN,73102,selected,15514,2,0.2466311361079295
LEARN,73102,selected,15514,3,0.04485092903849208
LEARN,73102,selected,15562,0,0.5907553404263491
LEARN,73102,selected,15562,1,0.12060775359981583
LEARN,73102,selected,15562,2,0.17465745810286304
LEARN,73102,selected,15562,3,2.5615037456634973
LEARN,73102,selected,15634,0,1.4660224165444962
LEARN,73102,selected,15634,1,0.01290898541096304
LEARN,73102,selected,15634,2,0.19554540786539898
LEARN,73102,selected,15634,3,0.6043737620742462
LEARN,73102,selected,15683,0,0.11280146272159074
LEARN,73102,selected,15683,1,0.15739327495305788
LEARN,73102,selected,15683,2,0.22204636276572107
LEARN,73102,selected,15683,3,0.02926568873030246
LEARN,73102,selected,15731,0,0.7444260765160747
LEARN,73102,selected,15731,1,0.26418178402937764
LEARN,73102,selected,15731,2,0.14664011912530833
LEARN,73102,selected,15731,3,0.5384999345374333
LEARN,73102,selected,15804,0,0.17197832234467422
LEARN,73102,selected,15804,1,0.01718407202108038
LEARN,73102,selected,15804,2,0.3182887502483487
LEARN,73102,selected,15804,3,0.43919626964582453
LEARN,73102,selected,15852,0,0.28841226681675397
LEARN,73102,selected,15852,1,0.12853804943244915
LEARN,73102,selected,15852,2,0.3339183182761634
LEARN,73102,selected,15852,3,0.02728457019232557
LEARN,73102,selected,15900,0,0.8402035792204191
LEARN,73102,selected,15900,1,0.3947296034786007
LEARN,73102,selected,15900,2,0.07384005653190076
LEARN,73102,selected,15900,3,0.5294016088446067
LEARN,73102,selected,15973,0,0.27349202904602726
LEARN,73102,selected,15973,1,0.06501596263216812
LEARN,73102,selected,15973,2,0.30756188075987806
LEARN,73102,selected,15973,3,1.7313781013169993
LEARN,73102,selected,16021,0,0.05198844184007081
LEARN,73102,selected,16021,1,0.029341341445453497
LEARN,73102,selected,16021,2,0.33957207991798244
LEARN,73102,selected,16021,3,0.032859262259779455
LEARN,73102,selected,16069,0,0.15002154131294748
LEARN,73102,selected,16069,1,0.508968101704989
LEARN,73102,selected,16069,2,0.2890143449234734
LEARN,73102,selected,16069,3,0.32687688915446617
LEARN,73102,selected,16118,0,0.6304820531711136
LEARN,73102,selected,16118,1,0.6764859492941433
LEARN,73102,selected,16118,2,0.22456868656648085
LEARN,73102,selected,16118,3,1.3992523512819703
LEARN,73102,selected,16190,0,0.7473606649849641
LEARN,73102,selected,16190,1,0.9380534109124562
LEARN,73102,selected,16190,2,0.3186037715546805
LEARN,73102,selected,16190,3,0.12655208143328653
LEARN,73102,selected,16239,0,1.3340177911135631
LEARN,73102,selected,16239,1,0.7591021416546541
LEARN,73102,selected,16239,2,0.24119968301934
LEARN,73102,selected,16239,3,0.5912909253079531
LEARN,73102,selected,16287,0,0.21194646496494265
LEARN,73102,selected,16287,1,0.39988250533263664
LEARN,73102,selected,16287,2,0.7684034672011205
LEARN,73102,selected,16287,3,0.4555043298394444
LEARN,73102,selected,16359,0,0.2190835123556982
LEARN,73102,selected,16359,1,0.14117807650138722
LEARN,73102,selected,16359,2,0.17989187609077165
LEARN,73102,selected,16359,3,0.5355593695816494
LEARN,73102,selected,16408,0,0.05910072291754052
LEARN,73102,selected,16408,1,0.22231950716254803
LEARN,73102,selected,16408,2,0.26169152369959453
LEARN,73102,selected,16408,3,0.43823949572711585
LEARN,73102,selected,16456,0,1.0388116846916375
LEARN,73102,selected,16456,1,0.05627252340543387
LEARN,73102,selected,16456,2,0.38167962607197664
LEARN,73102,selected,16456,3,0.5038347043814039
LEARN,73102,selected,16528,0,0.018429139269168265
LEARN,73102,selected,16528,1,0.7296567990841855
LEARN,73102,selected,16528,2,0.2889548929247499
LEARN,73102,selected,16528,3,0.10253894183362867
LEARN,73102,selected,16577,0,2.665676192244925
LEARN,73102,selected,16577,1,0.34438967815510835
LEARN,73102,selected,16577,2,0.31054767328484567
LEARN,73102,selected,16577,3,0.29118691583754464
LEARN,73102,selected,16625,0,0.16990954584648876
LEARN,73102,selected,16625,1,0.3344131177255012
LEARN,73102,selected,16625,2,1.366099106077085
LEARN,73102,selected,16625,3,0.602407716551576
LEARN,73102,selected,16674,0,0.003953238795623232
LEARN,73102,selected,16674,1,0.02102084184247081
LEARN,73102,selected,16674,2,0.2989553504712445
LEARN,73102,selected,16674,3,0.03835617385901311
LEARN,73102,selected,16746,0,0.29438017469218736
LEARN,73102,selected,16746,1,0.27553948436717424
LEARN,73102,selected,16746,2,0.34545972933904157
LEARN,73102,selected,16746,3,0.14003920868712438
LEARN,73102,selected,16794,0,0.7852663688182697
LEARN,73102,selected,16794,1,0.37038093224483387
LEARN,73102,selected,16794,2,0.20215364222283808
LEARN,73102,selected,16794,3,1.80029365845962
LEARN,73102,selected,16843,0,0.003464442788921461
LEARN,73102,selected,16843,1,0.023512262312280544
LEARN,73102,selected,16843,2,0.18336600967511982
LEARN,73102,selected,16843,3,0.43190230804339064
LEARN,73102,selected,16915,0,0.056748366970675417
LEARN,73102,selected,16915,1,0.2957292020697525
LEARN,73102,selected,16915,2,0.5267908473252157
LEARN,73102,selected,16915,3,0.45426369796522187
LEARN,73102,selected,16963,0,0.8855171518855056
LEARN,73102,selected,16963,1,0.34835734557023823
LEARN,73102,selected,16963,2,0.16441760464529606
LEARN,73102,selected,16963,3,1.2232806067485533
LEARN,73102,selected,17012,0,0.00256626703453653
LEARN,73102,selected,17012,1,0.00910679748822892
LEARN,73102,selected,17012,2,0.37647857540364044
LEARN,73102,selected,17012,3,0.01537833694230653
LEARN,73102,selected,17084,0,0.5620019661662945
LEARN,73102,selected,17084,1,0.13246476843592514
LEARN,73102,selected,17084,2,0.29937103606793847
LEARN,73102,selected,17084,3,0.4946047847142032
LEARN,73102,selected,17133,0,0.4928638796150194
LEARN,73102,selected,17133,1,0.042992430650757085
LEARN,73102,selected,17133,2,0.33690680817668656
LEARN,73102,selected,17133,3,1.030361008542382
LEARN,73102,selected,17181,0,0.027957310652517522
LEARN,73102,selected,17181,1,0.004438809287043013
LEARN,73102,selected,17181,2,0.15383902732784296
LEARN,73102,selected,17181,3,0.016035896939552045
LEARN,73102,selected,17229,0,0.5493735578432158
LEARN,73102,selected,17229,1,0.08768991846256569
LEARN,73102,selected,17229,2,0.34687394320241155
LEARN,73102,selected,17229,3,0.8766206702110817
LEARN,73102,selected,17302,0,0.35339588821925333
LEARN,73102,selected,17302,1,0.04251501720152876
LEARN,73102,selected,17302,2,0.33333714338770454
LEARN,73102,selected,17302,3,0.1168027321491288
LEARN,73102,selected,17350,0,0.02414640778155687
LEARN,73102,selected,17350,1,0.04239201877750843
LEARN,73102,selected,17350,2,0.7175386258048192
LEARN,73102,selected,17350,3,0.1081031059638284
LEARN,73102,selected,17398,0,0.03213068913243441
LEARN,73102,selected,17398,1,0.025997257457574585
LEARN,73102,selected,17398,2,0.10901647973014635
LEARN,73102,selected,17398,3,0.09625456676889675
LEARN,73102,selected,17471,0,0.0043705423891951525
LEARN,73102,selected,17471,1,0.044495320046913554
LEARN,73102,selected,17471,2,0.1957298727909594
LEARN,73102,selected,17471,3,0.07333142293041013
LEARN,73102,selected,17496,0,0.005729102199841009
LEARN,73102,selected,17496,1,0.029563190963574223
LEARN,73102,selected,17496,2,0.4130672773744703
LEARN,73102,selected,17496,3,0.09337721215972646
LEARN,73102,fixed512,14039,0,0.09724233818558554
LEARN,73102,fixed512,14039,1,0.05684345595847715
LEARN,73102,fixed512,14039,2,0.11294374455663007
LEARN,73102,fixed512,14039,3,0.011697516682996295
LEARN,73102,fixed512,14064,0,0.07241537161855403
LEARN,73102,fixed512,14064,1,0.479368234935689
LEARN,73102,fixed512,14064,2,0.11772809546299183
LEARN,73102,fixed512,14064,3,0.025749676460184695
LEARN,73102,fixed512,14136,0,0.003030509819735421
LEARN,73102,fixed512,14136,1,0.004056241805459413
LEARN,73102,fixed512,14136,2,0.2556723467755371
LEARN,73102,fixed512,14136,3,0.008374704573462918
LEARN,73102,fixed512,14185,0,0.9599026373737166
LEARN,73102,fixed512,14185,1,0.033858295251330585
LEARN,73102,fixed512,14185,2,0.43651200746169144
LEARN,73102,fixed512,14185,3,0.0805300189294558
LEARN,73102,fixed512,14233,0,0.795949828407863
LEARN,73102,fixed512,14233,1,0.9487254960314905
LEARN,73102,fixed512,14233,2,0.12245238733284387
LEARN,73102,fixed512,14233,3,0.1681322165675483
LEARN,73102,fixed512,14305,0,0.00444253860778857
LEARN,73102,fixed512,14305,1,0.004916367237922914
LEARN,73102,fixed512,14305,2,0.1549282240174166
LEARN,73102,fixed512,14305,3,0.09827942721057309
LEARN,73102,fixed512,14354,0,0.35873870104210615
LEARN,73102,fixed512,14354,1,0.025194457918201737
LEARN,73102,fixed512,14354,2,0.1714180128475055
LEARN,73102,fixed512,14354,3,0.009453596645950645
LEARN,73102,fixed512,14402,0,0.57754875622735
LEARN,73102,fixed512,14402,1,0.1519529422293891
LEARN,73102,fixed512,14402,2,0.15439061773151752
LEARN,73102,fixed512,14402,3,0.023756984235703892
LEARN,73102,fixed512,14451,0,0.5556116495451715
LEARN,73102,fixed512,14451,1,0.055092145236142843
LEARN,73102,fixed512,14451,2,0.16551602603465707
LEARN,73102,fixed512,14451,3,0.4020538050086054
LEARN,73102,fixed512,14523,0,0.12047700012832356
LEARN,73102,fixed512,14523,1,0.2914919918412731
LEARN,73102,fixed512,14523,2,0.2183840047542133
LEARN,73102,fixed512,14523,3,0.9156432516836855
LEARN,73102,fixed512,14571,0,0.2990359490664984
LEARN,73102,fixed512,14571,1,0.23188553022098693
LEARN,73102,fixed512,14571,2,0.11626499996883381
LEARN,73102,fixed512,14571,3,0.08922929390215555
LEARN,73102,fixed512,14620,0,0.011708787498653707
LEARN,73102,fixed512,14620,1,0.04051224595600676
LEARN,73102,fixed512,14620,2,0.40649539425305453
LEARN,73102,fixed512,14620,3,0.3949981991658776
LEARN,73102,fixed512,14692,0,0.7604493966553689
LEARN,73102,fixed512,14692,1,0.48761754978583755
LEARN,73102,fixed512,14692,2,0.5166971390122054
LEARN,73102,fixed512,14692,3,0.20190776265287755
LEARN,73102,fixed512,14740,0,0.8460203244196617
LEARN,73102,fixed512,14740,1,0.30361693474258455
LEARN,73102,fixed512,14740,2,0.31986777287682483
LEARN,73102,fixed512,14740,3,0.9633233092060739
LEARN,73102,fixed512,14789,0,0.5453826322829743
LEARN,73102,fixed512,14789,1,0.16233678984095534
