arm,batch,censored,saturated,zero_gradient,saturated_zero_gradient,censor_loss_sum,saturated_zero_loss_sum,lower_bound_minus_upper_support_mean
CENSORED_LOSS_LORA,292,33,0,0,0,45.659610748291016,0.0,-1.5031960010528564
CENSORED_LOSS_LORA,293,17,0,0,0,22.872163772583008,0.0,-0.8049297332763672
CENSORED_LOSS_LORA,294,7,0,0,0,13.740974426269531,0.0,-1.3371397256851196
CENSORED_LOSS_LORA,295,22,0,0,0,51.14773178100586,0.0,-11.277482032775879
CENSORED_LOSS_LORA,296,26,0,0,0,37.322261810302734,0.0,-1.0303789377212524
CENSORED_LOSS_LORA,297,14,0,0,0,23.430492401123047,0.0,-0.5931954979896545
CENSORED_LOSS_LORA,298,8,0,0,0,20.240530014038086,0.0,-1.646191954612732
CENSORED_LOSS_LORA,299,37,0,0,0,67.34435272216797,0.0,-1.0755428075790405
CENSORED_LOSS_LORA,300,24,0,0,0,53.27232360839844,0.0,-1.9860178232192993
CENSORED_LOSS_LORA,301,45,0,0,0,44.01903533935547,0.0,-1.7647641897201538
CENSORED_LOSS_LORA,302,13,3,3,3,66.35697937011719,41.446533203125,-0.9610801339149475
CENSORED_LOSS_LORA,303,11,2,2,2,39.780372619628906,27.63102149963379,0.1317584365606308
CENSORED_LOSS_LORA,304,33,0,0,0,49.96088409423828,0.0,-2.5096092224121094
CENSORED_LOSS_LORA,305,8,0,0,0,18.54322052001953,0.0,-1.4246690273284912
CENSORED_LOSS_LORA,306,25,0,0,0,36.18919372558594,0.0,-0.4730660319328308
CENSORED_LOSS_LORA,307,15,0,0,0,28.065269470214844,0.0,-2.462772846221924
CENSORED_LOSS_LORA,308,15,0,0,0,33.23936462402344,0.0,-1.1645067930221558
CENSORED_LOSS_LORA,309,8,0,0,0,15.312674522399902,0.0,-0.9266242384910583
CENSORED_LOSS_LORA,310,28,0,0,0,54.620819091796875,0.0,-2.278843402862549
CENSORED_LOSS_LORA,311,22,0,0,0,38.24879455566406,0.0,-1.640785574913025
CENSORED_LOSS_LORA,312,35,0,0,0,58.740577697753906,0.0,-0.9755130410194397
CENSORED_LOSS_LORA,313,13,0,0,0,21.17324447631836,0.0,-0.5475201606750488
CENSORED_LOSS_LORA,314,15,0,0,0,83.40583801269531,0.0,-0.55232173204422
CENSORED_LOSS_LORA,315,28,0,0,0,47.511512756347656,0.0,-1.0345711708068848
CENSORED_LOSS_LORA,316,18,0,0,0,24.224807739257812,0.0,-0.9513981342315674
CENSORED_LOSS_LORA,317,25,0,0,0,41.877628326416016,0.0,-1.684474229812622
CENSORED_LOSS_LORA,318,27,0,0,0,49.272090911865234,0.0,-0.5593512058258057
CENSORED_LOSS_LORA,319,17,0,0,0,30.127086639404297,0.0,-1.377669095993042
CENSORED_LOSS_LORA,320,33,6,6,6,136.20738220214844,82.89306640625,-0.9025700688362122
CENSORED_LOSS_LORA,321,3,0,0,0,6.718307971954346,0.0,-1.1413320302963257
CENSORED_LOSS_LORA,322,24,0,0,0,45.291831970214844,0.0,-3.074903726577759
CENSORED_LOSS_LORA,323,16,0,0,0,30.823158264160156,0.0,-0.5395779013633728
CENSORED_LOSS_LORA,324,19,0,0,0,38.865997314453125,0.0,-4.352587699890137
CENSORED_LOSS_LORA,325,4,1,1,1,22.712364196777344,13.815510749816895,-0.7690470218658447
CENSORED_LOSS_LORA,326,24,0,0,0,39.515380859375,0.0,-1.0650289058685303
CENSORED_LOSS_LORA,327,40,0,0,0,85.7351303100586,0.0,-3.2587368488311768
CENSORED_LOSS_LORA,328,26,0,0,0,50.99308395385742,0.0,-4.5084357261657715
CENSORED_LOSS_LORA,329,28,0,0,0,45.72938919067383,0.0,-1.15769362449646
CENSORED_LOSS_LORA,330,6,0,0,0,13.930238723754883,0.0,-1.018499732017517
CENSORED_LOSS_LORA,331,12,0,0,0,27.156471252441406,0.0,-1.2121537923812866
CENSORED_LOSS_LORA,332,27,7,7,7,126.66093444824219,96.70857238769531,0.3088649809360504
CENSORED_LOSS_LORA,333,14,0,0,0,25.37186622619629,0.0,-6.237391948699951
CENSORED_LOSS_LORA,334,12,0,0,0,23.65557289123535,0.0,-1.082758903503418
CENSORED_LOSS_LORA,335,5,0,0,0,9.345458984375,0.0,-0.38272982835769653
CENSORED_LOSS_LORA,336,34,0,0,0,63.440067291259766,0.0,-3.4717209339141846
CENSORED_LOSS_LORA,337,20,3,3,3,82.54145050048828,41.446533203125,-0.9985023736953735
CENSORED_LOSS_LORA,338,11,0,0,0,22.8133602142334,0.0,-0.8097814321517944
CENSORED_LOSS_LORA,339,34,0,0,0,44.63800811767578,0.0,-3.5282142162323
CENSORED_LOSS_LORA,340,30,0,0,0,54.056884765625,0.0,-10.178055763244629
CENSORED_LOSS_LORA,341,13,0,0,0,22.516281127929688,0.0,-2.0937483310699463
CENSORED_LOSS_LORA,342,40,0,0,0,62.08558654785156,0.0,-0.563625693321228
CENSORED_LOSS_LORA,343,10,1,1,1,32.988136291503906,13.815510749816895,-1.4636913537979126
CENSORED_LOSS_LORA,344,17,0,0,0,25.062681198120117,0.0,-0.37113216519355774
CENSORED_LOSS_LORA,345,3,0,0,0,7.414556980133057,0.0,-0.8797206878662109
CENSORED_LOSS_LORA,346,11,0,0,0,12.312521934509277,0.0,-0.15711238980293274
CENSORED_LOSS_LORA,347,36,0,0,0,55.70356369018555,0.0,-5.403467655181885
CENSORED_LOSS_LORA,348,24,0,0,0,43.131065368652344,0.0,-1.278220772743225
CENSORED_LOSS_LORA,349,68,0,0,0,102.06352996826172,0.0,-0.653592050075531
CENSORED_LOSS_LORA,350,34,0,0,0,56.690486907958984,0.0,-0.7883286476135254
CENSORED_LOSS_LORA,351,31,0,0,0,59.188720703125,0.0,-1.2051818370819092
CENSORED_LOSS_LORA,352,7,0,0,0,16.668170928955078,0.0,-1.2839773893356323
CENSORED_LOSS_LORA,353,4,0,0,0,7.194504737854004,0.0,-9.928237915039062
CENSORED_LOSS_LORA,354,37,0,0,0,56.55030059814453,0.0,-1.1320984363555908
CENSORED_LOSS_LORA,355,38,0,0,0,57.505462646484375,0.0,-1.0324865579605103
CENSORED_LOSS_LORA,356,32,0,0,0,63.346343994140625,0.0,-1.4821059703826904
CENSORED_LOSS_LORA,357,15,0,0,0,26.792991638183594,0.0,-0.6916177272796631
CENSORED_LOSS_LORA,358,3,0,0,0,5.796243667602539,0.0,-0.6630231738090515
CENSORED_LOSS_LORA,359,12,0,0,0,18.42649269104004,0.0,-0.9561852812767029
CENSOR_PRESERVE_LORA,0,44,0,0,0,57.94036102294922,0.0,-2.2473793029785156
CENSOR_PRESERVE_LORA,1,23,0,0,0,37.13283157348633,0.0,-3.6372103691101074
CENSOR_PRESERVE_LORA,2,23,0,0,0,43.478790283203125,0.0,-1.103630542755127
CENSOR_PRESERVE_LORA,3,8,0,0,0,19.404569625854492,0.0,-2.6440701484680176
CENSOR_PRESERVE_LORA,4,6,0,0,0,7.904756546020508,0.0,-0.2816615700721741
CENSOR_PRESERVE_LORA,5,30,0,0,0,53.405277252197266,0.0,-1.354371428489685
CENSOR_PRESERVE_LORA,6,18,5,5,5,91.47090148925781,69.07755279541016,-3.6288702487945557
CENSOR_PRESERVE_LORA,7,20,8,8,8,127.35781860351562,110.52408599853516,0.8542747497558594
CENSOR_PRESERVE_LORA,8,21,0,0,0,42.73781967163086,0.0,-1.2137669324874878
CENSOR_PRESERVE_LORA,9,35,0,0,0,54.09370422363281,0.0,-1.9326289892196655
CENSOR_PRESERVE_LORA,10,11,0,0,0,24.149866104125977,0.0,-2.6279680728912354
CENSOR_PRESERVE_LORA,11,16,0,0,0,31.85101890563965,0.0,-0.7350069284439087
CENSOR_PRESERVE_LORA,12,11,0,0,0,30.505590438842773,0.0,-1.126486897468567
CENSOR_PRESERVE_LORA,13,28,1,1,1,79.67474365234375,13.815510749816895,-1.8157835006713867
CENSOR_PRESERVE_LORA,14,18,0,0,0,42.03429412841797,0.0,-2.4321398735046387
CENSOR_PRESERVE_LORA,15,33,0,0,0,55.8829345703125,0.0,-1.6506794691085815
CENSOR_PRESERVE_LORA,16,18,0,0,0,30.187175750732422,0.0,-0.4522987902164459
CENSOR_PRESERVE_LORA,17,35,0,0,0,60.75520706176758,0.0,-0.8810256719589233
CENSOR_PRESERVE_LORA,18,31,0,0,0,48.170387268066406,0.0,-1.6659529209136963
CENSOR_PRESERVE_LORA,19,6,0,0,0,12.358095169067383,0.0,-1.0692998170852661
CENSOR_PRESERVE_LORA,20,18,2,2,2,67.61654663085938,27.63102149963379,-0.9829894304275513
CENSOR_PRESERVE_LORA,21,32,0,0,0,44.47453308105469,0.0,-0.40571630001068115
CENSOR_PRESERVE_LORA,22,27,0,0,0,40.027008056640625,0.0,-0.5242181420326233
CENSOR_PRESERVE_LORA,23,31,0,0,0,41.28980255126953,0.0,-0.4821593165397644
CENSOR_PRESERVE_LORA,24,52,0,0,0,78.1889419555664,0.0,-1.049678087234497
CENSOR_PRESERVE_LORA,25,32,0,0,0,43.97146224975586,0.0,-0.8460594415664673
CENSOR_PRESERVE_LORA,26,31,0,0,0,52.98122787475586,0.0,-1.3117647171020508
CENSOR_PRESERVE_LORA,27,20,0,0,0,43.341590881347656,0.0,-2.4238789081573486
CENSOR_PRESERVE_LORA,28,17,2,2,2,55.264739990234375,27.63102149963379,0.20299965143203735
CENSOR_PRESERVE_LORA,29,35,2,2,2,80.54115295410156,27.63102149963379,-1.0934977531433105
CENSOR_PRESERVE_LORA,30,34,0,0,0,73.66281127929688,0.0,-0.6788816452026367
CENSOR_PRESERVE_LORA,31,5,0,0,0,13.822551727294922,0.0,-0.8422145843505859
CENSOR_PRESERVE_LORA,32,19,0,0,0,31.002548217773438,0.0,-0.30310365557670593
CENSOR_PRESERVE_LORA,33,12,1,1,1,32.92985534667969,13.815510749816895,-0.3764391839504242
CENSOR_PRESERVE_LORA,34,16,0,0,0,34.243896484375,0.0,-1.4447388648986816
CENSOR_PRESERVE_LORA,35,28,0,0,0,73.7020263671875,0.0,-1.9634712934494019
CENSOR_PRESERVE_LORA,36,29,0,0,0,57.60260772705078,0.0,-0.8782815337181091
CENSOR_PRESERVE_LORA,37,17,0,0,0,33.172996520996094,0.0,-0.8736384510993958
CENSOR_PRESERVE_LORA,38,21,0,0,0,39.270774841308594,0.0,-5.873274326324463
CENSOR_PRESERVE_LORA,39,14,1,1,1,37.437835693359375,13.815510749816895,-1.0528887510299683
CENSOR_PRESERVE_LORA,40,21,0,0,0,44.32878112792969,0.0,-1.0835472345352173
CENSOR_PRESERVE_LORA,41,26,0,0,0,46.57762145996094,0.0,-0.9187850952148438
CENSOR_PRESERVE_LORA,42,24,0,0,0,37.31806564331055,0.0,-1.4870811700820923
CENSOR_PRESERVE_LORA,43,32,0,0,0,52.01306915283203,0.0,-1.1130356788635254
CENSOR_PRESERVE_LORA,44,21,0,0,0,37.377044677734375,0.0,-1.2819619178771973
CENSOR_PRESERVE_LORA,45,40,0,0,0,68.63793182373047,0.0,-0.7777482271194458
CENSOR_PRESERVE_LORA,46,34,0,0,0,46.29213333129883,0.0,-0.8927243947982788
CENSOR_PRESERVE_LORA,47,31,0,0,0,55.98616027832031,0.0,-1.6807032823562622
CENSOR_PRESERVE_LORA,48,5,0,0,0,14.659838676452637,0.0,-1.3071775436401367
CENSOR_PRESERVE_LORA,49,29,0,0,0,31.686939239501953,0.0,-1.677428126335144
CENSOR_PRESERVE_LORA,50,25,0,0,0,42.939231872558594,0.0,-1.039383053779602
CENSOR_PRESERVE_LORA,51,27,0,0,0,40.160308837890625,0.0,-0.686069130897522
CENSOR_PRESERVE_LORA,52,32,0,0,0,46.3038215637207,0.0,-0.733961284160614
CENSOR_PRESERVE_LORA,53,9,0,0,0,22.9271240234375,0.0,-0.939324140548706
CENSOR_PRESERVE_LORA,54,38,0,0,0,70.62901306152344,0.0,-0.9682755470275879
CENSOR_PRESERVE_LORA,55,11,0,0,0,23.828044891357422,0.0,-1.9918599128723145
CENSOR_PRESERVE_LORA,56,14,0,0,0,20.90765953063965,0.0,-0.45513439178466797
CENSOR_PRESERVE_LORA,57,20,0,0,0,34.592811584472656,0.0,-1.8997293710708618
CENSOR_PRESERVE_LORA,58,11,2,2,2,49.968177795410156,27.63102149963379,-0.755119264125824
CENSOR_PRESERVE_LORA,59,23,0,0,0,33.92615509033203,0.0,-0.9314895868301392
CENSOR_PRESERVE_LORA,60,20,0,0,0,47.40232849121094,0.0,-5.528748512268066
CENSOR_PRESERVE_LORA,61,9,0,0,0,16.926605224609375,0.0,-0.512086808681488
CENSOR_PRESERVE_LORA,62,46,0,0,0,40.73750686645508,0.0,-1.1197913885116577
CENSOR_PRESERVE_LORA,63,18,4,4,4,78.00375366210938,55.26204299926758,0.5175559520721436
CENSOR_PRESERVE_LORA,64,6,0,0,0,11.405043601989746,0.0,-0.6123717427253723
CENSOR_PRESERVE_LORA,65,32,0,0,0,41.453216552734375,0.0,-1.9486653804779053
CENSOR_PRESERVE_LORA,66,21,0,0,0,26.291576385498047,0.0,-0.5625362992286682
CENSOR_PRESERVE_LORA,67,48,0,0,0,78.07710266113281,0.0,-1.6236664056777954
CENSOR_PRESERVE_LORA,68,6,0,0,0,10.765974044799805,0.0,-0.847855806350708
CENSOR_PRESERVE_LORA,69,11,8,8,8,116.51370239257812,110.52408599853516,1.1279289722442627
CENSOR_PRESERVE_LORA,70,50,10,10,10,208.87110900878906,138.1551055908203,-0.8470818996429443
CENSOR_PRESERVE_LORA,71,17,0,0,0,27.833473205566406,0.0,-4.138901710510254
CENSOR_PRESERVE_LORA,72,17,0,0,0,28.627944946289062,0.0,-0.7407218217849731
CENSOR_PRESERVE_LORA,73,9,0,0,0,15.421317100524902,0.0,-0.5174845457077026
CENSOR_PRESERVE_LORA,74,6,2,2,2,38.263702392578125,27.63102149963379,0.10721942037343979
CENSOR_PRESERVE_LORA,75,16,0,0,0,29.18136215209961,0.0,-0.9738819599151611
CENSOR_PRESERVE_LORA,76,19,0,0,0,39.90796661376953,0.0,-8.167716026306152
CENSOR_PRESERVE_LORA,77,15,6,6,6,95.18022155761719,82.89306640625,-0.4712826907634735
CENSOR_PRESERVE_LORA,78,14,1,1,1,41.03023147583008,13.815510749816895,-0.5632899403572083
CENSOR_PRESERVE_LORA,79,5,0,0,0,11.903238296508789,0.0,-0.8321359753608704
CENSOR_PRESERVE_LORA,80,18,0,0,0,33.752296447753906,0.0,-0.5161306262016296
CENSOR_PRESERVE_LORA,81,6,0,0,0,9.454299926757812,0.0,-30.665048599243164
CENSOR_PRESERVE_LORA,82,18,0,0,0,35.3507194519043,0.0,-5.446356296539307
CENSOR_PRESERVE_LORA,83,15,0,0,0,21.59955596923828,0.0,-0.5180278420448303
CENSOR_PRESERVE_LORA,84,30,0,0,0,46.71147155761719,0.0,-0.9486120343208313
CENSOR_PRESERVE_LORA,85,18,0,0,0,27.649843215942383,0.0,-0.7619851231575012
CENSOR_PRESERVE_LORA,86,8,0,0,0,17.812070846557617,0.0,-1.4752554893493652
CENSOR_PRESERVE_LORA,87,8,0,0,0,17.232318878173828,0.0,-1.026510238647461
CENSOR_PRESERVE_LORA,88,20,0,0,0,46.38667678833008,0.0,-1.4788564443588257
CENSOR_PRESERVE_LORA,89,31,9,9,9,148.2816162109375,124.339599609375,0.6963759064674377
CENSOR_PRESERVE_LORA,90,44,0,0,0,65.5299072265625,0.0,-1.968146562576294
CENSOR_PRESERVE_LORA,91,13,0,0,0,24.00218391418457,0.0,-1.4024192094802856
CENSOR_PRESERVE_LORA,92,21,0,0,0,39.209197998046875,0.0,-0.8284640312194824
CENSOR_PRESERVE_LORA,93,20,0,0,0,34.49573516845703,0.0,-0.872963547706604
CENSOR_PRESERVE_LORA,94,8,0,0,0,14.243185043334961,0.0,-0.7723610997200012
CENSOR_PRESERVE_LORA,95,21,0,0,0,40.708404541015625,0.0,-0.9300273656845093
CENSOR_PRESERVE_LORA,96,20,0,0,0,26.863357543945312,0.0,-0.8071616888046265
CENSOR_PRESERVE_LORA,97,21,4,4,4,94.53732299804688,55.26204299926758,-0.5917453765869141
CENSOR_PRESERVE_LORA,98,6,0,0,0,13.850557327270508,0.0,-1.1072853803634644
CENSOR_PRESERVE_LORA,99,25,1,1,1,49.58913803100586,13.815510749816895,-0.4065988063812256
CENSOR_PRESERVE_LORA,100,17,2,2,2,51.11957931518555,27.63102149963379,-1.3679991960525513
CENSOR_PRESERVE_LORA,101,23,0,0,0,35.277034759521484,0.0,-0.46351540088653564
CENSOR_PRESERVE_LORA,102,20,0,0,0,39.1502571105957,0.0,-0.8867398500442505
CENSOR_PRESERVE_LORA,103,33,0,0,0,52.883087158203125,0.0,-0.9360933303833008
CENSOR_PRESERVE_LORA,104,64,0,0,0,125.41297149658203,0.0,-8.078317642211914
CENSOR_PRESERVE_LORA,105,13,0,0,0,20.417381286621094,0.0,-0.9048599600791931
CENSOR_PRESERVE_LORA,106,11,0,0,0,17.685876846313477,0.0,-0.6863197684288025
CENSOR_PRESERVE_LORA,107,14,0,0,0,18.31972885131836,0.0,-0.6103861927986145
CENSOR_PRESERVE_LORA,108,37,0,0,0,63.47449493408203,0.0,-3.9163901805877686
CENSOR_PRESERVE_LORA,109,20,10,10,10,155.42025756835938,138.1551055908203,0.4783911108970642
CENSOR_PRESERVE_LORA,110,33,4,4,4,109.95380401611328,55.26204299926758,-0.26648473739624023
CENSOR_PRESERVE_LORA,111,27,0,0,0,41.28929138183594,0.0,-0.45154285430908203
CENSOR_PRESERVE_LORA,112,24,0,0,0,44.43833923339844,0.0,-1.1879328489303589
CENSOR_PRESERVE_LORA,113,26,0,0,0,45.591339111328125,0.0,-13.127732276916504
CENSOR_PRESERVE_LORA,114,11,0,0,0,30.606895446777344,0.0,-0.5330548286437988
CENSOR_PRESERVE_LORA,115,13,0,0,0,23.970924377441406,0.0,-0.6178503036499023
CENSOR_PRESERVE_LORA,116,18,0,0,0,30.50423812866211,0.0,-0.7168336510658264
CENSOR_PRESERVE_LORA,117,12,0,0,0,25.452274322509766,0.0,-1.2108222246170044
CENSOR_PRESERVE_LORA,118,31,7,7,7,137.7519989013672,96.70857238769531,-0.3639240860939026
CENSOR_PRESERVE_LORA,119,28,0,0,0,29.34516716003418,0.0,-70.8265151977539
CENSOR_PRESERVE_LORA,120,20,0,0,0,37.803279876708984,0.0,-6.049403190612793
CENSOR_PRESERVE_LORA,121,16,0,0,0,26.87636947631836,0.0,-1.551905870437622
CENSOR_PRESERVE_LORA,122,27,0,0,0,42.868194580078125,0.0,-70.04486083984375
CENSOR_PRESERVE_LORA,123,52,0,0,0,98.13314819335938,0.0,-1.549867868423462
CENSOR_PRESERVE_LORA,124,27,0,0,0,44.17750549316406,0.0,-1.1582841873168945
CENSOR_PRESERVE_LORA,125,28,0,0,0,62.48014831542969,0.0,-1.078607201576233
CENSOR_PRESERVE_LORA,126,8,3,3,3,50.781707763671875,41.446533203125,-0.02097463607788086
CENSOR_PRESERVE_LORA,127,19,0,0,0,31.823070526123047,0.0,-1.0674668550491333
CENSOR_PRESERVE_LORA,128,20,0,0,0,37.277793884277344,0.0,-1.0629289150238037
CENSOR_PRESERVE_LORA,129,33,4,4,4,117.80342102050781,55.26204299926758,-0.3901749551296234
CENSOR_PRESERVE_LORA,130,21,0,0,0,35.457130432128906,0.0,-1.299673318862915
CENSOR_PRESERVE_LORA,131,27,0,0,0,50.64407730102539,0.0,-0.5953783392906189
CENSOR_PRESERVE_LORA,132,32,0,0,0,49.93894958496094,0.0,-11.648509979248047
CENSOR_PRESERVE_LORA,133,15,0,0,0,24.695743560791016,0.0,-1.8547221422195435
CENSOR_PRESERVE_LORA,134,13,0,0,0,30.436359405517578,0.0,-3.957507848739624
CENSOR_PRESERVE_LORA,135,32,0,0,0,53.350990295410156,0.0,-2.2225534915924072
CENSOR_PRESERVE_LORA,136,44,0,0,0,54.74230194091797,0.0,-0.6367717385292053
CENSOR_PRESERVE_LORA,137,17,0,0,0,41.93223571777344,0.0,-1.6336168050765991
CENSOR_PRESERVE_LORA,138,8,0,0,0,15.825507164001465,0.0,-1.3022704124450684
CENSOR_PRESERVE_LORA,139,7,0,0,0,14.75239372253418,0.0,-0.9667605757713318
CENSOR_PRESERVE_LORA,140,36,0,0,0,70.15100860595703,0.0,-1.023637056350708
CENSOR_PRESERVE_LORA,141,10,0,0,0,17.030963897705078,0.0,-0.3480103611946106
CENSOR_PRESERVE_LORA,142,21,0,0,0,36.327735900878906,0.0,-2.789949417114258
CENSOR_PRESERVE_LORA,143,30,0,0,0,57.47662353515625,0.0,-0.8384817242622375
CENSOR_PRESERVE_LORA,144,20,6,6,6,112.28450775146484,82.89306640625,-2.1874921321868896
CENSOR_PRESERVE_LORA,145,13,0,0,0,21.40208625793457,0.0,-1.7529042959213257
CENSOR_PRESERVE_LORA,146,18,0,0,0,31.89288902282715,0.0,-1.2258000373840332
CENSOR_PRESERVE_LORA,147,14,0,0,0,26.278200149536133,0.0,-1.7326618432998657
CENSOR_PRESERVE_LORA,148,36,0,0,0,53.38225173950195,0.0,-1.1951969861984253
CENSOR_PRESERVE_LORA,149,31,0,0,0,51.51430892944336,0.0,-0.9250479936599731
CENSOR_PRESERVE_LORA,150,65,0,0,0,107.41259765625,0.0,-1.922920823097229
CENSOR_PRESERVE_LORA,151,47,1,1,1,83.51655578613281,13.815510749816895,-0.8618595600128174
CENSOR_PRESERVE_LORA,152,24,5,5,5,100.69047546386719,69.07755279541016,0.005533754825592041
CENSOR_PRESERVE_LORA,153,33,13,13,13,216.74819946289062,179.6016387939453,0.19744020700454712
CENSOR_PRESERVE_LORA,154,16,0,0,0,23.809829711914062,0.0,-0.4078325927257538
CENSOR_PRESERVE_LORA,155,12,0,0,0,30.389087677001953,0.0,-2.995894432067871
CENSOR_PRESERVE_LORA,156,16,0,0,0,20.47165298461914,0.0,-1.4997707605361938
CENSOR_PRESERVE_LORA,157,27,0,0,0,47.68305587768555,0.0,-0.6033749580383301
CENSOR_PRESERVE_LORA,158,42,0,0,0,62.24845886230469,0.0,-1.6668847799301147
CENSOR_PRESERVE_LORA,159,31,0,0,0,51.82551574707031,0.0,-0.8644649386405945
CENSOR_PRESERVE_LORA,160,10,0,0,0,16.042346954345703,0.0,-0.42476218938827515
CENSOR_PRESERVE_LORA,161,16,0,0,0,29.095853805541992,0.0,-0.7265633940696716
CENSOR_PRESERVE_LORA,162,33,0,0,0,74.76457977294922,0.0,-2.6730456352233887
CENSOR_PRESERVE_LORA,163,18,0,0,0,33.59624481201172,0.0,-1.3103588819503784
CENSOR_PRESERVE_LORA,164,21,1,1,1,41.99734878540039,13.815510749816895,-0.855043888092041
CENSOR_PRESERVE_LORA,165,31,0,0,0,46.000404357910156,0.0,-0.6374307870864868
CENSOR_PRESERVE_LORA,166,22,0,0,0,42.30845642089844,0.0,-0.860724687576294
CENSOR_PRESERVE_LORA,167,18,0,0,0,32.33094787597656,0.0,-11.928958892822266
CENSOR_PRESERVE_LORA,168,15,0,0,0,27.069503784179688,0.0,-0.7802242040634155
CENSOR_PRESERVE_LORA,169,19,0,0,0,27.934951782226562,0.0,-2.3070926666259766
CENSOR_PRESERVE_LORA,170,20,0,0,0,34.634979248046875,0.0,-0.5600817799568176
CENSOR_PRESERVE_LORA,171,12,0,0,0,22.78635597229004,0.0,-0.722379207611084
CENSOR_PRESERVE_LORA,172,20,0,0,0,37.59552764892578,0.0,-1.3159592151641846
CENSOR_PRESERVE_LORA,173,47,19,19,19,303.98321533203125,262.49468994140625,0.4710855782032013
CENSOR_PRESERVE_LORA,174,4,2,2,2,34.26348876953125,27.63102149963379,-1.2275199890136719
CENSOR_PRESERVE_LORA,175,19,0,0,0,39.91794967651367,0.0,-0.8112285733222961
CENSOR_PRESERVE_LORA,176,25,1,1,1,53.50221633911133,13.815510749816895,-0.3389221131801605
CENSOR_PRESERVE_LORA,177,32,0,0,0,55.799774169921875,0.0,-1.152188777923584
CENSOR_PRESERVE_LORA,178,16,0,0,0,31.931116104125977,0.0,-1.004581093788147
CENSOR_PRESERVE_LORA,179,20,0,0,0,34.20871353149414,0.0,-0.8136669993400574
CENSOR_PRESERVE_LORA,180,17,2,2,2,44.464080810546875,27.63102149963379,-0.7477626204490662
CENSOR_PRESERVE_LORA,181,18,0,0,0,34.60570526123047,0.0,-0.530625581741333
CENSOR_PRESERVE_LORA,182,14,0,0,0,33.46339797973633,0.0,-0.8186532258987427
CENSOR_PRESERVE_LORA,183,27,0,0,0,46.026939392089844,0.0,-0.5348314046859741
CENSOR_PRESERVE_LORA,184,6,0,0,0,13.558540344238281,0.0,-1.378744125366211
CENSOR_PRESERVE_LORA,185,8,0,0,0,15.097217559814453,0.0,-0.3356964886188507
CENSOR_PRESERVE_LORA,186,34,0,0,0,64.36608123779297,0.0,-0.6604126691818237
CENSOR_PRESERVE_LORA,187,37,0,0,0,62.41912078857422,0.0,-1.2206130027770996
CENSOR_PRESERVE_LORA,188,7,0,0,0,10.071296691894531,0.0,-0.3232402801513672
CENSOR_PRESERVE_LORA,189,26,0,0,0,26.338462829589844,0.0,-76.07488250732422
CENSOR_PRESERVE_LORA,190,22,1,1,1,54.96437454223633,13.815510749816895,-0.8972780704498291
CENSOR_PRESERVE_LORA,191,29,0,0,0,52.48162078857422,0.0,-1.0840792655944824
CENSOR_PRESERVE_LORA,192,12,0,0,0,23.284130096435547,0.0,-0.8903605341911316
CENSOR_PRESERVE_LORA,193,38,0,0,0,55.41835021972656,0.0,-2.1343576908111572
CENSOR_PRESERVE_LORA,194,21,0,0,0,37.61476135253906,0.0,-5.058967113494873
CENSOR_PRESERVE_LORA,195,32,0,0,0,59.671417236328125,0.0,-1.5355401039123535
CENSOR_PRESERVE_LORA,196,2,0,0,0,5.040583610534668,0.0,-8.350190162658691
CENSOR_PRESERVE_LORA,197,7,0,0,0,16.260211944580078,0.0,-0.8100581765174866
CENSOR_PRESERVE_LORA,198,11,0,0,0,24.545368194580078,0.0,-0.977132260799408
CENSOR_PRESERVE_LORA,199,43,0,0,0,73.3814697265625,0.0,-1.2214102745056152
CENSOR_PRESERVE_LORA,200,30,0,0,0,43.85865020751953,0.0,-2.772887706756592
CENSOR_PRESERVE_LORA,201,18,2,2,2,52.76360321044922,27.63102149963379,-0.527458131313324
CENSOR_PRESERVE_LORA,202,20,0,0,0,32.249916076660156,0.0,-0.7775499820709229
CENSOR_PRESERVE_LORA,203,9,0,0,0,13.864107131958008,0.0,-0.3840872049331665
CENSOR_PRESERVE_LORA,204,17,5,5,5,95.78324890136719,69.07755279541016,3.239182949066162
CENSOR_PRESERVE_LORA,205,13,0,0,0,21.4353084564209,0.0,-0.3557133972644806
CENSOR_PRESERVE_LORA,206,12,0,0,0,34.483272552490234,0.0,-2.7363736629486084
CENSOR_PRESERVE_LORA,207,35,0,0,0,56.2040901184082,0.0,-2.0009467601776123
CENSOR_PRESERVE_LORA,208,10,0,0,0,24.407821655273438,0.0,-1.4342035055160522
CENSOR_PRESERVE_LORA,209,29,0,0,0,47.690067291259766,0.0,-0.8236566781997681
CENSOR_PRESERVE_LORA,210,10,0,0,0,19.29576873779297,0.0,-1.3278008699417114
CENSOR_PRESERVE_LORA,211,43,0,0,0,83.48004913330078,0.0,-0.9763491153717041
CENSOR_PRESERVE_LORA,212,13,0,0,0,21.761564254760742,0.0,-0.6632391214370728
CENSOR_PRESERVE_LORA,213,28,0,0,0,45.22441864013672,0.0,-0.682540237903595
CENSOR_PRESERVE_LORA,214,21,0,0,0,36.70209503173828,0.0,-0.6806105375289917
CENSOR_PRESERVE_LORA,215,45,0,0,0,47.51199722290039,0.0,-1.529393196105957
CENSOR_PRESERVE_LORA,216,24,0,0,0,36.114219665527344,0.0,-0.6505753993988037
